ID;Nationaliteit;Perioden;TotaalVerblijfsvergunningenAsiel_1;VluchtelingenstatusSubsidiaireStatus_2;HumanitaireRedenen_3;TotaalVerblijfsvergunningRegulier_4;TotaalGezinsherenigingGezinsvorming_5;EchtgenoteEchtgenoot_6;MinderjarigKind_7;OverigeGezinshereniging_8;Studie_9;TotaalArbeid_10;KenniswerkerBlueCard_11;Onderzoeker_12;OverigeArbeid_13;SlachtofferMensenhandel_14;OverigRegulier_15;GVVA_16
848;Liberiaans ;2008;15;0.0;0.0;125;15;5;10;0;0;0;0;0;0;0;110;
849;Liberiaans ;2009;25;15.0;10.0;75;25;0;20;5;10;0;0;0;0;0;40;
850;Liberiaans ;2010;15;5.0;10.0;30;15;5;5;5;5;0;0;0;0;0;10;
851;Liberiaans ;2011;10;5.0;5.0;15;5;0;5;0;0;0;0;0;0;5;5;
852;Liberiaans ;2012;10;0.0;5.0;10;5;0;5;0;0;0;0;0;0;0;5;
853;Liberiaans ;2013;5;5.0;0.0;25;10;0;5;5;10;0;0;0;0;5;5;
854;Liberiaans ;2014;5;5.0;5.0;20;10;0;5;0;5;0;0;0;0;0;5;
855;Liberiaans ;2015;5;0.0;5.0;15;10;0;5;5;5;0;0;0;0;0;5;
856;Liberiaans ;2016;0;0.0;0.0;20;15;0;15;0;5;0;0;0;0;0;0;
857;Liberiaans ;2017;0;0.0;0.0;30;15;5;5;5;5;0;0;0;0;5;5;
858;Liberiaans ;2018;0;0.0;0.0;30;15;5;5;5;10;0;0;0;0;0;0;
859;Liberiaans ;2019;0;0.0;0.0;50;15;0;5;10;25;0;0;0;0;0;5;
860;Liberiaans ;2020;5;0.0;0.0;40;5;0;5;0;30;0;0;0;0;0;0;
861;Liberiaans ;2021;5;5.0;0.0;35;10;5;0;5;25;0;0;0;0;0;0;
862;Liberiaans ;2022;10;5.0;5.0;55;25;5;10;10;25;5;0;0;0;0;0;
863;Liberiaans ;2023;5;5.0;0.0;30;25;5;10;10;0;0;0;0;0;0;0;
864;Libisch ;2008;30;0.0;0.0;30;15;10;5;0;0;5;5;0;0;0;15;
865;Libisch ;2009;95;90.0;5.0;30;20;5;10;5;0;5;5;0;0;0;0;
866;Libisch ;2010;60;55.0;10.0;20;15;5;5;5;0;0;0;0;0;0;5;
867;Libisch ;2011;10;10.0;0.0;25;15;5;5;5;0;10;10;0;0;0;0;
868;Libisch ;2012;10;5.0;5.0;15;15;5;5;0;0;0;0;0;0;0;0;
869;Libisch ;2013;25;15.0;5.0;30;20;5;15;0;5;5;5;0;0;0;0;
870;Libisch ;2014;20;15.0;5.0;45;35;15;20;0;0;10;5;0;0;0;5;
871;Libisch ;2015;45;35.0;10.0;20;10;5;0;0;5;0;0;0;0;0;5;
872;Libisch ;2016;10;10.0;5.0;25;10;5;5;0;10;0;0;0;0;0;0;
873;Libisch ;2017;15;10.0;5.0;35;30;5;10;15;5;0;0;0;0;0;0;
874;Libisch ;2018;25;20.0;5.0;30;20;5;10;5;0;0;0;0;0;0;10;
875;Libisch ;2019;20;10.0;10.0;40;20;5;5;10;5;0;0;0;0;0;10;
876;Libisch ;2020;30;25.0;5.0;25;5;0;5;0;5;5;0;0;0;0;10;
877;Libisch ;2021;60;30.0;30.0;20;15;5;5;5;0;0;0;0;0;0;5;
878;Libisch ;2022;20;15.0;10.0;45;25;10;10;10;10;0;5;0;0;0;5;
879;Libisch ;2023;30;20.0;10.0;30;25;10;5;10;0;0;0;0;5;0;5;
880;Macedonisch ;2008;0;0.0;0.0;125;55;30;20;5;25;20;5;0;15;0;20;
881;Macedonisch ;2009;0;0.0;0.0;130;50;40;10;0;25;40;15;0;30;0;10;
882;Macedonisch ;2010;0;0.0;0.0;110;45;25;10;10;25;25;0;5;15;0;10;
883;Macedonisch ;2011;0;0.0;0.0;115;60;40;10;10;25;25;10;5;10;0;5;
884;Macedonisch ;2012;0;0.0;0.0;115;45;20;15;10;30;30;10;5;10;5;5;
885;Macedonisch ;2013;0;0.0;0.0;175;75;40;30;5;30;65;15;5;45;0;5;
886;Macedonisch ;2014;0;0.0;0.0;145;55;30;20;5;40;30;20;5;5;0;20;
887;Macedonisch ;2015;0;0.0;0.0;180;70;40;20;5;35;35;25;5;5;0;40;
888;Macedonisch ;2016;0;0.0;0.0;205;60;30;15;10;55;50;35;10;0;0;40;
889;Macedonisch ;2017;0;0.0;0.0;175;80;40;30;15;30;40;30;5;5;0;25;
890;Macedonisch ;2018;0;0.0;0.0;220;75;30;25;25;40;55;45;5;0;0;50;
891;Macedonisch ;2019;0;0.0;0.0;230;80;35;30;15;25;50;35;5;5;0;70;
892;Macedonisch ;2020;0;0.0;0.0;205;70;30;30;10;35;35;25;5;10;0;65;
893;Macedonisch ;2021;0;0.0;0.0;255;95;45;30;15;35;45;35;5;10;0;80;
894;Macedonisch ;2022;0;0.0;0.0;280;100;50;40;10;40;60;55;0;5;0;75;
895;Macedonisch ;2023;0;0.0;0.0;265;110;40;45;25;35;50;30;5;15;0;70;
896;Maledivisch ;2008;0;0.0;0.0;140;35;10;25;0;85;20;15;0;0;0;0;
897;Maledivisch ;2009;0;0.0;0.0;230;110;30;85;0;85;25;20;5;0;0;10;
898;Maledivisch ;2010;0;0.0;0.0;370;135;40;95;0;190;25;20;0;5;0;20;
899;Maledivisch ;2011;0;0.0;0.0;195;100;35;65;0;60;35;25;5;5;0;0;
900;Maledivisch ;2012;0;0.0;0.0;150;60;20;35;0;60;30;25;0;0;0;0;
901;Maledivisch ;2013;0;0.0;0.0;220;90;35;55;0;65;65;60;5;0;0;0;
902;Maledivisch ;2014;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;
903;Maledivisch ;2015;0;0.0;0.0;5;0;0;0;0;0;0;0;0;0;0;0;
904;Maledivisch ;2016;0;0.0;0.0;5;0;0;0;0;5;0;0;0;0;0;0;
905;Maledivisch ;2017;0;0.0;0.0;5;5;0;0;0;0;0;0;0;0;0;0;
906;Maledivisch ;2018;0;0.0;0.0;5;0;0;0;0;0;0;0;0;0;0;0;
907;Maledivisch ;2019;0;0.0;0.0;5;0;0;0;0;5;0;0;0;0;0;0;
908;Maledivisch ;2020;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;
909;Maledivisch ;2021;0;0.0;0.0;5;0;0;0;0;5;0;0;0;0;0;0;
910;Maledivisch ;2022;0;0.0;0.0;5;0;0;0;0;5;0;0;0;0;0;0;
911;Maledivisch ;2023;0;0.0;0.0;5;5;0;0;0;5;0;0;0;0;0;0;
912;Maleisisch ;2008;0;0.0;0.0;265;115;55;50;10;50;100;75;5;20;0;5;
913;Maleisisch ;2009;0;0.0;0.0;245;90;50;40;5;35;110;65;15;30;0;5;
914;Maleisisch ;2010;0;0.0;0.0;290;135;65;60;10;30;115;80;25;10;0;5;
915;Maleisisch ;2011;5;0.0;5.0;240;90;45;40;5;40;105;70;20;15;0;5;
916;Maleisisch ;2012;0;0.0;0.0;270;120;65;50;10;40;110;80;20;10;0;0;
917;Maleisisch ;2013;0;0.0;0.0;280;135;65;70;0;45;100;65;30;5;0;0;
918;Maleisisch ;2014;0;0.0;0.0;280;110;55;50;0;60;105;75;25;0;0;10;
919;Maleisisch ;2015;0;0.0;0.0;265;85;40;45;0;90;90;80;10;0;0;5;
920;Maleisisch ;2016;0;0.0;0.0;305;80;45;35;0;80;135;115;15;10;0;10;
921;Maleisisch ;2017;0;0.0;0.0;270;100;55;40;5;80;75;60;10;5;0;15;
922;Maleisisch ;2018;0;0.0;0.0;300;85;50;25;5;90;110;90;10;10;0;15;
923;Maleisisch ;2019;0;0.0;0.0;365;120;60;55;10;110;120;90;15;10;0;15;
924;Maleisisch ;2020;0;0.0;0.0;200;80;40;30;10;45;65;50;10;5;0;10;
925;Maleisisch ;2021;10;5.0;5.0;245;75;40;25;5;85;75;55;10;10;0;15;
926;Maleisisch ;2022;0;0.0;0.0;365;110;65;40;5;115;120;100;10;10;0;15;
927;Maleisisch ;2023;5;0.0;5.0;360;130;65;60;5;95;120;90;20;10;0;15;
928;Marokkaans ;2008;0;0.0;0.0;2500;2220;1060;955;205;80;60;25;0;35;0;140;
929;Marokkaans ;2009;0;0.0;0.0;2290;2035;1045;755;240;55;55;15;0;35;0;140;
930;Marokkaans ;2010;0;0.0;0.0;2090;1845;1095;565;190;25;70;10;0;60;0;145;
931;Marokkaans ;2011;0;0.0;0.0;2190;1875;1130;545;200;40;60;10;0;50;5;205;
932;Marokkaans ;2012;0;0.0;0.0;1745;1505;820;485;200;30;50;5;0;45;0;160;
933;Marokkaans ;2013;0;0.0;0.0;1970;1685;1055;480;150;35;45;15;5;30;5;200;
934;Marokkaans ;2014;5;5.0;5.0;1740;1425;995;350;80;40;45;15;0;30;5;220;
935;Marokkaans ;2015;15;5.0;10.0;1425;1050;690;305;55;45;45;20;0;25;5;280;
936;Marokkaans ;2016;25;20.0;5.0;1645;1215;890;265;60;60;30;15;0;15;5;335;
937;Marokkaans ;2017;30;15.0;15.0;1700;1340;890;285;170;85;35;15;0;15;5;235;
938;Marokkaans ;2018;10;5.0;5.0;2030;1605;1005;260;345;80;35;20;5;10;5;305;
939;Marokkaans ;2019;15;10.0;5.0;2555;2055;1080;305;665;100;100;60;5;35;5;300;
940;Marokkaans ;2020;20;10.0;10.0;1835;1440;820;220;395;55;70;30;5;30;0;265;
941;Marokkaans ;2021;45;30.0;15.0;2160;1700;1030;270;405;80;80;60;5;10;5;300;
942;Marokkaans ;2022;30;25.0;10.0;2325;1820;1065;260;495;90;125;95;10;20;0;285;
943;Marokkaans ;2023;25;20.0;5.0;2610;2095;1195;220;685;105;100;70;10;20;5;300;
944;Mexicaans ;2008;0;0.0;0.0;465;145;95;15;30;170;140;75;15;45;0;10;
945;Mexicaans ;2009;0;0.0;0.0;435;150;100;15;35;170;100;45;15;40;0;15;
946;Mexicaans ;2010;0;0.0;0.0;520;155;90;30;35;230;120;55;20;45;0;15;
947;Mexicaans ;2011;0;0.0;0.0;525;145;95;25;25;265;95;40;25;35;0;15;
948;Mexicaans ;2012;0;0.0;0.0;465;120;70;25;20;230;105;50;30;25;0;15;
949;Mexicaans ;2013;0;0.0;0.0;695;195;115;70;10;325;150;55;50;45;0;25;
950;Mexicaans ;2014;0;0.0;0.0;590;130;100;30;5;305;115;45;50;20;0;35;
951;Mexicaans ;2015;0;0.0;0.0;730;150;110;40;5;385;140;60;50;30;0;55;
952;Mexicaans ;2016;0;0.0;0.0;745;135;100;35;5;380;165;75;60;30;0;65;
953;Mexicaans ;2017;0;0.0;0.0;890;195;135;45;10;435;215;105;60;45;0;50;
954;Mexicaans ;2018;0;0.0;0.0;950;260;170;70;20;385;230;110;55;65;0;75;
955;Mexicaans ;2019;0;0.0;0.0;1025;285;185;60;40;405;225;115;50;55;0;115;
956;Mexicaans ;2020;0;0.0;0.0;720;200;135;45;20;230;205;110;60;35;0;85;
957;Mexicaans ;2021;5;5.0;0.0;1020;295;175;75;40;395;210;105;65;40;0;120;
958;Mexicaans ;2022;0;0.0;0.0;1215;340;215;95;30;430;310;210;50;55;0;135;
959;Mexicaans ;2023;10;5.0;5.0;1040;270;170;70;30;395;245;130;50;65;0;125;
960;Moldavisch ;2008;5;0.0;0.0;115;40;15;10;15;30;35;5;0;30;0;10;
961;Moldavisch ;2009;0;0.0;0.0;75;20;10;0;5;20;30;5;0;25;0;5;
962;Moldavisch ;2010;0;0.0;0.0;80;30;15;10;5;15;25;5;0;20;0;5;
963;Moldavisch ;2011;0;0.0;0.0;75;15;5;0;5;20;35;5;0;30;0;5;
964;Moldavisch ;2012;0;0.0;0.0;60;20;5;5;10;15;25;5;0;20;0;0;
965;Moldavisch ;2013;0;0.0;0.0;65;30;10;10;5;15;15;10;0;10;0;5;
966;Moldavisch ;2014;0;0.0;0.0;35;10;5;0;0;10;5;0;0;0;0;10;
967;Moldavisch ;2015;5;0.0;5.0;30;10;5;5;0;10;5;0;0;5;0;10;
968;Moldavisch ;2016;0;0.0;0.0;50;20;10;5;0;10;10;10;0;0;0;10;
969;Moldavisch ;2017;0;0.0;0.0;65;20;10;5;0;15;10;10;0;0;0;25;
970;Moldavisch ;2018;0;0.0;0.0;55;15;10;5;5;10;10;5;0;5;0;15;
971;Moldavisch ;2019;0;0.0;0.0;70;15;5;5;5;15;5;5;0;0;0;35;
972;Moldavisch ;2020;5;0.0;0.0;70;20;10;5;5;15;10;5;0;0;0;25;
973;Moldavisch ;2021;5;0.0;0.0;105;20;10;5;0;25;15;10;0;0;0;50;
974;Moldavisch ;2022;5;0.0;5.0;90;15;5;5;5;20;0;15;0;0;0;55;
975;Moldavisch ;2023;0;0.0;0.0;125;25;10;5;10;15;15;5;0;10;0;70;
976;Mongools ;2008;5;0.0;0.0;75;15;5;5;5;5;15;0;0;10;0;40;
977;Mongools ;2009;5;0.0;5.0;45;15;5;5;5;15;10;0;5;5;0;10;
978;Mongools ;2010;5;5.0;0.0;35;10;5;0;5;15;0;0;0;0;0;5;
979;Mongools ;2011;5;5.0;0.0;20;5;5;0;0;10;5;0;5;0;0;0;
980;Mongools ;2012;0;0.0;0.0;40;20;5;5;5;15;5;0;0;0;0;0;
981;Mongools ;2013;0;0.0;0.0;40;20;5;10;5;10;5;0;5;0;0;5;
982;Mongools ;2014;15;10.0;5.0;20;5;5;0;0;5;0;0;0;0;0;5;
983;Mongools ;2015;5;0.0;5.0;35;10;10;5;0;10;10;5;5;0;0;5;
984;Mongools ;2016;5;5.0;0.0;45;20;10;10;0;10;5;0;5;0;0;5;
985;Mongools ;2017;10;5.0;5.0;45;25;10;10;5;10;5;0;5;0;0;5;
986;Mongools ;2018;0;0.0;0.0;35;25;10;10;5;5;5;0;5;0;0;0;
987;Mongools ;2019;0;0.0;0.0;60;15;10;5;5;5;5;0;5;0;0;40;
988;Mongools ;2020;0;0.0;0.0;25;5;0;0;5;5;5;0;0;0;0;5;
989;Mongools ;2021;0;0.0;0.0;35;15;5;10;0;15;0;0;0;0;0;5;
990;Mongools ;2022;0;0.0;0.0;40;20;5;10;5;15;0;5;5;0;0;5;
991;Mongools ;2023;0;0.0;0.0;40;15;10;0;5;15;5;0;0;0;0;10;
992;Myanmarees ;2008;165;0.0;0.0;15;5;0;0;5;0;0;0;0;0;0;10;
993;Myanmarees ;2009;95;80.0;15.0;10;0;0;0;0;10;0;0;0;0;0;0;
994;Myanmarees ;2010;165;65.0;100.0;10;5;5;0;0;5;0;0;0;0;0;0;
995;Myanmarees ;2011;145;100.0;45.0;10;5;0;5;0;5;0;0;0;0;0;0;
996;Myanmarees ;2012;35;15.0;20.0;10;5;5;5;0;0;5;0;0;0;0;0;
997;Myanmarees ;2013;55;20.0;35.0;25;10;0;10;0;5;5;0;0;0;0;0;
998;Myanmarees ;2014;30;20.0;15.0;30;10;0;10;0;15;0;0;0;0;0;0;
999;Myanmarees ;2015;30;25.0;5.0;25;5;5;5;0;15;5;0;5;0;0;0;
1000;Myanmarees ;2016;35;25.0;10.0;20;10;5;5;0;5;5;0;5;0;0;0;
1001;Myanmarees ;2017;30;10.0;25.0;35;15;5;5;0;20;0;0;0;0;0;0;
1002;Myanmarees ;2018;20;10.0;10.0;20;5;5;5;0;10;0;0;0;0;0;0;
1003;Myanmarees ;2019;10;5.0;5.0;40;10;5;5;0;20;5;0;0;5;0;0;
1004;Myanmarees ;2020;10;10.0;0.0;30;10;5;5;0;15;0;0;0;0;0;0;
1005;Myanmarees ;2021;40;30.0;10.0;40;20;10;10;5;10;10;0;5;5;0;0;
1006;Myanmarees ;2022;45;25.0;20.0;55;25;10;10;0;20;10;5;5;5;0;0;
1007;Myanmarees ;2023;55;35.0;20.0;55;20;15;5;0;30;5;0;0;0;0;5;
1008;Namibisch ;2008;0;0.0;0.0;25;5;5;0;5;15;5;0;0;5;0;0;
1009;Namibisch ;2009;0;0.0;0.0;20;5;0;0;0;10;5;0;0;5;0;0;
1010;Namibisch ;2010;5;0.0;0.0;15;5;0;0;0;10;5;0;0;0;0;0;
1011;Namibisch ;2011;0;0.0;0.0;15;0;0;0;0;10;5;0;0;5;0;0;
1012;Namibisch ;2012;0;0.0;0.0;20;5;0;0;0;10;5;0;0;5;0;0;
1013;Namibisch ;2013;0;0.0;0.0;25;5;5;5;0;15;5;0;0;5;0;0;
1014;Namibisch ;2014;0;0.0;0.0;20;10;5;0;0;5;5;5;0;5;0;0;
1015;Namibisch ;2015;0;0.0;0.0;10;0;0;0;0;5;5;5;0;0;0;0;
1016;Namibisch ;2016;0;0.0;0.0;20;5;0;0;0;5;10;0;0;5;0;0;
1017;Namibisch ;2017;0;0.0;0.0;35;5;5;0;0;10;15;5;0;10;0;0;
1018;Namibisch ;2018;0;0.0;0.0;40;5;0;0;0;5;25;5;0;20;0;0;
1019;Namibisch ;2019;0;0.0;0.0;50;10;5;0;5;5;5;5;0;0;0;30;
1020;Namibisch ;2020;0;0.0;0.0;40;15;5;5;5;5;5;5;0;0;0;15;
1021;Namibisch ;2021;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;
1022;Namibisch ;2022;0;0.0;0.0;70;15;10;5;0;10;20;15;0;0;0;30;
1023;Namibisch ;2023;0;0.0;0.0;50;15;5;5;5;5;0;10;0;0;0;30;
1024;Nepalees ;2008;65;0.0;0.0;145;30;15;5;5;80;20;10;0;10;0;15;
1025;Nepalees ;2009;45;15.0;30.0;185;40;20;10;5;130;10;5;0;5;0;5;
1026;Nepalees ;2010;45;25.0;15.0;170;35;20;10;5;115;15;5;5;5;0;0;
1027;Nepalees ;2011;50;30.0;20.0;120;35;20;5;5;75;15;10;0;5;0;0;
1028;Nepalees ;2012;35;10.0;25.0;165;40;25;10;5;80;40;5;5;30;0;5;
1029;Nepalees ;2013;45;15.0;25.0;170;60;30;25;0;85;25;5;10;5;0;0;
1030;Nepalees ;2014;55;15.0;40.0;190;75;55;15;0;90;15;5;5;5;0;10;
1031;Nepalees ;2015;20;0.0;15.0;170;50;40;5;0;95;20;5;5;10;0;5;
1032;Nepalees ;2016;10;5.0;5.0;250;70;45;20;0;135;35;10;15;10;0;10;
1033;Nepalees ;2017;5;5.0;0.0;190;60;40;15;5;90;30;10;10;10;0;5;
1034;Nepalees ;2018;0;0.0;0.0;180;65;45;15;5;65;40;5;10;25;0;10;
1035;Nepalees ;2019;5;5.0;0.0;190;70;45;20;5;75;35;10;5;20;0;15;
1036;Nepalees ;2020;5;5.0;5.0;115;40;20;15;0;40;25;5;5;20;0;10;
1037;Nepalees ;2021;5;0.0;0.0;180;65;40;20;5;50;45;5;5;35;0;20;
1038;Nepalees ;2022;5;0.0;0.0;245;85;50;30;5;45;70;20;5;45;0;40;
1039;Nepalees ;2023;5;0.0;5.0;340;110;70;40;5;75;80;15;10;55;0;75;
1040;Nieuw-Zeelands ;2008;0;0.0;0.0;280;65;30;15;15;25;60;55;0;5;0;130;
1041;Nieuw-Zeelands ;2009;0;0.0;0.0;220;55;20;5;30;10;45;35;0;10;0;110;
1042;Nieuw-Zeelands ;2010;0;0.0;0.0;275;50;30;10;10;15;65;50;5;10;0;145;
1043;Nieuw-Zeelands ;2011;0;0.0;0.0;245;70;25;25;20;10;50;45;5;5;0;115;
1044;Nieuw-Zeelands ;2012;0;0.0;0.0;260;65;25;15;25;15;55;45;5;5;0;125;
1045;Nieuw-Zeelands ;2013;0;0.0;0.0;300;60;35;25;0;20;55;50;0;5;0;165;
1046;Nieuw-Zeelands ;2014;0;0.0;0.0;310;60;35;25;0;15;65;60;5;0;0;165;
1047;Nieuw-Zeelands ;2015;0;0.0;0.0;450;70;40;25;0;40;90;70;5;15;0;245;
1048;Nieuw-Zeelands ;2016;0;0.0;0.0;405;60;35;20;5;40;65;50;5;10;0;240;
1049;Nieuw-Zeelands ;2017;0;0.0;0.0;520;95;50;35;5;45;95;85;0;10;0;290;
1050;Nieuw-Zeelands ;2018;0;0.0;0.0;520;70;40;25;5;40;120;95;10;15;0;290;
1051;Nieuw-Zeelands ;2019;0;0.0;0.0;565;100;55;25;20;65;125;100;5;15;0;280;
1052;Nieuw-Zeelands ;2020;0;0.0;0.0;285;70;45;20;5;15;70;65;5;5;0;130;
1053;Nieuw-Zeelands ;2021;0;0.0;0.0;250;70;50;15;5;20;80;70;0;10;0;80;
1054;Nieuw-Zeelands ;2022;0;0.0;0.0;430;85;60;15;10;40;120;95;0;20;0;185;
1055;Nieuw-Zeelands ;2023;0;0.0;0.0;670;105;70;30;5;65;145;115;10;20;0;355;
1056;Nigeriaans ;2008;20;0.0;0.0;660;315;100;125;85;105;50;35;5;10;0;190;
1057;Nigeriaans ;2009;20;10.0;10.0;585;335;95;135;105;110;30;20;5;10;0;110;
1058;Nigeriaans ;2010;15;5.0;10.0;595;280;70;130;80;125;55;40;5;10;0;140;
1059;Nigeriaans ;2011;25;15.0;5.0;565;300;95;130;75;100;40;20;5;10;110;20;
1060;Nigeriaans ;2012;15;15.0;0.0;545;315;60;175;75;100;40;30;5;10;80;10;
1061;Nigeriaans ;2013;20;15.0;5.0;660;345;85;215;45;135;65;45;10;10;45;70;
1062;Nigeriaans ;2014;65;55.0;5.0;560;280;75;155;50;120;60;35;15;10;30;65;
1063;Nigeriaans ;2015;70;55.0;15.0;510;180;45;110;25;140;50;30;15;5;35;105;
1064;Nigeriaans ;2016;75;55.0;20.0;455;170;50;85;35;100;55;30;15;10;25;100;
1065;Nigeriaans ;2017;55;45.0;15.0;555;270;70;110;85;110;80;55;15;15;40;60;
1066;Nigeriaans ;2018;40;25.0;15.0;770;340;100;115;125;145;100;75;15;15;105;80;
1067;Nigeriaans ;2019;35;20.0;10.0;1000;345;95;130;125;230;130;65;25;35;195;100;
1068;Nigeriaans ;2020;30;25.0;5.0;630;270;75;105;95;190;75;40;15;20;40;55;
1069;Nigeriaans ;2021;200;165.0;35.0;845;325;110;120;95;260;160;90;15;55;25;75;
1070;Nigeriaans ;2022;160;130.0;35.0;1210;560;165;245;150;350;230;175;20;35;15;55;
1071;Nigeriaans ;2023;150;105.0;45.0;1395;745;240;300;200;355;195;110;35;50;25;80;
1072;Oekraïens ;2008;0;0.0;0.0;570;265;155;80;30;100;140;60;5;75;0;65;
1073;Oekraïens ;2009;0;0.0;0.0;505;280;155;70;60;110;95;40;10;50;0;15;
1074;Oekraïens ;2010;5;5.0;0.0;505;255;145;55;55;115;120;50;20;55;0;15;
1075;Oekraïens ;2011;0;0.0;0.0;600;350;195;85;70;100;140;75;15;45;0;10;
1076;Oekraïens ;2012;0;0.0;0.0;630;325;175;95;55;120;175;95;15;65;0;5;
1077;Oekraïens ;2013;5;5.0;0.0;875;460;270;155;30;175;210;125;15;75;0;30;
1078;Oekraïens ;2014;10;5.0;5.0;930;470;305;150;15;160;240;180;15;45;0;60;
1079;Oekraïens ;2015;15;5.0;15.0;1140;515;340;160;15;210;330;275;10;45;5;80;
1080;Oekraïens ;2016;5;5.0;0.0;1175;525;335;170;15;235;285;235;25;25;0;130;
1081;Oekraïens ;2017;10;5.0;5.0;1200;560;350;195;15;225;305;270;10;25;0;115;
1082;Oekraïens ;2018;5;0.0;5.0;1385;660;395;220;45;275;335;275;25;35;0;115;
1083;Oekraïens ;2019;10;5.0;5.0;1550;690;390;250;50;315;345;295;15;35;0;200;
1084;Oekraïens ;2020;5;0.0;5.0;1245;500;300;170;35;280;315;165;15;135;0;145;
1085;Oekraïens ;2021;25;15.0;15.0;1670;650;385;225;35;380;425;270;20;135;0;215;
1086;Oekraïens ;2022;15;5.0;5.0;2360;980;525;420;35;395;800;685;30;85;0;185;
1087;Oekraïens ;2023;15;10.0;5.0;1970;645;320;290;40;425;735;410;20;300;0;160;
1088;Oezbeeks ;2008;20;0.0;0.0;55;20;5;5;5;10;5;5;0;0;0;25;
1089;Oezbeeks ;2009;10;5.0;5.0;40;15;10;0;5;10;0;0;0;0;0;15;
1090;Oezbeeks ;2010;10;10.0;0.0;35;20;15;5;5;10;5;5;0;5;0;0;
1091;Oezbeeks ;2011;10;5.0;5.0;25;20;10;5;0;5;5;5;0;0;0;0;
1092;Oezbeeks ;2012;5;5.0;0.0;40;15;5;5;5;20;5;0;5;0;0;0;
1093;Oezbeeks ;2013;0;0.0;0.0;40;10;5;5;0;5;10;5;5;5;0;10;
1094;Oezbeeks ;2014;5;0.0;5.0;55;15;15;5;0;20;15;5;5;5;0;5;
1095;Oezbeeks ;2015;5;5.0;0.0;45;10;5;5;0;15;5;5;0;0;0;10;
1096;Oezbeeks ;2016;0;0.0;0.0;45;15;10;5;0;15;10;5;5;0;0;5;
1097;Oezbeeks ;2017;5;0.0;0.0;50;15;10;5;5;15;10;5;5;0;0;10;
1098;Oezbeeks ;2018;0;0.0;0.0;50;20;10;5;5;15;15;10;0;0;0;0;
1099;Oezbeeks ;2019;0;0.0;0.0;55;20;10;10;5;30;5;5;0;0;0;5;
1100;Oezbeeks ;2020;5;0.0;0.0;50;15;5;10;0;25;5;5;0;0;0;5;
1101;Oezbeeks ;2021;5;0.0;0.0;60;25;10;10;0;25;5;5;0;0;0;0;
1102;Oezbeeks ;2022;5;5.0;0.0;70;40;20;20;0;25;0;15;0;5;0;5;
1103;Oezbeeks ;2023;5;5.0;5.0;100;35;20;15;5;25;30;15;5;15;0;5;
1104;Omanitisch ;2008;0;0.0;0.0;25;5;0;5;0;15;5;5;0;0;0;0;
1105;Omanitisch ;2009;0;0.0;0.0;20;0;0;0;0;15;5;0;0;0;0;0;
1106;Omanitisch ;2010;0;0.0;0.0;10;0;0;0;0;5;0;0;0;0;0;0;
1107;Omanitisch ;2011;0;0.0;0.0;25;5;0;5;0;10;10;5;0;0;0;0;
1108;Omanitisch ;2012;0;0.0;0.0;70;10;5;5;0;55;5;5;0;5;0;0;
1109;Omanitisch ;2013;0;0.0;0.0;95;15;5;10;0;45;15;10;0;5;0;20;
1110;Omanitisch ;2014;0;0.0;0.0;95;25;5;20;0;40;10;10;0;0;0;20;
1111;Omanitisch ;2015;0;0.0;0.0;75;15;5;10;0;45;15;10;0;0;0;0;
1112;Omanitisch ;2016;0;0.0;0.0;80;20;5;15;0;40;15;0;0;10;0;0;
1113;Omanitisch ;2017;0;0.0;0.0;75;25;5;20;0;45;5;5;0;0;0;0;
1114;Omanitisch ;2018;0;0.0;0.0;65;25;5;15;0;35;10;10;0;0;0;0;
1115;Omanitisch ;2019;0;0.0;0.0;105;20;5;15;0;70;15;10;5;0;0;0;
1116;Omanitisch ;2020;0;0.0;0.0;55;10;0;5;0;40;5;5;0;0;0;0;
1117;Omanitisch ;2021;0;0.0;0.0;20;5;5;0;0;15;0;0;0;0;0;0;
1118;Omanitisch ;2022;0;0.0;0.0;25;15;5;10;0;10;0;5;0;0;0;0;
1119;Omanitisch ;2023;0;0.0;0.0;10;0;0;0;0;5;0;5;0;0;0;0;
1120;Pakistaans ;2008;0;0.0;0.0;490;250;140;75;35;95;100;40;50;10;0;45;
1121;Pakistaans ;2009;10;10.0;0.0;450;310;145;85;80;65;45;15;15;15;0;30;
1122;Pakistaans ;2010;20;15.0;5.0;440;310;155;85;70;55;55;20;10;20;0;20;
1123;Pakistaans ;2011;45;35.0;10.0;515;340;190;75;75;80;85;30;30;25;0;10;
1124;Pakistaans ;2012;70;40.0;35.0;465;300;150;85;65;70;85;30;25;30;0;5;
1125;Pakistaans ;2013;60;25.0;35.0;615;380;200;140;40;110;100;50;35;15;0;20;
1126;Pakistaans ;2014;70;45.0;25.0;475;255;155;85;15;100;65;30;20;10;0;60;
1127;Pakistaans ;2015;150;90.0;65.0;565;230;135;80;10;150;95;40;40;15;0;90;
1128;Pakistaans ;2016;100;60.0;40.0;665;285;180;95;10;185;80;45;20;15;0;115;
1129;Pakistaans ;2017;165;70.0;95.0;750;365;210;125;30;170;135;75;40;20;0;80;
