ID;Geslacht;Leeftijd;Nationaliteiten;Perioden;BevolkingOp1Januari_1
5822;Totaal mannen en vrouwen;Totaal;Ugandees;2017;778.0
5823;Totaal mannen en vrouwen;Totaal;Ugandees;2018;878.0
5824;Totaal mannen en vrouwen;Totaal;Ugandees;2019;1016.0
5825;Totaal mannen en vrouwen;Totaal;Ugandees;2020;1266.0
5826;Totaal mannen en vrouwen;Totaal;Ugandees;2021;1289.0
5827;Totaal mannen en vrouwen;Totaal;Ugandees;2022;1288.0
5828;Totaal mannen en vrouwen;Totaal;Ugandees;2023;1308.0
5829;Totaal mannen en vrouwen;Totaal;Uruguayaans;1995;147.0
5830;Totaal mannen en vrouwen;Totaal;Uruguayaans;1996;129.0
5831;Totaal mannen en vrouwen;Totaal;Uruguayaans;1997;114.0
5832;Totaal mannen en vrouwen;Totaal;Uruguayaans;1998;114.0
5833;Totaal mannen en vrouwen;Totaal;Uruguayaans;1999;99.0
5834;Totaal mannen en vrouwen;Totaal;Uruguayaans;2000;90.0
5835;Totaal mannen en vrouwen;Totaal;Uruguayaans;2001;89.0
5836;Totaal mannen en vrouwen;Totaal;Uruguayaans;2002;89.0
5837;Totaal mannen en vrouwen;Totaal;Uruguayaans;2003;90.0
5838;Totaal mannen en vrouwen;Totaal;Uruguayaans;2004;98.0
5839;Totaal mannen en vrouwen;Totaal;Uruguayaans;2005;88.0
5840;Totaal mannen en vrouwen;Totaal;Uruguayaans;2006;85.0
5841;Totaal mannen en vrouwen;Totaal;Uruguayaans;2007;88.0
5842;Totaal mannen en vrouwen;Totaal;Uruguayaans;2008;89.0
5843;Totaal mannen en vrouwen;Totaal;Uruguayaans;2009;94.0
5844;Totaal mannen en vrouwen;Totaal;Uruguayaans;2010;82.0
5845;Totaal mannen en vrouwen;Totaal;Uruguayaans;2011;71.0
5846;Totaal mannen en vrouwen;Totaal;Uruguayaans;2012;75.0
5847;Totaal mannen en vrouwen;Totaal;Uruguayaans;2013;77.0
5848;Totaal mannen en vrouwen;Totaal;Uruguayaans;2014;81.0
5849;Totaal mannen en vrouwen;Totaal;Uruguayaans;2015;78.0
5850;Totaal mannen en vrouwen;Totaal;Uruguayaans;2016;73.0
5851;Totaal mannen en vrouwen;Totaal;Uruguayaans;2017;91.0
5852;Totaal mannen en vrouwen;Totaal;Uruguayaans;2018;98.0
5853;Totaal mannen en vrouwen;Totaal;Uruguayaans;2019;112.0
5854;Totaal mannen en vrouwen;Totaal;Uruguayaans;2020;151.0
5855;Totaal mannen en vrouwen;Totaal;Uruguayaans;2021;164.0
5856;Totaal mannen en vrouwen;Totaal;Uruguayaans;2022;172.0
5857;Totaal mannen en vrouwen;Totaal;Uruguayaans;2023;210.0
5858;Totaal mannen en vrouwen;Totaal;Vanuatuaans;1995;1.0
5859;Totaal mannen en vrouwen;Totaal;Vanuatuaans;1996;1.0
5860;Totaal mannen en vrouwen;Totaal;Vanuatuaans;1997;1.0
5861;Totaal mannen en vrouwen;Totaal;Vanuatuaans;1998;1.0
5862;Totaal mannen en vrouwen;Totaal;Vanuatuaans;1999;1.0
5863;Totaal mannen en vrouwen;Totaal;Vanuatuaans;2000;1.0
5864;Totaal mannen en vrouwen;Totaal;Vanuatuaans;2001;2.0
5865;Totaal mannen en vrouwen;Totaal;Vanuatuaans;2002;1.0
5866;Totaal mannen en vrouwen;Totaal;Vanuatuaans;2003;1.0
5867;Totaal mannen en vrouwen;Totaal;Vanuatuaans;2004;2.0
5868;Totaal mannen en vrouwen;Totaal;Vanuatuaans;2005;2.0
5869;Totaal mannen en vrouwen;Totaal;Vanuatuaans;2006;1.0
5870;Totaal mannen en vrouwen;Totaal;Vanuatuaans;2007;1.0
5871;Totaal mannen en vrouwen;Totaal;Vanuatuaans;2008;2.0
5872;Totaal mannen en vrouwen;Totaal;Vanuatuaans;2009;2.0
5873;Totaal mannen en vrouwen;Totaal;Vanuatuaans;2010;1.0
5874;Totaal mannen en vrouwen;Totaal;Vanuatuaans;2011;1.0
5875;Totaal mannen en vrouwen;Totaal;Vanuatuaans;2012;2.0
5876;Totaal mannen en vrouwen;Totaal;Vanuatuaans;2013;1.0
5877;Totaal mannen en vrouwen;Totaal;Vanuatuaans;2014;1.0
5878;Totaal mannen en vrouwen;Totaal;Vanuatuaans;2015;1.0
5879;Totaal mannen en vrouwen;Totaal;Vanuatuaans;2016;1.0
5880;Totaal mannen en vrouwen;Totaal;Vanuatuaans;2017;1.0
5881;Totaal mannen en vrouwen;Totaal;Vanuatuaans;2018;1.0
5882;Totaal mannen en vrouwen;Totaal;Vanuatuaans;2019;1.0
5883;Totaal mannen en vrouwen;Totaal;Vanuatuaans;2020;1.0
5884;Totaal mannen en vrouwen;Totaal;Vanuatuaans;2021;1.0
5885;Totaal mannen en vrouwen;Totaal;Vanuatuaans;2022;1.0
5886;Totaal mannen en vrouwen;Totaal;Vanuatuaans;2023;1.0
5887;Totaal mannen en vrouwen;Totaal;Vaticaans;1995;0.0
5888;Totaal mannen en vrouwen;Totaal;Vaticaans;1996;0.0
5889;Totaal mannen en vrouwen;Totaal;Vaticaans;1997;0.0
5890;Totaal mannen en vrouwen;Totaal;Vaticaans;1998;0.0
5891;Totaal mannen en vrouwen;Totaal;Vaticaans;1999;0.0
5892;Totaal mannen en vrouwen;Totaal;Vaticaans;2000;0.0
5893;Totaal mannen en vrouwen;Totaal;Vaticaans;2001;0.0
5894;Totaal mannen en vrouwen;Totaal;Vaticaans;2002;0.0
5895;Totaal mannen en vrouwen;Totaal;Vaticaans;2003;0.0
5896;Totaal mannen en vrouwen;Totaal;Vaticaans;2004;0.0
5897;Totaal mannen en vrouwen;Totaal;Vaticaans;2005;0.0
5898;Totaal mannen en vrouwen;Totaal;Vaticaans;2006;0.0
5899;Totaal mannen en vrouwen;Totaal;Vaticaans;2007;0.0
5900;Totaal mannen en vrouwen;Totaal;Vaticaans;2008;0.0
5901;Totaal mannen en vrouwen;Totaal;Vaticaans;2009;0.0
5902;Totaal mannen en vrouwen;Totaal;Vaticaans;2010;0.0
5903;Totaal mannen en vrouwen;Totaal;Vaticaans;2011;0.0
5904;Totaal mannen en vrouwen;Totaal;Vaticaans;2012;0.0
5905;Totaal mannen en vrouwen;Totaal;Vaticaans;2013;0.0
5906;Totaal mannen en vrouwen;Totaal;Vaticaans;2014;0.0
5907;Totaal mannen en vrouwen;Totaal;Vaticaans;2015;0.0
5908;Totaal mannen en vrouwen;Totaal;Vaticaans;2016;0.0
5909;Totaal mannen en vrouwen;Totaal;Vaticaans;2017;0.0
5910;Totaal mannen en vrouwen;Totaal;Vaticaans;2018;0.0
5911;Totaal mannen en vrouwen;Totaal;Vaticaans;2019;0.0
5912;Totaal mannen en vrouwen;Totaal;Vaticaans;2020;0.0
5913;Totaal mannen en vrouwen;Totaal;Vaticaans;2021;0.0
5914;Totaal mannen en vrouwen;Totaal;Vaticaans;2022;0.0
5915;Totaal mannen en vrouwen;Totaal;Vaticaans;2023;0.0
5916;Totaal mannen en vrouwen;Totaal;Venezolaans;1995;339.0
5917;Totaal mannen en vrouwen;Totaal;Venezolaans;1996;361.0
5918;Totaal mannen en vrouwen;Totaal;Venezolaans;1997;377.0
5919;Totaal mannen en vrouwen;Totaal;Venezolaans;1998;466.0
5920;Totaal mannen en vrouwen;Totaal;Venezolaans;1999;516.0
5921;Totaal mannen en vrouwen;Totaal;Venezolaans;2000;578.0
5922;Totaal mannen en vrouwen;Totaal;Venezolaans;2001;623.0
5923;Totaal mannen en vrouwen;Totaal;Venezolaans;2002;685.0
5924;Totaal mannen en vrouwen;Totaal;Venezolaans;2003;710.0
5925;Totaal mannen en vrouwen;Totaal;Venezolaans;2004;764.0
5926;Totaal mannen en vrouwen;Totaal;Venezolaans;2005;761.0
5927;Totaal mannen en vrouwen;Totaal;Venezolaans;2006;765.0
5928;Totaal mannen en vrouwen;Totaal;Venezolaans;2007;758.0
5929;Totaal mannen en vrouwen;Totaal;Venezolaans;2008;734.0
5930;Totaal mannen en vrouwen;Totaal;Venezolaans;2009;762.0
5931;Totaal mannen en vrouwen;Totaal;Venezolaans;2010;764.0
5932;Totaal mannen en vrouwen;Totaal;Venezolaans;2011;757.0
5933;Totaal mannen en vrouwen;Totaal;Venezolaans;2012;754.0
5934;Totaal mannen en vrouwen;Totaal;Venezolaans;2013;753.0
5935;Totaal mannen en vrouwen;Totaal;Venezolaans;2014;747.0
5936;Totaal mannen en vrouwen;Totaal;Venezolaans;2015;768.0
5937;Totaal mannen en vrouwen;Totaal;Venezolaans;2016;793.0
5938;Totaal mannen en vrouwen;Totaal;Venezolaans;2017;790.0
5939;Totaal mannen en vrouwen;Totaal;Venezolaans;2018;889.0
5940;Totaal mannen en vrouwen;Totaal;Venezolaans;2019;1066.0
5941;Totaal mannen en vrouwen;Totaal;Venezolaans;2020;1322.0
5942;Totaal mannen en vrouwen;Totaal;Venezolaans;2021;1394.0
5943;Totaal mannen en vrouwen;Totaal;Venezolaans;2022;1517.0
5944;Totaal mannen en vrouwen;Totaal;Venezolaans;2023;1629.0
5945;Totaal mannen en vrouwen;Totaal;Burger Verenigde Arabische Emiraten;1995;5.0
5946;Totaal mannen en vrouwen;Totaal;Burger Verenigde Arabische Emiraten;1996;5.0
5947;Totaal mannen en vrouwen;Totaal;Burger Verenigde Arabische Emiraten;1997;228.0
5948;Totaal mannen en vrouwen;Totaal;Burger Verenigde Arabische Emiraten;1998;340.0
5949;Totaal mannen en vrouwen;Totaal;Burger Verenigde Arabische Emiraten;1999;114.0
5950;Totaal mannen en vrouwen;Totaal;Burger Verenigde Arabische Emiraten;2000;47.0
5951;Totaal mannen en vrouwen;Totaal;Burger Verenigde Arabische Emiraten;2001;40.0
5952;Totaal mannen en vrouwen;Totaal;Burger Verenigde Arabische Emiraten;2002;34.0
5953;Totaal mannen en vrouwen;Totaal;Burger Verenigde Arabische Emiraten;2003;29.0
5954;Totaal mannen en vrouwen;Totaal;Burger Verenigde Arabische Emiraten;2004;8.0
5955;Totaal mannen en vrouwen;Totaal;Burger Verenigde Arabische Emiraten;2005;11.0
5956;Totaal mannen en vrouwen;Totaal;Burger Verenigde Arabische Emiraten;2006;12.0
5957;Totaal mannen en vrouwen;Totaal;Burger Verenigde Arabische Emiraten;2007;5.0
5958;Totaal mannen en vrouwen;Totaal;Burger Verenigde Arabische Emiraten;2008;5.0
5959;Totaal mannen en vrouwen;Totaal;Burger Verenigde Arabische Emiraten;2009;6.0
5960;Totaal mannen en vrouwen;Totaal;Burger Verenigde Arabische Emiraten;2010;5.0
5961;Totaal mannen en vrouwen;Totaal;Burger Verenigde Arabische Emiraten;2011;4.0
5962;Totaal mannen en vrouwen;Totaal;Burger Verenigde Arabische Emiraten;2012;5.0
5963;Totaal mannen en vrouwen;Totaal;Burger Verenigde Arabische Emiraten;2013;7.0
5964;Totaal mannen en vrouwen;Totaal;Burger Verenigde Arabische Emiraten;2014;12.0
5965;Totaal mannen en vrouwen;Totaal;Burger Verenigde Arabische Emiraten;2015;16.0
5966;Totaal mannen en vrouwen;Totaal;Burger Verenigde Arabische Emiraten;2016;7.0
5967;Totaal mannen en vrouwen;Totaal;Burger Verenigde Arabische Emiraten;2017;6.0
5968;Totaal mannen en vrouwen;Totaal;Burger Verenigde Arabische Emiraten;2018;9.0
5969;Totaal mannen en vrouwen;Totaal;Burger Verenigde Arabische Emiraten;2019;15.0
5970;Totaal mannen en vrouwen;Totaal;Burger Verenigde Arabische Emiraten;2020;17.0
5971;Totaal mannen en vrouwen;Totaal;Burger Verenigde Arabische Emiraten;2021;18.0
5972;Totaal mannen en vrouwen;Totaal;Burger Verenigde Arabische Emiraten;2022;27.0
5973;Totaal mannen en vrouwen;Totaal;Burger Verenigde Arabische Emiraten;2023;24.0
5974;Totaal mannen en vrouwen;Totaal;Vietnamees;1995;4317.0
5975;Totaal mannen en vrouwen;Totaal;Vietnamees;1996;3765.0
5976;Totaal mannen en vrouwen;Totaal;Vietnamees;1997;2637.0
5977;Totaal mannen en vrouwen;Totaal;Vietnamees;1998;2032.0
5978;Totaal mannen en vrouwen;Totaal;Vietnamees;1999;1697.0
5979;Totaal mannen en vrouwen;Totaal;Vietnamees;2000;1546.0
5980;Totaal mannen en vrouwen;Totaal;Vietnamees;2001;1613.0
5981;Totaal mannen en vrouwen;Totaal;Vietnamees;2002;1885.0
5982;Totaal mannen en vrouwen;Totaal;Vietnamees;2003;2274.0
5983;Totaal mannen en vrouwen;Totaal;Vietnamees;2004;2496.0
5984;Totaal mannen en vrouwen;Totaal;Vietnamees;2005;2674.0
5985;Totaal mannen en vrouwen;Totaal;Vietnamees;2006;2698.0
5986;Totaal mannen en vrouwen;Totaal;Vietnamees;2007;2623.0
5987;Totaal mannen en vrouwen;Totaal;Vietnamees;2008;2453.0
5988;Totaal mannen en vrouwen;Totaal;Vietnamees;2009;2464.0
5989;Totaal mannen en vrouwen;Totaal;Vietnamees;2010;2476.0
5990;Totaal mannen en vrouwen;Totaal;Vietnamees;2011;2430.0
5991;Totaal mannen en vrouwen;Totaal;Vietnamees;2012;2460.0
5992;Totaal mannen en vrouwen;Totaal;Vietnamees;2013;2393.0
5993;Totaal mannen en vrouwen;Totaal;Vietnamees;2014;2355.0
5994;Totaal mannen en vrouwen;Totaal;Vietnamees;2015;2301.0
5995;Totaal mannen en vrouwen;Totaal;Vietnamees;2016;2398.0
5996;Totaal mannen en vrouwen;Totaal;Vietnamees;2017;2652.0
5997;Totaal mannen en vrouwen;Totaal;Vietnamees;2018;3033.0
5998;Totaal mannen en vrouwen;Totaal;Vietnamees;2019;3460.0
5999;Totaal mannen en vrouwen;Totaal;Vietnamees;2020;3944.0
6000;Totaal mannen en vrouwen;Totaal;Vietnamees;2021;3734.0
6001;Totaal mannen en vrouwen;Totaal;Vietnamees;2022;3901.0
6002;Totaal mannen en vrouwen;Totaal;Vietnamees;2023;4148.0
6003;Totaal mannen en vrouwen;Totaal;Zambiaans;1995;115.0
6004;Totaal mannen en vrouwen;Totaal;Zambiaans;1996;104.0
6005;Totaal mannen en vrouwen;Totaal;Zambiaans;1997;95.0
6006;Totaal mannen en vrouwen;Totaal;Zambiaans;1998;110.0
6007;Totaal mannen en vrouwen;Totaal;Zambiaans;1999;100.0
6008;Totaal mannen en vrouwen;Totaal;Zambiaans;2000;105.0
6009;Totaal mannen en vrouwen;Totaal;Zambiaans;2001;139.0
6010;Totaal mannen en vrouwen;Totaal;Zambiaans;2002;112.0
6011;Totaal mannen en vrouwen;Totaal;Zambiaans;2003;153.0
6012;Totaal mannen en vrouwen;Totaal;Zambiaans;2004;190.0
6013;Totaal mannen en vrouwen;Totaal;Zambiaans;2005;186.0
6014;Totaal mannen en vrouwen;Totaal;Zambiaans;2006;182.0
6015;Totaal mannen en vrouwen;Totaal;Zambiaans;2007;199.0
6016;Totaal mannen en vrouwen;Totaal;Zambiaans;2008;140.0
6017;Totaal mannen en vrouwen;Totaal;Zambiaans;2009;147.0
6018;Totaal mannen en vrouwen;Totaal;Zambiaans;2010;158.0
6019;Totaal mannen en vrouwen;Totaal;Zambiaans;2011;172.0
6020;Totaal mannen en vrouwen;Totaal;Zambiaans;2012;173.0
6021;Totaal mannen en vrouwen;Totaal;Zambiaans;2013;187.0
6022;Totaal mannen en vrouwen;Totaal;Zambiaans;2014;170.0
6023;Totaal mannen en vrouwen;Totaal;Zambiaans;2015;167.0
6024;Totaal mannen en vrouwen;Totaal;Zambiaans;2016;160.0
6025;Totaal mannen en vrouwen;Totaal;Zambiaans;2017;152.0
6026;Totaal mannen en vrouwen;Totaal;Zambiaans;2018;141.0
6027;Totaal mannen en vrouwen;Totaal;Zambiaans;2019;159.0
6028;Totaal mannen en vrouwen;Totaal;Zambiaans;2020;193.0
6029;Totaal mannen en vrouwen;Totaal;Zambiaans;2021;196.0
6030;Totaal mannen en vrouwen;Totaal;Zambiaans;2022;215.0
6031;Totaal mannen en vrouwen;Totaal;Zambiaans;2023;245.0
6032;Totaal mannen en vrouwen;Totaal;Zimbabwaans;1995;73.0
6033;Totaal mannen en vrouwen;Totaal;Zimbabwaans;1996;63.0
6034;Totaal mannen en vrouwen;Totaal;Zimbabwaans;1997;63.0
6035;Totaal mannen en vrouwen;Totaal;Zimbabwaans;1998;83.0
6036;Totaal mannen en vrouwen;Totaal;Zimbabwaans;1999;95.0
6037;Totaal mannen en vrouwen;Totaal;Zimbabwaans;2000;117.0
6038;Totaal mannen en vrouwen;Totaal;Zimbabwaans;2001;118.0
6039;Totaal mannen en vrouwen;Totaal;Zimbabwaans;2002;143.0
6040;Totaal mannen en vrouwen;Totaal;Zimbabwaans;2003;142.0
6041;Totaal mannen en vrouwen;Totaal;Zimbabwaans;2004;175.0
6042;Totaal mannen en vrouwen;Totaal;Zimbabwaans;2005;172.0
6043;Totaal mannen en vrouwen;Totaal;Zimbabwaans;2006;185.0
6044;Totaal mannen en vrouwen;Totaal;Zimbabwaans;2007;195.0
6045;Totaal mannen en vrouwen;Totaal;Zimbabwaans;2008;219.0
6046;Totaal mannen en vrouwen;Totaal;Zimbabwaans;2009;280.0
6047;Totaal mannen en vrouwen;Totaal;Zimbabwaans;2010;352.0
6048;Totaal mannen en vrouwen;Totaal;Zimbabwaans;2011;365.0
6049;Totaal mannen en vrouwen;Totaal;Zimbabwaans;2012;354.0
6050;Totaal mannen en vrouwen;Totaal;Zimbabwaans;2013;346.0
6051;Totaal mannen en vrouwen;Totaal;Zimbabwaans;2014;311.0
6052;Totaal mannen en vrouwen;Totaal;Zimbabwaans;2015;265.0
6053;Totaal mannen en vrouwen;Totaal;Zimbabwaans;2016;257.0
6054;Totaal mannen en vrouwen;Totaal;Zimbabwaans;2017;257.0
6055;Totaal mannen en vrouwen;Totaal;Zimbabwaans;2018;304.0
6056;Totaal mannen en vrouwen;Totaal;Zimbabwaans;2019;366.0
6057;Totaal mannen en vrouwen;Totaal;Zimbabwaans;2020;445.0
6058;Totaal mannen en vrouwen;Totaal;Zimbabwaans;2021;506.0
6059;Totaal mannen en vrouwen;Totaal;Zimbabwaans;2022;560.0
6060;Totaal mannen en vrouwen;Totaal;Zimbabwaans;2023;770.0
6061;Totaal mannen en vrouwen;Totaal;Zuid-Afrikaans;1995;1431.0
6062;Totaal mannen en vrouwen;Totaal;Zuid-Afrikaans;1996;1444.0
6063;Totaal mannen en vrouwen;Totaal;Zuid-Afrikaans;1997;1530.0
6064;Totaal mannen en vrouwen;Totaal;Zuid-Afrikaans;1998;1769.0
6065;Totaal mannen en vrouwen;Totaal;Zuid-Afrikaans;1999;2301.0
6066;Totaal mannen en vrouwen;Totaal;Zuid-Afrikaans;2000;2512.0
6067;Totaal mannen en vrouwen;Totaal;Zuid-Afrikaans;2001;2864.0
6068;Totaal mannen en vrouwen;Totaal;Zuid-Afrikaans;2002;3230.0
6069;Totaal mannen en vrouwen;Totaal;Zuid-Afrikaans;2003;3330.0
6070;Totaal mannen en vrouwen;Totaal;Zuid-Afrikaans;2004;3321.0
6071;Totaal mannen en vrouwen;Totaal;Zuid-Afrikaans;2005;3247.0
6072;Totaal mannen en vrouwen;Totaal;Zuid-Afrikaans;2006;3047.0
6073;Totaal mannen en vrouwen;Totaal;Zuid-Afrikaans;2007;2865.0
6074;Totaal mannen en vrouwen;Totaal;Zuid-Afrikaans;2008;2865.0
6075;Totaal mannen en vrouwen;Totaal;Zuid-Afrikaans;2009;3039.0
6076;Totaal mannen en vrouwen;Totaal;Zuid-Afrikaans;2010;2947.0
6077;Totaal mannen en vrouwen;Totaal;Zuid-Afrikaans;2011;2742.0
6078;Totaal mannen en vrouwen;Totaal;Zuid-Afrikaans;2012;2785.0
6079;Totaal mannen en vrouwen;Totaal;Zuid-Afrikaans;2013;2691.0
6080;Totaal mannen en vrouwen;Totaal;Zuid-Afrikaans;2014;2669.0
6081;Totaal mannen en vrouwen;Totaal;Zuid-Afrikaans;2015;2692.0
6082;Totaal mannen en vrouwen;Totaal;Zuid-Afrikaans;2016;2841.0
6083;Totaal mannen en vrouwen;Totaal;Zuid-Afrikaans;2017;3210.0
6084;Totaal mannen en vrouwen;Totaal;Zuid-Afrikaans;2018;3624.0
6085;Totaal mannen en vrouwen;Totaal;Zuid-Afrikaans;2019;4561.0
6086;Totaal mannen en vrouwen;Totaal;Zuid-Afrikaans;2020;6051.0
6087;Totaal mannen en vrouwen;Totaal;Zuid-Afrikaans;2021;7024.0
6088;Totaal mannen en vrouwen;Totaal;Zuid-Afrikaans;2022;8810.0
6089;Totaal mannen en vrouwen;Totaal;Zuid-Afrikaans;2023;12278.0
6090;Totaal mannen en vrouwen;Totaal;Zuid-Koreaans;1995;720.0
6091;Totaal mannen en vrouwen;Totaal;Zuid-Koreaans;1996;722.0
6092;Totaal mannen en vrouwen;Totaal;Zuid-Koreaans;1997;829.0
6093;Totaal mannen en vrouwen;Totaal;Zuid-Koreaans;1998;910.0
6094;Totaal mannen en vrouwen;Totaal;Zuid-Koreaans;1999;964.0
6095;Totaal mannen en vrouwen;Totaal;Zuid-Koreaans;2000;1079.0
6096;Totaal mannen en vrouwen;Totaal;Zuid-Koreaans;2001;1193.0
6097;Totaal mannen en vrouwen;Totaal;Zuid-Koreaans;2002;1280.0
6098;Totaal mannen en vrouwen;Totaal;Zuid-Koreaans;2003;1421.0
6099;Totaal mannen en vrouwen;Totaal;Zuid-Koreaans;2004;1477.0
6100;Totaal mannen en vrouwen;Totaal;Zuid-Koreaans;2005;1578.0
6101;Totaal mannen en vrouwen;Totaal;Zuid-Koreaans;2006;1642.0
6102;Totaal mannen en vrouwen;Totaal;Zuid-Koreaans;2007;1775.0
6103;Totaal mannen en vrouwen;Totaal;Zuid-Koreaans;2008;1865.0
6104;Totaal mannen en vrouwen;Totaal;Zuid-Koreaans;2009;2022.0
6105;Totaal mannen en vrouwen;Totaal;Zuid-Koreaans;2010;2085.0
6106;Totaal mannen en vrouwen;Totaal;Zuid-Koreaans;2011;2256.0
6107;Totaal mannen en vrouwen;Totaal;Zuid-Koreaans;2012;2482.0
6108;Totaal mannen en vrouwen;Totaal;Zuid-Koreaans;2013;2533.0
6109;Totaal mannen en vrouwen;Totaal;Zuid-Koreaans;2014;2597.0
6110;Totaal mannen en vrouwen;Totaal;Zuid-Koreaans;2015;2825.0
6111;Totaal mannen en vrouwen;Totaal;Zuid-Koreaans;2016;3017.0
6112;Totaal mannen en vrouwen;Totaal;Zuid-Koreaans;2017;3419.0
6113;Totaal mannen en vrouwen;Totaal;Zuid-Koreaans;2018;3783.0
6114;Totaal mannen en vrouwen;Totaal;Zuid-Koreaans;2019;4071.0
6115;Totaal mannen en vrouwen;Totaal;Zuid-Koreaans;2020;4453.0
6116;Totaal mannen en vrouwen;Totaal;Zuid-Koreaans;2021;3881.0
6117;Totaal mannen en vrouwen;Totaal;Zuid-Koreaans;2022;4108.0
6118;Totaal mannen en vrouwen;Totaal;Zuid-Koreaans;2023;4652.0
6119;Totaal mannen en vrouwen;Totaal;Zuid-Soedanees;1995;
6120;Totaal mannen en vrouwen;Totaal;Zuid-Soedanees;1996;
6121;Totaal mannen en vrouwen;Totaal;Zuid-Soedanees;1997;
6122;Totaal mannen en vrouwen;Totaal;Zuid-Soedanees;1998;
6123;Totaal mannen en vrouwen;Totaal;Zuid-Soedanees;1999;
6124;Totaal mannen en vrouwen;Totaal;Zuid-Soedanees;2000;
6125;Totaal mannen en vrouwen;Totaal;Zuid-Soedanees;2001;
6126;Totaal mannen en vrouwen;Totaal;Zuid-Soedanees;2002;
6127;Totaal mannen en vrouwen;Totaal;Zuid-Soedanees;2003;
6128;Totaal mannen en vrouwen;Totaal;Zuid-Soedanees;2004;
6129;Totaal mannen en vrouwen;Totaal;Zuid-Soedanees;2005;
6130;Totaal mannen en vrouwen;Totaal;Zuid-Soedanees;2006;
6131;Totaal mannen en vrouwen;Totaal;Zuid-Soedanees;2007;
6132;Totaal mannen en vrouwen;Totaal;Zuid-Soedanees;2008;
6133;Totaal mannen en vrouwen;Totaal;Zuid-Soedanees;2009;
6134;Totaal mannen en vrouwen;Totaal;Zuid-Soedanees;2010;
6135;Totaal mannen en vrouwen;Totaal;Zuid-Soedanees;2011;
6136;Totaal mannen en vrouwen;Totaal;Zuid-Soedanees;2012;0.0
6137;Totaal mannen en vrouwen;Totaal;Zuid-Soedanees;2013;3.0
6138;Totaal mannen en vrouwen;Totaal;Zuid-Soedanees;2014;6.0
6139;Totaal mannen en vrouwen;Totaal;Zuid-Soedanees;2015;15.0
6140;Totaal mannen en vrouwen;Totaal;Zuid-Soedanees;2016;15.0
6141;Totaal mannen en vrouwen;Totaal;Zuid-Soedanees;2017;19.0
6142;Totaal mannen en vrouwen;Totaal;Zuid-Soedanees;2018;22.0
6143;Totaal mannen en vrouwen;Totaal;Zuid-Soedanees;2019;46.0
6144;Totaal mannen en vrouwen;Totaal;Zuid-Soedanees;2020;84.0
6145;Totaal mannen en vrouwen;Totaal;Zuid-Soedanees;2021;107.0
6146;Totaal mannen en vrouwen;Totaal;Zuid-Soedanees;2022;121.0
6147;Totaal mannen en vrouwen;Totaal;Zuid-Soedanees;2023;129.0
6148;Totaal mannen en vrouwen;Totaal;Zweeds;1995;2246.0
6149;Totaal mannen en vrouwen;Totaal;Zweeds;1996;2234.0
6150;Totaal mannen en vrouwen;Totaal;Zweeds;1997;2362.0
6151;Totaal mannen en vrouwen;Totaal;Zweeds;1998;2457.0
6152;Totaal mannen en vrouwen;Totaal;Zweeds;1999;2723.0
6153;Totaal mannen en vrouwen;Totaal;Zweeds;2000;2943.0
6154;Totaal mannen en vrouwen;Totaal;Zweeds;2001;3077.0
6155;Totaal mannen en vrouwen;Totaal;Zweeds;2002;3149.0
6156;Totaal mannen en vrouwen;Totaal;Zweeds;2003;3147.0
6157;Totaal mannen en vrouwen;Totaal;Zweeds;2004;3120.0
6158;Totaal mannen en vrouwen;Totaal;Zweeds;2005;3132.0
6159;Totaal mannen en vrouwen;Totaal;Zweeds;2006;3158.0
6160;Totaal mannen en vrouwen;Totaal;Zweeds;2007;3208.0
6161;Totaal mannen en vrouwen;Totaal;Zweeds;2008;3287.0
6162;Totaal mannen en vrouwen;Totaal;Zweeds;2009;3389.0
6163;Totaal mannen en vrouwen;Totaal;Zweeds;2010;3571.0
6164;Totaal mannen en vrouwen;Totaal;Zweeds;2011;3659.0
6165;Totaal mannen en vrouwen;Totaal;Zweeds;2012;3768.0
6166;Totaal mannen en vrouwen;Totaal;Zweeds;2013;3780.0
6167;Totaal mannen en vrouwen;Totaal;Zweeds;2014;3822.0
6168;Totaal mannen en vrouwen;Totaal;Zweeds;2015;3958.0
6169;Totaal mannen en vrouwen;Totaal;Zweeds;2016;4206.0
6170;Totaal mannen en vrouwen;Totaal;Zweeds;2017;4406.0
6171;Totaal mannen en vrouwen;Totaal;Zweeds;2018;4619.0
6172;Totaal mannen en vrouwen;Totaal;Zweeds;2019;4849.0
6173;Totaal mannen en vrouwen;Totaal;Zweeds;2020;5195.0
6174;Totaal mannen en vrouwen;Totaal;Zweeds;2021;5162.0
6175;Totaal mannen en vrouwen;Totaal;Zweeds;2022;5588.0
6176;Totaal mannen en vrouwen;Totaal;Zweeds;2023;6019.0
6177;Totaal mannen en vrouwen;Totaal;Zwitsers;1995;2062.0
6178;Totaal mannen en vrouwen;Totaal;Zwitsers;1996;2038.0
6179;Totaal mannen en vrouwen;Totaal;Zwitsers;1997;1929.0
6180;Totaal mannen en vrouwen;Totaal;Zwitsers;1998;1929.0
6181;Totaal mannen en vrouwen;Totaal;Zwitsers;1999;1866.0
6182;Totaal mannen en vrouwen;Totaal;Zwitsers;2000;1944.0
6183;Totaal mannen en vrouwen;Totaal;Zwitsers;2001;1934.0
6184;Totaal mannen en vrouwen;Totaal;Zwitsers;2002;1909.0
