ID;BedrijfstakkenBranchesSBI2008;Perioden;IndexcijfersOmzet_1;OmzetontwikkelingTOVEenJaarEerder_2;Indexcijfers_3;OntwikkelingTOVEenPeriodeEerder_4
2091;731 Reclamewezen;2005 2e kwartaal;133.9;;;
2092;731 Reclamewezen;2005 3e kwartaal;122.6;;;
2093;731 Reclamewezen;2005 4e kwartaal;164.7;;;
2094;731 Reclamewezen;2005;133.5;;;
2095;731 Reclamewezen;2006 1e kwartaal;115.6;2.5;;
2096;731 Reclamewezen;2006 2e kwartaal;132.8;-0.8;;
2097;731 Reclamewezen;2006 3e kwartaal;118.3;-3.5;;
2098;731 Reclamewezen;2006 4e kwartaal;169.2;2.8;;
2099;731 Reclamewezen;2006;134.0;0.4;;
2100;731 Reclamewezen;2007 1e kwartaal;113.8;-1.5;;
2101;731 Reclamewezen;2007 2e kwartaal;133.3;0.4;;
2102;731 Reclamewezen;2007 3e kwartaal;116.8;-1.2;;
2103;731 Reclamewezen;2007 4e kwartaal;165.8;-2.0;;
2104;731 Reclamewezen;2007;132.4;-1.2;;
2105;731 Reclamewezen;2008 1e kwartaal;112.7;-1.0;;
2106;731 Reclamewezen;2008 2e kwartaal;134.3;0.7;;
2107;731 Reclamewezen;2008 3e kwartaal;120.1;2.8;;
2108;731 Reclamewezen;2008 4e kwartaal;159.3;-3.9;;
2109;731 Reclamewezen;2008;131.6;-0.6;;
2110;731 Reclamewezen;2009 1e kwartaal;103.7;-8.0;;
2111;731 Reclamewezen;2009 2e kwartaal;114.0;-15.1;;
2112;731 Reclamewezen;2009 3e kwartaal;99.9;-16.8;;
2113;731 Reclamewezen;2009 4e kwartaal;133.4;-16.2;;
2114;731 Reclamewezen;2009;112.8;-14.3;;
2115;731 Reclamewezen;2010 1e kwartaal;93.4;-9.9;;
2116;731 Reclamewezen;2010 2e kwartaal;112.8;-1.0;;
2117;731 Reclamewezen;2010 3e kwartaal;103.3;3.4;;
2118;731 Reclamewezen;2010 4e kwartaal;134.5;0.8;;
2119;731 Reclamewezen;2010;111.0;-1.5;;
2120;731 Reclamewezen;2011 1e kwartaal;96.2;3.0;;
2121;731 Reclamewezen;2011 2e kwartaal;104.7;-7.2;;
2122;731 Reclamewezen;2011 3e kwartaal;97.6;-5.5;;
2123;731 Reclamewezen;2011 4e kwartaal;125.4;-6.7;;
2124;731 Reclamewezen;2011;106.0;-4.5;;
2125;731 Reclamewezen;2012 1e kwartaal;90.7;-5.7;;
2126;731 Reclamewezen;2012 2e kwartaal;104.0;-0.6;;
2127;731 Reclamewezen;2012 3e kwartaal;91.7;-6.1;;
2128;731 Reclamewezen;2012 4e kwartaal;114.6;-8.6;;
2129;731 Reclamewezen;2012;100.3;-5.4;;
2130;731 Reclamewezen;2013 1e kwartaal;83.0;-8.5;94.4;
2131;731 Reclamewezen;2013 2e kwartaal;97.8;-6.0;96.5;2.2
2132;731 Reclamewezen;2013 3e kwartaal;86.7;-5.4;94.9;-1.6
2133;731 Reclamewezen;2013 4e kwartaal;115.0;0.4;96.6;1.9
2134;731 Reclamewezen;2013;95.6;-4.6;95.6;
2135;731 Reclamewezen;2014 1e kwartaal;86.8;4.7;98.0;1.4
2136;731 Reclamewezen;2014 2e kwartaal;100.9;3.2;99.9;2.0
2137;731 Reclamewezen;2014 3e kwartaal;88.1;1.5;96.6;-3.3
2138;731 Reclamewezen;2014 4e kwartaal;116.2;1.0;97.6;1.0
2139;731 Reclamewezen;2014;98.0;2.5;98.0;2.5
2140;731 Reclamewezen;2015 1e kwartaal;87.1;0.3;97.6;0.0
2141;731 Reclamewezen;2015 2e kwartaal;99.7;-1.1;99.4;1.8
2142;731 Reclamewezen;2015 3e kwartaal;92.9;5.5;102.0;2.7
2143;731 Reclamewezen;2015 4e kwartaal;120.2;3.5;100.9;-1.2
2144;731 Reclamewezen;2015;100.0;2.1;100.0;2.0
2145;731 Reclamewezen;2016 1e kwartaal;93.0;6.7;103.5;2.7
2146;731 Reclamewezen;2016 2e kwartaal;102.6;2.8;102.7;-0.8
2147;731 Reclamewezen;2016 3e kwartaal;93.2;0.3;102.6;0.0
2148;731 Reclamewezen;2016 4e kwartaal;122.2;1.6;102.2;-0.4
2149;731 Reclamewezen;2016;102.7;2.7;102.8;2.8
2150;731 Reclamewezen;2017 1e kwartaal;93.3;0.3;103.5;1.3
2151;731 Reclamewezen;2017 2e kwartaal;101.1;-1.4;101.7;-1.8
2152;731 Reclamewezen;2017 3e kwartaal;92.9;-0.3;102.5;0.8
2153;731 Reclamewezen;2017 4e kwartaal;125.0;2.3;104.2;1.7
2154;731 Reclamewezen;2017;103.1;0.3;103.0;0.2
2155;731 Reclamewezen;2018 1e kwartaal;93.9;0.7;104.3;0.1
2156;731 Reclamewezen;2018 2e kwartaal;104.1;3.0;104.9;0.6
2157;731 Reclamewezen;2018 3e kwartaal;93.5;0.7;103.2;-1.6
2158;731 Reclamewezen;2018 4e kwartaal;126.6;1.3;105.1;1.8
2159;731 Reclamewezen;2018;104.5;1.4;104.4;1.4
2160;731 Reclamewezen;2019 1e kwartaal;96.9;3.2;107.9;2.6
2161;731 Reclamewezen;2019 2e kwartaal;106.1;1.9;107.3;-0.5
2162;731 Reclamewezen;2019 3e kwartaal;97.5;4.3;107.4;0.1
2163;731 Reclamewezen;2019 4e kwartaal;126.8;0.1;104.9;-2.3
2164;731 Reclamewezen;2019;106.8;2.2;106.9;2.4
2165;731 Reclamewezen;2020 1e kwartaal;91.4;-5.7;102.4;-2.4
2166;731 Reclamewezen;2020 2e kwartaal;73.4;-30.8;74.4;-27.3
2167;731 Reclamewezen;2020 3e kwartaal;82.6;-15.3;90.7;21.9
2168;731 Reclamewezen;2020 4e kwartaal;116.9;-7.8;96.3;6.1
2169;731 Reclamewezen;2020;91.1;-14.7;90.9;-14.9
2170;731 Reclamewezen;2021 1e kwartaal;80.8;-11.6;89.3;-7.2
2171;731 Reclamewezen;2021 2e kwartaal;98.3;33.9;100.1;12.1
2172;731 Reclamewezen;2021 3e kwartaal;93.4;13.1;103.8;3.7
2173;731 Reclamewezen;2021 4e kwartaal;136.4;16.7;112.0;7.9
2174;731 Reclamewezen;2021;102.2;12.3;101.3;11.4
2175;731 Reclamewezen;2022 1e kwartaal;96.0;18.8;108.8;-2.9
2176;731 Reclamewezen;2022 2e kwartaal;115.4;17.4;116.1;6.6
2177;731 Reclamewezen;2022 3e kwartaal;107.5;15.0;117.7;1.4
2178;731 Reclamewezen;2022 4e kwartaal;141.9;4.0;117.8;0.1
2179;731 Reclamewezen;2022;115.2;12.7;115.1;13.6
2180;731 Reclamewezen;2023 1e kwartaal;110.4;15.0;122.4;3.9
2181;731 Reclamewezen;2023 2e kwartaal;117.8;2.0;119.0;-2.8
2182;731 Reclamewezen;2023 3e kwartaal;109.6;2.0;120.3;1.0
2183;731 Reclamewezen;2023 4e kwartaal;143.9;1.4;120.2;-0.1
2184;731 Reclamewezen;2023;120.4;4.5;120.5;4.7
2185;732 Markt- en opinieonderzoek;2005 1e kwartaal;54.5;;;
2186;732 Markt- en opinieonderzoek;2005 2e kwartaal;58.1;;;
2187;732 Markt- en opinieonderzoek;2005 3e kwartaal;56.6;;;
2188;732 Markt- en opinieonderzoek;2005 4e kwartaal;68.5;;;
2189;732 Markt- en opinieonderzoek;2005;59.4;;;
2190;732 Markt- en opinieonderzoek;2006 1e kwartaal;62.0;13.7;;
2191;732 Markt- en opinieonderzoek;2006 2e kwartaal;71.8;23.5;;
2192;732 Markt- en opinieonderzoek;2006 3e kwartaal;67.1;18.7;;
2193;732 Markt- en opinieonderzoek;2006 4e kwartaal;83.3;21.6;;
2194;732 Markt- en opinieonderzoek;2006;71.0;19.6;;
2195;732 Markt- en opinieonderzoek;2007 1e kwartaal;68.6;10.7;;
2196;732 Markt- en opinieonderzoek;2007 2e kwartaal;75.9;5.7;;
2197;732 Markt- en opinieonderzoek;2007 3e kwartaal;75.0;11.8;;
2198;732 Markt- en opinieonderzoek;2007 4e kwartaal;95.7;14.9;;
2199;732 Markt- en opinieonderzoek;2007;78.8;10.9;;
2200;732 Markt- en opinieonderzoek;2008 1e kwartaal;80.2;16.9;;
2201;732 Markt- en opinieonderzoek;2008 2e kwartaal;92.1;21.3;;
2202;732 Markt- en opinieonderzoek;2008 3e kwartaal;87.3;16.3;;
2203;732 Markt- en opinieonderzoek;2008 4e kwartaal;106.9;11.8;;
2204;732 Markt- en opinieonderzoek;2008;91.6;16.3;;
2205;732 Markt- en opinieonderzoek;2009 1e kwartaal;88.0;9.8;;
2206;732 Markt- en opinieonderzoek;2009 2e kwartaal;96.6;4.9;;
2207;732 Markt- en opinieonderzoek;2009 3e kwartaal;90.5;3.7;;
2208;732 Markt- en opinieonderzoek;2009 4e kwartaal;110.3;3.1;;
2209;732 Markt- en opinieonderzoek;2009;96.4;5.2;;
2210;732 Markt- en opinieonderzoek;2010 1e kwartaal;87.1;-1.1;;
2211;732 Markt- en opinieonderzoek;2010 2e kwartaal;96.5;-0.2;;
2212;732 Markt- en opinieonderzoek;2010 3e kwartaal;94.3;4.2;;
2213;732 Markt- en opinieonderzoek;2010 4e kwartaal;115.7;4.9;;
2214;732 Markt- en opinieonderzoek;2010;98.4;2.1;;
2215;732 Markt- en opinieonderzoek;2011 1e kwartaal;94.6;8.7;;
2216;732 Markt- en opinieonderzoek;2011 2e kwartaal;101.3;5.0;;
2217;732 Markt- en opinieonderzoek;2011 3e kwartaal;94.6;0.2;;
2218;732 Markt- en opinieonderzoek;2011 4e kwartaal;110.7;-4.3;;
2219;732 Markt- en opinieonderzoek;2011;100.3;1.9;;
2220;732 Markt- en opinieonderzoek;2012 1e kwartaal;86.3;-8.7;;
2221;732 Markt- en opinieonderzoek;2012 2e kwartaal;93.0;-8.1;;
2222;732 Markt- en opinieonderzoek;2012 3e kwartaal;91.8;-2.9;;
2223;732 Markt- en opinieonderzoek;2012 4e kwartaal;108.7;-1.8;;
2224;732 Markt- en opinieonderzoek;2012;95.0;-5.3;;
2225;732 Markt- en opinieonderzoek;2013 1e kwartaal;85.2;-1.3;92.7;
2226;732 Markt- en opinieonderzoek;2013 2e kwartaal;90.6;-2.6;91.8;-1.0
2227;732 Markt- en opinieonderzoek;2013 3e kwartaal;87.7;-4.5;93.2;1.5
2228;732 Markt- en opinieonderzoek;2013 4e kwartaal;107.4;-1.2;93.2;0.0
2229;732 Markt- en opinieonderzoek;2013;92.7;-2.4;92.7;
2230;732 Markt- en opinieonderzoek;2014 1e kwartaal;87.2;2.3;94.8;1.7
2231;732 Markt- en opinieonderzoek;2014 2e kwartaal;92.6;2.2;93.8;-1.1
2232;732 Markt- en opinieonderzoek;2014 3e kwartaal;85.4;-2.7;91.0;-2.9
2233;732 Markt- en opinieonderzoek;2014 4e kwartaal;109.1;1.6;94.4;3.7
2234;732 Markt- en opinieonderzoek;2014;93.6;0.9;93.5;0.9
2235;732 Markt- en opinieonderzoek;2015 1e kwartaal;89.0;2.0;96.7;2.4
2236;732 Markt- en opinieonderzoek;2015 2e kwartaal;97.2;5.0;98.4;1.7
2237;732 Markt- en opinieonderzoek;2015 3e kwartaal;94.7;10.9;101.2;2.9
2238;732 Markt- en opinieonderzoek;2015 4e kwartaal;119.2;9.2;103.1;1.8
2239;732 Markt- en opinieonderzoek;2015;100.0;6.9;99.8;6.8
2240;732 Markt- en opinieonderzoek;2016 1e kwartaal;92.8;4.3;100.7;-2.3
2241;732 Markt- en opinieonderzoek;2016 2e kwartaal;103.3;6.3;104.6;3.9
2242;732 Markt- en opinieonderzoek;2016 3e kwartaal;98.1;3.7;105.0;0.4
2243;732 Markt- en opinieonderzoek;2016 4e kwartaal;125.0;4.9;108.3;3.1
2244;732 Markt- en opinieonderzoek;2016;104.8;4.8;104.6;4.8
2245;732 Markt- en opinieonderzoek;2017 1e kwartaal;97.8;5.5;106.0;-2.1
2246;732 Markt- en opinieonderzoek;2017 2e kwartaal;108.9;5.4;110.2;3.9
2247;732 Markt- en opinieonderzoek;2017 3e kwartaal;103.2;5.1;110.2;0.0
2248;732 Markt- en opinieonderzoek;2017 4e kwartaal;129.5;3.6;112.5;2.0
2249;732 Markt- en opinieonderzoek;2017;109.9;4.8;109.7;4.9
2250;732 Markt- en opinieonderzoek;2018 1e kwartaal;103.6;5.9;112.0;-0.4
2251;732 Markt- en opinieonderzoek;2018 2e kwartaal;107.1;-1.6;108.5;-3.2
2252;732 Markt- en opinieonderzoek;2018 3e kwartaal;105.3;2.0;112.2;3.5
2253;732 Markt- en opinieonderzoek;2018 4e kwartaal;129.4;-0.1;112.8;0.5
2254;732 Markt- en opinieonderzoek;2018;111.4;1.4;111.4;1.5
2255;732 Markt- en opinieonderzoek;2019 1e kwartaal;107.4;3.7;115.8;2.7
2256;732 Markt- en opinieonderzoek;2019 2e kwartaal;115.3;7.6;116.7;0.8
2257;732 Markt- en opinieonderzoek;2019 3e kwartaal;111.0;5.5;118.2;1.2
2258;732 Markt- en opinieonderzoek;2019 4e kwartaal;133.0;2.8;116.3;-1.5
2259;732 Markt- en opinieonderzoek;2019;116.7;4.8;116.8;4.8
2260;732 Markt- en opinieonderzoek;2020 1e kwartaal;109.3;1.8;117.7;1.1
2261;732 Markt- en opinieonderzoek;2020 2e kwartaal;95.5;-17.2;96.7;-17.8
2262;732 Markt- en opinieonderzoek;2020 3e kwartaal;101.9;-8.2;108.3;12.1
2263;732 Markt- en opinieonderzoek;2020 4e kwartaal;137.5;3.3;120.4;11.1
2264;732 Markt- en opinieonderzoek;2020;111.0;-4.9;110.7;-5.2
2265;732 Markt- en opinieonderzoek;2021 1e kwartaal;115.5;5.7;124.2;3.2
2266;732 Markt- en opinieonderzoek;2021 2e kwartaal;125.8;31.8;127.9;3.0
2267;732 Markt- en opinieonderzoek;2021 3e kwartaal;125.8;23.5;133.1;4.1
2268;732 Markt- en opinieonderzoek;2021 4e kwartaal;156.3;13.7;137.0;2.9
2269;732 Markt- en opinieonderzoek;2021;130.8;17.8;130.6;17.9
2270;732 Markt- en opinieonderzoek;2022 1e kwartaal;129.3;12.0;139.6;1.9
2271;732 Markt- en opinieonderzoek;2022 2e kwartaal;145.5;15.7;146.8;5.2
2272;732 Markt- en opinieonderzoek;2022 3e kwartaal;140.3;11.5;147.2;0.3
2273;732 Markt- en opinieonderzoek;2022 4e kwartaal;164.1;5.0;145.2;-1.4
2274;732 Markt- en opinieonderzoek;2022;144.8;10.7;144.7;10.9
2275;732 Markt- en opinieonderzoek;2023 1e kwartaal;138.2;6.9;150.1;3.4
2276;732 Markt- en opinieonderzoek;2023 2e kwartaal;156.3;7.4;156.5;4.3
2277;732 Markt- en opinieonderzoek;2023 3e kwartaal;155.4;10.8;161.9;3.4
2278;732 Markt- en opinieonderzoek;2023 4e kwartaal;181.9;10.9;162.3;0.3
2279;732 Markt- en opinieonderzoek;2023;157.9;9.1;157.7;9.0
2280;74 Design, fotografie, vertaalbureaus;2005 1e kwartaal;64.8;;;
2281;74 Design, fotografie, vertaalbureaus;2005 2e kwartaal;78.5;;;
2282;74 Design, fotografie, vertaalbureaus;2005 3e kwartaal;73.3;;;
2283;74 Design, fotografie, vertaalbureaus;2005 4e kwartaal;81.6;;;
2284;74 Design, fotografie, vertaalbureaus;2005;74.6;;;
2285;74 Design, fotografie, vertaalbureaus;2006 1e kwartaal;71.7;10.6;;
2286;74 Design, fotografie, vertaalbureaus;2006 2e kwartaal;81.9;4.3;;
2287;74 Design, fotografie, vertaalbureaus;2006 3e kwartaal;76.2;4.0;;
2288;74 Design, fotografie, vertaalbureaus;2006 4e kwartaal;85.5;4.7;;
2289;74 Design, fotografie, vertaalbureaus;2006;78.8;5.7;;
2290;74 Design, fotografie, vertaalbureaus;2007 1e kwartaal;74.2;3.6;;
2291;74 Design, fotografie, vertaalbureaus;2007 2e kwartaal;83.9;2.4;;
2292;74 Design, fotografie, vertaalbureaus;2007 3e kwartaal;80.7;5.9;;
2293;74 Design, fotografie, vertaalbureaus;2007 4e kwartaal;88.4;3.4;;
2294;74 Design, fotografie, vertaalbureaus;2007;81.8;3.8;;
2295;74 Design, fotografie, vertaalbureaus;2008 1e kwartaal;77.9;5.0;;
2296;74 Design, fotografie, vertaalbureaus;2008 2e kwartaal;88.0;4.9;;
2297;74 Design, fotografie, vertaalbureaus;2008 3e kwartaal;82.3;2.0;;
2298;74 Design, fotografie, vertaalbureaus;2008 4e kwartaal;90.4;2.3;;
2299;74 Design, fotografie, vertaalbureaus;2008;84.7;3.5;;
2300;74 Design, fotografie, vertaalbureaus;2009 1e kwartaal;80.0;2.6;;
2301;74 Design, fotografie, vertaalbureaus;2009 2e kwartaal;87.4;-0.7;;
2302;74 Design, fotografie, vertaalbureaus;2009 3e kwartaal;82.6;0.3;;
2303;74 Design, fotografie, vertaalbureaus;2009 4e kwartaal;91.3;1.0;;
2304;74 Design, fotografie, vertaalbureaus;2009;85.3;0.8;;
2305;74 Design, fotografie, vertaalbureaus;2010 1e kwartaal;79.2;-0.9;;
2306;74 Design, fotografie, vertaalbureaus;2010 2e kwartaal;87.6;0.3;;
2307;74 Design, fotografie, vertaalbureaus;2010 3e kwartaal;83.2;0.8;;
2308;74 Design, fotografie, vertaalbureaus;2010 4e kwartaal;92.4;1.2;;
2309;74 Design, fotografie, vertaalbureaus;2010;85.6;0.4;;
2310;74 Design, fotografie, vertaalbureaus;2011 1e kwartaal;83.5;5.3;;
2311;74 Design, fotografie, vertaalbureaus;2011 2e kwartaal;89.6;2.2;;
2312;74 Design, fotografie, vertaalbureaus;2011 3e kwartaal;83.8;0.8;;
2313;74 Design, fotografie, vertaalbureaus;2011 4e kwartaal;92.7;0.3;;
2314;74 Design, fotografie, vertaalbureaus;2011;87.4;2.1;;
2315;74 Design, fotografie, vertaalbureaus;2012 1e kwartaal;84.3;1.0;;
2316;74 Design, fotografie, vertaalbureaus;2012 2e kwartaal;88.7;-1.0;;
2317;74 Design, fotografie, vertaalbureaus;2012 3e kwartaal;87.3;4.1;;
2318;74 Design, fotografie, vertaalbureaus;2012 4e kwartaal;95.6;3.2;;
2319;74 Design, fotografie, vertaalbureaus;2012;89.0;1.8;;
2320;74 Design, fotografie, vertaalbureaus;2013 1e kwartaal;80.5;-4.5;86.2;
2321;74 Design, fotografie, vertaalbureaus;2013 2e kwartaal;85.1;-4.1;86.5;0.4
2322;74 Design, fotografie, vertaalbureaus;2013 3e kwartaal;88.1;1.0;89.9;3.9
2323;74 Design, fotografie, vertaalbureaus;2013 4e kwartaal;97.2;1.7;89.3;-0.7
2324;74 Design, fotografie, vertaalbureaus;2013;87.7;-1.4;88.0;
2325;74 Design, fotografie, vertaalbureaus;2014 1e kwartaal;83.6;3.9;89.6;0.3
2326;74 Design, fotografie, vertaalbureaus;2014 2e kwartaal;88.6;4.2;89.7;0.1
2327;74 Design, fotografie, vertaalbureaus;2014 3e kwartaal;91.7;4.0;93.7;4.4
2328;74 Design, fotografie, vertaalbureaus;2014 4e kwartaal;103.7;6.7;94.6;1.0
2329;74 Design, fotografie, vertaalbureaus;2014;91.9;4.8;91.9;4.4
2330;74 Design, fotografie, vertaalbureaus;2015 1e kwartaal;90.4;8.1;96.9;2.4
2331;74 Design, fotografie, vertaalbureaus;2015 2e kwartaal;96.0;8.4;98.6;1.8
2332;74 Design, fotografie, vertaalbureaus;2015 3e kwartaal;97.8;6.7;100.6;2.0
2333;74 Design, fotografie, vertaalbureaus;2015 4e kwartaal;115.8;11.7;103.6;3.0
2334;74 Design, fotografie, vertaalbureaus;2015;100.0;8.8;99.9;8.7
2335;74 Design, fotografie, vertaalbureaus;2016 1e kwartaal;99.3;9.8;106.2;2.5
2336;74 Design, fotografie, vertaalbureaus;2016 2e kwartaal;107.3;11.7;108.7;2.3
2337;74 Design, fotografie, vertaalbureaus;2016 3e kwartaal;107.1;9.5;110.8;1.9
2338;74 Design, fotografie, vertaalbureaus;2016 4e kwartaal;128.1;10.7;113.8;2.8
2339;74 Design, fotografie, vertaalbureaus;2016;110.4;10.4;109.9;10.0
2340;74 Design, fotografie, vertaalbureaus;2017 1e kwartaal;108.1;8.9;114.6;0.7
2341;74 Design, fotografie, vertaalbureaus;2017 2e kwartaal;114.4;6.7;117.6;2.6
2342;74 Design, fotografie, vertaalbureaus;2017 3e kwartaal;114.3;6.7;118.7;0.9
2343;74 Design, fotografie, vertaalbureaus;2017 4e kwartaal;135.3;5.6;121.4;2.2
2344;74 Design, fotografie, vertaalbureaus;2017;118.1;6.9;118.1;7.4
2345;74 Design, fotografie, vertaalbureaus;2018 1e kwartaal;116.1;7.3;124.6;2.7
2346;74 Design, fotografie, vertaalbureaus;2018 2e kwartaal;124.5;8.8;128.4;3.0
2347;74 Design, fotografie, vertaalbureaus;2018 3e kwartaal;128.1;12.0;133.0;3.6
2348;74 Design, fotografie, vertaalbureaus;2018 4e kwartaal;151.5;11.9;135.5;1.9
2349;74 Design, fotografie, vertaalbureaus;2018;130.0;10.2;130.4;10.4
2350;74 Design, fotografie, vertaalbureaus;2019 1e kwartaal;128.9;11.1;138.3;2.1
2351;74 Design, fotografie, vertaalbureaus;2019 2e kwartaal;137.1;10.1;140.1;1.3
2352;74 Design, fotografie, vertaalbureaus;2019 3e kwartaal;138.0;7.7;143.3;2.3
2353;74 Design, fotografie, vertaalbureaus;2019 4e kwartaal;163.7;8.1;146.3;2.1
2354;74 Design, fotografie, vertaalbureaus;2019;141.9;9.1;142.0;8.9
2355;74 Design, fotografie, vertaalbureaus;2020 1e kwartaal;140.9;9.3;148.6;1.6
2356;74 Design, fotografie, vertaalbureaus;2020 2e kwartaal;119.6;-12.8;124.0;-16.6
2357;74 Design, fotografie, vertaalbureaus;2020 3e kwartaal;134.1;-2.8;139.3;12.3
2358;74 Design, fotografie, vertaalbureaus;2020 4e kwartaal;166.1;1.4;146.3;5.0
2359;74 Design, fotografie, vertaalbureaus;2020;140.2;-1.2;139.5;-1.7
2360;74 Design, fotografie, vertaalbureaus;2021 1e kwartaal;136.9;-2.9;147.1;0.6
2361;74 Design, fotografie, vertaalbureaus;2021 2e kwartaal;156.8;31.1;163.9;11.4
2362;74 Design, fotografie, vertaalbureaus;2021 3e kwartaal;165.6;23.5;171.2;4.4
2363;74 Design, fotografie, vertaalbureaus;2021 4e kwartaal;204.4;23.1;177.1;3.5
2364;74 Design, fotografie, vertaalbureaus;2021;165.9;18.4;164.8;18.1
2365;74 Design, fotografie, vertaalbureaus;2022 1e kwartaal;175.4;28.1;186.9;5.5
2366;74 Design, fotografie, vertaalbureaus;2022 2e kwartaal;201.8;28.7;206.5;10.5
2367;74 Design, fotografie, vertaalbureaus;2022 3e kwartaal;199.6;20.6;205.1;-0.7
2368;74 Design, fotografie, vertaalbureaus;2022 4e kwartaal;233.3;14.2;208.7;1.8
2369;74 Design, fotografie, vertaalbureaus;2022;202.5;22.1;201.8;22.4
2370;74 Design, fotografie, vertaalbureaus;2023 1e kwartaal;199.6;13.8;214.5;2.8
2371;74 Design, fotografie, vertaalbureaus;2023 2e kwartaal;226.6;12.3;226.8;5.7
2372;74 Design, fotografie, vertaalbureaus;2023 3e kwartaal;209.7;5.1;217.3;-4.2
2373;74 Design, fotografie, vertaalbureaus;2023 4e kwartaal;240.9;3.2;219.7;1.1
2374;74 Design, fotografie, vertaalbureaus;2023;219.2;8.2;219.6;8.8
2375;75 Veterinaire dienstverlening;2005 1e kwartaal;64.4;;;
2376;75 Veterinaire dienstverlening;2005 2e kwartaal;71.1;;;
2377;75 Veterinaire dienstverlening;2005 3e kwartaal;68.6;;;
2378;75 Veterinaire dienstverlening;2005 4e kwartaal;68.1;;;
2379;75 Veterinaire dienstverlening;2005;68.0;;;
2380;75 Veterinaire dienstverlening;2006 1e kwartaal;67.0;4.1;;
2381;75 Veterinaire dienstverlening;2006 2e kwartaal;74.0;4.1;;
2382;75 Veterinaire dienstverlening;2006 3e kwartaal;71.4;4.1;;
2383;75 Veterinaire dienstverlening;2006 4e kwartaal;70.9;4.1;;
2384;75 Veterinaire dienstverlening;2006;70.8;4.1;;
2385;75 Veterinaire dienstverlening;2007 1e kwartaal;71.1;6.1;;
2386;75 Veterinaire dienstverlening;2007 2e kwartaal;78.5;6.1;;
2387;75 Veterinaire dienstverlening;2007 3e kwartaal;75.7;6.1;;
2388;75 Veterinaire dienstverlening;2007 4e kwartaal;75.2;6.1;;
2389;75 Veterinaire dienstverlening;2007;75.1;6.1;;
2390;75 Veterinaire dienstverlening;2008 1e kwartaal;75.3;5.9;;
2391;75 Veterinaire dienstverlening;2008 2e kwartaal;83.1;5.9;;
2392;75 Veterinaire dienstverlening;2008 3e kwartaal;80.2;5.9;;
2393;75 Veterinaire dienstverlening;2008 4e kwartaal;79.6;5.9;;
2394;75 Veterinaire dienstverlening;2008;79.5;5.9;;
2395;75 Veterinaire dienstverlening;2009 1e kwartaal;79.4;5.5;;
2396;75 Veterinaire dienstverlening;2009 2e kwartaal;87.7;5.5;;
2397;75 Veterinaire dienstverlening;2009 3e kwartaal;84.6;5.5;;
2398;75 Veterinaire dienstverlening;2009 4e kwartaal;84.0;5.5;;
2399;75 Veterinaire dienstverlening;2009;83.9;5.5;;
2400;75 Veterinaire dienstverlening;2010 1e kwartaal;79.6;0.2;;
2401;75 Veterinaire dienstverlening;2010 2e kwartaal;89.0;1.4;;
2402;75 Veterinaire dienstverlening;2010 3e kwartaal;84.7;0.1;;
2403;75 Veterinaire dienstverlening;2010 4e kwartaal;84.3;0.4;;
2404;75 Veterinaire dienstverlening;2010;84.4;0.5;;
2405;75 Veterinaire dienstverlening;2011 1e kwartaal;85.5;7.4;;
2406;75 Veterinaire dienstverlening;2011 2e kwartaal;94.8;6.5;;
2407;75 Veterinaire dienstverlening;2011 3e kwartaal;94.7;11.8;;
2408;75 Veterinaire dienstverlening;2011 4e kwartaal;94.2;11.8;;
2409;75 Veterinaire dienstverlening;2011;92.3;9.4;;
2410;75 Veterinaire dienstverlening;2012 1e kwartaal;88.8;3.8;;
2411;75 Veterinaire dienstverlening;2012 2e kwartaal;97.3;2.7;;
2412;75 Veterinaire dienstverlening;2012 3e kwartaal;94.5;-0.2;;
2413;75 Veterinaire dienstverlening;2012 4e kwartaal;91.2;-3.2;;
2414;75 Veterinaire dienstverlening;2012;93.0;0.7;;
2415;75 Veterinaire dienstverlening;2013 1e kwartaal;86.7;-2.3;91.6;
2416;75 Veterinaire dienstverlening;2013 2e kwartaal;96.5;-0.8;92.7;1.3
2417;75 Veterinaire dienstverlening;2013 3e kwartaal;94.3;-0.3;93.5;0.8
2418;75 Veterinaire dienstverlening;2013 4e kwartaal;95.9;5.2;95.3;2.0
2419;75 Veterinaire dienstverlening;2013;93.4;0.4;93.3;
2420;75 Veterinaire dienstverlening;2014 1e kwartaal;91.0;4.9;96.3;1.0
2421;75 Veterinaire dienstverlening;2014 2e kwartaal;100.1;3.7;96.4;0.1
2422;75 Veterinaire dienstverlening;2014 3e kwartaal;98.5;4.5;97.6;1.2
2423;75 Veterinaire dienstverlening;2014 4e kwartaal;99.9;4.1;99.0;1.5
2424;75 Veterinaire dienstverlening;2014;97.4;4.3;97.3;4.3
2425;75 Veterinaire dienstverlening;2015 1e kwartaal;92.9;2.2;98.6;-0.5
2426;75 Veterinaire dienstverlening;2015 2e kwartaal;102.8;2.6;98.9;0.3
2427;75 Veterinaire dienstverlening;2015 3e kwartaal;101.4;3.0;100.4;1.5
2428;75 Veterinaire dienstverlening;2015 4e kwartaal;102.9;3.0;102.1;1.7
2429;75 Veterinaire dienstverlening;2015;100.0;2.7;100.0;2.7
2430;75 Veterinaire dienstverlening;2016 1e kwartaal;97.0;4.3;103.1;1.0
2431;75 Veterinaire dienstverlening;2016 2e kwartaal;107.9;5.0;103.6;0.5
