ID;CPI;Perioden;Indexcijfers1Decimaal_1;Indexcijfers0Decimalen_2;Wegingscoefficienten_3
7778;03211  Herenschoenen;1999 mei;;117.0;268
7779;03211  Herenschoenen;1999 juni;;114.0;268
7780;03211  Herenschoenen;1999 juli;;105.0;268
7781;03211  Herenschoenen;1999 augustus;;112.0;268
7782;03211  Herenschoenen;1999 september;;118.0;268
7783;03211  Herenschoenen;1999 oktober;;119.0;268
7784;03211  Herenschoenen;1999 november;;119.0;268
7785;03211  Herenschoenen;1999 december;;114.0;268
7786;03211  Herenschoenen;1999;;113.0;268
7787;03211  Herenschoenen;2000 januari;;106.0;268
7788;03211  Herenschoenen;2000 februari;;109.0;268
7789;03211  Herenschoenen;2000 maart;;118.0;268
7790;03211  Herenschoenen;2000 april;;119.0;268
7791;03211  Herenschoenen;2000 mei;;119.0;268
7792;03211  Herenschoenen;2000 juni;;116.0;268
7793;03211  Herenschoenen;2000 juli;;107.0;268
7794;03211  Herenschoenen;2000 augustus;;109.0;268
7795;03211  Herenschoenen;2000 september;;119.0;268
7796;03211  Herenschoenen;2000 oktober;;122.0;268
7797;03211  Herenschoenen;2000 november;;122.0;268
7798;03211  Herenschoenen;2000 december;;117.0;268
7799;03211  Herenschoenen;2000;;115.0;268
7800;03211  Herenschoenen;2001 januari;;111.0;268
7801;03211  Herenschoenen;2001 februari;;115.0;268
7802;03211  Herenschoenen;2001 maart;;124.0;268
7803;03211  Herenschoenen;2001 april;;125.0;268
7804;03211  Herenschoenen;2001 mei;;127.0;268
7805;03211  Herenschoenen;2001 juni;;125.0;268
7806;03211  Herenschoenen;2001 juli;;115.0;268
7807;03211  Herenschoenen;2001 augustus;;121.0;268
7808;03211  Herenschoenen;2001 september;;131.0;268
7809;03211  Herenschoenen;2001 oktober;;132.0;268
7810;03211  Herenschoenen;2001 november;;132.0;268
7811;03211  Herenschoenen;2001 december;;124.0;268
7812;03211  Herenschoenen;2001;;124.0;268
7813;03211  Herenschoenen;2002 januari;;120.0;268
7814;03211  Herenschoenen;2002 februari;;126.0;268
7815;03211  Herenschoenen;2002 maart;;136.0;268
7816;03211  Herenschoenen;2002 april;;135.0;268
7817;03211  Herenschoenen;2002 mei;;135.0;268
7818;03211  Herenschoenen;2002 juni;;134.0;268
7819;03211  Herenschoenen;2002 juli;;122.0;268
7820;03211  Herenschoenen;2002 augustus;;126.0;268
7821;03211  Herenschoenen;2002 september;;135.0;268
7822;03211  Herenschoenen;2002 oktober;;137.0;268
7823;03211  Herenschoenen;2002 november;;137.0;268
7824;03211  Herenschoenen;2002 december;;129.0;268
7825;03211  Herenschoenen;2002;;131.0;268
7826;03212  Damesschoenen;1996 januari;;86.0;493
7827;03212  Damesschoenen;1996 februari;;92.0;493
7828;03212  Damesschoenen;1996 maart;;98.0;493
7829;03212  Damesschoenen;1996 april;;106.0;493
7830;03212  Damesschoenen;1996 mei;;104.0;493
7831;03212  Damesschoenen;1996 juni;;103.0;493
7832;03212  Damesschoenen;1996 juli;;90.0;493
7833;03212  Damesschoenen;1996 augustus;;96.0;493
7834;03212  Damesschoenen;1996 september;;105.0;493
7835;03212  Damesschoenen;1996 oktober;;107.0;493
7836;03212  Damesschoenen;1996 november;;106.0;493
7837;03212  Damesschoenen;1996 december;;103.0;493
7838;03212  Damesschoenen;1996;;100.0;493
7839;03212  Damesschoenen;1997 januari;;92.0;493
7840;03212  Damesschoenen;1997 februari;;93.0;493
7841;03212  Damesschoenen;1997 maart;;102.0;493
7842;03212  Damesschoenen;1997 april;;108.0;493
7843;03212  Damesschoenen;1997 mei;;108.0;493
7844;03212  Damesschoenen;1997 juni;;103.0;493
7845;03212  Damesschoenen;1997 juli;;91.0;493
7846;03212  Damesschoenen;1997 augustus;;93.0;493
7847;03212  Damesschoenen;1997 september;;107.0;493
7848;03212  Damesschoenen;1997 oktober;;108.0;493
7849;03212  Damesschoenen;1997 november;;108.0;493
7850;03212  Damesschoenen;1997 december;;105.0;493
7851;03212  Damesschoenen;1997;;101.0;493
7852;03212  Damesschoenen;1998 januari;;92.0;493
7853;03212  Damesschoenen;1998 februari;;98.0;493
7854;03212  Damesschoenen;1998 maart;;105.0;493
7855;03212  Damesschoenen;1998 april;;113.0;493
7856;03212  Damesschoenen;1998 mei;;113.0;493
7857;03212  Damesschoenen;1998 juni;;108.0;493
7858;03212  Damesschoenen;1998 juli;;100.0;493
7859;03212  Damesschoenen;1998 augustus;;100.0;493
7860;03212  Damesschoenen;1998 september;;112.0;493
7861;03212  Damesschoenen;1998 oktober;;113.0;493
7862;03212  Damesschoenen;1998 november;;112.0;493
7863;03212  Damesschoenen;1998 december;;105.0;493
7864;03212  Damesschoenen;1998;;106.0;493
7865;03212  Damesschoenen;1999 januari;;98.0;493
7866;03212  Damesschoenen;1999 februari;;100.0;493
7867;03212  Damesschoenen;1999 maart;;108.0;493
7868;03212  Damesschoenen;1999 april;;117.0;493
7869;03212  Damesschoenen;1999 mei;;117.0;493
7870;03212  Damesschoenen;1999 juni;;113.0;493
7871;03212  Damesschoenen;1999 juli;;102.0;493
7872;03212  Damesschoenen;1999 augustus;;107.0;493
7873;03212  Damesschoenen;1999 september;;114.0;493
7874;03212  Damesschoenen;1999 oktober;;113.0;493
7875;03212  Damesschoenen;1999 november;;114.0;493
7876;03212  Damesschoenen;1999 december;;108.0;493
7877;03212  Damesschoenen;1999;;109.0;493
7878;03212  Damesschoenen;2000 januari;;98.0;493
7879;03212  Damesschoenen;2000 februari;;102.0;493
7880;03212  Damesschoenen;2000 maart;;112.0;493
7881;03212  Damesschoenen;2000 april;;117.0;493
7882;03212  Damesschoenen;2000 mei;;117.0;493
7883;03212  Damesschoenen;2000 juni;;115.0;493
7884;03212  Damesschoenen;2000 juli;;101.0;493
7885;03212  Damesschoenen;2000 augustus;;104.0;493
7886;03212  Damesschoenen;2000 september;;116.0;493
7887;03212  Damesschoenen;2000 oktober;;118.0;493
7888;03212  Damesschoenen;2000 november;;118.0;493
7889;03212  Damesschoenen;2000 december;;110.0;493
7890;03212  Damesschoenen;2000;;111.0;493
7891;03212  Damesschoenen;2001 januari;;104.0;493
7892;03212  Damesschoenen;2001 februari;;108.0;493
7893;03212  Damesschoenen;2001 maart;;118.0;493
7894;03212  Damesschoenen;2001 april;;121.0;493
7895;03212  Damesschoenen;2001 mei;;122.0;493
7896;03212  Damesschoenen;2001 juni;;120.0;493
7897;03212  Damesschoenen;2001 juli;;109.0;493
7898;03212  Damesschoenen;2001 augustus;;112.0;493
7899;03212  Damesschoenen;2001 september;;129.0;493
7900;03212  Damesschoenen;2001 oktober;;130.0;493
7901;03212  Damesschoenen;2001 november;;130.0;493
7902;03212  Damesschoenen;2001 december;;122.0;493
7903;03212  Damesschoenen;2001;;119.0;493
7904;03212  Damesschoenen;2002 januari;;114.0;493
7905;03212  Damesschoenen;2002 februari;;119.0;493
7906;03212  Damesschoenen;2002 maart;;129.0;493
7907;03212  Damesschoenen;2002 april;;131.0;493
7908;03212  Damesschoenen;2002 mei;;131.0;493
7909;03212  Damesschoenen;2002 juni;;129.0;493
7910;03212  Damesschoenen;2002 juli;;115.0;493
7911;03212  Damesschoenen;2002 augustus;;118.0;493
7912;03212  Damesschoenen;2002 september;;133.0;493
7913;03212  Damesschoenen;2002 oktober;;135.0;493
7914;03212  Damesschoenen;2002 november;;135.0;493
7915;03212  Damesschoenen;2002 december;;124.0;493
7916;03212  Damesschoenen;2002;;126.0;493
7917;03213  Sportschoenen volwassenen;1996 januari;;97.0;63
7918;03213  Sportschoenen volwassenen;1996 februari;;98.0;63
7919;03213  Sportschoenen volwassenen;1996 maart;;99.0;63
7920;03213  Sportschoenen volwassenen;1996 april;;100.0;63
7921;03213  Sportschoenen volwassenen;1996 mei;;98.0;63
7922;03213  Sportschoenen volwassenen;1996 juni;;97.0;63
7923;03213  Sportschoenen volwassenen;1996 juli;;92.0;63
7924;03213  Sportschoenen volwassenen;1996 augustus;;92.0;63
7925;03213  Sportschoenen volwassenen;1996 september;;96.0;63
7926;03213  Sportschoenen volwassenen;1996 oktober;;96.0;63
7927;03213  Sportschoenen volwassenen;1996 november;;97.0;63
7928;03213  Sportschoenen volwassenen;1996 december;;95.0;63
7929;03213  Sportschoenen volwassenen;1996;;96.0;63
7930;03213  Sportschoenen volwassenen;1997 januari;;95.0;63
7931;03213  Sportschoenen volwassenen;1997 februari;;94.0;63
7932;03213  Sportschoenen volwassenen;1997 maart;;95.0;63
7933;03213  Sportschoenen volwassenen;1997 april;;96.0;63
7934;03213  Sportschoenen volwassenen;1997 mei;;95.0;63
7935;03213  Sportschoenen volwassenen;1997 juni;;95.0;63
7936;03213  Sportschoenen volwassenen;1997 juli;;92.0;63
7937;03213  Sportschoenen volwassenen;1997 augustus;;93.0;63
7938;03213  Sportschoenen volwassenen;1997 september;;96.0;63
7939;03213  Sportschoenen volwassenen;1997 oktober;;95.0;63
7940;03213  Sportschoenen volwassenen;1997 november;;96.0;63
7941;03213  Sportschoenen volwassenen;1997 december;;95.0;63
7942;03213  Sportschoenen volwassenen;1997;;95.0;63
7943;03213  Sportschoenen volwassenen;1998 januari;;92.0;63
7944;03213  Sportschoenen volwassenen;1998 februari;;94.0;63
7945;03213  Sportschoenen volwassenen;1998 maart;;95.0;63
7946;03213  Sportschoenen volwassenen;1998 april;;96.0;63
7947;03213  Sportschoenen volwassenen;1998 mei;;96.0;63
7948;03213  Sportschoenen volwassenen;1998 juni;;95.0;63
7949;03213  Sportschoenen volwassenen;1998 juli;;92.0;63
7950;03213  Sportschoenen volwassenen;1998 augustus;;92.0;63
7951;03213  Sportschoenen volwassenen;1998 september;;95.0;63
7952;03213  Sportschoenen volwassenen;1998 oktober;;96.0;63
7953;03213  Sportschoenen volwassenen;1998 november;;95.0;63
7954;03213  Sportschoenen volwassenen;1998 december;;94.0;63
7955;03213  Sportschoenen volwassenen;1998;;94.0;63
7956;03213  Sportschoenen volwassenen;1999 januari;;89.0;63
7957;03213  Sportschoenen volwassenen;1999 februari;;90.0;63
7958;03213  Sportschoenen volwassenen;1999 maart;;94.0;63
7959;03213  Sportschoenen volwassenen;1999 april;;94.0;63
7960;03213  Sportschoenen volwassenen;1999 mei;;94.0;63
7961;03213  Sportschoenen volwassenen;1999 juni;;94.0;63
7962;03213  Sportschoenen volwassenen;1999 juli;;92.0;63
7963;03213  Sportschoenen volwassenen;1999 augustus;;93.0;63
7964;03213  Sportschoenen volwassenen;1999 september;;94.0;63
7965;03213  Sportschoenen volwassenen;1999 oktober;;93.0;63
7966;03213  Sportschoenen volwassenen;1999 november;;93.0;63
7967;03213  Sportschoenen volwassenen;1999 december;;93.0;63
7968;03213  Sportschoenen volwassenen;1999;;93.0;63
7969;03213  Sportschoenen volwassenen;2000 januari;;92.0;63
7970;03213  Sportschoenen volwassenen;2000 februari;;93.0;63
7971;03213  Sportschoenen volwassenen;2000 maart;;95.0;63
7972;03213  Sportschoenen volwassenen;2000 april;;95.0;63
7973;03213  Sportschoenen volwassenen;2000 mei;;95.0;63
7974;03213  Sportschoenen volwassenen;2000 juni;;94.0;63
7975;03213  Sportschoenen volwassenen;2000 juli;;92.0;63
7976;03213  Sportschoenen volwassenen;2000 augustus;;91.0;63
7977;03213  Sportschoenen volwassenen;2000 september;;95.0;63
7978;03213  Sportschoenen volwassenen;2000 oktober;;95.0;63
7979;03213  Sportschoenen volwassenen;2000 november;;95.0;63
7980;03213  Sportschoenen volwassenen;2000 december;;94.0;63
7981;03213  Sportschoenen volwassenen;2000;;94.0;63
7982;03213  Sportschoenen volwassenen;2001 januari;;93.0;63
7983;03213  Sportschoenen volwassenen;2001 februari;;94.0;63
7984;03213  Sportschoenen volwassenen;2001 maart;;97.0;63
7985;03213  Sportschoenen volwassenen;2001 april;;99.0;63
7986;03213  Sportschoenen volwassenen;2001 mei;;98.0;63
7987;03213  Sportschoenen volwassenen;2001 juni;;98.0;63
7988;03213  Sportschoenen volwassenen;2001 juli;;97.0;63
7989;03213  Sportschoenen volwassenen;2001 augustus;;97.0;63
7990;03213  Sportschoenen volwassenen;2001 september;;100.0;63
7991;03213  Sportschoenen volwassenen;2001 oktober;;100.0;63
7992;03213  Sportschoenen volwassenen;2001 november;;101.0;63
7993;03213  Sportschoenen volwassenen;2001 december;;102.0;63
7994;03213  Sportschoenen volwassenen;2001;;98.0;63
7995;03213  Sportschoenen volwassenen;2002 januari;;103.0;63
7996;03213  Sportschoenen volwassenen;2002 februari;;104.0;63
7997;03213  Sportschoenen volwassenen;2002 maart;;106.0;63
7998;03213  Sportschoenen volwassenen;2002 april;;107.0;63
7999;03213  Sportschoenen volwassenen;2002 mei;;106.0;63
8000;03213  Sportschoenen volwassenen;2002 juni;;106.0;63
8001;03213  Sportschoenen volwassenen;2002 juli;;104.0;63
8002;03213  Sportschoenen volwassenen;2002 augustus;;104.0;63
8003;03213  Sportschoenen volwassenen;2002 september;;107.0;63
8004;03213  Sportschoenen volwassenen;2002 oktober;;107.0;63
8005;03213  Sportschoenen volwassenen;2002 november;;108.0;63
8006;03213  Sportschoenen volwassenen;2002 december;;107.0;63
8007;03213  Sportschoenen volwassenen;2002;;106.0;63
8008;03214  Kinder- en babyschoenen;1996 januari;;88.0;242
8009;03214  Kinder- en babyschoenen;1996 februari;;91.0;242
8010;03214  Kinder- en babyschoenen;1996 maart;;100.0;242
8011;03214  Kinder- en babyschoenen;1996 april;;102.0;242
8012;03214  Kinder- en babyschoenen;1996 mei;;104.0;242
8013;03214  Kinder- en babyschoenen;1996 juni;;101.0;242
8014;03214  Kinder- en babyschoenen;1996 juli;;90.0;242
8015;03214  Kinder- en babyschoenen;1996 augustus;;95.0;242
8016;03214  Kinder- en babyschoenen;1996 september;;103.0;242
8017;03214  Kinder- en babyschoenen;1996 oktober;;104.0;242
8018;03214  Kinder- en babyschoenen;1996 november;;104.0;242
8019;03214  Kinder- en babyschoenen;1996 december;;100.0;242
8020;03214  Kinder- en babyschoenen;1996;;99.0;242
8021;03214  Kinder- en babyschoenen;1997 januari;;90.0;242
8022;03214  Kinder- en babyschoenen;1997 februari;;92.0;242
8023;03214  Kinder- en babyschoenen;1997 maart;;104.0;242
8024;03214  Kinder- en babyschoenen;1997 april;;104.0;242
8025;03214  Kinder- en babyschoenen;1997 mei;;104.0;242
8026;03214  Kinder- en babyschoenen;1997 juni;;101.0;242
8027;03214  Kinder- en babyschoenen;1997 juli;;89.0;242
8028;03214  Kinder- en babyschoenen;1997 augustus;;91.0;242
8029;03214  Kinder- en babyschoenen;1997 september;;105.0;242
8030;03214  Kinder- en babyschoenen;1997 oktober;;106.0;242
8031;03214  Kinder- en babyschoenen;1997 november;;106.0;242
8032;03214  Kinder- en babyschoenen;1997 december;;101.0;242
8033;03214  Kinder- en babyschoenen;1997;;99.0;242
8034;03214  Kinder- en babyschoenen;1998 januari;;88.0;242
8035;03214  Kinder- en babyschoenen;1998 februari;;95.0;242
8036;03214  Kinder- en babyschoenen;1998 maart;;103.0;242
8037;03214  Kinder- en babyschoenen;1998 april;;104.0;242
8038;03214  Kinder- en babyschoenen;1998 mei;;103.0;242
8039;03214  Kinder- en babyschoenen;1998 juni;;98.0;242
8040;03214  Kinder- en babyschoenen;1998 juli;;88.0;242
8041;03214  Kinder- en babyschoenen;1998 augustus;;89.0;242
8042;03214  Kinder- en babyschoenen;1998 september;;105.0;242
8043;03214  Kinder- en babyschoenen;1998 oktober;;106.0;242
8044;03214  Kinder- en babyschoenen;1998 november;;106.0;242
8045;03214  Kinder- en babyschoenen;1998 december;;98.0;242
8046;03214  Kinder- en babyschoenen;1998;;99.0;242
8047;03214  Kinder- en babyschoenen;1999 januari;;91.0;242
8048;03214  Kinder- en babyschoenen;1999 februari;;94.0;242
8049;03214  Kinder- en babyschoenen;1999 maart;;104.0;242
8050;03214  Kinder- en babyschoenen;1999 april;;105.0;242
8051;03214  Kinder- en babyschoenen;1999 mei;;105.0;242
8052;03214  Kinder- en babyschoenen;1999 juni;;101.0;242
8053;03214  Kinder- en babyschoenen;1999 juli;;91.0;242
8054;03214  Kinder- en babyschoenen;1999 augustus;;97.0;242
8055;03214  Kinder- en babyschoenen;1999 september;;105.0;242
8056;03214  Kinder- en babyschoenen;1999 oktober;;105.0;242
8057;03214  Kinder- en babyschoenen;1999 november;;105.0;242
8058;03214  Kinder- en babyschoenen;1999 december;;97.0;242
8059;03214  Kinder- en babyschoenen;1999;;100.0;242
8060;03214  Kinder- en babyschoenen;2000 januari;;89.0;242
8061;03214  Kinder- en babyschoenen;2000 februari;;94.0;242
8062;03214  Kinder- en babyschoenen;2000 maart;;103.0;242
8063;03214  Kinder- en babyschoenen;2000 april;;105.0;242
8064;03214  Kinder- en babyschoenen;2000 mei;;105.0;242
8065;03214  Kinder- en babyschoenen;2000 juni;;103.0;242
8066;03214  Kinder- en babyschoenen;2000 juli;;91.0;242
8067;03214  Kinder- en babyschoenen;2000 augustus;;94.0;242
8068;03214  Kinder- en babyschoenen;2000 september;;104.0;242
8069;03214  Kinder- en babyschoenen;2000 oktober;;105.0;242
8070;03214  Kinder- en babyschoenen;2000 november;;105.0;242
8071;03214  Kinder- en babyschoenen;2000 december;;96.0;242
8072;03214  Kinder- en babyschoenen;2000;;99.0;242
8073;03214  Kinder- en babyschoenen;2001 januari;;90.0;242
8074;03214  Kinder- en babyschoenen;2001 februari;;98.0;242
8075;03214  Kinder- en babyschoenen;2001 maart;;106.0;242
8076;03214  Kinder- en babyschoenen;2001 april;;108.0;242
8077;03214  Kinder- en babyschoenen;2001 mei;;110.0;242
8078;03214  Kinder- en babyschoenen;2001 juni;;106.0;242
8079;03214  Kinder- en babyschoenen;2001 juli;;94.0;242
8080;03214  Kinder- en babyschoenen;2001 augustus;;101.0;242
8081;03214  Kinder- en babyschoenen;2001 september;;113.0;242
8082;03214  Kinder- en babyschoenen;2001 oktober;;113.0;242
8083;03214  Kinder- en babyschoenen;2001 november;;113.0;242
8084;03214  Kinder- en babyschoenen;2001 december;;104.0;242
8085;03214  Kinder- en babyschoenen;2001;;105.0;242
8086;03214  Kinder- en babyschoenen;2002 januari;;99.0;242
8087;03214  Kinder- en babyschoenen;2002 februari;;103.0;242
8088;03214  Kinder- en babyschoenen;2002 maart;;114.0;242
8089;03214  Kinder- en babyschoenen;2002 april;;115.0;242
8090;03214  Kinder- en babyschoenen;2002 mei;;114.0;242
8091;03214  Kinder- en babyschoenen;2002 juni;;110.0;242
8092;03214  Kinder- en babyschoenen;2002 juli;;97.0;242
8093;03214  Kinder- en babyschoenen;2002 augustus;;101.0;242
8094;03214  Kinder- en babyschoenen;2002 september;;116.0;242
8095;03214  Kinder- en babyschoenen;2002 oktober;;117.0;242
8096;03214  Kinder- en babyschoenen;2002 november;;117.0;242
8097;03214  Kinder- en babyschoenen;2002 december;;104.0;242
8098;03214  Kinder- en babyschoenen;2002;;109.0;242
8099;03215  Schoenreparatie en -materiaal;1996 januari;;101.0;60
8100;03215  Schoenreparatie en -materiaal;1996 februari;;101.0;60
8101;03215  Schoenreparatie en -materiaal;1996 maart;;101.0;60
8102;03215  Schoenreparatie en -materiaal;1996 april;;101.0;60
8103;03215  Schoenreparatie en -materiaal;1996 mei;;102.0;60
8104;03215  Schoenreparatie en -materiaal;1996 juni;;102.0;60
8105;03215  Schoenreparatie en -materiaal;1996 juli;;102.0;60
8106;03215  Schoenreparatie en -materiaal;1996 augustus;;101.0;60
8107;03215  Schoenreparatie en -materiaal;1996 september;;101.0;60
8108;03215  Schoenreparatie en -materiaal;1996 oktober;;101.0;60
8109;03215  Schoenreparatie en -materiaal;1996 november;;103.0;60
8110;03215  Schoenreparatie en -materiaal;1996 december;;103.0;60
8111;03215  Schoenreparatie en -materiaal;1996;;102.0;60
8112;03215  Schoenreparatie en -materiaal;1997 januari;;104.0;60
8113;03215  Schoenreparatie en -materiaal;1997 februari;;104.0;60
8114;03215  Schoenreparatie en -materiaal;1997 maart;;104.0;60
8115;03215  Schoenreparatie en -materiaal;1997 april;;104.0;60
8116;03215  Schoenreparatie en -materiaal;1997 mei;;104.0;60
8117;03215  Schoenreparatie en -materiaal;1997 juni;;104.0;60
8118;03215  Schoenreparatie en -materiaal;1997 juli;;104.0;60
8119;03215  Schoenreparatie en -materiaal;1997 augustus;;104.0;60
8120;03215  Schoenreparatie en -materiaal;1997 september;;104.0;60
8121;03215  Schoenreparatie en -materiaal;1997 oktober;;104.0;60
8122;03215  Schoenreparatie en -materiaal;1997 november;;105.0;60
8123;03215  Schoenreparatie en -materiaal;1997 december;;105.0;60
8124;03215  Schoenreparatie en -materiaal;1997;;104.0;60
8125;03215  Schoenreparatie en -materiaal;1998 januari;;105.0;60
8126;03215  Schoenreparatie en -materiaal;1998 februari;;106.0;60
8127;03215  Schoenreparatie en -materiaal;1998 maart;;106.0;60
8128;03215  Schoenreparatie en -materiaal;1998 april;;106.0;60
8129;03215  Schoenreparatie en -materiaal;1998 mei;;108.0;60
8130;03215  Schoenreparatie en -materiaal;1998 juni;;108.0;60
8131;03215  Schoenreparatie en -materiaal;1998 juli;;108.0;60
8132;03215  Schoenreparatie en -materiaal;1998 augustus;;108.0;60
8133;03215  Schoenreparatie en -materiaal;1998 september;;108.0;60
8134;03215  Schoenreparatie en -materiaal;1998 oktober;;108.0;60
8135;03215  Schoenreparatie en -materiaal;1998 november;;108.0;60
8136;03215  Schoenreparatie en -materiaal;1998 december;;108.0;60
8137;03215  Schoenreparatie en -materiaal;1998;;107.0;60
8138;03215  Schoenreparatie en -materiaal;1999 januari;;110.0;60
8139;03215  Schoenreparatie en -materiaal;1999 februari;;110.0;60
8140;03215  Schoenreparatie en -materiaal;1999 maart;;110.0;60
8141;03215  Schoenreparatie en -materiaal;1999 april;;110.0;60
8142;03215  Schoenreparatie en -materiaal;1999 mei;;110.0;60
8143;03215  Schoenreparatie en -materiaal;1999 juni;;110.0;60
8144;03215  Schoenreparatie en -materiaal;1999 juli;;110.0;60
8145;03215  Schoenreparatie en -materiaal;1999 augustus;;110.0;60
8146;03215  Schoenreparatie en -materiaal;1999 september;;110.0;60
8147;03215  Schoenreparatie en -materiaal;1999 oktober;;110.0;60
8148;03215  Schoenreparatie en -materiaal;1999 november;;111.0;60
8149;03215  Schoenreparatie en -materiaal;1999 december;;111.0;60
8150;03215  Schoenreparatie en -materiaal;1999;;110.0;60
8151;03215  Schoenreparatie en -materiaal;2000 januari;;107.0;60
8152;03215  Schoenreparatie en -materiaal;2000 februari;;108.0;60
8153;03215  Schoenreparatie en -materiaal;2000 maart;;108.0;60
8154;03215  Schoenreparatie en -materiaal;2000 april;;108.0;60
8155;03215  Schoenreparatie en -materiaal;2000 mei;;108.0;60
8156;03215  Schoenreparatie en -materiaal;2000 juni;;108.0;60
8157;03215  Schoenreparatie en -materiaal;2000 juli;;108.0;60
8158;03215  Schoenreparatie en -materiaal;2000 augustus;;108.0;60
8159;03215  Schoenreparatie en -materiaal;2000 september;;108.0;60
8160;03215  Schoenreparatie en -materiaal;2000 oktober;;108.0;60
8161;03215  Schoenreparatie en -materiaal;2000 november;;109.0;60
8162;03215  Schoenreparatie en -materiaal;2000 december;;109.0;60
8163;03215  Schoenreparatie en -materiaal;2000;;108.0;60
8164;03215  Schoenreparatie en -materiaal;2001 januari;;113.0;60
8165;03215  Schoenreparatie en -materiaal;2001 februari;;114.0;60
8166;03215  Schoenreparatie en -materiaal;2001 maart;;114.0;60
8167;03215  Schoenreparatie en -materiaal;2001 april;;114.0;60
8168;03215  Schoenreparatie en -materiaal;2001 mei;;115.0;60
8169;03215  Schoenreparatie en -materiaal;2001 juni;;115.0;60
8170;03215  Schoenreparatie en -materiaal;2001 juli;;115.0;60
8171;03215  Schoenreparatie en -materiaal;2001 augustus;;116.0;60
8172;03215  Schoenreparatie en -materiaal;2001 september;;116.0;60
8173;03215  Schoenreparatie en -materiaal;2001 oktober;;116.0;60
8174;03215  Schoenreparatie en -materiaal;2001 november;;117.0;60
8175;03215  Schoenreparatie en -materiaal;2001 december;;117.0;60
8176;03215  Schoenreparatie en -materiaal;2001;;115.0;60
8177;03215  Schoenreparatie en -materiaal;2002 januari;;121.0;60
8178;03215  Schoenreparatie en -materiaal;2002 februari;;122.0;60
8179;03215  Schoenreparatie en -materiaal;2002 maart;;122.0;60
8180;03215  Schoenreparatie en -materiaal;2002 april;;122.0;60
8181;03215  Schoenreparatie en -materiaal;2002 mei;;123.0;60
8182;03215  Schoenreparatie en -materiaal;2002 juni;;123.0;60
8183;03215  Schoenreparatie en -materiaal;2002 juli;;123.0;60
8184;03215  Schoenreparatie en -materiaal;2002 augustus;;123.0;60
8185;03215  Schoenreparatie en -materiaal;2002 september;;123.0;60
8186;03215  Schoenreparatie en -materiaal;2002 oktober;;123.0;60
8187;03215  Schoenreparatie en -materiaal;2002 november;;124.0;60
8188;03215  Schoenreparatie en -materiaal;2002 december;;124.0;60
8189;03215  Schoenreparatie en -materiaal;2002;;123.0;60
8190;04     Huisvesting, water, elek. en gas;1996 januari;102.8;;26832
8191;04     Huisvesting, water, elek. en gas;1996 februari;102.8;;26832
8192;04     Huisvesting, water, elek. en gas;1996 maart;102.8;;26832
8193;04     Huisvesting, water, elek. en gas;1996 april;102.8;;26832
8194;04     Huisvesting, water, elek. en gas;1996 mei;102.8;;26832
8195;04     Huisvesting, water, elek. en gas;1996 juni;102.8;;26832
8196;04     Huisvesting, water, elek. en gas;1996 juli;106.3;;26832
8197;04     Huisvesting, water, elek. en gas;1996 augustus;106.3;;26832
8198;04     Huisvesting, water, elek. en gas;1996 september;106.4;;26832
8199;04     Huisvesting, water, elek. en gas;1996 oktober;106.4;;26832
8200;04     Huisvesting, water, elek. en gas;1996 november;106.4;;26832
8201;04     Huisvesting, water, elek. en gas;1996 december;106.4;;26832
8202;04     Huisvesting, water, elek. en gas;1996;104.6;;26832
8203;04     Huisvesting, water, elek. en gas;1997 januari;107.4;;26832
8204;04     Huisvesting, water, elek. en gas;1997 februari;107.4;;26832
8205;04     Huisvesting, water, elek. en gas;1997 maart;107.5;;26832
8206;04     Huisvesting, water, elek. en gas;1997 april;107.5;;26832
8207;04     Huisvesting, water, elek. en gas;1997 mei;107.6;;26832
8208;04     Huisvesting, water, elek. en gas;1997 juni;107.6;;26832
8209;04     Huisvesting, water, elek. en gas;1997 juli;111.1;;26832
8210;04     Huisvesting, water, elek. en gas;1997 augustus;111.1;;26832
8211;04     Huisvesting, water, elek. en gas;1997 september;111.1;;26832
8212;04     Huisvesting, water, elek. en gas;1997 oktober;111.2;;26832
8213;04     Huisvesting, water, elek. en gas;1997 november;111.1;;26832
8214;04     Huisvesting, water, elek. en gas;1997 december;111.1;;26832
8215;04     Huisvesting, water, elek. en gas;1997;109.3;;26832
8216;04     Huisvesting, water, elek. en gas;1998 januari;111.5;;26832
8217;04     Huisvesting, water, elek. en gas;1998 februari;111.5;;26832
8218;04     Huisvesting, water, elek. en gas;1998 maart;111.5;;26832
8219;04     Huisvesting, water, elek. en gas;1998 april;111.5;;26832
8220;04     Huisvesting, water, elek. en gas;1998 mei;111.5;;26832
8221;04     Huisvesting, water, elek. en gas;1998 juni;111.6;;26832
8222;04     Huisvesting, water, elek. en gas;1998 juli;113.9;;26832
8223;04     Huisvesting, water, elek. en gas;1998 augustus;113.9;;26832
8224;04     Huisvesting, water, elek. en gas;1998 september;113.9;;26832
8225;04     Huisvesting, water, elek. en gas;1998 oktober;113.9;;26832
8226;04     Huisvesting, water, elek. en gas;1998 november;113.9;;26832
8227;04     Huisvesting, water, elek. en gas;1998 december;113.9;;26832
8228;04     Huisvesting, water, elek. en gas;1998;112.7;;26832
8229;04     Huisvesting, water, elek. en gas;1999 januari;114.9;;26832
8230;04     Huisvesting, water, elek. en gas;1999 februari;115.0;;26832
