ID;BedrijfstakkenBranchesSBI2008;Perioden;BedrijfsbestelautoS_1
1709;72 Research;2023;990.0
1710;721 Natuurwetenschappelijke research;2018;823.0
1711;721 Natuurwetenschappelijke research;2019;801.0
1712;721 Natuurwetenschappelijke research;2020;828.0
1713;721 Natuurwetenschappelijke research;2021;910.0
1714;721 Natuurwetenschappelijke research;2022;917.0
1715;721 Natuurwetenschappelijke research;2023;879.0
1716;722 Geesteswetenschappelijke research;2018;134.0
1717;722 Geesteswetenschappelijke research;2019;141.0
1718;722 Geesteswetenschappelijke research;2020;143.0
1719;722 Geesteswetenschappelijke research;2021;134.0
1720;722 Geesteswetenschappelijke research;2022;127.0
1721;722 Geesteswetenschappelijke research;2023;111.0
1722;73 Reclamewezen en marktonderzoek;2018;5993.0
1723;73 Reclamewezen en marktonderzoek;2019;5886.0
1724;73 Reclamewezen en marktonderzoek;2020;5637.0
1725;73 Reclamewezen en marktonderzoek;2021;5622.0
1726;73 Reclamewezen en marktonderzoek;2022;5440.0
1727;73 Reclamewezen en marktonderzoek;2023;5337.0
1728;731 Reclamewezen;2018;5665.0
1729;731 Reclamewezen;2019;5547.0
1730;731 Reclamewezen;2020;5333.0
1731;731 Reclamewezen;2021;5306.0
1732;731 Reclamewezen;2022;5161.0
1733;731 Reclamewezen;2023;5081.0
1734;732 Markt- en opinieonderzoek;2018;328.0
1735;732 Markt- en opinieonderzoek;2019;339.0
1736;732 Markt- en opinieonderzoek;2020;304.0
1737;732 Markt- en opinieonderzoek;2021;316.0
1738;732 Markt- en opinieonderzoek;2022;279.0
1739;732 Markt- en opinieonderzoek;2023;256.0
1740;74 Design, fotografie, vertaalbureaus;2018;6334.0
1741;74 Design, fotografie, vertaalbureaus;2019;6842.0
1742;74 Design, fotografie, vertaalbureaus;2020;7313.0
1743;74 Design, fotografie, vertaalbureaus;2021;7436.0
1744;74 Design, fotografie, vertaalbureaus;2022;7898.0
1745;74 Design, fotografie, vertaalbureaus;2023;7848.0
1746;741 Industrieel ontwerp;2018;2064.0
1747;741 Industrieel ontwerp;2019;2268.0
1748;741 Industrieel ontwerp;2020;2455.0
1749;741 Industrieel ontwerp;2021;2734.0
1750;741 Industrieel ontwerp;2022;2984.0
1751;741 Industrieel ontwerp;2023;2995.0
1752;742 Fotografie en foto-ontwikkeling;2018;1622.0
1753;742 Fotografie en foto-ontwikkeling;2019;1671.0
1754;742 Fotografie en foto-ontwikkeling;2020;1669.0
1755;742 Fotografie en foto-ontwikkeling;2021;1607.0
1756;742 Fotografie en foto-ontwikkeling;2022;1629.0
1757;742 Fotografie en foto-ontwikkeling;2023;1588.0
1758;743 Vertaalbureaus en tolken;2018;158.0
1759;743 Vertaalbureaus en tolken;2019;157.0
1760;743 Vertaalbureaus en tolken;2020;137.0
1761;743 Vertaalbureaus en tolken;2021;152.0
1762;743 Vertaalbureaus en tolken;2022;136.0
1763;743 Vertaalbureaus en tolken;2023;129.0
1764;749 Overige adviesbureaus;2018;2490.0
1765;749 Overige adviesbureaus;2019;2746.0
1766;749 Overige adviesbureaus;2020;3052.0
1767;749 Overige adviesbureaus;2021;2943.0
1768;749 Overige adviesbureaus;2022;3149.0
1769;749 Overige adviesbureaus;2023;3136.0
1770;75 Veterinaire dienstverlening;2018;1552.0
1771;75 Veterinaire dienstverlening;2019;1584.0
1772;75 Veterinaire dienstverlening;2020;1609.0
1773;75 Veterinaire dienstverlening;2021;1706.0
1774;75 Veterinaire dienstverlening;2022;1758.0
1775;75 Veterinaire dienstverlening;2023;1723.0
1776;750 Veterinaire dienstverlening;2018;1552.0
1777;750 Veterinaire dienstverlening;2019;1584.0
1778;750 Veterinaire dienstverlening;2020;1609.0
1779;750 Veterinaire dienstverlening;2021;1706.0
1780;750 Veterinaire dienstverlening;2022;1758.0
1781;750 Veterinaire dienstverlening;2023;1723.0
1782;N Verhuur en overige zakelijke diensten;2018;83928.0
1783;N Verhuur en overige zakelijke diensten;2019;90457.0
1784;N Verhuur en overige zakelijke diensten;2020;91249.0
1785;N Verhuur en overige zakelijke diensten;2021;93018.0
1786;N Verhuur en overige zakelijke diensten;2022;94894.0
1787;N Verhuur en overige zakelijke diensten;2023;99137.0
1788;77 Verhuur van roerende goederen;2018;25835.0
1789;77 Verhuur van roerende goederen;2019;30126.0
1790;77 Verhuur van roerende goederen;2020;29308.0
1791;77 Verhuur van roerende goederen;2021;29733.0
1792;77 Verhuur van roerende goederen;2022;30088.0
1793;77 Verhuur van roerende goederen;2023;31538.0
1794;771 Verhuur en lease van auto's;2018;15703.0
1795;771 Verhuur en lease van auto's;2019;15600.0
1796;771 Verhuur en lease van auto's;2020;16786.0
1797;771 Verhuur en lease van auto's;2021;17378.0
1798;771 Verhuur en lease van auto's;2022;18483.0
1799;771 Verhuur en lease van auto's;2023;19466.0
1800;772 Verhuur van consumentenartikelen;2018;3961.0
1801;772 Verhuur van consumentenartikelen;2019;4168.0
1802;772 Verhuur van consumentenartikelen;2020;4479.0
1803;772 Verhuur van consumentenartikelen;2021;4320.0
1804;772 Verhuur van consumentenartikelen;2022;4318.0
1805;772 Verhuur van consumentenartikelen;2023;4594.0
1806;773 Zakelijke verhuur van goederen;2018;6046.0
1807;773 Zakelijke verhuur van goederen;2019;10225.0
1808;773 Zakelijke verhuur van goederen;2020;7897.0
1809;773 Zakelijke verhuur van goederen;2021;7922.0
1810;773 Zakelijke verhuur van goederen;2022;7169.0
1811;773 Zakelijke verhuur van goederen;2023;7352.0
1812;774 Exploitatie van patenten;2018;125.0
1813;774 Exploitatie van patenten;2019;133.0
1814;774 Exploitatie van patenten;2020;146.0
1815;774 Exploitatie van patenten;2021;113.0
1816;774 Exploitatie van patenten;2022;118.0
1817;774 Exploitatie van patenten;2023;126.0
1818;78 Uitzendbureaus en arbeidsbemiddeling;2018;10379.0
1819;78 Uitzendbureaus en arbeidsbemiddeling;2019;10483.0
1820;78 Uitzendbureaus en arbeidsbemiddeling;2020;10424.0
1821;78 Uitzendbureaus en arbeidsbemiddeling;2021;9779.0
1822;78 Uitzendbureaus en arbeidsbemiddeling;2022;9948.0
1823;78 Uitzendbureaus en arbeidsbemiddeling;2023;9936.0
1824;781 Arbeidsbemiddeling;2018;1030.0
1825;781 Arbeidsbemiddeling;2019;986.0
1826;781 Arbeidsbemiddeling;2020;1172.0
1827;781 Arbeidsbemiddeling;2021;1163.0
1828;781 Arbeidsbemiddeling;2022;1245.0
1829;781 Arbeidsbemiddeling;2023;1421.0
1830;"782 Uitzend- en uitleenbureaus; pools";2018;9224.0
1831;"782 Uitzend- en uitleenbureaus; pools";2019;9385.0
1832;"782 Uitzend- en uitleenbureaus; pools";2020;9142.0
1833;"782 Uitzend- en uitleenbureaus; pools";2021;8452.0
1834;"782 Uitzend- en uitleenbureaus; pools";2022;8543.0
1835;"782 Uitzend- en uitleenbureaus; pools";2023;8339.0
1836;783 Payrolling (personeelsbeheer);2018;125.0
1837;783 Payrolling (personeelsbeheer);2019;112.0
1838;783 Payrolling (personeelsbeheer);2020;110.0
1839;783 Payrolling (personeelsbeheer);2021;164.0
1840;783 Payrolling (personeelsbeheer);2022;160.0
1841;783 Payrolling (personeelsbeheer);2023;176.0
1842;79 Reisbureaus, reisorganisatie en -info;2018;513.0
1843;79 Reisbureaus, reisorganisatie en -info;2019;523.0
1844;79 Reisbureaus, reisorganisatie en -info;2020;498.0
1845;79 Reisbureaus, reisorganisatie en -info;2021;483.0
1846;79 Reisbureaus, reisorganisatie en -info;2022;491.0
1847;79 Reisbureaus, reisorganisatie en -info;2023;480.0
1848;791 Reisbureaus, reisorganisatiebureaus;2018;417.0
1849;791 Reisbureaus, reisorganisatiebureaus;2019;431.0
1850;791 Reisbureaus, reisorganisatiebureaus;2020;395.0
1851;791 Reisbureaus, reisorganisatiebureaus;2021;402.0
1852;791 Reisbureaus, reisorganisatiebureaus;2022;410.0
1853;791 Reisbureaus, reisorganisatiebureaus;2023;394.0
1854;799 Reisinformatie-, reserveerbureaus;2018;96.0
1855;799 Reisinformatie-, reserveerbureaus;2019;92.0
1856;799 Reisinformatie-, reserveerbureaus;2020;103.0
1857;799 Reisinformatie-, reserveerbureaus;2021;81.0
1858;799 Reisinformatie-, reserveerbureaus;2022;81.0
1859;799 Reisinformatie-, reserveerbureaus;2023;86.0
1860;80 Beveiligings- en opsporingsdiensten;2018;3632.0
1861;80 Beveiligings- en opsporingsdiensten;2019;3549.0
1862;80 Beveiligings- en opsporingsdiensten;2020;3585.0
1863;80 Beveiligings- en opsporingsdiensten;2021;3567.0
1864;80 Beveiligings- en opsporingsdiensten;2022;3560.0
1865;80 Beveiligings- en opsporingsdiensten;2023;3929.0
1866;801 Particuliere beveiligingdiensten;2018;2995.0
1867;801 Particuliere beveiligingdiensten;2019;2869.0
1868;801 Particuliere beveiligingdiensten;2020;2937.0
1869;801 Particuliere beveiligingdiensten;2021;2814.0
1870;801 Particuliere beveiligingdiensten;2022;2849.0
1871;801 Particuliere beveiligingdiensten;2023;3115.0
1872;802 Beveiliging via alarmsystemen;2018;572.0
1873;802 Beveiliging via alarmsystemen;2019;610.0
1874;802 Beveiliging via alarmsystemen;2020;585.0
1875;802 Beveiliging via alarmsystemen;2021;696.0
1876;802 Beveiliging via alarmsystemen;2022;656.0
1877;802 Beveiliging via alarmsystemen;2023;762.0
1878;803 Detectivebureaus;2018;65.0
1879;803 Detectivebureaus;2019;70.0
1880;803 Detectivebureaus;2020;63.0
1881;803 Detectivebureaus;2021;57.0
1882;803 Detectivebureaus;2022;55.0
1883;803 Detectivebureaus;2023;52.0
1884;81 Schoonmaakbedrijven, hoveniers e.d.;2018;41625.0
1885;81 Schoonmaakbedrijven, hoveniers e.d.;2019;43526.0
1886;81 Schoonmaakbedrijven, hoveniers e.d.;2020;44819.0
1887;81 Schoonmaakbedrijven, hoveniers e.d.;2021;46965.0
1888;81 Schoonmaakbedrijven, hoveniers e.d.;2022;48187.0
1889;81 Schoonmaakbedrijven, hoveniers e.d.;2023;50117.0
1890;811 Facility management;2018;384.0
1891;811 Facility management;2019;423.0
1892;811 Facility management;2020;477.0
1893;811 Facility management;2021;568.0
1894;811 Facility management;2022;637.0
1895;811 Facility management;2023;685.0
1896;812 Schoonmaakbedrijven;2018;19763.0
1897;812 Schoonmaakbedrijven;2019;20566.0
1898;812 Schoonmaakbedrijven;2020;20955.0
1899;812 Schoonmaakbedrijven;2021;21862.0
1900;812 Schoonmaakbedrijven;2022;22067.0
1901;812 Schoonmaakbedrijven;2023;22719.0
1902;813 Hoveniersbedrijven;2018;21478.0
1903;813 Hoveniersbedrijven;2019;22537.0
1904;813 Hoveniersbedrijven;2020;23387.0
1905;813 Hoveniersbedrijven;2021;24535.0
1906;813 Hoveniersbedrijven;2022;25483.0
1907;813 Hoveniersbedrijven;2023;26713.0
1908;82 Overige zakelijke dienstverlening;2018;1944.0
1909;82 Overige zakelijke dienstverlening;2019;2250.0
1910;82 Overige zakelijke dienstverlening;2020;2615.0
1911;82 Overige zakelijke dienstverlening;2021;2491.0
1912;82 Overige zakelijke dienstverlening;2022;2620.0
1913;82 Overige zakelijke dienstverlening;2023;3137.0
1914;821 Administratieve dienstverlening;2018;466.0
1915;821 Administratieve dienstverlening;2019;519.0
1916;821 Administratieve dienstverlening;2020;512.0
1917;821 Administratieve dienstverlening;2021;565.0
1918;821 Administratieve dienstverlening;2022;576.0
1919;821 Administratieve dienstverlening;2023;636.0
1920;822 Callcenters;2018;43.0
1921;822 Callcenters;2019;32.0
1922;822 Callcenters;2020;49.0
1923;822 Callcenters;2021;67.0
1924;822 Callcenters;2022;56.0
1925;822 Callcenters;2023;65.0
1926;823 Organisatie van congressen, beurzen;2018;203.0
1927;823 Organisatie van congressen, beurzen;2019;424.0
1928;823 Organisatie van congressen, beurzen;2020;475.0
1929;823 Organisatie van congressen, beurzen;2021;261.0
1930;823 Organisatie van congressen, beurzen;2022;339.0
1931;823 Organisatie van congressen, beurzen;2023;478.0
1932;829 Overige zakelijke diensten (rest);2018;1232.0
1933;829 Overige zakelijke diensten (rest);2019;1275.0
1934;829 Overige zakelijke diensten (rest);2020;1579.0
1935;829 Overige zakelijke diensten (rest);2021;1598.0
1936;829 Overige zakelijke diensten (rest);2022;1649.0
1937;829 Overige zakelijke diensten (rest);2023;1958.0
1938;O-Q Overheid en zorg;2018;29017.0
1939;O-Q Overheid en zorg;2019;30363.0
1940;O-Q Overheid en zorg;2020;30815.0
1941;O-Q Overheid en zorg;2021;31819.0
1942;O-Q Overheid en zorg;2022;32251.0
1943;O-Q Overheid en zorg;2023;33501.0
1944;O Openbaar bestuur en overheidsdiensten;2018;11056.0
1945;O Openbaar bestuur en overheidsdiensten;2019;11730.0
1946;O Openbaar bestuur en overheidsdiensten;2020;11587.0
1947;O Openbaar bestuur en overheidsdiensten;2021;11741.0
1948;O Openbaar bestuur en overheidsdiensten;2022;11805.0
1949;O Openbaar bestuur en overheidsdiensten;2023;12675.0
1950;84 Openbaar bestuur en overheidsdiensten;2018;11056.0
1951;84 Openbaar bestuur en overheidsdiensten;2019;11730.0
1952;84 Openbaar bestuur en overheidsdiensten;2020;11587.0
1953;84 Openbaar bestuur en overheidsdiensten;2021;11741.0
1954;84 Openbaar bestuur en overheidsdiensten;2022;11805.0
1955;84 Openbaar bestuur en overheidsdiensten;2023;12675.0
1956;841 Openbaar bestuur;2018;9174.0
1957;841 Openbaar bestuur;2019;9597.0
1958;841 Openbaar bestuur;2020;9410.0
1959;841 Openbaar bestuur;2021;9578.0
1960;841 Openbaar bestuur;2022;9646.0
1961;841 Openbaar bestuur;2023;10433.0
1962;842 Overheidsdiensten;2018;
1963;842 Overheidsdiensten;2019;
1964;842 Overheidsdiensten;2020;
1965;842 Overheidsdiensten;2021;
1966;842 Overheidsdiensten;2022;
1967;842 Overheidsdiensten;2023;
1968;843 Verplichte sociale verzekeringen;2018;
1969;843 Verplichte sociale verzekeringen;2019;
1970;843 Verplichte sociale verzekeringen;2020;
1971;843 Verplichte sociale verzekeringen;2021;
1972;843 Verplichte sociale verzekeringen;2022;
1973;843 Verplichte sociale verzekeringen;2023;
1974;P Onderwijs;2018;7322.0
1975;P Onderwijs;2019;7642.0
1976;P Onderwijs;2020;7944.0
1977;P Onderwijs;2021;8479.0
1978;P Onderwijs;2022;8550.0
1979;P Onderwijs;2023;8521.0
1980;85 Onderwijs;2018;7322.0
1981;85 Onderwijs;2019;7642.0
1982;85 Onderwijs;2020;7944.0
1983;85 Onderwijs;2021;8479.0
1984;85 Onderwijs;2022;8550.0
1985;85 Onderwijs;2023;8521.0
1986;852 Basisonderwijs en speciaal onderwijs;2018;195.0
1987;852 Basisonderwijs en speciaal onderwijs;2019;181.0
1988;852 Basisonderwijs en speciaal onderwijs;2020;173.0
1989;852 Basisonderwijs en speciaal onderwijs;2021;227.0
1990;852 Basisonderwijs en speciaal onderwijs;2022;179.0
1991;852 Basisonderwijs en speciaal onderwijs;2023;205.0
1992;853 Voortgezet onderwijs;2018;445.0
1993;853 Voortgezet onderwijs;2019;428.0
1994;853 Voortgezet onderwijs;2020;429.0
1995;853 Voortgezet onderwijs;2021;403.0
1996;853 Voortgezet onderwijs;2022;406.0
1997;853 Voortgezet onderwijs;2023;415.0
1998;854 Hoger onderwijs;2018;207.0
1999;854 Hoger onderwijs;2019;215.0
2000;854 Hoger onderwijs;2020;211.0
2001;854 Hoger onderwijs;2021;217.0
2002;854 Hoger onderwijs;2022;215.0
2003;854 Hoger onderwijs;2023;216.0
2004;855 Overig onderwijs;2018;6411.0
2005;855 Overig onderwijs;2019;6757.0
2006;855 Overig onderwijs;2020;7061.0
2007;855 Overig onderwijs;2021;7556.0
2008;855 Overig onderwijs;2022;7643.0
2009;855 Overig onderwijs;2023;7588.0
2010;856 Dienstverlening voor het onderwijs;2018;64.0
2011;856 Dienstverlening voor het onderwijs;2019;61.0
2012;856 Dienstverlening voor het onderwijs;2020;70.0
2013;856 Dienstverlening voor het onderwijs;2021;76.0
2014;856 Dienstverlening voor het onderwijs;2022;107.0
2015;856 Dienstverlening voor het onderwijs;2023;97.0
2016;Q Gezondheids- en welzijnszorg;2018;10639.0
2017;Q Gezondheids- en welzijnszorg;2019;10991.0
2018;Q Gezondheids- en welzijnszorg;2020;11284.0
2019;Q Gezondheids- en welzijnszorg;2021;11599.0
2020;Q Gezondheids- en welzijnszorg;2022;11896.0
2021;Q Gezondheids- en welzijnszorg;2023;12305.0
2022;86 Gezondheidszorg;2018;5287.0
2023;86 Gezondheidszorg;2019;5258.0
2024;86 Gezondheidszorg;2020;5293.0
2025;86 Gezondheidszorg;2021;5467.0
2026;86 Gezondheidszorg;2022;5528.0
2027;86 Gezondheidszorg;2023;5650.0
2028;861 Ziekenhuizen;2018;819.0
2029;861 Ziekenhuizen;2019;853.0
2030;861 Ziekenhuizen;2020;830.0
2031;861 Ziekenhuizen;2021;819.0
2032;861 Ziekenhuizen;2022;771.0
2033;861 Ziekenhuizen;2023;833.0
2034;862 Medische praktijken;2018;754.0
2035;862 Medische praktijken;2019;728.0
2036;862 Medische praktijken;2020;735.0
2037;862 Medische praktijken;2021;789.0
2038;862 Medische praktijken;2022;801.0
2039;862 Medische praktijken;2023;754.0
2040;869 Overige ambulante gezondheidszorg;2018;3714.0
2041;869 Overige ambulante gezondheidszorg;2019;3677.0
2042;869 Overige ambulante gezondheidszorg;2020;3728.0
2043;869 Overige ambulante gezondheidszorg;2021;3859.0
2044;869 Overige ambulante gezondheidszorg;2022;3956.0
2045;869 Overige ambulante gezondheidszorg;2023;4063.0
2046;87 Verpleging en zorg met overnachting;2018;2519.0
2047;87 Verpleging en zorg met overnachting;2019;2674.0
2048;87 Verpleging en zorg met overnachting;2020;2809.0
2049;87 Verpleging en zorg met overnachting;2021;2821.0
2050;87 Verpleging en zorg met overnachting;2022;2866.0
2051;87 Verpleging en zorg met overnachting;2023;2914.0
2052;871 Verpleeghuizen;2018;399.0
2053;871 Verpleeghuizen;2019;412.0
2054;871 Verpleeghuizen;2020;474.0
2055;871 Verpleeghuizen;2021;503.0
2056;871 Verpleeghuizen;2022;505.0
2057;871 Verpleeghuizen;2023;498.0
2058;872 Huizen verstandelijk gehandicapten;2018;1394.0
2059;872 Huizen verstandelijk gehandicapten;2019;1520.0
2060;872 Huizen verstandelijk gehandicapten;2020;1529.0
2061;872 Huizen verstandelijk gehandicapten;2021;1533.0
2062;872 Huizen verstandelijk gehandicapten;2022;1544.0
2063;872 Huizen verstandelijk gehandicapten;2023;1549.0
2064;873 Huizen lichamelijk gehandicapten;2018;374.0
2065;873 Huizen lichamelijk gehandicapten;2019;350.0
2066;873 Huizen lichamelijk gehandicapten;2020;375.0
2067;873 Huizen lichamelijk gehandicapten;2021;353.0
2068;873 Huizen lichamelijk gehandicapten;2022;359.0
2069;873 Huizen lichamelijk gehandicapten;2023;370.0
2070;879 Welzijnszorg met overnachting;2018;352.0
2071;879 Welzijnszorg met overnachting;2019;392.0
2072;879 Welzijnszorg met overnachting;2020;431.0
2073;879 Welzijnszorg met overnachting;2021;432.0
2074;879 Welzijnszorg met overnachting;2022;458.0
2075;879 Welzijnszorg met overnachting;2023;497.0
2076;88 Welzijnszorg zonder overnachting;2018;2833.0
2077;88 Welzijnszorg zonder overnachting;2019;3059.0
2078;88 Welzijnszorg zonder overnachting;2020;3182.0
2079;88 Welzijnszorg zonder overnachting;2021;3311.0
2080;88 Welzijnszorg zonder overnachting;2022;3502.0
2081;88 Welzijnszorg zonder overnachting;2023;3741.0
2082;881 Welzijnswerk ouderen, gehandicapten;2018;1219.0
2083;881 Welzijnswerk ouderen, gehandicapten;2019;1364.0
2084;881 Welzijnswerk ouderen, gehandicapten;2020;1402.0
2085;881 Welzijnswerk ouderen, gehandicapten;2021;1440.0
2086;881 Welzijnswerk ouderen, gehandicapten;2022;1558.0
2087;881 Welzijnswerk ouderen, gehandicapten;2023;1711.0
2088;889 Kinderopvang,jeugd- en welzijnswerk;2018;1614.0
2089;889 Kinderopvang,jeugd- en welzijnswerk;2019;1695.0
2090;889 Kinderopvang,jeugd- en welzijnswerk;2020;1780.0
2091;889 Kinderopvang,jeugd- en welzijnswerk;2021;1871.0
2092;889 Kinderopvang,jeugd- en welzijnswerk;2022;1944.0
2093;889 Kinderopvang,jeugd- en welzijnswerk;2023;2030.0
2094;R-U Cultuur, recreatie, overige diensten;2018;31554.0
2095;R-U Cultuur, recreatie, overige diensten;2019;32290.0
2096;R-U Cultuur, recreatie, overige diensten;2020;31977.0
2097;R-U Cultuur, recreatie, overige diensten;2021;32440.0
2098;R-U Cultuur, recreatie, overige diensten;2022;33304.0
2099;R-U Cultuur, recreatie, overige diensten;2023;33401.0
2100;R Cultuur, sport en recreatie;2018;17170.0
2101;R Cultuur, sport en recreatie;2019;17610.0
2102;R Cultuur, sport en recreatie;2020;17407.0
2103;R Cultuur, sport en recreatie;2021;17520.0
2104;R Cultuur, sport en recreatie;2022;17408.0
2105;R Cultuur, sport en recreatie;2023;17800.0
2106;90 Kunst;2018;9877.0
2107;90 Kunst;2019;10134.0
2108;90 Kunst;2020;9941.0
2109;90 Kunst;2021;9960.0
2110;90 Kunst;2022;9613.0
2111;90 Kunst;2023;9791.0
2112;900 Kunst;2018;9877.0
2113;900 Kunst;2019;10134.0
2114;900 Kunst;2020;9941.0
2115;900 Kunst;2021;9960.0
2116;900 Kunst;2022;9613.0
2117;900 Kunst;2023;9791.0
2118;91 Bibliotheken, musea en natuurbehoud;2018;1215.0
2119;91 Bibliotheken, musea en natuurbehoud;2019;1253.0
2120;91 Bibliotheken, musea en natuurbehoud;2020;1309.0
2121;91 Bibliotheken, musea en natuurbehoud;2021;1361.0
2122;91 Bibliotheken, musea en natuurbehoud;2022;1444.0
2123;91 Bibliotheken, musea en natuurbehoud;2023;1491.0
2124;910 Bibliotheken, musea en natuurbehoud;2018;1215.0
2125;910 Bibliotheken, musea en natuurbehoud;2019;1253.0
2126;910 Bibliotheken, musea en natuurbehoud;2020;1309.0
2127;910 Bibliotheken, musea en natuurbehoud;2021;1361.0
2128;910 Bibliotheken, musea en natuurbehoud;2022;1444.0
2129;910 Bibliotheken, musea en natuurbehoud;2023;1491.0
2130;92 Loterijen en kansspelen;2018;413.0
2131;92 Loterijen en kansspelen;2019;406.0
2132;92 Loterijen en kansspelen;2020;375.0
2133;92 Loterijen en kansspelen;2021;357.0
2134;92 Loterijen en kansspelen;2022;370.0
2135;92 Loterijen en kansspelen;2023;356.0
2136;920 Loterijen en kansspelen;2018;413.0
2137;920 Loterijen en kansspelen;2019;406.0
2138;920 Loterijen en kansspelen;2020;375.0
2139;920 Loterijen en kansspelen;2021;357.0
2140;920 Loterijen en kansspelen;2022;370.0
2141;920 Loterijen en kansspelen;2023;356.0
2142;93 Sport en recreatie;2018;5665.0
2143;93 Sport en recreatie;2019;5817.0
2144;93 Sport en recreatie;2020;5782.0
2145;93 Sport en recreatie;2021;5842.0
2146;93 Sport en recreatie;2022;5981.0
2147;93 Sport en recreatie;2023;6162.0
2148;931 Sport;2018;3053.0
2149;931 Sport;2019;3129.0
2150;931 Sport;2020;3131.0
2151;931 Sport;2021;3216.0
2152;931 Sport;2022;3295.0
2153;931 Sport;2023;3361.0
2154;932 Overige recreatie;2018;2612.0
2155;932 Overige recreatie;2019;2688.0
2156;932 Overige recreatie;2020;2651.0
2157;932 Overige recreatie;2021;2626.0
2158;932 Overige recreatie;2022;2686.0
2159;932 Overige recreatie;2023;2801.0
2160;S Overige dienstverlening;2018;14384.0
2161;S Overige dienstverlening;2019;14680.0
2162;S Overige dienstverlening;2020;14570.0
2163;S Overige dienstverlening;2021;14920.0
2164;S Overige dienstverlening;2022;15896.0
2165;S Overige dienstverlening;2023;15601.0
2166;94 Ideële, belangen-, hobbyverenigingen;2018;1511.0
2167;94 Ideële, belangen-, hobbyverenigingen;2019;1556.0
2168;94 Ideële, belangen-, hobbyverenigingen;2020;1452.0
2169;94 Ideële, belangen-, hobbyverenigingen;2021;1612.0
2170;94 Ideële, belangen-, hobbyverenigingen;2022;2663.0
2171;94 Ideële, belangen-, hobbyverenigingen;2023;2580.0
2172;941 Werkgevers- en beroepsorganisaties;2018;104.0
2173;941 Werkgevers- en beroepsorganisaties;2019;111.0
2174;941 Werkgevers- en beroepsorganisaties;2020;105.0
2175;941 Werkgevers- en beroepsorganisaties;2021;104.0
2176;941 Werkgevers- en beroepsorganisaties;2022;34.0
2177;941 Werkgevers- en beroepsorganisaties;2023;27.0
2178;942 Werknemersorganisaties;2018;20.0
2179;942 Werknemersorganisaties;2019;22.0
2180;942 Werknemersorganisaties;2020;20.0
2181;942 Werknemersorganisaties;2021;22.0
2182;942 Werknemersorganisaties;2022;23.0
2183;942 Werknemersorganisaties;2023;21.0
2184;949 Ideële, belangen-, hobbyverenigingen;2018;1387.0
2185;949 Ideële, belangen-, hobbyverenigingen;2019;1423.0
2186;949 Ideële, belangen-, hobbyverenigingen;2020;1327.0
2187;949 Ideële, belangen-, hobbyverenigingen;2021;1486.0
2188;949 Ideële, belangen-, hobbyverenigingen;2022;2606.0
2189;949 Ideële, belangen-, hobbyverenigingen;2023;2532.0
2190;95 Reparatie van consumentenartikelen;2018;4424.0
2191;95 Reparatie van consumentenartikelen;2019;4414.0
2192;95 Reparatie van consumentenartikelen;2020;4466.0
2193;95 Reparatie van consumentenartikelen;2021;4469.0
2194;95 Reparatie van consumentenartikelen;2022;4324.0
2195;95 Reparatie van consumentenartikelen;2023;4203.0
2196;951 Reparatie van computers en telecom;2018;633.0
2197;951 Reparatie van computers en telecom;2019;637.0
2198;951 Reparatie van computers en telecom;2020;667.0
2199;951 Reparatie van computers en telecom;2021;613.0
2200;951 Reparatie van computers en telecom;2022;576.0
2201;951 Reparatie van computers en telecom;2023;553.0
2202;952 Reparatie van consumentenartikelen;2018;3791.0
2203;952 Reparatie van consumentenartikelen;2019;3777.0
2204;952 Reparatie van consumentenartikelen;2020;3799.0
2205;952 Reparatie van consumentenartikelen;2021;3856.0
2206;952 Reparatie van consumentenartikelen;2022;3748.0
2207;952 Reparatie van consumentenartikelen;2023;3650.0
2208;96 Overige persoonlijke dienstverlening;2018;8449.0
2209;96 Overige persoonlijke dienstverlening;2019;8710.0
2210;96 Overige persoonlijke dienstverlening;2020;8652.0
2211;96 Overige persoonlijke dienstverlening;2021;8839.0
2212;96 Overige persoonlijke dienstverlening;2022;8909.0
2213;96 Overige persoonlijke dienstverlening;2023;8818.0
2214;960 Wellness en overige dienstverlening;2018;8449.0
2215;960 Wellness en overige dienstverlening;2019;8710.0
2216;960 Wellness en overige dienstverlening;2020;8652.0
2217;960 Wellness en overige dienstverlening;2021;8839.0
2218;960 Wellness en overige dienstverlening;2022;8909.0
2219;960 Wellness en overige dienstverlening;2023;8818.0
2220;SBI-code onbekend;2018;8.0
2221;SBI-code onbekend;2019;13.0
2222;SBI-code onbekend;2020;7.0
2223;SBI-code onbekend;2021;10.0
2224;SBI-code onbekend;2022;6.0
2225;SBI-code onbekend;2023;9.0
