ID;AantalMaatwerkvoorzieningen;RegioS;Perioden;ClientenMetMaatwerkvoorzieningen_1;HuishoudensMetMaatwerkvoorzieningen_2;ClientenMetMaatwerkvoorzieningen_3;HuishoudensMetMaatwerkvoorzieningen_4
1900;Totaal;Cuijk;2e halfjaar 2018;1255.0;1135.0;50.0;103.0
1901;Totaal;Cuijk;2018;1260.0;1140.0;50.0;103.0
1902;Totaal;Cuijk;1e halfjaar 2019;1320.0;1250.0;52.0;110.0
1903;Totaal;Cuijk;2e halfjaar 2019;1395.0;1320.0;55.0;115.0
1904;Totaal;Cuijk;2019;1460.0;1385.0;57.0;119.0
1905;Totaal;Cuijk;1e halfjaar 2020;1455.0;1365.0;57.0;118.0
1906;Totaal;Cuijk;2e halfjaar 2020;1495.0;1410.0;58.0;120.0
1907;Totaal;Cuijk;2020;1590.0;1500.0;62.0;126.0
1908;Totaal;Cuijk;1e halfjaar 2021;1520.0;1435.0;59.0;122.0
1909;Totaal;Cuijk;2e halfjaar 2021;1565.0;1475.0;61.0;124.0
1910;Totaal;Cuijk;2021;1665.0;1575.0;64.0;131.0
1911;Totaal;Cuijk;1e halfjaar 2022;;;;
1912;Totaal;Cuijk;2e halfjaar 2022;;;;
1913;Totaal;Cuijk;2022;;;;
1914;Totaal;Cuijk;1e halfjaar 2023;;;;
1915;Totaal;Cuijk;2e halfjaar 2023;;;;
1916;Totaal;Cuijk;2023;;;;
1917;Totaal;Culemborg;1e halfjaar 2015;770.0;735.0;30.0;60.0
1918;Totaal;Culemborg;2e halfjaar 2015;685.0;660.0;25.0;55.0
1919;Totaal;Culemborg;2015;805.0;755.0;30.0;65.0
1920;Totaal;Culemborg;1e halfjaar 2016;805.0;765.0;29.0;64.0
1921;Totaal;Culemborg;2e halfjaar 2016;790.0;745.0;28.0;61.0
1922;Totaal;Culemborg;2016;870.0;805.0;31.0;66.0
1923;Totaal;Culemborg;1e halfjaar 2017;780.0;745.0;28.0;61.0
1924;Totaal;Culemborg;2e halfjaar 2017;800.0;765.0;28.0;62.0
1925;Totaal;Culemborg;2017;870.0;810.0;31.0;66.0
1926;Totaal;Culemborg;1e halfjaar 2018;800.0;760.0;28.0;61.0
1927;Totaal;Culemborg;2e halfjaar 2018;820.0;780.0;29.0;62.0
1928;Totaal;Culemborg;2018;895.0;840.0;31.0;67.0
1929;Totaal;Culemborg;1e halfjaar 2019;900.0;875.0;31.0;68.0
1930;Totaal;Culemborg;2e halfjaar 2019;980.0;950.0;34.0;73.0
1931;Totaal;Culemborg;2019;1040.0;1010.0;36.0;76.0
1932;Totaal;Culemborg;1e halfjaar 2020;1370.0;1310.0;47.0;100.0
1933;Totaal;Culemborg;2e halfjaar 2020;1395.0;1340.0;48.0;102.0
1934;Totaal;Culemborg;2020;1485.0;1425.0;50.0;107.0
1935;Totaal;Culemborg;1e halfjaar 2021;1630.0;1540.0;55.0;116.0
1936;Totaal;Culemborg;2e halfjaar 2021;1670.0;1570.0;56.0;118.0
1937;Totaal;Culemborg;2021;1785.0;1680.0;60.0;125.0
1938;Totaal;Culemborg;1e halfjaar 2022;1705.0;1605.0;57.0;120.0
1939;Totaal;Culemborg;2e halfjaar 2022;1705.0;1615.0;57.0;120.0
1940;Totaal;Culemborg;2022;1835.0;1730.0;61.0;127.0
1941;Totaal;Culemborg;1e halfjaar 2023;1740.0;1640.0;58.0;121.0
1942;Totaal;Culemborg;2e halfjaar 2023;1770.0;1655.0;59.0;121.0
1943;Totaal;Culemborg;2023;1890.0;1770.0;62.0;128.0
1944;Totaal;Dalfsen;1e halfjaar 2015;;;;
1945;Totaal;Dalfsen;2e halfjaar 2015;1050.0;985.0;35.0;85.0
1946;Totaal;Dalfsen;2015;;;;
1947;Totaal;Dalfsen;1e halfjaar 2016;;;;
1948;Totaal;Dalfsen;2e halfjaar 2016;990.0;935.0;35.0;82.0
1949;Totaal;Dalfsen;2016;;;;
1950;Totaal;Dalfsen;1e halfjaar 2017;905.0;850.0;32.0;74.0
1951;Totaal;Dalfsen;2e halfjaar 2017;900.0;855.0;32.0;74.0
1952;Totaal;Dalfsen;2017;980.0;910.0;34.0;79.0
1953;Totaal;Dalfsen;1e halfjaar 2018;1240.0;1115.0;44.0;97.0
1954;Totaal;Dalfsen;2e halfjaar 2018;1275.0;1145.0;44.0;98.0
1955;Totaal;Dalfsen;2018;1345.0;1195.0;47.0;103.0
1956;Totaal;Dalfsen;1e halfjaar 2019;1300.0;1225.0;45.0;103.0
1957;Totaal;Dalfsen;2e halfjaar 2019;1560.0;1475.0;54.0;123.0
1958;Totaal;Dalfsen;2019;1630.0;1540.0;56.0;127.0
1959;Totaal;Dalfsen;1e halfjaar 2020;1580.0;1500.0;55.0;124.0
1960;Totaal;Dalfsen;2e halfjaar 2020;1585.0;1505.0;55.0;124.0
1961;Totaal;Dalfsen;2020;1685.0;1605.0;58.0;130.0
1962;Totaal;Dalfsen;1e halfjaar 2021;1555.0;1485.0;53.0;121.0
1963;Totaal;Dalfsen;2e halfjaar 2021;1545.0;1480.0;53.0;120.0
1964;Totaal;Dalfsen;2021;1680.0;1605.0;57.0;129.0
1965;Totaal;Dalfsen;1e halfjaar 2022;1525.0;1460.0;51.0;117.0
1966;Totaal;Dalfsen;2e halfjaar 2022;1490.0;1430.0;50.0;114.0
1967;Totaal;Dalfsen;2022;1605.0;1535.0;53.0;120.0
1968;Totaal;Dalfsen;1e halfjaar 2023;1500.0;1440.0;50.0;114.0
1969;Totaal;Dalfsen;2e halfjaar 2023;1500.0;1430.0;50.0;112.0
1970;Totaal;Dalfsen;2023;1595.0;1525.0;53.0;118.0
1971;Totaal;Dantumadiel;1e halfjaar 2015;;;;
1972;Totaal;Dantumadiel;2e halfjaar 2015;;;;
1973;Totaal;Dantumadiel;2015;;;;
1974;Totaal;Dantumadiel;1e halfjaar 2016;810.0;735.0;43.0;92.0
1975;Totaal;Dantumadiel;2e halfjaar 2016;865.0;795.0;45.0;100.0
1976;Totaal;Dantumadiel;2016;925.0;830.0;48.0;104.0
1977;Totaal;Dantumadiel;1e halfjaar 2017;910.0;820.0;48.0;103.0
1978;Totaal;Dantumadiel;2e halfjaar 2017;950.0;855.0;50.0;107.0
1979;Totaal;Dantumadiel;2017;1025.0;900.0;53.0;112.0
1980;Totaal;Dantumadiel;1e halfjaar 2018;985.0;880.0;52.0;110.0
1981;Totaal;Dantumadiel;2e halfjaar 2018;985.0;885.0;52.0;110.0
1982;Totaal;Dantumadiel;2018;1080.0;940.0;56.0;117.0
1983;Totaal;Dantumadiel;1e halfjaar 2019;1235.0;1160.0;65.0;141.0
1984;Totaal;Dantumadiel;2e halfjaar 2019;1290.0;1220.0;68.0;148.0
1985;Totaal;Dantumadiel;2019;1360.0;1285.0;71.0;154.0
1986;Totaal;Dantumadiel;1e halfjaar 2020;1330.0;1245.0;70.0;151.0
1987;Totaal;Dantumadiel;2e halfjaar 2020;1360.0;1280.0;71.0;154.0
1988;Totaal;Dantumadiel;2020;1455.0;1370.0;76.0;163.0
1989;Totaal;Dantumadiel;1e halfjaar 2021;1365.0;1290.0;71.0;154.0
1990;Totaal;Dantumadiel;2e halfjaar 2021;1415.0;1335.0;74.0;159.0
1991;Totaal;Dantumadiel;2021;1525.0;1440.0;79.0;169.0
1992;Totaal;Dantumadiel;1e halfjaar 2022;1385.0;1315.0;72.0;156.0
1993;Totaal;Dantumadiel;2e halfjaar 2022;1365.0;1300.0;71.0;153.0
1994;Totaal;Dantumadiel;2022;1480.0;1405.0;76.0;163.0
1995;Totaal;Dantumadiel;1e halfjaar 2023;1350.0;1295.0;70.0;152.0
1996;Totaal;Dantumadiel;2e halfjaar 2023;1375.0;1315.0;71.0;154.0
1997;Totaal;Dantumadiel;2023;1455.0;1390.0;75.0;160.0
1998;Totaal;Delft;1e halfjaar 2015;6620.0;5650.0;65.0;100.0
1999;Totaal;Delft;2e halfjaar 2015;6540.0;5590.0;65.0;95.0
2000;Totaal;Delft;2015;6900.0;5820.0;65.0;100.0
2001;Totaal;Delft;1e halfjaar 2016;6530.0;5625.0;64.0;98.0
2002;Totaal;Delft;2e halfjaar 2016;6500.0;5550.0;63.0;96.0
2003;Totaal;Delft;2016;6880.0;5825.0;65.0;100.0
2004;Totaal;Delft;1e halfjaar 2017;6490.0;5470.0;63.0;95.0
2005;Totaal;Delft;2e halfjaar 2017;6495.0;5500.0;62.0;94.0
2006;Totaal;Delft;2017;6930.0;5765.0;65.0;97.0
2007;Totaal;Delft;1e halfjaar 2018;6515.0;5530.0;63.0;95.0
2008;Totaal;Delft;2e halfjaar 2018;6585.0;5615.0;63.0;95.0
2009;Totaal;Delft;2018;7000.0;5875.0;65.0;99.0
2010;Totaal;Delft;1e halfjaar 2019;6585.0;6145.0;63.0;101.0
2011;Totaal;Delft;2e halfjaar 2019;6610.0;6175.0;62.0;100.0
2012;Totaal;Delft;2019;7125.0;6665.0;66.0;105.0
2013;Totaal;Delft;1e halfjaar 2020;6655.0;6220.0;63.0;102.0
2014;Totaal;Delft;2e halfjaar 2020;6645.0;6215.0;63.0;101.0
2015;Totaal;Delft;2020;7035.0;6585.0;65.0;104.0
2016;Totaal;Delft;1e halfjaar 2021;6560.0;6135.0;63.0;101.0
2017;Totaal;Delft;2e halfjaar 2021;6630.0;6235.0;62.0;100.0
2018;Totaal;Delft;2021;7055.0;6630.0;65.0;105.0
2019;Totaal;Delft;1e halfjaar 2022;6730.0;6245.0;63.0;101.0
2020;Totaal;Delft;2e halfjaar 2022;6815.0;6340.0;63.0;100.0
2021;Totaal;Delft;2022;7240.0;6735.0;66.0;104.0
2022;Totaal;Delft;1e halfjaar 2023;6420.0;6035.0;59.0;95.0
2023;Totaal;Delft;2e halfjaar 2023;6495.0;6125.0;58.0;92.0
2024;Totaal;Delft;2023;6940.0;6530.0;61.0;97.0
2025;Totaal;Delfzijl;1e halfjaar 2015;;;;
2026;Totaal;Delfzijl;2e halfjaar 2015;;;;
2027;Totaal;Delfzijl;2015;;;;
2028;Totaal;Delfzijl;1e halfjaar 2016;;;;
2029;Totaal;Delfzijl;2e halfjaar 2016;;;;
2030;Totaal;Delfzijl;2016;;;;
2031;Totaal;Delfzijl;1e halfjaar 2017;;;;
2032;Totaal;Delfzijl;2e halfjaar 2017;;;;
2033;Totaal;Delfzijl;2017;;;;
2034;Totaal;Delfzijl;1e halfjaar 2018;;;;
2035;Totaal;Delfzijl;2e halfjaar 2018;;;;
2036;Totaal;Delfzijl;2018;;;;
2037;Totaal;Delfzijl;1e halfjaar 2019;1065.0;1050.0;43.0;86.0
2038;Totaal;Delfzijl;2e halfjaar 2019;;;;
2039;Totaal;Delfzijl;2019;;;;
2040;Totaal;Delfzijl;1e halfjaar 2020;1465.0;1410.0;59.0;115.0
2041;Totaal;Delfzijl;2e halfjaar 2020;1495.0;1430.0;60.0;116.0
2042;Totaal;Delfzijl;2020;1640.0;1570.0;66.0;125.0
2043;Totaal;Delfzijl;1e halfjaar 2021;;;;
2044;Totaal;Delfzijl;2e halfjaar 2021;;;;
2045;Totaal;Delfzijl;2021;;;;
2046;Totaal;Delfzijl;1e halfjaar 2022;;;;
2047;Totaal;Delfzijl;2e halfjaar 2022;;;;
2048;Totaal;Delfzijl;2022;;;;
2049;Totaal;Delfzijl;1e halfjaar 2023;;;;
2050;Totaal;Delfzijl;2e halfjaar 2023;;;;
2051;Totaal;Delfzijl;2023;;;;
2052;Totaal;Deurne;1e halfjaar 2015;2085.0;1780.0;65.0;130.0
2053;Totaal;Deurne;2e halfjaar 2015;2095.0;1775.0;65.0;130.0
2054;Totaal;Deurne;2015;2185.0;1825.0;70.0;135.0
2055;Totaal;Deurne;1e halfjaar 2016;;;;
2056;Totaal;Deurne;2e halfjaar 2016;2135.0;1810.0;66.0;133.0
2057;Totaal;Deurne;2016;;;;
2058;Totaal;Deurne;1e halfjaar 2017;1230.0;1135.0;38.0;83.0
2059;Totaal;Deurne;2e halfjaar 2017;1310.0;1205.0;40.0;87.0
2060;Totaal;Deurne;2017;1405.0;1265.0;43.0;91.0
2061;Totaal;Deurne;1e halfjaar 2018;2480.0;2060.0;76.0;149.0
2062;Totaal;Deurne;2e halfjaar 2018;2580.0;2140.0;79.0;154.0
2063;Totaal;Deurne;2018;2655.0;2185.0;81.0;156.0
2064;Totaal;Deurne;1e halfjaar 2019;2690.0;2400.0;82.0;166.0
2065;Totaal;Deurne;2e halfjaar 2019;2760.0;2465.0;85.0;171.0
2066;Totaal;Deurne;2019;2920.0;2620.0;89.0;179.0
2067;Totaal;Deurne;1e halfjaar 2020;2640.0;2375.0;81.0;163.0
2068;Totaal;Deurne;2e halfjaar 2020;2655.0;2385.0;81.0;164.0
2069;Totaal;Deurne;2020;2820.0;2545.0;86.0;172.0
2070;Totaal;Deurne;1e halfjaar 2021;2650.0;2385.0;81.0;163.0
2071;Totaal;Deurne;2e halfjaar 2021;2660.0;2415.0;81.0;163.0
2072;Totaal;Deurne;2021;2820.0;2570.0;85.0;171.0
2073;Totaal;Deurne;1e halfjaar 2022;2660.0;2385.0;81.0;161.0
2074;Totaal;Deurne;2e halfjaar 2022;2675.0;2415.0;81.0;160.0
2075;Totaal;Deurne;2022;2820.0;2550.0;84.0;167.0
2076;Totaal;Deurne;1e halfjaar 2023;2735.0;2470.0;82.0;163.0
2077;Totaal;Deurne;2e halfjaar 2023;2710.0;2465.0;81.0;161.0
2078;Totaal;Deurne;2023;2870.0;2620.0;85.0;169.0
2079;Totaal;Deventer;1e halfjaar 2015;6230.0;5440.0;65.0;120.0
2080;Totaal;Deventer;2e halfjaar 2015;6165.0;5405.0;60.0;120.0
2081;Totaal;Deventer;2015;6610.0;5700.0;65.0;125.0
2082;Totaal;Deventer;1e halfjaar 2016;6250.0;5615.0;62.0;121.0
2083;Totaal;Deventer;2e halfjaar 2016;6295.0;5655.0;63.0;122.0
2084;Totaal;Deventer;2016;6725.0;5945.0;66.0;127.0
2085;Totaal;Deventer;1e halfjaar 2017;6920.0;6125.0;69.0;132.0
2086;Totaal;Deventer;2e halfjaar 2017;6815.0;6080.0;68.0;130.0
2087;Totaal;Deventer;2017;7380.0;6455.0;73.0;138.0
2088;Totaal;Deventer;1e halfjaar 2018;6785.0;6060.0;67.0;130.0
2089;Totaal;Deventer;2e halfjaar 2018;6780.0;6075.0;67.0;130.0
2090;Totaal;Deventer;2018;7285.0;6405.0;72.0;136.0
2091;Totaal;Deventer;1e halfjaar 2019;7125.0;6645.0;71.0;137.0
2092;Totaal;Deventer;2e halfjaar 2019;7325.0;6855.0;72.0;140.0
2093;Totaal;Deventer;2019;7805.0;7300.0;76.0;147.0
2094;Totaal;Deventer;1e halfjaar 2020;6845.0;6430.0;67.0;131.0
2095;Totaal;Deventer;2e halfjaar 2020;6925.0;6540.0;68.0;133.0
2096;Totaal;Deventer;2020;7405.0;6995.0;72.0;140.0
2097;Totaal;Deventer;1e halfjaar 2021;7590.0;7060.0;74.0;143.0
2098;Totaal;Deventer;2e halfjaar 2021;7625.0;7080.0;75.0;143.0
2099;Totaal;Deventer;2021;8195.0;7615.0;80.0;152.0
2100;Totaal;Deventer;1e halfjaar 2022;7540.0;7010.0;73.0;141.0
2101;Totaal;Deventer;2e halfjaar 2022;7530.0;7020.0;73.0;139.0
2102;Totaal;Deventer;2022;8075.0;7535.0;77.0;148.0
2103;Totaal;Deventer;1e halfjaar 2023;7530.0;7050.0;72.0;139.0
2104;Totaal;Deventer;2e halfjaar 2023;7570.0;7085.0;73.0;139.0
2105;Totaal;Deventer;2023;8105.0;7605.0;77.0;146.0
2106;Totaal;Diemen;1e halfjaar 2015;;;;
2107;Totaal;Diemen;2e halfjaar 2015;1865.0;1515.0;70.0;110.0
2108;Totaal;Diemen;2015;;;;
2109;Totaal;Diemen;1e halfjaar 2016;1830.0;1490.0;67.0;108.0
2110;Totaal;Diemen;2e halfjaar 2016;1495.0;1245.0;54.0;89.0
2111;Totaal;Diemen;2016;1880.0;1510.0;67.0;107.0
2112;Totaal;Diemen;1e halfjaar 2017;1485.0;1200.0;53.0;86.0
2113;Totaal;Diemen;2e halfjaar 2017;1440.0;1180.0;51.0;83.0
2114;Totaal;Diemen;2017;1555.0;1245.0;54.0;87.0
2115;Totaal;Diemen;1e halfjaar 2018;1905.0;1520.0;66.0;104.0
2116;Totaal;Diemen;2e halfjaar 2018;1925.0;1520.0;65.0;102.0
2117;Totaal;Diemen;2018;2015.0;1575.0;67.0;105.0
2118;Totaal;Diemen;1e halfjaar 2019;1940.0;1710.0;65.0;111.0
2119;Totaal;Diemen;2e halfjaar 2019;1975.0;1740.0;63.0;106.0
2120;Totaal;Diemen;2019;2075.0;1830.0;66.0;109.0
2121;Totaal;Diemen;1e halfjaar 2020;2050.0;1795.0;65.0;108.0
2122;Totaal;Diemen;2e halfjaar 2020;2045.0;1800.0;64.0;107.0
2123;Totaal;Diemen;2020;2155.0;1905.0;66.0;111.0
2124;Totaal;Diemen;1e halfjaar 2021;2020.0;1805.0;63.0;108.0
2125;Totaal;Diemen;2e halfjaar 2021;2000.0;1775.0;62.0;105.0
2126;Totaal;Diemen;2021;2105.0;1875.0;64.0;108.0
2127;Totaal;Diemen;1e halfjaar 2022;2075.0;1845.0;63.0;107.0
2128;Totaal;Diemen;2e halfjaar 2022;2035.0;1805.0;61.0;102.0
2129;Totaal;Diemen;2022;2150.0;1920.0;63.0;105.0
2130;Totaal;Diemen;1e halfjaar 2023;2040.0;1805.0;62.0;104.0
2131;Totaal;Diemen;2e halfjaar 2023;2070.0;1840.0;62.0;104.0
2132;Totaal;Diemen;2023;2185.0;1950.0;64.0;108.0
2133;Totaal;Dijk en Waard;1e halfjaar 2015;;;;
2134;Totaal;Dijk en Waard;2e halfjaar 2015;;;;
2135;Totaal;Dijk en Waard;2015;;;;
2136;Totaal;Dijk en Waard;1e halfjaar 2016;;;;
2137;Totaal;Dijk en Waard;2e halfjaar 2016;;;;
2138;Totaal;Dijk en Waard;2016;;;;
2139;Totaal;Dijk en Waard;1e halfjaar 2017;;;;
2140;Totaal;Dijk en Waard;2e halfjaar 2017;;;;
2141;Totaal;Dijk en Waard;2017;;;;
2142;Totaal;Dijk en Waard;1e halfjaar 2018;;;;
2143;Totaal;Dijk en Waard;2e halfjaar 2018;;;;
2144;Totaal;Dijk en Waard;2018;;;;
2145;Totaal;Dijk en Waard;1e halfjaar 2019;;;;
2146;Totaal;Dijk en Waard;2e halfjaar 2019;;;;
2147;Totaal;Dijk en Waard;2019;;;;
2148;Totaal;Dijk en Waard;1e halfjaar 2020;;;;
2149;Totaal;Dijk en Waard;2e halfjaar 2020;;;;
2150;Totaal;Dijk en Waard;2020;;;;
2151;Totaal;Dijk en Waard;1e halfjaar 2021;;;;
2152;Totaal;Dijk en Waard;2e halfjaar 2021;;;;
2153;Totaal;Dijk en Waard;2021;;;;
2154;Totaal;Dijk en Waard;1e halfjaar 2022;3720.0;3510.0;42.0;91.0
2155;Totaal;Dijk en Waard;2e halfjaar 2022;3705.0;3530.0;41.0;91.0
2156;Totaal;Dijk en Waard;2022;3960.0;3760.0;44.0;95.0
2157;Totaal;Dijk en Waard;1e halfjaar 2023;3700.0;3525.0;41.0;90.0
2158;Totaal;Dijk en Waard;2e halfjaar 2023;3735.0;3570.0;41.0;90.0
2159;Totaal;Dijk en Waard;2023;4000.0;3820.0;44.0;95.0
2160;Totaal;Dinkelland;1e halfjaar 2015;;;;
2161;Totaal;Dinkelland;2e halfjaar 2015;;;;
2162;Totaal;Dinkelland;2015;;;;
2163;Totaal;Dinkelland;1e halfjaar 2016;1770.0;1535.0;67.0;150.0
2164;Totaal;Dinkelland;2e halfjaar 2016;1735.0;1510.0;66.0;146.0
2165;Totaal;Dinkelland;2016;1855.0;1575.0;70.0;152.0
2166;Totaal;Dinkelland;1e halfjaar 2017;1615.0;1415.0;61.0;137.0
2167;Totaal;Dinkelland;2e halfjaar 2017;1600.0;1415.0;60.0;135.0
2168;Totaal;Dinkelland;2017;1700.0;1465.0;64.0;140.0
2169;Totaal;Dinkelland;1e halfjaar 2018;1600.0;1385.0;60.0;132.0
2170;Totaal;Dinkelland;2e halfjaar 2018;1570.0;1365.0;59.0;130.0
2171;Totaal;Dinkelland;2018;1700.0;1430.0;64.0;135.0
2172;Totaal;Dinkelland;1e halfjaar 2019;1540.0;1445.0;58.0;133.0
2173;Totaal;Dinkelland;2e halfjaar 2019;1600.0;1495.0;60.0;137.0
2174;Totaal;Dinkelland;2019;1690.0;1585.0;63.0;143.0
2175;Totaal;Dinkelland;1e halfjaar 2020;1670.0;1565.0;63.0;143.0
2176;Totaal;Dinkelland;2e halfjaar 2020;1715.0;1600.0;64.0;145.0
2177;Totaal;Dinkelland;2020;1810.0;1690.0;67.0;151.0
2178;Totaal;Dinkelland;1e halfjaar 2021;1725.0;1615.0;64.0;146.0
2179;Totaal;Dinkelland;2e halfjaar 2021;1740.0;1625.0;65.0;147.0
2180;Totaal;Dinkelland;2021;1860.0;1745.0;69.0;155.0
2181;Totaal;Dinkelland;1e halfjaar 2022;1675.0;1575.0;62.0;141.0
2182;Totaal;Dinkelland;2e halfjaar 2022;1740.0;1630.0;65.0;145.0
2183;Totaal;Dinkelland;2022;1835.0;1725.0;68.0;151.0
2184;Totaal;Dinkelland;1e halfjaar 2023;1770.0;1655.0;66.0;146.0
2185;Totaal;Dinkelland;2e halfjaar 2023;1770.0;1660.0;66.0;146.0
2186;Totaal;Dinkelland;2023;1895.0;1780.0;70.0;154.0
2187;Totaal;Doesburg;1e halfjaar 2015;675.0;645.0;60.0;125.0
2188;Totaal;Doesburg;2e halfjaar 2015;670.0;635.0;60.0;120.0
2189;Totaal;Doesburg;2015;710.0;665.0;60.0;125.0
2190;Totaal;Doesburg;1e halfjaar 2016;680.0;640.0;59.0;122.0
2191;Totaal;Doesburg;2e halfjaar 2016;670.0;625.0;59.0;119.0
2192;Totaal;Doesburg;2016;740.0;675.0;64.0;128.0
2193;Totaal;Doesburg;1e halfjaar 2017;670.0;625.0;59.0;118.0
2194;Totaal;Doesburg;2e halfjaar 2017;680.0;635.0;60.0;120.0
2195;Totaal;Doesburg;2017;740.0;680.0;64.0;128.0
2196;Totaal;Doesburg;1e halfjaar 2018;685.0;635.0;60.0;120.0
2197;Totaal;Doesburg;2e halfjaar 2018;700.0;650.0;62.0;123.0
2198;Totaal;Doesburg;2018;740.0;670.0;66.0;127.0
2199;Totaal;Doesburg;1e halfjaar 2019;750.0;700.0;67.0;130.0
2200;Totaal;Doesburg;2e halfjaar 2019;780.0;735.0;70.0;136.0
2201;Totaal;Doesburg;2019;840.0;785.0;75.0;144.0
2202;Totaal;Doesburg;1e halfjaar 2020;805.0;755.0;73.0;140.0
2203;Totaal;Doesburg;2e halfjaar 2020;815.0;765.0;73.0;140.0
2204;Totaal;Doesburg;2020;895.0;835.0;80.0;151.0
2205;Totaal;Doesburg;1e halfjaar 2021;805.0;760.0;72.0;138.0
2206;Totaal;Doesburg;2e halfjaar 2021;785.0;755.0;71.0;138.0
2207;Totaal;Doesburg;2021;850.0;815.0;76.0;147.0
2208;Totaal;Doesburg;1e halfjaar 2022;680.0;660.0;61.0;120.0
2209;Totaal;Doesburg;2e halfjaar 2022;700.0;675.0;63.0;122.0
2210;Totaal;Doesburg;2022;765.0;735.0;68.0;131.0
2211;Totaal;Doesburg;1e halfjaar 2023;705.0;690.0;63.0;124.0
2212;Totaal;Doesburg;2e halfjaar 2023;695.0;675.0;62.0;120.0
2213;Totaal;Doesburg;2023;770.0;745.0;68.0;131.0
2214;Totaal;Doetinchem;1e halfjaar 2015;2685.0;2465.0;45.0;100.0
2215;Totaal;Doetinchem;2e halfjaar 2015;2755.0;2520.0;50.0;100.0
2216;Totaal;Doetinchem;2015;2955.0;2650.0;50.0;105.0
2217;Totaal;Doetinchem;1e halfjaar 2016;2900.0;2660.0;51.0;105.0
2218;Totaal;Doetinchem;2e halfjaar 2016;3080.0;2785.0;54.0;109.0
2219;Totaal;Doetinchem;2016;3300.0;2935.0;57.0;114.0
2220;Totaal;Doetinchem;1e halfjaar 2017;3160.0;2835.0;55.0;111.0
2221;Totaal;Doetinchem;2e halfjaar 2017;3320.0;2945.0;57.0;114.0
2222;Totaal;Doetinchem;2017;3605.0;3125.0;62.0;121.0
2223;Totaal;Doetinchem;1e halfjaar 2018;3445.0;3040.0;60.0;118.0
2224;Totaal;Doetinchem;2e halfjaar 2018;3600.0;3180.0;62.0;122.0
2225;Totaal;Doetinchem;2018;3865.0;3340.0;66.0;128.0
2226;Totaal;Doetinchem;1e halfjaar 2019;3865.0;3640.0;67.0;135.0
2227;Totaal;Doetinchem;2e halfjaar 2019;4135.0;3880.0;71.0;142.0
2228;Totaal;Doetinchem;2019;4395.0;4125.0;75.0;149.0
2229;Totaal;Doetinchem;1e halfjaar 2020;4160.0;3930.0;71.0;144.0
2230;Totaal;Doetinchem;2e halfjaar 2020;4225.0;4000.0;72.0;145.0
2231;Totaal;Doetinchem;2020;4525.0;4280.0;77.0;153.0
2232;Totaal;Doetinchem;1e halfjaar 2021;4165.0;3955.0;71.0;143.0
2233;Totaal;Doetinchem;2e halfjaar 2021;4225.0;4015.0;72.0;144.0
2234;Totaal;Doetinchem;2021;4540.0;4320.0;76.0;153.0
2235;Totaal;Doetinchem;1e halfjaar 2022;4175.0;3950.0;71.0;142.0
2236;Totaal;Doetinchem;2e halfjaar 2022;4140.0;3935.0;69.0;140.0
2237;Totaal;Doetinchem;2022;4510.0;4280.0;75.0;151.0
2238;Totaal;Doetinchem;1e halfjaar 2023;4195.0;3980.0;70.0;141.0
2239;Totaal;Doetinchem;2e halfjaar 2023;4230.0;4015.0;70.0;141.0
2240;Totaal;Doetinchem;2023;4535.0;4300.0;75.0;149.0
2241;Totaal;Dongen;1e halfjaar 2015;;;;
2242;Totaal;Dongen;2e halfjaar 2015;;;;
2243;Totaal;Dongen;2015;;;;
2244;Totaal;Dongen;1e halfjaar 2016;;;;
2245;Totaal;Dongen;2e halfjaar 2016;;;;
2246;Totaal;Dongen;2016;;;;
2247;Totaal;Dongen;1e halfjaar 2017;665.0;620.0;26.0;56.0
2248;Totaal;Dongen;2e halfjaar 2017;690.0;640.0;27.0;58.0
2249;Totaal;Dongen;2017;780.0;705.0;30.0;63.0
2250;Totaal;Dongen;1e halfjaar 2018;695.0;640.0;27.0;57.0
2251;Totaal;Dongen;2e halfjaar 2018;720.0;675.0;27.0;60.0
2252;Totaal;Dongen;2018;795.0;715.0;30.0;63.0
2253;Totaal;Dongen;1e halfjaar 2019;995.0;955.0;38.0;82.0
2254;Totaal;Dongen;2e halfjaar 2019;1080.0;1035.0;41.0;88.0
2255;Totaal;Dongen;2019;1145.0;1095.0;43.0;92.0
2256;Totaal;Dongen;1e halfjaar 2020;1110.0;1065.0;42.0;91.0
2257;Totaal;Dongen;2e halfjaar 2020;1140.0;1100.0;43.0;92.0
2258;Totaal;Dongen;2020;1235.0;1190.0;46.0;99.0
2259;Totaal;Dongen;1e halfjaar 2021;1180.0;1140.0;44.0;96.0
2260;Totaal;Dongen;2e halfjaar 2021;1260.0;1215.0;47.0;101.0
2261;Totaal;Dongen;2021;1355.0;1300.0;50.0;107.0
2262;Totaal;Dongen;1e halfjaar 2022;1250.0;1205.0;46.0;97.0
2263;Totaal;Dongen;2e halfjaar 2022;1285.0;1240.0;47.0;98.0
2264;Totaal;Dongen;2022;1415.0;1360.0;51.0;106.0
2265;Totaal;Dongen;1e halfjaar 2023;1310.0;1255.0;48.0;100.0
2266;Totaal;Dongen;2e halfjaar 2023;1370.0;1320.0;50.0;106.0
2267;Totaal;Dongen;2023;1490.0;1425.0;54.0;111.0
2268;Totaal;Dongeradeel;1e halfjaar 2015;;;;
