ID;RegioS;Inkomensverdeling;AantalPersMet52WekenInkomenAbs_1;AantalPersMet52WekenInkomen_2
3712;Baarn;"7e 10%-groep; 18 200 tot 20 900 euro";1.6;9.0
3713;Baarn;"8e 10%-groep; 20 900 tot 24 400 euro";1.8;11.0
3714;Baarn;"9e 10%-groep; 24 400 tot 30 400 euro";1.6;10.0
3715;Baarn;"10e 10%-groep; meer dan 30 400  euro";2.4;14.0
3716;Baarn;"1e 10%-groep; minder dan 6 700 euro";1.5;9.0
3717;Baarn;"2e-4e 10%-groep;  6 700 tot 13 800 euro";5.1;30.0
3718;Baarn;"5e-8e 10%-groep; 13 800 tot 24 400 euro";6.3;37.0
3719;Baarn;"9e-10e 10%-groep; meer dan 24 400 euro";4.1;24.0
3720;De Bilt;Totaal personen met 52 weken inkomen;28.8;100.0
3721;De Bilt;"1e 10%-groep; minder dan  6 700 euro";2.4;8.0
3722;De Bilt;"2e 10%-groep;  6 700 tot  9 100 euro";2.8;10.0
3723;De Bilt;"3e 10%-groep;  9 100 tot 11 600 euro";2.0;7.0
3724;De Bilt;"4e 10%-groep; 11 600 tot 13 800 euro";2.3;8.0
3725;De Bilt;"5e 10%-groep; 13 800 tot 15 800 euro";2.3;8.0
3726;De Bilt;"6e 10%-groep; 15 800 tot 18 200 euro";2.6;9.0
3727;De Bilt;"7e 10%-groep; 18 200 tot 20 900 euro";2.7;9.0
3728;De Bilt;"8e 10%-groep; 20 900 tot 24 400 euro";2.7;10.0
3729;De Bilt;"9e 10%-groep; 24 400 tot 30 400 euro";3.4;12.0
3730;De Bilt;"10e 10%-groep; meer dan 30 400  euro";5.7;20.0
3731;De Bilt;"1e 10%-groep; minder dan 6 700 euro";2.4;8.0
3732;De Bilt;"2e-4e 10%-groep;  6 700 tot 13 800 euro";7.0;25.0
3733;De Bilt;"5e-8e 10%-groep; 13 800 tot 24 400 euro";10.3;36.0
3734;De Bilt;"9e-10e 10%-groep; meer dan 24 400 euro";9.1;32.0
3735;Breukelen;Totaal personen met 52 weken inkomen;9.3;100.0
3736;Breukelen;"1e 10%-groep; minder dan  6 700 euro";0.8;9.0
3737;Breukelen;"2e 10%-groep;  6 700 tot  9 100 euro";0.9;9.0
3738;Breukelen;"3e 10%-groep;  9 100 tot 11 600 euro";0.7;8.0
3739;Breukelen;"4e 10%-groep; 11 600 tot 13 800 euro";0.8;9.0
3740;Breukelen;"5e 10%-groep; 13 800 tot 15 800 euro";0.8;9.0
3741;Breukelen;"6e 10%-groep; 15 800 tot 18 200 euro";0.9;9.0
3742;Breukelen;"7e 10%-groep; 18 200 tot 20 900 euro";0.9;9.0
3743;Breukelen;"8e 10%-groep; 20 900 tot 24 400 euro";1.0;11.0
3744;Breukelen;"9e 10%-groep; 24 400 tot 30 400 euro";1.1;12.0
3745;Breukelen;"10e 10%-groep; meer dan 30 400  euro";1.5;16.0
3746;Breukelen;"1e 10%-groep; minder dan 6 700 euro";0.8;9.0
3747;Breukelen;"2e-4e 10%-groep;  6 700 tot 13 800 euro";2.4;26.0
3748;Breukelen;"5e-8e 10%-groep; 13 800 tot 24 400 euro";3.5;38.0
3749;Breukelen;"9e-10e 10%-groep; meer dan 24 400 euro";2.6;27.0
3750;Bunnik;Totaal personen met 52 weken inkomen;9.5;100.0
3751;Bunnik;"1e 10%-groep; minder dan  6 700 euro";1.0;10.0
3752;Bunnik;"2e 10%-groep;  6 700 tot  9 100 euro";0.9;10.0
3753;Bunnik;"3e 10%-groep;  9 100 tot 11 600 euro";0.7;7.0
3754;Bunnik;"4e 10%-groep; 11 600 tot 13 800 euro";0.7;8.0
3755;Bunnik;"5e 10%-groep; 13 800 tot 15 800 euro";0.7;7.0
3756;Bunnik;"6e 10%-groep; 15 800 tot 18 200 euro";0.8;8.0
3757;Bunnik;"7e 10%-groep; 18 200 tot 20 900 euro";0.8;9.0
3758;Bunnik;"8e 10%-groep; 20 900 tot 24 400 euro";1.0;11.0
3759;Bunnik;"9e 10%-groep; 24 400 tot 30 400 euro";1.2;13.0
3760;Bunnik;"10e 10%-groep; meer dan 30 400  euro";1.7;18.0
3761;Bunnik;"1e 10%-groep; minder dan 6 700 euro";1.0;10.0
3762;Bunnik;"2e-4e 10%-groep;  6 700 tot 13 800 euro";2.3;24.0
3763;Bunnik;"5e-8e 10%-groep; 13 800 tot 24 400 euro";3.3;35.0
3764;Bunnik;"9e-10e 10%-groep; meer dan 24 400 euro";2.9;31.0
3765;Bunschoten;Totaal personen met 52 weken inkomen;12.3;100.0
3766;Bunschoten;"1e 10%-groep; minder dan  6 700 euro";1.8;15.0
3767;Bunschoten;"2e 10%-groep;  6 700 tot  9 100 euro";1.2;10.0
3768;Bunschoten;"3e 10%-groep;  9 100 tot 11 600 euro";1.0;8.0
3769;Bunschoten;"4e 10%-groep; 11 600 tot 13 800 euro";1.1;9.0
3770;Bunschoten;"5e 10%-groep; 13 800 tot 15 800 euro";1.1;9.0
3771;Bunschoten;"6e 10%-groep; 15 800 tot 18 200 euro";1.0;8.0
3772;Bunschoten;"7e 10%-groep; 18 200 tot 20 900 euro";1.1;9.0
3773;Bunschoten;"8e 10%-groep; 20 900 tot 24 400 euro";1.3;11.0
3774;Bunschoten;"9e 10%-groep; 24 400 tot 30 400 euro";1.3;11.0
3775;Bunschoten;"10e 10%-groep; meer dan 30 400  euro";1.2;10.0
3776;Bunschoten;"1e 10%-groep; minder dan 6 700 euro";1.8;15.0
3777;Bunschoten;"2e-4e 10%-groep;  6 700 tot 13 800 euro";3.4;27.0
3778;Bunschoten;"5e-8e 10%-groep; 13 800 tot 24 400 euro";4.6;37.0
3779;Bunschoten;"9e-10e 10%-groep; meer dan 24 400 euro";2.6;21.0
3780;Doorn;Totaal personen met 52 weken inkomen;7.3;100.0
3781;Doorn;"1e 10%-groep; minder dan  6 700 euro";0.6;9.0
3782;Doorn;"2e 10%-groep;  6 700 tot  9 100 euro";0.7;9.0
3783;Doorn;"3e 10%-groep;  9 100 tot 11 600 euro";0.7;10.0
3784;Doorn;"4e 10%-groep; 11 600 tot 13 800 euro";0.5;7.0
3785;Doorn;"5e 10%-groep; 13 800 tot 15 800 euro";0.6;8.0
3786;Doorn;"6e 10%-groep; 15 800 tot 18 200 euro";0.6;8.0
3787;Doorn;"7e 10%-groep; 18 200 tot 20 900 euro";0.6;8.0
3788;Doorn;"8e 10%-groep; 20 900 tot 24 400 euro";0.8;10.0
3789;Doorn;"9e 10%-groep; 24 400 tot 30 400 euro";0.8;11.0
3790;Doorn;"10e 10%-groep; meer dan 30 400  euro";1.4;19.0
3791;Doorn;"1e 10%-groep; minder dan 6 700 euro";0.6;9.0
3792;Doorn;"2e-4e 10%-groep;  6 700 tot 13 800 euro";1.9;27.0
3793;Doorn;"5e-8e 10%-groep; 13 800 tot 24 400 euro";2.5;35.0
3794;Doorn;"9e-10e 10%-groep; meer dan 24 400 euro";2.2;30.0
3795;Driebergen-Rijsenburg;Totaal personen met 52 weken inkomen;12.6;100.0
3796;Driebergen-Rijsenburg;"1e 10%-groep; minder dan  6 700 euro";1.2;10.0
3797;Driebergen-Rijsenburg;"2e 10%-groep;  6 700 tot  9 100 euro";1.3;10.0
3798;Driebergen-Rijsenburg;"3e 10%-groep;  9 100 tot 11 600 euro";1.1;9.0
3799;Driebergen-Rijsenburg;"4e 10%-groep; 11 600 tot 13 800 euro";1.2;9.0
3800;Driebergen-Rijsenburg;"5e 10%-groep; 13 800 tot 15 800 euro";0.9;7.0
3801;Driebergen-Rijsenburg;"6e 10%-groep; 15 800 tot 18 200 euro";1.0;8.0
3802;Driebergen-Rijsenburg;"7e 10%-groep; 18 200 tot 20 900 euro";1.2;9.0
3803;Driebergen-Rijsenburg;"8e 10%-groep; 20 900 tot 24 400 euro";1.2;9.0
3804;Driebergen-Rijsenburg;"9e 10%-groep; 24 400 tot 30 400 euro";1.3;10.0
3805;Driebergen-Rijsenburg;"10e 10%-groep; meer dan 30 400  euro";2.2;18.0
3806;Driebergen-Rijsenburg;"1e 10%-groep; minder dan 6 700 euro";1.2;10.0
3807;Driebergen-Rijsenburg;"2e-4e 10%-groep;  6 700 tot 13 800 euro";3.6;29.0
3808;Driebergen-Rijsenburg;"5e-8e 10%-groep; 13 800 tot 24 400 euro";4.2;34.0
3809;Driebergen-Rijsenburg;"9e-10e 10%-groep; meer dan 24 400 euro";3.5;28.0
3810;Eemnes;Totaal personen met 52 weken inkomen;5.5;100.0
3811;Eemnes;"1e 10%-groep; minder dan  6 700 euro";0.6;10.0
3812;Eemnes;"2e 10%-groep;  6 700 tot  9 100 euro";0.5;9.0
3813;Eemnes;"3e 10%-groep;  9 100 tot 11 600 euro";0.5;8.0
3814;Eemnes;"4e 10%-groep; 11 600 tot 13 800 euro";0.4;7.0
3815;Eemnes;"5e 10%-groep; 13 800 tot 15 800 euro";0.5;9.0
3816;Eemnes;"6e 10%-groep; 15 800 tot 18 200 euro";0.4;7.0
3817;Eemnes;"7e 10%-groep; 18 200 tot 20 900 euro";0.5;9.0
3818;Eemnes;"8e 10%-groep; 20 900 tot 24 400 euro";0.6;11.0
3819;Eemnes;"9e 10%-groep; 24 400 tot 30 400 euro";0.7;13.0
3820;Eemnes;"10e 10%-groep; meer dan 30 400  euro";0.9;16.0
3821;Eemnes;"1e 10%-groep; minder dan 6 700 euro";0.6;10.0
3822;Eemnes;"2e-4e 10%-groep;  6 700 tot 13 800 euro";1.3;24.0
3823;Eemnes;"5e-8e 10%-groep; 13 800 tot 24 400 euro";2.0;36.0
3824;Eemnes;"9e-10e 10%-groep; meer dan 24 400 euro";1.6;29.0
3825;Houten;Totaal personen met 52 weken inkomen;26.2;100.0
3826;Houten;"1e 10%-groep; minder dan  6 700 euro";2.7;10.0
3827;Houten;"2e 10%-groep;  6 700 tot  9 100 euro";2.2;8.0
3828;Houten;"3e 10%-groep;  9 100 tot 11 600 euro";1.8;7.0
3829;Houten;"4e 10%-groep; 11 600 tot 13 800 euro";2.2;8.0
3830;Houten;"5e 10%-groep; 13 800 tot 15 800 euro";2.4;9.0
3831;Houten;"6e 10%-groep; 15 800 tot 18 200 euro";2.3;9.0
3832;Houten;"7e 10%-groep; 18 200 tot 20 900 euro";2.6;10.0
3833;Houten;"8e 10%-groep; 20 900 tot 24 400 euro";2.8;11.0
3834;Houten;"9e 10%-groep; 24 400 tot 30 400 euro";3.3;13.0
3835;Houten;"10e 10%-groep; meer dan 30 400  euro";3.9;15.0
3836;Houten;"1e 10%-groep; minder dan 6 700 euro";2.7;10.0
3837;Houten;"2e-4e 10%-groep;  6 700 tot 13 800 euro";6.2;24.0
3838;Houten;"5e-8e 10%-groep; 13 800 tot 24 400 euro";10.1;39.0
3839;Houten;"9e-10e 10%-groep; meer dan 24 400 euro";7.2;27.0
3840;Leersum;Totaal personen met 52 weken inkomen;4.9;100.0
3841;Leersum;"1e 10%-groep; minder dan  6 700 euro";0.5;11.0
3842;Leersum;"2e 10%-groep;  6 700 tot  9 100 euro";0.5;10.0
3843;Leersum;"3e 10%-groep;  9 100 tot 11 600 euro";0.4;8.0
3844;Leersum;"4e 10%-groep; 11 600 tot 13 800 euro";0.4;9.0
3845;Leersum;"5e 10%-groep; 13 800 tot 15 800 euro";0.4;8.0
3846;Leersum;"6e 10%-groep; 15 800 tot 18 200 euro";0.4;9.0
3847;Leersum;"7e 10%-groep; 18 200 tot 20 900 euro";0.4;9.0
3848;Leersum;"8e 10%-groep; 20 900 tot 24 400 euro";0.5;11.0
3849;Leersum;"9e 10%-groep; 24 400 tot 30 400 euro";0.5;11.0
3850;Leersum;"10e 10%-groep; meer dan 30 400  euro";0.8;17.0
3851;Leersum;"1e 10%-groep; minder dan 6 700 euro";0.5;11.0
3852;Leersum;"2e-4e 10%-groep;  6 700 tot 13 800 euro";1.3;26.0
3853;Leersum;"5e-8e 10%-groep; 13 800 tot 24 400 euro";1.7;36.0
3854;Leersum;"9e-10e 10%-groep; meer dan 24 400 euro";1.4;28.0
3855;Leusden;Totaal personen met 52 weken inkomen;19.4;100.0
3856;Leusden;"1e 10%-groep; minder dan  6 700 euro";2.0;10.0
3857;Leusden;"2e 10%-groep;  6 700 tot  9 100 euro";1.6;8.0
3858;Leusden;"3e 10%-groep;  9 100 tot 11 600 euro";1.4;7.0
3859;Leusden;"4e 10%-groep; 11 600 tot 13 800 euro";1.4;7.0
3860;Leusden;"5e 10%-groep; 13 800 tot 15 800 euro";1.5;8.0
3861;Leusden;"6e 10%-groep; 15 800 tot 18 200 euro";1.7;9.0
3862;Leusden;"7e 10%-groep; 18 200 tot 20 900 euro";1.7;9.0
3863;Leusden;"8e 10%-groep; 20 900 tot 24 400 euro";2.1;11.0
3864;Leusden;"9e 10%-groep; 24 400 tot 30 400 euro";2.6;13.0
3865;Leusden;"10e 10%-groep; meer dan 30 400  euro";3.4;17.0
3866;Leusden;"1e 10%-groep; minder dan 6 700 euro";2.0;10.0
3867;Leusden;"2e-4e 10%-groep;  6 700 tot 13 800 euro";4.4;23.0
3868;Leusden;"5e-8e 10%-groep; 13 800 tot 24 400 euro";7.0;36.0
3869;Leusden;"9e-10e 10%-groep; meer dan 24 400 euro";5.9;31.0
3870;Loenen;Totaal personen met 52 weken inkomen;5.6;100.0
3871;Loenen;"1e 10%-groep; minder dan  6 700 euro";0.5;8.0
3872;Loenen;"2e 10%-groep;  6 700 tot  9 100 euro";0.5;9.0
3873;Loenen;"3e 10%-groep;  9 100 tot 11 600 euro";0.5;9.0
3874;Loenen;"4e 10%-groep; 11 600 tot 13 800 euro";0.5;9.0
3875;Loenen;"5e 10%-groep; 13 800 tot 15 800 euro";0.4;7.0
3876;Loenen;"6e 10%-groep; 15 800 tot 18 200 euro";0.5;9.0
3877;Loenen;"7e 10%-groep; 18 200 tot 20 900 euro";0.5;8.0
3878;Loenen;"8e 10%-groep; 20 900 tot 24 400 euro";0.6;11.0
3879;Loenen;"9e 10%-groep; 24 400 tot 30 400 euro";0.7;13.0
3880;Loenen;"10e 10%-groep; meer dan 30 400  euro";1.0;18.0
3881;Loenen;"1e 10%-groep; minder dan 6 700 euro";0.5;8.0
3882;Loenen;"2e-4e 10%-groep;  6 700 tot 13 800 euro";1.4;26.0
3883;Loenen;"5e-8e 10%-groep; 13 800 tot 24 400 euro";1.9;35.0
3884;Loenen;"9e-10e 10%-groep; meer dan 24 400 euro";1.7;31.0
3885;Lopik;Totaal personen met 52 weken inkomen;8.6;100.0
3886;Lopik;"1e 10%-groep; minder dan  6 700 euro";0.9;10.0
3887;Lopik;"2e 10%-groep;  6 700 tot  9 100 euro";0.8;9.0
3888;Lopik;"3e 10%-groep;  9 100 tot 11 600 euro";0.7;8.0
3889;Lopik;"4e 10%-groep; 11 600 tot 13 800 euro";0.7;9.0
3890;Lopik;"5e 10%-groep; 13 800 tot 15 800 euro";0.7;9.0
3891;Lopik;"6e 10%-groep; 15 800 tot 18 200 euro";0.8;10.0
3892;Lopik;"7e 10%-groep; 18 200 tot 20 900 euro";0.9;11.0
3893;Lopik;"8e 10%-groep; 20 900 tot 24 400 euro";1.0;12.0
3894;Lopik;"9e 10%-groep; 24 400 tot 30 400 euro";1.0;12.0
3895;Lopik;"10e 10%-groep; meer dan 30 400  euro";1.0;11.0
3896;Lopik;"1e 10%-groep; minder dan 6 700 euro";0.9;10.0
3897;Lopik;"2e-4e 10%-groep;  6 700 tot 13 800 euro";2.2;26.0
3898;Lopik;"5e-8e 10%-groep; 13 800 tot 24 400 euro";3.5;41.0
3899;Lopik;"9e-10e 10%-groep; meer dan 24 400 euro";2.0;24.0
3900;Maarn;Totaal personen met 52 weken inkomen;3.9;100.0
3901;Maarn;"1e 10%-groep; minder dan  6 700 euro";0.3;9.0
3902;Maarn;"2e 10%-groep;  6 700 tot  9 100 euro";0.4;9.0
3903;Maarn;"3e 10%-groep;  9 100 tot 11 600 euro";0.3;7.0
3904;Maarn;"4e 10%-groep; 11 600 tot 13 800 euro";0.3;6.0
3905;Maarn;"5e 10%-groep; 13 800 tot 15 800 euro";0.3;7.0
3906;Maarn;"6e 10%-groep; 15 800 tot 18 200 euro";0.3;7.0
3907;Maarn;"7e 10%-groep; 18 200 tot 20 900 euro";0.3;9.0
3908;Maarn;"8e 10%-groep; 20 900 tot 24 400 euro";0.4;10.0
3909;Maarn;"9e 10%-groep; 24 400 tot 30 400 euro";0.5;13.0
3910;Maarn;"10e 10%-groep; meer dan 30 400  euro";0.9;24.0
3911;Maarn;"1e 10%-groep; minder dan 6 700 euro";0.3;9.0
3912;Maarn;"2e-4e 10%-groep;  6 700 tot 13 800 euro";0.9;22.0
3913;Maarn;"5e-8e 10%-groep; 13 800 tot 24 400 euro";1.3;33.0
3914;Maarn;"9e-10e 10%-groep; meer dan 24 400 euro";1.4;37.0
3915;Maarssen;Totaal personen met 52 weken inkomen;27.3;100.0
3916;Maarssen;"1e 10%-groep; minder dan  6 700 euro";2.7;10.0
3917;Maarssen;"2e 10%-groep;  6 700 tot  9 100 euro";2.3;8.0
3918;Maarssen;"3e 10%-groep;  9 100 tot 11 600 euro";2.3;9.0
3919;Maarssen;"4e 10%-groep; 11 600 tot 13 800 euro";2.4;9.0
3920;Maarssen;"5e 10%-groep; 13 800 tot 15 800 euro";2.6;9.0
3921;Maarssen;"6e 10%-groep; 15 800 tot 18 200 euro";2.6;10.0
3922;Maarssen;"7e 10%-groep; 18 200 tot 20 900 euro";2.8;10.0
3923;Maarssen;"8e 10%-groep; 20 900 tot 24 400 euro";2.8;10.0
3924;Maarssen;"9e 10%-groep; 24 400 tot 30 400 euro";3.0;11.0
3925;Maarssen;"10e 10%-groep; meer dan 30 400  euro";3.8;14.0
3926;Maarssen;"1e 10%-groep; minder dan 6 700 euro";2.7;10.0
3927;Maarssen;"2e-4e 10%-groep;  6 700 tot 13 800 euro";7.0;26.0
3928;Maarssen;"5e-8e 10%-groep; 13 800 tot 24 400 euro";10.8;40.0
3929;Maarssen;"9e-10e 10%-groep; meer dan 24 400 euro";6.8;25.0
3930;Montfoort;Totaal personen met 52 weken inkomen;8.5;100.0
3931;Montfoort;"1e 10%-groep; minder dan  6 700 euro";0.9;10.0
3932;Montfoort;"2e 10%-groep;  6 700 tot  9 100 euro";0.8;9.0
3933;Montfoort;"3e 10%-groep;  9 100 tot 11 600 euro";0.7;8.0
3934;Montfoort;"4e 10%-groep; 11 600 tot 13 800 euro";0.8;9.0
3935;Montfoort;"5e 10%-groep; 13 800 tot 15 800 euro";0.7;8.0
3936;Montfoort;"6e 10%-groep; 15 800 tot 18 200 euro";0.8;10.0
3937;Montfoort;"7e 10%-groep; 18 200 tot 20 900 euro";0.7;8.0
3938;Montfoort;"8e 10%-groep; 20 900 tot 24 400 euro";0.9;10.0
3939;Montfoort;"9e 10%-groep; 24 400 tot 30 400 euro";1.1;13.0
3940;Montfoort;"10e 10%-groep; meer dan 30 400  euro";1.3;15.0
3941;Montfoort;"1e 10%-groep; minder dan 6 700 euro";0.9;10.0
3942;Montfoort;"2e-4e 10%-groep;  6 700 tot 13 800 euro";2.2;25.0
3943;Montfoort;"5e-8e 10%-groep; 13 800 tot 24 400 euro";3.1;36.0
3944;Montfoort;"9e-10e 10%-groep; meer dan 24 400 euro";2.4;28.0
3945;Renswoude;Totaal personen met 52 weken inkomen;2.6;100.0
3946;Renswoude;"1e 10%-groep; minder dan  6 700 euro";0.3;13.0
3947;Renswoude;"2e 10%-groep;  6 700 tot  9 100 euro";0.3;10.0
3948;Renswoude;"3e 10%-groep;  9 100 tot 11 600 euro";0.2;8.0
3949;Renswoude;"4e 10%-groep; 11 600 tot 13 800 euro";0.2;8.0
3950;Renswoude;"5e 10%-groep; 13 800 tot 15 800 euro";0.2;9.0
3951;Renswoude;"6e 10%-groep; 15 800 tot 18 200 euro";0.3;10.0
3952;Renswoude;"7e 10%-groep; 18 200 tot 20 900 euro";0.3;11.0
3953;Renswoude;"8e 10%-groep; 20 900 tot 24 400 euro";0.3;10.0
3954;Renswoude;"9e 10%-groep; 24 400 tot 30 400 euro";0.3;12.0
3955;Renswoude;"10e 10%-groep; meer dan 30 400  euro";0.3;10.0
3956;Renswoude;"1e 10%-groep; minder dan 6 700 euro";0.3;13.0
3957;Renswoude;"2e-4e 10%-groep;  6 700 tot 13 800 euro";0.7;26.0
3958;Renswoude;"5e-8e 10%-groep; 13 800 tot 24 400 euro";1.0;40.0
3959;Renswoude;"9e-10e 10%-groep; meer dan 24 400 euro";0.6;21.0
3960;Rhenen;Totaal personen met 52 weken inkomen;11.6;100.0
3961;Rhenen;"1e 10%-groep; minder dan  6 700 euro";1.2;11.0
3962;Rhenen;"2e 10%-groep;  6 700 tot  9 100 euro";1.1;10.0
3963;Rhenen;"3e 10%-groep;  9 100 tot 11 600 euro";1.2;10.0
3964;Rhenen;"4e 10%-groep; 11 600 tot 13 800 euro";1.0;9.0
3965;Rhenen;"5e 10%-groep; 13 800 tot 15 800 euro";1.1;10.0
3966;Rhenen;"6e 10%-groep; 15 800 tot 18 200 euro";1.0;9.0
3967;Rhenen;"7e 10%-groep; 18 200 tot 20 900 euro";1.2;11.0
3968;Rhenen;"8e 10%-groep; 20 900 tot 24 400 euro";1.1;10.0
3969;Rhenen;"9e 10%-groep; 24 400 tot 30 400 euro";1.3;11.0
3970;Rhenen;"10e 10%-groep; meer dan 30 400  euro";1.2;11.0
3971;Rhenen;"1e 10%-groep; minder dan 6 700 euro";1.2;11.0
3972;Rhenen;"2e-4e 10%-groep;  6 700 tot 13 800 euro";3.4;29.0
3973;Rhenen;"5e-8e 10%-groep; 13 800 tot 24 400 euro";4.5;39.0
3974;Rhenen;"9e-10e 10%-groep; meer dan 24 400 euro";2.5;22.0
3975;Soest;Totaal personen met 52 weken inkomen;30.3;100.0
3976;Soest;"1e 10%-groep; minder dan  6 700 euro";2.8;9.0
3977;Soest;"2e 10%-groep;  6 700 tot  9 100 euro";2.9;10.0
3978;Soest;"3e 10%-groep;  9 100 tot 11 600 euro";2.3;8.0
3979;Soest;"4e 10%-groep; 11 600 tot 13 800 euro";2.6;9.0
3980;Soest;"5e 10%-groep; 13 800 tot 15 800 euro";2.9;10.0
3981;Soest;"6e 10%-groep; 15 800 tot 18 200 euro";2.8;9.0
3982;Soest;"7e 10%-groep; 18 200 tot 20 900 euro";2.9;10.0
3983;Soest;"8e 10%-groep; 20 900 tot 24 400 euro";3.0;10.0
3984;Soest;"9e 10%-groep; 24 400 tot 30 400 euro";3.4;11.0
3985;Soest;"10e 10%-groep; meer dan 30 400  euro";4.5;15.0
3986;Soest;"1e 10%-groep; minder dan 6 700 euro";2.8;9.0
3987;Soest;"2e-4e 10%-groep;  6 700 tot 13 800 euro";7.8;26.0
3988;Soest;"5e-8e 10%-groep; 13 800 tot 24 400 euro";11.7;39.0
3989;Soest;"9e-10e 10%-groep; meer dan 24 400 euro";7.9;26.0
3990;Utrecht (gemeente);Totaal personen met 52 weken inkomen;183.1;100.0
3991;Utrecht (gemeente);"1e 10%-groep; minder dan  6 700 euro";17.5;10.0
3992;Utrecht (gemeente);"2e 10%-groep;  6 700 tot  9 100 euro";17.8;10.0
3993;Utrecht (gemeente);"3e 10%-groep;  9 100 tot 11 600 euro";18.2;10.0
3994;Utrecht (gemeente);"4e 10%-groep; 11 600 tot 13 800 euro";17.1;9.0
3995;Utrecht (gemeente);"5e 10%-groep; 13 800 tot 15 800 euro";18.0;10.0
3996;Utrecht (gemeente);"6e 10%-groep; 15 800 tot 18 200 euro";19.2;11.0
3997;Utrecht (gemeente);"7e 10%-groep; 18 200 tot 20 900 euro";19.3;11.0
3998;Utrecht (gemeente);"8e 10%-groep; 20 900 tot 24 400 euro";19.0;10.0
3999;Utrecht (gemeente);"9e 10%-groep; 24 400 tot 30 400 euro";19.1;10.0
4000;Utrecht (gemeente);"10e 10%-groep; meer dan 30 400  euro";18.0;10.0
4001;Utrecht (gemeente);"1e 10%-groep; minder dan 6 700 euro";17.5;10.0
4002;Utrecht (gemeente);"2e-4e 10%-groep;  6 700 tot 13 800 euro";53.1;29.0
4003;Utrecht (gemeente);"5e-8e 10%-groep; 13 800 tot 24 400 euro";75.4;41.0
4004;Utrecht (gemeente);"9e-10e 10%-groep; meer dan 24 400 euro";37.1;20.0
4005;Veenendaal;Totaal personen met 52 weken inkomen;38.9;100.0
4006;Veenendaal;"1e 10%-groep; minder dan  6 700 euro";4.5;12.0
4007;Veenendaal;"2e 10%-groep;  6 700 tot  9 100 euro";3.9;10.0
4008;Veenendaal;"3e 10%-groep;  9 100 tot 11 600 euro";3.5;9.0
4009;Veenendaal;"4e 10%-groep; 11 600 tot 13 800 euro";3.8;10.0
4010;Veenendaal;"5e 10%-groep; 13 800 tot 15 800 euro";3.5;9.0
4011;Veenendaal;"6e 10%-groep; 15 800 tot 18 200 euro";3.8;10.0
4012;Veenendaal;"7e 10%-groep; 18 200 tot 20 900 euro";3.8;10.0
4013;Veenendaal;"8e 10%-groep; 20 900 tot 24 400 euro";4.2;11.0
4014;Veenendaal;"9e 10%-groep; 24 400 tot 30 400 euro";3.9;10.0
4015;Veenendaal;"10e 10%-groep; meer dan 30 400  euro";3.9;10.0
4016;Veenendaal;"1e 10%-groep; minder dan 6 700 euro";4.5;12.0
4017;Veenendaal;"2e-4e 10%-groep;  6 700 tot 13 800 euro";11.3;29.0
4018;Veenendaal;"5e-8e 10%-groep; 13 800 tot 24 400 euro";15.2;39.0
4019;Veenendaal;"9e-10e 10%-groep; meer dan 24 400 euro";7.9;20.0
4020;Woudenberg;Totaal personen met 52 weken inkomen;7.2;100.0
4021;Woudenberg;"1e 10%-groep; minder dan  6 700 euro";0.9;13.0
4022;Woudenberg;"2e 10%-groep;  6 700 tot  9 100 euro";0.7;10.0
4023;Woudenberg;"3e 10%-groep;  9 100 tot 11 600 euro";0.7;9.0
4024;Woudenberg;"4e 10%-groep; 11 600 tot 13 800 euro";0.5;7.0
4025;Woudenberg;"5e 10%-groep; 13 800 tot 15 800 euro";0.6;8.0
4026;Woudenberg;"6e 10%-groep; 15 800 tot 18 200 euro";0.5;8.0
4027;Woudenberg;"7e 10%-groep; 18 200 tot 20 900 euro";0.7;10.0
4028;Woudenberg;"8e 10%-groep; 20 900 tot 24 400 euro";0.8;11.0
4029;Woudenberg;"9e 10%-groep; 24 400 tot 30 400 euro";0.8;12.0
4030;Woudenberg;"10e 10%-groep; meer dan 30 400  euro";0.9;13.0
4031;Woudenberg;"1e 10%-groep; minder dan 6 700 euro";0.9;13.0
4032;Woudenberg;"2e-4e 10%-groep;  6 700 tot 13 800 euro";1.9;26.0
4033;Woudenberg;"5e-8e 10%-groep; 13 800 tot 24 400 euro";2.6;37.0
4034;Woudenberg;"9e-10e 10%-groep; meer dan 24 400 euro";1.7;24.0
4035;Wijk bij Duurstede;Totaal personen met 52 weken inkomen;15.1;100.0
4036;Wijk bij Duurstede;"1e 10%-groep; minder dan  6 700 euro";1.6;11.0
4037;Wijk bij Duurstede;"2e 10%-groep;  6 700 tot  9 100 euro";1.2;8.0
4038;Wijk bij Duurstede;"3e 10%-groep;  9 100 tot 11 600 euro";1.3;9.0
4039;Wijk bij Duurstede;"4e 10%-groep; 11 600 tot 13 800 euro";1.4;9.0
4040;Wijk bij Duurstede;"5e 10%-groep; 13 800 tot 15 800 euro";1.5;10.0
4041;Wijk bij Duurstede;"6e 10%-groep; 15 800 tot 18 200 euro";1.4;9.0
4042;Wijk bij Duurstede;"7e 10%-groep; 18 200 tot 20 900 euro";1.5;10.0
4043;Wijk bij Duurstede;"8e 10%-groep; 20 900 tot 24 400 euro";1.6;11.0
4044;Wijk bij Duurstede;"9e 10%-groep; 24 400 tot 30 400 euro";1.8;12.0
4045;Wijk bij Duurstede;"10e 10%-groep; meer dan 30 400  euro";1.8;12.0
