ID;SectorBedrijfstak;Perioden;CBSKoersindex_1;CBSHerbeleggingsindex_2
875;2;1974 oktober;46.1;
876;2;1974 november;47.3;
877;2;1974 december;48.8;
878;2;1975 januari;58.0;
879;2;1975 februari;59.7;
880;2;1975 maart;59.7;
881;2;1975 april;61.7;
882;2;1975 mei;58.0;
883;2;1975 juni;57.0;
884;2;1975 juli;58.6;
885;2;1975 augustus;56.2;
886;2;1975 september;52.6;
887;2;1975 oktober;55.7;
888;2;1975 november;61.3;
889;2;1975 december;62.0;
890;2;1976 januari;66.0;
891;2;1976 februari;66.4;
892;2;1976 maart;66.7;
893;2;1976 april;66.2;
894;2;1976 mei;62.6;
895;2;1976 juni;61.2;
896;2;1976 juli;61.1;
897;2;1976 augustus;58.5;
898;2;1976 september;55.0;
899;2;1976 oktober;54.2;
900;2;1976 november;55.7;
901;2;1976 december;56.8;
902;2;1977 januari;56.8;
903;2;1977 februari;57.5;
904;2;1977 maart;59.6;
905;2;1977 april;63.4;
906;2;1977 mei;59.9;
907;2;1977 juni;59.3;
908;2;1977 juli;60.0;
909;2;1977 augustus;57.9;
910;2;1977 september;57.8;
911;2;1977 oktober;58.6;
912;2;1977 november;59.7;
913;2;1977 december;59.2;
914;2;1978 januari;59.6;
915;2;1978 februari;59.2;
916;2;1978 maart;59.7;
917;2;1978 april;59.6;
918;2;1978 mei;63.2;
919;2;1978 juni;62.6;
920;2;1978 juli;63.7;
921;2;1978 augustus;68.2;
922;2;1978 september;66.1;
923;2;1978 oktober;60.6;
924;2;1978 november;61.5;
925;2;1978 december;61.9;
926;2;1979 januari;63.9;
927;2;1979 februari;61.3;
928;2;1979 maart;62.7;
929;2;1979 april;63.6;
930;2;1979 mei;59.8;
931;2;1979 juni;60.4;
932;2;1979 juli;61.1;
933;2;1979 augustus;62.7;
934;2;1979 september;62.5;
935;2;1979 oktober;60.0;
936;2;1979 november;57.2;
937;2;1979 december;57.8;
938;2;1980 januari;56.9;43.6
939;2;1980 februari;52.9;40.5
940;2;1980 maart;49.5;38.0
941;2;1980 april;54.5;42.2
942;2;1980 mei;53.8;43.3
943;2;1980 juni;53.2;42.9
944;2;1980 juli;56.7;45.7
945;2;1980 augustus;54.6;44.3
946;2;1980 september;52.8;43.0
947;2;1980 oktober;52.2;42.6
948;2;1980 november;51.4;42.2
949;2;1980 december;51.0;42.1
950;2;1981 januari;52.6;43.5
951;2;1981 februari;54.8;45.2
952;2;1981 maart;54.9;45.4
953;2;1981 april;57.6;48.1
954;2;1981 mei;55.6;48.1
955;2;1981 juni;59.0;51.2
956;2;1981 juli;57.0;49.5
957;2;1981 augustus;57.2;50.0
958;2;1981 september;51.8;45.5
959;2;1981 oktober;51.3;45.0
960;2;1981 november;53.5;47.3
961;2;1981 december;53.0;47.0
962;2;1982 januari;55.3;49.2
963;2;1982 februari;55.0;48.9
964;2;1982 maart;56.3;50.1
965;2;1982 april;58.6;52.6
966;2;1982 mei;56.5;52.5
967;2;1982 juni;54.0;50.4
968;2;1982 juli;53.9;50.3
969;2;1982 augustus;54.1;50.8
970;2;1982 september;54.2;51.1
971;2;1982 oktober;59.4;56.0
972;2;1982 november;61.5;58.4
973;2;1982 december;64.4;61.4
974;2;1983 januari;68.8;65.6
975;2;1983 februari;72.2;68.9
976;2;1983 maart;83.6;79.8
977;2;1983 april;81.7;78.6
978;2;1983 mei;80.3;78.9
979;2;1983 juni;87.5;86.1
980;2;1983 juli;89.5;88.1
981;2;1983 augustus;87.9;86.9
982;2;1983 september;91.8;91.1
983;2;1983 oktober;89.5;88.8
984;2;1983 november;94.4;94.1
985;2;1983 december;100.0;100.0
986;2;1984 januari;114.5;114.5
987;2;1984 februari;103.7;103.7
988;2;1984 maart;105.9;106.0
989;2;1984 april;103.4;104.4
990;2;1984 mei;96.3;98.9
991;2;1984 juni;101.0;103.9
992;2;1984 juli;97.4;100.1
993;2;1984 augustus;106.2;109.8
994;2;1984 september;113.3;117.3
995;2;1984 oktober;118.7;122.9
996;2;1984 november;116.7;121.3
997;2;1984 december;120.2;125.2
998;2;1985 januari;130.0;135.4
999;2;1985 februari;130.4;135.9
1000;2;1985 maart;133.0;138.6
1001;2;1985 april;135.8;142.9
1002;2;1985 mei;135.2;144.4
1003;2;1985 juni;135.6;145.1
1004;2;1985 juli;139.4;149.1
1005;2;1985 augustus;142.0;152.6
1006;2;1985 september;138.2;148.8
1007;2;1985 oktober;146.1;157.3
1008;2;1985 november;160.4;173.2
1009;2;1985 december;174.1;188.2
1010;2;1986 januari;169.7;183.5
1011;2;1986 februari;160.3;173.3
1012;2;1986 maart;173.6;187.8
1013;2;1986 april;172.7;188.4
1014;2;1986 mei;182.3;201.2
1015;2;1986 juni;177.2;195.9
1016;2;1986 juli;173.9;192.2
1017;2;1986 augustus;181.6;201.6
1018;2;1986 september;171.1;190.1
1019;2;1986 oktober;169.4;188.2
1020;2;1986 november;174.8;194.4
1021;2;1986 december;170.3;189.7
1022;2;1987 januari;162.1;180.6
1023;2;1987 februari;161.9;180.4
1024;2;1987 maart;168.5;188.0
1025;2;1987 april;167.7;188.4
1026;2;1987 mei;165.9;188.9
1027;2;1987 juni;177.9;202.7
1028;2;1987 juli;185.9;211.7
1029;2;1987 augustus;185.2;212.1
1030;2;1987 september;181.2;207.5
1031;2;1987 oktober;134.3;153.8
1032;2;1987 november;113.7;130.8
1033;2;1987 december;119.3;137.4
1034;2;1988 januari;121.0;139.5
1035;2;1988 februari;132.0;152.0
1036;2;1988 maart;136.2;157.0
1037;2;1988 april;138.2;160.7
1038;2;1988 mei;136.3;161.2
1039;2;1988 juni;149.3;176.7
1040;2;1988 juli;155.6;184.2
1041;2;1988 augustus;150.1;178.7
1042;2;1988 september;156.9;187.3
1043;2;1988 oktober;161.8;193.1
1044;2;1988 november;155.5;186.1
1045;2;1988 december;165.3;198.1
1046;2;1989 januari;172.9;207.3
1047;2;1989 februari;169.8;203.6
1048;2;1989 maart;177.6;213.0
1049;2;1989 april;185.3;224.5
1050;2;1989 mei;182.7;224.4
1051;2;1989 juni;189.6;233.2
1052;2;1989 juli;196.8;242.1
1053;2;1989 augustus;200.0;247.5
1054;2;1989 september;200.6;248.5
1055;2;1989 oktober;189.5;234.8
1056;2;1989 november;193.5;240.3
1057;2;1989 december;197.1;245.0
1058;2;1990 januari;185.8;231.0
1059;2;1990 februari;176.5;219.5
1060;2;1990 maart;190.7;237.1
1061;2;1990 april;186.7;234.9
1062;2;1990 mei;192.6;246.0
1063;2;1990 juni;194.5;248.9
1064;2;1990 juli;189.6;242.7
1065;2;1990 augustus;167.2;215.1
1066;2;1990 september;153.0;197.5
1067;2;1990 oktober;159.2;205.6
1068;2;1990 november;155.8;210.7
1069;2;1990 december;156.9;203.1
1070;2;1991 januari;159.8;207.6
1071;2;1991 februari;172.2;223.7
1072;2;1991 maart;184.3;239.6
1073;2;1991 april;184.5;241.3
1074;2;1991 mei;186.5;248.0
1075;2;1991 juni;181.1;241.2
1076;2;1991 juli;183.8;244.6
1077;2;1991 augustus;183.5;245.4
1078;2;1991 september;180.7;242.4
1079;2;1991 oktober;182.1;244.4
1080;2;1991 november;183.2;246.3
1081;2;1991 december;183.4;246.7
1082;2;1992 januari;196.0;263.5
1083;2;1992 februari;203.6;273.8
1084;2;1992 maart;202.1;271.8
1085;2;1992 april;206.6;279.5
1086;2;1992 mei;207.5;285.6
1087;2;1992 juni;198.0;273.1
1088;2;1992 juli;190.5;262.9
1089;2;1992 augustus;183.5;254.3
1090;2;1992 september;189.0;262.7
1091;2;1992 oktober;183.0;254.5
1092;2;1992 november;183.8;256.1
1093;2;1992 december;189.2;263.8
1094;2;1993 januari;194.4;271.0
1095;2;1993 februari;204.6;285.2
1096;2;1993 maart;213.0;297.5
1097;2;1993 april;208.8;292.6
1098;2;1993 mei;206.1;293.5
1099;2;1993 juni;214.8;306.4
1100;2;1993 juli;221.8;316.4
1101;2;1993 augustus;240.6;344.2
1102;2;1993 september;232.5;333.9
1103;2;1993 oktober;254.0;364.9
1104;2;1993 november;254.3;365.8
1105;2;1993 december;271.7;390.9
1106;2;1994 januari;285.9;411.4
1107;2;1994 februari;275.5;396.4
1108;2;1994 maart;266.0;382.7
1109;2;1994 april;271.2;392.0
1110;2;1994 mei;263.1;385.5
1111;2;1994 juni;252.5;370.4
1112;2;1994 juli;266.0;390.2
1113;2;1994 augustus;275.3;406.3
1114;2;1994 september;265.5;392.1
1115;2;1994 oktober;270.7;399.9
1116;2;1994 november;269.9;399.3
1117;2;1994 december;276.1;408.4
1118;2;1995 januari;272.1;402.6
1119;2;1995 februari;273.2;404.3
1120;2;1995 maart;263.5;389.9
1121;2;1995 april;276.9;412.1
1122;2;1995 mei;286.3;433.3
1123;2;1995 juni;288.3;436.5
1124;2;1995 juli;304.5;461.1
1125;2;1995 augustus;304.4;463.1
1126;2;1995 september;310.0;473.0
1127;2;1995 oktober;302.3;461.2
1128;2;1995 november;314.6;480.5
1129;2;1995 december;316.3;483.1
1130;2;1996 januari;333.1;508.9
1131;2;1996 februari;341.6;521.9
1132;2;1996 maart;356.0;544.8
1133;2;1996 april;371.1;570.8
1134;2;1996 mei;382.3;595.8
1135;2;1996 juni;377.5;588.2
1136;2;1996 juli;360.3;561.5
1137;2;1996 augustus;372.7;583.3
1138;2;1996 september;389.7;611.7
1139;2;1996 oktober;387.2;607.8
1140;2;1996 november;421.7;662.8
1141;2;1996 december;431.4;678.0
1142;2;1997 januari;454.5;714.4
1143;2;1997 februari;496.2;780.1
1144;2;1997 maart;500.2;787.2
1145;2;1997 april;514.4;812.6
1146;2;1997 mei;534.7;853.2
1147;2;1997 juni;578.4;922.9
1148;2;1997 juli;654.0;1043.8
1149;2;1997 augustus;586.0;937.3
1150;2;1997 september;618.9;992.6
1151;2;1997 oktober;576.8;925.5
1152;2;1997 november;586.1;941.2
1153;2;1997 december;602.5;967.6
1154;2;1998 januari;637.7;1024.1
1155;2;1998 februari;718.5;1154.0
1156;2;1998 maart;760.2;1222.7
1157;2;1998 april;767.3;1238.5
1158;2;1998 mei;820.0;1332.4
1159;2;1998 juni;822.6;1336.9
1160;2;1998 juli;855.1;1389.9
1161;2;1998 augustus;754.0;1230.0
1162;2;1998 september;634.8;1036.7
1163;2;1998 oktober;673.7;1100.5
1164;2;1998 november;745.7;1218.9
1165;2;1998 december;789.4;1305.3
1166;2;1999 januari;788.5;1303.7
1167;2;1999 februari;788.2;1303.4
1168;2;1999 maart;769.3;1273.4
1169;2;1999 april;818.0;1358.0
1170;2;1999 mei;779.8;1319.2
1171;2;1999 juni;781.3;1322.0
1172;2;1999 juli;768.0;1299.6
1173;2;1999 augustus;801.1;1361.3
1174;2;1999 september;774.3;1316.3
1175;2;1999 oktober;808.1;1374.2
1176;2;1999 november;859.8;1463.0
1177;2;1999 december;972.8;1655.4
1178;2;2000 januari;890.1;1514.6
1179;2;2000 februari;1012.3;1722.7
1180;2;2000 maart;984.5;1677.2
1181;2;2000 april;967.4;1650.8
1182;2;2000 mei;945.0;1626.5
1183;2;2000 juni;969.7;1669.3
1184;2;2000 juli;971.8;1672.9
1185;2;2000 augustus;1002.0;1731.0
1186;2;2000 september;957.7;1655.5
1187;2;2000 oktober;982.5;1698.6
1188;2;2000 november;923.7;1597.9
1189;2;2000 december;909.4;1573.1
1190;2;2001 januari;922.8;1596.2
1191;2;2001 februari;853.4;1476.2
1192;2;2001 maart;791.9;1372.1
1193;2;2001 april;830.8;1446.5
1194;2;2001 mei;815.8;1430.8
1195;2;2001 juni;794.9;1395.9
1196;2;2001 juli;758.7;1332.6
1197;2;2001 augustus;726.2;1283.0
1198;2;2001 september;623.6;1102.4
1199;2;2001 oktober;630.0;1114.2
1200;2;2001 november;678.4;1200.6
1201;2;2001 december;697.0;1233.6
1202;2;2002 januari;685.8;1213.9
1203;2;2002 februari;671.6;1188.8
1204;2;2002 maart;723.0;1279.9
1205;2;2002 april;698.8;1246.9
1206;2;2002 mei;657.5;1183.0
1207;2;2002 juni;598.2;1076.7
1208;2;2002 juli;498.7;897.7
1209;2;2002 augustus;507.3;921.1
1210;2;2002 september;400.0;726.6
1211;2;2002 oktober;463.0;842.2
1212;2;2002 november;492.4;895.7
1213;2;2002 december;438.2;797.2
1214;2;2003 januari;402.2;732.0
1215;2;2003 februari;362.6;659.8
1216;2;2003 maart;340.9;621.9
1217;2;2003 april;390.6;719.4
1218;2;2003 mei;385.5;719.2
1219;2;2003 juni;399.1;744.8
1220;2;2003 juli;437.7;817.0
1221;2;2003 augustus;453.9;854.1
1222;2;2003 september;425.2;800.4
1223;2;2003 oktober;458.8;865.0
1224;2;2003 november;464.5;875.7
1225;2;2003 december;468.9;884.0
1226;3;1952 december;;
1227;3;1953 januari;;
1228;3;1953 februari;;
1229;3;1953 maart;;
1230;3;1953 april;;
1231;3;1953 mei;;
1232;3;1953 juni;;
1233;3;1953 juli;;
1234;3;1953 augustus;;
1235;3;1953 september;;
1236;3;1953 oktober;;
1237;3;1953 november;;
1238;3;1953 december;;
1239;3;1954 januari;;
1240;3;1954 februari;;
1241;3;1954 maart;;
1242;3;1954 april;;
1243;3;1954 mei;;
1244;3;1954 juni;;
1245;3;1954 juli;;
1246;3;1954 augustus;;
1247;3;1954 september;;
1248;3;1954 oktober;;
1249;3;1954 november;;
1250;3;1954 december;;
1251;3;1955 januari;;
1252;3;1955 februari;;
1253;3;1955 maart;;
1254;3;1955 april;;
1255;3;1955 mei;;
1256;3;1955 juni;;
1257;3;1955 juli;;
1258;3;1955 augustus;;
1259;3;1955 september;;
1260;3;1955 oktober;;
1261;3;1955 november;;
1262;3;1955 december;;
1263;3;1956 januari;;
1264;3;1956 februari;;
1265;3;1956 maart;;
1266;3;1956 april;;
1267;3;1956 mei;;
1268;3;1956 juni;;
1269;3;1956 juli;;
1270;3;1956 augustus;;
1271;3;1956 september;;
1272;3;1956 oktober;;
1273;3;1956 november;;
1274;3;1956 december;;
1275;3;1957 januari;;
1276;3;1957 februari;;
1277;3;1957 maart;;
1278;3;1957 april;;
1279;3;1957 mei;;
1280;3;1957 juni;;
1281;3;1957 juli;;
1282;3;1957 augustus;;
1283;3;1957 september;;
1284;3;1957 oktober;;
1285;3;1957 november;;
1286;3;1957 december;;
1287;3;1958 januari;;
1288;3;1958 februari;;
1289;3;1958 maart;;
1290;3;1958 april;;
1291;3;1958 mei;;
1292;3;1958 juni;;
1293;3;1958 juli;;
1294;3;1958 augustus;;
1295;3;1958 september;;
1296;3;1958 oktober;;
1297;3;1958 november;;
1298;3;1958 december;;
1299;3;1959 januari;;
1300;3;1959 februari;;
1301;3;1959 maart;;
1302;3;1959 april;;
1303;3;1959 mei;;
1304;3;1959 juni;;
1305;3;1959 juli;;
1306;3;1959 augustus;;
1307;3;1959 september;;
1308;3;1959 oktober;;
1309;3;1959 november;;
1310;3;1959 december;;
1311;3;1960 januari;;
1312;3;1960 februari;;
1313;3;1960 maart;;
1314;3;1960 april;;
1315;3;1960 mei;;
1316;3;1960 juni;;
1317;3;1960 juli;;
1318;3;1960 augustus;;
1319;3;1960 september;;
1320;3;1960 oktober;;
1321;3;1960 november;;
1322;3;1960 december;;
1323;3;1961 januari;;
1324;3;1961 februari;;
1325;3;1961 maart;;
1326;3;1961 april;;
1327;3;1961 mei;;
1328;3;1961 juni;;
1329;3;1961 juli;;
1330;3;1961 augustus;;
1331;3;1961 september;;
1332;3;1961 oktober;;
1333;3;1961 november;;
1334;3;1961 december;;
1335;3;1962 januari;;
1336;3;1962 februari;;
1337;3;1962 maart;;
1338;3;1962 april;;
1339;3;1962 mei;;
1340;3;1962 juni;;
1341;3;1962 juli;;
1342;3;1962 augustus;;
1343;3;1962 september;;
1344;3;1962 oktober;;
1345;3;1962 november;;
1346;3;1962 december;;
1347;3;1963 januari;;
1348;3;1963 februari;;
1349;3;1963 maart;;
1350;3;1963 april;;
1351;3;1963 mei;;
1352;3;1963 juni;;
1353;3;1963 juli;;
1354;3;1963 augustus;;
1355;3;1963 september;;
1356;3;1963 oktober;;
1357;3;1963 november;;
1358;3;1963 december;;
1359;3;1964 januari;;
1360;3;1964 februari;;
1361;3;1964 maart;;
1362;3;1964 april;;
1363;3;1964 mei;;
1364;3;1964 juni;;
1365;3;1964 juli;;
1366;3;1964 augustus;;
1367;3;1964 september;;
1368;3;1964 oktober;;
1369;3;1964 november;;
1370;3;1964 december;;
1371;3;1965 januari;;
1372;3;1965 februari;;
1373;3;1965 maart;;
1374;3;1965 april;;
1375;3;1965 mei;;
1376;3;1965 juni;;
1377;3;1965 juli;;
1378;3;1965 augustus;;
1379;3;1965 september;;
1380;3;1965 oktober;;
1381;3;1965 november;;
1382;3;1965 december;;
1383;3;1966 januari;;
1384;3;1966 februari;;
1385;3;1966 maart;;
1386;3;1966 april;;
1387;3;1966 mei;;
1388;3;1966 juni;;
1389;3;1966 juli;;
1390;3;1966 augustus;;
1391;3;1966 september;;
1392;3;1966 oktober;;
1393;3;1966 november;;
1394;3;1966 december;;
1395;3;1967 januari;;
1396;3;1967 februari;;
1397;3;1967 maart;;
1398;3;1967 april;;
1399;3;1967 mei;;
1400;3;1967 juni;;
1401;3;1967 juli;;
1402;3;1967 augustus;;
1403;3;1967 september;;
1404;3;1967 oktober;;
1405;3;1967 november;;
1406;3;1967 december;;
1407;3;1968 januari;;
1408;3;1968 februari;;
1409;3;1968 maart;;
1410;3;1968 april;;
1411;3;1968 mei;;
1412;3;1968 juni;;
1413;3;1968 juli;;
1414;3;1968 augustus;;
1415;3;1968 september;;
1416;3;1968 oktober;;
1417;3;1968 november;;
1418;3;1968 december;;
1419;3;1969 januari;;
1420;3;1969 februari;;
1421;3;1969 maart;;
1422;3;1969 april;;
1423;3;1969 mei;;
1424;3;1969 juni;;
1425;3;1969 juli;;
1426;3;1969 augustus;;
1427;3;1969 september;;
1428;3;1969 oktober;;
1429;3;1969 november;;
1430;3;1969 december;;
1431;3;1970 januari;;
1432;3;1970 februari;;
1433;3;1970 maart;;
1434;3;1970 april;;
1435;3;1970 mei;;
1436;3;1970 juni;;
1437;3;1970 juli;;
1438;3;1970 augustus;;
1439;3;1970 september;;
1440;3;1970 oktober;;
1441;3;1970 november;;
1442;3;1970 december;;
1443;3;1971 januari;;
1444;3;1971 februari;;
1445;3;1971 maart;;
1446;3;1971 april;;
1447;3;1971 mei;;
1448;3;1971 juni;;
1449;3;1971 juli;;
1450;3;1971 augustus;;
1451;3;1971 september;;
1452;3;1971 oktober;;
1453;3;1971 november;;
1454;3;1971 december;;
1455;3;1972 januari;;
1456;3;1972 februari;;
1457;3;1972 maart;;
1458;3;1972 april;;
1459;3;1972 mei;;
1460;3;1972 juni;;
1461;3;1972 juli;;
1462;3;1972 augustus;;
1463;3;1972 september;;
1464;3;1972 oktober;;
1465;3;1972 november;;
1466;3;1972 december;;
1467;3;1973 januari;;
1468;3;1973 februari;;
1469;3;1973 maart;;
1470;3;1973 april;;
1471;3;1973 mei;;
1472;3;1973 juni;;
1473;3;1973 juli;;
1474;3;1973 augustus;;
1475;3;1973 september;;
1476;3;1973 oktober;;
1477;3;1973 november;;
1478;3;1973 december;;
1479;3;1974 januari;;
1480;3;1974 februari;;
1481;3;1974 maart;;
1482;3;1974 april;;
1483;3;1974 mei;;
1484;3;1974 juni;;
1485;3;1974 juli;;
1486;3;1974 augustus;;
1487;3;1974 september;;
1488;3;1974 oktober;;
1489;3;1974 november;;
1490;3;1974 december;;
1491;3;1975 januari;;
1492;3;1975 februari;;
1493;3;1975 maart;;
1494;3;1975 april;;
1495;3;1975 mei;;
1496;3;1975 juni;;
1497;3;1975 juli;;
1498;3;1975 augustus;;
1499;3;1975 september;;
1500;3;1975 oktober;;
1501;3;1975 november;;
1502;3;1975 december;;
1503;3;1976 januari;;
1504;3;1976 februari;;
1505;3;1976 maart;;
1506;3;1976 april;;
1507;3;1976 mei;;
1508;3;1976 juni;;
1509;3;1976 juli;;
1510;3;1976 augustus;;
1511;3;1976 september;;
1512;3;1976 oktober;;
1513;3;1976 november;;
1514;3;1976 december;;
1515;3;1977 januari;;
1516;3;1977 februari;;
1517;3;1977 maart;;
1518;3;1977 april;;
1519;3;1977 mei;;
1520;3;1977 juni;;
1521;3;1977 juli;;
1522;3;1977 augustus;;
1523;3;1977 september;;
1524;3;1977 oktober;;
1525;3;1977 november;;
1526;3;1977 december;;
1527;3;1978 januari;;
1528;3;1978 februari;;
1529;3;1978 maart;;
1530;3;1978 april;;
1531;3;1978 mei;;
1532;3;1978 juni;;
1533;3;1978 juli;;
1534;3;1978 augustus;;
1535;3;1978 september;;
1536;3;1978 oktober;;
1537;3;1978 november;;
1538;3;1978 december;;
1539;3;1979 januari;;
1540;3;1979 februari;;
1541;3;1979 maart;;
1542;3;1979 april;;
1543;3;1979 mei;;
1544;3;1979 juni;;
1545;3;1979 juli;;
1546;3;1979 augustus;;
1547;3;1979 september;;
1548;3;1979 oktober;;
1549;3;1979 november;;
1550;3;1979 december;;
1551;3;1980 januari;52.2;38.9
1552;3;1980 februari;53.6;39.9
1553;3;1980 maart;48.6;36.2
1554;3;1980 april;49.9;37.2
1555;3;1980 mei;51.1;39.9
1556;3;1980 juni;53.2;41.5
1557;3;1980 juli;54.7;42.6
1558;3;1980 augustus;53.9;42.0
1559;3;1980 september;55.0;44.0
1560;3;1980 oktober;62.1;49.7
1561;3;1980 november;66.7;53.6
1562;3;1980 december;62.5;50.4
1563;3;1981 januari;63.6;51.3
1564;3;1981 februari;64.3;51.9
1565;3;1981 maart;59.4;47.9
1566;3;1981 april;59.7;48.1
1567;3;1981 mei;58.0;48.8
1568;3;1981 juni;58.3;49.1
1569;3;1981 juli;60.6;50.9
1570;3;1981 augustus;59.8;50.4
1571;3;1981 september;49.9;43.1
1572;3;1981 oktober;54.1;46.7
1573;3;1981 november;58.3;50.6
1574;3;1981 december;57.5;50.0
1575;3;1982 januari;58.2;50.6
1576;3;1982 februari;54.4;47.3
1577;3;1982 maart;59.4;51.6
1578;3;1982 april;62.0;53.9
1579;3;1982 mei;61.2;55.9
1580;3;1982 juni;57.2;52.3
1581;3;1982 juli;58.1;53.1
1582;3;1982 augustus;59.8;54.6
1583;3;1982 september;60.7;56.8
1584;3;1982 oktober;65.5;61.4
1585;3;1982 november;62.2;58.5
1586;3;1982 december;65.9;62.1
1587;3;1983 januari;68.1;64.3
1588;3;1983 februari;69.3;65.4
1589;3;1983 maart;81.9;77.3
1590;3;1983 april;87.0;82.4
1591;3;1983 mei;86.2;84.4
1592;3;1983 juni;94.8;92.8
1593;3;1983 juli;96.8;94.7
1594;3;1983 augustus;99.2;97.1
1595;3;1983 september;97.2;96.7
1596;3;1983 oktober;92.5;92.1
1597;3;1983 november;97.1;96.9
1598;3;1983 december;100.0;100.0
1599;3;1984 januari;114.7;114.7
1600;3;1984 februari;107.2;107.2
1601;3;1984 maart;108.9;108.9
1602;3;1984 april;110.7;111.2
1603;3;1984 mei;105.9;109.2
1604;3;1984 juni;107.7;111.1
1605;3;1984 juli;99.9;103.1
1606;3;1984 augustus;116.9;120.6
1607;3;1984 september;127.2;133.1
1608;3;1984 oktober;124.2;130.0
1609;3;1984 november;122.6;128.6
1610;3;1984 december;124.8;131.1
1611;3;1985 januari;135.4;142.3
1612;3;1985 februari;141.8;149.1
1613;3;1985 maart;139.3;146.5
1614;3;1985 april;145.3;153.6
1615;3;1985 mei;139.5;151.3
1616;3;1985 juni;139.4;151.3
1617;3;1985 juli;136.3;147.9
1618;3;1985 augustus;137.3;149.0
1619;3;1985 september;131.9;145.2
1620;3;1985 oktober;134.7;148.4
1621;3;1985 november;137.6;151.9
1622;3;1985 december;137.6;152.2
1623;3;1986 januari;133.9;148.1
1624;3;1986 februari;133.3;147.5
1625;3;1986 maart;149.2;165.0
1626;3;1986 april;148.1;164.8
1627;3;1986 mei;151.6;174.0
1628;3;1986 juni;151.6;174.0
1629;3;1986 juli;142.0;162.9
1630;3;1986 augustus;156.0;179.0
1631;3;1986 september;150.1;174.4
1632;3;1986 oktober;148.3;172.4
1633;3;1986 november;151.7;177.0
1634;3;1986 december;152.0;177.5
1635;3;1987 januari;152.0;177.5
1636;3;1987 februari;153.4;179.3
1637;3;1987 maart;170.2;198.6
1638;3;1987 april;168.8;198.1
1639;3;1987 mei;179.4;215.7
1640;3;1987 juni;193.2;232.3
1641;3;1987 juli;202.7;243.7
1642;3;1987 augustus;195.7;235.2
1643;3;1987 september;192.4;233.8
1644;3;1987 oktober;150.7;183.2
1645;3;1987 november;132.1;160.8
1646;3;1987 december;134.5;164.3
1647;3;1988 januari;141.6;173.0
1648;3;1988 februari;145.8;178.1
1649;3;1988 maart;148.1;180.7
1650;3;1988 april;153.4;188.1
1651;3;1988 mei;146.8;185.4
1652;3;1988 juni;154.8;195.4
1653;3;1988 juli;163.7;206.7
1654;3;1988 augustus;156.5;197.5
1655;3;1988 september;157.7;202.5
1656;3;1988 oktober;158.9;204.0
1657;3;1988 november;155.1;199.5
1658;3;1988 december;161.5;208.1
1659;3;1989 januari;175.1;225.6
1660;3;1989 februari;169.5;218.4
1661;3;1989 maart;183.9;236.9
1662;3;1989 april;188.7;244.4
1663;3;1989 mei;190.8;253.2
1664;3;1989 juni;191.1;253.6
1665;3;1989 juli;199.1;264.2
1666;3;1989 augustus;206.9;274.6
1667;3;1989 september;203.3;273.6
1668;3;1989 oktober;194.9;262.2
1669;3;1989 november;199.2;268.6
1670;3;1989 december;206.9;279.4
1671;3;1990 januari;198.2;267.7
1672;3;1990 februari;194.1;262.1
1673;3;1990 maart;199.8;269.8
1674;3;1990 april;187.9;255.2
1675;3;1990 mei;197.0;274.5
1676;3;1990 juni;193.7;269.9
1677;3;1990 juli;196.0;273.1
1678;3;1990 augustus;181.3;252.7
1679;3;1990 september;172.9;244.9
1680;3;1990 oktober;172.3;244.1
1681;3;1990 november;173.9;246.9
1682;3;1990 december;172.5;245.0
1683;3;1991 januari;166.8;236.9
1684;3;1991 februari;183.6;260.7
1685;3;1991 maart;198.0;281.3
1686;3;1991 april;207.1;294.7
1687;3;1991 mei;209.6;305.8
1688;3;1991 juni;207.5;302.8
1689;3;1991 juli;211.8;308.9
1690;3;1991 augustus;210.3;306.8
1691;3;1991 september;202.0;299.1
1692;3;1991 oktober;204.9;303.3
1693;3;1991 november;197.0;292.3
1694;3;1991 december;196.5;291.6
1695;3;1992 januari;204.2;303.0
1696;3;1992 februari;205.7;305.2
1697;3;1992 maart;202.6;300.7
1698;3;1992 april;216.3;321.0
1699;3;1992 mei;220.0;335.0
1700;3;1992 juni;209.2;318.6
1701;3;1992 juli;200.8;305.8
1702;3;1992 augustus;196.9;299.9
