ID;RegioS2009;Perioden;TotaalHuishoudens_1;Eenpersoonshuishoudens_2;Paren_3;Eenouderhuishoudens_4;OverigeHuishoudens_5;TotaalHuishoudens_6;Eenpersoonshuishoudens_7;Paren_8;Eenouderhuishoudens_9;OverigeHuishoudens_10;TotaalHuishoudens_11;Eenpersoonshuishoudens_12;Paren_13;Eenouderhuishoudens_14;OverigeHuishoudens_15;TotaalHuishoudens_16;Eenpersoonshuishoudens_17;Paren_18;Eenouderhuishoudens_19;OverigeHuishoudens_20;Regiocode_21
4016;Barneveld;2027;23.5;8.7;13.5;1.1;0.2;19.3;6.9;11.5;0.8;0.1;2.4;1.0;1.1;0.2;0.1;1.9;0.8;0.9;0.1;0.0;203
4017;Barneveld;2028;23.7;8.9;13.5;1.1;0.2;19.3;7.0;11.4;0.8;0.1;2.5;1.0;1.1;0.2;0.1;1.9;0.9;0.9;0.1;0.0;203
4018;Barneveld;2029;23.8;9.1;13.5;1.1;0.2;19.3;7.1;11.4;0.8;0.1;2.6;1.1;1.2;0.3;0.1;1.9;0.9;0.9;0.1;0.0;203
4019;Barneveld;2030;24.0;9.2;13.5;1.1;0.2;19.4;7.1;11.4;0.8;0.1;2.7;1.2;1.2;0.3;0.1;2.0;0.9;1.0;0.1;0.0;203
4020;Barneveld;2031;24.2;9.3;13.5;1.2;0.2;19.4;7.2;11.3;0.8;0.1;2.8;1.2;1.3;0.3;0.1;2.0;0.9;1.0;0.1;0.0;203
4021;Barneveld;2032;24.3;9.4;13.5;1.2;0.2;19.4;7.3;11.2;0.8;0.1;2.9;1.2;1.3;0.3;0.1;2.0;0.9;1.0;0.1;0.0;203
4022;Barneveld;2033;24.5;9.5;13.6;1.2;0.2;19.4;7.3;11.2;0.8;0.1;3.0;1.2;1.4;0.3;0.1;2.1;1.0;1.0;0.1;0.0;203
4023;Barneveld;2034;24.6;9.6;13.6;1.2;0.2;19.4;7.4;11.1;0.8;0.1;3.1;1.3;1.5;0.3;0.1;2.1;1.0;1.0;0.1;0.0;203
4024;Barneveld;2035;24.7;9.7;13.6;1.2;0.2;19.3;7.4;11.0;0.8;0.1;3.2;1.3;1.5;0.3;0.1;2.1;1.0;1.0;0.1;0.0;203
4025;Barneveld;2036;24.8;9.8;13.6;1.2;0.2;19.3;7.5;11.0;0.8;0.1;3.3;1.3;1.6;0.3;0.1;2.2;1.0;1.1;0.1;0.0;203
4026;Barneveld;2037;24.9;9.9;13.6;1.2;0.2;19.2;7.5;10.8;0.8;0.1;3.4;1.3;1.7;0.4;0.1;2.2;1.0;1.1;0.1;0.0;203
4027;Barneveld;2038;24.9;9.9;13.6;1.2;0.2;19.2;7.6;10.8;0.8;0.1;3.5;1.4;1.7;0.3;0.1;2.2;1.0;1.1;0.1;0.0;203
4028;Barneveld;2039;25.0;10.0;13.6;1.2;0.2;19.1;7.6;10.7;0.8;0.1;3.6;1.4;1.8;0.3;0.1;2.3;1.0;1.1;0.1;0.0;203
4029;Barneveld;2040;25.0;10.1;13.6;1.2;0.2;19.1;7.6;10.6;0.8;0.1;3.7;1.4;1.8;0.3;0.1;2.3;1.0;1.1;0.1;0.0;203
4030;Bedum;2010;4.2;1.2;2.8;0.2;0.0;3.9;1.1;2.6;0.2;0.0;0.1;0.0;0.0;0.0;0.0;0.2;0.1;0.1;0.0;0.0;5
4031;Bedum;2011;4.3;1.2;2.8;0.2;0.0;4.0;1.1;2.6;0.2;0.0;0.1;0.0;0.0;0.0;0.0;0.2;0.1;0.1;0.0;0.0;5
4032;Bedum;2012;4.3;1.3;2.8;0.2;0.0;4.0;1.2;2.6;0.2;0.0;0.1;0.0;0.0;0.0;0.0;0.2;0.1;0.1;0.0;0.0;5
4033;Bedum;2013;4.4;1.3;2.8;0.2;0.0;4.0;1.2;2.6;0.2;0.0;0.2;0.1;0.0;0.0;0.0;0.2;0.1;0.1;0.0;0.0;5
4034;Bedum;2014;4.5;1.4;2.8;0.2;0.1;4.0;1.2;2.6;0.2;0.0;0.2;0.1;0.0;0.0;0.0;0.2;0.1;0.1;0.0;0.0;5
4035;Bedum;2015;4.5;1.4;2.8;0.2;0.1;4.0;1.2;2.6;0.2;0.0;0.2;0.1;0.1;0.0;0.0;0.2;0.1;0.1;0.0;0.0;5
4036;Bedum;2016;4.5;1.4;2.8;0.2;0.1;4.0;1.2;2.6;0.2;0.0;0.2;0.1;0.1;0.0;0.0;0.2;0.1;0.1;0.0;0.0;5
4037;Bedum;2017;4.5;1.4;2.8;0.2;0.1;4.0;1.2;2.6;0.2;0.0;0.3;0.1;0.1;0.0;0.0;0.2;0.1;0.1;0.0;0.0;5
4038;Bedum;2018;4.6;1.5;2.8;0.2;0.1;4.0;1.3;2.6;0.2;0.0;0.3;0.1;0.1;0.0;0.0;0.2;0.1;0.1;0.0;0.0;5
4039;Bedum;2019;4.6;1.5;2.8;0.2;0.1;4.1;1.3;2.6;0.2;0.0;0.3;0.1;0.1;0.0;0.0;0.3;0.1;0.1;0.0;0.0;5
4040;Bedum;2020;4.6;1.5;2.8;0.2;0.1;4.1;1.3;2.6;0.2;0.0;0.3;0.1;0.1;0.0;0.0;0.2;0.1;0.1;0.0;0.0;5
4041;Bedum;2021;4.7;1.6;2.9;0.2;0.1;4.1;1.3;2.6;0.2;0.0;0.3;0.2;0.1;0.0;0.0;0.2;0.1;0.1;0.0;0.0;5
4042;Bedum;2022;4.7;1.6;2.9;0.2;0.1;4.1;1.3;2.6;0.2;0.0;0.3;0.1;0.1;0.0;0.0;0.2;0.1;0.1;0.0;0.0;5
4043;Bedum;2023;4.7;1.6;2.9;0.2;0.1;4.1;1.3;2.6;0.2;0.0;0.4;0.2;0.1;0.0;0.0;0.3;0.1;0.1;0.0;0.0;5
4044;Bedum;2024;4.8;1.6;2.9;0.2;0.1;4.1;1.3;2.6;0.1;0.0;0.4;0.2;0.1;0.0;0.0;0.2;0.1;0.1;0.0;0.0;5
4045;Bedum;2025;4.8;1.6;2.9;0.2;0.1;4.1;1.4;2.6;0.1;0.0;0.4;0.2;0.2;0.0;0.0;0.3;0.1;0.2;0.0;0.0;5
4046;Bedum;2026;4.8;1.7;2.9;0.2;0.0;4.1;1.4;2.6;0.1;0.0;0.4;0.2;0.2;0.1;0.0;0.3;0.1;0.2;0.0;0.0;5
4047;Bedum;2027;4.8;1.7;2.9;0.2;0.1;4.1;1.4;2.6;0.1;0.0;0.4;0.2;0.2;0.1;0.0;0.3;0.1;0.2;0.0;0.0;5
4048;Bedum;2028;4.8;1.7;2.9;0.2;0.1;4.1;1.4;2.6;0.1;0.0;0.5;0.2;0.2;0.1;0.0;0.3;0.1;0.2;0.0;0.0;5
4049;Bedum;2029;4.8;1.7;2.9;0.2;0.1;4.1;1.4;2.6;0.1;0.0;0.5;0.2;0.2;0.1;0.0;0.2;0.1;0.1;0.0;0.0;5
4050;Bedum;2030;4.9;1.7;2.9;0.2;0.1;4.1;1.4;2.6;0.1;0.0;0.5;0.2;0.2;0.1;0.0;0.2;0.1;0.1;0.0;0.0;5
4051;Bedum;2031;4.9;1.7;2.9;0.2;0.1;4.1;1.4;2.6;0.1;0.0;0.5;0.2;0.2;0.1;0.0;0.2;0.1;0.1;0.0;0.0;5
4052;Bedum;2032;4.9;1.7;2.9;0.2;0.1;4.1;1.4;2.5;0.1;0.0;0.5;0.2;0.2;0.1;0.0;0.3;0.1;0.1;0.0;0.0;5
4053;Bedum;2033;4.9;1.7;2.9;0.2;0.1;4.1;1.4;2.5;0.1;0.0;0.6;0.2;0.2;0.1;0.0;0.3;0.1;0.2;0.0;0.0;5
4054;Bedum;2034;4.9;1.7;2.9;0.2;0.1;4.0;1.4;2.5;0.1;0.0;0.6;0.2;0.2;0.1;0.0;0.3;0.1;0.1;0.0;0.0;5
4055;Bedum;2035;4.8;1.7;2.9;0.2;0.1;4.0;1.4;2.5;0.1;0.0;0.6;0.3;0.2;0.0;0.0;0.2;0.1;0.1;0.0;0.0;5
4056;Bedum;2036;4.8;1.7;2.9;0.2;0.1;4.0;1.4;2.5;0.1;0.0;0.6;0.2;0.3;0.1;0.0;0.2;0.1;0.1;0.0;0.0;5
4057;Bedum;2037;4.8;1.7;2.8;0.2;0.1;4.0;1.4;2.4;0.1;0.0;0.6;0.2;0.3;0.1;0.0;0.3;0.1;0.1;0.0;0.0;5
4058;Bedum;2038;4.8;1.7;2.8;0.2;0.1;4.0;1.4;2.4;0.1;0.0;0.6;0.2;0.3;0.1;0.0;0.3;0.1;0.1;0.0;0.0;5
4059;Bedum;2039;4.8;1.7;2.8;0.2;0.1;3.9;1.4;2.4;0.1;0.0;0.6;0.3;0.3;0.1;0.0;0.2;0.1;0.1;0.0;0.0;5
4060;Bedum;2040;4.8;1.7;2.8;0.2;0.1;3.9;1.4;2.4;0.1;0.0;0.6;0.3;0.3;0.1;0.0;0.2;0.1;0.1;0.0;0.0;5
4061;Beek (L.);2010;7.3;2.1;4.7;0.4;0.1;6.2;1.7;4.0;0.3;0.0;0.2;0.1;0.1;0.0;0.0;0.9;0.3;0.5;0.1;0.0;888
4062;Beek (L.);2011;7.3;2.1;4.7;0.4;0.1;6.1;1.8;4.0;0.3;0.0;0.3;0.1;0.1;0.0;0.0;0.9;0.3;0.5;0.1;0.0;888
4063;Beek (L.);2012;7.3;2.2;4.7;0.4;0.1;6.2;1.8;4.0;0.3;0.0;0.3;0.1;0.1;0.0;0.0;0.9;0.3;0.5;0.1;0.0;888
4064;Beek (L.);2013;7.3;2.2;4.7;0.4;0.1;6.2;1.8;4.0;0.3;0.0;0.3;0.1;0.1;0.1;0.0;0.9;0.3;0.5;0.0;0.0;888
4065;Beek (L.);2014;7.4;2.2;4.7;0.4;0.1;6.2;1.8;4.0;0.3;0.0;0.3;0.1;0.1;0.1;0.0;0.9;0.3;0.5;0.0;0.0;888
4066;Beek (L.);2015;7.4;2.2;4.7;0.4;0.1;6.2;1.8;4.0;0.3;0.0;0.4;0.1;0.2;0.1;0.0;0.8;0.3;0.5;0.0;0.0;888
4067;Beek (L.);2016;7.4;2.3;4.7;0.4;0.1;6.2;1.8;4.0;0.3;0.0;0.4;0.1;0.2;0.1;0.0;0.8;0.3;0.5;0.0;0.0;888
4068;Beek (L.);2017;7.4;2.3;4.6;0.4;0.1;6.2;1.9;4.0;0.3;0.0;0.4;0.1;0.2;0.1;0.0;0.8;0.3;0.5;0.0;0.0;888
4069;Beek (L.);2018;7.4;2.4;4.6;0.4;0.1;6.2;1.9;4.0;0.3;0.0;0.4;0.2;0.2;0.1;0.0;0.8;0.3;0.5;0.0;0.0;888
4070;Beek (L.);2019;7.4;2.4;4.6;0.4;0.1;6.1;1.9;3.9;0.3;0.0;0.4;0.2;0.2;0.1;0.0;0.8;0.3;0.4;0.0;0.0;888
4071;Beek (L.);2020;7.4;2.4;4.6;0.4;0.1;6.1;1.9;3.9;0.3;0.0;0.5;0.2;0.2;0.1;0.0;0.8;0.3;0.4;0.0;0.0;888
4072;Beek (L.);2021;7.4;2.4;4.5;0.4;0.1;6.1;1.9;3.9;0.3;0.0;0.5;0.2;0.2;0.1;0.0;0.8;0.3;0.4;0.0;0.0;888
4073;Beek (L.);2022;7.4;2.5;4.5;0.4;0.1;6.1;2.0;3.9;0.2;0.0;0.5;0.2;0.2;0.1;0.0;0.7;0.3;0.4;0.0;0.0;888
4074;Beek (L.);2023;7.4;2.5;4.5;0.4;0.1;6.1;2.0;3.8;0.2;0.0;0.6;0.2;0.2;0.1;0.0;0.7;0.3;0.4;0.0;0.0;888
4075;Beek (L.);2024;7.3;2.5;4.4;0.4;0.1;6.0;2.0;3.8;0.2;0.0;0.6;0.2;0.2;0.1;0.0;0.7;0.3;0.4;0.0;0.0;888
4076;Beek (L.);2025;7.3;2.5;4.4;0.4;0.1;6.0;2.0;3.8;0.2;0.0;0.6;0.2;0.2;0.1;0.0;0.7;0.3;0.4;0.0;0.0;888
4077;Beek (L.);2026;7.3;2.5;4.4;0.4;0.1;6.0;2.0;3.8;0.2;0.0;0.6;0.2;0.2;0.1;0.0;0.7;0.3;0.4;0.0;0.0;888
4078;Beek (L.);2027;7.3;2.5;4.4;0.4;0.1;6.0;2.0;3.7;0.2;0.0;0.6;0.3;0.3;0.1;0.0;0.7;0.3;0.4;0.0;0.0;888
4079;Beek (L.);2028;7.2;2.5;4.3;0.4;0.1;5.9;2.0;3.7;0.2;0.0;0.7;0.3;0.3;0.1;0.0;0.7;0.3;0.4;0.0;0.0;888
4080;Beek (L.);2029;7.2;2.5;4.3;0.4;0.1;5.9;2.0;3.7;0.2;0.0;0.7;0.3;0.3;0.1;0.0;0.6;0.3;0.3;0.0;0.0;888
4081;Beek (L.);2030;7.2;2.5;4.2;0.3;0.1;5.9;2.0;3.6;0.2;0.0;0.7;0.3;0.3;0.1;0.0;0.6;0.3;0.3;0.0;0.0;888
4082;Beek (L.);2031;7.2;2.5;4.2;0.3;0.1;5.9;2.0;3.6;0.2;0.0;0.7;0.3;0.3;0.1;0.0;0.6;0.3;0.3;0.0;0.0;888
4083;Beek (L.);2032;7.1;2.5;4.2;0.4;0.1;5.8;2.0;3.6;0.2;0.0;0.7;0.3;0.3;0.1;0.0;0.6;0.2;0.3;0.0;0.0;888
4084;Beek (L.);2033;7.1;2.5;4.2;0.3;0.1;5.8;2.0;3.5;0.2;0.0;0.7;0.3;0.3;0.1;0.0;0.6;0.2;0.3;0.0;0.0;888
4085;Beek (L.);2034;7.0;2.5;4.1;0.4;0.1;5.7;2.0;3.5;0.2;0.0;0.7;0.3;0.3;0.1;0.0;0.6;0.2;0.3;0.0;0.0;888
4086;Beek (L.);2035;7.0;2.5;4.1;0.4;0.1;5.7;2.0;3.4;0.2;0.0;0.8;0.3;0.3;0.1;0.0;0.6;0.2;0.3;0.0;0.0;888
4087;Beek (L.);2036;7.0;2.5;4.0;0.4;0.1;5.7;2.0;3.4;0.2;0.0;0.8;0.3;0.4;0.1;0.0;0.5;0.2;0.3;0.0;0.0;888
4088;Beek (L.);2037;6.9;2.5;4.0;0.4;0.1;5.6;2.0;3.3;0.2;0.0;0.8;0.3;0.4;0.1;0.0;0.5;0.2;0.3;0.0;0.0;888
4089;Beek (L.);2038;6.9;2.5;3.9;0.4;0.1;5.5;2.0;3.3;0.2;0.0;0.8;0.3;0.4;0.1;0.0;0.5;0.2;0.3;0.0;0.0;888
4090;Beek (L.);2039;6.8;2.5;3.9;0.4;0.1;5.5;2.0;3.2;0.2;0.0;0.8;0.3;0.4;0.1;0.0;0.5;0.2;0.3;0.0;0.0;888
4091;Beek (L.);2040;6.7;2.5;3.9;0.4;0.1;5.4;2.0;3.2;0.2;0.0;0.8;0.3;0.4;0.1;0.0;0.5;0.2;0.3;0.0;0.0;888
4092;Beemster;2010;3.5;0.9;2.4;0.2;0.0;3.1;0.8;2.2;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.2;0.1;0.1;0.0;0.0;370
4093;Beemster;2011;3.5;1.0;2.4;0.1;0.0;3.1;0.8;2.2;0.1;0.0;0.1;0.1;0.1;0.0;0.0;0.2;0.1;0.1;0.0;0.0;370
4094;Beemster;2012;3.5;1.0;2.4;0.1;0.0;3.1;0.8;2.2;0.1;0.0;0.2;0.1;0.1;0.0;0.0;0.3;0.1;0.1;0.0;0.0;370
4095;Beemster;2013;3.5;1.0;2.4;0.1;0.0;3.1;0.8;2.2;0.1;0.0;0.2;0.1;0.1;0.0;0.0;0.3;0.1;0.1;0.0;0.0;370
4096;Beemster;2014;3.6;1.0;2.4;0.1;0.0;3.1;0.8;2.2;0.1;0.0;0.2;0.1;0.1;0.0;0.0;0.3;0.1;0.1;0.0;0.0;370
4097;Beemster;2015;3.6;1.0;2.4;0.1;0.0;3.1;0.8;2.2;0.1;0.0;0.2;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;370
4098;Beemster;2016;3.6;1.0;2.4;0.1;0.0;3.2;0.8;2.2;0.1;0.0;0.2;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;370
4099;Beemster;2017;3.6;1.0;2.5;0.1;0.0;3.2;0.8;2.2;0.1;0.0;0.2;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;370
4100;Beemster;2018;3.7;1.1;2.5;0.1;0.0;3.2;0.9;2.2;0.1;0.0;0.2;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;370
4101;Beemster;2019;3.7;1.1;2.5;0.1;0.0;3.2;0.8;2.2;0.1;0.0;0.2;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;370
4102;Beemster;2020;3.7;1.1;2.5;0.1;0.0;3.2;0.9;2.2;0.1;0.0;0.3;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;370
4103;Beemster;2021;3.8;1.1;2.5;0.1;0.0;3.2;0.9;2.2;0.1;0.0;0.3;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;370
4104;Beemster;2022;3.8;1.1;2.6;0.1;0.0;3.2;0.9;2.2;0.1;0.0;0.3;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;370
4105;Beemster;2023;3.8;1.1;2.6;0.1;0.0;3.2;0.9;2.2;0.1;0.0;0.3;0.1;0.1;0.0;0.0;0.4;0.1;0.2;0.0;0.0;370
4106;Beemster;2024;3.8;1.1;2.6;0.1;0.0;3.2;0.9;2.2;0.1;0.0;0.3;0.1;0.1;0.0;0.0;0.4;0.1;0.2;0.0;0.0;370
4107;Beemster;2025;3.8;1.1;2.6;0.1;0.0;3.2;0.8;2.3;0.1;0.0;0.3;0.1;0.1;0.0;0.0;0.4;0.1;0.2;0.0;0.0;370
4108;Beemster;2026;3.9;1.1;2.6;0.1;0.0;3.2;0.8;2.3;0.1;0.0;0.3;0.2;0.1;0.0;0.0;0.4;0.1;0.2;0.0;0.0;370
4109;Beemster;2027;3.9;1.1;2.6;0.1;0.0;3.2;0.8;2.2;0.1;0.0;0.4;0.2;0.2;0.0;0.0;0.4;0.1;0.2;0.0;0.0;370
4110;Beemster;2028;3.9;1.1;2.6;0.1;0.0;3.1;0.8;2.2;0.1;0.0;0.4;0.2;0.2;0.0;0.0;0.4;0.1;0.2;0.0;0.0;370
4111;Beemster;2029;3.9;1.1;2.6;0.1;0.0;3.1;0.8;2.2;0.1;0.0;0.4;0.2;0.2;0.0;0.0;0.4;0.1;0.2;0.0;0.0;370
4112;Beemster;2030;3.9;1.1;2.6;0.1;0.0;3.1;0.8;2.2;0.1;0.0;0.4;0.1;0.2;0.0;0.0;0.4;0.1;0.2;0.0;0.0;370
4113;Beemster;2031;3.9;1.1;2.6;0.1;0.0;3.1;0.8;2.2;0.1;0.0;0.4;0.2;0.2;0.0;0.0;0.4;0.2;0.2;0.0;0.0;370
4114;Beemster;2032;3.9;1.1;2.6;0.1;0.0;3.1;0.8;2.2;0.1;0.0;0.4;0.2;0.2;0.0;0.0;0.4;0.1;0.2;0.0;0.0;370
4115;Beemster;2033;4.0;1.2;2.6;0.1;0.0;3.1;0.8;2.2;0.1;0.0;0.5;0.2;0.2;0.0;0.0;0.4;0.1;0.2;0.0;0.0;370
4116;Beemster;2034;4.0;1.2;2.6;0.1;0.0;3.1;0.8;2.1;0.1;0.0;0.5;0.2;0.2;0.0;0.0;0.4;0.2;0.3;0.0;0.0;370
4117;Beemster;2035;4.0;1.2;2.6;0.1;0.0;3.0;0.8;2.1;0.1;0.0;0.5;0.2;0.2;0.0;0.0;0.4;0.1;0.3;0.0;0.0;370
4118;Beemster;2036;4.0;1.2;2.6;0.1;0.0;3.0;0.8;2.1;0.1;0.0;0.5;0.2;0.2;0.1;0.0;0.4;0.1;0.3;0.0;0.0;370
4119;Beemster;2037;4.0;1.2;2.7;0.1;0.0;3.0;0.9;2.1;0.1;0.0;0.5;0.2;0.3;0.0;0.0;0.4;0.1;0.3;0.0;0.0;370
4120;Beemster;2038;4.0;1.2;2.6;0.1;0.0;3.0;0.8;2.1;0.1;0.0;0.5;0.2;0.3;0.0;0.0;0.5;0.2;0.3;0.0;0.0;370
4121;Beemster;2039;4.0;1.2;2.6;0.1;0.0;3.0;0.8;2.1;0.1;0.0;0.6;0.2;0.3;0.0;0.0;0.5;0.2;0.3;0.0;0.0;370
4122;Beemster;2040;4.0;1.2;2.6;0.1;0.0;3.0;0.9;2.1;0.1;0.0;0.6;0.2;0.3;0.0;0.0;0.5;0.2;0.3;0.0;0.0;370
4123;Beesel;2010;5.8;1.5;3.9;0.3;0.0;4.8;1.2;3.3;0.3;0.0;0.2;0.0;0.1;0.0;0.0;0.7;0.2;0.4;0.0;0.0;889
4124;Beesel;2011;5.8;1.6;3.9;0.3;0.0;4.8;1.2;3.3;0.3;0.0;0.2;0.1;0.1;0.0;0.0;0.8;0.3;0.4;0.0;0.0;889
4125;Beesel;2012;5.9;1.6;3.9;0.4;0.0;4.8;1.3;3.3;0.3;0.0;0.3;0.1;0.1;0.0;0.0;0.8;0.3;0.4;0.0;0.0;889
4126;Beesel;2013;5.9;1.7;3.8;0.4;0.0;4.9;1.3;3.3;0.3;0.0;0.3;0.1;0.1;0.1;0.0;0.8;0.3;0.4;0.0;0.0;889
4127;Beesel;2014;6.0;1.7;3.8;0.4;0.0;4.9;1.3;3.2;0.3;0.0;0.3;0.1;0.1;0.1;0.0;0.8;0.3;0.4;0.0;0.0;889
4128;Beesel;2015;6.0;1.8;3.8;0.4;0.0;4.9;1.4;3.2;0.3;0.0;0.3;0.1;0.2;0.1;0.0;0.8;0.3;0.4;0.1;0.0;889
4129;Beesel;2016;6.1;1.8;3.8;0.4;0.0;4.9;1.4;3.3;0.3;0.0;0.3;0.1;0.2;0.1;0.0;0.8;0.3;0.4;0.0;0.0;889
4130;Beesel;2017;6.1;1.9;3.8;0.4;0.0;4.9;1.4;3.3;0.3;0.0;0.3;0.1;0.2;0.1;0.0;0.8;0.3;0.4;0.1;0.0;889
4131;Beesel;2018;6.2;1.9;3.8;0.4;0.0;5.0;1.4;3.3;0.3;0.0;0.4;0.1;0.2;0.1;0.0;0.8;0.3;0.4;0.1;0.0;889
4132;Beesel;2019;6.2;2.0;3.8;0.4;0.0;5.0;1.5;3.2;0.3;0.0;0.4;0.2;0.2;0.1;0.0;0.8;0.3;0.4;0.0;0.0;889
4133;Beesel;2020;6.2;2.0;3.8;0.4;0.0;5.0;1.5;3.2;0.3;0.0;0.4;0.2;0.2;0.1;0.0;0.8;0.3;0.4;0.0;0.0;889
4134;Beesel;2021;6.3;2.0;3.9;0.4;0.0;5.0;1.5;3.2;0.2;0.0;0.4;0.1;0.2;0.1;0.0;0.8;0.3;0.4;0.0;0.0;889
4135;Beesel;2022;6.3;2.1;3.9;0.4;0.0;5.1;1.6;3.2;0.2;0.0;0.5;0.2;0.2;0.1;0.0;0.8;0.3;0.4;0.0;0.0;889
4136;Beesel;2023;6.4;2.1;3.9;0.4;0.0;5.1;1.6;3.2;0.2;0.0;0.5;0.2;0.2;0.1;0.0;0.8;0.4;0.4;0.0;0.0;889
4137;Beesel;2024;6.4;2.1;3.9;0.4;0.1;5.1;1.6;3.2;0.2;0.0;0.5;0.2;0.2;0.1;0.0;0.8;0.4;0.4;0.0;0.0;889
4138;Beesel;2025;6.5;2.2;3.9;0.4;0.0;5.1;1.6;3.2;0.2;0.0;0.6;0.2;0.2;0.1;0.0;0.8;0.4;0.4;0.0;0.0;889
4139;Beesel;2026;6.5;2.2;3.8;0.4;0.0;5.1;1.6;3.2;0.3;0.0;0.6;0.2;0.3;0.1;0.0;0.8;0.4;0.4;0.0;0.0;889
4140;Beesel;2027;6.5;2.2;3.8;0.4;0.1;5.1;1.7;3.2;0.3;0.0;0.6;0.2;0.2;0.1;0.0;0.8;0.4;0.4;0.0;0.0;889
4141;Beesel;2028;6.5;2.2;3.8;0.4;0.1;5.1;1.7;3.1;0.3;0.0;0.6;0.2;0.3;0.1;0.0;0.8;0.4;0.4;0.0;0.0;889
4142;Beesel;2029;6.5;2.3;3.8;0.4;0.1;5.1;1.7;3.1;0.2;0.0;0.6;0.2;0.2;0.1;0.0;0.8;0.4;0.4;0.0;0.0;889
4143;Beesel;2030;6.5;2.3;3.8;0.4;0.0;5.1;1.7;3.1;0.2;0.0;0.6;0.2;0.3;0.1;0.0;0.8;0.3;0.4;0.0;0.0;889
4144;Beesel;2031;6.5;2.3;3.8;0.4;0.1;5.0;1.7;3.1;0.2;0.0;0.6;0.2;0.3;0.1;0.0;0.8;0.4;0.4;0.0;0.0;889
4145;Beesel;2032;6.5;2.3;3.8;0.4;0.1;5.1;1.8;3.0;0.2;0.0;0.6;0.2;0.3;0.1;0.0;0.9;0.3;0.5;0.0;0.0;889
4146;Beesel;2033;6.5;2.4;3.7;0.4;0.1;5.0;1.8;3.0;0.2;0.0;0.7;0.2;0.3;0.1;0.0;0.9;0.4;0.4;0.0;0.0;889
4147;Beesel;2034;6.6;2.4;3.7;0.4;0.1;5.0;1.8;3.0;0.2;0.0;0.7;0.2;0.3;0.1;0.0;0.9;0.4;0.4;0.0;0.0;889
4148;Beesel;2035;6.5;2.4;3.7;0.4;0.1;4.9;1.8;3.0;0.2;0.0;0.7;0.2;0.3;0.1;0.0;0.9;0.4;0.5;0.0;0.0;889
4149;Beesel;2036;6.5;2.4;3.7;0.4;0.0;4.9;1.8;2.9;0.2;0.0;0.7;0.3;0.3;0.1;0.0;0.9;0.4;0.5;0.1;0.0;889
4150;Beesel;2037;6.5;2.4;3.7;0.4;0.0;4.9;1.8;2.9;0.2;0.0;0.7;0.3;0.3;0.1;0.0;0.9;0.4;0.5;0.0;0.0;889
4151;Beesel;2038;6.6;2.4;3.7;0.4;0.0;4.9;1.8;2.9;0.2;0.0;0.7;0.3;0.3;0.2;0.0;0.9;0.4;0.5;0.1;0.0;889
4152;Beesel;2039;6.6;2.4;3.7;0.4;0.0;4.8;1.7;2.9;0.2;0.0;0.8;0.3;0.3;0.1;0.0;0.9;0.4;0.5;0.1;0.0;889
4153;Beesel;2040;6.6;2.4;3.7;0.4;0.1;4.8;1.7;2.8;0.2;0.0;0.8;0.3;0.3;0.1;0.0;1.0;0.4;0.5;0.1;0.0;889
4154;Bellingwedde;2010;4.1;1.2;2.7;0.2;0.0;3.6;1.0;2.5;0.1;0.0;0.1;0.1;0.0;0.0;0.0;0.3;0.1;0.2;0.0;0.0;7
4155;Bellingwedde;2011;4.0;1.1;2.7;0.2;0.0;3.5;0.9;2.4;0.1;0.0;0.1;0.1;0.0;0.0;0.0;0.3;0.1;0.2;0.0;0.0;7
4156;Bellingwedde;2012;4.0;1.1;2.7;0.2;0.0;3.6;0.9;2.5;0.1;0.0;0.2;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;7
4157;Bellingwedde;2013;4.1;1.1;2.7;0.2;0.0;3.6;1.0;2.5;0.1;0.0;0.2;0.1;0.1;0.0;0.0;0.4;0.1;0.2;0.0;0.0;7
4158;Bellingwedde;2014;4.0;1.1;2.7;0.2;0.0;3.5;0.9;2.5;0.1;0.0;0.2;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;7
4159;Bellingwedde;2015;4.0;1.1;2.7;0.1;0.0;3.5;1.0;2.4;0.1;0.0;0.2;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;7
4160;Bellingwedde;2016;4.0;1.1;2.7;0.1;0.0;3.4;0.9;2.4;0.1;0.0;0.2;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;7
4161;Bellingwedde;2017;3.9;1.1;2.7;0.1;0.0;3.4;0.9;2.4;0.1;0.0;0.2;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;7
