ID;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;Indelingswijziging_4;AantalInwoners_5;TotaalVermogenVernielingEnGeweld_6;TotaalVermogensmisdrijven_7;TotaalDiefstal_8;Fietsendiefstal_9;DiefstalOverigeVervoermiddelen_10;DiefstalUitVanafVervoermiddelen_11;ZakkenrollerijStraatroofEnBeroving_12;TotaalDiefstalUitWoningSchuurED_13;DiefstalUitNietResidentieleGebouwen_14;OverigeDiefstalInbraak_15;OverigeVermogensmisdrijven_16;TotaalVernielingTegenOpenbareOrde_17;TotaalVernieling_18;VernielingAanAuto_19;OverigeVernieling_20;OverigeVernielingTegenOpenbareOrde_21;TotaalGeweldsEnSeksueleMisdrijven_22;Mishandeling_23;BedreigingEnStalking_24;OverigeGeweldsEnSeksueleMisdrijven_25;TotaalVermogenVernielingEnGeweld_26;TotaalVermogensmisdrijven_27;TotaalDiefstalUitWoningSchuurED_28;VernielingMisdrijfTegenOpenbareOrde_29;GeweldsEnSeksueleMisdrijven_30
4112;Van Ewijckstraat en omgeving;Dordrecht                     ;Buurt   ;BU05050704;1.0;1318;62.0;41.0;37.0;3.0;7.0;6.0;1.0;13.0;0.0;7.0;4.0;9.0;8.0;2.0;6.0;1.0;12.0;8.0;2.0;2.0;47.0;31.0;10.0;6.0;9.0
4113;Zeehavenlaan en omgeving;Dordrecht                     ;Buurt   ;BU05050705;1.0;654;41.0;25.0;22.0;1.0;1.0;5.0;1.0;3.0;1.0;10.0;3.0;7.0;4.0;2.0;2.0;3.0;9.0;2.0;6.0;1.0;63.0;38.0;5.0;6.0;14.0
4114;Laan der Verenigde Naties Noord;Dordrecht                     ;Buurt   ;BU05050706;1.0;0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;
4115;Dordtse Hout;Dordrecht                     ;Buurt   ;BU05050707;1.0;733;7.0;4.0;3.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;2.0;1.0;0.0;10.0;5.0;1.0;0.0;4.0
4116;Wijk 08 Crabbehof/Zuidhoven;Dordrecht                     ;Wijk    ;WK050508  ;1.0;8448;381.0;227.0;183.0;25.0;15.0;44.0;6.0;32.0;25.0;36.0;44.0;79.0;55.0;32.0;23.0;24.0;75.0;42.0;18.0;15.0;45.0;27.0;4.0;7.0;9.0
4117;Crabbehof-Zuid;Dordrecht                     ;Buurt   ;BU05050800;1.0;4903;245.0;150.0;120.0;15.0;9.0;28.0;5.0;19.0;23.0;21.0;30.0;50.0;34.0;23.0;11.0;16.0;45.0;25.0;12.0;8.0;50.0;31.0;4.0;7.0;9.0
4118;Crabbehof-Noord;Dordrecht                     ;Buurt   ;BU05050801;1.0;2521;107.0;61.0;49.0;9.0;6.0;16.0;1.0;7.0;1.0;9.0;12.0;22.0;14.0;6.0;8.0;8.0;24.0;15.0;5.0;4.0;42.0;24.0;3.0;6.0;10.0
4119;Zuidhoven;Dordrecht                     ;Buurt   ;BU05050802;1.0;1024;29.0;16.0;14.0;1.0;0.0;0.0;0.0;6.0;1.0;6.0;2.0;7.0;7.0;3.0;4.0;0.0;6.0;2.0;1.0;3.0;28.0;16.0;6.0;7.0;6.0
4120;Wijk 09 Sterrenburg;Dordrecht                     ;Wijk    ;WK050509  ;1.0;21640;568.0;424.0;349.0;73.0;13.0;99.0;8.0;38.0;75.0;43.0;75.0;71.0;54.0;24.0;30.0;17.0;73.0;39.0;25.0;9.0;26.0;20.0;2.0;2.0;3.0
4121;Sterrenburg 1-West;Dordrecht                     ;Buurt   ;BU05050900;1.0;1424;174.0;153.0;143.0;48.0;2.0;4.0;5.0;6.0;64.0;14.0;10.0;11.0;10.0;7.0;3.0;1.0;10.0;8.0;1.0;1.0;122.0;107.0;4.0;7.0;7.0
4122;Sterrenburg 1-Oost;Dordrecht                     ;Buurt   ;BU05050901;1.0;4056;104.0;71.0;60.0;14.0;4.0;17.0;1.0;11.0;2.0;11.0;11.0;11.0;8.0;3.0;5.0;3.0;22.0;12.0;7.0;3.0;26.0;18.0;3.0;2.0;5.0
4123;Waterman en omgeving;Dordrecht                     ;Buurt   ;BU05050902;1.0;2045;60.0;51.0;42.0;4.0;2.0;29.0;0.0;5.0;0.0;2.0;9.0;5.0;5.0;2.0;3.0;0.0;4.0;3.0;1.0;0.0;29.0;25.0;2.0;2.0;2.0
4124;Driehoek en omgeving;Dordrecht                     ;Buurt   ;BU05050903;1.0;1198;14.0;13.0;11.0;0.0;0.0;7.0;0.0;1.0;0.0;3.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;12.0;11.0;1.0;0.0;0.0
4125;Blaauwweg en omgeving;Dordrecht                     ;Buurt   ;BU05050904;1.0;1528;30.0;16.0;11.0;1.0;1.0;4.0;0.0;1.0;1.0;3.0;5.0;8.0;4.0;3.0;1.0;4.0;6.0;3.0;2.0;1.0;20.0;10.0;1.0;3.0;4.0
4126;Minnaertweg en omgeving;Dordrecht                     ;Buurt   ;BU05050905;1.0;1164;16.0;9.0;4.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;5.0;4.0;4.0;2.0;2.0;0.0;3.0;1.0;2.0;0.0;14.0;8.0;2.0;3.0;3.0
4127;Mildenburg en omgeving;Dordrecht                     ;Buurt   ;BU05050906;1.0;1883;20.0;15.0;11.0;1.0;0.0;7.0;0.0;3.0;0.0;0.0;4.0;3.0;3.0;1.0;2.0;0.0;2.0;2.0;0.0;0.0;11.0;8.0;2.0;2.0;1.0
4128;Zuilenburg en omgeving;Dordrecht                     ;Buurt   ;BU05050907;1.0;1865;44.0;27.0;19.0;1.0;2.0;14.0;0.0;2.0;0.0;0.0;8.0;5.0;5.0;0.0;5.0;0.0;12.0;5.0;5.0;2.0;24.0;14.0;1.0;3.0;6.0
4129;Vredenburg en omgeving;Dordrecht                     ;Buurt   ;BU05050908;1.0;2989;51.0;29.0;18.0;3.0;0.0;5.0;2.0;1.0;5.0;2.0;11.0;13.0;8.0;2.0;6.0;5.0;9.0;4.0;3.0;2.0;17.0;10.0;0.0;3.0;3.0
4130;Wittenstein en omgeving;Dordrecht                     ;Buurt   ;BU05050909;1.0;3145;45.0;32.0;22.0;1.0;1.0;10.0;0.0;6.0;;;10.0;8.0;6.0;4.0;2.0;2.0;5.0;1.0;4.0;0.0;14.0;10.0;2.0;2.0;2.0
4131;Smitsweg;Dordrecht                     ;Buurt   ;BU05050910;1.0;343;10.0;8.0;8.0;0.0;1.0;2.0;0.0;0.0;;;0.0;2.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;29.0;23.0;0.0;3.0;0.0
4132;Wijk 10 Dubbeldam;Dordrecht                     ;Wijk    ;WK050510  ;1.0;12501;388.0;249.0;202.0;29.0;10.0;44.0;6.0;24.0;28.0;61.0;47.0;69.0;48.0;19.0;29.0;21.0;70.0;37.0;11.0;22.0;31.0;20.0;2.0;4.0;6.0
4133;Vissersdijk-West;Dordrecht                     ;Buurt   ;BU05051000;1.0;4;;;;;;;;;;;;;;;;;;;;;;;;;
4134;Vissersdijk-Beneden;Dordrecht                     ;Buurt   ;BU05051001;1.0;210;12.0;9.0;8.0;0.0;0.0;1.0;0.0;0.0;4.0;3.0;1.0;2.0;2.0;2.0;0.0;0.0;1.0;0.0;0.0;1.0;57.0;43.0;0.0;10.0;5.0
4135;Vissersdijk-Oost;Dordrecht                     ;Buurt   ;BU05051002;1.0;515;5.0;3.0;3.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;10.0;6.0;2.0;2.0;2.0
4136;Egstraat en omgeving;Dordrecht                     ;Buurt   ;BU05051003;1.0;21;7.0;7.0;7.0;0.0;1.0;2.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;
4137;Oudendijk en omgeving;Dordrecht                     ;Buurt   ;BU05051004;1.0;139;16.0;6.0;5.0;0.0;3.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0;2.0;0.0;2.0;0.0;8.0;5.0;0.0;3.0;115.0;43.0;0.0;14.0;58.0
4138;Vissersdijk-Noord;Dordrecht                     ;Buurt   ;BU05051005;1.0;25;;;;;;;;;;;;;;;;;;;;;;;;;
4139;Dubbeldam-Noord;Dordrecht                     ;Buurt   ;BU05051006;1.0;5228;111.0;79.0;62.0;4.0;3.0;12.0;3.0;8.0;9.0;23.0;17.0;18.0;13.0;4.0;9.0;5.0;14.0;6.0;3.0;5.0;21.0;15.0;2.0;2.0;3.0
4140;Dubbeldam-Zuid;Dordrecht                     ;Buurt   ;BU05051007;1.0;4667;84.0;51.0;37.0;2.0;2.0;15.0;2.0;8.0;3.0;5.0;14.0;20.0;14.0;8.0;6.0;6.0;13.0;7.0;1.0;5.0;18.0;11.0;2.0;3.0;3.0
4141;Bastion locatie;Dordrecht                     ;Buurt   ;BU05051008;1.0;0;4.0;4.0;3.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;
4142;Locatie Karel Lotsyweg;Dordrecht                     ;Buurt   ;BU05051009;1.0;25;27.0;15.0;14.0;9.0;0.0;0.0;0.0;;3.0;;1.0;4.0;3.0;2.0;1.0;1.0;8.0;5.0;1.0;2.0;;;;;
4143;Albert Schweitzerplaats;Dordrecht                     ;Buurt   ;BU05051010;1.0;204;81.0;41.0;33.0;8.0;0.0;5.0;0.0;0.0;1.0;19.0;8.0;19.0;11.0;2.0;9.0;8.0;21.0;12.0;5.0;4.0;397.0;201.0;0.0;54.0;103.0
4144;De Hoven;Dordrecht                     ;Buurt   ;BU05051011;1.0;1330;13.0;10.0;7.0;0.0;0.0;3.0;0.0;3.0;;;3.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;2.0;10.0;8.0;2.0;0.0;2.0
4145;Zuidpolder;Dordrecht                     ;Buurt   ;BU05051012;1.0;43;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;
4146;Belthure Park;Dordrecht                     ;Buurt   ;BU05051013;1.0;90;27.0;23.0;22.0;6.0;1.0;2.0;0.0;3.0;5.0;5.0;1.0;3.0;2.0;0.0;2.0;1.0;1.0;1.0;0.0;0.0;300.0;256.0;33.0;22.0;11.0
4147;Wijk 11 Stadspolders;Dordrecht                     ;Wijk    ;WK050511  ;1.0;19387;354.0;234.0;185.0;33.0;21.0;36.0;5.0;41.0;21.0;28.0;49.0;72.0;60.0;36.0;24.0;12.0;48.0;23.0;16.0;9.0;18.0;12.0;2.0;3.0;2.0
4148;Amazone en omgeving;Dordrecht                     ;Buurt   ;BU05051100;1.0;1597;35.0;23.0;18.0;3.0;1.0;1.0;0.0;6.0;1.0;6.0;5.0;5.0;3.0;2.0;1.0;2.0;7.0;1.0;4.0;2.0;22.0;14.0;4.0;2.0;4.0
4149;Palissander en omgeving;Dordrecht                     ;Buurt   ;BU05051101;1.0;2355;34.0;26.0;20.0;1.0;4.0;6.0;1.0;5.0;2.0;1.0;6.0;4.0;2.0;0.0;2.0;2.0;4.0;2.0;2.0;0.0;14.0;11.0;2.0;1.0;2.0
4150;Azobe en omgeving;Dordrecht                     ;Buurt   ;BU05051102;1.0;1142;13.0;8.0;7.0;2.0;2.0;0.0;0.0;3.0;0.0;0.0;1.0;4.0;4.0;3.0;1.0;0.0;1.0;1.0;0.0;0.0;11.0;7.0;3.0;4.0;1.0
4151;Iroko en omgeving;Dordrecht                     ;Buurt   ;BU05051103;1.0;1076;16.0;11.0;6.0;1.0;1.0;1.0;0.0;3.0;0.0;0.0;5.0;4.0;4.0;4.0;0.0;0.0;1.0;0.0;1.0;0.0;15.0;10.0;3.0;4.0;1.0
4152;Bedrijventerrein Groene Zoom;Dordrecht                     ;Buurt   ;BU05051104;1.0;11;2.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;
4153;Van Ravesteijn-erf en omgeving;Dordrecht                     ;Buurt   ;BU05051105;1.0;2811;88.0;65.0;57.0;20.0;3.0;7.0;2.0;4.0;10.0;11.0;8.0;13.0;12.0;6.0;6.0;1.0;10.0;6.0;2.0;2.0;31.0;23.0;1.0;4.0;4.0
4154;Van den Broek-erf en omgeving;Dordrecht                     ;Buurt   ;BU05051106;1.0;1784;22.0;13.0;10.0;0.0;1.0;4.0;0.0;2.0;0.0;3.0;3.0;7.0;6.0;2.0;4.0;1.0;2.0;1.0;0.0;1.0;12.0;7.0;1.0;3.0;1.0
4155;Suze Groeneweg-erf en omgeving;Dordrecht                     ;Buurt   ;BU05051107;1.0;823;29.0;12.0;8.0;1.0;1.0;0.0;0.0;5.0;0.0;1.0;4.0;7.0;6.0;5.0;1.0;1.0;10.0;5.0;3.0;2.0;35.0;15.0;6.0;7.0;12.0
4156;Joke Smit-erf en omgeving;Dordrecht                     ;Buurt   ;BU05051108;1.0;870;11.0;5.0;3.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;2.0;3.0;3.0;2.0;1.0;0.0;3.0;1.0;2.0;0.0;13.0;6.0;0.0;3.0;3.0
4157;Pearl Buck-erf en omgeving;Dordrecht                     ;Buurt   ;BU05051109;1.0;3307;73.0;53.0;43.0;4.0;4.0;12.0;2.0;10.0;7.0;4.0;10.0;12.0;8.0;2.0;6.0;4.0;8.0;5.0;1.0;2.0;22.0;16.0;3.0;2.0;2.0
4158;Aletta Jacobs-erf en omgeving;Dordrecht                     ;Buurt   ;BU05051110;1.0;1799;17.0;9.0;7.0;0.0;1.0;3.0;0.0;3.0;0.0;0.0;2.0;7.0;6.0;5.0;1.0;1.0;1.0;1.0;0.0;0.0;9.0;5.0;2.0;3.0;1.0
4159;Johanna Naber-erf en omgeving;Dordrecht                     ;Buurt   ;BU05051111;1.0;1812;14.0;7.0;4.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;3.0;6.0;6.0;5.0;1.0;0.0;1.0;0.0;1.0;0.0;8.0;4.0;0.0;3.0;1.0
4160;Bildersteeg en omgeving;Dordrecht                     ;Buurt   ;BU05051112;1.0;0;;;;;;;;;;;;;;;;;;;;;;;;;
4161;Wijk 19 Industriegebied West;Dordrecht                     ;Wijk    ;WK050519  ;1.0;839;252.0;207.0;179.0;7.0;11.0;42.0;4.0;13.0;19.0;83.0;28.0;21.0;15.0;11.0;4.0;6.0;24.0;11.0;10.0;3.0;300.0;247.0;15.0;18.0;29.0
4162;Weeskinderendijk en Dokweg;Dordrecht                     ;Buurt   ;BU05051900;1.0;195;76.0;68.0;60.0;4.0;1.0;21.0;0.0;3.0;2.0;29.0;8.0;4.0;3.0;3.0;0.0;1.0;4.0;2.0;2.0;0.0;390.0;349.0;15.0;15.0;21.0
4163;Handelskade en 's-Gravendeelsedijk;Dordrecht                     ;Buurt   ;BU05051901;1.0;1;14.0;11.0;10.0;2.0;2.0;0.0;0.0;0.0;2.0;4.0;1.0;2.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;;;;;
4164;Voltastraat en omgeving - De Put;Dordrecht                     ;Buurt   ;BU05051902;1.0;0;9.0;8.0;7.0;0.0;0.0;0.0;1.0;;2.0;;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;
4165;Louterbloemen;Dordrecht                     ;Buurt   ;BU05051903;1.0;11;7.0;5.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;3.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;
4166;Wilhelminahaven;Dordrecht                     ;Buurt   ;BU05051904;1.0;0;4.0;4.0;4.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;
4167;Julianahaven;Dordrecht                     ;Buurt   ;BU05051905;1.0;2;5.0;5.0;3.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;
4168;Krabbegors;Dordrecht                     ;Buurt   ;BU05051906;1.0;4;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;;;;;
4169;Krabbepolder;Dordrecht                     ;Buurt   ;BU05051907;1.0;2;5.0;5.0;4.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;
4170;Wieldrecht;Dordrecht                     ;Buurt   ;BU05051909;1.0;170;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;6.0;0.0;0.0;0.0
4171;Dordtse Kil I;Dordrecht                     ;Buurt   ;BU05051910;1.0;13;27.0;17.0;15.0;0.0;1.0;5.0;0.0;0.0;4.0;5.0;2.0;5.0;5.0;4.0;1.0;0.0;5.0;1.0;3.0;1.0;;;;;
4172;Amstelwijck-West;Dordrecht                     ;Buurt   ;BU05051911;1.0;3;23.0;22.0;22.0;0.0;1.0;8.0;0.0;0.0;2.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;;;;;
4173;Schotman terrein;Dordrecht                     ;Buurt   ;BU05051912;1.0;20;4.0;3.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;;;;;
4174;Locatie Refaja;Dordrecht                     ;Buurt   ;BU05051913;1.0;4;4.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;2.0;0.0;1.0;1.0;;;;;
4175;Amstelwijck;Dordrecht                     ;Buurt   ;BU05051914;1.0;8;5.0;5.0;4.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;
4176;Tweede Tol;Dordrecht                     ;Buurt   ;BU05051915;1.0;369;7.0;6.0;5.0;0.0;1.0;1.0;0.0;3.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;19.0;16.0;8.0;0.0;0.0
4177;Dordtse Kil II;Dordrecht                     ;Buurt   ;BU05051916;1.0;7;7.0;7.0;6.0;0.0;2.0;1.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;
4178;Dordtse Kil III;Dordrecht                     ;Buurt   ;BU05051917;1.0;16;41.0;33.0;28.0;0.0;1.0;1.0;0.0;0.0;2.0;24.0;5.0;5.0;4.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;;;;;
4179;Oostkil;Dordrecht                     ;Buurt   ;BU05051918;1.0;4;5.0;2.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;2.0;1.0;1.0;0.0;;;;;
4180;Dordtse Kil IV;Dordrecht                     ;Buurt   ;BU05051919;1.0;10;5.0;4.0;4.0;0.0;0.0;0.0;1.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;;;;;
4181;Wijk 98 Verspreide bebouwing;Dordrecht                     ;Wijk    ;WK050598  ;1.0;448;172.0;154.0;150.0;1.0;2.0;10.0;0.0;12.0;3.0;122.0;4.0;7.0;5.0;2.0;3.0;2.0;11.0;3.0;5.0;3.0;384.0;344.0;27.0;11.0;25.0
4182;Merwelanden;Dordrecht                     ;Buurt   ;BU05059800;1.0;16;16.0;10.0;10.0;1.0;1.0;4.0;0.0;1.0;2.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;5.0;0.0;2.0;3.0;;;;;
4183;3e Merwedehaven;Dordrecht                     ;Buurt   ;BU05059801;1.0;0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;
4184;Dordtse Biesbosch;Dordrecht                     ;Buurt   ;BU05059804;1.0;320;149.0;139.0;136.0;0.0;1.0;6.0;0.0;9.0;1.0;119.0;3.0;5.0;3.0;2.0;1.0;2.0;5.0;3.0;2.0;0.0;466.0;434.0;28.0;9.0;16.0
4185;Bovenpolder;Dordrecht                     ;Buurt   ;BU05059805;1.0;112;6.0;4.0;3.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;54.0;36.0;18.0;9.0;9.0
4186;Drechterland;Drechterland                  ;Gemeente;GM0498    ;;19384;353.0;240.0;182.0;48.0;12.0;15.0;6.0;42.0;33.0;26.0;58.0;56.0;40.0;14.0;26.0;16.0;57.0;26.0;23.0;8.0;18.0;12.0;2.0;2.0;3.0
4187;Wijk 00 Hoogkarspel;Drechterland                  ;Wijk    ;WK049800  ;1.0;7976;174.0;129.0;107.0;39.0;5.0;10.0;3.0;22.0;16.0;12.0;22.0;22.0;15.0;9.0;6.0;7.0;23.0;12.0;7.0;4.0;22.0;16.0;3.0;2.0;3.0
4188;Centrum Hoogkarspel;Drechterland                  ;Buurt   ;BU04980000;1.0;7628;167.0;124.0;105.0;39.0;5.0;10.0;3.0;21.0;15.0;12.0;19.0;21.0;15.0;9.0;6.0;6.0;22.0;11.0;7.0;4.0;22.0;16.0;3.0;2.0;3.0
4189;Ten westen van Tolweg;Drechterland                  ;Buurt   ;BU04980001;1.0;180;3.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;17.0;11.0;0.0;0.0;6.0
4190;Wijzend;Drechterland                  ;Buurt   ;BU04980009;1.0;168;4.0;3.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;24.0;18.0;6.0;0.0;0.0
4191;Wijk 01 Westwoud;Drechterland                  ;Wijk    ;WK049801  ;1.0;1775;21.0;15.0;8.0;0.0;0.0;1.0;0.0;4.0;2.0;1.0;7.0;4.0;4.0;2.0;2.0;0.0;2.0;1.0;1.0;0.0;12.0;8.0;2.0;2.0;1.0
4192;Westwoud;Drechterland                  ;Buurt   ;BU04980100;1.0;1380;16.0;11.0;6.0;0.0;0.0;1.0;0.0;3.0;2.0;0.0;5.0;4.0;4.0;2.0;2.0;0.0;1.0;1.0;0.0;0.0;12.0;8.0;2.0;3.0;1.0
4193;Oudijk;Drechterland                  ;Buurt   ;BU04980101;1.0;165;2.0;2.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;12.0;6.0;0.0;0.0
4194;Binnenwijzend;Drechterland                  ;Buurt   ;BU04980109;1.0;230;3.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;13.0;9.0;0.0;0.0;4.0
4195;Wijk 02 Oosterblokker;Drechterland                  ;Wijk    ;WK049802  ;1.0;1511;21.0;15.0;10.0;1.0;2.0;1.0;1.0;3.0;1.0;1.0;5.0;2.0;1.0;1.0;0.0;1.0;4.0;1.0;1.0;2.0;14.0;10.0;2.0;1.0;3.0
4196;Oosterblokker;Drechterland                  ;Buurt   ;BU04980200;1.0;1511;21.0;15.0;10.0;1.0;2.0;1.0;1.0;3.0;1.0;1.0;5.0;2.0;1.0;1.0;0.0;1.0;4.0;1.0;1.0;2.0;14.0;10.0;2.0;1.0;3.0
4197;Wijk 03 Venhuizen;Drechterland                  ;Wijk    ;WK049803  ;1.0;5898;110.0;67.0;48.0;5.0;3.0;2.0;2.0;12.0;13.0;11.0;19.0;24.0;16.0;1.0;15.0;8.0;19.0;12.0;5.0;2.0;19.0;11.0;2.0;3.0;3.0
4198;Centrum Venhuizen;Drechterland                  ;Buurt   ;BU04980300;1.0;2670;65.0;38.0;30.0;4.0;3.0;2.0;1.0;7.0;8.0;5.0;8.0;17.0;12.0;1.0;11.0;5.0;10.0;4.0;4.0;2.0;24.0;14.0;3.0;4.0;4.0
4199;De Buurt;Drechterland                  ;Buurt   ;BU04980301;1.0;1202;5.0;5.0;3.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;4.0;2.0;0.0;0.0
4200;Hem;Drechterland                  ;Buurt   ;BU04980302;1.0;1015;14.0;7.0;5.0;0.0;0.0;0.0;1.0;3.0;1.0;0.0;2.0;2.0;2.0;0.0;2.0;0.0;5.0;4.0;1.0;0.0;14.0;7.0;3.0;2.0;5.0
4201;De Hout en Blokdijk;Drechterland                  ;Buurt   ;BU04980306;1.0;365;8.0;5.0;3.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;2.0;3.0;2.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;22.0;14.0;0.0;5.0;0.0
4202;Drieban (gedeeltelijk), Hem;Drechterland                  ;Buurt   ;BU04980307;1.0;400;8.0;4.0;3.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;2.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;20.0;10.0;0.0;0.0;5.0
4203;Drieban (gedeeltelijk), Venhuizen;Drechterland                  ;Buurt   ;BU04980308;1.0;172;8.0;6.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;47.0;35.0;0.0;0.0;12.0
4204;Zuiderdijk;Drechterland                  ;Buurt   ;BU04980309;1.0;74;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.0;27.0;0.0;0.0;0.0
4205;Wijk 04 Wijdenes;Drechterland                  ;Wijk    ;WK049804  ;1.0;1324;17.0;8.0;4.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;4.0;2.0;2.0;0.0;2.0;0.0;7.0;0.0;7.0;0.0;13.0;6.0;1.0;2.0;5.0
4206;Wijdenes;Drechterland                  ;Buurt   ;BU04980400;1.0;1031;17.0;8.0;4.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;4.0;2.0;2.0;0.0;2.0;0.0;7.0;0.0;7.0;0.0;16.0;8.0;1.0;2.0;7.0
4207;Oosterleek;Drechterland                  ;Buurt   ;BU04980401;1.0;293;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4208;Wijk 05 Schellinkhout;Drechterland                  ;Wijk    ;WK049805  ;1.0;900;10.0;6.0;5.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0;2.0;1.0;1.0;0.0;2.0;0.0;2.0;0.0;11.0;7.0;0.0;2.0;2.0
