ID;Geboorteland;Leeftijd;Perioden;TotaalAdoptiesExclPartneradopties_1;GeadopteerdeMeisjes_2;GeadopteerdeJongens_3
2476;Roemenië;0 jaar;2005;0;0;0
2477;Roemenië;0 jaar;2006;0;0;0
2478;Roemenië;0 jaar;2007;0;0;0
2479;Roemenië;0 jaar;2008;0;0;0
2480;Roemenië;0 jaar;2009;0;0;0
2481;Roemenië;0 jaar;2010;0;0;0
2482;Roemenië;0 jaar;2011;0;0;0
2483;Roemenië;0 jaar;2012;0;0;0
2484;Roemenië;1 jaar;1995;3;0;3
2485;Roemenië;1 jaar;1996;9;3;6
2486;Roemenië;1 jaar;1997;1;0;1
2487;Roemenië;1 jaar;1998;3;2;1
2488;Roemenië;1 jaar;1999;4;2;2
2489;Roemenië;1 jaar;2000;3;0;3
2490;Roemenië;1 jaar;2001;0;0;0
2491;Roemenië;1 jaar;2002;0;0;0
2492;Roemenië;1 jaar;2003;0;0;0
2493;Roemenië;1 jaar;2004;0;0;0
2494;Roemenië;1 jaar;2005;0;0;0
2495;Roemenië;1 jaar;2006;0;0;0
2496;Roemenië;1 jaar;2007;0;0;0
2497;Roemenië;1 jaar;2008;0;0;0
2498;Roemenië;1 jaar;2009;0;0;0
2499;Roemenië;1 jaar;2010;0;0;0
2500;Roemenië;1 jaar;2011;0;0;0
2501;Roemenië;1 jaar;2012;0;0;0
2502;Roemenië;2 jaar;1995;5;1;4
2503;Roemenië;2 jaar;1996;7;5;2
2504;Roemenië;2 jaar;1997;6;2;4
2505;Roemenië;2 jaar;1998;6;5;1
2506;Roemenië;2 jaar;1999;5;3;2
2507;Roemenië;2 jaar;2000;10;6;4
2508;Roemenië;2 jaar;2001;1;0;1
2509;Roemenië;2 jaar;2002;0;0;0
2510;Roemenië;2 jaar;2003;0;0;0
2511;Roemenië;2 jaar;2004;0;0;0
2512;Roemenië;2 jaar;2005;0;0;0
2513;Roemenië;2 jaar;2006;0;0;0
2514;Roemenië;2 jaar;2007;0;0;0
2515;Roemenië;2 jaar;2008;0;0;0
2516;Roemenië;2 jaar;2009;0;0;0
2517;Roemenië;2 jaar;2010;0;0;0
2518;Roemenië;2 jaar;2011;0;0;0
2519;Roemenië;2 jaar;2012;0;0;0
2520;Roemenië;3 jaar;1995;4;3;1
2521;Roemenië;3 jaar;1996;11;6;5
2522;Roemenië;3 jaar;1997;5;2;3
2523;Roemenië;3 jaar;1998;4;0;4
2524;Roemenië;3 jaar;1999;6;4;2
2525;Roemenië;3 jaar;2000;2;1;1
2526;Roemenië;3 jaar;2001;0;0;0
2527;Roemenië;3 jaar;2002;0;0;0
2528;Roemenië;3 jaar;2003;0;0;0
2529;Roemenië;3 jaar;2004;0;0;0
2530;Roemenië;3 jaar;2005;0;0;0
2531;Roemenië;3 jaar;2006;0;0;0
2532;Roemenië;3 jaar;2007;0;0;0
2533;Roemenië;3 jaar;2008;0;0;0
2534;Roemenië;3 jaar;2009;0;0;0
2535;Roemenië;3 jaar;2010;0;0;0
2536;Roemenië;3 jaar;2011;0;0;0
2537;Roemenië;3 jaar;2012;0;0;0
2538;Roemenië;4 jaar;1995;1;1;0
2539;Roemenië;4 jaar;1996;5;3;2
2540;Roemenië;4 jaar;1997;4;3;1
2541;Roemenië;4 jaar;1998;0;0;0
2542;Roemenië;4 jaar;1999;8;2;6
2543;Roemenië;4 jaar;2000;3;2;1
2544;Roemenië;4 jaar;2001;0;0;0
2545;Roemenië;4 jaar;2002;0;0;0
2546;Roemenië;4 jaar;2003;0;0;0
2547;Roemenië;4 jaar;2004;0;0;0
2548;Roemenië;4 jaar;2005;0;0;0
2549;Roemenië;4 jaar;2006;0;0;0
2550;Roemenië;4 jaar;2007;0;0;0
2551;Roemenië;4 jaar;2008;0;0;0
2552;Roemenië;4 jaar;2009;0;0;0
2553;Roemenië;4 jaar;2010;1;1;0
2554;Roemenië;4 jaar;2011;0;0;0
2555;Roemenië;4 jaar;2012;0;0;0
2556;Roemenië;5 jaar;1995;0;0;0
2557;Roemenië;5 jaar;1996;2;1;1
2558;Roemenië;5 jaar;1997;5;1;4
2559;Roemenië;5 jaar;1998;2;1;1
2560;Roemenië;5 jaar;1999;5;1;4
2561;Roemenië;5 jaar;2000;1;0;1
2562;Roemenië;5 jaar;2001;0;0;0
2563;Roemenië;5 jaar;2002;0;0;0
2564;Roemenië;5 jaar;2003;0;0;0
2565;Roemenië;5 jaar;2004;0;0;0
2566;Roemenië;5 jaar;2005;0;0;0
2567;Roemenië;5 jaar;2006;0;0;0
2568;Roemenië;5 jaar;2007;0;0;0
2569;Roemenië;5 jaar;2008;0;0;0
2570;Roemenië;5 jaar;2009;0;0;0
2571;Roemenië;5 jaar;2010;0;0;0
2572;Roemenië;5 jaar;2011;0;0;0
2573;Roemenië;5 jaar;2012;0;0;0
2574;Roemenië;6 jaar of ouder;1995;0;0;0
2575;Roemenië;6 jaar of ouder;1996;1;0;1
2576;Roemenië;6 jaar of ouder;1997;1;0;1
2577;Roemenië;6 jaar of ouder;1998;0;0;0
2578;Roemenië;6 jaar of ouder;1999;1;1;0
2579;Roemenië;6 jaar of ouder;2000;2;1;1
2580;Roemenië;6 jaar of ouder;2001;0;0;0
2581;Roemenië;6 jaar of ouder;2002;0;0;0
2582;Roemenië;6 jaar of ouder;2003;1;0;1
2583;Roemenië;6 jaar of ouder;2004;0;0;0
2584;Roemenië;6 jaar of ouder;2005;0;0;0
2585;Roemenië;6 jaar of ouder;2006;0;0;0
2586;Roemenië;6 jaar of ouder;2007;0;0;0
2587;Roemenië;6 jaar of ouder;2008;0;0;0
2588;Roemenië;6 jaar of ouder;2009;0;0;0
2589;Roemenië;6 jaar of ouder;2010;1;1;0
2590;Roemenië;6 jaar of ouder;2011;0;0;0
2591;Roemenië;6 jaar of ouder;2012;0;0;0
2592;Sri Lanka;Alle leeftijden;1995;22;6;16
2593;Sri Lanka;Alle leeftijden;1996;7;4;3
2594;Sri Lanka;Alle leeftijden;1997;5;1;4
2595;Sri Lanka;Alle leeftijden;1998;3;1;2
2596;Sri Lanka;Alle leeftijden;1999;7;2;5
2597;Sri Lanka;Alle leeftijden;2000;4;3;1
2598;Sri Lanka;Alle leeftijden;2001;5;2;3
2599;Sri Lanka;Alle leeftijden;2002;9;5;4
2600;Sri Lanka;Alle leeftijden;2003;8;5;3
2601;Sri Lanka;Alle leeftijden;2004;10;6;4
2602;Sri Lanka;Alle leeftijden;2005;9;3;6
2603;Sri Lanka;Alle leeftijden;2006;10;4;6
2604;Sri Lanka;Alle leeftijden;2007;4;1;3
2605;Sri Lanka;Alle leeftijden;2008;5;2;3
2606;Sri Lanka;Alle leeftijden;2009;16;10;6
2607;Sri Lanka;Alle leeftijden;2010;12;8;4
2608;Sri Lanka;Alle leeftijden;2011;17;8;9
2609;Sri Lanka;Alle leeftijden;2012;1;0;1
2610;Sri Lanka;0 jaar;1995;17;3;14
2611;Sri Lanka;0 jaar;1996;4;3;1
2612;Sri Lanka;0 jaar;1997;1;0;1
2613;Sri Lanka;0 jaar;1998;2;1;1
2614;Sri Lanka;0 jaar;1999;2;0;2
2615;Sri Lanka;0 jaar;2000;1;0;1
2616;Sri Lanka;0 jaar;2001;2;1;1
2617;Sri Lanka;0 jaar;2002;2;0;2
2618;Sri Lanka;0 jaar;2003;3;1;2
2619;Sri Lanka;0 jaar;2004;7;5;2
2620;Sri Lanka;0 jaar;2005;4;1;3
2621;Sri Lanka;0 jaar;2006;6;1;5
2622;Sri Lanka;0 jaar;2007;4;1;3
2623;Sri Lanka;0 jaar;2008;4;2;2
2624;Sri Lanka;0 jaar;2009;8;4;4
2625;Sri Lanka;0 jaar;2010;7;5;2
2626;Sri Lanka;0 jaar;2011;13;6;7
2627;Sri Lanka;0 jaar;2012;0;0;0
2628;Sri Lanka;1 jaar;1995;3;1;2
2629;Sri Lanka;1 jaar;1996;2;0;2
2630;Sri Lanka;1 jaar;1997;1;0;1
2631;Sri Lanka;1 jaar;1998;0;0;0
2632;Sri Lanka;1 jaar;1999;2;1;1
2633;Sri Lanka;1 jaar;2000;2;2;0
2634;Sri Lanka;1 jaar;2001;2;1;1
2635;Sri Lanka;1 jaar;2002;4;3;1
2636;Sri Lanka;1 jaar;2003;3;2;1
2637;Sri Lanka;1 jaar;2004;1;0;1
2638;Sri Lanka;1 jaar;2005;3;2;1
2639;Sri Lanka;1 jaar;2006;1;1;0
2640;Sri Lanka;1 jaar;2007;0;0;0
2641;Sri Lanka;1 jaar;2008;0;0;0
2642;Sri Lanka;1 jaar;2009;2;2;0
2643;Sri Lanka;1 jaar;2010;3;2;1
2644;Sri Lanka;1 jaar;2011;1;1;0
2645;Sri Lanka;1 jaar;2012;0;0;0
2646;Sri Lanka;2 jaar;1995;0;0;0
2647;Sri Lanka;2 jaar;1996;0;0;0
2648;Sri Lanka;2 jaar;1997;2;1;1
2649;Sri Lanka;2 jaar;1998;1;0;1
2650;Sri Lanka;2 jaar;1999;1;0;1
2651;Sri Lanka;2 jaar;2000;1;1;0
2652;Sri Lanka;2 jaar;2001;0;0;0
2653;Sri Lanka;2 jaar;2002;1;1;0
2654;Sri Lanka;2 jaar;2003;1;1;0
2655;Sri Lanka;2 jaar;2004;0;0;0
2656;Sri Lanka;2 jaar;2005;1;0;1
2657;Sri Lanka;2 jaar;2006;2;1;1
2658;Sri Lanka;2 jaar;2007;0;0;0
2659;Sri Lanka;2 jaar;2008;0;0;0
2660;Sri Lanka;2 jaar;2009;3;1;2
2661;Sri Lanka;2 jaar;2010;0;0;0
2662;Sri Lanka;2 jaar;2011;0;0;0
2663;Sri Lanka;2 jaar;2012;0;0;0
2664;Sri Lanka;3 jaar;1995;0;0;0
2665;Sri Lanka;3 jaar;1996;0;0;0
2666;Sri Lanka;3 jaar;1997;0;0;0
2667;Sri Lanka;3 jaar;1998;0;0;0
2668;Sri Lanka;3 jaar;1999;0;0;0
2669;Sri Lanka;3 jaar;2000;0;0;0
2670;Sri Lanka;3 jaar;2001;0;0;0
2671;Sri Lanka;3 jaar;2002;1;0;1
2672;Sri Lanka;3 jaar;2003;1;1;0
2673;Sri Lanka;3 jaar;2004;0;0;0
2674;Sri Lanka;3 jaar;2005;0;0;0
2675;Sri Lanka;3 jaar;2006;0;0;0
2676;Sri Lanka;3 jaar;2007;0;0;0
2677;Sri Lanka;3 jaar;2008;1;0;1
2678;Sri Lanka;3 jaar;2009;0;0;0
2679;Sri Lanka;3 jaar;2010;1;0;1
2680;Sri Lanka;3 jaar;2011;0;0;0
2681;Sri Lanka;3 jaar;2012;0;0;0
2682;Sri Lanka;4 jaar;1995;0;0;0
2683;Sri Lanka;4 jaar;1996;0;0;0
2684;Sri Lanka;4 jaar;1997;0;0;0
2685;Sri Lanka;4 jaar;1998;0;0;0
2686;Sri Lanka;4 jaar;1999;0;0;0
2687;Sri Lanka;4 jaar;2000;0;0;0
2688;Sri Lanka;4 jaar;2001;0;0;0
2689;Sri Lanka;4 jaar;2002;0;0;0
2690;Sri Lanka;4 jaar;2003;0;0;0
2691;Sri Lanka;4 jaar;2004;1;0;1
2692;Sri Lanka;4 jaar;2005;0;0;0
2693;Sri Lanka;4 jaar;2006;1;1;0
2694;Sri Lanka;4 jaar;2007;0;0;0
2695;Sri Lanka;4 jaar;2008;0;0;0
2696;Sri Lanka;4 jaar;2009;2;2;0
2697;Sri Lanka;4 jaar;2010;0;0;0
2698;Sri Lanka;4 jaar;2011;3;1;2
2699;Sri Lanka;4 jaar;2012;0;0;0
2700;Sri Lanka;5 jaar;1995;0;0;0
2701;Sri Lanka;5 jaar;1996;0;0;0
2702;Sri Lanka;5 jaar;1997;0;0;0
2703;Sri Lanka;5 jaar;1998;0;0;0
2704;Sri Lanka;5 jaar;1999;0;0;0
2705;Sri Lanka;5 jaar;2000;0;0;0
2706;Sri Lanka;5 jaar;2001;0;0;0
2707;Sri Lanka;5 jaar;2002;0;0;0
2708;Sri Lanka;5 jaar;2003;0;0;0
2709;Sri Lanka;5 jaar;2004;0;0;0
2710;Sri Lanka;5 jaar;2005;1;0;1
2711;Sri Lanka;5 jaar;2006;0;0;0
2712;Sri Lanka;5 jaar;2007;0;0;0
2713;Sri Lanka;5 jaar;2008;0;0;0
2714;Sri Lanka;5 jaar;2009;1;1;0
2715;Sri Lanka;5 jaar;2010;1;1;0
2716;Sri Lanka;5 jaar;2011;0;0;0
2717;Sri Lanka;5 jaar;2012;0;0;0
2718;Sri Lanka;6 jaar of ouder;1995;2;2;0
2719;Sri Lanka;6 jaar of ouder;1996;1;1;0
2720;Sri Lanka;6 jaar of ouder;1997;1;0;1
2721;Sri Lanka;6 jaar of ouder;1998;0;0;0
2722;Sri Lanka;6 jaar of ouder;1999;2;1;1
2723;Sri Lanka;6 jaar of ouder;2000;0;0;0
2724;Sri Lanka;6 jaar of ouder;2001;1;0;1
2725;Sri Lanka;6 jaar of ouder;2002;1;1;0
2726;Sri Lanka;6 jaar of ouder;2003;0;0;0
2727;Sri Lanka;6 jaar of ouder;2004;1;1;0
2728;Sri Lanka;6 jaar of ouder;2005;0;0;0
2729;Sri Lanka;6 jaar of ouder;2006;0;0;0
2730;Sri Lanka;6 jaar of ouder;2007;0;0;0
2731;Sri Lanka;6 jaar of ouder;2008;0;0;0
2732;Sri Lanka;6 jaar of ouder;2009;0;0;0
2733;Sri Lanka;6 jaar of ouder;2010;0;0;0
2734;Sri Lanka;6 jaar of ouder;2011;0;0;0
2735;Sri Lanka;6 jaar of ouder;2012;1;0;1
2736;Nederland;Alle leeftijden;1995;60;25;35
2737;Nederland;Alle leeftijden;1996;66;29;37
2738;Nederland;Alle leeftijden;1997;48;23;25
2739;Nederland;Alle leeftijden;1998;50;28;22
2740;Nederland;Alle leeftijden;1999;35;21;14
2741;Nederland;Alle leeftijden;2000;42;19;23
2742;Nederland;Alle leeftijden;2001;27;14;13
2743;Nederland;Alle leeftijden;2002;35;18;17
2744;Nederland;Alle leeftijden;2003;43;19;24
2745;Nederland;Alle leeftijden;2004;49;20;29
2746;Nederland;Alle leeftijden;2005;38;19;19
2747;Nederland;Alle leeftijden;2006;29;14;15
2748;Nederland;Alle leeftijden;2007;21;10;11
2749;Nederland;Alle leeftijden;2008;28;18;10
2750;Nederland;Alle leeftijden;2009;40;15;25
2751;Nederland;Alle leeftijden;2010;36;18;18
2752;Nederland;Alle leeftijden;2011;28;12;16
2753;Nederland;Alle leeftijden;2012;34;19;15
2754;Nederland;0 jaar;1995;1;1;0
2755;Nederland;0 jaar;1996;1;0;1
2756;Nederland;0 jaar;1997;0;0;0
2757;Nederland;0 jaar;1998;1;1;0
2758;Nederland;0 jaar;1999;0;0;0
2759;Nederland;0 jaar;2000;0;0;0
2760;Nederland;0 jaar;2001;1;1;0
2761;Nederland;0 jaar;2002;0;0;0
2762;Nederland;0 jaar;2003;1;1;0
2763;Nederland;0 jaar;2004;1;0;1
2764;Nederland;0 jaar;2005;4;1;3
2765;Nederland;0 jaar;2006;2;2;0
2766;Nederland;0 jaar;2007;2;2;0
2767;Nederland;0 jaar;2008;1;1;0
2768;Nederland;0 jaar;2009;2;0;2
2769;Nederland;0 jaar;2010;1;0;1
2770;Nederland;0 jaar;2011;4;2;2
2771;Nederland;0 jaar;2012;2;1;1
2772;Nederland;1 jaar;1995;12;8;4
2773;Nederland;1 jaar;1996;9;3;6
2774;Nederland;1 jaar;1997;12;5;7
2775;Nederland;1 jaar;1998;16;9;7
2776;Nederland;1 jaar;1999;7;4;3
2777;Nederland;1 jaar;2000;17;5;12
2778;Nederland;1 jaar;2001;9;6;3
2779;Nederland;1 jaar;2002;17;9;8
2780;Nederland;1 jaar;2003;10;3;7
2781;Nederland;1 jaar;2004;15;6;9
2782;Nederland;1 jaar;2005;10;7;3
2783;Nederland;1 jaar;2006;8;4;4
2784;Nederland;1 jaar;2007;6;2;4
2785;Nederland;1 jaar;2008;4;3;1
2786;Nederland;1 jaar;2009;13;5;8
2787;Nederland;1 jaar;2010;12;5;7
2788;Nederland;1 jaar;2011;7;2;5
2789;Nederland;1 jaar;2012;16;9;7
2790;Nederland;2 jaar;1995;16;8;8
2791;Nederland;2 jaar;1996;14;9;5
2792;Nederland;2 jaar;1997;14;6;8
2793;Nederland;2 jaar;1998;11;7;4
2794;Nederland;2 jaar;1999;10;6;4
2795;Nederland;2 jaar;2000;12;6;6
2796;Nederland;2 jaar;2001;7;3;4
2797;Nederland;2 jaar;2002;12;7;5
2798;Nederland;2 jaar;2003;13;6;7
2799;Nederland;2 jaar;2004;17;8;9
2800;Nederland;2 jaar;2005;16;6;10
2801;Nederland;2 jaar;2006;9;4;5
2802;Nederland;2 jaar;2007;5;3;2
2803;Nederland;2 jaar;2008;15;8;7
2804;Nederland;2 jaar;2009;13;5;8
2805;Nederland;2 jaar;2010;9;5;4
2806;Nederland;2 jaar;2011;11;6;5
2807;Nederland;2 jaar;2012;6;3;3
2808;Nederland;3 jaar;1995;7;0;7
2809;Nederland;3 jaar;1996;13;3;10
2810;Nederland;3 jaar;1997;4;2;2
2811;Nederland;3 jaar;1998;1;0;1
2812;Nederland;3 jaar;1999;6;3;3
2813;Nederland;3 jaar;2000;4;4;0
2814;Nederland;3 jaar;2001;2;2;0
2815;Nederland;3 jaar;2002;1;0;1
2816;Nederland;3 jaar;2003;7;3;4
2817;Nederland;3 jaar;2004;4;1;3
2818;Nederland;3 jaar;2005;1;0;1
2819;Nederland;3 jaar;2006;1;1;0
2820;Nederland;3 jaar;2007;3;2;1
2821;Nederland;3 jaar;2008;1;0;1
2822;Nederland;3 jaar;2009;3;1;2
2823;Nederland;3 jaar;2010;5;3;2
2824;Nederland;3 jaar;2011;2;1;1
2825;Nederland;3 jaar;2012;3;2;1
2826;Nederland;4 jaar;1995;6;3;3
2827;Nederland;4 jaar;1996;4;3;1
2828;Nederland;4 jaar;1997;6;3;3
2829;Nederland;4 jaar;1998;3;2;1
2830;Nederland;4 jaar;1999;3;2;1
2831;Nederland;4 jaar;2000;2;1;1
2832;Nederland;4 jaar;2001;2;0;2
2833;Nederland;4 jaar;2002;1;0;1
2834;Nederland;4 jaar;2003;4;2;2
2835;Nederland;4 jaar;2004;1;0;1
2836;Nederland;4 jaar;2005;2;1;1
2837;Nederland;4 jaar;2006;3;1;2
2838;Nederland;4 jaar;2007;1;0;1
2839;Nederland;4 jaar;2008;1;1;0
2840;Nederland;4 jaar;2009;3;2;1
2841;Nederland;4 jaar;2010;1;1;0
2842;Nederland;4 jaar;2011;1;0;1
2843;Nederland;4 jaar;2012;4;2;2
2844;Nederland;5 jaar;1995;2;1;1
2845;Nederland;5 jaar;1996;6;1;5
2846;Nederland;5 jaar;1997;2;1;1
2847;Nederland;5 jaar;1998;5;4;1
2848;Nederland;5 jaar;1999;2;1;1
2849;Nederland;5 jaar;2000;0;0;0
2850;Nederland;5 jaar;2001;1;0;1
2851;Nederland;5 jaar;2002;3;1;2
2852;Nederland;5 jaar;2003;3;2;1
2853;Nederland;5 jaar;2004;1;1;0
2854;Nederland;5 jaar;2005;1;1;0
2855;Nederland;5 jaar;2006;0;0;0
2856;Nederland;5 jaar;2007;0;0;0
2857;Nederland;5 jaar;2008;0;0;0
2858;Nederland;5 jaar;2009;3;1;2
2859;Nederland;5 jaar;2010;1;0;1
2860;Nederland;5 jaar;2011;0;0;0
2861;Nederland;5 jaar;2012;1;0;1
2862;Nederland;6 jaar of ouder;1995;16;4;12
2863;Nederland;6 jaar of ouder;1996;19;10;9
2864;Nederland;6 jaar of ouder;1997;10;6;4
2865;Nederland;6 jaar of ouder;1998;13;5;8
2866;Nederland;6 jaar of ouder;1999;7;5;2
2867;Nederland;6 jaar of ouder;2000;7;3;4
2868;Nederland;6 jaar of ouder;2001;5;2;3
2869;Nederland;6 jaar of ouder;2002;1;1;0
2870;Nederland;6 jaar of ouder;2003;5;2;3
2871;Nederland;6 jaar of ouder;2004;10;4;6
2872;Nederland;6 jaar of ouder;2005;4;3;1
2873;Nederland;6 jaar of ouder;2006;6;2;4
2874;Nederland;6 jaar of ouder;2007;4;1;3
2875;Nederland;6 jaar of ouder;2008;6;5;1
2876;Nederland;6 jaar of ouder;2009;3;1;2
2877;Nederland;6 jaar of ouder;2010;7;4;3
2878;Nederland;6 jaar of ouder;2011;3;1;2
2879;Nederland;6 jaar of ouder;2012;2;1;1
2880;Nederlandse Antillen;Alle leeftijden;1995;2;0;2
2881;Nederlandse Antillen;Alle leeftijden;1996;0;0;0
2882;Nederlandse Antillen;Alle leeftijden;1997;5;3;2
2883;Nederlandse Antillen;Alle leeftijden;1998;6;3;3
2884;Nederlandse Antillen;Alle leeftijden;1999;6;1;5
2885;Nederlandse Antillen;Alle leeftijden;2000;4;3;1
2886;Nederlandse Antillen;Alle leeftijden;2001;6;2;4
2887;Nederlandse Antillen;Alle leeftijden;2002;0;0;0
2888;Nederlandse Antillen;Alle leeftijden;2003;3;2;1
2889;Nederlandse Antillen;Alle leeftijden;2004;1;1;0
2890;Nederlandse Antillen;Alle leeftijden;2005;2;2;0
2891;Nederlandse Antillen;Alle leeftijden;2006;1;1;0
2892;Nederlandse Antillen;Alle leeftijden;2007;0;0;0
2893;Nederlandse Antillen;Alle leeftijden;2008;0;0;0
2894;Nederlandse Antillen;Alle leeftijden;2009;4;3;1
2895;Nederlandse Antillen;Alle leeftijden;2010;0;0;0
2896;Nederlandse Antillen;Alle leeftijden;2011;3;2;1
2897;Nederlandse Antillen;Alle leeftijden;2012;1;1;0
2898;Nederlandse Antillen;0 jaar;1995;0;0;0
2899;Nederlandse Antillen;0 jaar;1996;0;0;0
2900;Nederlandse Antillen;0 jaar;1997;0;0;0
2901;Nederlandse Antillen;0 jaar;1998;0;0;0
2902;Nederlandse Antillen;0 jaar;1999;0;0;0
2903;Nederlandse Antillen;0 jaar;2000;1;1;0
2904;Nederlandse Antillen;0 jaar;2001;0;0;0
2905;Nederlandse Antillen;0 jaar;2002;0;0;0
2906;Nederlandse Antillen;0 jaar;2003;0;0;0
2907;Nederlandse Antillen;0 jaar;2004;0;0;0
2908;Nederlandse Antillen;0 jaar;2005;0;0;0
2909;Nederlandse Antillen;0 jaar;2006;0;0;0
2910;Nederlandse Antillen;0 jaar;2007;0;0;0
2911;Nederlandse Antillen;0 jaar;2008;0;0;0
2912;Nederlandse Antillen;0 jaar;2009;0;0;0
2913;Nederlandse Antillen;0 jaar;2010;0;0;0
2914;Nederlandse Antillen;0 jaar;2011;0;0;0
2915;Nederlandse Antillen;0 jaar;2012;0;0;0
2916;Nederlandse Antillen;1 jaar;1995;1;0;1
2917;Nederlandse Antillen;1 jaar;1996;0;0;0
2918;Nederlandse Antillen;1 jaar;1997;1;0;1
2919;Nederlandse Antillen;1 jaar;1998;0;0;0
2920;Nederlandse Antillen;1 jaar;1999;0;0;0
2921;Nederlandse Antillen;1 jaar;2000;0;0;0
2922;Nederlandse Antillen;1 jaar;2001;0;0;0
2923;Nederlandse Antillen;1 jaar;2002;0;0;0
2924;Nederlandse Antillen;1 jaar;2003;1;0;1
2925;Nederlandse Antillen;1 jaar;2004;0;0;0
2926;Nederlandse Antillen;1 jaar;2005;0;0;0
2927;Nederlandse Antillen;1 jaar;2006;0;0;0
2928;Nederlandse Antillen;1 jaar;2007;0;0;0
2929;Nederlandse Antillen;1 jaar;2008;0;0;0
2930;Nederlandse Antillen;1 jaar;2009;0;0;0
2931;Nederlandse Antillen;1 jaar;2010;0;0;0
2932;Nederlandse Antillen;1 jaar;2011;0;0;0
2933;Nederlandse Antillen;1 jaar;2012;0;0;0
2934;Nederlandse Antillen;2 jaar;1995;0;0;0
2935;Nederlandse Antillen;2 jaar;1996;0;0;0
2936;Nederlandse Antillen;2 jaar;1997;0;0;0
2937;Nederlandse Antillen;2 jaar;1998;2;1;1
2938;Nederlandse Antillen;2 jaar;1999;0;0;0
2939;Nederlandse Antillen;2 jaar;2000;0;0;0
2940;Nederlandse Antillen;2 jaar;2001;0;0;0
2941;Nederlandse Antillen;2 jaar;2002;0;0;0
2942;Nederlandse Antillen;2 jaar;2003;0;0;0
2943;Nederlandse Antillen;2 jaar;2004;0;0;0
2944;Nederlandse Antillen;2 jaar;2005;1;1;0
2945;Nederlandse Antillen;2 jaar;2006;0;0;0
2946;Nederlandse Antillen;2 jaar;2007;0;0;0
2947;Nederlandse Antillen;2 jaar;2008;0;0;0
2948;Nederlandse Antillen;2 jaar;2009;0;0;0
2949;Nederlandse Antillen;2 jaar;2010;0;0;0
2950;Nederlandse Antillen;2 jaar;2011;0;0;0
2951;Nederlandse Antillen;2 jaar;2012;0;0;0
2952;Nederlandse Antillen;3 jaar;1995;0;0;0
2953;Nederlandse Antillen;3 jaar;1996;0;0;0
2954;Nederlandse Antillen;3 jaar;1997;0;0;0
2955;Nederlandse Antillen;3 jaar;1998;0;0;0
2956;Nederlandse Antillen;3 jaar;1999;1;0;1
2957;Nederlandse Antillen;3 jaar;2000;0;0;0
2958;Nederlandse Antillen;3 jaar;2001;0;0;0
2959;Nederlandse Antillen;3 jaar;2002;0;0;0
2960;Nederlandse Antillen;3 jaar;2003;0;0;0
2961;Nederlandse Antillen;3 jaar;2004;0;0;0
2962;Nederlandse Antillen;3 jaar;2005;0;0;0
2963;Nederlandse Antillen;3 jaar;2006;0;0;0
2964;Nederlandse Antillen;3 jaar;2007;0;0;0
2965;Nederlandse Antillen;3 jaar;2008;0;0;0
2966;Nederlandse Antillen;3 jaar;2009;1;1;0
2967;Nederlandse Antillen;3 jaar;2010;0;0;0
2968;Nederlandse Antillen;3 jaar;2011;1;0;1
2969;Nederlandse Antillen;3 jaar;2012;0;0;0
2970;Nederlandse Antillen;4 jaar;1995;0;0;0
2971;Nederlandse Antillen;4 jaar;1996;0;0;0
2972;Nederlandse Antillen;4 jaar;1997;0;0;0
2973;Nederlandse Antillen;4 jaar;1998;1;0;1
2974;Nederlandse Antillen;4 jaar;1999;1;1;0
2975;Nederlandse Antillen;4 jaar;2000;0;0;0
2976;Nederlandse Antillen;4 jaar;2001;0;0;0
2977;Nederlandse Antillen;4 jaar;2002;0;0;0
2978;Nederlandse Antillen;4 jaar;2003;0;0;0
2979;Nederlandse Antillen;4 jaar;2004;1;1;0
2980;Nederlandse Antillen;4 jaar;2005;0;0;0
2981;Nederlandse Antillen;4 jaar;2006;0;0;0
2982;Nederlandse Antillen;4 jaar;2007;0;0;0
2983;Nederlandse Antillen;4 jaar;2008;0;0;0
2984;Nederlandse Antillen;4 jaar;2009;0;0;0
2985;Nederlandse Antillen;4 jaar;2010;0;0;0
2986;Nederlandse Antillen;4 jaar;2011;0;0;0
2987;Nederlandse Antillen;4 jaar;2012;0;0;0
2988;Nederlandse Antillen;5 jaar;1995;0;0;0
2989;Nederlandse Antillen;5 jaar;1996;0;0;0
2990;Nederlandse Antillen;5 jaar;1997;0;0;0
2991;Nederlandse Antillen;5 jaar;1998;0;0;0
2992;Nederlandse Antillen;5 jaar;1999;0;0;0
2993;Nederlandse Antillen;5 jaar;2000;0;0;0
2994;Nederlandse Antillen;5 jaar;2001;0;0;0
2995;Nederlandse Antillen;5 jaar;2002;0;0;0
2996;Nederlandse Antillen;5 jaar;2003;0;0;0
2997;Nederlandse Antillen;5 jaar;2004;0;0;0
2998;Nederlandse Antillen;5 jaar;2005;1;1;0
2999;Nederlandse Antillen;5 jaar;2006;0;0;0
3000;Nederlandse Antillen;5 jaar;2007;0;0;0
3001;Nederlandse Antillen;5 jaar;2008;0;0;0
3002;Nederlandse Antillen;5 jaar;2009;0;0;0
3003;Nederlandse Antillen;5 jaar;2010;0;0;0
3004;Nederlandse Antillen;5 jaar;2011;0;0;0
3005;Nederlandse Antillen;5 jaar;2012;1;1;0
3006;Nederlandse Antillen;6 jaar of ouder;1995;1;0;1
