ID;Gemeenten;Code_1;Naam_2;AfkortingNaam_3;SorteringNaam_4;Code_5;Naam_6;Code_7;Naam_8;Code_9;Naam_10;Code_11;Naam_12;Code_13;Naam_14;Code_15;Naam_16;Code_17;Naam_18;Code_19;Naam_20;Code_21;Naam_22;Code_23;Naam_24;Code_25;Naam_26;Code_27;Naam_28;Code_29;Naam_30;Code_31;Naam_32;Code_33;Naam_34;Code_35;Naam_36;Code_37;Naam_38;Code_39;Naam_40;Code_41;Naam_42;Code_43;Naam_44;Code_45;Naam_46;Code_47;Naam_48;Code_49;Naam_50;Code_51;Naam_52;Code_53;Naam_54;Code_55;Naam_56;Code_57;Code_58;Naam_59;Code_60;Naam_61;Code_62;Omschrijving_63;Code_64;Omschrijving_65;InwonertalVoorlopig_66;Omgevingsadressendichtheid_67
331;946;946;Nederweert                 ;NWT;481;4;Roermond        ;30;Midden-Limburg                ;47;Roermond-Weert                     ;38;Midden-Limburg                     ;123;Midden-Limburg ten westen van de Maas   ;1;'s-Hertogenbosch;24;Noord-Limburg     ;26;Noord-Limburg    ;60;GGD Midden-Limburg                      ;12;Roermond           ;19;Maastricht      ;4;Zuid-Nederland ;3101;Noord-Limburg                           ;13;Zuidelijk veehouderijgebied   ;75;Weert                 ;22;Zuidoost-Noord-Brabant          ;23;Limburg-Noord            ;31;Limburg                   ;18;Limburg                            ;14;Oost-Brabant, Noord- en Midden-Limburg  ;52;Midden-Limburg                          ;3;Zuid-Nederland    ;39;Midden-Limburg                          ;29;Noord-Limburg                           ;42;Midden-Limburg                          ;- ;Niet van toepassing  ;47.2;-  ;nvt                           ;- ;Niet van toepassing       ;3;10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;15939;428
332;266;266;Neede                      ;NDE;482;6;Zutphen         ;35;Enschede                      ;10;Enschede-Hengelo                   ;14;Achterhoek                         ;30;Overige gemeenten oostelijke Achterhoek ;2;Arnhem          ;5;Stedendriehoek    ;7;Arnhem           ;11;GGD Regio Twente                        ;21;Groenlo            ;7;Arnhem          ;2;Oost-Nederland ;2508;Achterhoek                              ;4;Oostelijk Veehouderijgebied   ;22;Enschede              ;6;Twente                          ;6;Noord- en Oost-Gelderland;25;Gelderland                ;4;IJssel-Vecht/Twente                ;10;Achterhoek                              ;17;Achterhoek                              ;2;Oost-Nederland    ;12;Twente                                  ;11;Achterhoek                              ;12;Achterhoek                              ;- ;Niet van toepassing  ;nvt ;-  ;nvt                           ;- ;Niet van toepassing       ;3;10 000 - < 20 000 inwoners  ;4;Weinig stedelijk    ;10999;644
333;304;304;Neerijnen                  ;NRN;484;5;Arnhem          ;62;Rivierenland                  ;41;'s-Hertogenbosch                   ;16;Zuidwest-Gelderland                ;38;Westelijke Betuwe                       ;2;Arnhem          ;9;Utrecht           ;8;Nijmegen         ;20;GGD Rivierenland                        ;16;Tiel               ;6;Nijmegen        ;2;Oost-Nederland ;2505;Veluwezoom en Betuwe                    ;10;Rivierengebied                ;32;Zaltbommel            ;12;Noord-Noord-Brabant             ;8;Gelderland-Zuid          ;25;Gelderland                ;6;Arnhem-Oost Gld./Nijm. Rivierenland;9;Gelders Rivierengebied                  ;19;Zuidwest-Gelderland                     ;2;Oost-Nederland    ;15;Rivierenland                            ;12;Nijmegen e.o. en Betuwe                 ;15;Betuwe                                  ;- ;Niet van toepassing  ;41.5;-  ;nvt                           ;- ;Niet van toepassing       ;3;10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;10779;144
334;412;412;Niedorp                    ;NDP;485;14;Alkmaar         ;6;Kop van Noord-Holland         ;27;Den Helder-Schagen                 ;18;Kop van Noord-Holland              ;53;Westelijk West-Friesland                ;4;Amsterdam       ;11;Alkmaar           ;12;Alkmaar          ;27;GGD Kop Van Noord-Holland               ;46;Alkmaar            ;11;Den Helder      ;3;West-Nederland ;2705;West-Friesland en omgeving              ;7;Westelijk Holland             ;37;Den Helder            ;14;Noord-Noord-Holland             ;10;Noord-Holland-Noord      ;27;Noord-Holland             ;9;Noord-Holland Noord                ;17;Overig Nederland                        ;21;Kop van Noord-Holland                   ;7;West-Nederland 3  ;23;Kop van Noord-Holland                   ;18;Kop Noord-Holland/West-Friesland        ;24;Kop Noord-Holland/West-Friesland        ;- ;Niet van toepassing  ;nvt ;-  ;nvt                           ;- ;Niet van toepassing       ;3;10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;11052;189
335;571;571;Nieuw-Lekkerland           ;NLD;487;11;Dordrecht       ;10;Zuidelijk Zuid-Holland        ;32;Dordrecht                          ;30;Zuidoost-Zuid-Holland              ;76;Industriegebied Alblasserwaard          ;3;'s-Gravenhage   ;18;Dordrecht         ;20;Dordrecht        ;48;GGD Regio Dordrecht                     ;37;Dordrecht          ;14;Dordrecht       ;3;West-Nederland ;2807;Alblasserwaard en Vijfherenlanden       ;9;Hollands/Utrechts weidegebied ;53;Dordrecht/Zwijndrecht ;18;Dordrecht-Gorinchem             ;18;Zuid-Holland-Zuid        ;28;Zuid-Holland              ;13;Rijnmond                           ;17;Overig Nederland                        ;39;Zuidoost-Zuid-Holland (excl. Dordrecht) ;7;West-Nederland 3  ;30;Zuid-Holland-Zuid                       ;22;Drechtsteden/Hoekse Waard/Goeree Overfl.;30;Drechtsteden/Hoekse Waard/Goeree Overfl.;- ;Niet van toepassing  ;nvt ;-  ;nvt                           ;- ;Niet van toepassing       ;2;5 000 - < 10 000 inwoners   ;4;Weinig stedelijk    ;9452;648
336;356;356;Nieuwegein                 ;NIN;490;16;Utrecht         ;37;Utrecht                       ;19;Utrecht-Zeist-Woerden              ;17;Utrecht                            ;46;Nieuwegein, IJsselstein                 ;4;Amsterdam       ;9;Utrecht           ;9;Utrecht          ;25;GGD West-Utrecht                        ;51;Utrecht            ;8;Utrecht         ;3;West-Nederland ;2602;Westelijk weidegebied in Utrecht        ;9;Hollands/Utrechts weidegebied ;36;Utrecht               ;13;Utrecht en omstreken            ;9;Utrecht                  ;26;Utrecht                   ;8;Midden-Nederland                   ;17;Overig Nederland                        ;20;Utrecht                                 ;7;West-Nederland 3  ;19;Utrecht                                 ;14;West-Utrecht                            ;17;West-Utrecht                            ;04;Utrecht              ;19.1;-  ;nvt                           ;07;Utrecht                   ;5;50 000 - < 100 000 inwoners ;2;Sterk stedelijk     ;60210;1737
337;567;567;Nieuwerkerk aan den IJssel ;NWL;491;9;'s-Gravenhage   ;16;Midden-Holland                ;28;Rotterdam-Schiedam                 ;29;Groot-Rijnmond                     ;88;Oostelijk randgebied Rotterdam          ;3;'s-Gravenhage   ;16;Gouda             ;18;Midden Holland   ;45;GGD Midden Holland                      ;34;Gouda              ;15;Leiden          ;3;West-Nederland ;2809;Westland en Zuidhollandse Droogmakerijen;7;Westelijk Holland             ;54;Rotterdam             ;17;Rijnmond groot                  ;16;Hollands Midden          ;28;Zuid-Holland              ;11;Rijnstreek                         ;17;Overig Nederland                        ;34;Groot-Rijnmond (exclusief Rijnmond)     ;7;West-Nederland 3  ;27;Zuid-Holland-Oost                       ;21;Rijstreek/Midden-Holland/Alblasserwaard ;29;Rijnstreek/Midden-Holland/Alblasserwaard;01;Rotterdam            ;28.1;292;Overig Groot-Rijnmond         ;15;Rotterdam                 ;3;10 000 - < 20 000 inwoners  ;3;Matig stedelijk     ;19838;1251
338;569;569;Nieuwkoop                  ;NKP;493;9;'s-Gravenhage   ;12;Rijnland                      ;31;Leiden-Alphen aan den Rijn         ;28;Oost-Zuid-Holland                  ;72;Noordelijke veenstreek in Zuid-Holland  ;3;'s-Gravenhage   ;14;Leiden            ;15;Leiden           ;40;GGD Rijnstreek                          ;31;Alphen aan den Rijn;15;Leiden          ;3;West-Nederland ;2806;Krimpenerwaard en Oostelijk Rijnland    ;9;Hollands/Utrechts weidegebied ;47;Alphen aan den Rijn   ;16;Noord-Zuid-Holland              ;16;Hollands Midden          ;28;Zuid-Holland              ;11;Rijnstreek                         ;6;Hollands-Utrechtse meren                ;33;Oost-Zuid-Holland                       ;7;West-Nederland 3  ;27;Zuid-Holland-Oost                       ;21;Rijstreek/Midden-Holland/Alblasserwaard ;29;Rijnstreek/Midden-Holland/Alblasserwaard;- ;Niet van toepassing  ;31.2;-  ;nvt                           ;- ;Niet van toepassing       ;3;10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;11050;487
339;170;170;Nieuwleusen                ;NLN;496;7;Zwolle          ;41;IJssel-Vecht                  ;11;Zwolle-Kampen                      ;10;Noord-Overijssel                   ;20;IJssel-, Vechtdelta                     ;2;Arnhem          ;3;Zwolle            ;4;Zwolle           ;10;GGD Regio IJssel-Vecht                  ;23;Zwolle             ;4;Zwolle          ;2;Oost-Nederland ;2301;Weidegebied in Overijssel               ;3;Noordelijk Weidegebied        ;18;Zwolle                ;5;Zwolle-Meppel en omstreken      ;4;IJsselland               ;23;Overijssel                ;4;IJssel-Vecht/Twente                ;11;Twente, Salland en Vechtstreek          ;13;Noord-Overijssel                        ;2;Oost-Nederland    ;10;IJssel-Vecht                            ;8;IJsselvallei                            ;9;IJsselvallei                            ;- ;Niet van toepassing  ;11.1;-  ;nvt                           ;03;Zwolle                    ;2;5 000 - < 10 000 inwoners   ;5;Niet stedelijk      ;8296;304
340;104;104;Nijefurd                   ;NFD;503;17;Leeuwarden      ;33;Zuidwest-Friesland            ;4;Sneek                              ;5;Zuidwest-Friesland                 ;10;Fries weidegebied                       ;5;Leeuwarden      ;2;Friesland         ;2;Friesland        ;5;GGD Zuid-West Friesland                 ;54;Sneek              ;2;Leeuwarden      ;1;Noord-Nederland;2102;Weidestreek in Friesland                ;3;Noordelijk Weidegebied        ;9;Sneek                 ;3;Friesland                       ;2;Friesland                ;21;Friesland                 ;2;Friesland                          ;3;Ijsselmeerkust                          ;8;Zuidwest-Friesland                      ;1;Noord-Nederland   ;5;Zuidwest-Friesland                      ;4;Oost-Friesland/Zuid-West-Friesland      ;4;Oost-Friesland/Zuid-West Friesland      ;- ;Niet van toepassing  ;nvt ;-  ;nvt                           ;- ;Niet van toepassing       ;3;10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;10443;278
341;121;121;Nijeveen                   ;NVN;504;19;Assen           ;71;Zuid-Oost Drenthe             ;8;Meppel-Steenwijk                   ;9;Zuidwest-Drenthe                   ;17;Drentse zandgronden                     ;5;Leeuwarden      ;3;Zwolle            ;3;Drenthe          ;8;GGD Zuid-West Drenthe                   ;62;Meppel             ;3;Assen           ;1;Noord-Nederland;2203;Zuidwestelijk weidegebied in Drenthe    ;3;Noordelijk Weidegebied        ;15;Meppel                ;5;Zwolle-Meppel en omstreken      ;3;Drenthe                  ;22;Drenthe                   ;3;Drenthe                            ;12;Groningse, Friese en Drentse zandgronden;12;Zuidwest-Drenthe                        ;1;Noord-Nederland   ;9;Zuidwest-Drenthe                        ;6;Zuid-Oost- en Zuid-West-Drenthe         ;6;Zuid-Oost- en Zuid-West-Drenthe         ;- ;Niet van toepassing  ;8.1 ;-  ;nvt                           ;- ;Niet van toepassing       ;1;minder dan 5 000 inwoners   ;5;Niet stedelijk      ;3112;222
342;267;267;Nijkerk                    ;NKK;505;5;Arnhem          ;50;Eemland                       ;20;Amersfoort                         ;13;Veluwe                             ;31;Gelderse Vallei                         ;2;Arnhem          ;8;Amersfoort        ;9;Utrecht          ;23;GGD Eemland                             ;15;Wageningen         ;7;Arnhem          ;2;Oost-Nederland ;2507;Westelijke Veluwe                       ;5;Centraal Veehouderijgebied    ;35;Amersfoort            ;10;Harderwijk-Amersfoort           ;7;Gelderland-Midden        ;25;Gelderland                ;5;IJssel/Veluwe                      ;8;Veluwe en Veluwerand                    ;16;Veluwe                                  ;2;Oost-Nederland    ;16;Eem en Vallei                           ;9;Veluwe                                  ;10;West-Veluwe/Noord-West-Veluwe           ;- ;Niet van toepassing  ;20.1;-  ;nvt                           ;- ;Niet van toepassing       ;4;20 000 - < 50 000 inwoners  ;4;Weinig stedelijk    ;27050;900
343;268;268;Nijmegen                   ;NMN;506;5;Arnhem          ;48;Nijmegen e.o                  ;15;Nijmegen                           ;15;Arnhem/Nijmegen                    ;39;Nijmegen                                ;2;Arnhem          ;7;Nijmegen          ;8;Nijmegen         ;21;GGD Regio Nijmegen                      ;17;Nijmegen           ;6;Nijmegen        ;2;Oost-Nederland ;2504;Oostelijke Betuwe en Nijmegen           ;10;Rivierengebied                ;30;Nijmegen              ;11;Oostelijk Maas-Waalgebied       ;8;Gelderland-Zuid          ;25;Gelderland                ;6;Arnhem-Oost Gld./Nijm. Rivierenland;14;Oost-Brabant, Noord- en Midden-Limburg  ;18;Agglomeraties Arnhem en Nijmegen        ;2;Oost-Nederland    ;14;Arnhem/Nijmegen                         ;12;Nijmegen e.o. en Betuwe                 ;14;Nijmegen e.o.                           ;11;Nijmegen             ;15.1;-  ;nvt                           ;06;Nijmegen                  ;6;100 000 - < 150 000 inwoners;2;Sterk stedelijk     ;147229;2214
344;Noord-Beveland;1695;Noord-Beveland             ;NBD;507;12;Middelburg      ;5;Zeeland                       ;36;Goes                               ;32;Overig Zeeland                     ;97;Noord- en Zuid-Beveland                 ;3;'s-Gravenhage   ;19;Zeeland           ;21;Zeeland          ;50;GGD Zeeland                             ;40;Middelburg         ;16;Middelburg      ;3;West-Nederland ;2901;Noordelijk Zeeland                      ;11;Zuidwestelijk  akkerbouwgebied;60;Goes                  ;19;Zeeland                         ;19;Zeeland                  ;29;Zeeland                   ;14;Zeeland                            ;4;Deltagebied                             ;44;Overig Zeeland (exclusief Vlissingen)   ;8;Zuidwest-Nederland;31;Oosterschelde regio                     ;24;Zeeland                                 ;32;Noord- en Midden Zeeland                ;- ;Niet van toepassing  ;nvt ;-  ;nvt                           ;- ;Niet van toepassing       ;2;5 000 - < 10 000 inwoners   ;5;Niet stedelijk      ;6907;176
345;529;529;Noorder-Koggenland         ;NKD;509;14;Alkmaar         ;24;Westfriesland                 ;26;Enkhuizen-Hoorn                    ;18;Kop van Noord-Holland              ;54;Midden- en Oostelijk West-Friesland     ;4;Amsterdam       ;11;Alkmaar           ;12;Alkmaar          ;28;GGD West-Friesland                      ;47;Hoorn              ;11;Den Helder      ;3;West-Nederland ;2705;West-Friesland en omgeving              ;7;Westelijk Holland             ;40;Hoorn                 ;14;Noord-Noord-Holland             ;10;Noord-Holland-Noord      ;27;Noord-Holland             ;9;Noord-Holland Noord                ;17;Overig Nederland                        ;21;Kop van Noord-Holland                   ;7;West-Nederland 3  ;22;Westfriesland                           ;18;Kop Noord-Holland/West-Friesland        ;24;Kop Noord-Holland/West-Friesland        ;- ;Niet van toepassing  ;26.1;-  ;nvt                           ;- ;Niet van toepassing       ;3;10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;10240;148
