ID;Regio;Huishoudens;Perioden;TotaalAantalParticuliereHuishoudens_1;EigenaarBewoner_2;Huurder_3;EengezinswoningKoop_4;EengezinswoningHuur_5;MeergezinswoningKoop_6;MeergezinswoningHuur_7;Bedrijfswoning_8;Wooneenheid_9;BewoondeAndereRuimte_10;Inwonend_11;Ouderenwoning_12;Bedrijfswoning_13;AndereWoning_14
2173;'s-Gravenhage (GM);3;1999;;;;;;;;;;;;;;
2174;'s-Gravenhage (GM);3;2000;;;;;;;;;;;;;;
2175;'s-Gravenhage (GM);3;2002;49.0;25.0;24.0;9.0;3.0;15.0;20.0;1.0;1.0;;;4.0;1.0;44.0
2176;'s-Gravenhage (GM);3;2006;47.0;24.0;22.0;10.0;2.0;15.0;19.0;;1.0;;;3.0;;43.0
2177;'s-Gravenhage (GM);3;2009;54.0;27.0;27.0;9.0;3.0;19.0;22.0;;1.0;;;3.0;;50.0
2178;'s-Gravenhage (GM);4;1998;46.0;23.0;23.0;10.0;4.0;12.0;18.0;;;;;;;44.0
2179;'s-Gravenhage (GM);4;1999;;;;;;;;;;;;;;
2180;'s-Gravenhage (GM);4;2000;;;;;;;;;;;;;;
2181;'s-Gravenhage (GM);4;2002;45.0;28.0;17.0;14.0;5.0;14.0;12.0;;1.0;;;;;44.0
2182;'s-Gravenhage (GM);4;2006;53.0;30.0;23.0;17.0;6.0;12.0;17.0;;;;;;;51.0
2183;'s-Gravenhage (GM);4;2009;53.0;35.0;18.0;20.0;5.0;14.0;12.0;;1.0;;;;;51.0
2184;'s-Gravenhage (GM);5;1998;16.0;4.0;13.0;1.0;1.0;2.0;11.0;;;;;;;16.0
2185;'s-Gravenhage (GM);5;1999;;;;;;;;;;;;;;
2186;'s-Gravenhage (GM);5;2000;;;;;;;;;;;;;;
2187;'s-Gravenhage (GM);5;2002;20.0;4.0;15.0;2.0;1.0;3.0;14.0;;;;;;;19.0
2188;'s-Gravenhage (GM);5;2006;25.0;6.0;19.0;2.0;3.0;4.0;15.0;;;;1.0;;;24.0
2189;'s-Gravenhage (GM);5;2009;19.0;6.0;13.0;3.0;2.0;4.0;11.0;;;;;1.0;;18.0
2190;'s-Gravenhage (GM);6;1998;5.0;1.0;4.0;;;;3.0;;;;;;;4.0
2191;'s-Gravenhage (GM);6;1999;;;;;;;;;;;;;;
2192;'s-Gravenhage (GM);6;2000;;;;;;;;;;;;;;
2193;'s-Gravenhage (GM);6;2002;4.0;1.0;3.0;;;1.0;2.0;;1.0;;1.0;;;3.0
2194;'s-Gravenhage (GM);6;2006;3.0;1.0;2.0;;;1.0;2.0;;;;;;;3.0
2195;'s-Gravenhage (GM);6;2009;4.0;1.0;2.0;;;1.0;2.0;;;;;;;3.0
2196;Utrecht (GM);1;1998;124.0;41.0;82.0;25.0;16.0;15.0;44.0;;19.0;1.0;4.0;4.0;;95.0
2197;Utrecht (GM);1;1999;;;;;;;;;;;;;;
2198;Utrecht (GM);1;2000;;;;;;;;;;;;;;
2199;Utrecht (GM);1;2002;136.0;57.0;79.0;40.0;19.0;15.0;37.0;;20.0;;4.0;6.0;;105.0
2200;Utrecht (GM);1;2006;147.0;52.0;95.0;35.0;20.0;15.0;43.0;;28.0;;4.0;7.0;;107.0
2201;Utrecht (GM);1;2009;157.0;58.0;100.0;38.0;19.0;17.0;44.0;1.0;34.0;1.0;4.0;4.0;;114.0
2202;Utrecht (GM);2;1998;65.0;16.0;49.0;6.0;5.0;8.0;23.0;;18.0;1.0;4.0;2.0;;40.0
2203;Utrecht (GM);2;1999;;;;;;;;;;;;;;
2204;Utrecht (GM);2;2000;;;;;;;;;;;;;;
2205;Utrecht (GM);2;2002;70.0;19.0;52.0;8.0;7.0;9.0;23.0;;18.0;;4.0;4.0;;44.0
2206;Utrecht (GM);2;2006;78.0;18.0;60.0;7.0;6.0;9.0;24.0;;28.0;;4.0;5.0;;41.0
2207;Utrecht (GM);2;2009;89.0;18.0;71.0;7.0;8.0;10.0;27.0;;32.0;1.0;4.0;2.0;;50.0
2208;Utrecht (GM);3;1998;29.0;15.0;14.0;10.0;4.0;5.0;9.0;;1.0;;;1.0;;26.0
2209;Utrecht (GM);3;1999;;;;;;;;;;;;;;
2210;Utrecht (GM);3;2000;;;;;;;;;;;;;;
2211;Utrecht (GM);3;2002;30.0;18.0;11.0;14.0;5.0;4.0;6.0;;;;;2.0;;28.0
2212;Utrecht (GM);3;2006;32.0;16.0;16.0;11.0;7.0;5.0;8.0;;1.0;;;2.0;;29.0
2213;Utrecht (GM);3;2009;30.0;17.0;13.0;12.0;4.0;4.0;8.0;;1.0;;;2.0;;27.0
2214;Utrecht (GM);4;1998;19.0;8.0;11.0;7.0;4.0;1.0;7.0;;;;;;;18.0
2215;Utrecht (GM);4;1999;;;;;;;;;;;;;;
2216;Utrecht (GM);4;2000;;;;;;;;;;;;;;
2217;Utrecht (GM);4;2002;26.0;16.0;10.0;15.0;4.0;1.0;5.0;;1.0;;;;;26.0
2218;Utrecht (GM);4;2006;28.0;16.0;12.0;15.0;4.0;1.0;7.0;;;;;;;28.0
2219;Utrecht (GM);4;2009;27.0;19.0;9.0;17.0;3.0;2.0;5.0;;;;;;;27.0
2220;Utrecht (GM);5;1998;7.0;1.0;6.0;1.0;2.0;;4.0;;;;;;;7.0
2221;Utrecht (GM);5;1999;;;;;;;;;;;;;;
2222;Utrecht (GM);5;2000;;;;;;;;;;;;;;
2223;Utrecht (GM);5;2002;6.0;2.0;4.0;2.0;2.0;;2.0;;;;;;;6.0
2224;Utrecht (GM);5;2006;8.0;2.0;5.0;2.0;2.0;;3.0;;;;;;;8.0
2225;Utrecht (GM);5;2009;9.0;3.0;6.0;2.0;3.0;1.0;2.0;;;;;;;9.0
2226;Utrecht (GM);6;1998;4.0;1.0;3.0;1.0;1.0;1.0;2.0;;;;;;;4.0
2227;Utrecht (GM);6;1999;;;;;;;;;;;;;;
2228;Utrecht (GM);6;2000;;;;;;;;;;;;;;
2229;Utrecht (GM);6;2002;3.0;2.0;2.0;1.0;;1.0;1.0;;1.0;;;;;2.0
2230;Utrecht (GM);6;2006;2.0;;1.0;;;;1.0;;;;;;;2.0
2231;Utrecht (GM);6;2009;1.0;;1.0;;;;1.0;;;;;;;1.0
2232;Eindhoven (GM);1;1998;99.0;35.0;64.0;30.0;33.0;3.0;19.0;;10.0;;2.0;6.0;;79.0
2233;Eindhoven (GM);1;1999;;;;;;;;;;;;;;
2234;Eindhoven (GM);1;2000;;;;;;;;;;;;;;
2235;Eindhoven (GM);1;2002;99.0;35.0;64.0;30.0;31.0;4.0;24.0;1.0;6.0;;2.0;10.0;1.0;80.0
2236;Eindhoven (GM);1;2006;104.0;42.0;61.0;36.0;28.0;6.0;21.0;;8.0;;4.0;8.0;;83.0
2237;Eindhoven (GM);1;2009;106.0;45.0;62.0;37.0;30.0;7.0;22.0;1.0;10.0;;;9.0;;86.0
2238;Eindhoven (GM);2;1998;42.0;7.0;35.0;5.0;10.0;1.0;14.0;;10.0;;2.0;4.0;;26.0
2239;Eindhoven (GM);2;1999;;;;;;;;;;;;;;
2240;Eindhoven (GM);2;2000;;;;;;;;;;;;;;
2241;Eindhoven (GM);2;2002;41.0;8.0;33.0;5.0;7.0;3.0;18.0;;5.0;;2.0;6.0;;27.0
2242;Eindhoven (GM);2;2006;46.0;10.0;36.0;7.0;9.0;3.0;15.0;;8.0;;4.0;5.0;;29.0
2243;Eindhoven (GM);2;2009;47.0;13.0;34.0;8.0;10.0;4.0;15.0;;9.0;;;6.0;;31.0
2244;Eindhoven (GM);3;1998;29.0;14.0;14.0;12.0;10.0;2.0;4.0;;;;;1.0;;27.0
2245;Eindhoven (GM);3;1999;;;;;;;;;;;;;;
2246;Eindhoven (GM);3;2000;;;;;;;;;;;;;;
2247;Eindhoven (GM);3;2002;28.0;12.0;16.0;11.0;11.0;1.0;4.0;;;;;3.0;;24.0
2248;Eindhoven (GM);3;2006;28.0;16.0;12.0;13.0;7.0;3.0;5.0;;;;;2.0;;26.0
2249;Eindhoven (GM);3;2009;28.0;14.0;14.0;11.0;8.0;2.0;6.0;;;;;3.0;;24.0
2250;Eindhoven (GM);4;1998;22.0;12.0;10.0;12.0;9.0;;1.0;;;;;;;22.0
2251;Eindhoven (GM);4;1999;;;;;;;;;;;;;;
2252;Eindhoven (GM);4;2000;;;;;;;;;;;;;;
2253;Eindhoven (GM);4;2002;22.0;13.0;8.0;13.0;8.0;;;;;;;;;22.0
2254;Eindhoven (GM);4;2006;22.0;16.0;6.0;16.0;6.0;;;;;;;;;21.0
2255;Eindhoven (GM);4;2009;24.0;17.0;7.0;16.0;7.0;;1.0;;;;;;;24.0
2256;Eindhoven (GM);5;1998;3.0;1.0;3.0;1.0;2.0;;;;;;;;;3.0
2257;Eindhoven (GM);5;1999;;;;;;;;;;;;;;
2258;Eindhoven (GM);5;2000;;;;;;;;;;;;;;
2259;Eindhoven (GM);5;2002;6.0;1.0;5.0;1.0;4.0;;1.0;;;;;;;6.0
2260;Eindhoven (GM);5;2006;7.0;1.0;6.0;1.0;6.0;;1.0;;;;;;;7.0
2261;Eindhoven (GM);5;2009;6.0;1.0;6.0;1.0;5.0;;;;;;;;;6.0
2262;Eindhoven (GM);6;1998;3.0;1.0;2.0;1.0;1.0;;;;;;;;;2.0
2263;Eindhoven (GM);6;1999;;;;;;;;;;;;;;
2264;Eindhoven (GM);6;2000;;;;;;;;;;;;;;
2265;Eindhoven (GM);6;2002;2.0;;2.0;;1.0;;;;;;;;;1.0
2266;Eindhoven (GM);6;2006;;;;;;;;;;;;;;
2267;Eindhoven (GM);6;2009;1.0;;1.0;;;;;;;;;;;1.0
2268;Tilburg (GM);1;1998;83.0;36.0;46.0;33.0;17.0;1.0;22.0;1.0;5.0;1.0;2.0;5.0;1.0;68.0
2269;Tilburg (GM);1;1999;;;;;;;;;;;;;;
2270;Tilburg (GM);1;2000;;;;;;;;;;;;;;
2271;Tilburg (GM);1;2002;90.0;37.0;52.0;34.0;22.0;2.0;24.0;1.0;5.0;;1.0;6.0;1.0;76.0
2272;Tilburg (GM);1;2006;93.0;42.0;51.0;38.0;19.0;3.0;22.0;1.0;5.0;;4.0;6.0;;76.0
2273;Tilburg (GM);1;2009;97.0;47.0;50.0;42.0;14.0;5.0;23.0;;12.0;;2.0;10.0;;73.0
2274;Tilburg (GM);2;1998;33.0;8.0;25.0;7.0;4.0;1.0;15.0;;5.0;;1.0;3.0;;23.0
2275;Tilburg (GM);2;1999;;;;;;;;;;;;;;
2276;Tilburg (GM);2;2000;;;;;;;;;;;;;;
2277;Tilburg (GM);2;2002;34.0;7.0;27.0;6.0;7.0;1.0;14.0;;5.0;;1.0;2.0;;26.0
2278;Tilburg (GM);2;2006;38.0;8.0;30.0;6.0;8.0;1.0;13.0;;5.0;;4.0;3.0;;26.0
2279;Tilburg (GM);2;2009;44.0;11.0;33.0;8.0;4.0;3.0;15.0;;12.0;;2.0;5.0;;25.0
2280;Tilburg (GM);3;1998;23.0;13.0;10.0;12.0;5.0;1.0;4.0;;;1.0;;2.0;;20.0
2281;Tilburg (GM);3;1999;;;;;;;;;;;;;;
2282;Tilburg (GM);3;2000;;;;;;;;;;;;;;
2283;Tilburg (GM);3;2002;24.0;13.0;11.0;12.0;5.0;1.0;5.0;1.0;;;;3.0;;21.0
2284;Tilburg (GM);3;2006;23.0;13.0;10.0;12.0;4.0;1.0;6.0;;;;;3.0;;19.0
2285;Tilburg (GM);3;2009;26.0;17.0;9.0;15.0;3.0;1.0;5.0;;;;;3.0;;22.0
2286;Tilburg (GM);4;1998;20.0;13.0;7.0;13.0;5.0;;1.0;1.0;;;;;1.0;19.0
2287;Tilburg (GM);4;1999;;;;;;;;;;;;;;
2288;Tilburg (GM);4;2000;;;;;;;;;;;;;;
2289;Tilburg (GM);4;2002;23.0;15.0;8.0;15.0;6.0;;2.0;;;;;;;23.0
2290;Tilburg (GM);4;2006;25.0;20.0;5.0;19.0;4.0;;1.0;1.0;;;;;;24.0
2291;Tilburg (GM);4;2009;19.0;16.0;3.0;15.0;3.0;;;;;;;1.0;;17.0
2292;Tilburg (GM);5;1998;2.0;1.0;2.0;1.0;2.0;;;;;;;;;2.0
2293;Tilburg (GM);5;1999;;;;;;;;;;;;;;
2294;Tilburg (GM);5;2000;;;;;;;;;;;;;;
2295;Tilburg (GM);5;2002;6.0;1.0;4.0;1.0;3.0;;1.0;;;;;;;6.0
2296;Tilburg (GM);5;2006;6.0;1.0;5.0;1.0;2.0;;2.0;;;;;;;5.0
2297;Tilburg (GM);5;2009;8.0;3.0;4.0;3.0;3.0;;2.0;;;;;1.0;;7.0
2298;Tilburg (GM);6;1998;4.0;2.0;2.0;2.0;1.0;;;;;;1.0;;;3.0
2299;Tilburg (GM);6;1999;;;;;;;;;;;;;;
2300;Tilburg (GM);6;2000;;;;;;;;;;;;;;
2301;Tilburg (GM);6;2002;2.0;;2.0;;;;1.0;;;;;;;1.0
2302;Tilburg (GM);6;2006;1.0;;1.0;;;;;;;;;;;1.0
2303;Tilburg (GM);6;2009;1.0;1.0;;1.0;;;;;;;;;;1.0
2304;Groningen (GM);1;1998;96.0;27.0;68.0;18.0;14.0;8.0;41.0;;13.0;1.0;1.0;4.0;;77.0
2305;Groningen (GM);1;1999;;;;;;;;;;;;;;
2306;Groningen (GM);1;2000;;;;;;;;;;;;;;
2307;Groningen (GM);1;2002;100.0;33.0;67.0;23.0;12.0;9.0;39.0;1.0;13.0;;2.0;6.0;1.0;78.0
2308;Groningen (GM);1;2006;104.0;37.0;66.0;25.0;8.0;11.0;39.0;;17.0;;2.0;4.0;;80.0
2309;Groningen (GM);1;2009;75.0;47.0;29.0;43.0;13.0;3.0;14.0;;;;1.0;4.0;;70.0
2310;Groningen (GM);2;1998;53.0;8.0;45.0;2.0;4.0;5.0;28.0;;12.0;;1.0;3.0;;36.0
2311;Groningen (GM);2;1999;;;;;;;;;;;;;;
2312;Groningen (GM);2;2000;;;;;;;;;;;;;;
2313;Groningen (GM);2;2002;57.0;11.0;46.0;5.0;5.0;6.0;27.0;;12.0;;2.0;4.0;;39.0
2314;Groningen (GM);2;2006;59.0;13.0;46.0;6.0;3.0;7.0;25.0;;17.0;;2.0;3.0;;38.0
2315;Groningen (GM);2;2009;22.0;8.0;14.0;6.0;5.0;1.0;8.0;;;;1.0;3.0;;18.0
2316;Groningen (GM);3;1998;24.0;11.0;13.0;8.0;5.0;2.0;8.0;;;;;1.0;;23.0
2317;Groningen (GM);3;1999;;;;;;;;;;;;;;
2318;Groningen (GM);3;2000;;;;;;;;;;;;;;
2319;Groningen (GM);3;2002;21.0;11.0;10.0;8.0;2.0;3.0;7.0;1.0;;;;1.0;1.0;19.0
2320;Groningen (GM);3;2006;23.0;13.0;10.0;8.0;1.0;4.0;8.0;;;;;1.0;;21.0
2321;Groningen (GM);3;2009;18.0;12.0;5.0;11.0;3.0;2.0;2.0;;;;;1.0;;17.0
2322;Groningen (GM);4;1998;12.0;8.0;4.0;7.0;3.0;1.0;2.0;;;;;;;12.0
2323;Groningen (GM);4;1999;;;;;;;;;;;;;;
2324;Groningen (GM);4;2000;;;;;;;;;;;;;;
2325;Groningen (GM);4;2002;14.0;9.0;4.0;8.0;3.0;1.0;1.0;;;;;;;13.0
2326;Groningen (GM);4;2006;14.0;10.0;4.0;10.0;2.0;;2.0;;;;;;;14.0
2327;Groningen (GM);4;2009;26.0;22.0;4.0;22.0;2.0;;1.0;;;;;;;25.0
2328;Groningen (GM);5;1998;4.0;1.0;3.0;;2.0;;2.0;;;;;;;4.0
2329;Groningen (GM);5;1999;;;;;;;;;;;;;;
2330;Groningen (GM);5;2000;;;;;;;;;;;;;;
2331;Groningen (GM);5;2002;6.0;2.0;4.0;2.0;1.0;;3.0;;;;;;;6.0
2332;Groningen (GM);5;2006;6.0;2.0;5.0;1.0;1.0;;3.0;;;;;;;6.0
2333;Groningen (GM);5;2009;9.0;4.0;5.0;4.0;3.0;;3.0;;;;;;;9.0
2334;Groningen (GM);6;1998;2.0;1.0;2.0;;1.0;;1.0;;;;;;;2.0
2335;Groningen (GM);6;1999;;;;;;;;;;;;;;
2336;Groningen (GM);6;2000;;;;;;;;;;;;;;
2337;Groningen (GM);6;2002;3.0;;2.0;;;;1.0;;1.0;;;;;2.0
2338;Groningen (GM);6;2006;1.0;;1.0;;;;1.0;;;;;;;1.0
2339;Groningen (GM);6;2009;1.0;1.0;;1.0;;;;;;;;;;1.0
2340;Almere (GM);1;1998;63.0;35.0;27.0;31.0;14.0;3.0;10.0;2.0;1.0;1.0;1.0;5.0;1.0;54.0
2341;Almere (GM);1;1999;;;;;;;;;;;;;;
2342;Almere (GM);1;2000;;;;;;;;;;;;;;
2343;Almere (GM);1;2002;63.0;38.0;24.0;37.0;11.0;2.0;12.0;;;;1.0;4.0;;58.0
2344;Almere (GM);1;2006;72.0;43.0;29.0;40.0;14.0;3.0;13.0;;;;1.0;3.0;;66.0
2345;Almere (GM);1;2009;108.0;37.0;71.0;22.0;11.0;12.0;31.0;1.0;26.0;2.0;3.0;4.0;1.0;72.0
2346;Almere (GM);2;1998;17.0;5.0;12.0;3.0;4.0;1.0;7.0;;1.0;;;3.0;;13.0
2347;Almere (GM);2;1999;;;;;;;;;;;;;;
2348;Almere (GM);2;2000;;;;;;;;;;;;;;
2349;Almere (GM);2;2002;17.0;5.0;12.0;4.0;4.0;1.0;8.0;;;;;2.0;;13.0
2350;Almere (GM);2;2006;18.0;6.0;11.0;5.0;3.0;1.0;7.0;;;;1.0;2.0;;14.0
2351;Almere (GM);2;2009;69.0;14.0;55.0;6.0;5.0;7.0;22.0;1.0;26.0;1.0;2.0;3.0;;37.0
2352;Almere (GM);3;1998;23.0;14.0;9.0;12.0;6.0;1.0;2.0;1.0;;;;2.0;;20.0
2353;Almere (GM);3;1999;;;;;;;;;;;;;;
2354;Almere (GM);3;2000;;;;;;;;;;;;;;
2355;Almere (GM);3;2002;17.0;12.0;5.0;11.0;3.0;1.0;2.0;;;;;1.0;;15.0
2356;Almere (GM);3;2006;17.0;11.0;6.0;9.0;3.0;1.0;3.0;;;;;1.0;;15.0
2357;Almere (GM);3;2009;20.0;12.0;8.0;7.0;2.0;4.0;5.0;;1.0;;;1.0;;17.0
2358;Almere (GM);4;1998;19.0;15.0;4.0;14.0;4.0;;1.0;;;;;;;19.0
2359;Almere (GM);4;1999;;;;;;;;;;;;;;
2360;Almere (GM);4;2000;;;;;;;;;;;;;;
2361;Almere (GM);4;2002;24.0;21.0;4.0;20.0;3.0;;1.0;;;;;;;24.0
2362;Almere (GM);4;2006;27.0;22.0;5.0;22.0;3.0;;2.0;;;;;;;27.0
2363;Almere (GM);4;2009;13.0;10.0;3.0;9.0;2.0;1.0;1.0;;;;;;;13.0
2364;Almere (GM);5;1998;2.0;1.0;1.0;1.0;1.0;;1.0;;;;;;;2.0
2365;Almere (GM);5;1999;;;;;;;;;;;;;;
2366;Almere (GM);5;2000;;;;;;;;;;;;;;
2367;Almere (GM);5;2002;5.0;2.0;3.0;2.0;2.0;;1.0;;;;;;;5.0
2368;Almere (GM);5;2006;10.0;3.0;7.0;3.0;5.0;;2.0;;;;;;;9.0
2369;Almere (GM);5;2009;5.0;1.0;4.0;;2.0;;2.0;;;1.0;;;;4.0
2370;Almere (GM);6;1998;1.0;;1.0;;;;;;;;;;;1.0
2371;Almere (GM);6;1999;;;;;;;;;;;;;;
2372;Almere (GM);6;2000;;;;;;;;;;;;;;
2373;Almere (GM);6;2002;1.0;;;;;;;;;;;;;1.0
2374;Almere (GM);6;2006;;;;;;;;;;;;;;
2375;Almere (GM);6;2009;1.0;;1.0;;;;1.0;;;;;;;1.0
2376;Breda (GM);1;1998;71.0;34.0;37.0;29.0;16.0;3.0;16.0;2.0;3.0;;1.0;4.0;2.0;61.0
2377;Breda (GM);1;1999;;;;;;;;;;;;;;
2378;Breda (GM);1;2000;;;;;;;;;;;;;;
2379;Breda (GM);1;2002;74.0;36.0;38.0;31.0;17.0;4.0;18.0;1.0;2.0;;1.0;6.0;1.0;64.0
2380;Breda (GM);1;2006;79.0;44.0;35.0;36.0;14.0;7.0;18.0;;2.0;;1.0;5.0;;71.0
2381;Breda (GM);1;2009;81.0;43.0;38.0;33.0;18.0;9.0;17.0;1.0;2.0;;1.0;6.0;;71.0
2382;Breda (GM);2;1998;24.0;6.0;18.0;3.0;5.0;2.0;10.0;1.0;3.0;;;3.0;1.0;17.0
2383;Breda (GM);2;1999;;;;;;;;;;;;;;
2384;Breda (GM);2;2000;;;;;;;;;;;;;;
2385;Breda (GM);2;2002;27.0;8.0;20.0;5.0;5.0;2.0;12.0;;2.0;;;3.0;;21.0
2386;Breda (GM);2;2006;32.0;11.0;21.0;6.0;5.0;5.0;14.0;;2.0;;1.0;2.0;;27.0
2387;Breda (GM);2;2009;34.0;11.0;22.0;6.0;7.0;5.0;13.0;;2.0;;1.0;4.0;;26.0
2388;Breda (GM);3;1998;21.0;12.0;9.0;10.0;5.0;1.0;4.0;;;;;;;20.0
2389;Breda (GM);3;1999;;;;;;;;;;;;;;
2390;Breda (GM);3;2000;;;;;;;;;;;;;;
2391;Breda (GM);3;2002;22.0;12.0;9.0;11.0;5.0;1.0;4.0;1.0;;;;2.0;1.0;19.0
2392;Breda (GM);3;2006;23.0;16.0;7.0;13.0;3.0;2.0;3.0;;;;;2.0;;21.0
2393;Breda (GM);3;2009;21.0;15.0;6.0;11.0;3.0;4.0;3.0;;;;;2.0;;19.0
2394;Breda (GM);4;1998;20.0;15.0;5.0;14.0;5.0;;;1.0;;;;;;20.0
2395;Breda (GM);4;1999;;;;;;;;;;;;;;
2396;Breda (GM);4;2000;;;;;;;;;;;;;;
2397;Breda (GM);4;2002;20.0;15.0;6.0;14.0;5.0;;1.0;;;;;;;20.0
2398;Breda (GM);4;2006;20.0;15.0;5.0;15.0;4.0;;1.0;;;;;1.0;;19.0
2399;Breda (GM);4;2009;18.0;14.0;5.0;13.0;4.0;;1.0;;;;;;;18.0
2400;Breda (GM);5;1998;3.0;1.0;2.0;1.0;1.0;;1.0;;;;;;;3.0
2401;Breda (GM);5;1999;;;;;;;;;;;;;;
2402;Breda (GM);5;2000;;;;;;;;;;;;;;
2403;Breda (GM);5;2002;3.0;1.0;3.0;1.0;3.0;;;;;;;;;3.0
2404;Breda (GM);5;2006;4.0;2.0;2.0;2.0;2.0;;;;;;;;;4.0
2405;Breda (GM);5;2009;7.0;2.0;4.0;2.0;4.0;;;;;;;;;7.0
2406;Breda (GM);6;1998;2.0;1.0;2.0;1.0;;;1.0;;;;;;;2.0
2407;Breda (GM);6;1999;;;;;;;;;;;;;;
2408;Breda (GM);6;2000;;;;;;;;;;;;;;
2409;Breda (GM);6;2002;1.0;;1.0;;;;;;;;;;;1.0
2410;Breda (GM);6;2006;;;;;;;;;;;;;;
2411;Breda (GM);6;2009;1.0;;1.0;;;;1.0;;;;;;;1.0
2412;Nijmegen (GM);1;1998;69.0;24.0;44.0;23.0;19.0;1.0;18.0;;6.0;1.0;;6.0;;54.0
2413;Nijmegen (GM);1;1999;;;;;;;;;;;;;;
2414;Nijmegen (GM);1;2000;;;;;;;;;;;;;;
2415;Nijmegen (GM);1;2002;79.0;27.0;52.0;23.0;20.0;4.0;21.0;;10.0;;2.0;5.0;;62.0
2416;Nijmegen (GM);1;2006;83.0;29.0;54.0;22.0;19.0;6.0;21.0;;12.0;;3.0;4.0;;63.0
2417;Nijmegen (GM);1;2009;86.0;31.0;55.0;22.0;16.0;7.0;23.0;1.0;14.0;;3.0;4.0;;64.0
2418;Nijmegen (GM);2;1998;28.0;5.0;23.0;4.0;4.0;;12.0;;6.0;1.0;;4.0;;17.0
2419;Nijmegen (GM);2;1999;;;;;;;;;;;;;;
2420;Nijmegen (GM);2;2000;;;;;;;;;;;;;;
2421;Nijmegen (GM);2;2002;39.0;6.0;33.0;4.0;7.0;2.0;15.0;;9.0;;2.0;4.0;;25.0
2422;Nijmegen (GM);2;2006;43.0;7.0;36.0;3.0;7.0;3.0;14.0;;12.0;;3.0;3.0;;24.0
2423;Nijmegen (GM);2;2009;45.0;10.0;36.0;4.0;5.0;5.0;16.0;;13.0;;3.0;3.0;;26.0
2424;Nijmegen (GM);3;1998;18.0;9.0;9.0;8.0;6.0;;3.0;;;;;2.0;;16.0
2425;Nijmegen (GM);3;1999;;;;;;;;;;;;;;
2426;Nijmegen (GM);3;2000;;;;;;;;;;;;;;
2427;Nijmegen (GM);3;2002;19.0;9.0;9.0;8.0;5.0;1.0;4.0;;1.0;;;1.0;;17.0
2428;Nijmegen (GM);3;2006;19.0;11.0;8.0;8.0;4.0;2.0;4.0;;;;;1.0;;18.0
2429;Nijmegen (GM);3;2009;17.0;9.0;9.0;7.0;4.0;2.0;4.0;;1.0;;;1.0;;15.0
2430;Nijmegen (GM);4;1998;16.0;10.0;7.0;9.0;5.0;;2.0;;;;;;;16.0
2431;Nijmegen (GM);4;1999;;;;;;;;;;;;;;
2432;Nijmegen (GM);4;2000;;;;;;;;;;;;;;
2433;Nijmegen (GM);4;2002;15.0;10.0;5.0;10.0;5.0;;1.0;;;;;;;15.0
2434;Nijmegen (GM);4;2006;15.0;9.0;6.0;9.0;4.0;;2.0;;;;;;;15.0
2435;Nijmegen (GM);4;2009;15.0;10.0;4.0;10.0;4.0;;1.0;;;;;;;14.0
2436;Nijmegen (GM);5;1998;4.0;1.0;3.0;1.0;3.0;;;;;;;;;4.0
2437;Nijmegen (GM);5;1999;;;;;;;;;;;;;;
2438;Nijmegen (GM);5;2000;;;;;;;;;;;;;;
2439;Nijmegen (GM);5;2002;5.0;1.0;4.0;1.0;3.0;;1.0;;;;;;;5.0
2440;Nijmegen (GM);5;2006;6.0;2.0;4.0;2.0;3.0;;1.0;;;;;;;6.0
2441;Nijmegen (GM);5;2009;7.0;2.0;5.0;1.0;3.0;;2.0;;1.0;;;;;6.0
2442;Nijmegen (GM);6;1998;3.0;1.0;2.0;;1.0;;1.0;;;;;;;2.0
2443;Nijmegen (GM);6;1999;;;;;;;;;;;;;;
2444;Nijmegen (GM);6;2000;;;;;;;;;;;;;;
2445;Nijmegen (GM);6;2002;1.0;;1.0;;;;;;;;;;;1.0
2446;Nijmegen (GM);6;2006;;;;;;;;;;;;;;
2447;Nijmegen (GM);6;2009;1.0;1.0;1.0;;;;;;;;;;;1.0
2448;Apeldoorn (GM);1;1998;75.0;21.0;54.0;17.0;23.0;3.0;18.0;1.0;9.0;1.0;2.0;5.0;1.0;58.0
2449;Apeldoorn (GM);1;1999;;;;;;;;;;;;;;
2450;Apeldoorn (GM);1;2000;;;;;;;;;;;;;;
2451;Apeldoorn (GM);1;2002;64.0;37.0;27.0;33.0;14.0;3.0;12.0;1.0;1.0;;1.0;4.0;1.0;58.0
2452;Apeldoorn (GM);1;2006;68.0;39.0;29.0;34.0;13.0;4.0;13.0;1.0;;;1.0;5.0;;60.0
2453;Apeldoorn (GM);1;2009;76.0;33.0;43.0;29.0;16.0;3.0;19.0;1.0;7.0;;1.0;6.0;;62.0
2454;Apeldoorn (GM);2;1998;33.0;4.0;29.0;2.0;7.0;1.0;10.0;;8.0;1.0;2.0;4.0;;18.0
2455;Apeldoorn (GM);2;1999;;;;;;;;;;;;;;
2456;Apeldoorn (GM);2;2000;;;;;;;;;;;;;;
2457;Apeldoorn (GM);2;2002;19.0;6.0;14.0;4.0;5.0;2.0;8.0;;1.0;;;3.0;;15.0
2458;Apeldoorn (GM);2;2006;23.0;8.0;16.0;6.0;5.0;2.0;9.0;;;;1.0;4.0;;17.0
2459;Apeldoorn (GM);2;2009;34.0;7.0;27.0;5.0;6.0;2.0;14.0;;6.0;;1.0;3.0;;23.0
