ID;Bedrijfstakken;RegioS;Perioden;Vestigingen_1
7231;B Delfstoffenwinning;Ouder-Amstel;2007;0.0
7232;B Delfstoffenwinning;Ouder-Amstel;2008;0.0
7233;B Delfstoffenwinning;Ouder-Amstel;2009;0.0
7234;B Delfstoffenwinning;Ouder-Amstel;2010;0.0
7235;B Delfstoffenwinning;Ouderkerk;2006;0.0
7236;B Delfstoffenwinning;Ouderkerk;2007;0.0
7237;B Delfstoffenwinning;Ouderkerk;2008;0.0
7238;B Delfstoffenwinning;Ouderkerk;2009;0.0
7239;B Delfstoffenwinning;Ouderkerk;2010;0.0
7240;B Delfstoffenwinning;Oudewater;2006;0.0
7241;B Delfstoffenwinning;Oudewater;2007;0.0
7242;B Delfstoffenwinning;Oudewater;2008;0.0
7243;B Delfstoffenwinning;Oudewater;2009;0.0
7244;B Delfstoffenwinning;Oudewater;2010;0.0
7245;B Delfstoffenwinning;Overbetuwe;2006;0.0
7246;B Delfstoffenwinning;Overbetuwe;2007;0.0
7247;B Delfstoffenwinning;Overbetuwe;2008;0.0
7248;B Delfstoffenwinning;Overbetuwe;2009;0.0
7249;B Delfstoffenwinning;Overbetuwe;2010;0.0
7250;B Delfstoffenwinning;Papendrecht;2006;5.0
7251;B Delfstoffenwinning;Papendrecht;2007;5.0
7252;B Delfstoffenwinning;Papendrecht;2008;5.0
7253;B Delfstoffenwinning;Papendrecht;2009;5.0
7254;B Delfstoffenwinning;Papendrecht;2010;5.0
7255;B Delfstoffenwinning;Peel en Maas;2006;
7256;B Delfstoffenwinning;Peel en Maas;2007;
7257;B Delfstoffenwinning;Peel en Maas;2008;
7258;B Delfstoffenwinning;Peel en Maas;2009;
7259;B Delfstoffenwinning;Peel en Maas;2010;0.0
7260;B Delfstoffenwinning;Pekela;2006;0.0
7261;B Delfstoffenwinning;Pekela;2007;0.0
7262;B Delfstoffenwinning;Pekela;2008;0.0
7263;B Delfstoffenwinning;Pekela;2009;0.0
7264;B Delfstoffenwinning;Pekela;2010;0.0
7265;B Delfstoffenwinning;Pijnacker-Nootdorp;2006;0.0
7266;B Delfstoffenwinning;Pijnacker-Nootdorp;2007;0.0
7267;B Delfstoffenwinning;Pijnacker-Nootdorp;2008;0.0
7268;B Delfstoffenwinning;Pijnacker-Nootdorp;2009;0.0
7269;B Delfstoffenwinning;Pijnacker-Nootdorp;2010;0.0
7270;B Delfstoffenwinning;Purmerend;2006;0.0
7271;B Delfstoffenwinning;Purmerend;2007;0.0
7272;B Delfstoffenwinning;Purmerend;2008;0.0
7273;B Delfstoffenwinning;Purmerend;2009;0.0
7274;B Delfstoffenwinning;Purmerend;2010;0.0
7275;B Delfstoffenwinning;Putten;2006;0.0
7276;B Delfstoffenwinning;Putten;2007;0.0
7277;B Delfstoffenwinning;Putten;2008;0.0
7278;B Delfstoffenwinning;Putten;2009;0.0
7279;B Delfstoffenwinning;Putten;2010;0.0
7280;B Delfstoffenwinning;Raalte;2006;0.0
7281;B Delfstoffenwinning;Raalte;2007;0.0
7282;B Delfstoffenwinning;Raalte;2008;0.0
7283;B Delfstoffenwinning;Raalte;2009;5.0
7284;B Delfstoffenwinning;Raalte;2010;5.0
7285;B Delfstoffenwinning;Reeuwijk;2006;0.0
7286;B Delfstoffenwinning;Reeuwijk;2007;0.0
7287;B Delfstoffenwinning;Reeuwijk;2008;0.0
7288;B Delfstoffenwinning;Reeuwijk;2009;0.0
7289;B Delfstoffenwinning;Reeuwijk;2010;0.0
7290;B Delfstoffenwinning;Reiderland;2006;0.0
7291;B Delfstoffenwinning;Reiderland;2007;0.0
7292;B Delfstoffenwinning;Reiderland;2008;0.0
7293;B Delfstoffenwinning;Reiderland;2009;0.0
7294;B Delfstoffenwinning;Reiderland;2010;
7295;B Delfstoffenwinning;Reimerswaal;2006;0.0
7296;B Delfstoffenwinning;Reimerswaal;2007;0.0
7297;B Delfstoffenwinning;Reimerswaal;2008;0.0
7298;B Delfstoffenwinning;Reimerswaal;2009;0.0
7299;B Delfstoffenwinning;Reimerswaal;2010;0.0
7300;B Delfstoffenwinning;Renkum;2006;0.0
7301;B Delfstoffenwinning;Renkum;2007;0.0
7302;B Delfstoffenwinning;Renkum;2008;0.0
7303;B Delfstoffenwinning;Renkum;2009;0.0
7304;B Delfstoffenwinning;Renkum;2010;0.0
7305;B Delfstoffenwinning;Renswoude;2006;0.0
7306;B Delfstoffenwinning;Renswoude;2007;0.0
7307;B Delfstoffenwinning;Renswoude;2008;0.0
7308;B Delfstoffenwinning;Renswoude;2009;0.0
7309;B Delfstoffenwinning;Renswoude;2010;0.0
7310;B Delfstoffenwinning;Reusel-De Mierden;2006;0.0
7311;B Delfstoffenwinning;Reusel-De Mierden;2007;0.0
7312;B Delfstoffenwinning;Reusel-De Mierden;2008;0.0
7313;B Delfstoffenwinning;Reusel-De Mierden;2009;0.0
7314;B Delfstoffenwinning;Reusel-De Mierden;2010;0.0
7315;B Delfstoffenwinning;Rheden;2006;5.0
7316;B Delfstoffenwinning;Rheden;2007;0.0
7317;B Delfstoffenwinning;Rheden;2008;0.0
7318;B Delfstoffenwinning;Rheden;2009;0.0
7319;B Delfstoffenwinning;Rheden;2010;0.0
7320;B Delfstoffenwinning;Rhenen;2006;0.0
7321;B Delfstoffenwinning;Rhenen;2007;0.0
7322;B Delfstoffenwinning;Rhenen;2008;0.0
7323;B Delfstoffenwinning;Rhenen;2009;0.0
7324;B Delfstoffenwinning;Rhenen;2010;0.0
7325;B Delfstoffenwinning;Ridderkerk;2006;0.0
7326;B Delfstoffenwinning;Ridderkerk;2007;0.0
7327;B Delfstoffenwinning;Ridderkerk;2008;0.0
7328;B Delfstoffenwinning;Ridderkerk;2009;0.0
7329;B Delfstoffenwinning;Ridderkerk;2010;0.0
7330;B Delfstoffenwinning;Rijnwaarden;2006;0.0
7331;B Delfstoffenwinning;Rijnwaarden;2007;0.0
7332;B Delfstoffenwinning;Rijnwaarden;2008;0.0
7333;B Delfstoffenwinning;Rijnwaarden;2009;0.0
7334;B Delfstoffenwinning;Rijnwaarden;2010;0.0
7335;B Delfstoffenwinning;Rijnwoude;2006;0.0
7336;B Delfstoffenwinning;Rijnwoude;2007;0.0
7337;B Delfstoffenwinning;Rijnwoude;2008;0.0
7338;B Delfstoffenwinning;Rijnwoude;2009;0.0
7339;B Delfstoffenwinning;Rijnwoude;2010;0.0
7340;B Delfstoffenwinning;Rijssen-Holten;2006;0.0
7341;B Delfstoffenwinning;Rijssen-Holten;2007;0.0
7342;B Delfstoffenwinning;Rijssen-Holten;2008;0.0
7343;B Delfstoffenwinning;Rijssen-Holten;2009;0.0
7344;B Delfstoffenwinning;Rijssen-Holten;2010;0.0
7345;B Delfstoffenwinning;Rijswijk (ZH.);2006;5.0
7346;B Delfstoffenwinning;Rijswijk (ZH.);2007;5.0
7347;B Delfstoffenwinning;Rijswijk (ZH.);2008;5.0
7348;B Delfstoffenwinning;Rijswijk (ZH.);2009;5.0
7349;B Delfstoffenwinning;Rijswijk (ZH.);2010;5.0
7350;B Delfstoffenwinning;Roerdalen;2006;0.0
7351;B Delfstoffenwinning;Roerdalen;2007;0.0
7352;B Delfstoffenwinning;Roerdalen;2008;0.0
7353;B Delfstoffenwinning;Roerdalen;2009;0.0
7354;B Delfstoffenwinning;Roerdalen;2010;0.0
7355;B Delfstoffenwinning;Roermond;2006;0.0
7356;B Delfstoffenwinning;Roermond;2007;0.0
7357;B Delfstoffenwinning;Roermond;2008;0.0
7358;B Delfstoffenwinning;Roermond;2009;0.0
7359;B Delfstoffenwinning;Roermond;2010;5.0
7360;B Delfstoffenwinning;Roggel en Neer;2006;0.0
7361;B Delfstoffenwinning;Roggel en Neer;2007;
7362;B Delfstoffenwinning;Roggel en Neer;2008;
7363;B Delfstoffenwinning;Roggel en Neer;2009;
7364;B Delfstoffenwinning;Roggel en Neer;2010;
7365;B Delfstoffenwinning;De Ronde Venen;2006;0.0
7366;B Delfstoffenwinning;De Ronde Venen;2007;0.0
7367;B Delfstoffenwinning;De Ronde Venen;2008;0.0
7368;B Delfstoffenwinning;De Ronde Venen;2009;0.0
7369;B Delfstoffenwinning;De Ronde Venen;2010;0.0
7370;B Delfstoffenwinning;Roosendaal;2006;0.0
7371;B Delfstoffenwinning;Roosendaal;2007;0.0
7372;B Delfstoffenwinning;Roosendaal;2008;0.0
7373;B Delfstoffenwinning;Roosendaal;2009;0.0
7374;B Delfstoffenwinning;Roosendaal;2010;0.0
7375;B Delfstoffenwinning;Rotterdam;2006;15.0
7376;B Delfstoffenwinning;Rotterdam;2007;15.0
7377;B Delfstoffenwinning;Rotterdam;2008;10.0
7378;B Delfstoffenwinning;Rotterdam;2009;10.0
7379;B Delfstoffenwinning;Rotterdam;2010;15.0
7380;B Delfstoffenwinning;Rozenburg;2006;0.0
7381;B Delfstoffenwinning;Rozenburg;2007;0.0
7382;B Delfstoffenwinning;Rozenburg;2008;0.0
7383;B Delfstoffenwinning;Rozenburg;2009;0.0
7384;B Delfstoffenwinning;Rozenburg;2010;0.0
7385;B Delfstoffenwinning;Rozendaal;2006;0.0
7386;B Delfstoffenwinning;Rozendaal;2007;0.0
7387;B Delfstoffenwinning;Rozendaal;2008;0.0
7388;B Delfstoffenwinning;Rozendaal;2009;0.0
7389;B Delfstoffenwinning;Rozendaal;2010;0.0
7390;B Delfstoffenwinning;Rucphen;2006;0.0
7391;B Delfstoffenwinning;Rucphen;2007;0.0
7392;B Delfstoffenwinning;Rucphen;2008;0.0
7393;B Delfstoffenwinning;Rucphen;2009;0.0
7394;B Delfstoffenwinning;Rucphen;2010;0.0
7395;B Delfstoffenwinning;Schagen;2006;0.0
7396;B Delfstoffenwinning;Schagen;2007;0.0
7397;B Delfstoffenwinning;Schagen;2008;0.0
7398;B Delfstoffenwinning;Schagen;2009;0.0
7399;B Delfstoffenwinning;Schagen;2010;0.0
7400;B Delfstoffenwinning;Scheemda;2006;0.0
7401;B Delfstoffenwinning;Scheemda;2007;0.0
7402;B Delfstoffenwinning;Scheemda;2008;0.0
7403;B Delfstoffenwinning;Scheemda;2009;0.0
7404;B Delfstoffenwinning;Scheemda;2010;
7405;B Delfstoffenwinning;Schermer;2006;0.0
7406;B Delfstoffenwinning;Schermer;2007;0.0
7407;B Delfstoffenwinning;Schermer;2008;0.0
7408;B Delfstoffenwinning;Schermer;2009;0.0
7409;B Delfstoffenwinning;Schermer;2010;0.0
7410;B Delfstoffenwinning;Scherpenzeel;2006;0.0
7411;B Delfstoffenwinning;Scherpenzeel;2007;0.0
7412;B Delfstoffenwinning;Scherpenzeel;2008;0.0
7413;B Delfstoffenwinning;Scherpenzeel;2009;0.0
7414;B Delfstoffenwinning;Scherpenzeel;2010;0.0
7415;B Delfstoffenwinning;Schiedam;2006;0.0
7416;B Delfstoffenwinning;Schiedam;2007;0.0
7417;B Delfstoffenwinning;Schiedam;2008;0.0
7418;B Delfstoffenwinning;Schiedam;2009;0.0
7419;B Delfstoffenwinning;Schiedam;2010;0.0
7420;B Delfstoffenwinning;Schiermonnikoog;2006;0.0
7421;B Delfstoffenwinning;Schiermonnikoog;2007;0.0
7422;B Delfstoffenwinning;Schiermonnikoog;2008;0.0
7423;B Delfstoffenwinning;Schiermonnikoog;2009;0.0
7424;B Delfstoffenwinning;Schiermonnikoog;2010;0.0
7425;B Delfstoffenwinning;Schijndel;2006;0.0
7426;B Delfstoffenwinning;Schijndel;2007;0.0
7427;B Delfstoffenwinning;Schijndel;2008;0.0
7428;B Delfstoffenwinning;Schijndel;2009;0.0
7429;B Delfstoffenwinning;Schijndel;2010;0.0
7430;B Delfstoffenwinning;Schinnen;2006;0.0
7431;B Delfstoffenwinning;Schinnen;2007;0.0
7432;B Delfstoffenwinning;Schinnen;2008;0.0
7433;B Delfstoffenwinning;Schinnen;2009;0.0
7434;B Delfstoffenwinning;Schinnen;2010;0.0
7435;B Delfstoffenwinning;Schoonhoven;2006;0.0
7436;B Delfstoffenwinning;Schoonhoven;2007;0.0
7437;B Delfstoffenwinning;Schoonhoven;2008;0.0
7438;B Delfstoffenwinning;Schoonhoven;2009;0.0
7439;B Delfstoffenwinning;Schoonhoven;2010;0.0
7440;B Delfstoffenwinning;Schouwen-Duiveland;2006;0.0
7441;B Delfstoffenwinning;Schouwen-Duiveland;2007;0.0
7442;B Delfstoffenwinning;Schouwen-Duiveland;2008;0.0
7443;B Delfstoffenwinning;Schouwen-Duiveland;2009;0.0
7444;B Delfstoffenwinning;Schouwen-Duiveland;2010;0.0
7445;B Delfstoffenwinning;Sevenum;2006;0.0
7446;B Delfstoffenwinning;Sevenum;2007;0.0
7447;B Delfstoffenwinning;Sevenum;2008;0.0
7448;B Delfstoffenwinning;Sevenum;2009;0.0
7449;B Delfstoffenwinning;Sevenum;2010;
7450;B Delfstoffenwinning;Simpelveld;2006;0.0
7451;B Delfstoffenwinning;Simpelveld;2007;0.0
7452;B Delfstoffenwinning;Simpelveld;2008;0.0
7453;B Delfstoffenwinning;Simpelveld;2009;0.0
7454;B Delfstoffenwinning;Simpelveld;2010;0.0
7455;B Delfstoffenwinning;Sint Anthonis;2006;0.0
7456;B Delfstoffenwinning;Sint Anthonis;2007;0.0
7457;B Delfstoffenwinning;Sint Anthonis;2008;0.0
7458;B Delfstoffenwinning;Sint Anthonis;2009;0.0
7459;B Delfstoffenwinning;Sint Anthonis;2010;0.0
7460;B Delfstoffenwinning;Sint-Michielsgestel;2006;0.0
7461;B Delfstoffenwinning;Sint-Michielsgestel;2007;0.0
7462;B Delfstoffenwinning;Sint-Michielsgestel;2008;0.0
7463;B Delfstoffenwinning;Sint-Michielsgestel;2009;0.0
7464;B Delfstoffenwinning;Sint-Michielsgestel;2010;0.0
7465;B Delfstoffenwinning;Sint-Oedenrode;2006;0.0
7466;B Delfstoffenwinning;Sint-Oedenrode;2007;0.0
7467;B Delfstoffenwinning;Sint-Oedenrode;2008;0.0
7468;B Delfstoffenwinning;Sint-Oedenrode;2009;0.0
7469;B Delfstoffenwinning;Sint-Oedenrode;2010;0.0
7470;B Delfstoffenwinning;Sittard-Geleen;2006;0.0
7471;B Delfstoffenwinning;Sittard-Geleen;2007;0.0
7472;B Delfstoffenwinning;Sittard-Geleen;2008;0.0
7473;B Delfstoffenwinning;Sittard-Geleen;2009;5.0
7474;B Delfstoffenwinning;Sittard-Geleen;2010;0.0
7475;B Delfstoffenwinning;Skarsterlân;2006;0.0
7476;B Delfstoffenwinning;Skarsterlân;2007;0.0
7477;B Delfstoffenwinning;Skarsterlân;2008;0.0
7478;B Delfstoffenwinning;Skarsterlân;2009;0.0
7479;B Delfstoffenwinning;Skarsterlân;2010;0.0
7480;B Delfstoffenwinning;Sliedrecht;2006;0.0
7481;B Delfstoffenwinning;Sliedrecht;2007;0.0
7482;B Delfstoffenwinning;Sliedrecht;2008;0.0
7483;B Delfstoffenwinning;Sliedrecht;2009;0.0
7484;B Delfstoffenwinning;Sliedrecht;2010;0.0
7485;B Delfstoffenwinning;Slochteren;2006;0.0
7486;B Delfstoffenwinning;Slochteren;2007;0.0
7487;B Delfstoffenwinning;Slochteren;2008;0.0
7488;B Delfstoffenwinning;Slochteren;2009;0.0
7489;B Delfstoffenwinning;Slochteren;2010;0.0
7490;B Delfstoffenwinning;Sluis;2006;0.0
7491;B Delfstoffenwinning;Sluis;2007;0.0
7492;B Delfstoffenwinning;Sluis;2008;0.0
7493;B Delfstoffenwinning;Sluis;2009;5.0
7494;B Delfstoffenwinning;Sluis;2010;5.0
7495;B Delfstoffenwinning;Smallingerland;2006;0.0
7496;B Delfstoffenwinning;Smallingerland;2007;0.0
7497;B Delfstoffenwinning;Smallingerland;2008;0.0
7498;B Delfstoffenwinning;Smallingerland;2009;0.0
7499;B Delfstoffenwinning;Smallingerland;2010;5.0
7500;B Delfstoffenwinning;Sneek;2006;0.0
7501;B Delfstoffenwinning;Sneek;2007;0.0
7502;B Delfstoffenwinning;Sneek;2008;0.0
7503;B Delfstoffenwinning;Sneek;2009;0.0
7504;B Delfstoffenwinning;Sneek;2010;0.0
7505;B Delfstoffenwinning;Soest;2006;0.0
7506;B Delfstoffenwinning;Soest;2007;0.0
7507;B Delfstoffenwinning;Soest;2008;0.0
7508;B Delfstoffenwinning;Soest;2009;0.0
7509;B Delfstoffenwinning;Soest;2010;0.0
7510;B Delfstoffenwinning;Someren;2006;0.0
7511;B Delfstoffenwinning;Someren;2007;0.0
7512;B Delfstoffenwinning;Someren;2008;0.0
7513;B Delfstoffenwinning;Someren;2009;0.0
7514;B Delfstoffenwinning;Someren;2010;0.0
7515;B Delfstoffenwinning;Son en Breugel;2006;0.0
7516;B Delfstoffenwinning;Son en Breugel;2007;0.0
7517;B Delfstoffenwinning;Son en Breugel;2008;0.0
7518;B Delfstoffenwinning;Son en Breugel;2009;0.0
7519;B Delfstoffenwinning;Son en Breugel;2010;0.0
7520;B Delfstoffenwinning;Spijkenisse;2006;0.0
7521;B Delfstoffenwinning;Spijkenisse;2007;0.0
7522;B Delfstoffenwinning;Spijkenisse;2008;0.0
7523;B Delfstoffenwinning;Spijkenisse;2009;0.0
7524;B Delfstoffenwinning;Spijkenisse;2010;0.0
7525;B Delfstoffenwinning;Stadskanaal;2006;0.0
7526;B Delfstoffenwinning;Stadskanaal;2007;0.0
7527;B Delfstoffenwinning;Stadskanaal;2008;0.0
7528;B Delfstoffenwinning;Stadskanaal;2009;0.0
7529;B Delfstoffenwinning;Stadskanaal;2010;0.0
7530;B Delfstoffenwinning;Staphorst;2006;0.0
7531;B Delfstoffenwinning;Staphorst;2007;0.0
7532;B Delfstoffenwinning;Staphorst;2008;0.0
7533;B Delfstoffenwinning;Staphorst;2009;0.0
7534;B Delfstoffenwinning;Staphorst;2010;0.0
7535;B Delfstoffenwinning;Stede Broec;2006;0.0
7536;B Delfstoffenwinning;Stede Broec;2007;0.0
7537;B Delfstoffenwinning;Stede Broec;2008;0.0
7538;B Delfstoffenwinning;Stede Broec;2009;0.0
7539;B Delfstoffenwinning;Stede Broec;2010;0.0
7540;B Delfstoffenwinning;Steenbergen;2006;0.0
7541;B Delfstoffenwinning;Steenbergen;2007;0.0
7542;B Delfstoffenwinning;Steenbergen;2008;0.0
7543;B Delfstoffenwinning;Steenbergen;2009;0.0
7544;B Delfstoffenwinning;Steenbergen;2010;0.0
7545;B Delfstoffenwinning;Steenwijkerland;2006;0.0
7546;B Delfstoffenwinning;Steenwijkerland;2007;0.0
7547;B Delfstoffenwinning;Steenwijkerland;2008;0.0
7548;B Delfstoffenwinning;Steenwijkerland;2009;0.0
7549;B Delfstoffenwinning;Steenwijkerland;2010;0.0
7550;B Delfstoffenwinning;Stein (L.);2006;0.0
7551;B Delfstoffenwinning;Stein (L.);2007;0.0
7552;B Delfstoffenwinning;Stein (L.);2008;0.0
7553;B Delfstoffenwinning;Stein (L.);2009;0.0
7554;B Delfstoffenwinning;Stein (L.);2010;0.0
7555;B Delfstoffenwinning;Strijen;2006;0.0
7556;B Delfstoffenwinning;Strijen;2007;0.0
7557;B Delfstoffenwinning;Strijen;2008;0.0
7558;B Delfstoffenwinning;Strijen;2009;0.0
7559;B Delfstoffenwinning;Strijen;2010;0.0
7560;B Delfstoffenwinning;Swalmen;2006;0.0
7561;B Delfstoffenwinning;Swalmen;2007;
7562;B Delfstoffenwinning;Swalmen;2008;
7563;B Delfstoffenwinning;Swalmen;2009;
7564;B Delfstoffenwinning;Swalmen;2010;
7565;B Delfstoffenwinning;Terneuzen;2006;5.0
7566;B Delfstoffenwinning;Terneuzen;2007;5.0
7567;B Delfstoffenwinning;Terneuzen;2008;5.0
7568;B Delfstoffenwinning;Terneuzen;2009;5.0
7569;B Delfstoffenwinning;Terneuzen;2010;0.0
7570;B Delfstoffenwinning;Terschelling;2006;0.0
7571;B Delfstoffenwinning;Terschelling;2007;0.0
7572;B Delfstoffenwinning;Terschelling;2008;0.0
7573;B Delfstoffenwinning;Terschelling;2009;0.0
7574;B Delfstoffenwinning;Terschelling;2010;0.0
7575;B Delfstoffenwinning;Texel;2006;0.0
7576;B Delfstoffenwinning;Texel;2007;0.0
7577;B Delfstoffenwinning;Texel;2008;0.0
7578;B Delfstoffenwinning;Texel;2009;0.0
7579;B Delfstoffenwinning;Texel;2010;0.0
7580;B Delfstoffenwinning;Teylingen;2006;0.0
7581;B Delfstoffenwinning;Teylingen;2007;0.0
7582;B Delfstoffenwinning;Teylingen;2008;0.0
7583;B Delfstoffenwinning;Teylingen;2009;0.0
7584;B Delfstoffenwinning;Teylingen;2010;0.0
7585;B Delfstoffenwinning;Tholen;2006;0.0
7586;B Delfstoffenwinning;Tholen;2007;0.0
7587;B Delfstoffenwinning;Tholen;2008;0.0
7588;B Delfstoffenwinning;Tholen;2009;0.0
7589;B Delfstoffenwinning;Tholen;2010;0.0
7590;B Delfstoffenwinning;Thorn;2006;0.0
7591;B Delfstoffenwinning;Thorn;2007;
7592;B Delfstoffenwinning;Thorn;2008;
7593;B Delfstoffenwinning;Thorn;2009;
7594;B Delfstoffenwinning;Thorn;2010;
7595;B Delfstoffenwinning;Tiel;2006;0.0
7596;B Delfstoffenwinning;Tiel;2007;0.0
7597;B Delfstoffenwinning;Tiel;2008;0.0
7598;B Delfstoffenwinning;Tiel;2009;0.0
7599;B Delfstoffenwinning;Tiel;2010;0.0
7600;B Delfstoffenwinning;Tilburg;2006;0.0
7601;B Delfstoffenwinning;Tilburg;2007;5.0
7602;B Delfstoffenwinning;Tilburg;2008;5.0
7603;B Delfstoffenwinning;Tilburg;2009;0.0
7604;B Delfstoffenwinning;Tilburg;2010;0.0
7605;B Delfstoffenwinning;Tubbergen;2006;5.0
7606;B Delfstoffenwinning;Tubbergen;2007;0.0
7607;B Delfstoffenwinning;Tubbergen;2008;0.0
7608;B Delfstoffenwinning;Tubbergen;2009;0.0
7609;B Delfstoffenwinning;Tubbergen;2010;0.0
7610;B Delfstoffenwinning;Twenterand;2006;5.0
7611;B Delfstoffenwinning;Twenterand;2007;5.0
7612;B Delfstoffenwinning;Twenterand;2008;5.0
7613;B Delfstoffenwinning;Twenterand;2009;5.0
7614;B Delfstoffenwinning;Twenterand;2010;5.0
7615;B Delfstoffenwinning;Tynaarlo;2006;0.0
7616;B Delfstoffenwinning;Tynaarlo;2007;0.0
7617;B Delfstoffenwinning;Tynaarlo;2008;0.0
7618;B Delfstoffenwinning;Tynaarlo;2009;0.0
7619;B Delfstoffenwinning;Tynaarlo;2010;0.0
7620;B Delfstoffenwinning;Tytsjerksteradiel;2006;0.0
7621;B Delfstoffenwinning;Tytsjerksteradiel;2007;0.0
7622;B Delfstoffenwinning;Tytsjerksteradiel;2008;0.0
7623;B Delfstoffenwinning;Tytsjerksteradiel;2009;0.0
7624;B Delfstoffenwinning;Tytsjerksteradiel;2010;0.0
7625;B Delfstoffenwinning;Ubbergen;2006;0.0
7626;B Delfstoffenwinning;Ubbergen;2007;0.0
7627;B Delfstoffenwinning;Ubbergen;2008;0.0
7628;B Delfstoffenwinning;Ubbergen;2009;0.0
7629;B Delfstoffenwinning;Ubbergen;2010;0.0
7630;B Delfstoffenwinning;Uden;2006;0.0
7631;B Delfstoffenwinning;Uden;2007;0.0
7632;B Delfstoffenwinning;Uden;2008;0.0
7633;B Delfstoffenwinning;Uden;2009;0.0
7634;B Delfstoffenwinning;Uden;2010;0.0
7635;B Delfstoffenwinning;Uitgeest;2006;0.0
7636;B Delfstoffenwinning;Uitgeest;2007;0.0
7637;B Delfstoffenwinning;Uitgeest;2008;0.0
7638;B Delfstoffenwinning;Uitgeest;2009;0.0
7639;B Delfstoffenwinning;Uitgeest;2010;0.0
7640;B Delfstoffenwinning;Uithoorn;2006;0.0
7641;B Delfstoffenwinning;Uithoorn;2007;0.0
7642;B Delfstoffenwinning;Uithoorn;2008;0.0
7643;B Delfstoffenwinning;Uithoorn;2009;0.0
7644;B Delfstoffenwinning;Uithoorn;2010;0.0
7645;B Delfstoffenwinning;Urk;2006;0.0
7646;B Delfstoffenwinning;Urk;2007;0.0
7647;B Delfstoffenwinning;Urk;2008;0.0
7648;B Delfstoffenwinning;Urk;2009;0.0
7649;B Delfstoffenwinning;Urk;2010;0.0
7650;B Delfstoffenwinning;Utrecht (gemeente);2006;5.0
7651;B Delfstoffenwinning;Utrecht (gemeente);2007;0.0
7652;B Delfstoffenwinning;Utrecht (gemeente);2008;0.0
7653;B Delfstoffenwinning;Utrecht (gemeente);2009;0.0
7654;B Delfstoffenwinning;Utrecht (gemeente);2010;0.0
7655;B Delfstoffenwinning;Utrechtse Heuvelrug;2006;0.0
7656;B Delfstoffenwinning;Utrechtse Heuvelrug;2007;0.0
7657;B Delfstoffenwinning;Utrechtse Heuvelrug;2008;0.0
7658;B Delfstoffenwinning;Utrechtse Heuvelrug;2009;0.0
7659;B Delfstoffenwinning;Utrechtse Heuvelrug;2010;0.0
7660;B Delfstoffenwinning;Vaals;2006;0.0
7661;B Delfstoffenwinning;Vaals;2007;0.0
7662;B Delfstoffenwinning;Vaals;2008;0.0
7663;B Delfstoffenwinning;Vaals;2009;0.0
7664;B Delfstoffenwinning;Vaals;2010;0.0
7665;B Delfstoffenwinning;Valkenburg aan de Geul;2006;5.0
7666;B Delfstoffenwinning;Valkenburg aan de Geul;2007;5.0
7667;B Delfstoffenwinning;Valkenburg aan de Geul;2008;5.0
7668;B Delfstoffenwinning;Valkenburg aan de Geul;2009;0.0
7669;B Delfstoffenwinning;Valkenburg aan de Geul;2010;0.0
7670;B Delfstoffenwinning;Valkenswaard;2006;0.0
7671;B Delfstoffenwinning;Valkenswaard;2007;0.0
7672;B Delfstoffenwinning;Valkenswaard;2008;0.0
7673;B Delfstoffenwinning;Valkenswaard;2009;0.0
7674;B Delfstoffenwinning;Valkenswaard;2010;0.0
7675;B Delfstoffenwinning;Veendam;2006;0.0
7676;B Delfstoffenwinning;Veendam;2007;0.0
7677;B Delfstoffenwinning;Veendam;2008;0.0
7678;B Delfstoffenwinning;Veendam;2009;0.0
7679;B Delfstoffenwinning;Veendam;2010;0.0
7680;B Delfstoffenwinning;Veenendaal;2006;0.0
7681;B Delfstoffenwinning;Veenendaal;2007;0.0
7682;B Delfstoffenwinning;Veenendaal;2008;0.0
7683;B Delfstoffenwinning;Veenendaal;2009;0.0
7684;B Delfstoffenwinning;Veenendaal;2010;0.0
7685;B Delfstoffenwinning;Veere;2006;0.0
7686;B Delfstoffenwinning;Veere;2007;0.0
7687;B Delfstoffenwinning;Veere;2008;0.0
7688;B Delfstoffenwinning;Veere;2009;0.0
7689;B Delfstoffenwinning;Veere;2010;0.0
7690;B Delfstoffenwinning;Veghel;2006;0.0
7691;B Delfstoffenwinning;Veghel;2007;0.0
7692;B Delfstoffenwinning;Veghel;2008;0.0
7693;B Delfstoffenwinning;Veghel;2009;0.0
7694;B Delfstoffenwinning;Veghel;2010;0.0
7695;B Delfstoffenwinning;Veldhoven;2006;0.0
7696;B Delfstoffenwinning;Veldhoven;2007;0.0
7697;B Delfstoffenwinning;Veldhoven;2008;0.0
7698;B Delfstoffenwinning;Veldhoven;2009;0.0
7699;B Delfstoffenwinning;Veldhoven;2010;0.0
7700;B Delfstoffenwinning;Velsen;2006;10.0
7701;B Delfstoffenwinning;Velsen;2007;10.0
7702;B Delfstoffenwinning;Velsen;2008;10.0
7703;B Delfstoffenwinning;Velsen;2009;10.0
7704;B Delfstoffenwinning;Velsen;2010;10.0
7705;B Delfstoffenwinning;Venlo;2006;0.0
7706;B Delfstoffenwinning;Venlo;2007;0.0
7707;B Delfstoffenwinning;Venlo;2008;5.0
7708;B Delfstoffenwinning;Venlo;2009;5.0
7709;B Delfstoffenwinning;Venlo;2010;5.0
7710;B Delfstoffenwinning;Venray;2006;0.0
7711;B Delfstoffenwinning;Venray;2007;0.0
