ID;Vervoerstromen;SoortLading;Perioden;VervoerdLadinggewicht_1;Vervoersprestatie_2;VervoerdeContainereenheden_3
3985;Doorvoer;Droge bulk;2022 2e kwartaal;5090;857;
3986;Doorvoer;Droge bulk;2022 juli;1277;214;
3987;Doorvoer;Droge bulk;2022 augustus;1090;168;
3988;Doorvoer;Droge bulk;2022 september;1348;221;
3989;Doorvoer;Droge bulk;2022 3e kwartaal;3717;604;
3990;Doorvoer;Droge bulk;2022 oktober;1835;293;
3991;Doorvoer;Droge bulk;2022 november;1618;260;
3992;Doorvoer;Droge bulk;2022 december;1474;237;
3993;Doorvoer;Droge bulk;2022 4e kwartaal;4929;791;
3994;Doorvoer;Droge bulk;2022;19558;3246;
3995;Doorvoer;Droge bulk;2023 januari;1812;309;
3996;Doorvoer;Droge bulk;2023 februari;1626;275;
3997;Doorvoer;Droge bulk;2023 maart;1932;318;
3998;Doorvoer;Droge bulk;2023 1e kwartaal;5371;903;
3999;Doorvoer;Droge bulk;2023 april;1832;297;
4000;Doorvoer;Droge bulk;2023 mei;1714;277;
4001;Doorvoer;Droge bulk;2023 juni;1580;246;
4002;Doorvoer;Droge bulk;2023 2e kwartaal;5126;821;
4003;Doorvoer;Droge bulk;2023 juli;1306;213;
4004;Doorvoer;Droge bulk;2023 augustus;1646;249;
4005;Doorvoer;Droge bulk;2023 september;1747;273;
4006;Doorvoer;Droge bulk;2023 3e kwartaal;4699;737;
4007;Doorvoer;Droge bulk;2023 oktober;1462;231;
4008;Doorvoer;Droge bulk;2023 november;1731;285;
4009;Doorvoer;Droge bulk;2023 december;1282;194;
4010;Doorvoer;Droge bulk;2023 4e kwartaal;4477;711;
4011;Doorvoer;Droge bulk;2023;19674;3174;
4012;Doorvoer;Droge bulk;2024 januari;1357;222;
4013;Doorvoer;Droge bulk;2024 februari;1511;243;
4014;Doorvoer;Droge bulk;2024 maart;1760;269;
4015;Doorvoer;Droge bulk;2024 1e kwartaal;4629;735;
4016;Doorvoer;Droge bulk;2024 april;1578;239;
4017;Doorvoer;Droge bulk;2024 mei;1582;242;
4018;Doorvoer;Droge bulk;2024 juni;1739;268;
4019;Doorvoer;Droge bulk;2024 2e kwartaal;4901;750;
4020;Doorvoer;Droge bulk;2024 juli;1677;265;
4021;Doorvoer;Droge bulk;2024 augustus;1587;245;
4022;Doorvoer;Droge bulk;2024 september;1680;264;
4023;Doorvoer;Droge bulk;2024 3e kwartaal;4945;774;
4024;Doorvoer;Droge bulk;2024 oktober;1990;297;
4025;Doorvoer;Droge bulk;2024 november;1686;260;
4026;Doorvoer;Droge bulk;2024 december;1335;211;
4027;Doorvoer;Droge bulk;2024 4e kwartaal;5012;770;
4028;Doorvoer;Droge bulk;2025 januari;1421;239;
4029;Doorvoer;Droge bulk;2025 februari;1514;251;
4030;Doorvoer;Droge bulk;2025 maart;1565;254;
4031;Doorvoer;Droge bulk;2025 1e kwartaal;4501;744;
4032;Doorvoer;Natte bulk;2012 januari;931;141;
4033;Doorvoer;Natte bulk;2012 februari;921;140;
4034;Doorvoer;Natte bulk;2012 maart;983;151;
4035;Doorvoer;Natte bulk;2012 1e kwartaal;2836;433;
4036;Doorvoer;Natte bulk;2012 april;1048;167;
4037;Doorvoer;Natte bulk;2012 mei;1046;166;
4038;Doorvoer;Natte bulk;2012 juni;1032;164;
4039;Doorvoer;Natte bulk;2012 2e kwartaal;3127;498;
4040;Doorvoer;Natte bulk;2012 juli;1214;195;
4041;Doorvoer;Natte bulk;2012 augustus;990;150;
4042;Doorvoer;Natte bulk;2012 september;913;145;
4043;Doorvoer;Natte bulk;2012 3e kwartaal;3118;491;
4044;Doorvoer;Natte bulk;2012 oktober;1045;162;
4045;Doorvoer;Natte bulk;2012 november;1120;175;
4046;Doorvoer;Natte bulk;2012 december;1029;157;
4047;Doorvoer;Natte bulk;2012 4e kwartaal;3194;496;
4048;Doorvoer;Natte bulk;2012;12276;1919;
4049;Doorvoer;Natte bulk;2013 januari;1048;165;
4050;Doorvoer;Natte bulk;2013 februari;1027;155;
4051;Doorvoer;Natte bulk;2013 maart;1192;187;
4052;Doorvoer;Natte bulk;2013 1e kwartaal;3268;508;
4053;Doorvoer;Natte bulk;2013 april;1212;204;
4054;Doorvoer;Natte bulk;2013 mei;1206;202;
4055;Doorvoer;Natte bulk;2013 juni;1133;179;
4056;Doorvoer;Natte bulk;2013 2e kwartaal;3552;586;
4057;Doorvoer;Natte bulk;2013 juli;1226;192;
4058;Doorvoer;Natte bulk;2013 augustus;1145;181;
4059;Doorvoer;Natte bulk;2013 september;1290;200;
4060;Doorvoer;Natte bulk;2013 3e kwartaal;3662;574;
4061;Doorvoer;Natte bulk;2013 oktober;1252;203;
4062;Doorvoer;Natte bulk;2013 november;1271;204;
4063;Doorvoer;Natte bulk;2013 december;1101;166;
4064;Doorvoer;Natte bulk;2013 4e kwartaal;3625;574;
4065;Doorvoer;Natte bulk;2013;14108;2244;
4066;Doorvoer;Natte bulk;2014 januari;990;155;
4067;Doorvoer;Natte bulk;2014 februari;971;149;
4068;Doorvoer;Natte bulk;2014 maart;1125;174;
4069;Doorvoer;Natte bulk;2014 1e kwartaal;3088;478;
4070;Doorvoer;Natte bulk;2014 april;1137;178;
4071;Doorvoer;Natte bulk;2014 mei;1143;182;
4072;Doorvoer;Natte bulk;2014 juni;1141;176;
4073;Doorvoer;Natte bulk;2014 2e kwartaal;3421;537;
4074;Doorvoer;Natte bulk;2014 juli;1262;194;
4075;Doorvoer;Natte bulk;2014 augustus;1189;188;
4076;Doorvoer;Natte bulk;2014 september;1230;193;
4077;Doorvoer;Natte bulk;2014 3e kwartaal;3682;576;
4078;Doorvoer;Natte bulk;2014 oktober;1301;205;
4079;Doorvoer;Natte bulk;2014 november;1371;208;
4080;Doorvoer;Natte bulk;2014 december;1066;166;
4081;Doorvoer;Natte bulk;2014 4e kwartaal;3740;580;
4082;Doorvoer;Natte bulk;2014;13932;2173;
4083;Doorvoer;Natte bulk;2015 januari;1224;195;
4084;Doorvoer;Natte bulk;2015 februari;1201;193;
4085;Doorvoer;Natte bulk;2015 maart;1040;169;
4086;Doorvoer;Natte bulk;2015 1e kwartaal;3465;558;
4087;Doorvoer;Natte bulk;2015 april;990;154;
4088;Doorvoer;Natte bulk;2015 mei;1090;168;
4089;Doorvoer;Natte bulk;2015 juni;919;139;
4090;Doorvoer;Natte bulk;2015 2e kwartaal;3000;462;
4091;Doorvoer;Natte bulk;2015 juli;1072;168;
4092;Doorvoer;Natte bulk;2015 augustus;1033;164;
4093;Doorvoer;Natte bulk;2015 september;989;157;
4094;Doorvoer;Natte bulk;2015 3e kwartaal;3095;490;
4095;Doorvoer;Natte bulk;2015 oktober;1050;167;
4096;Doorvoer;Natte bulk;2015 november;1049;159;
4097;Doorvoer;Natte bulk;2015 december;1139;175;
4098;Doorvoer;Natte bulk;2015 4e kwartaal;3238;502;
4099;Doorvoer;Natte bulk;2015;12800;2013;
4100;Doorvoer;Natte bulk;2016 januari;1350;217;
4101;Doorvoer;Natte bulk;2016 februari;1170;189;
4102;Doorvoer;Natte bulk;2016 maart;1276;206;
4103;Doorvoer;Natte bulk;2016 1e kwartaal;3796;612;
4104;Doorvoer;Natte bulk;2016 april;1319;216;
4105;Doorvoer;Natte bulk;2016 mei;1255;207;
4106;Doorvoer;Natte bulk;2016 juni;1031;172;
4107;Doorvoer;Natte bulk;2016 2e kwartaal;3606;596;
4108;Doorvoer;Natte bulk;2016 juli;1292;205;
4109;Doorvoer;Natte bulk;2016 augustus;1150;183;
4110;Doorvoer;Natte bulk;2016 september;1109;174;
4111;Doorvoer;Natte bulk;2016 3e kwartaal;3552;563;
4112;Doorvoer;Natte bulk;2016 oktober;1126;178;
4113;Doorvoer;Natte bulk;2016 november;1199;184;
4114;Doorvoer;Natte bulk;2016 december;1007;148;
4115;Doorvoer;Natte bulk;2016 4e kwartaal;3334;510;
4116;Doorvoer;Natte bulk;2016;14290;2283;
4117;Doorvoer;Natte bulk;2017 januari;863;127;
4118;Doorvoer;Natte bulk;2017 februari;1062;166;
4119;Doorvoer;Natte bulk;2017 maart;1362;224;
4120;Doorvoer;Natte bulk;2017 1e kwartaal;3288;518;
4121;Doorvoer;Natte bulk;2017 april;1260;210;
4122;Doorvoer;Natte bulk;2017 mei;1371;223;
4123;Doorvoer;Natte bulk;2017 juni;1319;207;
4124;Doorvoer;Natte bulk;2017 2e kwartaal;3951;641;
4125;Doorvoer;Natte bulk;2017 juli;1303;211;
4126;Doorvoer;Natte bulk;2017 augustus;1266;204;
4127;Doorvoer;Natte bulk;2017 september;1032;157;
4128;Doorvoer;Natte bulk;2017 3e kwartaal;3602;574;
4129;Doorvoer;Natte bulk;2017 oktober;1204;186;
4130;Doorvoer;Natte bulk;2017 november;1246;198;
4131;Doorvoer;Natte bulk;2017 december;1333;213;
4132;Doorvoer;Natte bulk;2017 4e kwartaal;3784;598;
4133;Doorvoer;Natte bulk;2017;14626;2332;
4134;Doorvoer;Natte bulk;2018 januari;1244;207;
4135;Doorvoer;Natte bulk;2018 februari;1299;209;
4136;Doorvoer;Natte bulk;2018 maart;1629;267;
4137;Doorvoer;Natte bulk;2018 1e kwartaal;4173;684;
4138;Doorvoer;Natte bulk;2018 april;1530;255;
4139;Doorvoer;Natte bulk;2018 mei;1340;219;
4140;Doorvoer;Natte bulk;2018 juni;1353;217;
4141;Doorvoer;Natte bulk;2018 2e kwartaal;4225;693;
4142;Doorvoer;Natte bulk;2018 juli;1232;199;
4143;Doorvoer;Natte bulk;2018 augustus;966;145;
4144;Doorvoer;Natte bulk;2018 september;1130;179;
4145;Doorvoer;Natte bulk;2018 3e kwartaal;3329;523;
4146;Doorvoer;Natte bulk;2018 oktober;909;133;
4147;Doorvoer;Natte bulk;2018 november;835;115;
4148;Doorvoer;Natte bulk;2018 december;1273;199;
4149;Doorvoer;Natte bulk;2018 4e kwartaal;3018;449;
4150;Doorvoer;Natte bulk;2018;14746;2350;
4151;Doorvoer;Natte bulk;2019 januari;1527;247;
4152;Doorvoer;Natte bulk;2019 februari;1202;203;
4153;Doorvoer;Natte bulk;2019 maart;1525;251;
4154;Doorvoer;Natte bulk;2019 1e kwartaal;4255;701;
4155;Doorvoer;Natte bulk;2019 april;1325;211;
4156;Doorvoer;Natte bulk;2019 mei;1321;216;
4157;Doorvoer;Natte bulk;2019 juni;1452;248;
4158;Doorvoer;Natte bulk;2019 2e kwartaal;4099;675;
4159;Doorvoer;Natte bulk;2019 juli;1366;231;
4160;Doorvoer;Natte bulk;2019 augustus;1384;230;
4161;Doorvoer;Natte bulk;2019 september;1290;216;
4162;Doorvoer;Natte bulk;2019 3e kwartaal;4041;678;
4163;Doorvoer;Natte bulk;2019 oktober;1335;218;
4164;Doorvoer;Natte bulk;2019 november;1324;213;
4165;Doorvoer;Natte bulk;2019 december;1385;229;
4166;Doorvoer;Natte bulk;2019 4e kwartaal;4045;661;
4167;Doorvoer;Natte bulk;2019;16441;2718;
4168;Doorvoer;Natte bulk;2020 januari;1264;202;
4169;Doorvoer;Natte bulk;2020 februari;1366;225;
4170;Doorvoer;Natte bulk;2020 maart;1517;241;
4171;Doorvoer;Natte bulk;2020 1e kwartaal;4148;670;
4172;Doorvoer;Natte bulk;2020 april;1238;198;
4173;Doorvoer;Natte bulk;2020 mei;1353;213;
4174;Doorvoer;Natte bulk;2020 juni;1229;190;
4175;Doorvoer;Natte bulk;2020 2e kwartaal;3821;602;
4176;Doorvoer;Natte bulk;2020 juli;1227;193;
4177;Doorvoer;Natte bulk;2020 augustus;1241;203;
4178;Doorvoer;Natte bulk;2020 september;1007;163;
4179;Doorvoer;Natte bulk;2020 3e kwartaal;3476;560;
4180;Doorvoer;Natte bulk;2020 oktober;1361;232;
4181;Doorvoer;Natte bulk;2020 november;1305;218;
4182;Doorvoer;Natte bulk;2020 december;1261;207;
4183;Doorvoer;Natte bulk;2020 4e kwartaal;3929;657;
4184;Doorvoer;Natte bulk;2020;15375;2491;
4185;Doorvoer;Natte bulk;2021 januari;1288;211;
4186;Doorvoer;Natte bulk;2021 februari;1065;167;
4187;Doorvoer;Natte bulk;2021 maart;1430;233;
4188;Doorvoer;Natte bulk;2021 1e kwartaal;3785;612;
4189;Doorvoer;Natte bulk;2021 april;1347;225;
4190;Doorvoer;Natte bulk;2021 mei;1494;254;
4191;Doorvoer;Natte bulk;2021 juni;1300;216;
4192;Doorvoer;Natte bulk;2021 2e kwartaal;4142;696;
4193;Doorvoer;Natte bulk;2021 juli;1314;221;
4194;Doorvoer;Natte bulk;2021 augustus;1398;232;
4195;Doorvoer;Natte bulk;2021 september;1222;197;
4196;Doorvoer;Natte bulk;2021 3e kwartaal;3934;651;
4197;Doorvoer;Natte bulk;2021 oktober;1344;218;
4198;Doorvoer;Natte bulk;2021 november;1390;221;
4199;Doorvoer;Natte bulk;2021 december;1508;244;
4200;Doorvoer;Natte bulk;2021 4e kwartaal;4243;684;
4201;Doorvoer;Natte bulk;2021;16106;2645;
4202;Doorvoer;Natte bulk;2022 januari;1461;242;
4203;Doorvoer;Natte bulk;2022 februari;1257;204;
4204;Doorvoer;Natte bulk;2022 maart;1302;207;
4205;Doorvoer;Natte bulk;2022 1e kwartaal;4021;654;
4206;Doorvoer;Natte bulk;2022 april;1162;197;
4207;Doorvoer;Natte bulk;2022 mei;1240;196;
4208;Doorvoer;Natte bulk;2022 juni;1210;193;
4209;Doorvoer;Natte bulk;2022 2e kwartaal;3613;588;
4210;Doorvoer;Natte bulk;2022 juli;1086;170;
4211;Doorvoer;Natte bulk;2022 augustus;947;145;
4212;Doorvoer;Natte bulk;2022 september;1208;190;
4213;Doorvoer;Natte bulk;2022 3e kwartaal;3243;506;
4214;Doorvoer;Natte bulk;2022 oktober;1233;196;
4215;Doorvoer;Natte bulk;2022 november;1142;182;
4216;Doorvoer;Natte bulk;2022 december;1173;182;
4217;Doorvoer;Natte bulk;2022 4e kwartaal;3549;560;
4218;Doorvoer;Natte bulk;2022;14428;2309;
4219;Doorvoer;Natte bulk;2023 januari;1246;205;
4220;Doorvoer;Natte bulk;2023 februari;1177;188;
4221;Doorvoer;Natte bulk;2023 maart;1346;204;
4222;Doorvoer;Natte bulk;2023 1e kwartaal;3770;598;
4223;Doorvoer;Natte bulk;2023 april;1380;216;
4224;Doorvoer;Natte bulk;2023 mei;1489;238;
4225;Doorvoer;Natte bulk;2023 juni;1173;186;
4226;Doorvoer;Natte bulk;2023 2e kwartaal;4043;640;
4227;Doorvoer;Natte bulk;2023 juli;1017;153;
4228;Doorvoer;Natte bulk;2023 augustus;1078;174;
4229;Doorvoer;Natte bulk;2023 september;1018;163;
4230;Doorvoer;Natte bulk;2023 3e kwartaal;3114;492;
4231;Doorvoer;Natte bulk;2023 oktober;1063;163;
4232;Doorvoer;Natte bulk;2023 november;1357;214;
4233;Doorvoer;Natte bulk;2023 december;1362;218;
4234;Doorvoer;Natte bulk;2023 4e kwartaal;3783;597;
4235;Doorvoer;Natte bulk;2023;14712;2328;
4236;Doorvoer;Natte bulk;2024 januari;1257;202;
4237;Doorvoer;Natte bulk;2024 februari;1164;189;
4238;Doorvoer;Natte bulk;2024 maart;1281;209;
4239;Doorvoer;Natte bulk;2024 1e kwartaal;3703;602;
4240;Doorvoer;Natte bulk;2024 april;1406;233;
4241;Doorvoer;Natte bulk;2024 mei;1475;238;
4242;Doorvoer;Natte bulk;2024 juni;1133;176;
4243;Doorvoer;Natte bulk;2024 2e kwartaal;4015;649;
4244;Doorvoer;Natte bulk;2024 juli;1215;194;
4245;Doorvoer;Natte bulk;2024 augustus;1382;226;
4246;Doorvoer;Natte bulk;2024 september;1251;199;
4247;Doorvoer;Natte bulk;2024 3e kwartaal;3849;621;
4248;Doorvoer;Natte bulk;2024 oktober;1374;220;
4249;Doorvoer;Natte bulk;2024 november;1396;216;
4250;Doorvoer;Natte bulk;2024 december;1140;175;
4251;Doorvoer;Natte bulk;2024 4e kwartaal;3911;612;
4252;Doorvoer;Natte bulk;2025 januari;1104;172;
4253;Doorvoer;Natte bulk;2025 februari;1156;185;
4254;Doorvoer;Natte bulk;2025 maart;1193;192;
4255;Doorvoer;Natte bulk;2025 1e kwartaal;3454;550;
4256;Doorvoer;Container;2012 januari;704;133;71.0
4257;Doorvoer;Container;2012 februari;797;149;81.0
4258;Doorvoer;Container;2012 maart;784;148;83.0
4259;Doorvoer;Container;2012 1e kwartaal;2286;431;237.0
4260;Doorvoer;Container;2012 april;740;140;75.0
4261;Doorvoer;Container;2012 mei;746;142;80.0
4262;Doorvoer;Container;2012 juni;786;149;83.0
4263;Doorvoer;Container;2012 2e kwartaal;2273;432;238.0
4264;Doorvoer;Container;2012 juli;792;152;82.0
4265;Doorvoer;Container;2012 augustus;717;138;76.0
4266;Doorvoer;Container;2012 september;730;141;75.0
4267;Doorvoer;Container;2012 3e kwartaal;2240;431;233.0
4268;Doorvoer;Container;2012 oktober;724;138;69.0
4269;Doorvoer;Container;2012 november;742;142;70.0
4270;Doorvoer;Container;2012 december;735;141;70.0
4271;Doorvoer;Container;2012 4e kwartaal;2201;422;210.0
4272;Doorvoer;Container;2012;9002;1718;920.0
4273;Doorvoer;Container;2013 januari;736;142;71.0
4274;Doorvoer;Container;2013 februari;773;148;76.0
4275;Doorvoer;Container;2013 maart;833;159;83.0
4276;Doorvoer;Container;2013 1e kwartaal;2343;449;230.0
4277;Doorvoer;Container;2013 april;807;155;79.0
4278;Doorvoer;Container;2013 mei;870;167;88.0
4279;Doorvoer;Container;2013 juni;863;165;82.0
4280;Doorvoer;Container;2013 2e kwartaal;2541;488;251.0
4281;Doorvoer;Container;2013 juli;897;171;92.0
4282;Doorvoer;Container;2013 augustus;786;150;84.0
4283;Doorvoer;Container;2013 september;810;154;83.0
4284;Doorvoer;Container;2013 3e kwartaal;2494;476;259.0
4285;Doorvoer;Container;2013 oktober;855;164;87.0
4286;Doorvoer;Container;2013 november;798;153;84.0
4287;Doorvoer;Container;2013 december;794;151;83.0
4288;Doorvoer;Container;2013 4e kwartaal;2448;468;255.0
4289;Doorvoer;Container;2013;9827;1883;996.0
4290;Doorvoer;Container;2014 januari;800;154;86.0
4291;Doorvoer;Container;2014 februari;810;157;85.0
4292;Doorvoer;Container;2014 maart;915;175;96.0
4293;Doorvoer;Container;2014 1e kwartaal;2526;487;267.0
4294;Doorvoer;Container;2014 april;813;156;83.0
4295;Doorvoer;Container;2014 mei;913;175;94.0
4296;Doorvoer;Container;2014 juni;866;165;94.0
4297;Doorvoer;Container;2014 2e kwartaal;2593;497;273.0
4298;Doorvoer;Container;2014 juli;859;165;94.0
4299;Doorvoer;Container;2014 augustus;931;179;93.0
4300;Doorvoer;Container;2014 september;951;181;94.0
4301;Doorvoer;Container;2014 3e kwartaal;2742;525;282.0
4302;Doorvoer;Container;2014 oktober;922;174;93.0
4303;Doorvoer;Container;2014 november;906;172;87.0
4304;Doorvoer;Container;2014 december;870;166;88.0
4305;Doorvoer;Container;2014 4e kwartaal;2699;513;269.0
4306;Doorvoer;Container;2014;10562;2024;1092.0
4307;Doorvoer;Container;2015 januari;840;160;82.0
4308;Doorvoer;Container;2015 februari;846;161;90.0
4309;Doorvoer;Container;2015 maart;1007;189;102.0
4310;Doorvoer;Container;2015 1e kwartaal;2695;510;276.0
4311;Doorvoer;Container;2015 april;884;168;92.0
4312;Doorvoer;Container;2015 mei;898;171;95.0
4313;Doorvoer;Container;2015 juni;894;170;98.0
4314;Doorvoer;Container;2015 2e kwartaal;2677;510;286.0
4315;Doorvoer;Container;2015 juli;924;176;100.0
4316;Doorvoer;Container;2015 augustus;891;171;95.0
4317;Doorvoer;Container;2015 september;811;154;93.0
4318;Doorvoer;Container;2015 3e kwartaal;2627;502;289.0
4319;Doorvoer;Container;2015 oktober;805;153;87.0
4320;Doorvoer;Container;2015 november;713;135;77.0
4321;Doorvoer;Container;2015 december;819;156;84.0
4322;Doorvoer;Container;2015 4e kwartaal;2337;444;249.0
4323;Doorvoer;Container;2015;10337;1968;1102.0
4324;Doorvoer;Container;2016 januari;876;166;89.0
4325;Doorvoer;Container;2016 februari;981;188;99.0
4326;Doorvoer;Container;2016 maart;992;187;104.0
4327;Doorvoer;Container;2016 1e kwartaal;2851;542;293.0
4328;Doorvoer;Container;2016 april;1031;197;104.0
4329;Doorvoer;Container;2016 mei;1052;201;104.0
4330;Doorvoer;Container;2016 juni;1015;193;102.0
4331;Doorvoer;Container;2016 2e kwartaal;3099;592;311.0
4332;Doorvoer;Container;2016 juli;1071;206;107.0
4333;Doorvoer;Container;2016 augustus;1012;193;106.0
4334;Doorvoer;Container;2016 september;949;175;98.0
4335;Doorvoer;Container;2016 3e kwartaal;3033;576;312.0
4336;Doorvoer;Container;2016 oktober;883;166;92.0
4337;Doorvoer;Container;2016 november;845;159;88.0
4338;Doorvoer;Container;2016 december;811;152;85.0
4339;Doorvoer;Container;2016 4e kwartaal;2540;479;265.0
4340;Doorvoer;Container;2016;11524;2191;1183.0
4341;Doorvoer;Container;2017 januari;760;143;78.0
4342;Doorvoer;Container;2017 februari;836;158;83.0
4343;Doorvoer;Container;2017 maart;970;181;90.0
4344;Doorvoer;Container;2017 1e kwartaal;2566;482;252.0
4345;Doorvoer;Container;2017 april;946;180;91.0
4346;Doorvoer;Container;2017 mei;1024;193;100.0
4347;Doorvoer;Container;2017 juni;997;187;95.0
4348;Doorvoer;Container;2017 2e kwartaal;2968;561;287.0
4349;Doorvoer;Container;2017 juli;1084;205;105.0
4350;Doorvoer;Container;2017 augustus;999;187;99.0
4351;Doorvoer;Container;2017 september;995;186;98.0
4352;Doorvoer;Container;2017 3e kwartaal;3079;579;304.0
4353;Doorvoer;Container;2017 oktober;1086;204;107.0
4354;Doorvoer;Container;2017 november;978;182;97.0
4355;Doorvoer;Container;2017 december;1006;186;94.0
4356;Doorvoer;Container;2017 4e kwartaal;3072;573;299.0
4357;Doorvoer;Container;2017;11686;2196;1143.0
4358;Doorvoer;Container;2018 januari;958;177;86.0
4359;Doorvoer;Container;2018 februari;1030;192;94.0
4360;Doorvoer;Container;2018 maart;1096;203;101.0
4361;Doorvoer;Container;2018 1e kwartaal;3085;573;282.0
4362;Doorvoer;Container;2018 april;1081;201;96.0
4363;Doorvoer;Container;2018 mei;1086;201;97.0
4364;Doorvoer;Container;2018 juni;1097;203;99.0
4365;Doorvoer;Container;2018 2e kwartaal;3266;606;293.0
4366;Doorvoer;Container;2018 juli;1023;188;95.0
4367;Doorvoer;Container;2018 augustus;846;154;83.0
4368;Doorvoer;Container;2018 september;802;145;83.0
4369;Doorvoer;Container;2018 3e kwartaal;2673;489;262.0
4370;Doorvoer;Container;2018 oktober;661;120;68.0
4371;Doorvoer;Container;2018 november;504;85;50.0
4372;Doorvoer;Container;2018 december;629;112;60.0
4373;Doorvoer;Container;2018 4e kwartaal;1796;318;179.0
4374;Doorvoer;Container;2018;10821;1986;1016.0
4375;Doorvoer;Container;2019 januari;864;157;79.0
4376;Doorvoer;Container;2019 februari;954;172;88.0
4377;Doorvoer;Container;2019 maart;1089;201;95.0
4378;Doorvoer;Container;2019 1e kwartaal;2908;531;262.0
4379;Doorvoer;Container;2019 april;1015;186;88.0
4380;Doorvoer;Container;2019 mei;1069;193;92.0
4381;Doorvoer;Container;2019 juni;1018;184;88.0
4382;Doorvoer;Container;2019 2e kwartaal;3103;564;269.0
4383;Doorvoer;Container;2019 juli;1063;195;91.0
4384;Doorvoer;Container;2019 augustus;1025;186;88.0
4385;Doorvoer;Container;2019 september;1045;191;93.0
4386;Doorvoer;Container;2019 3e kwartaal;3134;574;272.0
4387;Doorvoer;Container;2019 oktober;1028;189;89.0
4388;Doorvoer;Container;2019 november;1025;189;89.0
4389;Doorvoer;Container;2019 december;921;169;78.0
4390;Doorvoer;Container;2019 4e kwartaal;2974;548;258.0
4391;Doorvoer;Container;2019;12121;2219;1063.0
4392;Doorvoer;Container;2020 januari;941;173;77.0
4393;Doorvoer;Container;2020 februari;1032;191;88.0
4394;Doorvoer;Container;2020 maart;1071;195;95.0
4395;Doorvoer;Container;2020 1e kwartaal;3045;560;261.0
4396;Doorvoer;Container;2020 april;946;175;82.0
4397;Doorvoer;Container;2020 mei;928;172;79.0
4398;Doorvoer;Container;2020 juni;915;169;80.0
4399;Doorvoer;Container;2020 2e kwartaal;2790;517;242.0
4400;Doorvoer;Container;2020 juli;975;177;84.0
4401;Doorvoer;Container;2020 augustus;968;179;84.0
4402;Doorvoer;Container;2020 september;975;177;86.0
4403;Doorvoer;Container;2020 3e kwartaal;2919;535;255.0
4404;Doorvoer;Container;2020 oktober;1033;190;87.0
4405;Doorvoer;Container;2020 november;932;173;83.0
4406;Doorvoer;Container;2020 december;893;165;84.0
4407;Doorvoer;Container;2020 4e kwartaal;2859;529;255.0
4408;Doorvoer;Container;2020;11614;2141;1016.0
4409;Doorvoer;Container;2021 januari;972;177;89.0
4410;Doorvoer;Container;2021 februari;830;153;73.0
4411;Doorvoer;Container;2021 maart;1053;191;89.0
4412;Doorvoer;Container;2021 1e kwartaal;2856;523;252.0
4413;Doorvoer;Container;2021 april;944;168;83.0
4414;Doorvoer;Container;2021 mei;1020;186;90.0
4415;Doorvoer;Container;2021 juni;953;170;82.0
4416;Doorvoer;Container;2021 2e kwartaal;2918;525;256.0
4417;Doorvoer;Container;2021 juli;990;178;84.0
4418;Doorvoer;Container;2021 augustus;967;176;87.0
4419;Doorvoer;Container;2021 september;909;163;80.0
4420;Doorvoer;Container;2021 3e kwartaal;2867;518;252.0
4421;Doorvoer;Container;2021 oktober;971;176;86.0
4422;Doorvoer;Container;2021 november;937;168;89.0
4423;Doorvoer;Container;2021 december;885;156;83.0
4424;Doorvoer;Container;2021 4e kwartaal;2794;500;258.0
4425;Doorvoer;Container;2021;11437;2068;1020.0
4426;Doorvoer;Container;2022 januari;911;163;82.0
4427;Doorvoer;Container;2022 februari;861;155;83.0
4428;Doorvoer;Container;2022 maart;918;164;88.0
4429;Doorvoer;Container;2022 1e kwartaal;2691;483;253.0
4430;Doorvoer;Container;2022 april;870;154;81.0
4431;Doorvoer;Container;2022 mei;1004;175;92.0
4432;Doorvoer;Container;2022 juni;877;154;84.0
4433;Doorvoer;Container;2022 2e kwartaal;2752;484;258.0
4434;Doorvoer;Container;2022 juli;848;145;82.0
4435;Doorvoer;Container;2022 augustus;610;105;61.0
4436;Doorvoer;Container;2022 september;658;112;67.0
4437;Doorvoer;Container;2022 3e kwartaal;2117;364;212.0
4438;Doorvoer;Container;2022 oktober;933;163;87.0
4439;Doorvoer;Container;2022 november;778;138;75.0
4440;Doorvoer;Container;2022 december;823;144;78.0
4441;Doorvoer;Container;2022 4e kwartaal;2535;446;241.0
4442;Doorvoer;Container;2022;10097;1779;966.0
4443;Doorvoer;Container;2023 januari;775;136;73.0
4444;Doorvoer;Container;2023 februari;748;129;74.0
