ID;BedrijfstakkenBranchesSBI2008;Perioden;InvesteringenInMaterieleVasteActiva_1;GrondEnTerreinen_2;Bedrijfsgebouwen_3;GrondWaterEnWegenbouwkundigeWerken_4;Vervoermiddelen_5;ComputersEnRandapparatuur_6;MachinesEnInstallaties_7;OverigeMaterieleVasteActiva_8;NieuweMaterieleVasteActiva_9;BestaandeMaterieleVasteActiva_10;VerkoopVanMaterieleVasteActiva_11
3217;502 Zee- en kustvaart (vrachtvaart);2016;;;;;;;;;;;
3218;502 Zee- en kustvaart (vrachtvaart);2017;;;;;;;;;;;
3219;502 Zee- en kustvaart (vrachtvaart);2018;;;;;;;;;;;
3220;502 Zee- en kustvaart (vrachtvaart);2019;;;;;;;;;;;
3221;502 Zee- en kustvaart (vrachtvaart);2020;;;;;;;;;;;
3222;502 Zee- en kustvaart (vrachtvaart);2021;;;;;;;;;;;
3223;502 Zee- en kustvaart (vrachtvaart);2022;;;;;;;;;;;
3224;502 Zee- en kustvaart (vrachtvaart);2023;;;;;;;;;;;
3225;503 Binnenvaart (passagiersvaart);2009;;;;;;;;;;;
3226;503 Binnenvaart (passagiersvaart);2010;;;;;;;;;;;
3227;503 Binnenvaart (passagiersvaart);2011;;;;;;;;;;;
3228;503 Binnenvaart (passagiersvaart);2012;;;;;;;;;;;
3229;503 Binnenvaart (passagiersvaart);2013;;;;;;;;;;;
3230;503 Binnenvaart (passagiersvaart);2014;;;;;;;;;;;
3231;503 Binnenvaart (passagiersvaart);2015;;;;;;;;;;;
3232;503 Binnenvaart (passagiersvaart);2016;;;;;;;;;;;
3233;503 Binnenvaart (passagiersvaart);2017;;;;;;;;;;;
3234;503 Binnenvaart (passagiersvaart);2018;;;;;;;;;;;
3235;503 Binnenvaart (passagiersvaart);2019;;;;;;;;;;;
3236;503 Binnenvaart (passagiersvaart);2020;;;;;;;;;;;
3237;503 Binnenvaart (passagiersvaart);2021;;;;;;;;;;;
3238;503 Binnenvaart (passagiersvaart);2022;;;;;;;;;;;
3239;503 Binnenvaart (passagiersvaart);2023;;;;;;;;;;;
3240;503-504 Binnenvaart;2009;296.22;0.23;7.63;1.41;198.59;4.07;36.14;48.15;252.69;43.53;15.1
3241;503-504 Binnenvaart;2010;196.2;0.61;4.88;0.06;157.42;0.73;19.72;12.78;173.99;22.21;21.04
3242;503-504 Binnenvaart;2011;;;;;;;;;;;
3243;503-504 Binnenvaart;2012;;;;;;;;;;;
3244;503-504 Binnenvaart;2013;163.43;0.12;1.64;2.56;137.03;2.72;14.56;4.8;136.92;26.51;42.11
3245;503-504 Binnenvaart;2014;94.77;0.66;1.3;0.03;74.26;3.47;11.89;3.17;76.33;18.44;13.66
3246;503-504 Binnenvaart;2015;202.52;0.0;6.84;2.24;168.08;4.54;15.96;4.86;170.72;31.79;51.81
3247;503-504 Binnenvaart;2016;126.45;0.55;9.0;1.0;94.91;2.82;11.45;6.72;91.49;34.96;13.79
3248;503-504 Binnenvaart;2017;178.81;0.0;2.44;0.09;158.88;3.92;10.5;2.98;149.23;29.57;58.28
3249;503-504 Binnenvaart;2018;194.63;0.0;3.3;0.38;169.85;3.06;13.23;4.82;146.25;48.38;68.87
3250;503-504 Binnenvaart;2019;;;;;;;;;;;
3251;503-504 Binnenvaart;2020;;;;;;;;;;;
3252;503-504 Binnenvaart;2021;;;;;;;;;;;
3253;503-504 Binnenvaart;2022;;;;;;;;;;;
3254;503-504 Binnenvaart;2023;;;;;;;;;;;
3255;504 Binnenvaart (vracht- en sleepvaart);2009;;;;;;;;;;;
3256;504 Binnenvaart (vracht- en sleepvaart);2010;;;;;;;;;;;
3257;504 Binnenvaart (vracht- en sleepvaart);2011;;;;;;;;;;;
3258;504 Binnenvaart (vracht- en sleepvaart);2012;;;;;;;;;;;
3259;504 Binnenvaart (vracht- en sleepvaart);2013;;;;;;;;;;;
3260;504 Binnenvaart (vracht- en sleepvaart);2014;;;;;;;;;;;
3261;504 Binnenvaart (vracht- en sleepvaart);2015;;;;;;;;;;;
3262;504 Binnenvaart (vracht- en sleepvaart);2016;;;;;;;;;;;
3263;504 Binnenvaart (vracht- en sleepvaart);2017;;;;;;;;;;;
3264;504 Binnenvaart (vracht- en sleepvaart);2018;;;;;;;;;;;
3265;504 Binnenvaart (vracht- en sleepvaart);2019;;;;;;;;;;;
3266;504 Binnenvaart (vracht- en sleepvaart);2020;;;;;;;;;;;
3267;504 Binnenvaart (vracht- en sleepvaart);2021;;;;;;;;;;;
3268;504 Binnenvaart (vracht- en sleepvaart);2022;;;;;;;;;;;
3269;504 Binnenvaart (vracht- en sleepvaart);2023;;;;;;;;;;;
3270;51 Vervoer door de lucht;2009;;;;;;;;;;;
3271;51 Vervoer door de lucht;2010;;;;;;;;;;;
3272;51 Vervoer door de lucht;2011;;;;;;;;;;;
3273;51 Vervoer door de lucht;2012;;;;;;;;;;;
3274;51 Vervoer door de lucht;2013;;;;;;;;;;;
3275;51 Vervoer door de lucht;2014;;;;;;;;;;;
3276;51 Vervoer door de lucht;2015;;;;;;;;;;;
3277;51 Vervoer door de lucht;2016;;;;;;;;;;;
3278;51 Vervoer door de lucht;2017;;;;;;;;;;;
3279;51 Vervoer door de lucht;2018;;;;;;;;;;;
3280;51 Vervoer door de lucht;2019;;;;;;;;;;;
3281;51 Vervoer door de lucht;2020;;;;;;;;;;;
3282;51 Vervoer door de lucht;2021;;;;;;;;;;;
3283;51 Vervoer door de lucht;2022;413.98;0.07;3.82;0.0;371.68;3.39;27.48;7.54;413.0;0.98;12.61
3284;51 Vervoer door de lucht;2023;;;;;;;;;;;
3285;511 Personenvervoer door de lucht;2009;;;;;;;;;;;
3286;511 Personenvervoer door de lucht;2010;;;;;;;;;;;
3287;511 Personenvervoer door de lucht;2011;;;;;;;;;;;
3288;511 Personenvervoer door de lucht;2012;;;;;;;;;;;
3289;511 Personenvervoer door de lucht;2013;;;;;;;;;;;
3290;511 Personenvervoer door de lucht;2014;;;;;;;;;;;
3291;511 Personenvervoer door de lucht;2015;;;;;;;;;;;
3292;511 Personenvervoer door de lucht;2016;;;;;;;;;;;
3293;511 Personenvervoer door de lucht;2017;;;;;;;;;;;
3294;511 Personenvervoer door de lucht;2018;;;;;;;;;;;
3295;511 Personenvervoer door de lucht;2019;;;;;;;;;;;
3296;511 Personenvervoer door de lucht;2020;;;;;;;;;;;
3297;511 Personenvervoer door de lucht;2021;;;;;;;;;;;
3298;511 Personenvervoer door de lucht;2022;;;;;;;;;;;
3299;511 Personenvervoer door de lucht;2023;;;;;;;;;;;
3300;512 Goederenvervoer door de lucht;2009;;;;;;;;;;;
3301;512 Goederenvervoer door de lucht;2010;;;;;;;;;;;
3302;512 Goederenvervoer door de lucht;2011;;;;;;;;;;;
3303;512 Goederenvervoer door de lucht;2012;;;;;;;;;;;
3304;512 Goederenvervoer door de lucht;2013;;;;;;;;;;;
3305;512 Goederenvervoer door de lucht;2014;;;;;;;;;;;
3306;512 Goederenvervoer door de lucht;2015;;;;;;;;;;;
3307;512 Goederenvervoer door de lucht;2016;;;;;;;;;;;
3308;512 Goederenvervoer door de lucht;2017;;;;;;;;;;;
3309;512 Goederenvervoer door de lucht;2018;;;;;;;;;;;
3310;512 Goederenvervoer door de lucht;2019;;;;;;;;;;;
3311;512 Goederenvervoer door de lucht;2020;;;;;;;;;;;
3312;512 Goederenvervoer door de lucht;2021;;;;;;;;;;;
3313;512 Goederenvervoer door de lucht;2022;;;;;;;;;;;
3314;512 Goederenvervoer door de lucht;2023;;;;;;;;;;;
3315;52 Opslag, dienstverlening voor vervoer;2009;1949.26;53.04;379.08;638.06;101.74;23.17;593.85;160.32;1843.25;106.01;56.65
3316;52 Opslag, dienstverlening voor vervoer;2010;2554.18;38.53;259.53;1032.81;64.52;18.7;869.13;270.95;2491.7;62.48;48.64
3317;52 Opslag, dienstverlening voor vervoer;2011;3100.69;128.06;402.84;988.87;60.28;42.68;1336.07;141.89;2908.24;192.45;147.85
3318;52 Opslag, dienstverlening voor vervoer;2012;3121.9;185.19;376.08;1657.27;105.56;40.86;622.04;134.9;2875.83;246.07;160.77
3319;52 Opslag, dienstverlening voor vervoer;2013;2931.55;178.9;340.81;1528.07;251.27;49.2;454.42;128.87;2678.12;253.43;298.3
3320;52 Opslag, dienstverlening voor vervoer;2014;2619.5;15.18;263.49;1306.79;140.13;46.25;689.72;157.95;2572.05;47.45;230.58
3321;52 Opslag, dienstverlening voor vervoer;2015;3645.54;50.32;461.34;1492.87;162.71;92.11;1211.62;174.56;3516.46;129.07;52.96
3322;52 Opslag, dienstverlening voor vervoer;2016;3202.78;47.55;440.98;1384.49;228.48;92.85;677.96;330.47;3118.72;84.06;100.98
3323;52 Opslag, dienstverlening voor vervoer;2017;2430.87;51.03;288.69;735.29;201.75;79.89;779.4;294.82;2327.68;103.19;118.67
3324;52 Opslag, dienstverlening voor vervoer;2018;2413.72;87.47;404.94;877.88;169.36;84.29;577.1;212.68;2245.44;168.27;70.44
3325;52 Opslag, dienstverlening voor vervoer;2019;3062.34;25.05;466.29;1097.09;154.62;97.88;959.99;261.42;2998.48;63.86;95.36
3326;52 Opslag, dienstverlening voor vervoer;2020;2989.37;43.64;550.3;1106.01;135.36;102.24;794.9;256.91;2823.17;166.19;189.86
3327;52 Opslag, dienstverlening voor vervoer;2021;3427.47;35.98;413.82;1136.54;203.76;113.73;822.27;701.35;3339.32;88.15;212.11
3328;52 Opslag, dienstverlening voor vervoer;2022;3326.83;73.88;446.85;896.53;792.15;137.95;572.99;406.48;3131.38;195.45;431.77
3329;52 Opslag, dienstverlening voor vervoer;2023;;;;;;;;;;;
3330;521 Opslag;2009;;;;;;;;;;;
3331;521 Opslag;2010;;;;;;;;;;;
3332;521 Opslag;2011;;;;;;;;;;;
3333;521 Opslag;2012;;;;;;;;;;;
3334;521 Opslag;2013;;;;;;;;;;;
3335;521 Opslag;2014;;;;;;;;;;;
3336;521 Opslag;2015;;;;;;;;;;;
3337;521 Opslag;2016;;;;;;;;;;;
3338;521 Opslag;2017;;;;;;;;;;;
3339;521 Opslag;2018;;;;;;;;;;;
3340;521 Opslag;2019;;;;;;;;;;;
3341;521 Opslag;2020;;;;;;;;;;;
3342;521 Opslag;2021;;;;;;;;;;;
3343;521 Opslag;2022;;;;;;;;;;;
3344;521 Opslag;2023;;;;;;;;;;;
3345;522 Dienstverlening voor vervoer;2009;;;;;;;;;;;
3346;522 Dienstverlening voor vervoer;2010;;;;;;;;;;;
3347;522 Dienstverlening voor vervoer;2011;;;;;;;;;;;
3348;522 Dienstverlening voor vervoer;2012;;;;;;;;;;;
3349;522 Dienstverlening voor vervoer;2013;;;;;;;;;;;
3350;522 Dienstverlening voor vervoer;2014;;;;;;;;;;;
3351;522 Dienstverlening voor vervoer;2015;;;;;;;;;;;
3352;522 Dienstverlening voor vervoer;2016;;;;;;;;;;;
3353;522 Dienstverlening voor vervoer;2017;;;;;;;;;;;
3354;522 Dienstverlening voor vervoer;2018;;;;;;;;;;;
3355;522 Dienstverlening voor vervoer;2019;;;;;;;;;;;
3356;522 Dienstverlening voor vervoer;2020;;;;;;;;;;;
3357;522 Dienstverlening voor vervoer;2021;;;;;;;;;;;
3358;522 Dienstverlening voor vervoer;2022;;;;;;;;;;;
3359;522 Dienstverlening voor vervoer;2023;;;;;;;;;;;
3360;53 Post en koeriers;2009;;;;;;;;;;;
3361;53 Post en koeriers;2010;;;;;;;;;;;
3362;53 Post en koeriers;2011;70.75;0.5;6.66;0.03;34.44;8.42;15.42;5.28;63.14;7.61;14.95
3363;53 Post en koeriers;2012;83.88;0.03;9.78;0.0;45.23;10.63;3.8;14.4;71.69;12.19;7.22
3364;53 Post en koeriers;2013;;;;;;;;;;;
3365;53 Post en koeriers;2014;;;;;;;;;;;
3366;53 Post en koeriers;2015;;;;;;;;;;;
3367;53 Post en koeriers;2016;;;;;;;;;;;
3368;53 Post en koeriers;2017;;;;;;;;;;;
3369;53 Post en koeriers;2018;;;;;;;;;;;
3370;53 Post en koeriers;2019;;;;;;;;;;;
3371;53 Post en koeriers;2020;;;;;;;;;;;
3372;53 Post en koeriers;2021;;;;;;;;;;;
3373;53 Post en koeriers;2022;302.87;17.36;99.75;0.11;78.03;23.14;66.59;17.88;258.54;44.33;15.23
3374;53 Post en koeriers;2023;;;;;;;;;;;
3375;531 Nationale post;2009;;;;;;;;;;;
3376;531 Nationale post;2010;;;;;;;;;;;
3377;531 Nationale post;2011;;;;;;;;;;;
3378;531 Nationale post;2012;;;;;;;;;;;
3379;531 Nationale post;2013;;;;;;;;;;;
3380;531 Nationale post;2014;;;;;;;;;;;
3381;531 Nationale post;2015;;;;;;;;;;;
3382;531 Nationale post;2016;;;;;;;;;;;
3383;531 Nationale post;2017;;;;;;;;;;;
3384;531 Nationale post;2018;;;;;;;;;;;
3385;531 Nationale post;2019;;;;;;;;;;;
3386;531 Nationale post;2020;;;;;;;;;;;
3387;531 Nationale post;2021;;;;;;;;;;;
3388;531 Nationale post;2022;;;;;;;;;;;
3389;531 Nationale post;2023;;;;;;;;;;;
3390;532 Lokale post en koeriers;2009;;;;;;;;;;;
3391;532 Lokale post en koeriers;2010;;;;;;;;;;;
3392;532 Lokale post en koeriers;2011;;;;;;;;;;;
3393;532 Lokale post en koeriers;2012;;;;;;;;;;;
3394;532 Lokale post en koeriers;2013;;;;;;;;;;;
3395;532 Lokale post en koeriers;2014;;;;;;;;;;;
3396;532 Lokale post en koeriers;2015;;;;;;;;;;;
3397;532 Lokale post en koeriers;2016;;;;;;;;;;;
3398;532 Lokale post en koeriers;2017;;;;;;;;;;;
3399;532 Lokale post en koeriers;2018;;;;;;;;;;;
3400;532 Lokale post en koeriers;2019;;;;;;;;;;;
3401;532 Lokale post en koeriers;2020;;;;;;;;;;;
3402;532 Lokale post en koeriers;2021;;;;;;;;;;;
3403;532 Lokale post en koeriers;2022;;;;;;;;;;;
3404;532 Lokale post en koeriers;2023;;;;;;;;;;;
3405;I Horeca;2009;794.6;10.32;270.5;13.28;34.72;20.4;176.26;269.12;710.64;83.96;68.99
3406;I Horeca;2010;719.12;12.65;244.35;12.81;31.97;18.72;163.88;234.74;640.67;78.46;96.77
3407;I Horeca;2011;840.63;6.02;290.4;25.93;48.39;24.37;178.98;266.54;804.01;36.62;68.4
3408;I Horeca;2012;771.36;20.34;281.6;14.95;45.97;39.0;84.93;284.55;693.57;77.79;101.08
3409;I Horeca;2013;712.19;14.12;268.28;15.75;51.55;34.4;104.12;223.96;658.16;54.02;90.89
3410;I Horeca;2014;783.96;13.33;342.12;10.1;57.96;38.49;102.6;219.37;674.15;109.81;64.04
3411;I Horeca;2015;836.29;15.55;322.89;9.55;71.77;37.27;146.75;232.5;760.68;75.6;54.09
3412;I Horeca;2016;1009.66;13.85;417.93;11.34;65.44;48.9;150.66;301.54;913.94;95.72;43.73
3413;I Horeca;2017;1348.6;48.92;614.88;15.45;79.6;44.75;147.84;397.16;1214.27;134.33;93.04
3414;I Horeca;2018;1256.87;30.37;548.71;14.73;95.55;40.98;153.29;373.24;1139.87;117.0;69.02
3415;I Horeca;2019;1441.46;21.15;679.27;19.09;93.38;42.18;172.11;414.27;1313.6;127.86;287.41
3416;I Horeca;2020;1151.16;17.41;509.03;17.51;67.89;31.24;142.95;365.12;1011.17;140.0;148.66
3417;I Horeca;2021;1241.8;31.28;574.22;37.0;77.33;29.63;147.36;344.97;1135.73;106.07;145.58
3418;I Horeca;2022;1614.97;29.27;680.18;23.75;94.34;42.62;238.75;506.05;1461.8;153.17;209.11
3419;I Horeca;2023;;;;;;;;;;;
3420;Traditionele Horeca;2009;549.93;3.98;176.11;4.11;26.3;10.07;126.93;202.43;483.44;66.49;64.78
3421;Traditionele Horeca;2010;529.2;9.85;184.39;3.62;24.11;12.53;113.82;180.89;467.31;61.89;87.88
3422;Traditionele Horeca;2011;603.72;3.59;205.64;4.47;39.69;16.04;141.34;192.94;578.89;24.83;54.81
3423;Traditionele Horeca;2012;559.81;6.25;188.51;3.16;32.24;26.99;67.73;234.93;517.83;41.98;51.01
3424;Traditionele Horeca;2013;551.52;11.52;201.29;2.9;41.73;23.49;88.29;182.3;510.71;40.8;90.57
3425;Traditionele Horeca;2014;614.51;10.23;289.49;2.94;36.92;25.98;73.47;175.47;518.86;95.65;46.33
3426;Traditionele Horeca;2015;633.02;13.81;243.48;2.33;47.16;27.13;109.42;189.69;578.05;54.97;31.64
3427;Traditionele Horeca;2016;781.1;11.56;314.8;2.64;46.22;36.38;116.64;252.86;709.56;71.53;29.67
3428;Traditionele Horeca;2017;1092.91;26.7;514.58;4.02;64.79;33.19;123.47;326.16;990.42;102.49;70.2
3429;Traditionele Horeca;2018;949.38;14.83;406.0;4.83;77.63;31.76;127.54;286.79;865.65;83.73;35.95
3430;Traditionele Horeca;2019;;;;;;;;;;;
3431;Traditionele Horeca;2020;;;;;;;;;;;
3432;Traditionele Horeca;2021;;;;;;;;;;;
3433;Traditionele Horeca;2022;;;;;;;;;;;
3434;Traditionele Horeca;2023;;;;;;;;;;;
3435;55 Logiesverstrekking;2009;374.48;9.47;158.69;11.66;9.86;5.88;54.65;124.28;321.64;52.84;53.68
3436;55 Logiesverstrekking;2010;346.0;6.38;133.52;9.5;4.23;5.94;66.79;119.65;309.75;36.26;85.37
3437;55 Logiesverstrekking;2011;427.04;2.77;171.84;21.83;8.47;8.13;74.95;139.05;410.63;16.41;48.64
3438;55 Logiesverstrekking;2012;381.94;15.41;173.74;12.91;9.75;14.02;26.84;129.27;340.06;41.88;57.72
3439;55 Logiesverstrekking;2013;330.24;7.94;149.1;13.31;7.8;13.73;33.46;104.89;309.37;20.87;80.77
3440;55 Logiesverstrekking;2014;409.37;8.36;236.85;7.65;10.61;17.02;30.29;98.58;344.45;64.92;26.96
3441;55 Logiesverstrekking;2015;391.0;10.59;186.2;8.84;11.61;12.98;40.91;119.87;362.42;28.58;25.56
3442;55 Logiesverstrekking;2016;521.01;6.49;254.18;9.85;15.09;17.35;58.5;159.54;479.83;41.19;17.66
3443;55 Logiesverstrekking;2017;748.5;38.8;413.79;12.41;16.1;18.87;53.09;195.44;666.25;82.25;47.19
3444;55 Logiesverstrekking;2018;661.92;14.37;345.17;12.15;15.04;16.87;56.38;201.94;632.72;29.2;6.67
3445;55 Logiesverstrekking;2019;822.64;15.74;453.54;18.33;15.35;18.62;78.47;222.59;758.33;64.31;138.11
3446;55 Logiesverstrekking;2020;656.31;13.48;332.01;13.74;16.0;12.83;37.93;230.32;564.63;91.68;56.46
3447;55 Logiesverstrekking;2021;731.73;22.69;397.11;36.72;13.42;12.55;48.85;200.4;691.79;39.94;104.31
3448;55 Logiesverstrekking;2022;848.66;16.34;443.47;22.86;20.28;17.84;71.84;256.04;802.11;46.56;122.41
3449;55 Logiesverstrekking;2023;;;;;;;;;;;
3450;551 Hotels;2009;;;;;;;;;;;
3451;551 Hotels;2010;;;;;;;;;;;
3452;551 Hotels;2011;;;;;;;;;;;
3453;551 Hotels;2012;;;;;;;;;;;
3454;551 Hotels;2013;;;;;;;;;;;
3455;551 Hotels;2014;;;;;;;;;;;
3456;551 Hotels;2015;;;;;;;;;;;
3457;551 Hotels;2016;;;;;;;;;;;
3458;551 Hotels;2017;;;;;;;;;;;
3459;551 Hotels;2018;;;;;;;;;;;
3460;551 Hotels;2019;;;;;;;;;;;
3461;551 Hotels;2020;;;;;;;;;;;
3462;551 Hotels;2021;;;;;;;;;;;
3463;551 Hotels;2022;;;;;;;;;;;
3464;551 Hotels;2023;;;;;;;;;;;
3465;552 Verhuur van vakantiehuisjes e.d.;2009;;;;;;;;;;;
3466;552 Verhuur van vakantiehuisjes e.d.;2010;;;;;;;;;;;
3467;552 Verhuur van vakantiehuisjes e.d.;2011;;;;;;;;;;;
3468;552 Verhuur van vakantiehuisjes e.d.;2012;;;;;;;;;;;
3469;552 Verhuur van vakantiehuisjes e.d.;2013;;;;;;;;;;;
3470;552 Verhuur van vakantiehuisjes e.d.;2014;;;;;;;;;;;
3471;552 Verhuur van vakantiehuisjes e.d.;2015;;;;;;;;;;;
3472;552 Verhuur van vakantiehuisjes e.d.;2016;;;;;;;;;;;
3473;552 Verhuur van vakantiehuisjes e.d.;2017;;;;;;;;;;;
3474;552 Verhuur van vakantiehuisjes e.d.;2018;;;;;;;;;;;
3475;552 Verhuur van vakantiehuisjes e.d.;2019;;;;;;;;;;;
3476;552 Verhuur van vakantiehuisjes e.d.;2020;;;;;;;;;;;
3477;552 Verhuur van vakantiehuisjes e.d.;2021;;;;;;;;;;;
3478;552 Verhuur van vakantiehuisjes e.d.;2022;;;;;;;;;;;
3479;552 Verhuur van vakantiehuisjes e.d.;2023;;;;;;;;;;;
3480;553 Kampeerterreinen;2009;;;;;;;;;;;
3481;553 Kampeerterreinen;2010;;;;;;;;;;;
3482;553 Kampeerterreinen;2011;;;;;;;;;;;
3483;553 Kampeerterreinen;2012;;;;;;;;;;;
3484;553 Kampeerterreinen;2013;;;;;;;;;;;
3485;553 Kampeerterreinen;2014;;;;;;;;;;;
3486;553 Kampeerterreinen;2015;;;;;;;;;;;
3487;553 Kampeerterreinen;2016;;;;;;;;;;;
3488;553 Kampeerterreinen;2017;;;;;;;;;;;
3489;553 Kampeerterreinen;2018;;;;;;;;;;;
3490;553 Kampeerterreinen;2019;;;;;;;;;;;
3491;553 Kampeerterreinen;2020;;;;;;;;;;;
3492;553 Kampeerterreinen;2021;;;;;;;;;;;
3493;553 Kampeerterreinen;2022;;;;;;;;;;;
3494;553 Kampeerterreinen;2023;;;;;;;;;;;
3495;559 Overige logiesverstrekking;2009;;;;;;;;;;;
3496;559 Overige logiesverstrekking;2010;;;;;;;;;;;
3497;559 Overige logiesverstrekking;2011;;;;;;;;;;;
3498;559 Overige logiesverstrekking;2012;;;;;;;;;;;
3499;559 Overige logiesverstrekking;2013;;;;;;;;;;;
3500;559 Overige logiesverstrekking;2014;;;;;;;;;;;
3501;559 Overige logiesverstrekking;2015;;;;;;;;;;;
3502;559 Overige logiesverstrekking;2016;;;;;;;;;;;
3503;559 Overige logiesverstrekking;2017;;;;;;;;;;;
3504;559 Overige logiesverstrekking;2018;;;;;;;;;;;
3505;559 Overige logiesverstrekking;2019;;;;;;;;;;;
3506;559 Overige logiesverstrekking;2020;;;;;;;;;;;
3507;559 Overige logiesverstrekking;2021;;;;;;;;;;;
3508;559 Overige logiesverstrekking;2022;;;;;;;;;;;
3509;559 Overige logiesverstrekking;2023;;;;;;;;;;;
3510;56 Eet- en drinkgelegenheden;2009;420.12;0.86;111.81;1.62;24.86;14.52;121.61;144.84;388.99;31.12;15.31
3511;56 Eet- en drinkgelegenheden;2010;373.12;6.27;110.83;3.32;27.74;12.78;97.09;115.09;330.92;42.2;11.4
3512;56 Eet- en drinkgelegenheden;2011;413.58;3.25;118.56;4.1;39.91;16.24;104.03;127.5;393.38;20.21;19.77
3513;56 Eet- en drinkgelegenheden;2012;389.42;4.93;107.86;2.04;36.23;24.99;58.09;155.28;353.51;35.91;43.36
3514;56 Eet- en drinkgelegenheden;2013;381.95;6.18;119.18;2.44;43.75;20.67;70.66;119.07;348.8;33.15;10.13
3515;56 Eet- en drinkgelegenheden;2014;374.6;4.96;105.27;2.45;47.35;21.47;72.31;120.79;329.7;44.89;37.08
3516;56 Eet- en drinkgelegenheden;2015;445.29;4.97;136.69;0.72;60.16;24.28;105.84;112.63;398.27;47.02;28.53
3517;56 Eet- en drinkgelegenheden;2016;488.65;7.36;163.75;1.49;50.35;31.55;92.16;142.0;434.11;54.54;26.06
3518;56 Eet- en drinkgelegenheden;2017;600.1;10.12;201.09;3.04;63.5;25.88;94.75;201.72;548.01;52.09;45.85
3519;56 Eet- en drinkgelegenheden;2018;594.95;16.0;203.54;2.58;80.51;24.11;96.91;171.3;507.15;87.8;62.35
3520;56 Eet- en drinkgelegenheden;2019;618.82;5.41;225.73;0.76;78.02;23.57;93.64;191.68;555.27;63.55;149.3
3521;56 Eet- en drinkgelegenheden;2020;494.85;3.92;177.02;3.78;51.89;18.41;105.02;134.81;446.54;48.31;92.2
3522;56 Eet- en drinkgelegenheden;2021;510.07;8.59;177.11;0.29;63.9;17.08;98.52;144.58;443.94;66.13;41.26
3523;56 Eet- en drinkgelegenheden;2022;766.3;12.94;236.7;0.9;74.06;24.78;166.91;250.01;659.69;106.61;86.71
3524;56 Eet- en drinkgelegenheden;2023;;;;;;;;;;;
3525;561 Restaurants, andere eetgelegenheden;2009;;;;;;;;;;;
3526;561 Restaurants, andere eetgelegenheden;2010;;;;;;;;;;;
3527;561 Restaurants, andere eetgelegenheden;2011;;;;;;;;;;;
3528;561 Restaurants, andere eetgelegenheden;2012;;;;;;;;;;;
3529;561 Restaurants, andere eetgelegenheden;2013;;;;;;;;;;;
3530;561 Restaurants, andere eetgelegenheden;2014;;;;;;;;;;;
3531;561 Restaurants, andere eetgelegenheden;2015;;;;;;;;;;;
3532;561 Restaurants, andere eetgelegenheden;2016;;;;;;;;;;;
3533;561 Restaurants, andere eetgelegenheden;2017;;;;;;;;;;;
3534;561 Restaurants, andere eetgelegenheden;2018;;;;;;;;;;;
3535;561 Restaurants, andere eetgelegenheden;2019;;;;;;;;;;;
3536;561 Restaurants, andere eetgelegenheden;2020;;;;;;;;;;;
3537;561 Restaurants, andere eetgelegenheden;2021;;;;;;;;;;;
3538;561 Restaurants, andere eetgelegenheden;2022;;;;;;;;;;;
3539;561 Restaurants, andere eetgelegenheden;2023;;;;;;;;;;;
3540;562 Kantines en catering;2009;;;;;;;;;;;
3541;562 Kantines en catering;2010;;;;;;;;;;;
3542;562 Kantines en catering;2011;;;;;;;;;;;
3543;562 Kantines en catering;2012;;;;;;;;;;;
3544;562 Kantines en catering;2013;;;;;;;;;;;
3545;562 Kantines en catering;2014;;;;;;;;;;;
3546;562 Kantines en catering;2015;;;;;;;;;;;
3547;562 Kantines en catering;2016;;;;;;;;;;;
3548;562 Kantines en catering;2017;;;;;;;;;;;
3549;562 Kantines en catering;2018;;;;;;;;;;;
3550;562 Kantines en catering;2019;;;;;;;;;;;
3551;562 Kantines en catering;2020;;;;;;;;;;;
3552;562 Kantines en catering;2021;;;;;;;;;;;
3553;562 Kantines en catering;2022;;;;;;;;;;;
3554;562 Kantines en catering;2023;;;;;;;;;;;
3555;563 Cafés;2009;;;;;;;;;;;
3556;563 Cafés;2010;;;;;;;;;;;
3557;563 Cafés;2011;;;;;;;;;;;
3558;563 Cafés;2012;;;;;;;;;;;
3559;563 Cafés;2013;;;;;;;;;;;
3560;563 Cafés;2014;;;;;;;;;;;
3561;563 Cafés;2015;;;;;;;;;;;
3562;563 Cafés;2016;;;;;;;;;;;
3563;563 Cafés;2017;;;;;;;;;;;
3564;563 Cafés;2018;;;;;;;;;;;
3565;563 Cafés;2019;;;;;;;;;;;
3566;563 Cafés;2020;;;;;;;;;;;
3567;563 Cafés;2021;;;;;;;;;;;
3568;563 Cafés;2022;;;;;;;;;;;
3569;563 Cafés;2023;;;;;;;;;;;
3570;J Informatie en communicatie;2009;2311.01;0.73;170.15;717.86;97.37;437.2;748.07;139.62;2277.01;34.0;153.84
3571;J Informatie en communicatie;2010;2625.22;0.59;149.15;767.78;86.01;439.12;958.85;223.72;2607.92;17.3;229.6
3572;J Informatie en communicatie;2011;2986.62;2.22;153.82;1092.95;110.87;435.46;973.79;217.51;2936.56;50.06;333.59
3573;J Informatie en communicatie;2012;3322.05;13.14;152.48;1252.73;122.4;880.24;665.88;235.17;3270.68;51.37;192.32
3574;J Informatie en communicatie;2013;3317.85;19.92;204.36;1368.18;152.65;790.01;563.32;219.4;3264.1;53.75;93.07
3575;J Informatie en communicatie;2014;3358.17;14.54;164.65;1521.5;65.02;703.64;661.37;227.44;3305.74;52.43;103.39
