ID;BeroepsEnEigenVervoer;Vervoerstromen;Goederensoort;Perioden;VervoerdLadinggewicht_1
310;Beroeps- en eigen vervoer;Totaal;5 IJzer, staal en non-ferrometalen (i...;1991;
311;Beroeps- en eigen vervoer;Totaal;5 IJzer, staal en non-ferrometalen (i...;1992;
312;Beroeps- en eigen vervoer;Totaal;5 IJzer, staal en non-ferrometalen (i...;1993;
313;Beroeps- en eigen vervoer;Totaal;5 IJzer, staal en non-ferrometalen (i...;1994;
314;Beroeps- en eigen vervoer;Totaal;5 IJzer, staal en non-ferrometalen (i...;1995;
315;Beroeps- en eigen vervoer;Totaal;5 IJzer, staal en non-ferrometalen (i...;1996;
316;Beroeps- en eigen vervoer;Totaal;5 IJzer, staal en non-ferrometalen (i...;1997;18745.0
317;Beroeps- en eigen vervoer;Totaal;5 IJzer, staal en non-ferrometalen (i...;1998;18575.0
318;Beroeps- en eigen vervoer;Totaal;5 IJzer, staal en non-ferrometalen (i...;1999;19637.0
319;Beroeps- en eigen vervoer;Totaal;5 IJzer, staal en non-ferrometalen (i...;2000;18112.0
320;Beroeps- en eigen vervoer;Totaal;5 IJzer, staal en non-ferrometalen (i...;2001;16831.0
321;Beroeps- en eigen vervoer;Totaal;5 IJzer, staal en non-ferrometalen (i...;2002;16678.0
322;Beroeps- en eigen vervoer;Totaal;5 IJzer, staal en non-ferrometalen (i...;2003;19413.0
323;Beroeps- en eigen vervoer;Totaal;5 IJzer, staal en non-ferrometalen (i...;2004;20357.0
324;Beroeps- en eigen vervoer;Totaal;5 IJzer, staal en non-ferrometalen (i...;2005;22822.0
325;Beroeps- en eigen vervoer;Totaal;5 IJzer, staal en non-ferrometalen (i...;2006;21348.0
326;Beroeps- en eigen vervoer;Totaal;5 IJzer, staal en non-ferrometalen (i...;2007;23282.0
327;Beroeps- en eigen vervoer;Totaal;5 IJzer, staal en non-ferrometalen (i...;2008;22603.0
328;Beroeps- en eigen vervoer;Totaal;5 IJzer, staal en non-ferrometalen (i...;2009;19774.0
329;Beroeps- en eigen vervoer;Totaal;5 IJzer, staal en non-ferrometalen (i...;2010;18930.0
330;Beroeps- en eigen vervoer;Totaal;5 IJzer, staal en non-ferrometalen (i...;2011;19953.0
331;Beroeps- en eigen vervoer;Totaal;5 IJzer, staal en non-ferrometalen (i...;2012;18669.0
332;Beroeps- en eigen vervoer;Totaal;5 IJzer, staal en non-ferrometalen (i...;2013;16603.0
333;Beroeps- en eigen vervoer;Totaal;5 IJzer, staal en non-ferrometalen (i...;2014;17736.0
334;Beroeps- en eigen vervoer;Totaal;5 IJzer, staal en non-ferrometalen (i...;2015;14467.0
335;Beroeps- en eigen vervoer;Totaal;5 IJzer, staal en non-ferrometalen (i...;2016;16770.0
336;Beroeps- en eigen vervoer;Totaal;5 IJzer, staal en non-ferrometalen (i...;2017;16152.0
337;Beroeps- en eigen vervoer;Totaal;5 IJzer, staal en non-ferrometalen (i...;2018;17187.0
338;Beroeps- en eigen vervoer;Totaal;5 IJzer, staal en non-ferrometalen (i...;2019;14799.0
339;Beroeps- en eigen vervoer;Totaal;5 IJzer, staal en non-ferrometalen (i...;2020;13441.0
340;Beroeps- en eigen vervoer;Totaal;5 IJzer, staal en non-ferrometalen (i...;2021;15184.0
341;Beroeps- en eigen vervoer;Totaal;5 IJzer, staal en non-ferrometalen (i...;2022;13955.0
342;Beroeps- en eigen vervoer;Totaal;5 IJzer, staal en non-ferrometalen (i...;2023;14404.0
343;Beroeps- en eigen vervoer;Totaal;"6 Ruwe mineralen en -fabricaten; bouw...";1975;
344;Beroeps- en eigen vervoer;Totaal;"6 Ruwe mineralen en -fabricaten; bouw...";1976;
345;Beroeps- en eigen vervoer;Totaal;"6 Ruwe mineralen en -fabricaten; bouw...";1977;
346;Beroeps- en eigen vervoer;Totaal;"6 Ruwe mineralen en -fabricaten; bouw...";1978;
347;Beroeps- en eigen vervoer;Totaal;"6 Ruwe mineralen en -fabricaten; bouw...";1979;
348;Beroeps- en eigen vervoer;Totaal;"6 Ruwe mineralen en -fabricaten; bouw...";1980;
349;Beroeps- en eigen vervoer;Totaal;"6 Ruwe mineralen en -fabricaten; bouw...";1981;
350;Beroeps- en eigen vervoer;Totaal;"6 Ruwe mineralen en -fabricaten; bouw...";1982;
351;Beroeps- en eigen vervoer;Totaal;"6 Ruwe mineralen en -fabricaten; bouw...";1983;
352;Beroeps- en eigen vervoer;Totaal;"6 Ruwe mineralen en -fabricaten; bouw...";1984;
353;Beroeps- en eigen vervoer;Totaal;"6 Ruwe mineralen en -fabricaten; bouw...";1985;
354;Beroeps- en eigen vervoer;Totaal;"6 Ruwe mineralen en -fabricaten; bouw...";1986;
355;Beroeps- en eigen vervoer;Totaal;"6 Ruwe mineralen en -fabricaten; bouw...";1987;
356;Beroeps- en eigen vervoer;Totaal;"6 Ruwe mineralen en -fabricaten; bouw...";1988;
357;Beroeps- en eigen vervoer;Totaal;"6 Ruwe mineralen en -fabricaten; bouw...";1989;
358;Beroeps- en eigen vervoer;Totaal;"6 Ruwe mineralen en -fabricaten; bouw...";1990;
359;Beroeps- en eigen vervoer;Totaal;"6 Ruwe mineralen en -fabricaten; bouw...";1991;
360;Beroeps- en eigen vervoer;Totaal;"6 Ruwe mineralen en -fabricaten; bouw...";1992;
361;Beroeps- en eigen vervoer;Totaal;"6 Ruwe mineralen en -fabricaten; bouw...";1993;
362;Beroeps- en eigen vervoer;Totaal;"6 Ruwe mineralen en -fabricaten; bouw...";1994;
363;Beroeps- en eigen vervoer;Totaal;"6 Ruwe mineralen en -fabricaten; bouw...";1995;
364;Beroeps- en eigen vervoer;Totaal;"6 Ruwe mineralen en -fabricaten; bouw...";1996;
365;Beroeps- en eigen vervoer;Totaal;"6 Ruwe mineralen en -fabricaten; bouw...";1997;150117.0
366;Beroeps- en eigen vervoer;Totaal;"6 Ruwe mineralen en -fabricaten; bouw...";1998;149757.0
367;Beroeps- en eigen vervoer;Totaal;"6 Ruwe mineralen en -fabricaten; bouw...";1999;174561.0
368;Beroeps- en eigen vervoer;Totaal;"6 Ruwe mineralen en -fabricaten; bouw...";2000;169530.0
369;Beroeps- en eigen vervoer;Totaal;"6 Ruwe mineralen en -fabricaten; bouw...";2001;175355.0
370;Beroeps- en eigen vervoer;Totaal;"6 Ruwe mineralen en -fabricaten; bouw...";2002;150283.0
371;Beroeps- en eigen vervoer;Totaal;"6 Ruwe mineralen en -fabricaten; bouw...";2003;161318.0
372;Beroeps- en eigen vervoer;Totaal;"6 Ruwe mineralen en -fabricaten; bouw...";2004;164468.0
373;Beroeps- en eigen vervoer;Totaal;"6 Ruwe mineralen en -fabricaten; bouw...";2005;154141.0
374;Beroeps- en eigen vervoer;Totaal;"6 Ruwe mineralen en -fabricaten; bouw...";2006;156129.0
375;Beroeps- en eigen vervoer;Totaal;"6 Ruwe mineralen en -fabricaten; bouw...";2007;170235.0
376;Beroeps- en eigen vervoer;Totaal;"6 Ruwe mineralen en -fabricaten; bouw...";2008;165909.0
377;Beroeps- en eigen vervoer;Totaal;"6 Ruwe mineralen en -fabricaten; bouw...";2009;163119.0
378;Beroeps- en eigen vervoer;Totaal;"6 Ruwe mineralen en -fabricaten; bouw...";2010;128785.0
379;Beroeps- en eigen vervoer;Totaal;"6 Ruwe mineralen en -fabricaten; bouw...";2011;133671.0
380;Beroeps- en eigen vervoer;Totaal;"6 Ruwe mineralen en -fabricaten; bouw...";2012;124695.0
381;Beroeps- en eigen vervoer;Totaal;"6 Ruwe mineralen en -fabricaten; bouw...";2013;121979.0
382;Beroeps- en eigen vervoer;Totaal;"6 Ruwe mineralen en -fabricaten; bouw...";2014;127352.0
383;Beroeps- en eigen vervoer;Totaal;"6 Ruwe mineralen en -fabricaten; bouw...";2015;127858.0
384;Beroeps- en eigen vervoer;Totaal;"6 Ruwe mineralen en -fabricaten; bouw...";2016;128275.0
385;Beroeps- en eigen vervoer;Totaal;"6 Ruwe mineralen en -fabricaten; bouw...";2017;133014.0
386;Beroeps- en eigen vervoer;Totaal;"6 Ruwe mineralen en -fabricaten; bouw...";2018;141360.0
387;Beroeps- en eigen vervoer;Totaal;"6 Ruwe mineralen en -fabricaten; bouw...";2019;136625.0
388;Beroeps- en eigen vervoer;Totaal;"6 Ruwe mineralen en -fabricaten; bouw...";2020;139562.0
389;Beroeps- en eigen vervoer;Totaal;"6 Ruwe mineralen en -fabricaten; bouw...";2021;141169.0
390;Beroeps- en eigen vervoer;Totaal;"6 Ruwe mineralen en -fabricaten; bouw...";2022;140325.0
391;Beroeps- en eigen vervoer;Totaal;"6 Ruwe mineralen en -fabricaten; bouw...";2023;123279.0
392;Beroeps- en eigen vervoer;Totaal;7 Meststoffen;1975;
393;Beroeps- en eigen vervoer;Totaal;7 Meststoffen;1976;
394;Beroeps- en eigen vervoer;Totaal;7 Meststoffen;1977;
395;Beroeps- en eigen vervoer;Totaal;7 Meststoffen;1978;
396;Beroeps- en eigen vervoer;Totaal;7 Meststoffen;1979;
397;Beroeps- en eigen vervoer;Totaal;7 Meststoffen;1980;
398;Beroeps- en eigen vervoer;Totaal;7 Meststoffen;1981;
399;Beroeps- en eigen vervoer;Totaal;7 Meststoffen;1982;
400;Beroeps- en eigen vervoer;Totaal;7 Meststoffen;1983;
401;Beroeps- en eigen vervoer;Totaal;7 Meststoffen;1984;
402;Beroeps- en eigen vervoer;Totaal;7 Meststoffen;1985;
403;Beroeps- en eigen vervoer;Totaal;7 Meststoffen;1986;
404;Beroeps- en eigen vervoer;Totaal;7 Meststoffen;1987;
405;Beroeps- en eigen vervoer;Totaal;7 Meststoffen;1988;
406;Beroeps- en eigen vervoer;Totaal;7 Meststoffen;1989;
407;Beroeps- en eigen vervoer;Totaal;7 Meststoffen;1990;
408;Beroeps- en eigen vervoer;Totaal;7 Meststoffen;1991;
409;Beroeps- en eigen vervoer;Totaal;7 Meststoffen;1992;
410;Beroeps- en eigen vervoer;Totaal;7 Meststoffen;1993;
411;Beroeps- en eigen vervoer;Totaal;7 Meststoffen;1994;
412;Beroeps- en eigen vervoer;Totaal;7 Meststoffen;1995;
413;Beroeps- en eigen vervoer;Totaal;7 Meststoffen;1996;
414;Beroeps- en eigen vervoer;Totaal;7 Meststoffen;1997;11885.0
415;Beroeps- en eigen vervoer;Totaal;7 Meststoffen;1998;11473.0
416;Beroeps- en eigen vervoer;Totaal;7 Meststoffen;1999;13651.0
417;Beroeps- en eigen vervoer;Totaal;7 Meststoffen;2000;11796.0
418;Beroeps- en eigen vervoer;Totaal;7 Meststoffen;2001;12761.0
419;Beroeps- en eigen vervoer;Totaal;7 Meststoffen;2002;12121.0
420;Beroeps- en eigen vervoer;Totaal;7 Meststoffen;2003;12989.0
421;Beroeps- en eigen vervoer;Totaal;7 Meststoffen;2004;21581.0
422;Beroeps- en eigen vervoer;Totaal;7 Meststoffen;2005;17393.0
423;Beroeps- en eigen vervoer;Totaal;7 Meststoffen;2006;18705.0
424;Beroeps- en eigen vervoer;Totaal;7 Meststoffen;2007;17847.0
425;Beroeps- en eigen vervoer;Totaal;7 Meststoffen;2008;19791.0
426;Beroeps- en eigen vervoer;Totaal;7 Meststoffen;2009;23387.0
427;Beroeps- en eigen vervoer;Totaal;7 Meststoffen;2010;23240.0
428;Beroeps- en eigen vervoer;Totaal;7 Meststoffen;2011;22193.0
429;Beroeps- en eigen vervoer;Totaal;7 Meststoffen;2012;24580.0
430;Beroeps- en eigen vervoer;Totaal;7 Meststoffen;2013;27940.0
431;Beroeps- en eigen vervoer;Totaal;7 Meststoffen;2014;26334.0
432;Beroeps- en eigen vervoer;Totaal;7 Meststoffen;2015;28500.0
433;Beroeps- en eigen vervoer;Totaal;7 Meststoffen;2016;27563.0
434;Beroeps- en eigen vervoer;Totaal;7 Meststoffen;2017;31577.0
435;Beroeps- en eigen vervoer;Totaal;7 Meststoffen;2018;31748.0
436;Beroeps- en eigen vervoer;Totaal;7 Meststoffen;2019;31747.0
437;Beroeps- en eigen vervoer;Totaal;7 Meststoffen;2020;32391.0
438;Beroeps- en eigen vervoer;Totaal;7 Meststoffen;2021;27774.0
439;Beroeps- en eigen vervoer;Totaal;7 Meststoffen;2022;27311.0
440;Beroeps- en eigen vervoer;Totaal;7 Meststoffen;2023;23241.0
441;Beroeps- en eigen vervoer;Totaal;8 Chemische producten;1975;
442;Beroeps- en eigen vervoer;Totaal;8 Chemische producten;1976;
443;Beroeps- en eigen vervoer;Totaal;8 Chemische producten;1977;
444;Beroeps- en eigen vervoer;Totaal;8 Chemische producten;1978;
445;Beroeps- en eigen vervoer;Totaal;8 Chemische producten;1979;
446;Beroeps- en eigen vervoer;Totaal;8 Chemische producten;1980;
447;Beroeps- en eigen vervoer;Totaal;8 Chemische producten;1981;
448;Beroeps- en eigen vervoer;Totaal;8 Chemische producten;1982;
449;Beroeps- en eigen vervoer;Totaal;8 Chemische producten;1983;
450;Beroeps- en eigen vervoer;Totaal;8 Chemische producten;1984;
451;Beroeps- en eigen vervoer;Totaal;8 Chemische producten;1985;
452;Beroeps- en eigen vervoer;Totaal;8 Chemische producten;1986;
453;Beroeps- en eigen vervoer;Totaal;8 Chemische producten;1987;
454;Beroeps- en eigen vervoer;Totaal;8 Chemische producten;1988;
455;Beroeps- en eigen vervoer;Totaal;8 Chemische producten;1989;
456;Beroeps- en eigen vervoer;Totaal;8 Chemische producten;1990;
457;Beroeps- en eigen vervoer;Totaal;8 Chemische producten;1991;
458;Beroeps- en eigen vervoer;Totaal;8 Chemische producten;1992;
459;Beroeps- en eigen vervoer;Totaal;8 Chemische producten;1993;
460;Beroeps- en eigen vervoer;Totaal;8 Chemische producten;1994;
461;Beroeps- en eigen vervoer;Totaal;8 Chemische producten;1995;
462;Beroeps- en eigen vervoer;Totaal;8 Chemische producten;1996;
463;Beroeps- en eigen vervoer;Totaal;8 Chemische producten;1997;47411.0
464;Beroeps- en eigen vervoer;Totaal;8 Chemische producten;1998;52007.0
465;Beroeps- en eigen vervoer;Totaal;8 Chemische producten;1999;58034.0
466;Beroeps- en eigen vervoer;Totaal;8 Chemische producten;2000;61837.0
467;Beroeps- en eigen vervoer;Totaal;8 Chemische producten;2001;68501.0
468;Beroeps- en eigen vervoer;Totaal;8 Chemische producten;2002;60578.0
469;Beroeps- en eigen vervoer;Totaal;8 Chemische producten;2003;66089.0
470;Beroeps- en eigen vervoer;Totaal;8 Chemische producten;2004;83567.0
471;Beroeps- en eigen vervoer;Totaal;8 Chemische producten;2005;81461.0
472;Beroeps- en eigen vervoer;Totaal;8 Chemische producten;2006;89892.0
473;Beroeps- en eigen vervoer;Totaal;8 Chemische producten;2007;86101.0
474;Beroeps- en eigen vervoer;Totaal;8 Chemische producten;2008;86892.0
475;Beroeps- en eigen vervoer;Totaal;8 Chemische producten;2009;91399.0
476;Beroeps- en eigen vervoer;Totaal;8 Chemische producten;2010;76626.0
477;Beroeps- en eigen vervoer;Totaal;8 Chemische producten;2011;79191.0
478;Beroeps- en eigen vervoer;Totaal;8 Chemische producten;2012;71640.0
479;Beroeps- en eigen vervoer;Totaal;8 Chemische producten;2013;76510.0
480;Beroeps- en eigen vervoer;Totaal;8 Chemische producten;2014;69908.0
481;Beroeps- en eigen vervoer;Totaal;8 Chemische producten;2015;71489.0
482;Beroeps- en eigen vervoer;Totaal;8 Chemische producten;2016;72357.0
483;Beroeps- en eigen vervoer;Totaal;8 Chemische producten;2017;73410.0
484;Beroeps- en eigen vervoer;Totaal;8 Chemische producten;2018;71389.0
485;Beroeps- en eigen vervoer;Totaal;8 Chemische producten;2019;76503.0
486;Beroeps- en eigen vervoer;Totaal;8 Chemische producten;2020;68176.0
487;Beroeps- en eigen vervoer;Totaal;8 Chemische producten;2021;69311.0
488;Beroeps- en eigen vervoer;Totaal;8 Chemische producten;2022;67887.0
489;Beroeps- en eigen vervoer;Totaal;8 Chemische producten;2023;61022.0
490;Beroeps- en eigen vervoer;Totaal;9 Voertuigen, machines en overige goe...;1975;
491;Beroeps- en eigen vervoer;Totaal;9 Voertuigen, machines en overige goe...;1976;
492;Beroeps- en eigen vervoer;Totaal;9 Voertuigen, machines en overige goe...;1977;
493;Beroeps- en eigen vervoer;Totaal;9 Voertuigen, machines en overige goe...;1978;
494;Beroeps- en eigen vervoer;Totaal;9 Voertuigen, machines en overige goe...;1979;
495;Beroeps- en eigen vervoer;Totaal;9 Voertuigen, machines en overige goe...;1980;
496;Beroeps- en eigen vervoer;Totaal;9 Voertuigen, machines en overige goe...;1981;
497;Beroeps- en eigen vervoer;Totaal;9 Voertuigen, machines en overige goe...;1982;
498;Beroeps- en eigen vervoer;Totaal;9 Voertuigen, machines en overige goe...;1983;
499;Beroeps- en eigen vervoer;Totaal;9 Voertuigen, machines en overige goe...;1984;
500;Beroeps- en eigen vervoer;Totaal;9 Voertuigen, machines en overige goe...;1985;
501;Beroeps- en eigen vervoer;Totaal;9 Voertuigen, machines en overige goe...;1986;
502;Beroeps- en eigen vervoer;Totaal;9 Voertuigen, machines en overige goe...;1987;
503;Beroeps- en eigen vervoer;Totaal;9 Voertuigen, machines en overige goe...;1988;
504;Beroeps- en eigen vervoer;Totaal;9 Voertuigen, machines en overige goe...;1989;
505;Beroeps- en eigen vervoer;Totaal;9 Voertuigen, machines en overige goe...;1990;
506;Beroeps- en eigen vervoer;Totaal;9 Voertuigen, machines en overige goe...;1991;
507;Beroeps- en eigen vervoer;Totaal;9 Voertuigen, machines en overige goe...;1992;
508;Beroeps- en eigen vervoer;Totaal;9 Voertuigen, machines en overige goe...;1993;
509;Beroeps- en eigen vervoer;Totaal;9 Voertuigen, machines en overige goe...;1994;
510;Beroeps- en eigen vervoer;Totaal;9 Voertuigen, machines en overige goe...;1995;
511;Beroeps- en eigen vervoer;Totaal;9 Voertuigen, machines en overige goe...;1996;
512;Beroeps- en eigen vervoer;Totaal;9 Voertuigen, machines en overige goe...;1997;167857.0
513;Beroeps- en eigen vervoer;Totaal;9 Voertuigen, machines en overige goe...;1998;176330.0
514;Beroeps- en eigen vervoer;Totaal;9 Voertuigen, machines en overige goe...;1999;200461.0
515;Beroeps- en eigen vervoer;Totaal;9 Voertuigen, machines en overige goe...;2000;184977.0
516;Beroeps- en eigen vervoer;Totaal;9 Voertuigen, machines en overige goe...;2001;185009.0
517;Beroeps- en eigen vervoer;Totaal;9 Voertuigen, machines en overige goe...;2002;191945.0
518;Beroeps- en eigen vervoer;Totaal;9 Voertuigen, machines en overige goe...;2003;204556.0
519;Beroeps- en eigen vervoer;Totaal;9 Voertuigen, machines en overige goe...;2004;184897.0
520;Beroeps- en eigen vervoer;Totaal;9 Voertuigen, machines en overige goe...;2005;190210.0
521;Beroeps- en eigen vervoer;Totaal;9 Voertuigen, machines en overige goe...;2006;188537.0
522;Beroeps- en eigen vervoer;Totaal;9 Voertuigen, machines en overige goe...;2007;194483.0
523;Beroeps- en eigen vervoer;Totaal;9 Voertuigen, machines en overige goe...;2008;193979.0
524;Beroeps- en eigen vervoer;Totaal;9 Voertuigen, machines en overige goe...;2009;169272.0
525;Beroeps- en eigen vervoer;Totaal;9 Voertuigen, machines en overige goe...;2010;190176.0
526;Beroeps- en eigen vervoer;Totaal;9 Voertuigen, machines en overige goe...;2011;184021.0
527;Beroeps- en eigen vervoer;Totaal;9 Voertuigen, machines en overige goe...;2012;177589.0
528;Beroeps- en eigen vervoer;Totaal;9 Voertuigen, machines en overige goe...;2013;193340.0
529;Beroeps- en eigen vervoer;Totaal;9 Voertuigen, machines en overige goe...;2014;189676.0
530;Beroeps- en eigen vervoer;Totaal;9 Voertuigen, machines en overige goe...;2015;187897.0
531;Beroeps- en eigen vervoer;Totaal;9 Voertuigen, machines en overige goe...;2016;189247.0
532;Beroeps- en eigen vervoer;Totaal;9 Voertuigen, machines en overige goe...;2017;190880.0
533;Beroeps- en eigen vervoer;Totaal;9 Voertuigen, machines en overige goe...;2018;199275.0
534;Beroeps- en eigen vervoer;Totaal;9 Voertuigen, machines en overige goe...;2019;206173.0
535;Beroeps- en eigen vervoer;Totaal;9 Voertuigen, machines en overige goe...;2020;201795.0
536;Beroeps- en eigen vervoer;Totaal;9 Voertuigen, machines en overige goe...;2021;214212.0
537;Beroeps- en eigen vervoer;Totaal;9 Voertuigen, machines en overige goe...;2022;211040.0
538;Beroeps- en eigen vervoer;Totaal;9 Voertuigen, machines en overige goe...;2023;201931.0
539;Beroeps- en eigen vervoer;Binnenlands en bilateraal vervoer;Totaal;1975;
540;Beroeps- en eigen vervoer;Binnenlands en bilateraal vervoer;Totaal;1976;
541;Beroeps- en eigen vervoer;Binnenlands en bilateraal vervoer;Totaal;1977;
542;Beroeps- en eigen vervoer;Binnenlands en bilateraal vervoer;Totaal;1978;
543;Beroeps- en eigen vervoer;Binnenlands en bilateraal vervoer;Totaal;1979;
544;Beroeps- en eigen vervoer;Binnenlands en bilateraal vervoer;Totaal;1980;
545;Beroeps- en eigen vervoer;Binnenlands en bilateraal vervoer;Totaal;1981;
546;Beroeps- en eigen vervoer;Binnenlands en bilateraal vervoer;Totaal;1982;440114.0
547;Beroeps- en eigen vervoer;Binnenlands en bilateraal vervoer;Totaal;1983;415579.0
548;Beroeps- en eigen vervoer;Binnenlands en bilateraal vervoer;Totaal;1984;433858.0
549;Beroeps- en eigen vervoer;Binnenlands en bilateraal vervoer;Totaal;1985;431807.0
550;Beroeps- en eigen vervoer;Binnenlands en bilateraal vervoer;Totaal;1986;459919.0
551;Beroeps- en eigen vervoer;Binnenlands en bilateraal vervoer;Totaal;1987;465084.0
552;Beroeps- en eigen vervoer;Binnenlands en bilateraal vervoer;Totaal;1988;513015.0
553;Beroeps- en eigen vervoer;Binnenlands en bilateraal vervoer;Totaal;1989;499635.0
554;Beroeps- en eigen vervoer;Binnenlands en bilateraal vervoer;Totaal;1990;513250.0
555;Beroeps- en eigen vervoer;Binnenlands en bilateraal vervoer;Totaal;1991;508740.0
556;Beroeps- en eigen vervoer;Binnenlands en bilateraal vervoer;Totaal;1992;539861.0
557;Beroeps- en eigen vervoer;Binnenlands en bilateraal vervoer;Totaal;1993;527790.0
558;Beroeps- en eigen vervoer;Binnenlands en bilateraal vervoer;Totaal;1994;530680.0
559;Beroeps- en eigen vervoer;Binnenlands en bilateraal vervoer;Totaal;1995;543172.0
560;Beroeps- en eigen vervoer;Binnenlands en bilateraal vervoer;Totaal;1996;529070.0
561;Beroeps- en eigen vervoer;Binnenlands en bilateraal vervoer;Totaal;1997;564955.0
562;Beroeps- en eigen vervoer;Binnenlands en bilateraal vervoer;Totaal;1998;577684.0
563;Beroeps- en eigen vervoer;Binnenlands en bilateraal vervoer;Totaal;1999;644206.0
564;Beroeps- en eigen vervoer;Binnenlands en bilateraal vervoer;Totaal;2000;618294.0
565;Beroeps- en eigen vervoer;Binnenlands en bilateraal vervoer;Totaal;2001;626096.0
566;Beroeps- en eigen vervoer;Binnenlands en bilateraal vervoer;Totaal;2002;601335.0
567;Beroeps- en eigen vervoer;Binnenlands en bilateraal vervoer;Totaal;2003;602083.0
568;Beroeps- en eigen vervoer;Binnenlands en bilateraal vervoer;Totaal;2004;640033.0
569;Beroeps- en eigen vervoer;Binnenlands en bilateraal vervoer;Totaal;2005;644042.0
