ID;RegioS;Perioden;PrijsindexVerkoopprijzen_1;OntwikkelingTOVVoorgaandePeriode_2;OntwikkelingTOVEenJaarEerder_3;VerkochteWoningen_4;OntwikkelingTOVVoorgaandePeriode_5;OntwikkelingTOVEenJaarEerder_6;GemiddeldeVerkoopprijs_7;TotaleWaardeVerkoopprijzen_8
2491;Limburg (PV);2010 1e kwartaal;82.3;-1.0;-5.1;1697;-27.2;3.1;187846;319
2492;Limburg (PV);2010 2e kwartaal;82.8;0.6;-2.1;1815;7.0;-0.4;199126;361
2493;Limburg (PV);2010 3e kwartaal;83.4;0.7;-0.1;1945;7.2;-8.1;198952;387
2494;Limburg (PV);2010 4e kwartaal;82.0;-1.7;-1.4;2201;13.2;-5.6;194338;428
2495;Limburg (PV);2010;82.6;-2.2;-2.2;7658;-3.3;-3.3;195206;1495
2496;Limburg (PV);2011 1e kwartaal;82.1;0.1;-0.3;1613;-26.7;-5.0;202491;327
2497;Limburg (PV);2011 2e kwartaal;81.3;-1.0;-1.8;1828;13.3;0.7;196843;360
2498;Limburg (PV);2011 3e kwartaal;80.6;-0.8;-3.3;1843;0.8;-5.2;201844;372
2499;Limburg (PV);2011 4e kwartaal;79.4;-1.6;-3.2;2092;13.5;-5.0;192751;403
2500;Limburg (PV);2011;80.8;-2.1;-2.1;7376;-3.7;-3.7;198167;1462
2501;Limburg (PV);2012 1e kwartaal;78.1;-1.7;-4.9;1382;-33.9;-14.3;193147;267
2502;Limburg (PV);2012 2e kwartaal;77.2;-1.1;-5.0;2112;52.8;15.5;198227;419
2503;Limburg (PV);2012 3e kwartaal;74.4;-3.7;-7.8;1541;-27.0;-16.4;176852;273
2504;Limburg (PV);2012 4e kwartaal;74.3;-0.1;-6.4;2523;63.7;20.6;188957;477
2505;Limburg (PV);2012;76.0;-6.0;-6.0;7558;2.5;2.5;189845;1435
2506;Limburg (PV);2013 1e kwartaal;72.9;-1.9;-6.6;1378;-45.4;-0.3;182989;252
2507;Limburg (PV);2013 2e kwartaal;71.0;-2.5;-8.0;1391;0.9;-34.1;177174;246
2508;Limburg (PV);2013 3e kwartaal;71.4;0.5;-4.0;1854;33.3;20.3;176755;328
2509;Limburg (PV);2013 4e kwartaal;71.2;-0.3;-4.2;2339;26.2;-7.3;180786;423
2510;Limburg (PV);2013;71.6;-5.7;-5.7;6962;-7.9;-7.9;179427;1249
2511;Limburg (PV);2014 1e kwartaal;71.6;0.6;-1.7;1625;-30.5;17.9;181769;295
2512;Limburg (PV);2014 2e kwartaal;72.1;0.6;1.4;1903;17.1;36.8;184172;350
2513;Limburg (PV);2014 3e kwartaal;72.9;1.2;2.2;2281;19.9;23.0;188832;431
2514;Limburg (PV);2014 4e kwartaal;72.9;-0.1;2.4;3246;42.3;38.8;188338;611
2515;Limburg (PV);2014;72.4;1.1;1.1;9055;30.1;30.1;186408;1688
2516;Limburg (PV);2015 1e kwartaal;72.7;-0.2;1.5;1808;-44.3;11.3;183576;332
2517;Limburg (PV);2015 2e kwartaal;73.4;0.9;1.8;2332;29.0;22.5;192183;448
2518;Limburg (PV);2015 3e kwartaal;74.5;1.5;2.1;2919;25.2;28.0;193702;565
2519;Limburg (PV);2015 4e kwartaal;74.2;-0.3;1.9;3109;6.5;-4.2;194605;605
2520;Limburg (PV);2015;73.7;1.8;1.8;10168;12.3;12.3;191829;1951
2521;Limburg (PV);2016 1e kwartaal;74.9;1.0;3.1;2281;-26.6;26.2;193182;441
2522;Limburg (PV);2016 2e kwartaal;76.1;1.5;3.7;2801;22.8;20.1;197114;552
2523;Limburg (PV);2016 3e kwartaal;77.5;1.8;4.0;3540;26.4;21.3;202050;715
2524;Limburg (PV);2016 4e kwartaal;78.1;0.8;5.2;3739;5.6;20.3;201621;754
2525;Limburg (PV);2016;76.6;4.0;4.0;12361;21.6;21.6;199165;2462
2526;Limburg (PV);2017 1e kwartaal;78.8;1.0;5.2;3129;-16.3;37.2;207371;649
2527;Limburg (PV);2017 2e kwartaal;79.8;1.2;4.9;3522;12.6;25.7;210789;742
2528;Limburg (PV);2017 3e kwartaal;81.0;1.5;4.6;3767;7.0;6.4;215734;813
2529;Limburg (PV);2017 4e kwartaal;82.2;1.4;5.2;4257;13.0;13.9;216273;921
2530;Limburg (PV);2017;80.5;5.0;5.0;14675;18.7;18.7;212920;3125
2531;Limburg (PV);2018 1e kwartaal;84.1;2.4;6.7;3186;-25.2;1.8;221773;707
2532;Limburg (PV);2018 2e kwartaal;85.4;1.5;6.9;3229;1.4;-8.3;226700;732
2533;Limburg (PV);2018 3e kwartaal;87.7;2.7;8.2;3479;7.7;-7.6;230744;803
2534;Limburg (PV);2018 4e kwartaal;88.8;1.3;8.1;3611;3.8;-15.2;236824;855
2535;Limburg (PV);2018;86.5;7.5;7.5;13505;-8.0;-8.0;229286;3097
2536;Limburg (PV);2019 1e kwartaal;90.5;1.9;7.6;2900;-19.7;-9.0;239348;694
2537;Limburg (PV);2019 2e kwartaal;91.9;1.5;7.7;3270;12.8;1.3;240927;788
2538;Limburg (PV);2019 3e kwartaal;93.0;1.2;6.1;3550;8.6;2.0;245288;871
2539;Limburg (PV);2019 4e kwartaal;95.0;2.2;7.0;3690;3.9;2.2;248595;917
2540;Limburg (PV);2019;92.6;7.1;7.1;13410;-0.7;-0.7;243850;3270
2541;Limburg (PV);2020 1e kwartaal;97.4;2.5;7.6;3132;-15.1;8.0;260569;816
2542;Limburg (PV);2020 2e kwartaal;98.7;1.3;7.4;3469;10.8;6.1;259132;899
2543;Limburg (PV);2020 3e kwartaal;101.0;2.3;8.6;4013;15.7;13.0;268738;1078
2544;Limburg (PV);2020 4e kwartaal;102.8;1.8;8.2;4223;5.2;14.4;265725;1122
2545;Limburg (PV);2020;100.0;8.0;8.0;14837;10.6;10.6;263910;3916
2546;Limburg (PV);2021 1e kwartaal ;107.1;4.2;9.9;3917;-7.2;25.1;295810;1159
2547;Limburg (PV);2021 2e kwartaal ;110.3;3.0;11.7;3657;-6.6;5.4;288752;1056
2548;Limburg (PV);2021 3e kwartaal ;116.4;5.5;15.2;3398;-7.1;-15.3;306814;1043
2549;Limburg (PV);2021 4e kwartaal ;120.4;3.4;17.1;3319;-2.3;-21.4;313710;1041
2550;Limburg (PV);2021;113.5;13.5;13.5;14291;-3.7;-3.7;300777;4298
2551;Limburg (PV);2022 1e kwartaal;125.5;4.2;17.1;2728;-17.8;-30.4;323184;882
2552;Limburg (PV);2022 2e kwartaal;128.4;2.3;16.4;3043;11.5;-16.8;335862;1022
2553;Limburg (PV);2022 3e kwartaal;128.0;-0.3;9.9;3222;5.9;-5.2;338210;1090
2554;Limburg (PV);2022 4e kwartaal;126.4;-1.3;5.0;3266;1.4;-1.6;324259;1059
2555;Limburg (PV);2022;127.0;11.9;11.9;12259;-14.2;-14.2;330567;4052
2556;Limburg (PV);2023 1e kwartaal;124.9;-1.1;-0.4;2330;-28.7;-14.6;330824;771
2557;Limburg (PV);2023 2e kwartaal;124.4;-0.4;-3.1;2552;9.5;-16.1;322199;822
2558;Limburg (PV);2023 3e kwartaal;126.1;1.4;-1.4;2810;10.1;-12.8;328590;923
2559;Limburg (PV);2023 4e kwartaal;128.9;2.2;2.0;2932;4.3;-10.2;333868;979
2560;Limburg (PV);2023;126.1;-0.8;-0.8;10624;-13.3;-13.3;329001;3495
2561;Limburg (PV);2024 1e kwartaal;131.3;1.9;5.1;2589;-11.7;11.1;350559;908
2562;Limburg (PV);2024 2e kwartaal;134.9;2.7;8.4;2812;8.6;10.2;345202;971
2563;Limburg (PV);2024 3e kwartaal;138.7;2.9;10.0;3148;11.9;12.0;364774;1148
2564;Limburg (PV);2024 4e kwartaal;141.5;2.0;9.8;3586;13.9;22.3;365877;1312
2565;Limburg (PV);2024;136.6;8.3;8.3;12135;14.2;14.2;357532;4339
2566;Limburg (PV);2025 1e kwartaal;145.2;2.6;10.6;3101;-13.5;19.8;373438;1158
2567;Amsterdam;1995 1e kwartaal;18.8;;;625;;;95052;59
2568;Amsterdam;1995 2e kwartaal;19.0;1.0;;654;4.6;;98045;64
2569;Amsterdam;1995 3e kwartaal;19.5;2.3;;763;16.7;;94401;72
2570;Amsterdam;1995 4e kwartaal;19.9;2.1;;822;7.7;;103576;85
2571;Amsterdam;1995;19.3;;;2864;;;98008;281
2572;Amsterdam;1996 1e kwartaal;19.7;-0.8;4.6;696;-15.3;11.4;111078;77
2573;Amsterdam;1996 2e kwartaal;20.4;3.6;7.3;830;19.3;26.9;106316;88
2574;Amsterdam;1996 3e kwartaal;21.3;4.3;9.4;812;-2.2;6.4;108197;88
2575;Amsterdam;1996 4e kwartaal;21.8;2.5;9.9;862;6.2;4.9;115935;100
2576;Amsterdam;1996;20.8;7.8;7.8;3200;11.7;11.7;110420;353
2577;Amsterdam;1997 1e kwartaal;22.5;3.1;14.3;878;1.9;26.1;114735;101
2578;Amsterdam;1997 2e kwartaal;23.4;4.1;14.8;1066;21.4;28.4;121729;130
2579;Amsterdam;1997 3e kwartaal;24.5;4.7;15.1;1023;-4.0;26.0;127834;131
2580;Amsterdam;1997 4e kwartaal;24.8;1.2;13.7;1212;18.5;40.6;136452;165
2581;Amsterdam;1997;23.8;14.5;14.5;4179;30.6;30.6;126024;527
2582;Amsterdam;1998 1e kwartaal;26.3;6.2;17.0;903;-25.5;2.8;144703;131
2583;Amsterdam;1998 2e kwartaal;27.1;2.9;15.7;1051;16.4;-1.4;147192;155
2584;Amsterdam;1998 3e kwartaal;28.5;5.2;16.2;1037;-1.3;1.4;151201;157
2585;Amsterdam;1998 4e kwartaal;29.4;3.1;18.4;1106;6.7;-8.7;160513;178
2586;Amsterdam;1998;27.8;16.9;16.9;4097;-2.0;-2.0;151254;620
2587;Amsterdam;1999 1e kwartaal;31.7;7.8;20.2;950;-14.1;5.2;180478;171
2588;Amsterdam;1999 2e kwartaal;33.7;6.4;24.4;1137;19.7;8.2;179153;204
2589;Amsterdam;1999 3e kwartaal;35.4;5.1;24.4;1254;10.3;20.9;186919;234
2590;Amsterdam;1999 4e kwartaal;37.4;5.6;27.4;1249;-0.4;12.9;207371;259
2591;Amsterdam;1999;34.6;24.2;24.2;4590;12.0;12.0;189227;869
2592;Amsterdam;2000 1e kwartaal;39.6;5.8;25.1;1038;-16.9;9.3;209753;218
2593;Amsterdam;2000 2e kwartaal;40.9;3.3;21.4;1172;12.9;3.1;220496;258
2594;Amsterdam;2000 3e kwartaal;42.2;3.0;19.0;1291;10.2;3.0;226056;292
2595;Amsterdam;2000 4e kwartaal;43.7;3.6;16.7;1450;12.3;16.1;238404;346
2596;Amsterdam;2000;41.6;20.3;20.3;4951;7.9;7.9;224938;1114
2597;Amsterdam;2001 1e kwartaal;45.8;4.8;15.6;1086;-25.1;4.6;238402;259
2598;Amsterdam;2001 2e kwartaal;47.2;3.2;15.4;1251;15.2;6.7;247482;310
2599;Amsterdam;2001 3e kwartaal;48.0;1.6;13.8;1403;12.2;8.7;251894;353
2600;Amsterdam;2001 4e kwartaal;48.2;0.5;10.4;1532;9.2;5.7;248500;381
2601;Amsterdam;2001;47.3;13.7;13.7;5272;6.5;6.5;247082;1303
2602;Amsterdam;2002 1e kwartaal;48.3;0.2;5.5;1179;-23.0;8.6;261042;308
2603;Amsterdam;2002 2e kwartaal;48.0;-0.5;1.7;1355;14.9;8.3;257211;349
2604;Amsterdam;2002 3e kwartaal;48.6;1.2;1.3;1543;13.9;10.0;251807;389
2605;Amsterdam;2002 4e kwartaal;47.8;-1.7;-0.9;1573;1.9;2.7;238815;376
2606;Amsterdam;2002;48.2;1.8;1.8;5650;7.2;7.2;251413;1420
2607;Amsterdam;2003 1e kwartaal;47.5;-0.6;-1.7;1260;-19.9;6.9;235453;297
2608;Amsterdam;2003 2e kwartaal;46.7;-1.6;-2.8;1340;6.3;-1.1;239384;321
2609;Amsterdam;2003 3e kwartaal;46.4;-0.6;-4.5;1782;33.0;15.5;226932;404
2610;Amsterdam;2003 4e kwartaal;46.7;0.7;-2.2;2195;23.2;39.5;228929;502
2611;Amsterdam;2003;46.8;-2.8;-2.8;6577;16.4;16.4;231768;1524
2612;Amsterdam;2004 1e kwartaal;46.8;0.3;-1.3;1528;-30.4;21.3;236635;362
2613;Amsterdam;2004 2e kwartaal;47.3;1.0;1.4;1859;21.7;38.7;232074;431
2614;Amsterdam;2004 3e kwartaal;47.8;1.0;3.0;2170;16.7;21.8;232900;505
2615;Amsterdam;2004 4e kwartaal;47.2;-1.3;1.0;2465;13.6;12.3;214217;528
2616;Amsterdam;2004;47.3;1.0;1.0;8022;22.0;22.0;227679;1826
2617;Amsterdam;2005 1e kwartaal;48.2;2.3;3.0;1990;-19.3;30.2;227622;453
2618;Amsterdam;2005 2e kwartaal;49.3;2.2;4.2;2212;11.2;19.0;236026;522
2619;Amsterdam;2005 3e kwartaal;50.1;1.6;4.7;2443;10.4;12.6;244213;597
2620;Amsterdam;2005 4e kwartaal;50.6;1.0;7.2;2634;7.8;6.9;242401;638
2621;Amsterdam;2005;49.5;4.8;4.8;9279;15.7;15.7;238189;2210
2622;Amsterdam;2006 1e kwartaal;51.8;2.3;7.3;2351;-10.7;18.1;244538;575
2623;Amsterdam;2006 2e kwartaal;52.5;1.4;6.5;2420;2.9;9.4;252779;612
2624;Amsterdam;2006 3e kwartaal;54.9;4.6;9.7;2571;6.2;5.2;266748;686
2625;Amsterdam;2006 4e kwartaal;55.7;1.4;10.1;2732;6.3;3.7;263084;719
2626;Amsterdam;2006;53.7;8.4;8.4;10074;8.6;8.6;257215;2591
2627;Amsterdam;2007 1e kwartaal;57.0;2.4;10.2;2443;-10.6;3.9;270234;660
2628;Amsterdam;2007 2e kwartaal;59.1;3.6;12.5;2436;-0.3;0.7;274046;668
2629;Amsterdam;2007 3e kwartaal;61.6;4.3;12.2;2762;13.4;7.4;295410;816
2630;Amsterdam;2007 4e kwartaal;61.8;0.3;11.0;2848;3.1;4.2;299101;852
2631;Amsterdam;2007;59.9;11.5;11.5;10489;4.1;4.1;285587;2996
2632;Amsterdam;2008 1e kwartaal;64.1;3.7;12.4;2191;-23.1;-10.3;314415;689
2633;Amsterdam;2008 2e kwartaal;64.5;0.6;9.2;2382;8.7;-2.2;309079;736
2634;Amsterdam;2008 3e kwartaal;65.0;0.8;5.5;2499;4.9;-9.5;306694;766
2635;Amsterdam;2008 4e kwartaal;63.1;-2.9;2.1;2318;-7.2;-18.6;290918;674
2636;Amsterdam;2008;64.2;7.2;7.2;9390;-10.5;-10.5;305206;2866
2637;Amsterdam;2009 1e kwartaal;61.9;-2.0;-3.5;1435;-38.1;-34.5;284120;408
2638;Amsterdam;2009 2e kwartaal;60.2;-2.7;-6.6;1611;12.3;-32.4;273395;440
2639;Amsterdam;2009 3e kwartaal;59.5;-1.2;-8.5;2000;24.1;-20.0;274993;550
2640;Amsterdam;2009 4e kwartaal;60.3;1.4;-4.4;2317;15.9;0.0;288490;668
2641;Amsterdam;2009;60.5;-5.8;-5.8;7363;-21.6;-21.6;280670;2067
2642;Amsterdam;2010 1e kwartaal;59.8;-0.9;-3.3;1784;-23.0;24.3;277348;495
2643;Amsterdam;2010 2e kwartaal;60.8;1.8;1.0;1898;6.4;17.8;284337;540
2644;Amsterdam;2010 3e kwartaal;60.2;-1.1;1.2;2025;6.7;1.3;283053;573
2645;Amsterdam;2010 4e kwartaal;60.0;-0.3;-0.5;1990;-1.7;-14.1;279797;557
2646;Amsterdam;2010;60.2;-0.4;-0.4;7697;4.5;4.5;281206;2164
2647;Amsterdam;2011 1e kwartaal;61.0;1.7;2.1;1721;-13.5;-3.5;293197;505
2648;Amsterdam;2011 2e kwartaal;60.3;-1.3;-1.0;1868;8.5;-1.6;280421;524
2649;Amsterdam;2011 3e kwartaal;60.2;-0.1;0.0;1904;1.9;-6.0;290035;552
2650;Amsterdam;2011 4e kwartaal;58.5;-2.8;-2.5;2145;12.7;7.8;276759;594
2651;Amsterdam;2011;60.0;-0.3;-0.3;7638;-0.8;-0.8;284668;2174
2652;Amsterdam;2012 1e kwartaal;58.6;0.2;-3.9;1558;-27.4;-9.5;293547;457
2653;Amsterdam;2012 2e kwartaal;57.2;-2.4;-5.0;1883;20.9;0.8;275509;519
2654;Amsterdam;2012 3e kwartaal;55.7;-2.7;-7.5;1648;-12.5;-13.4;257831;425
2655;Amsterdam;2012 4e kwartaal;54.8;-1.6;-6.4;2116;28.4;-1.4;258964;548
2656;Amsterdam;2012;56.6;-5.7;-5.7;7205;-5.7;-5.7;270507;1949
2657;Amsterdam;2013 1e kwartaal;53.2;-3.0;-9.4;1547;-26.9;-0.7;258131;399
2658;Amsterdam;2013 2e kwartaal;54.1;1.7;-5.5;1373;-11.2;-27.1;252982;347
2659;Amsterdam;2013 3e kwartaal;53.9;-0.4;-3.3;1882;37.1;14.2;254315;479
2660;Amsterdam;2013 4e kwartaal;53.4;-0.9;-2.6;2174;15.5;2.7;258837;563
2661;Amsterdam;2013;53.6;-5.3;-5.3;6976;-3.2;-3.2;256308;1788
2662;Amsterdam;2014 1e kwartaal;54.5;2.1;2.6;2020;-7.1;30.6;260575;526
2663;Amsterdam;2014 2e kwartaal;56.0;2.7;3.5;2500;23.8;82.1;271018;678
2664;Amsterdam;2014 3e kwartaal;57.2;2.2;6.2;2947;17.9;56.6;279518;824
2665;Amsterdam;2014 4e kwartaal;57.8;1.0;8.3;3818;29.6;75.6;274178;1047
2666;Amsterdam;2014;56.4;5.1;5.1;11285;61.8;61.8;272438;3074
2667;Amsterdam;2015 1e kwartaal;59.9;3.7;10.0;2393;-37.3;18.5;292002;699
2668;Amsterdam;2015 2e kwartaal;60.5;1.0;8.1;3026;26.5;21.0;283226;857
2669;Amsterdam;2015 3e kwartaal;62.9;3.9;9.9;3565;17.8;21.0;312852;1115
2670;Amsterdam;2015 4e kwartaal;64.1;2.0;11.0;3510;-1.5;-8.1;320831;1126
2671;Amsterdam;2015;61.9;9.7;9.7;12494;10.7;10.7;303925;3797
2672;Amsterdam;2016 1e kwartaal;66.4;3.5;10.7;2858;-18.6;19.4;336881;963
2673;Amsterdam;2016 2e kwartaal;69.4;4.6;14.7;3069;7.4;1.4;342730;1052
2674;Amsterdam;2016 3e kwartaal;71.8;3.5;14.2;3418;11.4;-4.1;376166;1286
2675;Amsterdam;2016 4e kwartaal;73.4;2.2;14.4;3070;-10.2;-12.5;376646;1156
2676;Amsterdam;2016;70.2;13.5;13.5;12415;-0.6;-0.6;358976;4457
2677;Amsterdam;2017 1e kwartaal;76.7;4.5;15.6;2740;-10.7;-4.1;394931;1082
2678;Amsterdam;2017 2e kwartaal;78.7;2.6;13.4;2703;-1.4;-11.9;402067;1087
2679;Amsterdam;2017 3e kwartaal;81.8;3.9;13.8;3002;11.1;-12.2;417652;1254
2680;Amsterdam;2017 4e kwartaal;83.2;1.8;13.4;2841;-5.4;-7.5;414739;1178
2681;Amsterdam;2017;80.1;14.0;14.0;11286;-9.1;-9.1;407670;4601
2682;Amsterdam;2018 1e kwartaal;85.9;3.2;11.9;2527;-11.1;-7.8;444671;1124
2683;Amsterdam;2018 2e kwartaal;89.3;3.9;13.4;2329;-7.8;-13.8;458941;1069
2684;Amsterdam;2018 3e kwartaal;92.5;3.6;13.1;2573;10.5;-14.3;473523;1218
2685;Amsterdam;2018 4e kwartaal;93.6;1.2;12.5;2325;-9.6;-18.2;465712;1083
2686;Amsterdam;2018;90.3;12.7;12.7;9754;-13.6;-13.6;460705;4494
2687;Amsterdam;2019 1e kwartaal;93.8;0.2;9.2;2243;-3.5;-11.2;472375;1060
2688;Amsterdam;2019 2e kwartaal;95.4;1.8;6.9;2370;5.7;1.8;472666;1120
2689;Amsterdam;2019 3e kwartaal;96.0;0.6;3.8;2680;13.1;4.2;507475;1360
2690;Amsterdam;2019 4e kwartaal;96.7;0.7;3.4;2654;-1.0;14.2;483972;1284
2691;Amsterdam;2019;95.5;5.7;5.7;9947;2.0;2.0;484995;4824
2692;Amsterdam;2020 1e kwartaal;98.1;1.4;4.6;2305;-13.2;2.8;515289;1188
2693;Amsterdam;2020 2e kwartaal;100.5;2.4;5.3;2194;-4.8;-7.4;495498;1087
2694;Amsterdam;2020 3e kwartaal;101.3;0.8;5.5;2865;30.6;6.9;516930;1481
2695;Amsterdam;2020 4e kwartaal;100.1;-1.2;3.5;3098;8.1;16.7;513031;1589
2696;Amsterdam;2020;100.0;4.7;4.7;10462;5.2;5.2;510919;5345
2697;Amsterdam;2021 1e kwartaal ;104.0;3.9;6.0;4029;30.1;74.8;546838;2203
2698;Amsterdam;2021 2e kwartaal ;108.0;3.8;7.5;2215;-45.0;1.0;541324;1199
2699;Amsterdam;2021 3e kwartaal ;116.4;7.8;14.9;2485;12.2;-13.3;595966;1481
2700;Amsterdam;2021 4e kwartaal ;117.7;1.1;17.5;2584;4.0;-16.6;605246;1564
2701;Amsterdam;2021;111.5;11.5;11.5;11313;8.1;8.1;569890;6447
2702;Amsterdam;2022 1e kwartaal;123.4;4.9;18.7;2317;-10.3;-42.5;640152;1483
2703;Amsterdam;2022 2e kwartaal;126.5;2.5;17.1;2074;-10.5;-6.4;627940;1302
2704;Amsterdam;2022 3e kwartaal;126.3;-0.2;8.5;2646;27.6;6.5;646684;1711
2705;Amsterdam;2022 4e kwartaal;119.0;-5.7;1.2;2695;1.9;4.3;573813;1546
2706;Amsterdam;2022;123.8;11.0;11.0;9732;-14.0;-14.0;620955;6043
2707;Amsterdam;2023 1e kwartaal;116.5;-2.2;-5.7;2079;-22.9;-10.3;565020;1175
2708;Amsterdam;2023 2e kwartaal;115.0;-1.3;-9.1;2202;5.9;6.2;547040;1205
2709;Amsterdam;2023 3e kwartaal;119.1;3.5;-5.7;2813;27.7;6.3;564106;1587
2710;Amsterdam;2023 4e kwartaal;120.0;0.8;0.8;2758;-2.0;2.3;591528;1631
2711;Amsterdam;2023;117.6;-5.0;-5.0;9852;1.2;1.2;568161;5598
2712;Amsterdam;2024 1e kwartaal;122.6;2.2;5.3;2357;-14.5;13.4;585925;1381
2713;Amsterdam;2024 2e kwartaal;126.9;3.5;10.4;2619;11.1;18.9;623659;1633
2714;Amsterdam;2024 3e kwartaal;131.1;3.3;10.1;3397;29.7;20.8;658371;2236
2715;Amsterdam;2024 4e kwartaal;130.8;-0.3;9.0;4054;19.3;47.0;598083;2425
2716;Amsterdam;2024;127.9;8.7;8.7;12427;26.1;26.1;617647;7676
2717;Amsterdam;2025 1e kwartaal;130.4;-0.3;6.4;2908;-28.3;23.4;632733;1840
2718;'s-Gravenhage (gemeente);1995 1e kwartaal;25.0;;;1362;;;68141;93
2719;'s-Gravenhage (gemeente);1995 2e kwartaal;25.3;1.2;;1512;11.0;;73103;111
2720;'s-Gravenhage (gemeente);1995 3e kwartaal;25.8;1.8;;1743;15.3;;75499;132
2721;'s-Gravenhage (gemeente);1995 4e kwartaal;25.9;0.4;;1858;6.6;;77802;145
2722;'s-Gravenhage (gemeente);1995;25.5;;;6475;;;74053;479
2723;'s-Gravenhage (gemeente);1996 1e kwartaal;26.4;2.0;5.4;1652;-11.1;21.3;75119;124
2724;'s-Gravenhage (gemeente);1996 2e kwartaal;27.0;2.3;6.6;1723;4.3;14.0;81358;140
2725;'s-Gravenhage (gemeente);1996 3e kwartaal;27.9;3.4;8.3;2078;20.6;19.2;87698;182
2726;'s-Gravenhage (gemeente);1996 4e kwartaal;28.1;0.9;8.9;2060;-0.9;10.9;85135;175
2727;'s-Gravenhage (gemeente);1996;27.3;7.3;7.3;7513;16.0;16.0;82775;622
2728;'s-Gravenhage (gemeente);1997 1e kwartaal;28.7;2.2;9.0;1545;-25.0;-6.5;82612;128
2729;'s-Gravenhage (gemeente);1997 2e kwartaal;29.9;4.1;10.9;1906;23.4;10.6;89213;170
2730;'s-Gravenhage (gemeente);1997 3e kwartaal;30.9;3.3;10.8;1971;3.4;-5.1;91775;181
2731;'s-Gravenhage (gemeente);1997 4e kwartaal;31.3;1.1;11.1;2149;9.0;4.3;91030;196
2732;'s-Gravenhage (gemeente);1997;30.2;10.5;10.5;7571;0.8;0.8;89049;674
2733;'s-Gravenhage (gemeente);1998 1e kwartaal;31.5;0.7;9.5;1701;-20.8;10.1;92227;157
2734;'s-Gravenhage (gemeente);1998 2e kwartaal;33.0;4.9;10.4;1997;17.4;4.8;95976;192
2735;'s-Gravenhage (gemeente);1998 3e kwartaal;34.5;4.5;11.6;2079;4.1;5.5;100014;208
2736;'s-Gravenhage (gemeente);1998 4e kwartaal;35.1;1.8;12.4;2151;3.5;0.1;102083;220
2737;'s-Gravenhage (gemeente);1998;33.5;11.0;11.0;7928;4.7;4.7;97887;776
2738;'s-Gravenhage (gemeente);1999 1e kwartaal;35.0;-0.5;11.0;1755;-18.4;3.2;101939;179
2739;'s-Gravenhage (gemeente);1999 2e kwartaal;36.8;5.4;11.6;2037;16.1;2.0;110162;224
2740;'s-Gravenhage (gemeente);1999 3e kwartaal;39.3;6.5;13.8;2059;1.1;-1.0;118117;243
2741;'s-Gravenhage (gemeente);1999 4e kwartaal;40.6;3.5;15.6;2219;7.8;3.2;122359;272
2742;'s-Gravenhage (gemeente);1999;37.9;13.1;13.1;8070;1.8;1.8;113757;918
2743;'s-Gravenhage (gemeente);2000 1e kwartaal;41.9;3.2;19.9;1720;-22.5;-2.0;123166;212
2744;'s-Gravenhage (gemeente);2000 2e kwartaal;44.1;5.2;19.7;2023;17.6;-0.7;126798;257
2745;'s-Gravenhage (gemeente);2000 3e kwartaal;46.5;5.5;18.5;2023;0.0;-1.7;147392;298
2746;'s-Gravenhage (gemeente);2000 4e kwartaal;48.8;4.8;20.0;2196;8.6;-1.0;141744;311
2747;'s-Gravenhage (gemeente);2000;45.3;19.5;19.5;7962;-1.3;-1.3;135368;1078
2748;'s-Gravenhage (gemeente);2001 1e kwartaal;49.4;1.3;17.8;1636;-25.5;-4.9;137800;225
2749;'s-Gravenhage (gemeente);2001 2e kwartaal;51.5;4.2;16.7;2054;25.6;1.5;147615;303
2750;'s-Gravenhage (gemeente);2001 3e kwartaal;53.2;3.4;14.4;2182;6.2;7.9;156308;341
2751;'s-Gravenhage (gemeente);2001 4e kwartaal;54.1;1.7;11.1;2211;1.3;0.7;151731;335
2752;'s-Gravenhage (gemeente);2001;52.1;14.9;14.9;8083;1.5;1.5;149101;1205
2753;'s-Gravenhage (gemeente);2002 1e kwartaal;54.8;1.2;10.9;1880;-15.0;14.9;155132;292
2754;'s-Gravenhage (gemeente);2002 2e kwartaal;56.1;2.5;9.1;2119;12.7;3.2;165014;350
2755;'s-Gravenhage (gemeente);2002 3e kwartaal;56.7;1.0;6.5;2252;6.3;3.2;170885;385
2756;'s-Gravenhage (gemeente);2002 4e kwartaal;57.2;0.9;5.6;2309;2.5;4.4;166271;384
2757;'s-Gravenhage (gemeente);2002;56.2;8.0;8.0;8560;5.9;5.9;164727;1410
2758;'s-Gravenhage (gemeente);2003 1e kwartaal;58.3;2.0;6.5;1825;-21.0;-2.9;162584;297
2759;'s-Gravenhage (gemeente);2003 2e kwartaal;58.5;0.2;4.1;1891;3.6;-10.8;167641;317
2760;'s-Gravenhage (gemeente);2003 3e kwartaal;59.5;1.7;4.9;1958;3.5;-13.1;178169;349
2761;'s-Gravenhage (gemeente);2003 4e kwartaal;60.1;1.0;5.0;2322;18.6;0.6;179563;417
2762;'s-Gravenhage (gemeente);2003;59.1;5.1;5.1;7996;-6.6;-6.6;172527;1380
2763;'s-Gravenhage (gemeente);2004 1e kwartaal;60.4;0.5;3.5;1735;-25.3;-4.9;170075;295
2764;'s-Gravenhage (gemeente);2004 2e kwartaal;61.3;1.5;4.8;1990;14.7;5.2;182509;363
2765;'s-Gravenhage (gemeente);2004 3e kwartaal;62.6;2.1;5.2;1997;0.4;2.0;186198;372
