ID;Bronnen;Emissies;Perioden;EmissiesNederlandsGrondgebied_1
395;Totaal binnenlands verkeer en vervoer;Kooldioxide (CO2);2001;33000.0
396;Totaal binnenlands verkeer en vervoer;Kooldioxide (CO2);2002;33400.0
397;Totaal binnenlands verkeer en vervoer;Kooldioxide (CO2);2003;33800.0
398;Totaal binnenlands verkeer en vervoer;Kooldioxide (CO2);2004;34400.0
399;Totaal binnenlands verkeer en vervoer;Kooldioxide (CO2);2005;33800.0
400;Totaal binnenlands verkeer en vervoer;Kooldioxide (CO2);2006;33700.0
401;Totaal binnenlands verkeer en vervoer;Kooldioxide (CO2);2007;33700.0
402;Totaal binnenlands verkeer en vervoer;Kooldioxide (CO2);2008;33900.0
403;Totaal binnenlands verkeer en vervoer;Kooldioxide (CO2);2009;33000.0
404;Totaal binnenlands verkeer en vervoer;Kooldioxide (CO2);2010;33200.0
405;Totaal binnenlands verkeer en vervoer;Kooldioxide (CO2);2011;33100.0
406;Totaal binnenlands verkeer en vervoer;Kooldioxide (CO2);2012;32700.0
407;Totaal binnenlands verkeer en vervoer;Kooldioxide (CO2);2013;31900.0
408;Totaal binnenlands verkeer en vervoer;Kooldioxide (CO2);2014;31800.0
409;Totaal binnenlands verkeer en vervoer;Kooldioxide (CO2);2015;32400.0
410;Totaal binnenlands verkeer en vervoer;Kooldioxide (CO2);2016;33000.0
411;Totaal binnenlands verkeer en vervoer;Kooldioxide (CO2);2017;33300.0
412;Totaal binnenlands verkeer en vervoer;Kooldioxide (CO2);2018;33900.0
413;Totaal binnenlands verkeer en vervoer;Kooldioxide (CO2);2019;33900.0
414;Totaal binnenlands verkeer en vervoer;Kooldioxide (CO2);2020;30400.0
415;Totaal binnenlands verkeer en vervoer;Kooldioxide (CO2);2021;30800.0
416;Totaal binnenlands verkeer en vervoer;Koolmonoxide (CO);1990;736.92
417;Totaal binnenlands verkeer en vervoer;Koolmonoxide (CO);1991;640.43
418;Totaal binnenlands verkeer en vervoer;Koolmonoxide (CO);1992;616.38
419;Totaal binnenlands verkeer en vervoer;Koolmonoxide (CO);1993;570.93
420;Totaal binnenlands verkeer en vervoer;Koolmonoxide (CO);1994;537.33
421;Totaal binnenlands verkeer en vervoer;Koolmonoxide (CO);1995;516.57
422;Totaal binnenlands verkeer en vervoer;Koolmonoxide (CO);1996;500.56
423;Totaal binnenlands verkeer en vervoer;Koolmonoxide (CO);1997;476.18
424;Totaal binnenlands verkeer en vervoer;Koolmonoxide (CO);1998;454.77
425;Totaal binnenlands verkeer en vervoer;Koolmonoxide (CO);1999;444.91
426;Totaal binnenlands verkeer en vervoer;Koolmonoxide (CO);2000;427.05
427;Totaal binnenlands verkeer en vervoer;Koolmonoxide (CO);2001;424.35
428;Totaal binnenlands verkeer en vervoer;Koolmonoxide (CO);2002;426.93
429;Totaal binnenlands verkeer en vervoer;Koolmonoxide (CO);2003;428.94
430;Totaal binnenlands verkeer en vervoer;Koolmonoxide (CO);2004;429.53
431;Totaal binnenlands verkeer en vervoer;Koolmonoxide (CO);2005;411.73
432;Totaal binnenlands verkeer en vervoer;Koolmonoxide (CO);2006;402.99
433;Totaal binnenlands verkeer en vervoer;Koolmonoxide (CO);2007;400.58
434;Totaal binnenlands verkeer en vervoer;Koolmonoxide (CO);2008;389.31
435;Totaal binnenlands verkeer en vervoer;Koolmonoxide (CO);2009;379.81
436;Totaal binnenlands verkeer en vervoer;Koolmonoxide (CO);2010;372.18
437;Totaal binnenlands verkeer en vervoer;Koolmonoxide (CO);2011;362.26
438;Totaal binnenlands verkeer en vervoer;Koolmonoxide (CO);2012;347.12
439;Totaal binnenlands verkeer en vervoer;Koolmonoxide (CO);2013;335.14
440;Totaal binnenlands verkeer en vervoer;Koolmonoxide (CO);2014;321.09
441;Totaal binnenlands verkeer en vervoer;Koolmonoxide (CO);2015;316.52
442;Totaal binnenlands verkeer en vervoer;Koolmonoxide (CO);2016;305.61
443;Totaal binnenlands verkeer en vervoer;Koolmonoxide (CO);2017;305.03
444;Totaal binnenlands verkeer en vervoer;Koolmonoxide (CO);2018;289.38
445;Totaal binnenlands verkeer en vervoer;Koolmonoxide (CO);2019;272.02
446;Totaal binnenlands verkeer en vervoer;Koolmonoxide (CO);2020;234.78
447;Totaal binnenlands verkeer en vervoer;Koolmonoxide (CO);2021;226.47
448;Totaal binnenlands verkeer en vervoer;VOS door verbranding;1990;164.68
449;Totaal binnenlands verkeer en vervoer;VOS door verbranding;1991;139.4
450;Totaal binnenlands verkeer en vervoer;VOS door verbranding;1992;131.49
451;Totaal binnenlands verkeer en vervoer;VOS door verbranding;1993;120.16
452;Totaal binnenlands verkeer en vervoer;VOS door verbranding;1994;111.58
453;Totaal binnenlands verkeer en vervoer;VOS door verbranding;1995;104.28
454;Totaal binnenlands verkeer en vervoer;VOS door verbranding;1996;97.904
455;Totaal binnenlands verkeer en vervoer;VOS door verbranding;1997;90.672
456;Totaal binnenlands verkeer en vervoer;VOS door verbranding;1998;84.636
457;Totaal binnenlands verkeer en vervoer;VOS door verbranding;1999;79.667
458;Totaal binnenlands verkeer en vervoer;VOS door verbranding;2000;70.017
459;Totaal binnenlands verkeer en vervoer;VOS door verbranding;2001;64.868
460;Totaal binnenlands verkeer en vervoer;VOS door verbranding;2002;60.776
461;Totaal binnenlands verkeer en vervoer;VOS door verbranding;2003;57.525
462;Totaal binnenlands verkeer en vervoer;VOS door verbranding;2004;54.857
463;Totaal binnenlands verkeer en vervoer;VOS door verbranding;2005;51.665
464;Totaal binnenlands verkeer en vervoer;VOS door verbranding;2006;49.473
465;Totaal binnenlands verkeer en vervoer;VOS door verbranding;2007;47.937
466;Totaal binnenlands verkeer en vervoer;VOS door verbranding;2008;47.283
467;Totaal binnenlands verkeer en vervoer;VOS door verbranding;2009;44.634
468;Totaal binnenlands verkeer en vervoer;VOS door verbranding;2010;41.789
469;Totaal binnenlands verkeer en vervoer;VOS door verbranding;2011;39.424
470;Totaal binnenlands verkeer en vervoer;VOS door verbranding;2012;36.853
471;Totaal binnenlands verkeer en vervoer;VOS door verbranding;2013;35.642
472;Totaal binnenlands verkeer en vervoer;VOS door verbranding;2014;34.653
473;Totaal binnenlands verkeer en vervoer;VOS door verbranding;2015;34.34
474;Totaal binnenlands verkeer en vervoer;VOS door verbranding;2016;34.105
475;Totaal binnenlands verkeer en vervoer;VOS door verbranding;2017;34.431
476;Totaal binnenlands verkeer en vervoer;VOS door verbranding;2018;33.052
477;Totaal binnenlands verkeer en vervoer;VOS door verbranding;2019;32.458
478;Totaal binnenlands verkeer en vervoer;VOS door verbranding;2020;29.563
479;Totaal binnenlands verkeer en vervoer;VOS door verbranding;2021;29.177
480;Totaal binnenlands verkeer en vervoer;VOS door verdamping;1990;39.193
481;Totaal binnenlands verkeer en vervoer;VOS door verdamping;1991;35.546
482;Totaal binnenlands verkeer en vervoer;VOS door verdamping;1992;33.048
483;Totaal binnenlands verkeer en vervoer;VOS door verdamping;1993;31.581
484;Totaal binnenlands verkeer en vervoer;VOS door verdamping;1994;29.759
485;Totaal binnenlands verkeer en vervoer;VOS door verdamping;1995;25.802
486;Totaal binnenlands verkeer en vervoer;VOS door verdamping;1996;22.402
487;Totaal binnenlands verkeer en vervoer;VOS door verdamping;1997;20.191
488;Totaal binnenlands verkeer en vervoer;VOS door verdamping;1998;17.692
489;Totaal binnenlands verkeer en vervoer;VOS door verdamping;1999;15.577
490;Totaal binnenlands verkeer en vervoer;VOS door verdamping;2000;12.6
491;Totaal binnenlands verkeer en vervoer;VOS door verdamping;2001;11.11
492;Totaal binnenlands verkeer en vervoer;VOS door verdamping;2002;8.795
493;Totaal binnenlands verkeer en vervoer;VOS door verdamping;2003;7.511
494;Totaal binnenlands verkeer en vervoer;VOS door verdamping;2004;6.436
495;Totaal binnenlands verkeer en vervoer;VOS door verdamping;2005;5.353
496;Totaal binnenlands verkeer en vervoer;VOS door verdamping;2006;5.242
497;Totaal binnenlands verkeer en vervoer;VOS door verdamping;2007;4.742
498;Totaal binnenlands verkeer en vervoer;VOS door verdamping;2008;4.522
499;Totaal binnenlands verkeer en vervoer;VOS door verdamping;2009;4.277
500;Totaal binnenlands verkeer en vervoer;VOS door verdamping;2010;4.298
501;Totaal binnenlands verkeer en vervoer;VOS door verdamping;2011;4.208
502;Totaal binnenlands verkeer en vervoer;VOS door verdamping;2012;4.216
503;Totaal binnenlands verkeer en vervoer;VOS door verdamping;2013;4.196
504;Totaal binnenlands verkeer en vervoer;VOS door verdamping;2014;3.344
505;Totaal binnenlands verkeer en vervoer;VOS door verdamping;2015;3.385
506;Totaal binnenlands verkeer en vervoer;VOS door verdamping;2016;3.637
507;Totaal binnenlands verkeer en vervoer;VOS door verdamping;2017;3.742
508;Totaal binnenlands verkeer en vervoer;VOS door verdamping;2018;3.636
509;Totaal binnenlands verkeer en vervoer;VOS door verdamping;2019;3.389
510;Totaal binnenlands verkeer en vervoer;VOS door verdamping;2020;3.123
511;Totaal binnenlands verkeer en vervoer;VOS door verdamping;2021;3.221
512;Totaal binnenlands verkeer en vervoer;Vluchtige organische stoffen (VOS);1990;203.88
513;Totaal binnenlands verkeer en vervoer;Vluchtige organische stoffen (VOS);1991;174.94
514;Totaal binnenlands verkeer en vervoer;Vluchtige organische stoffen (VOS);1992;164.54
515;Totaal binnenlands verkeer en vervoer;Vluchtige organische stoffen (VOS);1993;151.74
516;Totaal binnenlands verkeer en vervoer;Vluchtige organische stoffen (VOS);1994;141.33
517;Totaal binnenlands verkeer en vervoer;Vluchtige organische stoffen (VOS);1995;130.08
518;Totaal binnenlands verkeer en vervoer;Vluchtige organische stoffen (VOS);1996;120.3
519;Totaal binnenlands verkeer en vervoer;Vluchtige organische stoffen (VOS);1997;110.86
520;Totaal binnenlands verkeer en vervoer;Vluchtige organische stoffen (VOS);1998;102.32
521;Totaal binnenlands verkeer en vervoer;Vluchtige organische stoffen (VOS);1999;95.245
522;Totaal binnenlands verkeer en vervoer;Vluchtige organische stoffen (VOS);2000;82.617
523;Totaal binnenlands verkeer en vervoer;Vluchtige organische stoffen (VOS);2001;75.979
524;Totaal binnenlands verkeer en vervoer;Vluchtige organische stoffen (VOS);2002;69.571
525;Totaal binnenlands verkeer en vervoer;Vluchtige organische stoffen (VOS);2003;65.036
526;Totaal binnenlands verkeer en vervoer;Vluchtige organische stoffen (VOS);2004;61.293
527;Totaal binnenlands verkeer en vervoer;Vluchtige organische stoffen (VOS);2005;57.017
528;Totaal binnenlands verkeer en vervoer;Vluchtige organische stoffen (VOS);2006;54.715
529;Totaal binnenlands verkeer en vervoer;Vluchtige organische stoffen (VOS);2007;52.679
530;Totaal binnenlands verkeer en vervoer;Vluchtige organische stoffen (VOS);2008;51.805
531;Totaal binnenlands verkeer en vervoer;Vluchtige organische stoffen (VOS);2009;48.911
532;Totaal binnenlands verkeer en vervoer;Vluchtige organische stoffen (VOS);2010;46.088
533;Totaal binnenlands verkeer en vervoer;Vluchtige organische stoffen (VOS);2011;43.632
534;Totaal binnenlands verkeer en vervoer;Vluchtige organische stoffen (VOS);2012;41.07
535;Totaal binnenlands verkeer en vervoer;Vluchtige organische stoffen (VOS);2013;39.838
536;Totaal binnenlands verkeer en vervoer;Vluchtige organische stoffen (VOS);2014;37.996
537;Totaal binnenlands verkeer en vervoer;Vluchtige organische stoffen (VOS);2015;37.724
538;Totaal binnenlands verkeer en vervoer;Vluchtige organische stoffen (VOS);2016;37.742
539;Totaal binnenlands verkeer en vervoer;Vluchtige organische stoffen (VOS);2017;38.173
540;Totaal binnenlands verkeer en vervoer;Vluchtige organische stoffen (VOS);2018;36.687
541;Totaal binnenlands verkeer en vervoer;Vluchtige organische stoffen (VOS);2019;35.847
542;Totaal binnenlands verkeer en vervoer;Vluchtige organische stoffen (VOS);2020;32.686
543;Totaal binnenlands verkeer en vervoer;Vluchtige organische stoffen (VOS);2021;32.398
544;Totaal binnenlands verkeer en vervoer;Methaan (CH4);1990;7.73
545;Totaal binnenlands verkeer en vervoer;Methaan (CH4);1991;6.567
546;Totaal binnenlands verkeer en vervoer;Methaan (CH4);1992;6.255
547;Totaal binnenlands verkeer en vervoer;Methaan (CH4);1993;5.731
548;Totaal binnenlands verkeer en vervoer;Methaan (CH4);1994;5.389
549;Totaal binnenlands verkeer en vervoer;Methaan (CH4);1995;5.108
550;Totaal binnenlands verkeer en vervoer;Methaan (CH4);1996;4.857
551;Totaal binnenlands verkeer en vervoer;Methaan (CH4);1997;4.573
552;Totaal binnenlands verkeer en vervoer;Methaan (CH4);1998;4.315
553;Totaal binnenlands verkeer en vervoer;Methaan (CH4);1999;4.121
554;Totaal binnenlands verkeer en vervoer;Methaan (CH4);2000;3.772
555;Totaal binnenlands verkeer en vervoer;Methaan (CH4);2001;3.645
556;Totaal binnenlands verkeer en vervoer;Methaan (CH4);2002;3.56
557;Totaal binnenlands verkeer en vervoer;Methaan (CH4);2003;3.491
558;Totaal binnenlands verkeer en vervoer;Methaan (CH4);2004;3.427
559;Totaal binnenlands verkeer en vervoer;Methaan (CH4);2005;3.305
560;Totaal binnenlands verkeer en vervoer;Methaan (CH4);2006;3.243
561;Totaal binnenlands verkeer en vervoer;Methaan (CH4);2007;3.233
562;Totaal binnenlands verkeer en vervoer;Methaan (CH4);2008;3.225
563;Totaal binnenlands verkeer en vervoer;Methaan (CH4);2009;3.08
564;Totaal binnenlands verkeer en vervoer;Methaan (CH4);2010;2.968
565;Totaal binnenlands verkeer en vervoer;Methaan (CH4);2011;2.857
566;Totaal binnenlands verkeer en vervoer;Methaan (CH4);2012;2.768
567;Totaal binnenlands verkeer en vervoer;Methaan (CH4);2013;2.779
568;Totaal binnenlands verkeer en vervoer;Methaan (CH4);2014;2.777
569;Totaal binnenlands verkeer en vervoer;Methaan (CH4);2015;2.827
570;Totaal binnenlands verkeer en vervoer;Methaan (CH4);2016;2.879
571;Totaal binnenlands verkeer en vervoer;Methaan (CH4);2017;2.947
572;Totaal binnenlands verkeer en vervoer;Methaan (CH4);2018;2.907
573;Totaal binnenlands verkeer en vervoer;Methaan (CH4);2019;2.94
574;Totaal binnenlands verkeer en vervoer;Methaan (CH4);2020;2.59
575;Totaal binnenlands verkeer en vervoer;Methaan (CH4);2021;2.571
576;Totaal binnenlands verkeer en vervoer;NMVOS;1990;196.12
577;Totaal binnenlands verkeer en vervoer;NMVOS;1991;168.35
578;Totaal binnenlands verkeer en vervoer;NMVOS;1992;158.26
579;Totaal binnenlands verkeer en vervoer;NMVOS;1993;145.98
580;Totaal binnenlands verkeer en vervoer;NMVOS;1994;135.92
581;Totaal binnenlands verkeer en vervoer;NMVOS;1995;124.95
582;Totaal binnenlands verkeer en vervoer;NMVOS;1996;115.42
583;Totaal binnenlands verkeer en vervoer;NMVOS;1997;106.26
584;Totaal binnenlands verkeer en vervoer;NMVOS;1998;97.983
585;Totaal binnenlands verkeer en vervoer;NMVOS;1999;91.092
586;Totaal binnenlands verkeer en vervoer;NMVOS;2000;78.812
587;Totaal binnenlands verkeer en vervoer;NMVOS;2001;72.3
588;Totaal binnenlands verkeer en vervoer;NMVOS;2002;65.978
589;Totaal binnenlands verkeer en vervoer;NMVOS;2003;61.512
590;Totaal binnenlands verkeer en vervoer;NMVOS;2004;57.834
591;Totaal binnenlands verkeer en vervoer;NMVOS;2005;53.68
592;Totaal binnenlands verkeer en vervoer;NMVOS;2006;51.438
593;Totaal binnenlands verkeer en vervoer;NMVOS;2007;49.412
594;Totaal binnenlands verkeer en vervoer;NMVOS;2008;48.545
595;Totaal binnenlands verkeer en vervoer;NMVOS;2009;45.797
596;Totaal binnenlands verkeer en vervoer;NMVOS;2010;43.086
597;Totaal binnenlands verkeer en vervoer;NMVOS;2011;40.742
598;Totaal binnenlands verkeer en vervoer;NMVOS;2012;38.269
599;Totaal binnenlands verkeer en vervoer;NMVOS;2013;37.026
600;Totaal binnenlands verkeer en vervoer;NMVOS;2014;35.202
601;Totaal binnenlands verkeer en vervoer;NMVOS;2015;34.877
602;Totaal binnenlands verkeer en vervoer;NMVOS;2016;34.844
603;Totaal binnenlands verkeer en vervoer;NMVOS;2017;35.19
604;Totaal binnenlands verkeer en vervoer;NMVOS;2018;33.743
605;Totaal binnenlands verkeer en vervoer;NMVOS;2019;32.869
606;Totaal binnenlands verkeer en vervoer;NMVOS;2020;30.055
607;Totaal binnenlands verkeer en vervoer;NMVOS;2021;29.786
608;Totaal binnenlands verkeer en vervoer;Stikstofoxiden (NOx);1990;311.27
609;Totaal binnenlands verkeer en vervoer;Stikstofoxiden (NOx);1991;301.56
610;Totaal binnenlands verkeer en vervoer;Stikstofoxiden (NOx);1992;294.2
611;Totaal binnenlands verkeer en vervoer;Stikstofoxiden (NOx);1993;276.31
612;Totaal binnenlands verkeer en vervoer;Stikstofoxiden (NOx);1994;260.38
613;Totaal binnenlands verkeer en vervoer;Stikstofoxiden (NOx);1995;248.38
614;Totaal binnenlands verkeer en vervoer;Stikstofoxiden (NOx);1996;238.15
615;Totaal binnenlands verkeer en vervoer;Stikstofoxiden (NOx);1997;234.41
616;Totaal binnenlands verkeer en vervoer;Stikstofoxiden (NOx);1998;223.42
617;Totaal binnenlands verkeer en vervoer;Stikstofoxiden (NOx);1999;224.25
618;Totaal binnenlands verkeer en vervoer;Stikstofoxiden (NOx);2000;217.5
619;Totaal binnenlands verkeer en vervoer;Stikstofoxiden (NOx);2001;211.58
620;Totaal binnenlands verkeer en vervoer;Stikstofoxiden (NOx);2002;203.83
621;Totaal binnenlands verkeer en vervoer;Stikstofoxiden (NOx);2003;199.55
622;Totaal binnenlands verkeer en vervoer;Stikstofoxiden (NOx);2004;195.62
623;Totaal binnenlands verkeer en vervoer;Stikstofoxiden (NOx);2005;188.38
624;Totaal binnenlands verkeer en vervoer;Stikstofoxiden (NOx);2006;185.37
625;Totaal binnenlands verkeer en vervoer;Stikstofoxiden (NOx);2007;183.77
626;Totaal binnenlands verkeer en vervoer;Stikstofoxiden (NOx);2008;182.04
627;Totaal binnenlands verkeer en vervoer;Stikstofoxiden (NOx);2009;167.01
628;Totaal binnenlands verkeer en vervoer;Stikstofoxiden (NOx);2010;163.7
629;Totaal binnenlands verkeer en vervoer;Stikstofoxiden (NOx);2011;160.04
630;Totaal binnenlands verkeer en vervoer;Stikstofoxiden (NOx);2012;156.02
631;Totaal binnenlands verkeer en vervoer;Stikstofoxiden (NOx);2013;146.1
632;Totaal binnenlands verkeer en vervoer;Stikstofoxiden (NOx);2014;143.48
633;Totaal binnenlands verkeer en vervoer;Stikstofoxiden (NOx);2015;143.52
634;Totaal binnenlands verkeer en vervoer;Stikstofoxiden (NOx);2016;139.28
635;Totaal binnenlands verkeer en vervoer;Stikstofoxiden (NOx);2017;136.57
636;Totaal binnenlands verkeer en vervoer;Stikstofoxiden (NOx);2018;136.11
637;Totaal binnenlands verkeer en vervoer;Stikstofoxiden (NOx);2019;130.33
638;Totaal binnenlands verkeer en vervoer;Stikstofoxiden (NOx);2020;118.88
639;Totaal binnenlands verkeer en vervoer;Stikstofoxiden (NOx);2021;113.35
640;Totaal binnenlands verkeer en vervoer;Distikstofoxide (N20);1990;0.395
641;Totaal binnenlands verkeer en vervoer;Distikstofoxide (N20);1991;0.49
642;Totaal binnenlands verkeer en vervoer;Distikstofoxide (N20);1992;0.61
643;Totaal binnenlands verkeer en vervoer;Distikstofoxide (N20);1993;0.692
644;Totaal binnenlands verkeer en vervoer;Distikstofoxide (N20);1994;0.785
645;Totaal binnenlands verkeer en vervoer;Distikstofoxide (N20);1995;0.852
646;Totaal binnenlands verkeer en vervoer;Distikstofoxide (N20);1996;0.881
647;Totaal binnenlands verkeer en vervoer;Distikstofoxide (N20);1997;0.913
648;Totaal binnenlands verkeer en vervoer;Distikstofoxide (N20);1998;0.916
649;Totaal binnenlands verkeer en vervoer;Distikstofoxide (N20);1999;0.936
650;Totaal binnenlands verkeer en vervoer;Distikstofoxide (N20);2000;0.973
651;Totaal binnenlands verkeer en vervoer;Distikstofoxide (N20);2001;0.964
652;Totaal binnenlands verkeer en vervoer;Distikstofoxide (N20);2002;0.947
653;Totaal binnenlands verkeer en vervoer;Distikstofoxide (N20);2003;0.929
654;Totaal binnenlands verkeer en vervoer;Distikstofoxide (N20);2004;0.915
655;Totaal binnenlands verkeer en vervoer;Distikstofoxide (N20);2005;0.886
656;Totaal binnenlands verkeer en vervoer;Distikstofoxide (N20);2006;0.878
657;Totaal binnenlands verkeer en vervoer;Distikstofoxide (N20);2007;0.905
658;Totaal binnenlands verkeer en vervoer;Distikstofoxide (N20);2008;0.941
659;Totaal binnenlands verkeer en vervoer;Distikstofoxide (N20);2009;0.955
660;Totaal binnenlands verkeer en vervoer;Distikstofoxide (N20);2010;0.995
661;Totaal binnenlands verkeer en vervoer;Distikstofoxide (N20);2011;1.043
662;Totaal binnenlands verkeer en vervoer;Distikstofoxide (N20);2012;1.119
663;Totaal binnenlands verkeer en vervoer;Distikstofoxide (N20);2013;1.152
664;Totaal binnenlands verkeer en vervoer;Distikstofoxide (N20);2014;1.141
665;Totaal binnenlands verkeer en vervoer;Distikstofoxide (N20);2015;1.218
666;Totaal binnenlands verkeer en vervoer;Distikstofoxide (N20);2016;1.249
667;Totaal binnenlands verkeer en vervoer;Distikstofoxide (N20);2017;1.366
668;Totaal binnenlands verkeer en vervoer;Distikstofoxide (N20);2018;1.349
669;Totaal binnenlands verkeer en vervoer;Distikstofoxide (N20);2019;1.373
670;Totaal binnenlands verkeer en vervoer;Distikstofoxide (N20);2020;1.272
671;Totaal binnenlands verkeer en vervoer;Distikstofoxide (N20);2021;1.31
672;Totaal binnenlands verkeer en vervoer;Zwaveldioxide (SO2);1990;23.72
673;Totaal binnenlands verkeer en vervoer;Zwaveldioxide (SO2);1991;24.054
674;Totaal binnenlands verkeer en vervoer;Zwaveldioxide (SO2);1992;24.648
675;Totaal binnenlands verkeer en vervoer;Zwaveldioxide (SO2);1993;24.633
676;Totaal binnenlands verkeer en vervoer;Zwaveldioxide (SO2);1994;24.145
677;Totaal binnenlands verkeer en vervoer;Zwaveldioxide (SO2);1995;23.42
678;Totaal binnenlands verkeer en vervoer;Zwaveldioxide (SO2);1996;20.734
679;Totaal binnenlands verkeer en vervoer;Zwaveldioxide (SO2);1997;17.535
680;Totaal binnenlands verkeer en vervoer;Zwaveldioxide (SO2);1998;17.608
681;Totaal binnenlands verkeer en vervoer;Zwaveldioxide (SO2);1999;18.27
682;Totaal binnenlands verkeer en vervoer;Zwaveldioxide (SO2);2000;16.977
683;Totaal binnenlands verkeer en vervoer;Zwaveldioxide (SO2);2001;14.695
684;Totaal binnenlands verkeer en vervoer;Zwaveldioxide (SO2);2002;14.385
685;Totaal binnenlands verkeer en vervoer;Zwaveldioxide (SO2);2003;14.097
