ID;RegioSSituatie2011;Perioden;TotaalHuishoudens_1;Eenpersoonshuishoudens_2;Paren_3;Eenouderhuishoudens_4;OverigeHuishoudens_5;TotaalHuishoudens_6;Eenpersoonshuishoudens_7;Paren_8;Eenouderhuishoudens_9;OverigeHuishoudens_10;TotaalHuishoudens_11;Eenpersoonshuishoudens_12;Paren_13;Eenouderhuishoudens_14;OverigeHuishoudens_15;TotaalHuishoudens_16;Eenpersoonshuishoudens_17;Paren_18;Eenouderhuishoudens_19;OverigeHuishoudens_20;RegionaleCodering_21
7073;Harlingen;2038;7.8;3.4;3.9;0.5;0.0;6.2;2.7;3.2;0.3;0.0;0.8;0.3;0.3;0.1;0.0;0.8;0.4;0.4;0.1;0.0;GM0072
7074;Harlingen;2039;7.7;3.3;3.9;0.5;0.0;6.2;2.7;3.2;0.3;0.0;0.8;0.3;0.4;0.1;0.0;0.8;0.4;0.4;0.1;0.0;GM0072
7075;Harlingen;2040;7.7;3.3;3.8;0.5;0.0;6.1;2.6;3.1;0.3;0.0;0.8;0.3;0.4;0.1;0.0;0.8;0.4;0.4;0.1;0.0;GM0072
7076;Hattem;2012;4.9;1.4;3.2;0.2;0.0;4.5;1.3;3.0;0.2;0.0;0.1;0.0;0.1;0.0;0.0;0.2;0.1;0.1;0.0;0.0;GM0244
7077;Hattem;2013;4.9;1.4;3.2;0.2;0.0;4.5;1.3;3.0;0.2;0.0;0.1;0.0;0.1;0.0;0.0;0.3;0.1;0.1;0.0;0.0;GM0244
7078;Hattem;2014;4.9;1.4;3.2;0.2;0.0;4.5;1.3;3.0;0.2;0.0;0.1;0.0;0.1;0.0;0.0;0.3;0.1;0.1;0.0;0.0;GM0244
7079;Hattem;2015;4.9;1.4;3.2;0.2;0.0;4.5;1.3;3.0;0.2;0.0;0.2;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;GM0244
7080;Hattem;2016;4.9;1.4;3.2;0.3;0.0;4.5;1.3;3.0;0.2;0.0;0.2;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;GM0244
7081;Hattem;2017;4.9;1.4;3.1;0.3;0.0;4.4;1.2;2.9;0.2;0.0;0.2;0.1;0.1;0.0;0.0;0.3;0.1;0.1;0.0;0.0;GM0244
7082;Hattem;2018;4.9;1.5;3.1;0.3;0.0;4.4;1.3;2.9;0.2;0.0;0.2;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;GM0244
7083;Hattem;2019;4.9;1.4;3.1;0.3;0.0;4.4;1.2;2.9;0.3;0.0;0.2;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;GM0244
7084;Hattem;2020;4.9;1.5;3.1;0.3;0.0;4.4;1.2;2.9;0.3;0.0;0.2;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;GM0244
7085;Hattem;2021;4.9;1.5;3.1;0.3;0.0;4.4;1.2;2.9;0.2;0.0;0.2;0.1;0.1;0.0;0.0;0.3;0.1;0.1;0.0;0.0;GM0244
7086;Hattem;2022;4.9;1.5;3.1;0.3;0.0;4.4;1.3;2.8;0.2;0.0;0.2;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;GM0244
7087;Hattem;2023;4.9;1.5;3.1;0.3;0.0;4.3;1.3;2.8;0.2;0.0;0.2;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;GM0244
7088;Hattem;2024;4.9;1.5;3.0;0.3;0.0;4.3;1.3;2.8;0.2;0.0;0.3;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;GM0244
7089;Hattem;2025;4.9;1.6;3.0;0.3;0.0;4.3;1.3;2.8;0.2;0.0;0.3;0.1;0.1;0.1;0.0;0.3;0.1;0.2;0.0;0.0;GM0244
7090;Hattem;2026;4.9;1.6;3.0;0.3;0.0;4.3;1.3;2.8;0.2;0.0;0.3;0.2;0.1;0.1;0.0;0.3;0.1;0.2;0.0;0.0;GM0244
7091;Hattem;2027;5.0;1.7;3.0;0.3;0.0;4.3;1.4;2.7;0.2;0.0;0.3;0.2;0.1;0.1;0.0;0.3;0.1;0.2;0.0;0.0;GM0244
7092;Hattem;2028;5.0;1.7;2.9;0.3;0.0;4.3;1.4;2.7;0.2;0.0;0.3;0.2;0.1;0.1;0.0;0.3;0.1;0.2;0.0;0.0;GM0244
7093;Hattem;2029;4.9;1.7;2.9;0.3;0.0;4.3;1.4;2.7;0.2;0.0;0.3;0.2;0.1;0.1;0.0;0.3;0.1;0.2;0.0;0.0;GM0244
7094;Hattem;2030;4.9;1.7;2.9;0.3;0.0;4.3;1.4;2.6;0.2;0.0;0.3;0.2;0.1;0.1;0.0;0.3;0.1;0.2;0.0;0.0;GM0244
7095;Hattem;2031;4.9;1.7;2.9;0.3;0.0;4.2;1.4;2.6;0.2;0.0;0.3;0.2;0.1;0.1;0.0;0.3;0.1;0.2;0.0;0.0;GM0244
7096;Hattem;2032;4.9;1.7;2.9;0.3;0.0;4.2;1.4;2.6;0.2;0.0;0.4;0.2;0.1;0.1;0.0;0.3;0.1;0.2;0.0;0.0;GM0244
7097;Hattem;2033;4.9;1.7;2.9;0.3;0.0;4.2;1.4;2.6;0.2;0.0;0.4;0.2;0.1;0.1;0.0;0.3;0.1;0.2;0.0;0.0;GM0244
7098;Hattem;2034;4.9;1.7;2.8;0.3;0.0;4.2;1.4;2.5;0.2;0.0;0.4;0.2;0.1;0.1;0.0;0.3;0.1;0.2;0.0;0.0;GM0244
7099;Hattem;2035;4.9;1.7;2.8;0.3;0.0;4.2;1.4;2.5;0.2;0.0;0.4;0.2;0.1;0.1;0.0;0.3;0.1;0.2;0.0;0.0;GM0244
7100;Hattem;2036;4.9;1.7;2.8;0.3;0.0;4.2;1.4;2.5;0.2;0.0;0.4;0.2;0.2;0.1;0.0;0.3;0.1;0.2;0.0;0.0;GM0244
7101;Hattem;2037;4.9;1.8;2.8;0.3;0.0;4.1;1.4;2.5;0.2;0.0;0.4;0.2;0.2;0.1;0.0;0.3;0.1;0.2;0.0;0.0;GM0244
7102;Hattem;2038;4.9;1.8;2.8;0.3;0.0;4.1;1.4;2.5;0.2;0.0;0.4;0.2;0.2;0.1;0.0;0.3;0.1;0.2;0.0;0.0;GM0244
7103;Hattem;2039;4.9;1.8;2.8;0.3;0.0;4.1;1.4;2.4;0.2;0.0;0.4;0.2;0.2;0.1;0.0;0.3;0.1;0.2;0.0;0.0;GM0244
7104;Hattem;2040;4.9;1.8;2.8;0.3;0.0;4.1;1.4;2.4;0.2;0.0;0.5;0.2;0.2;0.1;0.0;0.3;0.1;0.2;0.0;0.0;GM0244
7105;Heemskerk;2012;17.0;5.6;10.2;1.1;0.1;14.1;4.6;8.7;0.7;0.1;1.2;0.4;0.6;0.2;0.0;1.7;0.6;0.9;0.2;0.0;GM0396
7106;Heemskerk;2013;17.1;5.7;10.2;1.1;0.1;14.1;4.7;8.7;0.7;0.1;1.3;0.4;0.6;0.2;0.0;1.7;0.6;0.9;0.2;0.0;GM0396
7107;Heemskerk;2014;17.3;5.7;10.3;1.1;0.1;14.2;4.7;8.7;0.7;0.1;1.4;0.5;0.7;0.2;0.0;1.7;0.6;0.9;0.2;0.0;GM0396
7108;Heemskerk;2015;17.4;5.8;10.3;1.1;0.1;14.2;4.8;8.7;0.7;0.1;1.4;0.5;0.7;0.3;0.0;1.7;0.6;0.9;0.2;0.0;GM0396
7109;Heemskerk;2016;17.5;6.0;10.3;1.1;0.1;14.3;4.9;8.6;0.7;0.0;1.5;0.5;0.7;0.3;0.0;1.8;0.6;1.0;0.2;0.0;GM0396
7110;Heemskerk;2017;17.6;6.0;10.4;1.1;0.1;14.2;4.8;8.7;0.7;0.1;1.6;0.5;0.7;0.3;0.0;1.8;0.6;1.0;0.2;0.0;GM0396
7111;Heemskerk;2018;17.8;6.1;10.4;1.1;0.1;14.3;4.9;8.7;0.7;0.0;1.6;0.6;0.8;0.3;0.0;1.8;0.6;1.0;0.2;0.0;GM0396
7112;Heemskerk;2019;17.9;6.2;10.5;1.1;0.1;14.4;5.0;8.7;0.7;0.1;1.7;0.6;0.8;0.3;0.0;1.8;0.7;1.0;0.2;0.0;GM0396
7113;Heemskerk;2020;18.0;6.4;10.5;1.1;0.1;14.4;5.1;8.6;0.6;0.1;1.8;0.6;0.8;0.3;0.0;1.9;0.7;1.0;0.2;0.0;GM0396
7114;Heemskerk;2021;18.1;6.4;10.5;1.0;0.1;14.3;5.1;8.6;0.6;0.1;1.8;0.6;0.9;0.3;0.0;1.9;0.7;1.0;0.2;0.0;GM0396
7115;Heemskerk;2022;18.2;6.5;10.6;1.0;0.1;14.4;5.1;8.6;0.6;0.1;1.9;0.7;0.9;0.3;0.0;1.9;0.7;1.1;0.1;0.0;GM0396
7116;Heemskerk;2023;18.3;6.5;10.6;1.0;0.1;14.4;5.1;8.6;0.6;0.1;1.9;0.7;0.9;0.3;0.0;2.0;0.7;1.1;0.2;0.0;GM0396
7117;Heemskerk;2024;18.4;6.7;10.6;1.1;0.1;14.4;5.2;8.6;0.6;0.1;2.0;0.7;0.9;0.3;0.0;2.0;0.8;1.1;0.2;0.0;GM0396
7118;Heemskerk;2025;18.5;6.7;10.6;1.0;0.1;14.4;5.2;8.5;0.6;0.1;2.0;0.7;0.9;0.3;0.0;2.0;0.8;1.1;0.2;0.0;GM0396
7119;Heemskerk;2026;18.6;6.8;10.6;1.1;0.1;14.4;5.3;8.5;0.6;0.1;2.1;0.7;1.0;0.3;0.0;2.1;0.8;1.1;0.2;0.0;GM0396
7120;Heemskerk;2027;18.7;6.9;10.6;1.0;0.1;14.5;5.3;8.5;0.6;0.1;2.2;0.8;1.0;0.3;0.0;2.1;0.8;1.1;0.2;0.0;GM0396
7121;Heemskerk;2028;18.8;7.0;10.7;1.1;0.1;14.5;5.4;8.5;0.6;0.1;2.2;0.8;1.0;0.3;0.0;2.1;0.8;1.1;0.2;0.0;GM0396
7122;Heemskerk;2029;18.9;7.1;10.7;1.0;0.1;14.5;5.4;8.5;0.6;0.1;2.3;0.9;1.1;0.3;0.0;2.1;0.8;1.1;0.2;0.0;GM0396
7123;Heemskerk;2030;19.0;7.1;10.7;1.0;0.1;14.6;5.5;8.5;0.6;0.1;2.3;0.9;1.1;0.3;0.0;2.1;0.8;1.1;0.2;0.0;GM0396
7124;Heemskerk;2031;19.1;7.2;10.7;1.1;0.1;14.6;5.5;8.5;0.6;0.1;2.3;0.9;1.1;0.3;0.0;2.1;0.8;1.1;0.2;0.0;GM0396
7125;Heemskerk;2032;19.2;7.3;10.7;1.0;0.1;14.6;5.6;8.4;0.6;0.1;2.4;0.9;1.1;0.3;0.0;2.2;0.8;1.1;0.2;0.0;GM0396
7126;Heemskerk;2033;19.3;7.4;10.7;1.0;0.1;14.7;5.6;8.5;0.6;0.1;2.4;0.9;1.2;0.3;0.0;2.2;0.9;1.1;0.2;0.0;GM0396
7127;Heemskerk;2034;19.3;7.4;10.7;1.1;0.1;14.7;5.6;8.4;0.6;0.1;2.4;0.9;1.2;0.3;0.0;2.2;0.9;1.1;0.2;0.0;GM0396
7128;Heemskerk;2035;19.4;7.4;10.7;1.1;0.1;14.6;5.6;8.4;0.6;0.1;2.5;0.9;1.2;0.3;0.0;2.2;0.9;1.1;0.2;0.0;GM0396
7129;Heemskerk;2036;19.4;7.5;10.7;1.1;0.1;14.6;5.6;8.3;0.6;0.1;2.5;0.9;1.2;0.3;0.0;2.2;0.9;1.2;0.2;0.0;GM0396
7130;Heemskerk;2037;19.4;7.5;10.7;1.1;0.1;14.6;5.6;8.3;0.6;0.1;2.6;1.0;1.3;0.3;0.0;2.3;0.9;1.2;0.2;0.0;GM0396
7131;Heemskerk;2038;19.4;7.6;10.7;1.1;0.1;14.5;5.7;8.2;0.6;0.1;2.6;1.0;1.3;0.3;0.0;2.3;1.0;1.2;0.2;0.0;GM0396
7132;Heemskerk;2039;19.4;7.6;10.7;1.0;0.1;14.5;5.7;8.2;0.6;0.1;2.6;1.0;1.3;0.3;0.0;2.3;0.9;1.2;0.2;0.0;GM0396
7133;Heemskerk;2040;19.5;7.7;10.6;1.1;0.1;14.5;5.7;8.1;0.6;0.1;2.7;1.0;1.3;0.3;0.0;2.3;1.0;1.2;0.2;0.0;GM0396
7134;Heemstede;2012;11.7;4.2;6.6;0.7;0.1;9.5;3.4;5.5;0.5;0.0;0.6;0.2;0.3;0.1;0.0;1.5;0.6;0.8;0.1;0.0;GM0397
7135;Heemstede;2013;11.8;4.3;6.7;0.7;0.1;9.6;3.5;5.5;0.5;0.0;0.7;0.3;0.3;0.1;0.0;1.5;0.6;0.8;0.1;0.0;GM0397
7136;Heemstede;2014;11.9;4.4;6.7;0.7;0.1;9.6;3.5;5.5;0.5;0.0;0.8;0.3;0.4;0.1;0.0;1.5;0.6;0.8;0.1;0.0;GM0397
7137;Heemstede;2015;12.0;4.4;6.7;0.8;0.1;9.6;3.5;5.5;0.5;0.0;0.8;0.3;0.4;0.1;0.0;1.6;0.6;0.8;0.1;0.0;GM0397
7138;Heemstede;2016;12.0;4.5;6.7;0.8;0.1;9.5;3.5;5.5;0.5;0.0;0.9;0.4;0.4;0.1;0.0;1.6;0.6;0.8;0.1;0.0;GM0397
7139;Heemstede;2017;12.0;4.5;6.7;0.8;0.1;9.5;3.5;5.4;0.6;0.0;1.0;0.4;0.4;0.1;0.0;1.6;0.6;0.8;0.1;0.0;GM0397
7140;Heemstede;2018;12.1;4.5;6.7;0.8;0.1;9.4;3.5;5.4;0.5;0.0;1.1;0.4;0.5;0.1;0.0;1.6;0.6;0.8;0.1;0.0;GM0397
7141;Heemstede;2019;12.1;4.5;6.7;0.8;0.1;9.4;3.5;5.4;0.5;0.0;1.1;0.5;0.5;0.2;0.0;1.6;0.6;0.8;0.1;0.0;GM0397
7142;Heemstede;2020;12.1;4.6;6.6;0.8;0.1;9.4;3.5;5.3;0.5;0.0;1.2;0.5;0.5;0.2;0.0;1.6;0.6;0.8;0.1;0.0;GM0397
7143;Heemstede;2021;12.2;4.6;6.6;0.8;0.1;9.3;3.5;5.3;0.5;0.0;1.3;0.5;0.6;0.2;0.0;1.6;0.6;0.8;0.1;0.0;GM0397
7144;Heemstede;2022;12.2;4.7;6.6;0.8;0.1;9.3;3.5;5.2;0.5;0.0;1.3;0.5;0.6;0.2;0.0;1.6;0.6;0.9;0.1;0.0;GM0397
7145;Heemstede;2023;12.3;4.7;6.7;0.8;0.1;9.3;3.5;5.2;0.5;0.0;1.4;0.6;0.6;0.2;0.0;1.6;0.6;0.9;0.1;0.0;GM0397
7146;Heemstede;2024;12.3;4.8;6.6;0.8;0.1;9.3;3.6;5.1;0.5;0.0;1.4;0.6;0.6;0.2;0.0;1.6;0.7;0.9;0.1;0.0;GM0397
7147;Heemstede;2025;12.4;4.8;6.6;0.8;0.1;9.3;3.6;5.1;0.5;0.0;1.5;0.6;0.6;0.2;0.0;1.7;0.7;0.9;0.1;0.0;GM0397
7148;Heemstede;2026;12.4;4.9;6.6;0.8;0.1;9.3;3.6;5.1;0.5;0.0;1.5;0.6;0.7;0.2;0.0;1.7;0.7;0.9;0.1;0.0;GM0397
7149;Heemstede;2027;12.5;4.9;6.6;0.8;0.1;9.2;3.6;5.1;0.5;0.0;1.6;0.6;0.7;0.2;0.0;1.7;0.6;0.9;0.1;0.0;GM0397
7150;Heemstede;2028;12.5;4.9;6.6;0.8;0.1;9.2;3.6;5.0;0.5;0.0;1.6;0.6;0.7;0.2;0.0;1.7;0.7;0.9;0.1;0.0;GM0397
7151;Heemstede;2029;12.5;5.0;6.6;0.8;0.1;9.1;3.7;5.0;0.5;0.0;1.7;0.7;0.8;0.2;0.0;1.7;0.6;0.9;0.1;0.0;GM0397
7152;Heemstede;2030;12.5;5.0;6.6;0.8;0.1;9.1;3.7;4.9;0.5;0.0;1.7;0.7;0.7;0.2;0.0;1.7;0.6;0.9;0.1;0.0;GM0397
7153;Heemstede;2031;12.5;5.0;6.5;0.8;0.1;9.1;3.7;4.9;0.5;0.0;1.7;0.7;0.8;0.2;0.0;1.7;0.6;0.9;0.1;0.0;GM0397
7154;Heemstede;2032;12.5;5.0;6.6;0.8;0.1;9.1;3.7;4.9;0.4;0.0;1.8;0.7;0.8;0.2;0.0;1.7;0.6;0.9;0.1;0.0;GM0397
7155;Heemstede;2033;12.6;5.0;6.6;0.8;0.1;9.1;3.7;4.9;0.5;0.0;1.8;0.7;0.8;0.3;0.0;1.7;0.6;0.9;0.1;0.0;GM0397
7156;Heemstede;2034;12.5;5.0;6.6;0.8;0.1;9.0;3.7;4.8;0.5;0.0;1.9;0.7;0.8;0.3;0.0;1.7;0.6;0.9;0.1;0.0;GM0397
7157;Heemstede;2035;12.6;5.1;6.5;0.8;0.1;8.9;3.7;4.8;0.5;0.0;1.9;0.8;0.9;0.3;0.0;1.7;0.7;0.9;0.1;0.0;GM0397
7158;Heemstede;2036;12.6;5.1;6.5;0.9;0.1;8.9;3.7;4.7;0.5;0.0;1.9;0.8;0.9;0.3;0.0;1.7;0.7;0.9;0.1;0.0;GM0397
7159;Heemstede;2037;12.6;5.1;6.5;0.9;0.1;8.8;3.6;4.7;0.5;0.0;2.0;0.8;0.9;0.3;0.0;1.8;0.7;0.9;0.1;0.0;GM0397
7160;Heemstede;2038;12.6;5.1;6.5;0.9;0.1;8.8;3.6;4.7;0.5;0.0;2.0;0.8;0.9;0.3;0.0;1.8;0.7;0.9;0.2;0.0;GM0397
7161;Heemstede;2039;12.6;5.1;6.5;0.9;0.1;8.8;3.6;4.7;0.5;0.0;2.1;0.8;1.0;0.3;0.0;1.8;0.7;0.9;0.1;0.0;GM0397
7162;Heemstede;2040;12.6;5.1;6.6;0.9;0.1;8.7;3.6;4.7;0.5;0.0;2.1;0.8;1.0;0.3;0.0;1.8;0.7;0.9;0.1;0.0;GM0397
7163;Heerde;2012;7.6;2.0;5.2;0.4;0.0;7.2;1.9;4.9;0.3;0.0;0.2;0.0;0.1;0.0;0.0;0.3;0.1;0.1;0.0;0.0;GM0246
7164;Heerde;2013;7.7;2.1;5.1;0.4;0.0;7.2;2.0;4.9;0.3;0.0;0.2;0.1;0.1;0.0;0.0;0.3;0.1;0.1;0.0;0.0;GM0246
7165;Heerde;2014;7.7;2.2;5.1;0.4;0.1;7.2;2.0;4.8;0.4;0.0;0.2;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;GM0246
7166;Heerde;2015;7.7;2.2;5.0;0.4;0.1;7.1;2.0;4.8;0.4;0.0;0.2;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;GM0246
7167;Heerde;2016;7.7;2.2;5.0;0.4;0.0;7.1;2.0;4.7;0.4;0.0;0.2;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;GM0246
7168;Heerde;2017;7.7;2.2;5.0;0.4;0.0;7.1;2.0;4.7;0.4;0.0;0.3;0.1;0.1;0.0;0.0;0.3;0.2;0.2;0.0;0.0;GM0246
7169;Heerde;2018;7.6;2.3;4.9;0.4;0.0;7.0;2.0;4.6;0.4;0.0;0.3;0.1;0.1;0.1;0.0;0.4;0.2;0.2;0.0;0.0;GM0246
7170;Heerde;2019;7.6;2.3;4.8;0.4;0.1;7.0;2.0;4.6;0.4;0.0;0.3;0.1;0.1;0.1;0.0;0.4;0.2;0.2;0.0;0.0;GM0246
7171;Heerde;2020;7.7;2.4;4.8;0.4;0.1;7.0;2.1;4.6;0.4;0.0;0.3;0.1;0.1;0.1;0.0;0.4;0.2;0.2;0.0;0.0;GM0246
7172;Heerde;2021;7.7;2.4;4.8;0.4;0.0;7.0;2.0;4.5;0.4;0.0;0.3;0.1;0.1;0.1;0.0;0.4;0.2;0.2;0.0;0.0;GM0246
7173;Heerde;2022;7.7;2.4;4.8;0.5;0.0;6.9;2.1;4.5;0.4;0.0;0.3;0.1;0.1;0.1;0.0;0.4;0.2;0.2;0.0;0.0;GM0246
7174;Heerde;2023;7.6;2.4;4.8;0.5;0.0;6.9;2.1;4.5;0.4;0.0;0.3;0.1;0.1;0.1;0.0;0.4;0.2;0.2;0.0;0.0;GM0246
7175;Heerde;2024;7.6;2.4;4.8;0.5;0.1;6.9;2.1;4.5;0.4;0.0;0.3;0.1;0.1;0.1;0.0;0.4;0.2;0.2;0.0;0.0;GM0246
7176;Heerde;2025;7.7;2.4;4.7;0.5;0.1;6.9;2.1;4.4;0.4;0.0;0.4;0.2;0.1;0.1;0.0;0.4;0.2;0.2;0.0;0.0;GM0246
7177;Heerde;2026;7.7;2.5;4.7;0.5;0.0;6.8;2.1;4.4;0.4;0.0;0.4;0.2;0.1;0.1;0.0;0.4;0.2;0.2;0.0;0.0;GM0246
7178;Heerde;2027;7.6;2.5;4.7;0.5;0.0;6.8;2.1;4.3;0.4;0.0;0.4;0.2;0.1;0.1;0.0;0.4;0.2;0.2;0.0;0.0;GM0246
7179;Heerde;2028;7.7;2.5;4.6;0.5;0.0;6.8;2.1;4.3;0.4;0.0;0.4;0.2;0.2;0.1;0.0;0.4;0.2;0.2;0.0;0.0;GM0246
7180;Heerde;2029;7.7;2.5;4.6;0.5;0.0;6.8;2.1;4.2;0.4;0.0;0.5;0.2;0.2;0.1;0.0;0.4;0.2;0.2;0.0;0.0;GM0246
7181;Heerde;2030;7.6;2.6;4.5;0.5;0.0;6.7;2.2;4.2;0.3;0.0;0.5;0.2;0.2;0.1;0.0;0.5;0.2;0.2;0.0;0.0;GM0246
7182;Heerde;2031;7.6;2.6;4.5;0.5;0.1;6.7;2.2;4.1;0.3;0.0;0.5;0.2;0.2;0.1;0.0;0.5;0.2;0.2;0.0;0.0;GM0246
7183;Heerde;2032;7.6;2.6;4.5;0.5;0.1;6.6;2.2;4.1;0.3;0.0;0.5;0.2;0.2;0.1;0.0;0.5;0.2;0.2;0.0;0.0;GM0246
7184;Heerde;2033;7.6;2.7;4.4;0.4;0.0;6.6;2.2;4.0;0.3;0.0;0.5;0.2;0.2;0.1;0.0;0.5;0.2;0.2;0.0;0.0;GM0246
7185;Heerde;2034;7.6;2.7;4.4;0.4;0.1;6.6;2.2;4.0;0.3;0.0;0.5;0.2;0.2;0.1;0.0;0.5;0.2;0.2;0.0;0.0;GM0246
7186;Heerde;2035;7.6;2.7;4.4;0.4;0.1;6.5;2.3;3.9;0.3;0.0;0.5;0.2;0.2;0.1;0.0;0.5;0.2;0.2;0.0;0.0;GM0246
7187;Heerde;2036;7.6;2.7;4.4;0.4;0.1;6.5;2.2;3.9;0.3;0.0;0.6;0.2;0.2;0.1;0.0;0.5;0.2;0.2;0.0;0.0;GM0246
7188;Heerde;2037;7.5;2.7;4.3;0.4;0.1;6.5;2.2;3.9;0.3;0.0;0.6;0.2;0.2;0.1;0.0;0.5;0.2;0.2;0.0;0.0;GM0246
7189;Heerde;2038;7.5;2.8;4.3;0.5;0.1;6.5;2.3;3.8;0.3;0.0;0.6;0.2;0.2;0.1;0.0;0.5;0.2;0.2;0.0;0.0;GM0246
7190;Heerde;2039;7.5;2.8;4.3;0.5;0.0;6.4;2.3;3.8;0.3;0.0;0.6;0.2;0.3;0.1;0.0;0.5;0.2;0.2;0.1;0.0;GM0246
7191;Heerde;2040;7.5;2.8;4.3;0.5;0.0;6.4;2.3;3.8;0.3;0.0;0.6;0.2;0.3;0.1;0.0;0.5;0.2;0.2;0.0;0.0;GM0246
7192;Heerenveen;2012;19.7;6.7;11.6;1.2;0.1;17.4;5.9;10.5;1.0;0.1;1.0;0.3;0.5;0.1;0.0;1.3;0.5;0.7;0.1;0.0;GM0074
7193;Heerenveen;2013;19.8;6.8;11.7;1.2;0.1;17.5;6.0;10.5;1.0;0.1;1.0;0.4;0.5;0.1;0.0;1.3;0.5;0.7;0.1;0.0;GM0074
7194;Heerenveen;2014;20.0;6.9;11.7;1.2;0.1;17.6;6.0;10.5;1.0;0.1;1.1;0.4;0.5;0.1;0.0;1.3;0.5;0.7;0.1;0.0;GM0074
7195;Heerenveen;2015;20.1;7.0;11.8;1.2;0.1;17.7;6.0;10.6;1.0;0.1;1.1;0.4;0.5;0.2;0.0;1.3;0.5;0.7;0.1;0.0;GM0074
7196;Heerenveen;2016;20.2;7.1;11.8;1.2;0.1;17.7;6.1;10.6;1.0;0.1;1.2;0.4;0.5;0.2;0.0;1.4;0.5;0.7;0.1;0.0;GM0074
7197;Heerenveen;2017;20.4;7.1;11.9;1.3;0.1;17.7;6.0;10.6;1.0;0.1;1.3;0.5;0.6;0.2;0.0;1.4;0.6;0.7;0.1;0.0;GM0074
7198;Heerenveen;2018;20.5;7.2;11.9;1.3;0.1;17.8;6.1;10.6;1.0;0.1;1.3;0.5;0.6;0.2;0.0;1.4;0.6;0.7;0.1;0.0;GM0074
7199;Heerenveen;2019;20.7;7.3;12.0;1.3;0.1;17.8;6.2;10.7;1.0;0.1;1.4;0.5;0.6;0.2;0.0;1.5;0.6;0.7;0.1;0.0;GM0074
7200;Heerenveen;2020;20.8;7.4;12.0;1.3;0.1;17.9;6.2;10.7;0.9;0.1;1.4;0.6;0.6;0.2;0.0;1.5;0.6;0.8;0.1;0.0;GM0074
7201;Heerenveen;2021;20.9;7.4;12.1;1.3;0.1;17.9;6.2;10.7;0.9;0.1;1.4;0.6;0.6;0.2;0.0;1.5;0.6;0.8;0.1;0.0;GM0074
7202;Heerenveen;2022;21.0;7.5;12.1;1.3;0.1;18.0;6.3;10.7;0.9;0.1;1.5;0.6;0.6;0.2;0.0;1.5;0.6;0.8;0.1;0.0;GM0074
7203;Heerenveen;2023;21.2;7.6;12.1;1.3;0.1;18.0;6.4;10.7;0.9;0.1;1.6;0.6;0.7;0.2;0.0;1.6;0.6;0.8;0.1;0.0;GM0074
7204;Heerenveen;2024;21.3;7.8;12.2;1.3;0.1;18.1;6.4;10.7;0.9;0.1;1.6;0.7;0.7;0.2;0.0;1.6;0.7;0.8;0.1;0.0;GM0074
7205;Heerenveen;2025;21.5;7.9;12.2;1.2;0.1;18.2;6.6;10.6;0.9;0.1;1.7;0.7;0.7;0.2;0.0;1.7;0.7;0.8;0.1;0.0;GM0074
7206;Heerenveen;2026;21.6;8.0;12.2;1.2;0.1;18.2;6.6;10.6;0.9;0.1;1.7;0.7;0.7;0.2;0.0;1.7;0.7;0.8;0.1;0.0;GM0074
7207;Heerenveen;2027;21.7;8.1;12.3;1.2;0.1;18.2;6.7;10.6;0.9;0.1;1.8;0.7;0.8;0.2;0.0;1.7;0.7;0.9;0.1;0.0;GM0074
7208;Heerenveen;2028;21.9;8.2;12.3;1.2;0.1;18.3;6.8;10.6;0.8;0.1;1.8;0.7;0.8;0.3;0.0;1.7;0.7;0.9;0.1;0.0;GM0074
7209;Heerenveen;2029;21.9;8.3;12.3;1.2;0.1;18.3;6.8;10.6;0.8;0.1;1.9;0.8;0.8;0.3;0.0;1.8;0.7;0.9;0.1;0.0;GM0074
7210;Heerenveen;2030;22.0;8.4;12.3;1.2;0.1;18.3;6.8;10.5;0.8;0.1;2.0;0.8;0.8;0.3;0.0;1.8;0.7;0.9;0.1;0.0;GM0074
7211;Heerenveen;2031;22.1;8.5;12.3;1.2;0.1;18.3;6.9;10.5;0.8;0.1;2.0;0.8;0.9;0.3;0.0;1.8;0.7;0.9;0.1;0.0;GM0074
7212;Heerenveen;2032;22.2;8.5;12.3;1.2;0.1;18.3;6.9;10.5;0.8;0.1;2.1;0.8;0.9;0.3;0.0;1.9;0.7;1.0;0.1;0.0;GM0074
7213;Heerenveen;2033;22.3;8.6;12.3;1.2;0.1;18.3;7.0;10.4;0.8;0.1;2.1;0.8;0.9;0.3;0.0;1.9;0.7;1.0;0.1;0.0;GM0074
