ID;Leeftijd;PrognoseInterval;Perioden;TotaalMannenEnVrouwen_1;Mannen_2;Vrouwen_3
3031;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2020;1231665;615212;616418
3032;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2021;1239532;619126;620435
3033;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2022;1237376;617905;619456
3034;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2023;1231781;614835;616859
3035;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2024;1224408;609920;614232
3036;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2025;1223802;608813;614999
3037;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2026;1222437;606587;615663
3038;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2027;1214334;601488;612901
3039;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2028;1197273;590926;606030
3040;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2029;1161340;571973;589280
3041;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2030;1108405;544717;563599
3042;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2031;1053333;516753;536478
3043;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2032;1007084;493663;513259
3044;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2033;969826;475427;494292
3045;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2034;951141;466248;485045
3046;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2035;939192;459930;479261
3047;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2036;940664;461023;480291
3048;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2037;941402;460126;481205
3049;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2038;939037;458850;480293
3050;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2039;933398;455978;477462
3051;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2040;933275;455865;477585
3052;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2041;930454;454455;476323
3053;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2042;935401;456515;478530
3054;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2043;945717;462247;483487
3055;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2044;957225;468162;488866
3056;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2045;967155;472565;493691
3057;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2046;980375;480236;500003
3058;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2047;989795;485788;503995
3059;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2048;997136;489303;507299
3060;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2049;1003435;492286;510185
3061;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2050;1008395;494999;512118
3062;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2051;1001871;492064;509310
3063;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2052;994904;489263;505814
3064;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2053;991693;487092;504171
3065;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2054;994831;489057;505565
3066;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2055;998776;490877;507040
3067;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2056;1009750;496466;513248
3068;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2057;1019596;500403;518902
3069;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2058;1026833;504043;522009
3070;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2059;1027757;504131;522357
3071;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2060;1021043;500956;519530
3072;55 tot 60 jaar;Bovengrens 67%-prognose-interval;2013;1115159;558389;556773
3073;55 tot 60 jaar;Bovengrens 67%-prognose-interval;2014;1131230;566222;565009
3074;55 tot 60 jaar;Bovengrens 67%-prognose-interval;2015;1150728;575630;575097
3075;55 tot 60 jaar;Bovengrens 67%-prognose-interval;2016;1169340;585262;584071
3076;55 tot 60 jaar;Bovengrens 67%-prognose-interval;2017;1189189;594672;594515
3077;55 tot 60 jaar;Bovengrens 67%-prognose-interval;2018;1207739;603821;603912
3078;55 tot 60 jaar;Bovengrens 67%-prognose-interval;2019;1226034;613143;612877
3079;55 tot 60 jaar;Bovengrens 67%-prognose-interval;2020;1242036;621434;620738
3080;55 tot 60 jaar;Bovengrens 67%-prognose-interval;2021;1252101;626562;625540
3081;55 tot 60 jaar;Bovengrens 67%-prognose-interval;2022;1251693;626350;625347
3082;55 tot 60 jaar;Bovengrens 67%-prognose-interval;2023;1247871;624437;623530
3083;55 tot 60 jaar;Bovengrens 67%-prognose-interval;2024;1242220;620512;621780
3084;55 tot 60 jaar;Bovengrens 67%-prognose-interval;2025;1243555;620371;623273
3085;55 tot 60 jaar;Bovengrens 67%-prognose-interval;2026;1244100;619371;624813
3086;55 tot 60 jaar;Bovengrens 67%-prognose-interval;2027;1238247;615455;622987
3087;55 tot 60 jaar;Bovengrens 67%-prognose-interval;2028;1223832;606536;617355
3088;55 tot 60 jaar;Bovengrens 67%-prognose-interval;2029;1190366;588549;601720
3089;55 tot 60 jaar;Bovengrens 67%-prognose-interval;2030;1139646;562262;577178
3090;55 tot 60 jaar;Bovengrens 67%-prognose-interval;2031;1086517;535346;551263
3091;55 tot 60 jaar;Bovengrens 67%-prognose-interval;2032;1042313;513330;529173
3092;55 tot 60 jaar;Bovengrens 67%-prognose-interval;2033;1007775;496366;511516
3093;55 tot 60 jaar;Bovengrens 67%-prognose-interval;2034;991923;488452;503498
3094;55 tot 60 jaar;Bovengrens 67%-prognose-interval;2035;982806;483749;498789
3095;55 tot 60 jaar;Bovengrens 67%-prognose-interval;2036;987665;486098;501250
3096;55 tot 60 jaar;Bovengrens 67%-prognose-interval;2037;991322;487286;504082
3097;55 tot 60 jaar;Bovengrens 67%-prognose-interval;2038;992087;487465;504459
3098;55 tot 60 jaar;Bovengrens 67%-prognose-interval;2039;990082;486423;503427
3099;55 tot 60 jaar;Bovengrens 67%-prognose-interval;2040;993071;488065;504944
3100;55 tot 60 jaar;Bovengrens 67%-prognose-interval;2041;993558;488379;505545
3101;55 tot 60 jaar;Bovengrens 67%-prognose-interval;2042;1001758;491708;509587
3102;55 tot 60 jaar;Bovengrens 67%-prognose-interval;2043;1015816;499139;516379
3103;55 tot 60 jaar;Bovengrens 67%-prognose-interval;2044;1030617;506905;523978
3104;55 tot 60 jaar;Bovengrens 67%-prognose-interval;2045;1044038;513188;531050
3105;55 tot 60 jaar;Bovengrens 67%-prognose-interval;2046;1061527;521951;539165
3106;55 tot 60 jaar;Bovengrens 67%-prognose-interval;2047;1074276;528549;545494
3107;55 tot 60 jaar;Bovengrens 67%-prognose-interval;2048;1084266;533243;550528
3108;55 tot 60 jaar;Bovengrens 67%-prognose-interval;2049;1093292;537645;555437
3109;55 tot 60 jaar;Bovengrens 67%-prognose-interval;2050;1100441;541463;559257
3110;55 tot 60 jaar;Bovengrens 67%-prognose-interval;2051;1096878;539576;557769
3111;55 tot 60 jaar;Bovengrens 67%-prognose-interval;2052;1093055;537209;555391
3112;55 tot 60 jaar;Bovengrens 67%-prognose-interval;2053;1091967;536119;555788
3113;55 tot 60 jaar;Bovengrens 67%-prognose-interval;2054;1096608;538450;558826
3114;55 tot 60 jaar;Bovengrens 67%-prognose-interval;2055;1102742;541329;561529
3115;55 tot 60 jaar;Bovengrens 67%-prognose-interval;2056;1116160;547940;568442
3116;55 tot 60 jaar;Bovengrens 67%-prognose-interval;2057;1127362;553094;574492
3117;55 tot 60 jaar;Bovengrens 67%-prognose-interval;2058;1136231;557286;578881
3118;55 tot 60 jaar;Bovengrens 67%-prognose-interval;2059;1138883;558090;580027
3119;55 tot 60 jaar;Bovengrens 67%-prognose-interval;2060;1132865;555080;578461
3120;60 tot 65 jaar;Prognose;2013;1051361;526645;524716
3121;60 tot 65 jaar;Prognose;2014;1043246;521777;521470
3122;60 tot 65 jaar;Prognose;2015;1044566;521903;522663
3123;60 tot 65 jaar;Prognose;2016;1051682;524519;527163
3124;60 tot 65 jaar;Prognose;2017;1065332;530986;534346
3125;60 tot 65 jaar;Prognose;2018;1075899;535698;540201
3126;60 tot 65 jaar;Prognose;2019;1091639;543323;548316
3127;60 tot 65 jaar;Prognose;2020;1110585;552360;558225
3128;60 tot 65 jaar;Prognose;2021;1128550;561526;567024
3129;60 tot 65 jaar;Prognose;2022;1147816;570535;577281
3130;60 tot 65 jaar;Prognose;2023;1165589;579126;586463
3131;60 tot 65 jaar;Prognose;2024;1183096;587899;595197
3132;60 tot 65 jaar;Prognose;2025;1198364;595560;602804
3133;60 tot 65 jaar;Prognose;2026;1207531;600135;607396
3134;60 tot 65 jaar;Prognose;2027;1206767;599700;607067
3135;60 tot 65 jaar;Prognose;2028;1202708;597525;605182
3136;60 tot 65 jaar;Prognose;2029;1196908;593626;603282
3137;60 tot 65 jaar;Prognose;2030;1198042;593332;604709
3138;60 tot 65 jaar;Prognose;2031;1198111;592096;606015
3139;60 tot 65 jaar;Prognose;2032;1191972;587990;603982
3140;60 tot 65 jaar;Prognose;2033;1176848;578782;598066
3141;60 tot 65 jaar;Prognose;2034;1143624;561257;582367
3142;60 tot 65 jaar;Prognose;2035;1093787;535628;558159
3143;60 tot 65 jaar;Prognose;2036;1041793;509389;532403
3144;60 tot 65 jaar;Prognose;2037;998444;487909;510535
3145;60 tot 65 jaar;Prognose;2038;963799;471013;492786
3146;60 tot 65 jaar;Prognose;2039;947412;462873;484539
3147;60 tot 65 jaar;Prognose;2040;937384;457897;479486
3148;60 tot 65 jaar;Prognose;2041;940691;459473;481217
3149;60 tot 65 jaar;Prognose;2042;942879;459718;483161
3150;60 tot 65 jaar;Prognose;2043;942217;459301;482916
3151;60 tot 65 jaar;Prognose;2044;938662;457487;481175
3152;60 tot 65 jaar;Prognose;2045;940054;458195;481859
3153;60 tot 65 jaar;Prognose;2046;939153;457534;481618
3154;60 tot 65 jaar;Prognose;2047;945457;460644;484813
3155;60 tot 65 jaar;Prognose;2048;957961;467193;490768
3156;60 tot 65 jaar;Prognose;2049;971055;473772;497283
3157;60 tot 65 jaar;Prognose;2050;982203;479029;503174
3158;60 tot 65 jaar;Prognose;2051;997401;486998;510403
3159;60 tot 65 jaar;Prognose;2052;1008379;492841;515538
3160;60 tot 65 jaar;Prognose;2053;1016343;496748;519596
3161;60 tot 65 jaar;Prognose;2054;1023765;500448;523317
3162;60 tot 65 jaar;Prognose;2055;1029784;503739;526046
3163;60 tot 65 jaar;Prognose;2056;1025167;501249;523918
3164;60 tot 65 jaar;Prognose;2057;1020040;499160;520880
3165;60 tot 65 jaar;Prognose;2058;1018103;497727;520376
3166;60 tot 65 jaar;Prognose;2059;1022452;499911;522541
3167;60 tot 65 jaar;Prognose;2060;1027561;502520;525041
3168;60 tot 65 jaar;Ondergrens 95%-prognose-interval;2013;1050596;526202;524395
3169;60 tot 65 jaar;Ondergrens 95%-prognose-interval;2014;1041502;520784;520731
3170;60 tot 65 jaar;Ondergrens 95%-prognose-interval;2015;1041852;520312;521501
3171;60 tot 65 jaar;Ondergrens 95%-prognose-interval;2016;1047771;522285;525479
3172;60 tot 65 jaar;Ondergrens 95%-prognose-interval;2017;1059976;527922;532015
3173;60 tot 65 jaar;Ondergrens 95%-prognose-interval;2018;1068878;531701;537105
3174;60 tot 65 jaar;Ondergrens 95%-prognose-interval;2019;1083087;538523;544627
3175;60 tot 65 jaar;Ondergrens 95%-prognose-interval;2020;1100533;546723;553781
3176;60 tot 65 jaar;Ondergrens 95%-prognose-interval;2021;1116878;554765;562014
3177;60 tot 65 jaar;Ondergrens 95%-prognose-interval;2022;1134422;562865;571559
3178;60 tot 65 jaar;Ondergrens 95%-prognose-interval;2023;1150368;570355;580012
3179;60 tot 65 jaar;Ondergrens 95%-prognose-interval;2024;1166091;578057;587948
3180;60 tot 65 jaar;Ondergrens 95%-prognose-interval;2025;1179269;584395;594726
3181;60 tot 65 jaar;Ondergrens 95%-prognose-interval;2026;1186634;587920;598606
3182;60 tot 65 jaar;Ondergrens 95%-prognose-interval;2027;1183879;585975;597378
3183;60 tot 65 jaar;Ondergrens 95%-prognose-interval;2028;1177905;582877;594948
3184;60 tot 65 jaar;Ondergrens 95%-prognose-interval;2029;1170246;578166;592196
3185;60 tot 65 jaar;Ondergrens 95%-prognose-interval;2030;1169332;576639;592737
3186;60 tot 65 jaar;Ondergrens 95%-prognose-interval;2031;1167271;574136;593201
3187;60 tot 65 jaar;Ondergrens 95%-prognose-interval;2032;1159815;569287;590483
3188;60 tot 65 jaar;Ondergrens 95%-prognose-interval;2033;1143388;559201;583979
3189;60 tot 65 jaar;Ondergrens 95%-prognose-interval;2034;1109162;541291;567305
3190;60 tot 65 jaar;Ondergrens 95%-prognose-interval;2035;1057609;515166;542411
3191;60 tot 65 jaar;Ondergrens 95%-prognose-interval;2036;1005205;488461;516005
3192;60 tot 65 jaar;Ondergrens 95%-prognose-interval;2037;960321;466649;493842
3193;60 tot 65 jaar;Ondergrens 95%-prognose-interval;2038;924379;449128;475437
3194;60 tot 65 jaar;Ondergrens 95%-prognose-interval;2039;906030;440015;466446
3195;60 tot 65 jaar;Ondergrens 95%-prognose-interval;2040;893811;434285;459842
3196;60 tot 65 jaar;Ondergrens 95%-prognose-interval;2041;895025;434641;460836
3197;60 tot 65 jaar;Ondergrens 95%-prognose-interval;2042;895319;433803;461781
3198;60 tot 65 jaar;Ondergrens 95%-prognose-interval;2043;892726;431911;460723
3199;60 tot 65 jaar;Ondergrens 95%-prognose-interval;2044;887538;429236;458022
3200;60 tot 65 jaar;Ondergrens 95%-prognose-interval;2045;886491;428734;457333
3201;60 tot 65 jaar;Ondergrens 95%-prognose-interval;2046;883056;426623;455650
3202;60 tot 65 jaar;Ondergrens 95%-prognose-interval;2047;887103;428991;457361
3203;60 tot 65 jaar;Ondergrens 95%-prognose-interval;2048;896817;433993;461762
3204;60 tot 65 jaar;Ondergrens 95%-prognose-interval;2049;906408;439066;466547
3205;60 tot 65 jaar;Ondergrens 95%-prognose-interval;2050;914306;442859;470837
3206;60 tot 65 jaar;Ondergrens 95%-prognose-interval;2051;926496;449657;476109
3207;60 tot 65 jaar;Ondergrens 95%-prognose-interval;2052;934541;453961;479545
3208;60 tot 65 jaar;Ondergrens 95%-prognose-interval;2053;939115;456153;481490
3209;60 tot 65 jaar;Ondergrens 95%-prognose-interval;2054;943637;458597;483974
3210;60 tot 65 jaar;Ondergrens 95%-prognose-interval;2055;946872;460908;484622
3211;60 tot 65 jaar;Ondergrens 95%-prognose-interval;2056;940243;457657;481383
3212;60 tot 65 jaar;Ondergrens 95%-prognose-interval;2057;932422;455464;477528
3213;60 tot 65 jaar;Ondergrens 95%-prognose-interval;2058;928816;453233;475723
3214;60 tot 65 jaar;Ondergrens 95%-prognose-interval;2059;931364;454590;476658
3215;60 tot 65 jaar;Ondergrens 95%-prognose-interval;2060;935425;456691;478597
3216;60 tot 65 jaar;Bovengrens 95%-prognose-interval;2013;1052122;527077;525033
3217;60 tot 65 jaar;Bovengrens 95%-prognose-interval;2014;1044875;522726;522165
3218;60 tot 65 jaar;Bovengrens 95%-prognose-interval;2015;1047152;523373;523754
3219;60 tot 65 jaar;Bovengrens 95%-prognose-interval;2016;1055251;526534;528687
3220;60 tot 65 jaar;Bovengrens 95%-prognose-interval;2017;1070109;533732;536442
3221;60 tot 65 jaar;Bovengrens 95%-prognose-interval;2018;1082101;539190;542903
3222;60 tot 65 jaar;Bovengrens 95%-prognose-interval;2019;1099277;547668;551637
3223;60 tot 65 jaar;Bovengrens 95%-prognose-interval;2020;1119407;557339;562016
3224;60 tot 65 jaar;Bovengrens 95%-prognose-interval;2021;1138786;567359;571456
3225;60 tot 65 jaar;Bovengrens 95%-prognose-interval;2022;1159635;577341;582249
3226;60 tot 65 jaar;Bovengrens 95%-prognose-interval;2023;1178815;586650;592114
3227;60 tot 65 jaar;Bovengrens 95%-prognose-interval;2024;1197629;596294;601475
3228;60 tot 65 jaar;Bovengrens 95%-prognose-interval;2025;1214795;605055;609736
3229;60 tot 65 jaar;Bovengrens 95%-prognose-interval;2026;1225511;610538;614913
3230;60 tot 65 jaar;Bovengrens 95%-prognose-interval;2027;1226444;611077;615394
3231;60 tot 65 jaar;Bovengrens 95%-prognose-interval;2028;1224327;609992;614249
3232;60 tot 65 jaar;Bovengrens 95%-prognose-interval;2029;1220075;607076;613120
3233;60 tot 65 jaar;Bovengrens 95%-prognose-interval;2030;1222801;607690;615194
3234;60 tot 65 jaar;Bovengrens 95%-prognose-interval;2031;1225152;607360;617538
3235;60 tot 65 jaar;Bovengrens 95%-prognose-interval;2032;1221301;604359;616441
3236;60 tot 65 jaar;Bovengrens 95%-prognose-interval;2033;1208182;596383;611424
3237;60 tot 65 jaar;Bovengrens 95%-prognose-interval;2034;1176361;579743;596431
3238;60 tot 65 jaar;Bovengrens 95%-prognose-interval;2035;1128112;554897;573011
3239;60 tot 65 jaar;Bovengrens 95%-prognose-interval;2036;1077875;529546;548125
3240;60 tot 65 jaar;Bovengrens 95%-prognose-interval;2037;1036941;509219;527503
3241;60 tot 65 jaar;Bovengrens 95%-prognose-interval;2038;1004743;493703;510766
3242;60 tot 65 jaar;Bovengrens 95%-prognose-interval;2039;990625;486589;503790
3243;60 tot 65 jaar;Bovengrens 95%-prognose-interval;2040;983393;482986;499777
3244;60 tot 65 jaar;Bovengrens 95%-prognose-interval;2041;989434;485947;503164
3245;60 tot 65 jaar;Bovengrens 95%-prognose-interval;2042;993976;487768;506509
3246;60 tot 65 jaar;Bovengrens 95%-prognose-interval;2043;996739;488954;507892
3247;60 tot 65 jaar;Bovengrens 95%-prognose-interval;2044;995867;488271;507602
3248;60 tot 65 jaar;Bovengrens 95%-prognose-interval;2045;1000789;490325;510424
3249;60 tot 65 jaar;Bovengrens 95%-prognose-interval;2046;1002424;490834;511736
3250;60 tot 65 jaar;Bovengrens 95%-prognose-interval;2047;1011582;495683;516551
3251;60 tot 65 jaar;Bovengrens 95%-prognose-interval;2048;1026945;503645;524163
3252;60 tot 65 jaar;Bovengrens 95%-prognose-interval;2049;1044058;512033;532493
3253;60 tot 65 jaar;Bovengrens 95%-prognose-interval;2050;1059915;519687;540246
3254;60 tot 65 jaar;Bovengrens 95%-prognose-interval;2051;1077846;528915;549677
3255;60 tot 65 jaar;Bovengrens 95%-prognose-interval;2052;1091764;535764;556672
3256;60 tot 65 jaar;Bovengrens 95%-prognose-interval;2053;1103110;541158;562699
3257;60 tot 65 jaar;Bovengrens 95%-prognose-interval;2054;1114267;546475;568196
3258;60 tot 65 jaar;Bovengrens 95%-prognose-interval;2055;1123253;551484;574007
3259;60 tot 65 jaar;Bovengrens 95%-prognose-interval;2056;1123320;550916;574201
3260;60 tot 65 jaar;Bovengrens 95%-prognose-interval;2057;1122113;549519;571509
3261;60 tot 65 jaar;Bovengrens 95%-prognose-interval;2058;1123247;549214;572745
3262;60 tot 65 jaar;Bovengrens 95%-prognose-interval;2059;1130511;552684;576799
3263;60 tot 65 jaar;Bovengrens 95%-prognose-interval;2060;1137852;556674;581550
3264;60 tot 65 jaar;Ondergrens 67%-prognose-interval;2013;1050954;526410;524543
3265;60 tot 65 jaar;Ondergrens 67%-prognose-interval;2014;1042379;521272;521095
3266;60 tot 65 jaar;Ondergrens 67%-prognose-interval;2015;1043114;521065;522041
3267;60 tot 65 jaar;Ondergrens 67%-prognose-interval;2016;1049545;523301;526246
3268;60 tot 65 jaar;Ondergrens 67%-prognose-interval;2017;1062458;529370;533109
3269;60 tot 65 jaar;Ondergrens 67%-prognose-interval;2018;1072233;533646;538636
3270;60 tot 65 jaar;Ondergrens 67%-prognose-interval;2019;1087179;540764;546379
3271;60 tot 65 jaar;Ondergrens 67%-prognose-interval;2020;1105187;549192;555895
3272;60 tot 65 jaar;Ondergrens 67%-prognose-interval;2021;1122081;557834;564305
3273;60 tot 65 jaar;Ondergrens 67%-prognose-interval;2022;1140546;566320;574153
3274;60 tot 65 jaar;Ondergrens 67%-prognose-interval;2023;1157338;574301;582905
3275;60 tot 65 jaar;Ondergrens 67%-prognose-interval;2024;1173678;582490;591244
3276;60 tot 65 jaar;Ondergrens 67%-prognose-interval;2025;1187978;589591;598405
3277;60 tot 65 jaar;Ondergrens 67%-prognose-interval;2026;1196408;593633;602667
3278;60 tot 65 jaar;Ondergrens 67%-prognose-interval;2027;1194468;592621;601957
3279;60 tot 65 jaar;Ondergrens 67%-prognose-interval;2028;1189331;589791;599615
3280;60 tot 65 jaar;Ondergrens 67%-prognose-interval;2029;1182545;585297;597248
3281;60 tot 65 jaar;Ondergrens 67%-prognose-interval;2030;1182630;584467;598262
3282;60 tot 65 jaar;Ondergrens 67%-prognose-interval;2031;1181694;582715;599092
3283;60 tot 65 jaar;Ondergrens 67%-prognose-interval;2032;1174577;578182;596777
3284;60 tot 65 jaar;Ondergrens 67%-prognose-interval;2033;1158628;568526;590306
3285;60 tot 65 jaar;Ondergrens 67%-prognose-interval;2034;1124792;550634;574244
3286;60 tot 65 jaar;Ondergrens 67%-prognose-interval;2035;1074232;524758;549691
3287;60 tot 65 jaar;Ondergrens 67%-prognose-interval;2036;1021926;498177;523568
3288;60 tot 65 jaar;Ondergrens 67%-prognose-interval;2037;977766;476290;501363
3289;60 tot 65 jaar;Ondergrens 67%-prognose-interval;2038;942191;458851;483147
3290;60 tot 65 jaar;Ondergrens 67%-prognose-interval;2039;924668;450126;474551
3291;60 tot 65 jaar;Ondergrens 67%-prognose-interval;2040;913145;444643;468777
3292;60 tot 65 jaar;Ondergrens 67%-prognose-interval;2041;915187;445458;469899
3293;60 tot 65 jaar;Ondergrens 67%-prognose-interval;2042;916197;444987;471059
3294;60 tot 65 jaar;Ondergrens 67%-prognose-interval;2043;914349;443927;470163
3295;60 tot 65 jaar;Ondergrens 67%-prognose-interval;2044;909299;441701;467761
3296;60 tot 65 jaar;Ondergrens 67%-prognose-interval;2045;909405;441708;467703
3297;60 tot 65 jaar;Ondergrens 67%-prognose-interval;2046;907082;440340;466732
3298;60 tot 65 jaar;Ondergrens 67%-prognose-interval;2047;911586;442659;468881
3299;60 tot 65 jaar;Ondergrens 67%-prognose-interval;2048;922769;448278;473804
3300;60 tot 65 jaar;Ondergrens 67%-prognose-interval;2049;934039;454109;479296
3301;60 tot 65 jaar;Ondergrens 67%-prognose-interval;2050;943357;458599;484480
3302;60 tot 65 jaar;Ondergrens 67%-prognose-interval;2051;956691;466081;490808
3303;60 tot 65 jaar;Ondergrens 67%-prognose-interval;2052;966208;471497;495058
3304;60 tot 65 jaar;Ondergrens 67%-prognose-interval;2053;972593;474716;498163
3305;60 tot 65 jaar;Ondergrens 67%-prognose-interval;2054;978162;477753;500919
3306;60 tot 65 jaar;Ondergrens 67%-prognose-interval;2055;983406;480238;502981
3307;60 tot 65 jaar;Ondergrens 67%-prognose-interval;2056;978242;477562;500063
3308;60 tot 65 jaar;Ondergrens 67%-prognose-interval;2057;971914;475106;496453
3309;60 tot 65 jaar;Ondergrens 67%-prognose-interval;2058;969394;473448;495317
3310;60 tot 65 jaar;Ondergrens 67%-prognose-interval;2059;972805;475635;497089
3311;60 tot 65 jaar;Ondergrens 67%-prognose-interval;2060;977161;477681;498699
3312;60 tot 65 jaar;Bovengrens 67%-prognose-interval;2013;1051704;526843;524862
3313;60 tot 65 jaar;Bovengrens 67%-prognose-interval;2014;1043998;522211;521789
3314;60 tot 65 jaar;Bovengrens 67%-prognose-interval;2015;1045816;522623;523215
3315;60 tot 65 jaar;Bovengrens 67%-prognose-interval;2016;1053467;525540;527944
3316;60 tot 65 jaar;Bovengrens 67%-prognose-interval;2017;1067709;532330;535369
3317;60 tot 65 jaar;Bovengrens 67%-prognose-interval;2018;1078832;537359;541460
3318;60 tot 65 jaar;Bovengrens 67%-prognose-interval;2019;1095191;545364;549852
3319;60 tot 65 jaar;Bovengrens 67%-prognose-interval;2020;1114814;554741;560050
3320;60 tot 65 jaar;Bovengrens 67%-prognose-interval;2021;1133490;564343;569135
3321;60 tot 65 jaar;Bovengrens 67%-prognose-interval;2022;1153499;573785;579679
3322;60 tot 65 jaar;Bovengrens 67%-prognose-interval;2023;1171934;582795;589181
3323;60 tot 65 jaar;Bovengrens 67%-prognose-interval;2024;1190163;591944;598197
3324;60 tot 65 jaar;Bovengrens 67%-prognose-interval;2025;1205954;599972;606111
3325;60 tot 65 jaar;Bovengrens 67%-prognose-interval;2026;1215913;604875;610984
3326;60 tot 65 jaar;Bovengrens 67%-prognose-interval;2027;1215901;605010;611031
3327;60 tot 65 jaar;Bovengrens 67%-prognose-interval;2028;1212506;603072;609474
3328;60 tot 65 jaar;Bovengrens 67%-prognose-interval;2029;1207739;599750;607948
3329;60 tot 65 jaar;Bovengrens 67%-prognose-interval;2030;1209657;600027;609625
3330;60 tot 65 jaar;Bovengrens 67%-prognose-interval;2031;1210684;599209;611409
3331;60 tot 65 jaar;Bovengrens 67%-prognose-interval;2032;1205549;595838;609831
3332;60 tot 65 jaar;Bovengrens 67%-prognose-interval;2033;1191627;587142;604400
3333;60 tot 65 jaar;Bovengrens 67%-prognose-interval;2034;1159091;569940;589066
3334;60 tot 65 jaar;Bovengrens 67%-prognose-interval;2035;1110128;544850;565221
3335;60 tot 65 jaar;Bovengrens 67%-prognose-interval;2036;1058949;518943;540004
3336;60 tot 65 jaar;Bovengrens 67%-prognose-interval;2037;1016509;497843;518607
3337;60 tot 65 jaar;Bovengrens 67%-prognose-interval;2038;983056;481659;501585
3338;60 tot 65 jaar;Bovengrens 67%-prognose-interval;2039;967957;474064;493961
3339;60 tot 65 jaar;Bovengrens 67%-prognose-interval;2040;958968;469742;489301
3340;60 tot 65 jaar;Bovengrens 67%-prognose-interval;2041;963893;471958;491818
3341;60 tot 65 jaar;Bovengrens 67%-prognose-interval;2042;967731;472855;494542
3342;60 tot 65 jaar;Bovengrens 67%-prognose-interval;2043;968190;473414;495146
3343;60 tot 65 jaar;Bovengrens 67%-prognose-interval;2044;966884;472384;494324
3344;60 tot 65 jaar;Bovengrens 67%-prognose-interval;2045;969596;473919;495671
3345;60 tot 65 jaar;Bovengrens 67%-prognose-interval;2046;970255;473873;496326
3346;60 tot 65 jaar;Bovengrens 67%-prognose-interval;2047;978188;477875;500450
3347;60 tot 65 jaar;Bovengrens 67%-prognose-interval;2048;992405;485338;507169
3348;60 tot 65 jaar;Bovengrens 67%-prognose-interval;2049;1007235;492603;514886
3349;60 tot 65 jaar;Bovengrens 67%-prognose-interval;2050;1020217;498590;521646
3350;60 tot 65 jaar;Bovengrens 67%-prognose-interval;2051;1036722;507625;529764
3351;60 tot 65 jaar;Bovengrens 67%-prognose-interval;2052;1049628;514197;535962
3352;60 tot 65 jaar;Bovengrens 67%-prognose-interval;2053;1059006;518644;540922
3353;60 tot 65 jaar;Bovengrens 67%-prognose-interval;2054;1068496;522875;545679
3354;60 tot 65 jaar;Bovengrens 67%-prognose-interval;2055;1075258;526573;549112
3355;60 tot 65 jaar;Bovengrens 67%-prognose-interval;2056;1072323;524147;547890
3356;60 tot 65 jaar;Bovengrens 67%-prognose-interval;2057;1068109;522602;545761
3357;60 tot 65 jaar;Bovengrens 67%-prognose-interval;2058;1067435;521488;545535
3358;60 tot 65 jaar;Bovengrens 67%-prognose-interval;2059;1072904;524307;548409
3359;60 tot 65 jaar;Bovengrens 67%-prognose-interval;2060;1078377;526973;551905
3360;65 tot 70 jaar;Prognose;2013;941742;466589;475153
3361;65 tot 70 jaar;Prognose;2014;985255;488560;496695
3362;65 tot 70 jaar;Prognose;2015;1013296;502812;510484
3363;65 tot 70 jaar;Prognose;2016;1044944;518542;526402
