ID;RegioS;Perioden;TotaalJeugdzorgtrajectenInNatura_1;TotaalJeugdhulptrajectenInNatura_2;TotaalJeugdhulpZonderVerblijf_3;UitgevoerdDoorHetWijkOfBuurtteam_4;TotaalNietUitgevoerd_5;AmbulanteJeugdhulpOpLocatieAanbieder_6;DaghulpOpLocatieVanDeAanbieder_7;JeugdhulpInHetNetwerkVanDeJongere_8;TotaalJeugdhulpMetVerblijf_9;Pleegzorg_10;Gezinsgericht_11;GeslotenPlaatsing_12;AnderVerblijfBijJeugdhulpaanbieder_13;TotaalJeugdbeschermingstrajecten_14;TotaalOndertoezichtstelling_15;Ondertoezichtstelling_16;VoorlopigeOndertoezichtstelling_17;TotaalVoogdij_18;ReguliereVoogdij_19;VoorlopigeVoogdij_20;TijdelijkeVoogdij_21;TotaalJeugdreclasseringstrajecten_22;ToezichtEnBegeleidingGedwongenKader_23;ToezichtEnBegeleidingVrijwillig_24;IndividueleTrajectbegeleidingHardeKern_25;IndividueleTrajectbegeleidingCRIEM_26;ScholingsEnTrainingsprogramma_27;GedragsbeinvloedendeMaatregel_28;VoorbereidGedragsbeinvloedMaatregel_29
2528;Venray;31 december 2021;880.0;785.0;735.0;;730.0;535.0;60.0;135.0;50.0;15.0;;;30.0;85.0;65.0;65.0;;20.0;20.0;;;10.0;10.0;;;;;;
2529;Venray;30 juni 2022;950.0;855.0;795.0;;795.0;555.0;90.0;155.0;60.0;20.0;;;30.0;85.0;60.0;60.0;;25.0;25.0;;;10.0;;;;;;;
2530;Venray;31 december 2022;950.0;865.0;805.0;;805.0;535.0;105.0;170.0;60.0;25.0;;;30.0;75.0;50.0;50.0;;25.0;25.0;;;10.0;10.0;;;;;;
2531;Venray;30 juni 2023;955.0;875.0;810.0;;810.0;570.0;100.0;140.0;65.0;25.0;;10.0;25.0;70.0;50.0;50.0;;20.0;20.0;;;10.0;10.0;;;;;;
2532;Venray;31 december 2023;945.0;860.0;795.0;;795.0;560.0;100.0;135.0;65.0;25.0;10.0;;30.0;75.0;50.0;50.0;;25.0;25.0;;;10.0;10.0;;;;;;
2533;Venray;30 juni 2024;960.0;880.0;820.0;;820.0;570.0;100.0;145.0;60.0;20.0;10.0;;20.0;70.0;50.0;50.0;;20.0;20.0;;;15.0;15.0;;;;;;
2534;Vijfheerenlanden;30 juni 2021;1055.0;930.0;845.0;20.0;825.0;515.0;100.0;205.0;80.0;35.0;15.0;;25.0;115.0;70.0;70.0;;45.0;45.0;;;10.0;10.0;;;;;;
2535;Vijfheerenlanden;31 december 2021;1130.0;1015.0;935.0;25.0;910.0;570.0;85.0;255.0;80.0;35.0;15.0;;30.0;105.0;65.0;60.0;;40.0;40.0;;;10.0;10.0;;;;;;
2536;Vijfheerenlanden;30 juni 2022;1175.0;1075.0;970.0;10.0;960.0;640.0;105.0;210.0;105.0;55.0;20.0;;25.0;95.0;65.0;65.0;;35.0;35.0;;;;;;;;;;
2537;Vijfheerenlanden;31 december 2022;1255.0;1145.0;1035.0;25.0;1010.0;690.0;105.0;215.0;110.0;60.0;25.0;;25.0;100.0;70.0;70.0;;30.0;30.0;;;10.0;10.0;;;;;;
2538;Vijfheerenlanden;30 juni 2023;1215.0;1105.0;1010.0;10.0;1005.0;700.0;115.0;190.0;95.0;50.0;20.0;;25.0;100.0;75.0;75.0;;25.0;25.0;;;;;;;;;;
2539;Vijfheerenlanden;31 december 2023;1210.0;1095.0;990.0;15.0;980.0;685.0;120.0;175.0;105.0;50.0;20.0;;30.0;105.0;80.0;80.0;;25.0;25.0;;;10.0;;;;;;;
2540;Vijfheerenlanden;30 juni 2024;1375.0;1270.0;1145.0;10.0;1130.0;800.0;130.0;200.0;125.0;60.0;25.0;;40.0;100.0;75.0;75.0;;20.0;20.0;;;;;;;;;;
2541;Vlaardingen;30 juni 2021;1125.0;905.0;755.0;;750.0;550.0;70.0;130.0;150.0;95.0;;;50.0;185.0;145.0;140.0;;40.0;40.0;;;35.0;30.0;;;;;;
2542;Vlaardingen;31 december 2021;1165.0;945.0;785.0;;785.0;570.0;80.0;130.0;160.0;100.0;;;50.0;180.0;145.0;140.0;;35.0;30.0;;;40.0;35.0;;;;;;
2543;Vlaardingen;30 juni 2022;1065.0;840.0;670.0;;665.0;455.0;80.0;130.0;170.0;115.0;10.0;;45.0;190.0;135.0;135.0;;55.0;55.0;;;35.0;35.0;;;;;;
2544;Vlaardingen;31 december 2022;1040.0;830.0;675.0;;670.0;470.0;80.0;120.0;160.0;115.0;10.0;;35.0;170.0;115.0;110.0;;55.0;55.0;;;40.0;35.0;;;;;;
2545;Vlaardingen;30 juni 2023;995.0;785.0;630.0;;625.0;455.0;65.0;105.0;155.0;105.0;;;40.0;170.0;115.0;105.0;10.0;60.0;55.0;;;35.0;30.0;;;;;;
2546;Vlaardingen;31 december 2023;1035.0;835.0;685.0;;680.0;510.0;75.0;95.0;150.0;100.0;;;40.0;165.0;105.0;100.0;;60.0;55.0;;;40.0;30.0;;;;;;
2547;Vlaardingen;30 juni 2024;1195.0;995.0;840.0;65.0;780.0;500.0;105.0;170.0;150.0;95.0;;;45.0;155.0;95.0;90.0;;60.0;55.0;;;45.0;35.0;;;;;;
2548;Vlieland;30 juni 2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2549;Vlieland;31 december 2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2550;Vlieland;30 juni 2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2551;Vlieland;31 december 2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2552;Vlieland;30 juni 2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2553;Vlieland;31 december 2023;10.0;10.0;10.0;;10.0;;;;;;;;;;;;;;;;;;;;;;;;
2554;Vlieland;30 juni 2024;10.0;10.0;10.0;;10.0;;;;;;;;;;;;;;;;;;;;;;;;
2555;Vlissingen;30 juni 2021;1165.0;1050.0;890.0;10.0;880.0;595.0;95.0;190.0;165.0;115.0;10.0;;35.0;100.0;80.0;80.0;;20.0;20.0;;;15.0;15.0;;;;;;
2556;Vlissingen;31 december 2021;1185.0;1065.0;910.0;;905.0;630.0;105.0;170.0;155.0;110.0;10.0;;30.0;105.0;85.0;85.0;;20.0;15.0;;;15.0;15.0;;;;;;
2557;Vlissingen;30 juni 2022;1255.0;1100.0;930.0;;925.0;650.0;105.0;170.0;170.0;120.0;;;40.0;130.0;90.0;90.0;;40.0;40.0;;;25.0;20.0;;;;;;
2558;Vlissingen;31 december 2022;1280.0;1140.0;955.0;;950.0;680.0;95.0;180.0;185.0;125.0;10.0;;50.0;115.0;75.0;70.0;;40.0;40.0;;;25.0;20.0;;;;;;
2559;Vlissingen;30 juni 2023;1330.0;1185.0;1010.0;10.0;1005.0;730.0;105.0;170.0;175.0;110.0;10.0;;50.0;120.0;85.0;85.0;;35.0;35.0;;;25.0;20.0;;;;;;
2560;Vlissingen;31 december 2023;1355.0;1205.0;1030.0;;1025.0;765.0;85.0;175.0;175.0;115.0;10.0;;45.0;120.0;85.0;85.0;;35.0;35.0;;;30.0;30.0;;;;;;
2561;Vlissingen;30 juni 2024;1585.0;1440.0;1275.0;;1275.0;995.0;95.0;185.0;165.0;105.0;10.0;;45.0;115.0;80.0;80.0;;35.0;35.0;;;30.0;30.0;;;;;;
2562;Voerendaal;30 juni 2021;255.0;240.0;225.0;;220.0;190.0;10.0;25.0;15.0;10.0;;;;15.0;10.0;10.0;;;;;;;;;;;;;
2563;Voerendaal;31 december 2021;290.0;280.0;265.0;;265.0;230.0;10.0;25.0;15.0;10.0;;;;10.0;;;;;;;;;;;;;;;
2564;Voerendaal;30 juni 2022;170.0;165.0;155.0;;155.0;130.0;10.0;15.0;10.0;;;;;;;;;;;;;;;;;;;;
2565;Voerendaal;31 december 2022;170.0;160.0;150.0;;150.0;130.0;;15.0;10.0;;;;;;;;;;;;;;;;;;;;
2566;Voerendaal;30 juni 2023;120.0;110.0;105.0;;105.0;85.0;10.0;10.0;10.0;;;;;;;;;;;;;;;;;;;;
2567;Voerendaal;31 december 2023;120.0;110.0;105.0;;100.0;80.0;;15.0;10.0;;;;;;;;;;;;;;;;;;;;
2568;Voerendaal;30 juni 2024;145.0;135.0;125.0;;125.0;110.0;;10.0;15.0;;;;;;;;;;;;;;;;;;;;
2569;Voorne aan Zee;30 juni 2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2570;Voorne aan Zee;31 december 2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2571;Voorne aan Zee;30 juni 2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2572;Voorne aan Zee;31 december 2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2573;Voorne aan Zee;30 juni 2023;1130.0;1000.0;860.0;10.0;850.0;620.0;70.0;160.0;140.0;70.0;;;65.0;110.0;80.0;80.0;;30.0;30.0;;;20.0;15.0;;;;;;
2574;Voorne aan Zee;31 december 2023;1260.0;1125.0;1000.0;160.0;840.0;615.0;60.0;170.0;125.0;60.0;;;60.0;115.0;90.0;90.0;;25.0;25.0;;;20.0;20.0;;;;;;
2575;Voorne aan Zee;30 juni 2024;1305.0;1185.0;1055.0;210.0;840.0;655.0;55.0;135.0;130.0;65.0;;;65.0;100.0;80.0;75.0;;20.0;20.0;;;20.0;20.0;;;;;;
2576;Voorschoten;30 juni 2021;550.0;510.0;485.0;;480.0;395.0;20.0;65.0;25.0;15.0;;;;35.0;25.0;20.0;;10.0;10.0;;;;;;;;;;
2577;Voorschoten;31 december 2021;490.0;455.0;435.0;;430.0;350.0;25.0;55.0;20.0;15.0;;;;35.0;25.0;25.0;;10.0;10.0;;;;;;;;;;
2578;Voorschoten;30 juni 2022;565.0;530.0;500.0;;500.0;425.0;20.0;55.0;30.0;20.0;;;;30.0;25.0;25.0;;10.0;10.0;;;;;;;;;;
2579;Voorschoten;31 december 2022;570.0;535.0;510.0;;505.0;435.0;15.0;60.0;25.0;15.0;;;;25.0;20.0;20.0;;;;;;;;;;;;;
2580;Voorschoten;30 juni 2023;510.0;480.0;455.0;;450.0;375.0;20.0;55.0;25.0;20.0;;;;20.0;15.0;15.0;;;;;;;;;;;;;
2581;Voorschoten;31 december 2023;525.0;500.0;475.0;;470.0;395.0;15.0;60.0;25.0;20.0;;;;20.0;15.0;15.0;;;;;;;;;;;;;
2582;Voorschoten;30 juni 2024;615.0;585.0;565.0;;560.0;485.0;15.0;60.0;25.0;20.0;;;;20.0;15.0;15.0;;;;;;10.0;10.0;;;;;;
2583;Voorst;30 juni 2021;490.0;425.0;390.0;;390.0;230.0;30.0;125.0;35.0;15.0;;;20.0;55.0;20.0;20.0;;35.0;35.0;;;10.0;10.0;;;;;;
2584;Voorst;31 december 2021;485.0;415.0;390.0;;385.0;215.0;35.0;135.0;30.0;15.0;;;15.0;55.0;20.0;20.0;;35.0;35.0;;;10.0;10.0;;;;;;
2585;Voorst;30 juni 2022;465.0;410.0;385.0;;385.0;210.0;40.0;135.0;25.0;10.0;;;10.0;45.0;35.0;35.0;;10.0;10.0;;;10.0;10.0;;;;;;
2586;Voorst;31 december 2022;475.0;425.0;405.0;;400.0;230.0;35.0;140.0;25.0;10.0;;;10.0;40.0;30.0;30.0;;10.0;10.0;;;;;;;;;;
2587;Voorst;30 juni 2023;480.0;440.0;415.0;;410.0;240.0;45.0;125.0;25.0;10.0;;;10.0;35.0;30.0;30.0;;;;;;;;;;;;;
2588;Voorst;31 december 2023;490.0;450.0;420.0;;420.0;235.0;55.0;130.0;30.0;10.0;;;15.0;40.0;30.0;30.0;;10.0;10.0;;;;;;;;;;
2589;Voorst;30 juni 2024;510.0;470.0;435.0;;435.0;245.0;50.0;135.0;30.0;10.0;;;15.0;40.0;30.0;30.0;;10.0;10.0;;;;;;;;;;
2590;Vught;30 juni 2021;505.0;465.0;430.0;;425.0;350.0;20.0;60.0;35.0;10.0;;;20.0;35.0;25.0;25.0;;10.0;10.0;;;;;;;;;;
2591;Vught;31 december 2021;445.0;410.0;375.0;;375.0;300.0;20.0;55.0;30.0;10.0;;;20.0;30.0;20.0;20.0;;10.0;10.0;;;;;;;;;;
2592;Vught;30 juni 2022;565.0;520.0;480.0;;480.0;400.0;20.0;55.0;40.0;;;;30.0;40.0;30.0;30.0;;10.0;10.0;;;;;;;;;;
2593;Vught;31 december 2022;650.0;610.0;570.0;;570.0;495.0;20.0;55.0;40.0;10.0;;;25.0;40.0;30.0;30.0;;10.0;10.0;;;;;;;;;;
2594;Vught;30 juni 2023;595.0;555.0;515.0;;515.0;420.0;25.0;65.0;35.0;10.0;;;20.0;40.0;30.0;30.0;;10.0;10.0;;;;;;;;;;
2595;Vught;31 december 2023;645.0;610.0;570.0;;565.0;445.0;30.0;95.0;40.0;10.0;;;20.0;30.0;20.0;20.0;;10.0;10.0;;;;;;;;;;
2596;Vught;30 juni 2024;725.0;695.0;655.0;;655.0;520.0;35.0;100.0;40.0;15.0;;;25.0;25.0;20.0;20.0;;10.0;10.0;;;;;;;;;;
2597;Waadhoeke;30 juni 2021;915.0;795.0;665.0;10.0;655.0;465.0;30.0;155.0;130.0;70.0;30.0;;30.0;110.0;65.0;65.0;;45.0;45.0;;;10.0;10.0;;;;;;
2598;Waadhoeke;31 december 2021;900.0;770.0;635.0;10.0;625.0;435.0;35.0;150.0;135.0;70.0;25.0;;35.0;115.0;70.0;70.0;;50.0;45.0;;;10.0;10.0;;;;;;
2599;Waadhoeke;30 juni 2022;985.0;840.0;705.0;10.0;695.0;490.0;30.0;175.0;135.0;70.0;30.0;;40.0;130.0;90.0;90.0;;40.0;40.0;;;15.0;15.0;;;;;;
2600;Waadhoeke;31 december 2022;990.0;860.0;720.0;;720.0;505.0;35.0;180.0;140.0;65.0;40.0;;35.0;115.0;80.0;80.0;;40.0;35.0;;;15.0;15.0;;;;;;
2601;Waadhoeke;30 juni 2023;975.0;855.0;740.0;;735.0;510.0;35.0;195.0;115.0;60.0;20.0;;30.0;105.0;65.0;60.0;;40.0;40.0;;;15.0;15.0;;;;;;
2602;Waadhoeke;31 december 2023;920.0;800.0;690.0;;690.0;480.0;25.0;185.0;110.0;65.0;20.0;;25.0;110.0;65.0;65.0;;40.0;40.0;;;10.0;10.0;;;;;;
2603;Waadhoeke;30 juni 2024;975.0;865.0;750.0;;750.0;515.0;25.0;210.0;115.0;65.0;25.0;;25.0;100.0;65.0;65.0;;35.0;35.0;;;10.0;10.0;;;;;;
2604;Waalre;30 juni 2021;365.0;335.0;325.0;70.0;255.0;195.0;25.0;35.0;10.0;;;;;25.0;20.0;20.0;;;;;;;;;;;;;
2605;Waalre;31 december 2021;385.0;360.0;345.0;70.0;275.0;220.0;20.0;40.0;10.0;;;;;25.0;20.0;20.0;;;;;;;;;;;;;
2606;Waalre;30 juni 2022;410.0;390.0;375.0;80.0;295.0;240.0;20.0;30.0;15.0;;;;;20.0;15.0;15.0;;;;;;;;;;;;;
2607;Waalre;31 december 2022;415.0;400.0;385.0;70.0;315.0;260.0;20.0;30.0;15.0;;;;;15.0;10.0;10.0;;;;;;;;;;;;;
2608;Waalre;30 juni 2023;445.0;425.0;410.0;55.0;355.0;295.0;20.0;40.0;10.0;;;;;15.0;10.0;10.0;;;;;;;;;;;;;
2609;Waalre;31 december 2023;480.0;465.0;450.0;65.0;385.0;310.0;25.0;50.0;15.0;;;;;15.0;10.0;10.0;;;;;;;;;;;;;
2610;Waalre;30 juni 2024;480.0;465.0;455.0;65.0;385.0;310.0;25.0;50.0;15.0;;;;;10.0;;;;;;;;;;;;;;;
2611;Waalwijk;30 juni 2021;945.0;880.0;810.0;;805.0;555.0;20.0;230.0;70.0;40.0;;;20.0;60.0;35.0;35.0;;25.0;20.0;;;10.0;10.0;;;;;;
2612;Waalwijk;31 december 2021;960.0;890.0;815.0;;815.0;560.0;20.0;235.0;75.0;40.0;10.0;;20.0;60.0;40.0;40.0;;20.0;20.0;;;10.0;10.0;;;;;;
2613;Waalwijk;30 juni 2022;880.0;800.0;730.0;;730.0;495.0;30.0;205.0;70.0;30.0;10.0;;25.0;70.0;45.0;45.0;;25.0;25.0;;;;;;;;;;
2614;Waalwijk;31 december 2022;960.0;885.0;825.0;;820.0;560.0;25.0;230.0;60.0;30.0;10.0;;15.0;65.0;45.0;45.0;;25.0;25.0;;;;;;;;;;
2615;Waalwijk;30 juni 2023;815.0;750.0;700.0;15.0;690.0;465.0;30.0;195.0;50.0;30.0;;;10.0;55.0;30.0;30.0;;25.0;25.0;;;10.0;;;;;;;
2616;Waalwijk;31 december 2023;890.0;825.0;770.0;15.0;750.0;500.0;35.0;215.0;55.0;30.0;10.0;;15.0;55.0;30.0;30.0;;25.0;25.0;;;15.0;15.0;;;;;;
2617;Waalwijk;30 juni 2024;1015.0;950.0;895.0;15.0;880.0;585.0;50.0;245.0;55.0;30.0;;;20.0;50.0;30.0;30.0;;20.0;20.0;;;15.0;10.0;;;;;;
2618;Waddinxveen;30 juni 2021;720.0;625.0;575.0;;575.0;310.0;75.0;190.0;50.0;25.0;10.0;;15.0;90.0;65.0;65.0;;25.0;25.0;;;;;;;;;;
2619;Waddinxveen;31 december 2021;745.0;660.0;605.0;;605.0;310.0;90.0;205.0;55.0;25.0;10.0;;15.0;80.0;60.0;55.0;;20.0;20.0;;;;;;;;;;
2620;Waddinxveen;30 juni 2022;785.0;710.0;635.0;;635.0;340.0;95.0;205.0;70.0;45.0;15.0;;15.0;70.0;60.0;55.0;;10.0;10.0;;;;;;;;;;
2621;Waddinxveen;31 december 2022;785.0;705.0;625.0;;625.0;340.0;90.0;195.0;80.0;45.0;20.0;;15.0;75.0;65.0;65.0;;10.0;10.0;;;;;;;;;;
2622;Waddinxveen;30 juni 2023;755.0;690.0;625.0;;620.0;345.0;75.0;200.0;70.0;45.0;10.0;;15.0;60.0;50.0;50.0;;10.0;10.0;;;;;;;;;;
2623;Waddinxveen;31 december 2023;790.0;720.0;650.0;;650.0;355.0;90.0;205.0;70.0;40.0;15.0;;15.0;65.0;55.0;55.0;;10.0;10.0;;;;;;;;;;
2624;Waddinxveen;30 juni 2024;890.0;830.0;770.0;;770.0;415.0;100.0;250.0;60.0;35.0;10.0;;15.0;60.0;50.0;50.0;;10.0;10.0;;;;;;;;;;
2625;Wageningen;30 juni 2021;660.0;620.0;585.0;;585.0;455.0;30.0;100.0;30.0;15.0;;;15.0;35.0;30.0;30.0;;;;;;;;;;;;;
2626;Wageningen;31 december 2021;665.0;615.0;585.0;;585.0;455.0;35.0;95.0;30.0;10.0;;;15.0;40.0;35.0;35.0;;;;;;;;;;;;;
2627;Wageningen;30 juni 2022;715.0;670.0;620.0;;615.0;475.0;30.0;110.0;45.0;20.0;;;30.0;40.0;30.0;30.0;;10.0;10.0;;;10.0;;;;;;;
2628;Wageningen;31 december 2022;745.0;700.0;650.0;;645.0;500.0;35.0;110.0;45.0;15.0;;;30.0;35.0;30.0;30.0;;;;;;10.0;10.0;;;;;;
2629;Wageningen;30 juni 2023;720.0;675.0;625.0;;625.0;455.0;50.0;120.0;55.0;20.0;;;30.0;35.0;30.0;30.0;;10.0;10.0;;;10.0;10.0;;;;;;
2630;Wageningen;31 december 2023;705.0;670.0;620.0;;615.0;445.0;50.0;120.0;50.0;20.0;;;30.0;30.0;25.0;25.0;;;;;;10.0;10.0;;;;;;
2631;Wageningen;30 juni 2024;760.0;730.0;680.0;;680.0;495.0;40.0;140.0;50.0;20.0;;;30.0;25.0;15.0;15.0;;;;;;10.0;;;;;;;
2632;Wassenaar;30 juni 2021;435.0;405.0;370.0;;370.0;310.0;;50.0;35.0;25.0;;;;25.0;20.0;20.0;;;;;;;;;;;;;
2633;Wassenaar;31 december 2021;455.0;420.0;385.0;;385.0;330.0;10.0;45.0;35.0;25.0;;;10.0;25.0;20.0;20.0;;;;;;10.0;10.0;;;;;;
2634;Wassenaar;30 juni 2022;490.0;460.0;430.0;;425.0;375.0;10.0;45.0;30.0;25.0;;;;25.0;20.0;20.0;;;;;;;;;;;;;
2635;Wassenaar;31 december 2022;490.0;460.0;425.0;;425.0;365.0;10.0;45.0;35.0;25.0;;;;25.0;20.0;20.0;;;;;;;;;;;;;
2636;Wassenaar;30 juni 2023;475.0;445.0;415.0;;415.0;350.0;20.0;45.0;35.0;25.0;;;;20.0;15.0;15.0;;;;;;10.0;;;;;;;
2637;Wassenaar;31 december 2023;460.0;440.0;410.0;;405.0;345.0;25.0;35.0;30.0;25.0;;;;15.0;10.0;10.0;;;;;;10.0;;;;;;;
2638;Wassenaar;30 juni 2024;500.0;475.0;450.0;;450.0;395.0;20.0;35.0;25.0;20.0;;;;15.0;15.0;15.0;;;;;;10.0;;;;;;;
2639;Waterland;30 juni 2021;240.0;225.0;200.0;;200.0;170.0;;20.0;25.0;15.0;;;10.0;15.0;;;;10.0;10.0;;;;;;;;;;
2640;Waterland;31 december 2021;255.0;240.0;210.0;;210.0;185.0;10.0;15.0;25.0;15.0;;;10.0;15.0;;;;10.0;10.0;;;;;;;;;;
2641;Waterland;30 juni 2022;275.0;270.0;245.0;;240.0;200.0;10.0;25.0;20.0;15.0;;;;;;;;;;;;;;;;;;;
2642;Waterland;31 december 2022;295.0;285.0;265.0;;260.0;220.0;15.0;25.0;25.0;15.0;;;;10.0;;;;;;;;;;;;;;;
2643;Waterland;30 juni 2023;285.0;275.0;245.0;;240.0;205.0;10.0;30.0;30.0;15.0;;;15.0;10.0;;;;;;;;;;;;;;;
2644;Waterland;31 december 2023;285.0;275.0;235.0;;235.0;195.0;10.0;30.0;40.0;15.0;;;25.0;10.0;;;;;;;;;;;;;;;
2645;Waterland;30 juni 2024;325.0;315.0;275.0;;275.0;225.0;15.0;35.0;40.0;15.0;;;25.0;;;;;;;;;;;;;;;;
2646;Weert;30 juni 2021;1405.0;1325.0;1260.0;500.0;760.0;585.0;55.0;120.0;65.0;35.0;;;25.0;75.0;60.0;60.0;;15.0;15.0;;;;;;;;;;
2647;Weert;31 december 2021;1425.0;1345.0;1280.0;460.0;820.0;610.0;70.0;140.0;65.0;30.0;;;30.0;75.0;60.0;60.0;;15.0;15.0;;;;;;;;;;
2648;Weert;30 juni 2022;1435.0;1345.0;1265.0;470.0;795.0;585.0;85.0;120.0;80.0;45.0;;;30.0;85.0;60.0;60.0;;25.0;20.0;;;10.0;;;;;;;
2649;Weert;31 december 2022;1325.0;1220.0;1145.0;395.0;750.0;545.0;90.0;115.0;75.0;45.0;;;25.0;100.0;70.0;70.0;;25.0;25.0;;;;;;;;;;
2650;Weert;30 juni 2023;1440.0;1345.0;1255.0;435.0;820.0;585.0;85.0;145.0;90.0;45.0;;;35.0;90.0;70.0;70.0;;20.0;20.0;;;;;;;;;;
2651;Weert;31 december 2023;1365.0;1260.0;1180.0;390.0;790.0;590.0;85.0;120.0;80.0;45.0;;;25.0;95.0;75.0;75.0;;20.0;20.0;;;10.0;10.0;;;;;;
2652;Weert;30 juni 2024;1395.0;1300.0;1215.0;420.0;795.0;585.0;90.0;120.0;85.0;45.0;;10.0;30.0;90.0;70.0;70.0;;20.0;20.0;;;;;;;;;;
2653;Weesp;30 juni 2021;305.0;275.0;255.0;;250.0;185.0;20.0;45.0;25.0;20.0;;;;30.0;20.0;20.0;;;;;;;;;;;;;
2654;Weesp;31 december 2021;275.0;245.0;225.0;;220.0;165.0;20.0;35.0;20.0;15.0;;;;25.0;20.0;20.0;;;;;;;;;;;;;
2655;Weesp;30 juni 2022;305.0;280.0;235.0;10.0;230.0;175.0;20.0;30.0;45.0;20.0;15.0;;10.0;20.0;20.0;20.0;;;;;;;;;;;;;
2656;Weesp;31 december 2022;325.0;305.0;270.0;;270.0;210.0;20.0;35.0;35.0;15.0;15.0;;;15.0;15.0;15.0;;;;;;;;;;;;;
2657;Weesp;30 juni 2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2658;Weesp;31 december 2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2659;Weesp;30 juni 2024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2660;West Betuwe;30 juni 2021;1190.0;1110.0;1040.0;25.0;1010.0;760.0;90.0;165.0;70.0;35.0;10.0;;25.0;75.0;55.0;55.0;;20.0;20.0;;;;;;;;;;
2661;West Betuwe;31 december 2021;1155.0;1075.0;1010.0;25.0;985.0;740.0;90.0;155.0;70.0;35.0;10.0;;25.0;70.0;50.0;50.0;;25.0;20.0;;;10.0;;;;;;;
2662;West Betuwe;30 juni 2022;1190.0;1115.0;1045.0;15.0;1030.0;785.0;80.0;165.0;70.0;40.0;10.0;;20.0;65.0;45.0;45.0;;20.0;20.0;;;15.0;10.0;;;;;;
2663;West Betuwe;31 december 2022;1275.0;1200.0;1125.0;15.0;1110.0;870.0;75.0;165.0;75.0;35.0;10.0;;25.0;60.0;40.0;40.0;;20.0;20.0;;;15.0;15.0;;;;;;
2664;West Betuwe;30 juni 2023;1270.0;1205.0;1140.0;20.0;1120.0;895.0;75.0;155.0;65.0;30.0;10.0;;30.0;50.0;30.0;30.0;;15.0;15.0;;;15.0;15.0;;;;;;
2665;West Betuwe;31 december 2023;1320.0;1250.0;1190.0;25.0;1165.0;915.0;80.0;170.0;60.0;30.0;;;20.0;55.0;35.0;35.0;;15.0;15.0;;;15.0;15.0;;;;;;
2666;West Betuwe;30 juni 2024;1410.0;1350.0;1285.0;10.0;1275.0;1015.0;90.0;170.0;65.0;35.0;;;20.0;45.0;35.0;35.0;;15.0;15.0;;;15.0;15.0;;;;;;
2667;West Maas en Waal;30 juni 2021;395.0;365.0;345.0;;340.0;245.0;30.0;65.0;20.0;;;;10.0;25.0;20.0;20.0;;10.0;10.0;;;;;;;;;;
2668;West Maas en Waal;31 december 2021;390.0;365.0;345.0;;340.0;245.0;30.0;65.0;20.0;;;;10.0;25.0;15.0;15.0;;10.0;10.0;;;;;;;;;;
2669;West Maas en Waal;30 juni 2022;385.0;360.0;335.0;;330.0;250.0;25.0;55.0;25.0;10.0;;;10.0;25.0;15.0;15.0;;10.0;10.0;;;;;;;;;;
2670;West Maas en Waal;31 december 2022;435.0;410.0;385.0;;380.0;280.0;30.0;70.0;25.0;10.0;;;10.0;25.0;15.0;15.0;;10.0;10.0;;;;;;;;;;
2671;West Maas en Waal;30 juni 2023;440.0;410.0;385.0;;380.0;290.0;25.0;70.0;25.0;10.0;;;15.0;25.0;20.0;20.0;;10.0;10.0;;;;;;;;;;
2672;West Maas en Waal;31 december 2023;470.0;440.0;410.0;;405.0;295.0;30.0;80.0;30.0;10.0;;;15.0;25.0;20.0;20.0;;10.0;10.0;;;;;;;;;;
2673;West Maas en Waal;30 juni 2024;505.0;475.0;445.0;;440.0;325.0;35.0;85.0;30.0;10.0;;;15.0;25.0;20.0;20.0;;;;;;;;;;;;;
2674;Westerkwartier;30 juni 2021;1600.0;1500.0;1385.0;15.0;1370.0;945.0;60.0;360.0;120.0;20.0;35.0;;65.0;90.0;35.0;35.0;;50.0;50.0;;;;;;;;;;
2675;Westerkwartier;31 december 2021;1580.0;1485.0;1345.0;15.0;1330.0;920.0;60.0;350.0;135.0;20.0;35.0;;80.0;90.0;35.0;35.0;;55.0;55.0;;;;;;;;;;
2676;Westerkwartier;30 juni 2022;1720.0;1635.0;1460.0;;1455.0;1005.0;65.0;385.0;175.0;55.0;40.0;;80.0;75.0;40.0;35.0;;35.0;35.0;;;10.0;10.0;;;;;;
2677;Westerkwartier;31 december 2022;1770.0;1680.0;1500.0;;1500.0;1020.0;70.0;410.0;180.0;55.0;45.0;;75.0;75.0;40.0;40.0;;35.0;35.0;;;10.0;10.0;;;;;;
