ID;Goederensoorten;WereldEUEnNietEU;Perioden;Invoerwaarde_1;Invoerhoeveelheid_2;Uitvoerwaarde_3;Uitvoerhoeveelheid_4;EenheidVanGoederensoort_5
279;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2014 november;;;;;                         
280;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2014 december;;;;;                         
281;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2014;;;;;                         
282;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2015 januari;;;;;                         
283;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2015 februari;;;;;                         
284;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2015 maart;;;;;                         
285;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2015 april;;;;;                         
286;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2015 mei;;;;;                         
287;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2015 juni;;;;;                         
288;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2015 juli;;;;;                         
289;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2015 augustus;;;;;                         
290;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2015 september;;;;;                         
291;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2015 oktober;;;;;                         
292;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2015 november;;;;;                         
293;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2015 december;;;;;                         
294;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2015 ;;;;;                         
295;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2016 januari;;;;;                         
296;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2016 februari;;;;;                         
297;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2016 maart;;;;;                         
298;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2016 april;;;;;                         
299;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2016 mei;;;;;                         
300;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2016 juni;;;;;                         
301;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2016 juli;;;;;                         
302;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2016 augustus;;;;;                         
303;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2016 september;;;;;                         
304;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2016 oktober;;;;;                         
305;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2016 november;;;;;                         
306;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2016 december;;;;;                         
307;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2016;;;;;                         
308;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2017 januari;;;;;                         
309;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2017 februari;;;;;                         
310;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2017 maart;;;;;                         
311;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2017 april;;;;;                         
312;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2017 mei;;;;;                         
313;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2017 juni;;;;;                         
314;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2017 juli;;;;;                         
315;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2017 augustus;;;;;                         
316;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2017 september;;;;;                         
317;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2017 oktober;;;;;                         
318;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2017 november;;;;;                         
319;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2017 december;;;;;                         
320;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2017;;;;;                         
321;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2018 januari;;;;;                         
322;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2018 februari;;;;;                         
323;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2018 maart;;;;;                         
324;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2018 april;;;;;                         
325;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2018 mei;;;;;                         
326;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2018 juni;;;;;                         
327;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2018 juli;;;;;                         
328;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2018 augustus;;;;;                         
329;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2018 september;;;;;                         
330;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2018 oktober;;;;;                         
331;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2018 november;;;;;                         
332;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2018 december;;;;;                         
333;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2018 ;;;;;                         
334;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2019 januari;;;;;                         
335;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2019 februari;;;;;                         
336;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2019 maart;;;;;                         
337;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2019 april;;;;;                         
338;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2019 mei;;;;;                         
339;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2019 juni;;;;;                         
340;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2019 juli;;;;;                         
341;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2019 augustus;;;;;                         
342;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2019 september;;;;;                         
343;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2019 oktober;;;;;                         
344;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2019 november;;;;;                         
345;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2019 december;;;;;                         
346;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2019;;;;;                         
347;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2020 januari;;;;;                         
348;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2020 februari;;;;;                         
349;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2020 maart;;;;;                         
350;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2020 april;;;;;                         
351;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2020 mei;;;;;                         
352;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2020 juni;;;;;                         
353;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2020 juli;;;;;                         
354;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2020 augustus;;;;;                         
355;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2020 september;;;;;                         
356;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2020 oktober;;;;;                         
357;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2020 november;;;;;                         
358;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2020 december;;;;;                         
359;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2020;;;;;                         
360;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2021 januari;;;;;                         
361;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2021 februari;;;;;                         
362;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2021 maart;;;;;                         
363;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2021 april;;;;;                         
364;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2021 mei;;;;;                         
365;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2021 juni;;;;;                         
366;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2021 juli;;;;;                         
367;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2021 augustus;;;;;                         
368;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2021 september;;;;;                         
369;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2021 oktober;;;;;                         
370;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2021 november;;;;;                         
371;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2021 december;;;;;                         
372;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2021;;;;;                         
373;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2022 januari;;;;;                         
374;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2022 februari;;;;;                         
375;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2022 maart;;;;;                         
376;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2022 april;;;;;                         
377;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2022 mei;;;;;                         
378;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2022 juni;;;;;                         
379;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2022 juli;;;;;                         
380;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2022 augustus;;;;;                         
381;0101101000 Fokpaarden van zuiver ras;EU (exclusief Nederland);2022 januari-augustus;;;;;                         
382;0101101000 Fokpaarden van zuiver ras;Niet-EU;2008 januari;374.0;112.0;428.0;30.0;stuks                    
383;0101101000 Fokpaarden van zuiver ras;Niet-EU;2008 februari;790.0;87.0;701.0;67.0;stuks                    
384;0101101000 Fokpaarden van zuiver ras;Niet-EU;2008 maart;497.0;111.0;158.0;20.0;stuks                    
385;0101101000 Fokpaarden van zuiver ras;Niet-EU;2008 april;361.0;77.0;154.0;25.0;stuks                    
386;0101101000 Fokpaarden van zuiver ras;Niet-EU;2008 mei;328.0;105.0;21.0;11.0;stuks                    
387;0101101000 Fokpaarden van zuiver ras;Niet-EU;2008 juni;210.0;71.0;37.0;14.0;stuks                    
388;0101101000 Fokpaarden van zuiver ras;Niet-EU;2008 juli;353.0;104.0;27.0;7.0;stuks                    
389;0101101000 Fokpaarden van zuiver ras;Niet-EU;2008 augustus;356.0;71.0;148.0;13.0;stuks                    
390;0101101000 Fokpaarden van zuiver ras;Niet-EU;2008 september;955.0;131.0;433.0;21.0;stuks                    
391;0101101000 Fokpaarden van zuiver ras;Niet-EU;2008 oktober;253.0;83.0;2296.0;21.0;stuks                    
392;0101101000 Fokpaarden van zuiver ras;Niet-EU;2008 november;939.0;174.0;862.0;31.0;stuks                    
393;0101101000 Fokpaarden van zuiver ras;Niet-EU;2008 december;1496.0;149.0;1016.0;71.0;stuks                    
394;0101101000 Fokpaarden van zuiver ras;Niet-EU;2008;6912.0;1275.0;6280.0;331.0;stuks                    
395;0101101000 Fokpaarden van zuiver ras;Niet-EU;2009 januari;542.0;135.0;895.0;44.0;stuks                    
396;0101101000 Fokpaarden van zuiver ras;Niet-EU;2009 februari;423.0;88.0;612.0;43.0;stuks                    
397;0101101000 Fokpaarden van zuiver ras;Niet-EU;2009 maart;395.0;92.0;653.0;32.0;stuks                    
398;0101101000 Fokpaarden van zuiver ras;Niet-EU;2009 april;295.0;56.0;54.0;9.0;stuks                    
399;0101101000 Fokpaarden van zuiver ras;Niet-EU;2009 mei;465.0;64.0;100.0;11.0;stuks                    
400;0101101000 Fokpaarden van zuiver ras;Niet-EU;2009 juni;822.0;49.0;277.0;19.0;stuks                    
401;0101101000 Fokpaarden van zuiver ras;Niet-EU;2009 juli;396.0;80.0;619.0;19.0;stuks                    
402;0101101000 Fokpaarden van zuiver ras;Niet-EU;2009 augustus;249.0;56.0;1050.0;97.0;stuks                    
403;0101101000 Fokpaarden van zuiver ras;Niet-EU;2009 september;301.0;67.0;863.0;209.0;stuks                    
404;0101101000 Fokpaarden van zuiver ras;Niet-EU;2009 oktober;762.0;98.0;4932.0;276.0;stuks                    
405;0101101000 Fokpaarden van zuiver ras;Niet-EU;2009 november;1405.0;117.0;1454.0;229.0;stuks                    
406;0101101000 Fokpaarden van zuiver ras;Niet-EU;2009 december;909.0;127.0;3456.0;191.0;stuks                    
407;0101101000 Fokpaarden van zuiver ras;Niet-EU;2009;6963.0;1029.0;14963.0;1179.0;stuks                    
408;0101101000 Fokpaarden van zuiver ras;Niet-EU;2010 januari;1370.0;102.0;2639.0;33.0;stuks                    
409;0101101000 Fokpaarden van zuiver ras;Niet-EU;2010 februari;358.0;74.0;1071.0;19.0;stuks                    
410;0101101000 Fokpaarden van zuiver ras;Niet-EU;2010 maart;435.0;95.0;368.0;25.0;stuks                    
411;0101101000 Fokpaarden van zuiver ras;Niet-EU;2010 april;1385.0;59.0;296.0;14.0;stuks                    
412;0101101000 Fokpaarden van zuiver ras;Niet-EU;2010 mei;435.0;52.0;1136.0;21.0;stuks                    
413;0101101000 Fokpaarden van zuiver ras;Niet-EU;2010 juni;342.0;53.0;1090.0;63.0;stuks                    
414;0101101000 Fokpaarden van zuiver ras;Niet-EU;2010 juli;621.0;80.0;394.0;24.0;stuks                    
415;0101101000 Fokpaarden van zuiver ras;Niet-EU;2010 augustus;715.0;63.0;1295.0;215.0;stuks                    
