ID;Countries;SITC;Periods;TotalImportValue_1;TotalExportValue_2
404;Total countries;00119 Bovine animals, live, other tha...;2016 May;14.0;15.0
405;Total countries;00119 Bovine animals, live, other tha...;2016 June;16.0;17.0
406;Total countries;00119 Bovine animals, live, other tha...;2016 July;13.0;16.0
407;Total countries;00119 Bovine animals, live, other tha...;2016 August;13.0;15.0
408;Total countries;00119 Bovine animals, live, other tha...;2016 September;13.0;16.0
409;Total countries;00119 Bovine animals, live, other tha...;2016 October;14.0;16.0
410;Total countries;00119 Bovine animals, live, other tha...;2016 November;14.0;15.0
411;Total countries;00119 Bovine animals, live, other tha...;2016 December;14.0;16.0
412;Total countries;00119 Bovine animals, live, other tha...;2016;162.0;188.0
413;Total countries;00119 Bovine animals, live, other tha...;2017 January;13.0;20.0
414;Total countries;00119 Bovine animals, live, other tha...;2017 February;12.0;20.0
415;Total countries;00119 Bovine animals, live, other tha...;2017 March;16.0;25.0
416;Total countries;00119 Bovine animals, live, other tha...;2017 April;13.0;18.0
417;Total countries;00119 Bovine animals, live, other tha...;2017 May;17.0;22.0
418;Total countries;00119 Bovine animals, live, other tha...;2017 June;18.0;22.0
419;Total countries;00119 Bovine animals, live, other tha...;2017 July;16.0;20.0
420;Total countries;00119 Bovine animals, live, other tha...;2017 August;16.0;18.0
421;Total countries;00119 Bovine animals, live, other tha...;2017 September;16.0;19.0
422;Total countries;00119 Bovine animals, live, other tha...;2017 October;15.0;20.0
423;Total countries;00119 Bovine animals, live, other tha...;2017 November;17.0;21.0
424;Total countries;00119 Bovine animals, live, other tha...;2017 December;15.0;18.0
425;Total countries;00119 Bovine animals, live, other tha...;2017;184.0;243.0
426;Total countries;00119 Bovine animals, live, other tha...;2018 January;14.0;18.0
427;Total countries;00119 Bovine animals, live, other tha...;2018 February;12.0;17.0
428;Total countries;00119 Bovine animals, live, other tha...;2018 March;17.0;18.0
429;Total countries;00119 Bovine animals, live, other tha...;2018 April;17.0;20.0
430;Total countries;00119 Bovine animals, live, other tha...;2018 May;20.0;19.0
431;Total countries;00119 Bovine animals, live, other tha...;2018 June;19.0;18.0
432;Total countries;00119 Bovine animals, live, other tha...;2018 July;17.0;20.0
433;Total countries;00119 Bovine animals, live, other tha...;2018 August;16.0;18.0
434;Total countries;00119 Bovine animals, live, other tha...;2018 September;14.0;17.0
435;Total countries;00119 Bovine animals, live, other tha...;2018 October;18.0;19.0
436;Total countries;00119 Bovine animals, live, other tha...;2018 November;17.0;20.0
437;Total countries;00119 Bovine animals, live, other tha...;2018 December;17.0;13.0
438;Total countries;00119 Bovine animals, live, other tha...;2018;198.0;218.0
439;Total countries;00119 Bovine animals, live, other tha...;2019 January;19.0;20.0
440;Total countries;00119 Bovine animals, live, other tha...;2019 February;18.0;17.0
441;Total countries;00119 Bovine animals, live, other tha...;2019 March;22.0;21.0
442;Total countries;00119 Bovine animals, live, other tha...;2019 April;23.0;16.0
443;Total countries;00119 Bovine animals, live, other tha...;2019 May;23.0;17.0
444;Total countries;00119 Bovine animals, live, other tha...;2019 June;22.0;14.0
445;Total countries;00119 Bovine animals, live, other tha...;2019 July;21.0;15.0
446;Total countries;00119 Bovine animals, live, other tha...;2019 August;18.0;12.0
447;Total countries;00119 Bovine animals, live, other tha...;2019 September;19.0;15.0
448;Total countries;00119 Bovine animals, live, other tha...;2019 October;19.0;16.0
449;Total countries;00119 Bovine animals, live, other tha...;2019 November;18.0;16.0
450;Total countries;00119 Bovine animals, live, other tha...;2019 December;18.0;16.0
451;Total countries;00119 Bovine animals, live, other tha...;2019;241.0;195.0
452;Total countries;00119 Bovine animals, live, other tha...;2020 January;22.0;14.0
453;Total countries;00119 Bovine animals, live, other tha...;2020 February;21.0;14.0
454;Total countries;00119 Bovine animals, live, other tha...;2020 March;25.0;15.0
455;Total countries;00119 Bovine animals, live, other tha...;2020 April;18.0;13.0
456;Total countries;00119 Bovine animals, live, other tha...;2020 May;14.0;12.0
457;Total countries;00119 Bovine animals, live, other tha...;2020 June;17.0;13.0
458;Total countries;00119 Bovine animals, live, other tha...;2020 July;18.0;12.0
459;Total countries;00119 Bovine animals, live, other tha...;2020 August;19.0;7.0
460;Total countries;00119 Bovine animals, live, other tha...;2020 September;21.0;10.0
461;Total countries;00119 Bovine animals, live, other tha...;2020 October;20.0;10.0
462;Total countries;00119 Bovine animals, live, other tha...;2020 November;19.0;11.0
463;Total countries;00119 Bovine animals, live, other tha...;2020 December;21.0;12.0
464;Total countries;00119 Bovine animals, live, other tha...;2020;237.0;142.0
465;Total countries;00119 Bovine animals, live, other tha...;2021 January;;
466;Total countries;00119 Bovine animals, live, other tha...;2021 February;;
467;Total countries;00119 Bovine animals, live, other tha...;2021 March;;
468;Total countries;00119 Bovine animals, live, other tha...;2021 April;;
469;Total countries;00119 Bovine animals, live, other tha...;2021 May;;
470;Total countries;00119 Bovine animals, live, other tha...;2021 June;;
471;Total countries;00119 Bovine animals, live, other tha...;2021 July;;
472;Total countries;00119 Bovine animals, live, other tha...;2021 August;;
473;Total countries;00119 Bovine animals, live, other tha...;2021 September;;
474;Total countries;00119 Bovine animals, live, other tha...;2021 October;;
475;Total countries;00119 Bovine animals, live, other tha...;2021 November;;
476;Total countries;00119 Bovine animals, live, other tha...;2021 December;;
477;Total countries;00119 Bovine animals, live, other tha...;2021;;
478;Total countries;00119 Bovine animals, live, other tha...;2022 January;19.0;10.0
479;Total countries;00119 Bovine animals, live, other tha...;2022 February;18.0;11.0
480;Total countries;00119 Bovine animals, live, other tha...;2022 March;28.0;15.0
481;Total countries;00119 Bovine animals, live, other tha...;2022 April;22.0;13.0
482;Total countries;00119 Bovine animals, live, other tha...;2022 May;28.0;13.0
483;Total countries;00119 Bovine animals, live, other tha...;2022 June;27.0;13.0
484;Total countries;00119 Bovine animals, live, other tha...;2022 July;22.0;11.0
485;Total countries;00119 Bovine animals, live, other tha...;2022 August;30.0;11.0
486;Total countries;00119 Bovine animals, live, other tha...;2022 September;28.0;11.0
487;Total countries;00119 Bovine animals, live, other tha...;2022 October;29.0;12.0
488;Total countries;00119 Bovine animals, live, other tha...;2022 November;31.0;12.0
489;Total countries;00119 Bovine animals, live, other tha...;2022 December;32.0;13.0
490;Total countries;00119 Bovine animals, live, other tha...;2022;314.0;145.0
491;Total countries;00119 Bovine animals, live, other tha...;2023 January;21.0;10.0
492;Total countries;00119 Bovine animals, live, other tha...;2023 February;29.0;13.0
493;Total countries;00119 Bovine animals, live, other tha...;2023 March;34.0;16.0
494;Total countries;00119 Bovine animals, live, other tha...;2023 April;33.0;14.0
495;Total countries;00119 Bovine animals, live, other tha...;2023 May;35.0;14.0
496;Total countries;00119 Bovine animals, live, other tha...;2023 June;34.0;15.0
497;Total countries;00119 Bovine animals, live, other tha...;2023 July;29.0;11.0
498;Total countries;00119 Bovine animals, live, other tha...;2023 August;28.0;11.0
499;Total countries;00119 Bovine animals, live, other tha...;2023 September;28.0;8.0
500;Total countries;00119 Bovine animals, live, other tha...;2023 October;25.0;11.0
501;Total countries;00119 Bovine animals, live, other tha...;2023 November;28.0;10.0
502;Total countries;00119 Bovine animals, live, other tha...;2023 December;28.0;10.0
503;Total countries;00119 Bovine animals, live, other tha...;2023;351.0;144.0
504;Total countries;00119 Bovine animals, live, other tha...;2024 January;26.0;11.0
505;Total countries;00119 Bovine animals, live, other tha...;2024 February;22.0;12.0
506;Total countries;00119 Bovine animals, live, other tha...;2024 March;29.0;18.0
507;Total countries;00119 Bovine animals, live, other tha...;2024 April;29.0;13.0
508;Total countries;00119 Bovine animals, live, other tha...;2024 May;29.0;14.0
509;Total countries;00119 Bovine animals, live, other tha...;2024 June;27.0;14.0
510;Total countries;00119 Bovine animals, live, other tha...;2024 July;29.0;15.0
511;Total countries;00119 Bovine animals, live, other tha...;2024 August;23.0;14.0
512;Total countries;00119 Bovine animals, live, other tha...;2024 September;25.0;14.0
513;Total countries;00119 Bovine animals, live, other tha...;2024 October;33.0;15.0
514;Total countries;00119 Bovine animals, live, other tha...;2024 November;34.0;11.0
515;Total countries;00119 Bovine animals, live, other tha...;2024 January-November;306.0;152.0
516;Total countries;00121 Sheep, live;2015 January;0.0;2.0
517;Total countries;00121 Sheep, live;2015 February;0.0;2.0
518;Total countries;00121 Sheep, live;2015 March;0.0;2.0
519;Total countries;00121 Sheep, live;2015 April;0.0;2.0
520;Total countries;00121 Sheep, live;2015 May;0.0;2.0
521;Total countries;00121 Sheep, live;2015 June;0.0;2.0
522;Total countries;00121 Sheep, live;2015 July;0.0;1.0
523;Total countries;00121 Sheep, live;2015 August;0.0;1.0
524;Total countries;00121 Sheep, live;2015 September;0.0;3.0
525;Total countries;00121 Sheep, live;2015 October;0.0;2.0
526;Total countries;00121 Sheep, live;2015 November;0.0;2.0
527;Total countries;00121 Sheep, live;2015 December;0.0;2.0
528;Total countries;00121 Sheep, live;2015;2.0;24.0
529;Total countries;00121 Sheep, live;2016 January;0.0;2.0
530;Total countries;00121 Sheep, live;2016 February;0.0;2.0
531;Total countries;00121 Sheep, live;2016 March;0.0;3.0
532;Total countries;00121 Sheep, live;2016 April;0.0;2.0
533;Total countries;00121 Sheep, live;2016 May;0.0;2.0
534;Total countries;00121 Sheep, live;2016 June;0.0;1.0
535;Total countries;00121 Sheep, live;2016 July;0.0;1.0
536;Total countries;00121 Sheep, live;2016 August;0.0;1.0
537;Total countries;00121 Sheep, live;2016 September;1.0;3.0
538;Total countries;00121 Sheep, live;2016 October;0.0;1.0
539;Total countries;00121 Sheep, live;2016 November;0.0;2.0
540;Total countries;00121 Sheep, live;2016 December;0.0;2.0
541;Total countries;00121 Sheep, live;2016;2.0;22.0
542;Total countries;00121 Sheep, live;2017 January;0.0;1.0
543;Total countries;00121 Sheep, live;2017 February;0.0;1.0
544;Total countries;00121 Sheep, live;2017 March;0.0;2.0
545;Total countries;00121 Sheep, live;2017 April;0.0;2.0
546;Total countries;00121 Sheep, live;2017 May;0.0;2.0
547;Total countries;00121 Sheep, live;2017 June;0.0;2.0
548;Total countries;00121 Sheep, live;2017 July;0.0;1.0
549;Total countries;00121 Sheep, live;2017 August;0.0;2.0
550;Total countries;00121 Sheep, live;2017 September;0.0;1.0
551;Total countries;00121 Sheep, live;2017 October;1.0;1.0
552;Total countries;00121 Sheep, live;2017 November;0.0;2.0
553;Total countries;00121 Sheep, live;2017 December;0.0;2.0
554;Total countries;00121 Sheep, live;2017;2.0;18.0
555;Total countries;00121 Sheep, live;2018 January;0.0;1.0
556;Total countries;00121 Sheep, live;2018 February;0.0;1.0
557;Total countries;00121 Sheep, live;2018 March;0.0;2.0
558;Total countries;00121 Sheep, live;2018 April;0.0;1.0
