ID;Geslacht;Leeftijd;Perioden;TotaalPersonenInHuishoudens_1;TotaalPersonenInParticuliereHuish_2;ThuiswonendKind_3;Alleenstaand_4;TotaalSamenwonend_5;PartnerInNietGehuwdPaarZonderKi_6;PartnerInGehuwdPaarZonderKinderen_7;PartnerInNietGehuwdPaarMetKinderen_8;PartnerInGehuwdPaarMetKinderen_9;OuderInEenouderhuishouden_10;OverigLidHuishouden_11;PersoonInInstitutioneelHuishouden_12;TotaalPersonenInHuishoudens_13;TotaalPersonenInParticuliereHuish_14;PersoonInEenpersoonshuishouden_15;TotaalPersonenInMeerpersoonshuisho_16;ZonderKinderen_17;MetKinderen_18;TotaalPersonenInNietGehuwdPaar_19;ZonderKinderen_20;MetKinderen_21;TotaalPersonenInGehuwdPaar_22;ZonderKinderen_23;MetKinderen_24;PersoonInEenouderhuishouden_25;PersoonInOverigHuishouden_26;PersoonInInstitutioneelHuishouden_27
410;Mannen;41100;1981;1603;1593;1569;;;;;;;;24;10;1603;1593;;1593;2;1591;17;;17;1502;;1502;71;2;10
411;Mannen;41100;1982;1571;1561;1537;;;;;;;;23;10;1571;1561;;1561;2;1559;16;;16;1464;;1464;79;2;10
412;Mannen;41100;1983;1533;1524;1501;;;;;;;;22;10;1533;1524;;1524;2;1521;15;;15;1419;;1419;87;2;10
413;Mannen;41100;1984;1496;1486;1465;;;;;;;;21;10;1496;1486;;1486;2;1484;15;;15;1374;;1374;95;2;10
414;Mannen;41100;1985;1455;1445;1425;;;;;;;;20;9;1455;1445;;1445;2;1443;15;;15;1326;;1326;101;2;9
415;Mannen;41100;1986;1422;1413;1394;;;;;;;;19;9;1422;1413;;1413;3;1410;18;;18;1288;;1288;105;3;9
416;Mannen;41100;1987;1400;1391;1373;;;;;;;;18;9;1400;1391;;1391;3;1388;22;;22;1259;;1259;106;3;9
417;Mannen;41100;1988;1387;1379;1362;;;;;;;;17;8;1387;1379;;1379;4;1375;28;;28;1240;;1240;107;4;8
418;Mannen;41100;1989;1383;1375;1358;;;;;;;;17;8;1383;1375;;1375;4;1371;34;;34;1228;;1228;108;4;8
419;Mannen;41100;1990;1385;1378;1361;;;;;;;;16;7;1385;1378;;1378;4;1374;40;;40;1224;;1224;110;4;7
420;Mannen;41100;1991;1398;1392;1376;;;;;;;;16;6;1398;1392;;1392;4;1388;43;;43;1228;;1228;116;4;6
421;Mannen;41100;1992;1411;1406;1390;;;;;;;;16;5;1411;1406;;1406;4;1402;48;;48;1236;;1236;118;4;5
422;Mannen;41100;1993;1425;1420;1404;;;;;;;;16;5;1425;1420;;1420;4;1416;53;;53;1244;;1244;119;4;5
423;Mannen;41100;1994;1438;1433;1418;;;;;;;;15;5;1438;1433;;1433;4;1429;60;;60;1246;;1246;124;4;5
424;Mannen;41100;1995;1451;1446;1431;;;;;;;;15;5;1451;1446;;1446;4;1442;67;;67;1243;;1243;132;4;5
425;Mannen;41100;1996;1456;1451;1436;;;;;;;;15;5;1456;1451;;1451;4;1447;75;;75;1234;;1234;138;4;5
426;Mannen;41100;1997;1464;1459;1444;;;;;;;;15;5;1464;1459;;1459;4;1455;84;;84;1230;;1230;142;4;5
427;Mannen;41100;1998;1474;1470;1455;;;;;;;;15;4;1474;1470;;1470;4;1466;92;;92;1228;;1228;145;4;4
428;Mannen;41100;1999;1491;1487;1472;;;;;;;;15;5;1491;1487;;1487;4;1482;102;;102;1231;;1231;150;4;5
429;Mannen;41100;2000;1506;1502;1487;;;;;;;;15;4;1506;1502;;1502;4;1498;113;;113;1230;;1230;154;4;4
430;Mannen;41100;2001;1523;1519;1504;;;;;;;;15;4;1523;1519;;1519;4;1514;125;;125;1229;;1229;160;4;4
431;Mannen;41100;2002;1534;1530;1515;;;;;;;;15;4;1534;1530;;1530;4;1526;139;;139;1220;;1220;167;4;4
432;Mannen;41100;2003;1540;1536;1520;;;;;;;;15;4;1540;1536;;1536;4;1532;152;;152;1207;;1207;173;4;4
433;Mannen;41100;2004;1543;1539;1524;;;;;;;;15;4;1543;1539;;1539;4;1535;165;;165;1193;;1193;178;4;4
434;Mannen;41100;2005;1539;1535;1520;;;;;;;;15;4;1539;1535;;1535;4;1532;179;;179;1172;;1172;181;4;4
435;Mannen;41100;2006;1527;1523;1508;;;;;;;;15;4;1527;1523;;1523;3;1520;192;;192;1146;;1146;182;3;4
436;Mannen;41100;2007;1514;1510;1495;;;;;;;;15;4;1514;1510;;1510;3;1507;205;;205;1120;;1120;182;3;4
437;Mannen;41100;2008;1502;1498;1483;;;;;;;;16;4;1502;1498;;1498;3;1495;217;;217;1094;;1094;183;3;4
438;Mannen;41100;2009;1496;1492;1476;;;;;;;;16;4;1496;1492;;1492;4;1488;230;;230;1073;;1073;186;4;4
439;Mannen;41100;2010;1490;1487;1471;;;;;;;;16;4;1490;1487;;1487;4;1482;241;;241;1051;;1051;191;4;4
440;Mannen;53050;1971;1188;1157;911;55.0;150.0;4.0;73.0;1.0;71.0;0.0;41;30;1188;1157;55.0;1102;94;1009;13;4.0;9;987;81.0;906;94;8;30
441;Mannen;53050;1972;1172;1142;902;57.0;143.0;8.0;71.0;2.0;62.0;0.0;41;30;1172;1142;57.0;1085;95;990;18;8.0;11;965;79.0;887;93;9;30
442;Mannen;53050;1973;1160;1130;895;58.0;137.0;11.0;69.0;2.0;55.0;0.0;40;30;1160;1130;58.0;1072;97;975;24;11.0;13;947;77.0;871;92;9;30
443;Mannen;53050;1974;1159;1129;895;60.0;133.0;15.0;68.0;2.0;49.0;0.0;40;30;1159;1129;60.0;1069;99;969;29;15.0;14;939;76.0;863;92;9;30
444;Mannen;53050;1975;1168;1138;902;63.0;133.0;18.0;67.0;2.0;45.0;0.0;41;29;1168;1138;63.0;1075;103;972;35;18.0;16;938;75.0;863;93;10;29
445;Mannen;53050;1976;1185;1156;912;67.0;135.0;23.0;68.0;2.0;43.0;0.0;42;29;1185;1156;67.0;1089;108;981;41;23.0;18;944;75.0;869;94;10;29
446;Mannen;53050;1977;1198;1169;919;70.0;137.0;27.0;67.0;2.0;40.0;0.0;43;29;1198;1169;70.0;1099;112;987;46;27.0;19;946;74.0;872;96;11;29
447;Mannen;53050;1978;1208;1180;926;74.0;137.0;31.0;66.0;2.0;38.0;0.0;43;28;1208;1180;74.0;1107;115;992;52;31.0;21;945;72.0;873;98;11;28
448;Mannen;53050;1979;1224;1200;942;77.0;137.0;36.0;64.0;3.0;35.0;0.0;44;24;1224;1200;77.0;1123;118;1005;58;36.0;22;951;71.0;881;102;12;24
449;Mannen;53050;1980;1244;1217;956;81.0;137.0;40.0;62.0;3.0;32.0;0.0;44;27;1244;1217;81.0;1137;120;1016;63;40.0;23;955;68.0;887;106;12;27
450;Mannen;53050;1981;1263;1236;969;84.0;137.0;44.0;59.0;3.0;30.0;0.0;45;27;1263;1236;84.0;1152;122;1029;68;44.0;24;958;65.0;893;112;13;27
451;Mannen;53050;1982;1270;1244;973;88.0;137.0;49.0;56.0;3.0;29.0;0.0;46;26;1270;1244;88.0;1156;124;1033;73;49.0;24;952;61.0;891;118;14;26
452;Mannen;53050;1983;1272;1248;974;91.0;136.0;53.0;52.0;3.0;28.0;0.0;47;24;1272;1248;91.0;1157;125;1033;77;53.0;24;943;56.0;887;122;15;24
453;Mannen;53050;1984;1273;1250;975;94.0;134.0;57.0;48.0;3.0;27.0;0.0;46;23;1273;1250;94.0;1156;125;1031;80;57.0;24;935;52.0;883;125;16;23
454;Mannen;53050;1985;1277;1255;980;97.0;132.0;60.0;44.0;3.0;25.0;0.0;45;22;1277;1255;97.0;1158;126;1032;83;60.0;23;931;48.0;882;126;18;22
455;Mannen;53050;1986;1279;1258;982;102.0;130.0;63.0;41.0;3.0;23.0;0.0;44;21;1279;1258;102.0;1157;126;1030;86;63.0;23;926;45.0;881;127;18;21
456;Mannen;53050;1987;1274;1255;977;107.0;127.0;65.0;37.0;4.0;21.0;0.0;43;20;1274;1255;107.0;1148;127;1021;89;66.0;23;915;42.0;873;125;19;20
457;Mannen;53050;1988;1263;1244;965;113.0;124.0;68.0;34.0;4.0;19.0;0.0;42;19;1263;1244;113.0;1131;126;1004;91;68.0;23;899;39.0;860;122;19;19
458;Mannen;53050;1989;1239;1220;940;119.0;121.0;70.0;31.0;4.0;17.0;0.0;39;18;1239;1220;119.0;1101;126;975;93;71.0;22;873;37.0;836;117;19;18
459;Mannen;53050;1990;1210;1193;908;126.0;122.0;72.0;29.0;4.0;16.0;0.0;38;17;1210;1193;126.0;1067;126;941;95;73.0;21;844;35.0;809;110;18;17
460;Mannen;53050;1991;1181;1167;879;131.0;122.0;75.0;28.0;4.0;15.0;0.0;36;14;1181;1167;131.0;1036;126;910;97;75.0;21;818;33.0;786;103;18;14
461;Mannen;53050;1992;1154;1143;856;134.0;120.0;76.0;25.0;4.0;15.0;0.0;33;10;1154;1143;134.0;1009;123;886;99;77.0;22;794;29.0;765;100;17;10
462;Mannen;53050;1993;1122;1113;831;135.0;116.0;76.0;22.0;4.0;14.0;0.0;31;10;1122;1113;135.0;978;119;859;99;76.0;22;764;26.0;737;99;16;10
463;Mannen;53050;1994;1093;1083;810;135.0;110.0;73.0;20.0;4.0;13.0;0.0;29;9;1093;1083;135.0;948;113;835;97;74.0;23;736;24.0;713;99;16;9
464;Mannen;53050;1995;1052;1043;786;132.0;98.0;67.0;16.0;4.0;11.0;0.0;27;10;1052;1043;132.0;911;102;809;91;67.0;23;705;20.0;685;100;15;10
465;Mannen;53050;1996;1020;1010;770;127.0;88.0;61.0;13.0;4.0;10.0;0.0;25;10;1020;1010;127.0;883;92;791;86;62.0;24;683;16.0;667;101;14;10
466;Mannen;53050;1997;993;983;755;124.0;81.0;58.0;11.0;4.0;8.0;0.0;24;10;993;983;124.0;860;86;773;82;58.0;24;663;14.0;649;100;14;10
467;Mannen;53050;1998;972;963;740;122.0;77.0;56.0;10.0;4.0;7.0;0.0;24;10;972;963;122.0;840;83;757;81;56.0;24;645;13.0;632;100;14;10
468;Mannen;53050;1999;962;953;729;124.0;76.0;56.0;10.0;4.0;6.0;0.0;24;9;962;953;124.0;829;83;746;82;56.0;26;630;12.0;618;102;15;9
469;Mannen;53050;2000;958;949;724;125.0;75.0;56.0;9.0;4.0;6.0;0.0;25;9;958;949;125.0;824;84;740;83;56.0;27;622;12.0;610;104;15;9
470;Mannen;53050;2001;963;955;727;126.0;75.0;56.0;9.0;4.0;6.0;0.0;26;9;963;955;126.0;828;85;743;85;57.0;29;619;12.0;607;108;16;9
471;Mannen;53050;2002;973;964;735;128.0;75.0;56.0;9.0;5.0;6.0;0.0;27;9;973;964;128.0;837;85;751;87;57.0;31;619;12.0;607;113;17;9
472;Mannen;53050;2003;984;975;741;130.0;75.0;56.0;9.0;5.0;5.0;0.0;28;9;984;975;130.0;844;86;758;89;56.0;33;619;12.0;607;119;17;9
473;Mannen;53050;2004;987;978;743;132.0;74.0;55.0;9.0;5.0;5.0;0.0;28;9;987;978;132.0;846;85;760;91;56.0;35;614;12.0;602;123;18;9
474;Mannen;53050;2005;990;981;745;134.0;73.0;54.0;9.0;5.0;5.0;0.0;29;9;990;981;134.0;847;85;763;92;55.0;38;609;12.0;597;128;18;9
475;Mannen;53050;2006;994;985;749;135.0;71.0;53.0;8.0;5.0;5.0;0.0;29;9;994;985;135.0;850;84;766;94;54.0;40;605;11.0;594;132;18;9
476;Mannen;53050;2007;999;989;754;137.0;70.0;53.0;7.0;5.0;4.0;0.0;29;10;999;989;137.0;852;83;770;96;54.0;42;602;10.0;592;135;19;10
477;Mannen;53050;2008;1008;998;760;140.0;69.0;53.0;7.0;6.0;4.0;0.0;29;10;1008;998;140.0;858;82;776;98;53.0;45;602;10.0;592;139;19;10
478;Mannen;53050;2009;1021;1011;768;145.0;69.0;53.0;7.0;6.0;4.0;0.0;30;10;1021;1011;145.0;866;82;784;100;53.0;47;603;9.0;593;144;20;10
479;Mannen;53050;2010;1031;1021;774;149.0;69.0;52.0;7.0;6.0;4.0;0.0;30;10;1031;1021;149.0;872;82;790;102;53.0;49;602;9.0;592;149;20;10
480;Mannen;53500;1971;914;908;128;62.0;690.0;5.0;140.0;2.0;543.0;1.0;26;6;914;908;62.0;846;156;689;9;5.0;4;796;144.0;652;34;7;6
481;Mannen;53500;1972;974;967;137;66.0;737.0;5.0;161.0;4.0;567.0;1.0;26;7;974;967;66.0;901;179;722;12;7.0;5;847;166.0;681;36;7;7
482;Mannen;53500;1973;1020;1013;144;70.0;773.0;6.0;179.0;5.0;583.0;1.0;26;7;1020;1013;70.0;943;200;743;15;8.0;7;885;185.0;700;36;7;7
483;Mannen;53500;1974;1056;1048;149;73.0;800.0;7.0;195.0;6.0;593.0;1.0;25;7;1056;1048;73.0;975;218;758;18;10.0;8;914;201.0;713;37;7;7
484;Mannen;53500;1975;1087;1079;152;77.0;825.0;11.0;206.0;7.0;601.0;1.0;24;8;1087;1079;77.0;1002;232;771;22;13.0;9;937;212.0;725;37;6;8
485;Mannen;53500;1976;1118;1110;155;81.0;849.0;16.0;212.0;8.0;613.0;1.0;24;8;1118;1110;81.0;1029;242;787;27;16.0;10;959;219.0;741;36;6;8
486;Mannen;53500;1977;1144;1135;156;87.0;868.0;23.0;216.0;9.0;621.0;1.0;23;8;1144;1135;87.0;1049;252;797;34;23.0;11;972;222.0;750;36;6;8
487;Mannen;53500;1978;1168;1160;159;94.0;883.0;28.0;222.0;10.0;622.0;1.0;22;9;1168;1160;94.0;1066;263;802;40;28.0;12;983;229.0;754;36;6;9
488;Mannen;53500;1979;1185;1177;162;103.0;890.0;34.0;230.0;11.0;615.0;1.0;21;8;1185;1177;103.0;1075;276;798;48;34.0;13;985;236.0;749;36;6;8
489;Mannen;53500;1980;1201;1192;165;113.0;893.0;41.0;236.0;11.0;604.0;1.0;20;9;1201;1192;113.0;1079;290;789;55;41.0;14;981;242.0;739;36;7;9
490;Mannen;53500;1981;1223;1214;169;127.0;897.0;49.0;243.0;12.0;592.0;1.0;20;9;1223;1214;127.0;1087;304;783;64;49.0;15;979;248.0;731;37;7;9
491;Mannen;53500;1982;1205;1197;169;140.0;868.0;57.0;240.0;12.0;559.0;2.0;19;8;1205;1197;140.0;1057;308;749;72;57.0;15;941;244.0;697;37;7;8
492;Mannen;53500;1983;1194;1186;170;154.0;841.0;66.0;234.0;12.0;528.0;2.0;18;8;1194;1186;154.0;1031;311;720;81;66.0;15;906;238.0;668;37;7;8
493;Mannen;53500;1984;1191;1183;173;171.0;819.0;76.0;226.0;12.0;504.0;2.0;18;8;1191;1183;171.0;1012;315;697;92;77.0;15;875;230.0;645;38;8;8
494;Mannen;53500;1985;1197;1189;177;188.0;805.0;87.0;220.0;12.0;485.0;2.0;18;7;1197;1189;188.0;1001;321;680;103;88.0;15;851;224.0;627;38;9;7
495;Mannen;53500;1986;1209;1202;180;203.0;799.0;99.0;219.0;13.0;468.0;2.0;18;7;1209;1202;203.0;998;331;667;116;100.0;16;833;222.0;612;40;9;7
496;Mannen;53500;1987;1225;1217;183;216.0;799.0;112.0;220.0;15.0;452.0;2.0;18;7;1225;1217;216.0;1001;345;656;130;113.0;17;821;223.0;598;41;9;7
497;Mannen;53500;1988;1243;1235;187;227.0;802.0;125.0;222.0;17.0;438.0;2.0;17;8;1243;1235;227.0;1008;360;648;145;126.0;19;810;224.0;586;43;10;8
498;Mannen;53500;1989;1261;1253;190;236.0;808.0;139.0;223.0;20.0;426.0;2.0;17;8;1261;1253;236.0;1017;374;643;161;139.0;22;801;224.0;576;45;10;8
499;Mannen;53500;1990;1277;1269;191;244.0;816.0;152.0;225.0;22.0;417.0;2.0;17;8;1277;1269;244.0;1025;389;636;176;152.0;24;792;227.0;565;47;10;8
500;Mannen;53500;1991;1298;1290;193;252.0;827.0;167.0;221.0;24.0;415.0;2.0;16;8;1298;1290;252.0;1038;401;637;194;168.0;26;787;224.0;563;47;10;8
501;Mannen;53500;1992;1313;1304;193;261.0;831.0;177.0;220.0;27.0;408.0;2.0;16;9;1313;1304;261.0;1042;410;632;207;178.0;29;778;222.0;557;46;10;9
502;Mannen;53500;1993;1324;1315;193;272.0;832.0;189.0;220.0;30.0;394.0;2.0;16;9;1324;1315;272.0;1043;423;621;222;189.0;33;766;223.0;543;45;10;9
503;Mannen;53500;1994;1332;1323;193;283.0;829.0;203.0;210.0;34.0;382.0;2.0;16;9;1332;1323;283.0;1040;427;613;240;203.0;37;745;213.0;532;45;10;9
504;Mannen;53500;1995;1339;1329;191;293.0;827.0;223.0;195.0;38.0;372.0;2.0;16;10;1339;1329;293.0;1036;431;605;265;224.0;41;717;197.0;520;44;11;10
505;Mannen;53500;1996;1340;1330;190;299.0;823.0;241.0;182.0;42.0;358.0;2.0;16;10;1340;1330;299.0;1031;437;595;287;242.0;45;690;184.0;506;43;11;10
506;Mannen;53500;1997;1333;1323;188;302.0;816.0;255.0;173.0;46.0;342.0;2.0;16;11;1333;1323;302.0;1021;440;581;304;255.0;50;663;174.0;489;42;11;11
507;Mannen;53500;1998;1321;1310;184;303.0;805.0;264.0;163.0;51.0;328.0;2.0;16;10;1321;1310;303.0;1007;439;568;318;264.0;54;637;164.0;472;41;11;10
508;Mannen;53500;1999;1297;1287;178;302.0;789.0;266.0;152.0;56.0;315.0;2.0;16;10;1297;1287;302.0;985;432;553;326;266.0;59;608;154.0;454;39;12;10
509;Mannen;53500;2000;1266;1257;172;299.0;767.0;263.0;142.0;60.0;301.0;2.0;17;9;1266;1257;299.0;958;421;538;328;264.0;64;580;144.0;436;38;13;9
510;Mannen;53500;2001;1236;1227;167;296.0;744.0;259.0;131.0;65.0;288.0;2.0;18;9;1236;1227;296.0;931;406;525;329;260.0;69;552;133.0;419;37;13;9
511;Mannen;53500;2002;1209;1200;164;295.0;720.0;256.0;119.0;71.0;275.0;2.0;19;9;1209;1200;295.0;905;391;514;330;256.0;74;524;121.0;403;37;14;9
512;Mannen;53500;2003;1175;1166;160;291.0;695.0;249.0;111.0;74.0;261.0;2.0;19;9;1175;1166;291.0;876;376;499;327;249.0;78;498;113.0;385;36;14;9
513;Mannen;53500;2004;1140;1131;156;286.0;667.0;241.0;103.0;77.0;246.0;2.0;20;9;1140;1131;286.0;845;361;484;322;241.0;81;472;105.0;367;36;15;9
514;Mannen;53500;2005;1097;1088;153;279.0;635.0;234.0;95.0;78.0;228.0;2.0;20;9;1097;1088;279.0;809;345;464;317;234.0;82;442;96.0;346;36;15;9
515;Mannen;53500;2006;1061;1053;150;274.0;607.0;230.0;88.0;79.0;210.0;2.0;20;8;1061;1053;274.0;779;334;445;313;230.0;83;415;89.0;326;35;15;8
516;Mannen;53500;2007;1029;1021;147;270.0;581.0;225.0;82.0;80.0;194.0;2.0;21;8;1029;1021;270.0;751;324;427;309;225.0;84;391;84.0;308;35;15;8
517;Mannen;53500;2008;1008;1000;144;271.0;562.0;220.0;78.0;81.0;182.0;2.0;21;8;1008;1000;271.0;729;316;413;306;221.0;85;372;80.0;292;35;16;8
518;Mannen;53500;2009;1003;995;143;278.0;550.0;215.0;77.0;83.0;176.0;2.0;22;8;1003;995;278.0;717;310;407;303;216.0;88;362;78.0;283;36;16;8
519;Mannen;53500;2010;1004;995;143;287.0;541.0;209.0;75.0;85.0;172.0;2.0;23;8;1004;995;287.0;708;303;405;300;209.0;90;355;77.0;278;37;17;8
520;Mannen;53700;1971;778;772;39;34.0;677.0;4.0;56.0;3.0;614.0;4.0;19;6;778;772;34.0;738;70;668;7;4.0;3;700;58.0;642;22;8;6
521;Mannen;53700;1972;786;781;38;36.0;684.0;4.0;56.0;3.0;621.0;4.0;18;6;786;781;36.0;745;71;674;8;4.0;4;706;59.0;647;23;7;6
522;Mannen;53700;1973;793;787;38;39.0;690.0;4.0;57.0;4.0;625.0;4.0;18;6;793;787;39.0;749;70;678;8;4.0;4;710;59.0;651;23;7;6
523;Mannen;53700;1974;802;796;37;41.0;697.0;4.0;57.0;5.0;631.0;4.0;17;6;802;796;41.0;755;71;685;9;4.0;5;716;60.0;656;24;7;6
524;Mannen;53700;1975;812;807;37;43.0;706.0;4.0;58.0;5.0;639.0;4.0;16;6;812;807;43.0;763;71;693;10;4.0;6;724;60.0;663;24;6;6
525;Mannen;53700;1976;825;819;37;46.0;717.0;5.0;58.0;6.0;648.0;4.0;15;6;825;819;46.0;773;71;702;11;5.0;7;733;61.0;672;24;6;6
526;Mannen;53700;1977;834;828;37;49.0;724.0;5.0;58.0;7.0;654.0;4.0;14;6;834;828;49.0;779;72;708;12;5.0;7;738;61.0;677;23;6;6
527;Mannen;53700;1978;845;839;37;52.0;732.0;5.0;59.0;8.0;660.0;4.0;14;6;845;839;52.0;787;72;715;13;5.0;8;744;61.0;683;23;6;6
528;Mannen;53700;1979;866;861;37;57.0;749.0;6.0;60.0;8.0;674.0;5.0;13;5;866;861;57.0;803;73;730;15;6.0;9;759;62.0;697;24;5;5
529;Mannen;53700;1980;890;884;37;63.0;766.0;7.0;61.0;9.0;689.0;5.0;13;6;890;884;63.0;821;75;745;16;7.0;9;775;63.0;712;25;5;6
530;Mannen;53700;1981;909;904;37;70.0;778.0;8.0;63.0;9.0;699.0;5.0;13;5;909;904;70.0;834;77;756;17;8.0;9;786;64.0;722;25;5;5
531;Mannen;53700;1982;963;958;39;80.0;820.0;9.0;66.0;9.0;735.0;6.0;13;5;963;958;80.0;878;83;795;19;9.0;10;827;68.0;758;27;6;5
532;Mannen;53700;1983;1010;1005;40;91.0;853.0;11.0;70.0;9.0;762.0;7.0;14;5;1010;1005;91.0;914;89;825;22;11.0;10;859;72.0;787;28;6;5
533;Mannen;53700;1984;1046;1041;42;101.0;878.0;14.0;74.0;10.0;779.0;7.0;14;5;1046;1041;101.0;941;96;844;25;14.0;11;880;76.0;804;29;6;5
534;Mannen;53700;1985;1077;1072;42;111.0;897.0;17.0;78.0;11.0;791.0;8.0;14;5;1077;1072;111.0;962;104;857;29;17.0;12;896;80.0;816;30;7;5
535;Mannen;53700;1986;1102;1098;43;119.0;914.0;21.0;82.0;12.0;798.0;8.0;14;5;1102;1098;119.0;978;112;867;34;21.0;13;907;84.0;823;31;7;5
536;Mannen;53700;1987;1129;1125;43;127.0;932.0;25.0;87.0;14.0;806.0;9.0;13;5;1129;1125;127.0;998;120;878;40;25.0;15;919;88.0;830;32;7;5
537;Mannen;53700;1988;1156;1151;44;134.0;951.0;29.0;91.0;17.0;813.0;9.0;13;5;1156;1151;134.0;1017;128;888;47;29.0;18;930;92.0;837;33;6;5
538;Mannen;53700;1989;1174;1169;44;140.0;963.0;34.0;95.0;21.0;814.0;10.0;12;5;1174;1169;140.0;1029;136;893;55;34.0;21;934;96.0;838;34;6;5
539;Mannen;53700;1990;1188;1183;45;145.0;972.0;38.0;98.0;23.0;813.0;10.0;11;5;1188;1183;145.0;1038;143;894;62;38.0;23;936;99.0;837;34;6;5
540;Mannen;53700;1991;1210;1203;45;151.0;986.0;43.0;102.0;26.0;815.0;10.0;10;7;1210;1203;151.0;1052;152;900;69;43.0;26;942;104.0;838;35;6;7
541;Mannen;53700;1992;1198;1190;44;155.0;971.0;47.0;103.0;28.0;793.0;10.0;9;8;1198;1190;155.0;1035;156;879;76;47.0;29;919;104.0;816;34;5;8
542;Mannen;53700;1993;1192;1183;44;160.0;961.0;51.0;102.0;31.0;777.0;10.0;8;9;1192;1183;160.0;1023;159;864;83;52.0;32;901;103.0;798;34;5;9
543;Mannen;53700;1994;1195;1186;43;166.0;958.0;57.0;101.0;35.0;765.0;10.0;8;9;1195;1186;166.0;1020;164;856;93;57.0;36;889;102.0;786;34;5;9
544;Mannen;53700;1995;1204;1194;43;172.0;960.0;63.0;100.0;39.0;757.0;11.0;8;10;1204;1194;172.0;1022;169;853;103;63.0;40;881;102.0;779;34;4;10
545;Mannen;53700;1996;1215;1205;43;179.0;964.0;68.0;99.0;43.0;753.0;11.0;8;10;1215;1205;179.0;1027;173;853;113;69.0;44;876;100.0;775;34;4;10
546;Mannen;53700;1997;1230;1220;44;186.0;971.0;74.0;98.0;48.0;751.0;12.0;8;10;1230;1220;186.0;1034;178;857;123;74.0;49;873;100.0;773;34;4;10
547;Mannen;53700;1998;1244;1234;44;192.0;978.0;78.0;98.0;53.0;748.0;12.0;8;10;1244;1234;192.0;1042;182;860;133;79.0;54;870;99.0;771;35;4;10
548;Mannen;53700;1999;1264;1253;45;199.0;989.0;83.0;98.0;59.0;749.0;12.0;8;10;1264;1253;199.0;1054;187;867;143;83.0;60;871;99.0;772;35;5;10
549;Mannen;53700;2000;1284;1274;45;206.0;1001.0;88.0;98.0;66.0;749.0;13.0;9;10;1284;1274;206.0;1068;192;875;155;88.0;67;872;99.0;773;36;5;10
550;Mannen;53700;2001;1303;1293;46;214.0;1011.0;92.0;98.0;74.0;747.0;13.0;10;10;1303;1293;214.0;1079;197;883;167;92.0;75;871;99.0;771;36;6;10
551;Mannen;53700;2002;1315;1305;47;220.0;1015.0;95.0;97.0;82.0;741.0;14.0;10;10;1315;1305;220.0;1085;199;886;178;95.0;83;864;98.0;766;37;6;10
552;Mannen;53700;2003;1322;1311;47;225.0;1015.0;97.0;95.0;92.0;731.0;14.0;10;10;1322;1311;225.0;1086;200;886;190;98.0;93;854;97.0;757;37;6;10
553;Mannen;53700;2004;1325;1315;47;229.0;1013.0;100.0;93.0;101.0;719.0;14.0;11;11;1325;1315;229.0;1086;201;885;202;100.0;102;840;95.0;746;37;6;11
554;Mannen;53700;2005;1330;1319;48;233.0;1013.0;102.0;91.0;112.0;707.0;15.0;11;11;1330;1319;233.0;1086;202;885;216;103.0;113;827;93.0;735;37;6;11
555;Mannen;53700;2006;1329;1318;48;236.0;1009.0;104.0;89.0;123.0;693.0;15.0;11;10;1329;1318;236.0;1082;201;881;228;104.0;124;811;90.0;720;37;6;10
556;Mannen;53700;2007;1318;1307;47;238.0;996.0;105.0;86.0;133.0;673.0;15.0;11;10;1318;1307;238.0;1069;199;871;239;105.0;134;788;87.0;700;37;6;10
557;Mannen;53700;2008;1301;1291;47;239.0;979.0;104.0;83.0;141.0;651.0;15.0;11;10;1301;1291;239.0;1052;195;857;247;104.0;143;762;84.0;678;36;6;10
558;Mannen;53700;2009;1276;1266;46;240.0;954.0;102.0;79.0;148.0;625.0;15.0;10;10;1276;1266;240.0;1026;189;837;251;102.0;149;733;80.0;652;35;6;10
559;Mannen;53700;2010;1247;1237;45;241.0;925.0;99.0;75.0;153.0;598.0;15.0;10;10;1247;1237;241.0;995;181;814;254;99.0;155;701;76.0;625;35;6;10
560;Mannen;53800;1971;690;684;14;22.0;621.0;5.0;101.0;3.0;512.0;7.0;20;6;690;684;22.0;662;119;543;9;6.0;3;626;104.0;522;17;10;6
561;Mannen;53800;1972;697;691;15;24.0;626.0;6.0;100.0;4.0;516.0;7.0;19;6;697;691;24.0;667;118;549;10;6.0;4;629;103.0;525;19;9;6
562;Mannen;53800;1973;706;699;15;27.0;632.0;6.0;99.0;5.0;521.0;7.0;18;6;706;699;27.0;672;117;556;12;6.0;6;632;102.0;530;20;8;6
563;Mannen;53800;1974;717;711;16;29.0;641.0;6.0;99.0;7.0;529.0;8.0;18;6;717;711;29.0;682;117;565;13;7.0;7;639;102.0;537;22;8;6
564;Mannen;53800;1975;728;722;16;32.0;649.0;7.0;99.0;7.0;535.0;8.0;17;6;728;722;32.0;690;117;573;15;7.0;8;645;102.0;543;22;7;6
565;Mannen;53800;1976;733;727;17;34.0;652.0;7.0;100.0;8.0;537.0;8.0;16;6;733;727;34.0;693;117;576;15;7.0;8;648;103.0;545;23;7;6
566;Mannen;53800;1977;735;729;17;36.0;653.0;7.0;101.0;8.0;537.0;8.0;15;6;735;729;36.0;693;117;576;16;8.0;8;648;103.0;545;23;7;6
