ID;Bouwjaar;Perioden;TotaalNederland_1;Groningen_2;Fryslan_3;Drenthe_4;Overijssel_5;Flevoland_6;Gelderland_7;Utrecht_8;NoordHolland_9;ZuidHolland_10;Zeeland_11;NoordBrabant_12;Limburg_13;TotaalMotorfietsen_14;k_1Cilinder_15;k_2Cilinders_16;k_3Cilinders_17;k_4Cilinders_18;k_5Cilinders_19;k_6Cilinders_20;OverigEnOnbekendAantalCilinders_21;TotaalMotorfietsen_22;k_50Cc_23;k_51125Cc_24;k_126175Cc_25;k_176250Cc_26;k_251375Cc_27;k_376500Cc_28;k_501625Cc_29;k_626750Cc_30;k_751875Cc_31;k_8761000Cc_32;k_10011125Cc_33;k_1126CcEnMeer_34;OverigEnOnbekend_35;TotaalMotorfietsen_36;k_18Tot20Jaar_37;k_20Tot25Jaar_38;k_25Tot30Jaar_39;k_30Tot40Jaar_40;k_40Tot50Jaar_41;k_50Tot60Jaar_42;k_60Tot65Jaar_43;k_65JaarEnOuder_44;OpNaamRechtspersoon_45
601;Bouwjaar 1970;2025;1641;70;90;60;141;11;255;97;216;341;45;214;101;1641;730;841;24;36;0;2;8;1641;194;238;29;49;90;122;23;154;18;15;1;62;646;1641;0;8;8;73;132;418;289;703;10
602;Bouwjaar 1971;2019;1941;76;82;80;172;16;248;131;298;399;55;256;128;1941;635;1211;40;52;1;0;2;1941;140;239;23;42;68;113;31;207;16;13;0;72;977;1941;0;11;17;80;294;676;371;483;9
603;Bouwjaar 1971;2020;1937;72;86;80;176;17;253;130;292;404;54;245;128;1937;644;1203;37;50;1;0;2;1937;142;251;22;43;67;109;32;208;17;15;0;69;962;1937;0;10;18;83;254;642;387;533;10
604;Bouwjaar 1971;2021;1927;77;83;76;181;17;248;131;286;390;53;255;130;1927;657;1180;33;53;1;0;3;1927;145;263;24;42;65;107;29;212;17;14;0;68;941;1927;0;12;14;74;246;618;385;567;11
605;Bouwjaar 1971;2022;1953;79;77;81;180;23;248;131;284;409;52;256;133;1953;672;1194;32;51;1;0;3;1953;152;276;26;44;63;111;31;215;18;12;0;73;932;1953;1;7;22;73;210;597;413;619;11
606;Bouwjaar 1971;2023;1957;80;74;84;180;25;248;127;289;408;53;260;129;1957;688;1182;34;48;1;0;4;1957;160;284;26;46;64;112;32;220;20;11;0;74;908;1957;0;3;24;73;184;562;404;697;10
607;Bouwjaar 1971;2024;1958;81;70;86;177;23;252;129;281;405;58;262;134;1958;703;1169;33;47;1;0;5;1958;161;298;25;47;64;117;31;219;18;12;0;75;891;1958;0;4;16;82;165;523;398;760;10
608;Bouwjaar 1971;2025;1963;85;72;85;186;21;255;136;271;407;61;259;125;1963;715;1160;35;46;1;0;6;1963;166;307;26;48;66;122;31;218;20;10;0;72;877;1963;0;3;18;69;150;491;400;822;10
609;Bouwjaar 1972;2019;2623;102;132;125;236;22;392;208;368;461;70;348;159;2623;625;1728;123;143;0;0;4;2623;205;197;20;35;75;99;89;275;40;20;0;83;1485;2623;1;10;32;129;413;920;469;635;14
610;Bouwjaar 1972;2020;2613;99;128;123;230;25;399;220;352;470;70;340;157;2613;632;1717;122;138;0;0;4;2613;207;210;20;35;75;96;88;282;42;20;0;83;1455;2613;2;9;29;127;363;888;485;693;17
611;Bouwjaar 1972;2021;2594;102;130;118;227;26;407;216;343;455;67;342;161;2594;639;1694;116;142;0;0;3;2594;208;225;20;36;73;97;89;276;41;20;0;84;1425;2594;0;10;30;116;351;815;526;729;17
612;Bouwjaar 1972;2022;2590;104;133;115;227;25;411;214;343;459;68;342;149;2590;657;1672;117;139;0;0;5;2590;219;232;21;36;73;97;88;276;41;20;0;87;1400;2590;1;8;23;128;319;781;519;798;13
613;Bouwjaar 1972;2023;2551;103;134;115;226;22;404;202;340;453;67;336;149;2551;649;1639;120;139;0;0;4;2551;213;232;20;37;72;95;86;281;40;19;0;85;1371;2551;0;10;20;122;276;737;500;873;13
614;Bouwjaar 1972;2024;2541;108;132;117;216;25;406;197;331;449;66;345;149;2541;666;1613;119;138;0;0;5;2541;220;244;24;39;73;94;83;282;41;18;1;83;1339;2541;0;5;20;120;269;692;516;906;13
615;Bouwjaar 1972;2025;2553;108;138;121;218;23;409;192;335;444;71;342;152;2553;672;1611;124;139;0;0;7;2553;226;250;21;41;77;99;85;286;42;17;1;84;1324;2553;1;4;19;122;261;635;514;984;13
616;Bouwjaar 1973;2019;2984;102;133;130;247;37;417;217;439;524;86;435;217;2984;693;1670;175;438;0;2;6;2984;264;164;30;54;71;79;40;226;60;51;3;91;1851;2984;0;10;40;151;430;1038;620;680;15
617;Bouwjaar 1973;2020;2965;101;134;122;248;40;418;213;427;536;86;427;213;2965;716;1638;176;427;0;2;6;2965;279;171;30;58;73;81;39;231;60;53;3;92;1795;2965;1;7;45;145;397;1003;613;733;21
618;Bouwjaar 1973;2021;2951;102;136;130;254;36;419;210;419;524;85;419;217;2951;726;1624;172;422;0;2;5;2951;290;180;28;60;72;84;40;231;60;50;3;88;1765;2951;2;6;42;131;358;943;646;802;21
619;Bouwjaar 1973;2022;2893;100;145;120;247;41;424;203;398;512;87;413;203;2893;741;1572;161;411;0;1;7;2893;299;192;30;62;67;83;42;219;62;46;3;88;1700;2893;0;11;35;128;325;899;603;870;22
620;Bouwjaar 1973;2023;2877;105;139;120;245;36;415;203;391;522;92;407;202;2877;747;1547;166;407;0;1;9;2877;298;201;31;67;68;87;41;223;62;46;3;85;1665;2877;2;8;38;123;307;802;600;980;17
621;Bouwjaar 1973;2024;2857;111;138;117;240;35;423;191;379;526;88;413;196;2857;754;1526;167;398;0;1;11;2857;301;210;28;75;71;83;39;226;64;46;3;81;1630;2857;1;9;27;133;278;728;607;1058;16
622;Bouwjaar 1973;2025;2865;110;140;122;246;37;415;183;377;537;91;415;192;2865;778;1509;169;396;0;1;12;2865;317;222;33;72;69;80;38;226;63;46;3;81;1615;2865;1;8;16;146;244;672;608;1152;18
623;Bouwjaar 1974;2019;3170;125;121;120;266;41;459;244;468;545;101;457;223;3170;765;1538;193;670;0;2;2;3170;254;193;31;50;113;65;55;169;61;106;0;101;1972;3170;0;12;44;171;487;1122;621;698;15
624;Bouwjaar 1974;2020;3163;125;121;115;270;39;459;251;456;555;105;446;221;3163;763;1538;200;658;0;2;2;3163;257;200;32;52;114;66;57;171;62;109;0;99;1944;3163;1;12;47;179;431;1055;634;788;16
625;Bouwjaar 1974;2021;3126;120;115;118;272;42;458;244;442;542;105;449;219;3126;770;1513;199;640;0;2;2;3126;254;205;36;51;119;68;53;173;63;105;0;98;1901;3126;1;13;37;168;389;992;673;841;12
626;Bouwjaar 1974;2022;3098;120;115;123;274;40;449;232;428;535;103;459;220;3098;786;1485;196;627;0;1;3;3098;260;221;37;48;119;70;54;168;64;106;0;100;1851;3098;0;17;28;176;356;932;638;938;13
627;Bouwjaar 1974;2023;3086;117;120;120;273;39;446;234;421;550;103;449;214;3086;819;1463;197;603;0;1;3;3086;276;240;38;48;117;77;52;161;65;106;0;99;1807;3086;1;10;32;166;319;862;630;1050;16
628;Bouwjaar 1974;2024;3083;117;129;120;272;37;443;231;421;549;103;451;210;3083;834;1463;194;588;0;1;3;3083;287;251;37;51;120;76;53;166;67;104;0;98;1773;3083;0;15;31;152;295;812;632;1133;13
629;Bouwjaar 1974;2025;3083;121;132;118;267;35;449;220;412;556;101;458;214;3083;854;1439;192;591;0;1;6;3083;300;265;37;48;122;75;53;172;68;102;0;98;1743;3083;2;18;36;158;261;757;621;1219;11
630;Bouwjaar 1975;2019;3494;131;160;143;270;40;500;245;544;597;120;493;251;3494;699;1723;274;757;2;16;23;3494;246;182;27;63;95;75;40;217;89;187;0;263;2010;3494;0;20;52;216;545;1249;665;734;13
631;Bouwjaar 1975;2020;3467;127;162;137;273;36;497;239;529;604;119;492;252;3467;716;1695;267;746;2;16;25;3467;256;189;26;64;90;79;39;220;92;186;0;260;1966;3467;2;23;63;193;503;1179;685;804;15
632;Bouwjaar 1975;2021;3449;125;164;134;279;34;499;242;512;588;129;493;250;3449;721;1679;267;738;2;17;25;3449;261;196;28;62;91;82;39;217;92;184;0;258;1939;3449;2;22;56;188;456;1129;705;875;16
633;Bouwjaar 1975;2022;3419;135;166;134;276;41;493;243;490;578;128;492;243;3419;747;1644;264;718;2;17;27;3419;277;214;26;63;87;83;35;213;91;181;0;253;1896;3419;0;18;66;181;411;1075;707;948;13
634;Bouwjaar 1975;2023;3414;135;169;134;285;42;486;243;480;571;130;501;238;3414;772;1635;259;703;2;16;27;3414;296;223;25;64;89;86;39;215;92;175;0;253;1857;3414;0;12;59;181;377;995;728;1049;13
635;Bouwjaar 1975;2024;3383;142;162;127;293;36;498;235;465;569;125;494;237;3383;788;1612;254;684;2;17;26;3383;296;234;28;73;95;89;39;213;90;172;0;250;1804;3383;0;12;53;180;358;920;708;1139;13
636;Bouwjaar 1975;2025;3385;138;164;128;293;37;508;232;468;562;124;495;236;3385;802;1596;263;680;1;17;26;3385;313;237;28;78;92;94;36;214;93;172;0;250;1778;3385;2;12;42;180;324;869;712;1229;15
637;Bouwjaar 1976;2019;4293;180;208;188;325;59;617;298;714;645;125;610;324;4293;691;1831;309;1441;2;9;10;4293;216;150;21;97;74;240;320;419;127;510;10;304;1805;4293;1;24;85;315;699;1583;772;791;23
638;Bouwjaar 1976;2020;4226;175;205;189;314;61;583;301;697;642;128;614;317;4226;699;1800;305;1395;2;9;16;4226;221;159;22;98;74;239;315;397;128;500;10;297;1766;4226;3;16;82;300;647;1469;800;883;26
639;Bouwjaar 1976;2021;4180;172;207;187;311;58;574;299;678;632;126;618;318;4180;710;1770;302;1370;2;9;17;4180;227;165;28;97;74;234;311;396;126;488;10;295;1729;4180;4;19;73;281;586;1377;844;970;26
640;Bouwjaar 1976;2022;4128;170;194;182;332;61;580;284;666;623;127;603;306;4128;726;1750;293;1330;2;9;18;4128;226;178;28;102;79;228;299;397;125;478;9;296;1683;4128;1;16;68;262;548;1274;854;1079;26
641;Bouwjaar 1976;2023;4107;174;208;174;339;63;591;278;644;616;127;585;308;4107;731;1753;291;1304;2;9;17;4107;226;186;30;105;79;229;297;401;125;472;9;295;1653;4107;0;17;66;264;510;1193;866;1166;25
642;Bouwjaar 1976;2024;4063;173;195;172;346;64;582;267;628;605;132;584;315;4063;751;1726;286;1274;2;9;15;4063;237;198;30;110;75;223;295;391;124;466;9;290;1615;4063;0;21;53;253;475;1127;818;1291;25
643;Bouwjaar 1976;2025;4061;177;193;170;353;67;565;265;629;604;129;589;320;4061;762;1712;290;1271;2;9;15;4061;244;206;30;110;71;223;300;384;124;463;9;288;1609;4061;1;20;48;257;435;1051;820;1409;20
644;Bouwjaar 1977;2019;5499;205;271;220;434;64;781;380;840;888;169;806;441;5499;772;2033;253;2423;0;8;10;5499;162;222;29;140;93;374;662;1313;173;723;203;362;1043;5499;2;44;164;450;981;2011;944;887;16
645;Bouwjaar 1977;2020;5472;217;271;223;431;59;765;377;832;892;168;804;433;5472;793;2029;254;2376;0;7;13;5472;174;241;28;147;90;372;647;1297;174;708;201;363;1030;5472;3;35;156;454;898;1955;973;988;10
646;Bouwjaar 1977;2021;5402;218;266;220;416;56;779;368;823;887;158;798;413;5402;827;2009;248;2295;0;7;16;5402;184;260;30;151;93;372;626;1261;174;691;195;362;1003;5402;1;47;135;436;847;1831;1001;1089;15
647;Bouwjaar 1977;2022;5330;209;262;215;413;62;760;366;804;875;161;791;412;5330;856;1995;244;2201;0;9;25;5330;197;283;33;145;94;377;616;1220;175;679;187;357;967;5330;2;38;130;420;769;1710;1036;1208;17
648;Bouwjaar 1977;2023;5275;211;250;210;413;59;761;358;793;870;163;780;407;5275;888;1963;243;2143;0;8;30;5275;223;308;31;146;94;367;617;1201;170;668;177;346;927;5275;3;32;113;431;668;1597;1087;1326;18
649;Bouwjaar 1977;2024;5202;206;249;207;418;57;753;353;770;852;166;767;404;5202;910;1924;241;2083;0;8;36;5202;239;329;32;146;99;358;585;1176;167;646;170;343;912;5202;2;30;102;420;631;1487;1067;1448;15
650;Bouwjaar 1977;2025;5201;207;255;214;414;57;754;351;760;848;167;775;399;5201;939;1928;237;2050;0;8;39;5201;257;349;35;144;101;353;580;1160;170;632;171;339;910;5201;1;31;96;413;582;1397;1074;1591;16
651;Bouwjaar 1978;2019;6230;274;354;274;505;93;844;402;967;861;196;969;491;6230;1071;2650;156;2234;1;111;7;6230;132;199;74;279;79;970;508;1402;388;854;356;564;425;6230;1;48;195;521;1076;2340;1001;1023;25
652;Bouwjaar 1978;2020;6192;258;357;275;506;90;839;399;970;864;192;966;476;6192;1092;2622;153;2207;1;110;7;6192;139;219;75;282;73;974;507;1368;382;837;358;553;425;6192;2;41;186;520;994;2236;1076;1114;23
653;Bouwjaar 1978;2021;6104;247;353;277;498;93;841;393;938;854;190;959;461;6104;1102;2582;150;2159;1;102;8;6104;140;219;76;288;70;968;497;1352;373;818;349;546;408;6104;1;41;179;518;900;2113;1149;1183;20
654;Bouwjaar 1978;2022;5996;253;345;258;521;95;825;379;909;840;194;934;443;5996;1109;2536;150;2089;1;102;9;5996;148;225;72;284;70;959;484;1316;369;799;336;536;398;5996;1;44;158;505;811;1974;1188;1298;17
655;Bouwjaar 1978;2023;5905;250;340;242;522;93;835;375;879;830;195;908;436;5905;1116;2493;147;2032;1;102;14;5905;157;236;74;278;67;940;465;1278;367;799;334;526;384;5905;0;41;131;496;744;1840;1205;1430;18
656;Bouwjaar 1978;2024;5808;256;332;239;529;99;819;367;846;813;196;886;426;5808;1116;2453;150;1977;0;96;16;5808;162;237;77;270;66;915;456;1260;367;781;320;518;379;5808;2;40;119;459;699;1688;1219;1564;18
657;Bouwjaar 1978;2025;5762;247;343;248;514;95;831;334;833;800;198;893;426;5762;1133;2436;144;1935;1;94;19;5762;166;252;82;274;65;906;445;1237;358;764;317;520;376;5762;0;32;105;461;654;1544;1212;1734;20
658;Bouwjaar 1979;2019;5796;285;320;234;445;83;799;410;845;872;182;833;488;5796;1149;2493;74;1898;0;177;5;5796;121;164;81;244;84;993;371;1240;493;807;308;647;243;5796;0;51;181;509;1054;2224;890;864;23
659;Bouwjaar 1979;2020;5691;268;330;223;440;72;781;409;814;853;179;839;483;5691;1145;2456;70;1840;0;173;7;5691;130;168;80;234;85;975;351;1222;488;790;296;635;237;5691;3;41;177;495;946;2085;969;954;21
660;Bouwjaar 1979;2021;5629;259;323;232;444;75;752;401;809;847;173;839;475;5629;1154;2416;71;1812;0;166;10;5629;143;177;77;239;80;965;349;1200;477;766;289;632;235;5629;0;45;145;519;867;1983;1017;1031;22
661;Bouwjaar 1979;2022;5503;259;311;216;444;70;747;386;792;825;174;809;470;5503;1147;2364;69;1747;0;163;13;5503;147;182;77;240;80;932;340;1158;475;743;285;625;219;5503;0;42;134;494;806;1804;1100;1107;16
662;Bouwjaar 1979;2023;5440;259;311;216;443;87;726;366;761;813;176;823;459;5440;1161;2347;72;1686;0;164;10;5440;162;182;78;241;80;916;321;1138;469;738;278;621;216;5440;3;33;119;481;749;1702;1110;1225;18
663;Bouwjaar 1979;2024;5381;247;306;225;446;85;724;360;737;795;183;813;460;5381;1177;2316;70;1648;0;159;11;5381;170;195;79;239;77;905;313;1124;453;723;276;621;206;5381;1;34;123;443;703;1559;1114;1385;19
664;Bouwjaar 1979;2025;5360;235;308;228;453;84;732;370;729;780;187;799;455;5360;1206;2287;70;1626;0;158;13;5360;181;206;83;242;73;905;315;1103;440;718;273;617;204;5360;0;27;106;426;686;1455;1118;1524;18
665;Bouwjaar 1980;2019;5732;220;341;241;469;83;796;360;853;819;200;874;476;5732;1238;2465;93;1786;0;147;3;5732;144;175;66;282;107;1268;202;1136;499;678;456;584;135;5732;5;72;187;532;1018;2184;893;812;29
666;Bouwjaar 1980;2020;5566;217;332;236;453;81;795;338;823;805;186;844;456;5566;1236;2392;89;1702;0;143;4;5566;144;182;64;276;104;1228;195;1088;483;659;443;573;127;5566;2;67;172;497;908;2094;915;884;27
667;Bouwjaar 1980;2021;5491;218;325;239;463;87;757;350;791;801;189;832;439;5491;1252;2366;87;1645;0;136;5;5491;149;197;65;283;97;1215;189;1051;471;651;430;568;125;5491;0;63;182;497;823;2007;934;960;25
668;Bouwjaar 1980;2022;5407;215;323;232;457;88;758;333;753;791;196;831;430;5407;1281;2324;86;1575;0;134;7;5407;155;213;69;279;101;1200;177;1033;460;634;411;555;120;5407;3;66;181;474;738;1902;988;1031;24
669;Bouwjaar 1980;2023;5367;218;323;230;459;81;747;343;745;782;189;831;419;5367;1317;2302;80;1527;0;135;6;5367;160;245;71;281;101;1196;183;999;450;614;398;553;116;5367;2;53;169;488;689;1770;1011;1161;24
670;Bouwjaar 1980;2024;5305;226;325;217;438;81;778;324;731;780;185;813;407;5305;1323;2273;78;1486;0;136;9;5305;168;259;69;278;102;1172;181;976;441;607;388;550;114;5305;3;45;151;485;633;1630;1048;1286;24
671;Bouwjaar 1980;2025;5258;224;324;219;452;78;762;329;716;754;191;814;395;5258;1360;2235;78;1440;0;135;10;5258;177;282;69;278;103;1166;174;952;426;593;376;546;116;5258;2;39;140;495;572;1527;1062;1392;29
672;Bouwjaar 1981;2019;6107;260;366;260;456;109;826;436;886;864;192;968;484;6107;1484;2718;65;1738;0;100;2;6107;59;388;58;392;87;1554;146;1378;362;673;458;496;56;6107;6;75;223;585;1160;2291;850;892;25
673;Bouwjaar 1981;2020;5953;255;369;255;441;98;809;422;851;841;187;950;475;5953;1490;2650;65;1649;0;95;4;5953;57;430;58;382;85;1509;135;1317;354;649;437;485;55;5953;4;85;211;548;1019;2166;937;957;26
674;Bouwjaar 1981;2021;5795;252;359;258;434;89;808;412;808;823;174;926;452;5795;1494;2566;64;1572;0;94;5;5795;56;453;60;376;78;1455;132;1263;343;634;416;479;50;5795;2;71;209;566;922;1995;998;1006;26
675;Bouwjaar 1981;2022;5782;252;354;251;431;94;820;401;785;825;179;938;452;5782;1556;2553;62;1508;0;96;7;5782;66;501;65;369;79;1456;114;1223;339;633;412;475;50;5782;2;63;180;564;884;1945;1026;1096;22
676;Bouwjaar 1981;2023;5748;249;365;255;448;99;832;385;767;827;179;897;445;5748;1603;2511;65;1463;0;99;7;5748;67;547;64;359;79;1435;110;1197;338;618;408;474;52;5748;1;53;169;543;814;1889;1063;1194;22
677;Bouwjaar 1981;2024;5662;244;382;246;441;97;815;380;741;795;178;906;437;5662;1638;2454;60;1401;0;99;10;5662;69;588;62;355;79;1409;105;1153;319;602;400;471;50;5662;1;47;166;525;753;1757;1072;1318;23
678;Bouwjaar 1981;2025;5641;243;390;254;462;90;793;375;735;797;178;895;429;5641;1701;2415;58;1355;0;101;11;5641;74;634;64;359;77;1408;106;1123;313;583;382;470;48;5641;1;48;171;527;680;1671;1083;1439;21
679;Bouwjaar 1982;2019;7678;357;479;338;687;120;1014;488;1104;1125;231;1153;582;7678;1660;3143;72;2691;0;110;2;7678;43;468;63;443;103;1662;483;2212;364;830;516;433;58;7678;5;118;314;756;1488;2847;1046;1080;24
680;Bouwjaar 1982;2020;7383;327;465;337;644;121;988;470;1052;1085;223;1120;551;7383;1672;3023;72;2506;0;106;4;7383;45;494;61;433;96;1599;468;2065;351;808;484;423;56;7383;4;105;307;730;1281;2684;1102;1150;20
681;Bouwjaar 1982;2021;7156;337;447;324;613;115;966;441;1034;1024;223;1105;527;7156;1691;2933;71;2348;0;110;3;7156;49;525;60;431;89;1549;442;1951;350;774;470;417;49;7156;4;98;292;737;1092;2554;1134;1220;25
682;Bouwjaar 1982;2022;6931;329;446;317;593;105;931;429;962;1006;211;1091;511;6931;1705;2829;71;2215;0;106;5;6931;50;574;60;415;87;1490;416;1852;339;747;448;404;49;6931;4;93;281;710;953;2397;1205;1268;20
683;Bouwjaar 1982;2023;6820;322;447;317;581;103;916;419;928;986;205;1093;503;6820;1731;2786;67;2122;0;108;6;6820;48;605;62;417;88;1460;398;1776;339;722;445;408;52;6820;4;95;254;670;885;2254;1225;1416;17
684;Bouwjaar 1982;2024;6720;314;447;300;586;108;893;410;928;964;196;1070;504;6720;1734;2748;68;2060;0;103;7;6720;49;643;60;408;88;1425;382;1727;333;714;428;409;54;6720;1;84;238;642;793;2137;1270;1540;15
685;Bouwjaar 1982;2025;6657;313;449;298;592;105;884;403;908;957;196;1067;485;6657;1766;2703;67;2012;0;99;10;6657;54;682;59;402;89;1403;354;1699;331;714;421;395;54;6657;1;83;221;641;735;2018;1254;1689;15
686;Bouwjaar 1983;2019;6871;296;430;328;671;111;954;411;995;916;182;1050;527;6871;1180;3143;47;2412;0;86;3;6871;15;352;43;303;120;1567;555;2162;366;568;569;225;26;6871;4;117;325;689;1319;2432;962;1006;17
687;Bouwjaar 1983;2020;6548;256;404;324;626;103;920;413;944;873;184;1007;494;6548;1178;2997;47;2238;0;84;4;6548;16;365;43;297;113;1493;514;2016;354;560;534;216;27;6548;4;91;299;672;1142;2284;970;1067;19
688;Bouwjaar 1983;2021;6320;257;381;315;607;100;912;401;878;839;185;986;459;6320;1194;2886;45;2110;0;81;4;6320;14;393;41;298;116;1416;504;1914;344;544;499;213;24;6320;4;109;293;669;1019;2108;981;1114;23
689;Bouwjaar 1983;2022;6055;249;374;296;587;94;876;379;809;824;182;946;439;6055;1209;2748;44;1965;0;84;5;6055;18;424;40;290;112;1340;483;1781;337;529;475;201;25;6055;3;80;271;640;912;1972;987;1167;23
690;Bouwjaar 1983;2023;5867;244;378;275;556;92;853;348;770;801;185;927;438;5867;1237;2663;43;1840;0;79;5;5867;17;445;39;303;109;1300;457;1685;331;515;446;197;23;5867;2;91;230;643;805;1864;972;1236;24
691;Bouwjaar 1983;2024;5776;236;373;264;545;89;839;347;780;791;188;905;419;5776;1270;2602;43;1776;0;77;8;5776;16;487;41;307;109;1263;447;1624;330;503;430;196;23;5776;4;90;189;643;768;1775;978;1309;20
692;Bouwjaar 1983;2025;5706;247;381;260;543;84;833;337;762;768;182;901;408;5706;1303;2569;43;1703;0;78;10;5706;18;515;42;313;108;1247;432;1572;329;497;413;195;25;5706;6;70;186;640;724;1662;1004;1394;20
693;Bouwjaar 1984;2019;8080;339;523;393;756;158;1194;506;1076;1085;224;1232;594;8080;1025;3315;18;3694;0;25;3;8080;15;326;29;242;144;1723;492;2470;278;1023;488;817;33;8080;3;113;347;742;1564;2990;1123;1170;28
694;Bouwjaar 1984;2020;7682;321;490;373;718;159;1147;487;1020;1016;213;1184;554;7682;1013;3164;19;3459;0;24;3;7682;15;339;29;226;133;1627;473;2326;275;962;464;781;32;7682;2;94;330;707;1329;2835;1174;1185;26
695;Bouwjaar 1984;2021;7297;311;458;345;671;152;1107;445;960;965;207;1153;523;7297;997;3025;19;3231;0;22;3;7297;16;351;30;218;134;1534;452;2184;272;916;423;738;29;7297;4;76;324;699;1166;2587;1187;1224;30
696;Bouwjaar 1984;2022;6961;303;423;333;629;149;1064;413;915;926;200;1103;503;6961;1000;2914;19;3004;0;21;3;6961;18;363;30;217;131;1460;430;2024;263;872;402;722;29;6961;5;70;270;688;1016;2409;1181;1299;23
697;Bouwjaar 1984;2023;6656;291;404;311;609;153;1038;384;837;883;198;1061;487;6656;1010;2801;19;2800;0;22;4;6656;18;378;32;213;126;1404;415;1882;261;836;369;694;28;6656;1;54;229;691;890;2267;1142;1356;26
698;Bouwjaar 1984;2024;6425;271;393;308;619;134;1007;365;819;825;191;1020;473;6425;1014;2720;19;2646;0;20;6;6425;18;394;35;206;124;1354;395;1788;251;815;347;671;27;6425;2;73;197;669;796;2111;1149;1402;26
699;Bouwjaar 1984;2025;6294;259;387;309;610;134;961;347;789;827;189;1016;466;6294;1045;2635;20;2563;0;22;9;6294;18;430;33;202;123;1325;388;1704;255;801;334;654;27;6294;4;71;171;681;721;1956;1176;1492;22
700;Bouwjaar 1985;2019;10845;453;720;501;1043;218;1542;622;1456;1440;328;1712;810;10845;1011;4882;82;4849;0;19;2;10845;9;182;20;388;137;2236;668;3957;289;1144;807;978;30;10845;2;140;418;969;2232;3967;1468;1623;26
701;Bouwjaar 1985;2020;10227;432;678;475;990;208;1454;589;1339;1355;299;1642;766;10227;995;4622;79;4510;0;19;2;10227;10;182;20;371;136;2129;632;3664;279;1066;773;938;27;10227;5;136;420;930;1912;3679;1449;1667;29
702;Bouwjaar 1985;2021;9605;424;607;456;914;199;1364;540;1258;1261;275;1584;723;9605;978;4362;75;4169;0;19;2;9605;10;191;20;357;130;1962;596;3440;270;998;702;901;28;9605;6;111;384;955;1593;3433;1439;1658;26
703;Bouwjaar 1985;2022;9058;397;588;413;892;191;1271;507;1167;1201;249;1472;710;9058;944;4149;66;3877;0;20;2;9058;10;198;19;344;123;1853;551;3187;266;932;668;878;29;9058;5;101;340;923;1362;3146;1463;1693;25
704;Bouwjaar 1985;2023;8608;383;561;387;825;180;1232;481;1090;1150;248;1399;672;8608;943;3957;66;3620;0;20;2;8608;10;207;19;332;120;1768;519;2995;255;894;627;834;28;8608;5;104;306;879;1184;2910;1422;1768;30
705;Bouwjaar 1985;2024;8214;373;528;357;791;166;1173;458;1035;1114;244;1334;641;8214;939;3765;66;3422;0;20;2;8214;10;215;18;319;117;1681;513;2807;248;857;597;808;24;8214;2;85;274;836;1032;2715;1401;1842;27
706;Bouwjaar 1985;2025;7886;362;521;354;756;163;1123;427;981;1082;231;1261;625;7886;935;3628;67;3231;0;20;5;7886;10;215;18;318;118;1612;496;2646;241;826;575;786;25;7886;3;85;262;815;939;2417;1419;1919;27
707;Bouwjaar 1986;2019;13317;620;854;577;1248;264;2025;741;1736;1786;369;2098;999;13317;1164;7904;150;4087;0;12;0;13317;1;107;24;408;124;2193;954;5832;314;1105;1279;950;26;13317;6;184;531;1384;2823;4802;1713;1836;38
708;Bouwjaar 1986;2020;12616;581;799;577;1172;242;1927;711;1625;1679;358;1983;962;12616;1122;7516;150;3817;0;11;0;12616;1;110;23;387;120;2088;886;5497;306;1038;1223;914;23;12616;5;176;537;1321;2390;4537;1685;1927;38
709;Bouwjaar 1986;2021;12024;559;777;561;1099;240;1834;681;1546;1559;355;1907;906;12024;1101;7196;146;3567;0;11;3;12024;2;118;23;376;118;1993;847;5190;305;985;1171;873;23;12024;5;191;521;1347;2039;4243;1665;1979;34
710;Bouwjaar 1986;2022;11448;551;731;532;1047;225;1748;661;1427;1458;343;1837;888;11448;1094;6852;145;3340;0;12;5;11448;2;123;25;366;117;1910;812;4887;298;934;1111;841;22;11448;2;153;499;1292;1765;3970;1733;2004;30
711;Bouwjaar 1986;2023;10863;529;701;504;993;212;1666;613;1336;1369;327;1752;861;10863;1070;6524;140;3112;0;12;5;10863;1;126;23;353;107;1798;777;4630;293;879;1059;795;22;10863;3;147;459;1260;1541;3637;1706;2077;33
712;Bouwjaar 1986;2024;10321;527;674;487;930;211;1562;590;1251;1311;314;1648;816;10321;1058;6226;135;2884;0;12;6;10321;2;132;23;343;106;1704;747;4382;285;829;996;755;17;10321;3;134;398;1219;1391;3302;1727;2114;33
713;Bouwjaar 1986;2025;9843;500;644;466;900;192;1510;550;1188;1244;307;1568;774;9843;1030;5919;134;2739;0;12;9;9843;2;142;22;339;110;1620;699;4124;284;794;952;738;17;9843;5;118;360;1172;1281;2973;1716;2186;32
714;Bouwjaar 1987;2019;10868;491;635;500;994;234;1620;641;1446;1411;332;1767;797;10868;1142;5496;289;3932;0;6;3;10868;12;97;11;388;123;1094;1092;4105;283;1311;772;1571;9;10868;5;175;498;1164;2480;3910;1291;1304;41
715;Bouwjaar 1987;2020;10368;496;597;466;949;210;1573;612;1361;1337;321;1675;771;10368;1110;5264;281;3703;0;6;4;10368;13;96;11;371;119;1028;1037;3909;280;1245;733;1516;10;10368;5;164;465;1114;2148;3708;1365;1356;43
