ID;BedrijfstakkenWoningen;RegioS;Perioden;AantalInstallaties_1;OpgesteldVermogenVanZonnepanelen_2
3546;Woningen;Ede;2016;3148.0;9792.0
3547;Woningen;Ede;2017;3921.0;12320.0
3548;Woningen;Ede;2018;5238.0;16967.0
3549;Woningen;Eemnes;2012;22.0;52.0
3550;Woningen;Eemnes;2013;54.0;135.0
3551;Woningen;Eemnes;2014;113.0;331.0
3552;Woningen;Eemnes;2015;274.0;745.0
3553;Woningen;Eemnes;2016;364.0;984.0
3554;Woningen;Eemnes;2017;554.0;1542.0
3555;Woningen;Eemnes;2018;864.0;2365.0
3556;Woningen;Eemsmond;2012;113.0;358.0
3557;Woningen;Eemsmond;2013;202.0;762.0
3558;Woningen;Eemsmond;2014;306.0;1210.0
3559;Woningen;Eemsmond;2015;1249.0;4142.0
3560;Woningen;Eemsmond;2016;1531.0;5088.0
3561;Woningen;Eemsmond;2017;1668.0;5591.0
3562;Woningen;Eemsmond;2018;1805.0;6072.0
3563;Woningen;Eersel;2012;109.0;516.0
3564;Woningen;Eersel;2013;232.0;1164.0
3565;Woningen;Eersel;2014;312.0;1493.0
3566;Woningen;Eersel;2015;397.0;1873.0
3567;Woningen;Eersel;2016;481.0;2216.0
3568;Woningen;Eersel;2017;624.0;2847.0
3569;Woningen;Eersel;2018;874.0;3819.0
3570;Woningen;Eijsden-Margraten;2012;242.0;741.0
3571;Woningen;Eijsden-Margraten;2013;414.0;1328.0
3572;Woningen;Eijsden-Margraten;2014;540.0;1894.0
3573;Woningen;Eijsden-Margraten;2015;718.0;2665.0
3574;Woningen;Eijsden-Margraten;2016;1168.0;4433.0
3575;Woningen;Eijsden-Margraten;2017;1500.0;5779.0
3576;Woningen;Eijsden-Margraten;2018;1951.0;7787.0
3577;Woningen;Eindhoven;2012;549.0;1514.0
3578;Woningen;Eindhoven;2013;1293.0;3946.0
3579;Woningen;Eindhoven;2014;1926.0;6159.0
3580;Woningen;Eindhoven;2015;2543.0;8313.0
3581;Woningen;Eindhoven;2016;3319.0;10889.0
3582;Woningen;Eindhoven;2017;5132.0;15872.0
3583;Woningen;Eindhoven;2018;7922.0;24906.0
3584;Woningen;Elburg;2012;55.0;129.0
3585;Woningen;Elburg;2013;158.0;497.0
3586;Woningen;Elburg;2014;245.0;874.0
3587;Woningen;Elburg;2015;336.0;1184.0
3588;Woningen;Elburg;2016;398.0;1394.0
3589;Woningen;Elburg;2017;590.0;2038.0
3590;Woningen;Elburg;2018;1172.0;3889.0
3591;Woningen;Emmen;2012;341.0;1170.0
3592;Woningen;Emmen;2013;752.0;2961.0
3593;Woningen;Emmen;2014;1168.0;4664.0
3594;Woningen;Emmen;2015;1781.0;7092.0
3595;Woningen;Emmen;2016;2896.0;11149.0
3596;Woningen;Emmen;2017;4655.0;16489.0
3597;Woningen;Emmen;2018;6288.0;22590.0
3598;Woningen;Enkhuizen;2012;66.0;118.0
3599;Woningen;Enkhuizen;2013;165.0;377.0
3600;Woningen;Enkhuizen;2014;221.0;542.0
3601;Woningen;Enkhuizen;2015;266.0;749.0
3602;Woningen;Enkhuizen;2016;357.0;987.0
3603;Woningen;Enkhuizen;2017;487.0;1259.0
3604;Woningen;Enkhuizen;2018;693.0;1918.0
3605;Woningen;Enschede;2012;282.0;823.0
3606;Woningen;Enschede;2013;686.0;2124.0
3607;Woningen;Enschede;2014;1434.0;4404.0
3608;Woningen;Enschede;2015;2355.0;7303.0
3609;Woningen;Enschede;2016;3143.0;9430.0
3610;Woningen;Enschede;2017;4138.0;12773.0
3611;Woningen;Enschede;2018;5082.0;16508.0
3612;Woningen;Epe;2012;90.0;313.0
3613;Woningen;Epe;2013;212.0;768.0
3614;Woningen;Epe;2014;381.0;1255.0
3615;Woningen;Epe;2015;474.0;1629.0
3616;Woningen;Epe;2016;603.0;2166.0
3617;Woningen;Epe;2017;776.0;2815.0
3618;Woningen;Epe;2018;1303.0;4946.0
3619;Woningen;Ermelo;2012;121.0;284.0
3620;Woningen;Ermelo;2013;256.0;756.0
3621;Woningen;Ermelo;2014;369.0;1216.0
3622;Woningen;Ermelo;2015;523.0;1871.0
3623;Woningen;Ermelo;2016;805.0;2731.0
3624;Woningen;Ermelo;2017;1042.0;3570.0
3625;Woningen;Ermelo;2018;1498.0;5078.0
3626;Woningen;Etten-Leur;2012;176.0;644.0
3627;Woningen;Etten-Leur;2013;360.0;1323.0
3628;Woningen;Etten-Leur;2014;518.0;1924.0
3629;Woningen;Etten-Leur;2015;651.0;2425.0
3630;Woningen;Etten-Leur;2016;826.0;2913.0
3631;Woningen;Etten-Leur;2017;1094.0;4064.0
3632;Woningen;Etten-Leur;2018;1377.0;5319.0
3633;Woningen;Ferwerderadiel;2012;62.0;169.0
3634;Woningen;Ferwerderadiel;2013;119.0;393.0
3635;Woningen;Ferwerderadiel;2014;167.0;576.0
3636;Woningen;Ferwerderadiel;2015;213.0;725.0
3637;Woningen;Ferwerderadiel;2016;253.0;867.0
3638;Woningen;Ferwerderadiel;2017;306.0;1119.0
3639;Woningen;Ferwerderadiel;2018;378.0;1400.0
3640;Woningen;De Fryske Marren;2012;410.0;1266.0
3641;Woningen;De Fryske Marren;2013;739.0;2397.0
3642;Woningen;De Fryske Marren;2014;1094.0;3712.0
3643;Woningen;De Fryske Marren;2015;1402.0;4830.0
3644;Woningen;De Fryske Marren;2016;1703.0;5942.0
3645;Woningen;De Fryske Marren;2017;2075.0;7244.0
3646;Woningen;De Fryske Marren;2018;3061.0;10410.0
3647;Woningen;Geertruidenberg;2012;63.0;152.0
3648;Woningen;Geertruidenberg;2013;135.0;391.0
3649;Woningen;Geertruidenberg;2014;188.0;568.0
3650;Woningen;Geertruidenberg;2015;243.0;772.0
3651;Woningen;Geertruidenberg;2016;306.0;1058.0
3652;Woningen;Geertruidenberg;2017;441.0;1513.0
3653;Woningen;Geertruidenberg;2018;698.0;2458.0
3654;Woningen;Geldermalsen;2012;113.0;300.0
3655;Woningen;Geldermalsen;2013;260.0;890.0
3656;Woningen;Geldermalsen;2014;396.0;1494.0
3657;Woningen;Geldermalsen;2015;512.0;1893.0
3658;Woningen;Geldermalsen;2016;675.0;2478.0
3659;Woningen;Geldermalsen;2017;881.0;3134.0
3660;Woningen;Geldermalsen;2018;1234.0;4507.0
3661;Woningen;Geldrop-Mierlo;2012;117.0;338.0
3662;Woningen;Geldrop-Mierlo;2013;277.0;867.0
3663;Woningen;Geldrop-Mierlo;2014;449.0;1555.0
3664;Woningen;Geldrop-Mierlo;2015;687.0;2426.0
3665;Woningen;Geldrop-Mierlo;2016;823.0;2938.0
3666;Woningen;Geldrop-Mierlo;2017;1117.0;3967.0
3667;Woningen;Geldrop-Mierlo;2018;1916.0;6822.0
3668;Woningen;Gemert-Bakel;2012;105.0;443.0
3669;Woningen;Gemert-Bakel;2013;239.0;1018.0
3670;Woningen;Gemert-Bakel;2014;351.0;1487.0
3671;Woningen;Gemert-Bakel;2015;654.0;2200.0
3672;Woningen;Gemert-Bakel;2016;931.0;3053.0
3673;Woningen;Gemert-Bakel;2017;1229.0;4195.0
3674;Woningen;Gemert-Bakel;2018;1692.0;5958.0
3675;Woningen;Gennep;2012;112.0;308.0
3676;Woningen;Gennep;2013;181.0;595.0
3677;Woningen;Gennep;2014;250.0;895.0
3678;Woningen;Gennep;2015;397.0;1427.0
3679;Woningen;Gennep;2016;558.0;1927.0
3680;Woningen;Gennep;2017;678.0;2432.0
3681;Woningen;Gennep;2018;829.0;3018.0
3682;Woningen;Giessenlanden;2012;71.0;206.0
3683;Woningen;Giessenlanden;2013;176.0;608.0
3684;Woningen;Giessenlanden;2014;290.0;1030.0
3685;Woningen;Giessenlanden;2015;415.0;1503.0
3686;Woningen;Giessenlanden;2016;508.0;1820.0
3687;Woningen;Giessenlanden;2017;593.0;2161.0
3688;Woningen;Giessenlanden;2018;682.0;2575.0
3689;Woningen;Gilze en Rijen;2012;90.0;320.0
3690;Woningen;Gilze en Rijen;2013;252.0;952.0
3691;Woningen;Gilze en Rijen;2014;402.0;1532.0
3692;Woningen;Gilze en Rijen;2015;547.0;2125.0
3693;Woningen;Gilze en Rijen;2016;663.0;2566.0
3694;Woningen;Gilze en Rijen;2017;833.0;3319.0
3695;Woningen;Gilze en Rijen;2018;1128.0;4498.0
3696;Woningen;Goeree-Overflakkee;2012;491.0;923.0
3697;Woningen;Goeree-Overflakkee;2013;825.0;1958.0
3698;Woningen;Goeree-Overflakkee;2014;1175.0;3049.0
3699;Woningen;Goeree-Overflakkee;2015;1478.0;4019.0
3700;Woningen;Goeree-Overflakkee;2016;1848.0;5147.0
3701;Woningen;Goeree-Overflakkee;2017;2415.0;7018.0
3702;Woningen;Goeree-Overflakkee;2018;3208.0;9704.0
3703;Woningen;Goes;2012;181.0;458.0
3704;Woningen;Goes;2013;492.0;1460.0
3705;Woningen;Goes;2014;979.0;2832.0
3706;Woningen;Goes;2015;1294.0;3763.0
3707;Woningen;Goes;2016;1878.0;5137.0
3708;Woningen;Goes;2017;2330.0;6569.0
3709;Woningen;Goes;2018;3011.0;8474.0
3710;Woningen;Goirle;2012;78.0;228.0
3711;Woningen;Goirle;2013;172.0;575.0
3712;Woningen;Goirle;2014;295.0;1072.0
3713;Woningen;Goirle;2015;381.0;1385.0
3714;Woningen;Goirle;2016;448.0;1784.0
3715;Woningen;Goirle;2017;656.0;2473.0
3716;Woningen;Goirle;2018;919.0;3465.0
3717;Woningen;Gooise Meren;2012;115.0;221.0
3718;Woningen;Gooise Meren;2013;230.0;521.0
3719;Woningen;Gooise Meren;2014;341.0;829.0
3720;Woningen;Gooise Meren;2015;520.0;1335.0
3721;Woningen;Gooise Meren;2016;637.0;1733.0
3722;Woningen;Gooise Meren;2017;836.0;2329.0
3723;Woningen;Gooise Meren;2018;1176.0;3310.0
3724;Woningen;Gorinchem;2012;123.0;186.0
3725;Woningen;Gorinchem;2013;209.0;400.0
3726;Woningen;Gorinchem;2014;362.0;856.0
3727;Woningen;Gorinchem;2015;470.0;1209.0
3728;Woningen;Gorinchem;2016;530.0;1418.0
3729;Woningen;Gorinchem;2017;703.0;1891.0
3730;Woningen;Gorinchem;2018;910.0;2516.0
3731;Woningen;Gouda;2012;299.0;458.0
3732;Woningen;Gouda;2013;479.0;853.0
3733;Woningen;Gouda;2014;648.0;1346.0
3734;Woningen;Gouda;2015;870.0;1970.0
3735;Woningen;Gouda;2016;1032.0;2439.0
3736;Woningen;Gouda;2017;1585.0;3684.0
3737;Woningen;Gouda;2018;2477.0;6274.0
3738;Woningen;Grave;2012;32.0;121.0
3739;Woningen;Grave;2013;94.0;398.0
3740;Woningen;Grave;2014;145.0;587.0
3741;Woningen;Grave;2015;182.0;737.0
3742;Woningen;Grave;2016;228.0;931.0
3743;Woningen;Grave;2017;350.0;1357.0
3744;Woningen;Grave;2018;470.0;1856.0
3745;Woningen;'s-Gravenhage (gemeente);2012;1846.0;2438.0
3746;Woningen;'s-Gravenhage (gemeente);2013;2466.0;4052.0
3747;Woningen;'s-Gravenhage (gemeente);2014;3131.0;6012.0
3748;Woningen;'s-Gravenhage (gemeente);2015;3806.0;8106.0
3749;Woningen;'s-Gravenhage (gemeente);2016;4497.0;10028.0
3750;Woningen;'s-Gravenhage (gemeente);2017;5465.0;12767.0
3751;Woningen;'s-Gravenhage (gemeente);2018;7118.0;17662.0
3752;Woningen;Groningen (gemeente);2012;728.0;1655.0
3753;Woningen;Groningen (gemeente);2013;;
3754;Woningen;Groningen (gemeente);2014;2034.0;5351.0
3755;Woningen;Groningen (gemeente);2015;2736.0;7637.0
3756;Woningen;Groningen (gemeente);2016;4384.0;11944.0
3757;Woningen;Groningen (gemeente);2017;6260.0;16429.0
3758;Woningen;Groningen (gemeente);2018;7819.0;21554.0
3759;Woningen;Grootegast;2012;59.0;189.0
3760;Woningen;Grootegast;2013;150.0;535.0
3761;Woningen;Grootegast;2014;216.0;797.0
3762;Woningen;Grootegast;2015;288.0;1137.0
3763;Woningen;Grootegast;2016;368.0;1435.0
3764;Woningen;Grootegast;2017;468.0;1908.0
3765;Woningen;Grootegast;2018;604.0;2493.0
3766;Woningen;Gulpen-Wittem;2012;197.0;610.0
3767;Woningen;Gulpen-Wittem;2013;323.0;1050.0
3768;Woningen;Gulpen-Wittem;2014;394.0;1318.0
3769;Woningen;Gulpen-Wittem;2015;469.0;1603.0
3770;Woningen;Gulpen-Wittem;2016;539.0;1868.0
3771;Woningen;Gulpen-Wittem;2017;656.0;2363.0
3772;Woningen;Gulpen-Wittem;2018;812.0;3067.0
3773;Woningen;Haaksbergen;2012;69.0;192.0
3774;Woningen;Haaksbergen;2013;202.0;684.0
3775;Woningen;Haaksbergen;2014;490.0;1627.0
3776;Woningen;Haaksbergen;2015;662.0;2208.0
3777;Woningen;Haaksbergen;2016;797.0;2661.0
3778;Woningen;Haaksbergen;2017;940.0;3165.0
3779;Woningen;Haaksbergen;2018;1150.0;3992.0
3780;Woningen;Haaren;2012;110.0;371.0
3781;Woningen;Haaren;2013;230.0;841.0
3782;Woningen;Haaren;2014;287.0;1068.0
3783;Woningen;Haaren;2015;342.0;1263.0
3784;Woningen;Haaren;2016;402.0;1469.0
3785;Woningen;Haaren;2017;568.0;2012.0
3786;Woningen;Haaren;2018;710.0;2723.0
3787;Woningen;Haarlem;2012;;
3788;Woningen;Haarlem;2013;982.0;1935.0
3789;Woningen;Haarlem;2014;1423.0;2940.0
3790;Woningen;Haarlem;2015;;
3791;Woningen;Haarlem;2016;2278.0;5648.0
3792;Woningen;Haarlem;2017;2901.0;7435.0
3793;Woningen;Haarlem;2018;3711.0;9567.0
3794;Woningen;Haarlemmerliede en Spaarnwoude;2012;;
3795;Woningen;Haarlemmerliede en Spaarnwoude;2013;;
3796;Woningen;Haarlemmerliede en Spaarnwoude;2014;73.0;180.0
3797;Woningen;Haarlemmerliede en Spaarnwoude;2015;106.0;276.0
3798;Woningen;Haarlemmerliede en Spaarnwoude;2016;131.0;461.0
3799;Woningen;Haarlemmerliede en Spaarnwoude;2017;178.0;670.0
3800;Woningen;Haarlemmerliede en Spaarnwoude;2018;237.0;867.0
3801;Woningen;Haarlemmermeer;2012;558.0;1029.0
3802;Woningen;Haarlemmermeer;2013;1065.0;2472.0
3803;Woningen;Haarlemmermeer;2014;1835.0;4458.0
3804;Woningen;Haarlemmermeer;2015;3197.0;7761.0
3805;Woningen;Haarlemmermeer;2016;4010.0;10693.0
3806;Woningen;Haarlemmermeer;2017;5463.0;15105.0
3807;Woningen;Haarlemmermeer;2018;6800.0;19430.0
3808;Woningen;Halderberge;2012;88.0;278.0
3809;Woningen;Halderberge;2013;221.0;782.0
3810;Woningen;Halderberge;2014;354.0;1384.0
3811;Woningen;Halderberge;2015;454.0;1824.0
3812;Woningen;Halderberge;2016;566.0;2242.0
3813;Woningen;Halderberge;2017;764.0;2988.0
3814;Woningen;Halderberge;2018;1224.0;4545.0
3815;Woningen;Hardenberg;2012;320.0;1504.0
3816;Woningen;Hardenberg;2013;686.0;3180.0
3817;Woningen;Hardenberg;2014;1005.0;4469.0
3818;Woningen;Hardenberg;2015;1578.0;7058.0
3819;Woningen;Hardenberg;2016;1914.0;8417.0
3820;Woningen;Hardenberg;2017;2371.0;9786.0
3821;Woningen;Hardenberg;2018;2950.0;12073.0
3822;Woningen;Harderwijk;2012;229.0;391.0
3823;Woningen;Harderwijk;2013;433.0;997.0
3824;Woningen;Harderwijk;2014;591.0;1476.0
3825;Woningen;Harderwijk;2015;725.0;1895.0
3826;Woningen;Harderwijk;2016;888.0;2399.0
3827;Woningen;Harderwijk;2017;1120.0;3062.0
3828;Woningen;Harderwijk;2018;1860.0;5348.0
3829;Woningen;Hardinxveld-Giessendam;2012;;
3830;Woningen;Hardinxveld-Giessendam;2013;107.0;306.0
3831;Woningen;Hardinxveld-Giessendam;2014;209.0;633.0
3832;Woningen;Hardinxveld-Giessendam;2015;274.0;843.0
3833;Woningen;Hardinxveld-Giessendam;2016;343.0;1018.0
3834;Woningen;Hardinxveld-Giessendam;2017;439.0;1311.0
3835;Woningen;Hardinxveld-Giessendam;2018;579.0;1771.0
3836;Woningen;Haren;2012;;
3837;Woningen;Haren;2013;;
3838;Woningen;Haren;2014;401.0;1258.0
3839;Woningen;Haren;2015;535.0;1749.0
3840;Woningen;Haren;2016;741.0;2355.0
3841;Woningen;Haren;2017;1201.0;3562.0
3842;Woningen;Haren;2018;1538.0;4724.0
3843;Woningen;Harlingen;2012;77.0;195.0
3844;Woningen;Harlingen;2013;175.0;526.0
3845;Woningen;Harlingen;2014;254.0;817.0
3846;Woningen;Harlingen;2015;322.0;1058.0
3847;Woningen;Harlingen;2016;368.0;1209.0
3848;Woningen;Harlingen;2017;1465.0;3759.0
3849;Woningen;Harlingen;2018;2069.0;5333.0
3850;Woningen;Hattem;2012;53.0;138.0
3851;Woningen;Hattem;2013;117.0;348.0
3852;Woningen;Hattem;2014;209.0;598.0
3853;Woningen;Hattem;2015;296.0;865.0
3854;Woningen;Hattem;2016;392.0;1169.0
3855;Woningen;Hattem;2017;440.0;1335.0
3856;Woningen;Hattem;2018;557.0;1888.0
3857;Woningen;Heemskerk;2012;128.0;225.0
3858;Woningen;Heemskerk;2013;273.0;651.0
3859;Woningen;Heemskerk;2014;416.0;1101.0
3860;Woningen;Heemskerk;2015;605.0;1754.0
3861;Woningen;Heemskerk;2016;735.0;2192.0
3862;Woningen;Heemskerk;2017;1065.0;3134.0
3863;Woningen;Heemskerk;2018;1895.0;5756.0
3864;Woningen;Heemstede;2012;119.0;176.0
3865;Woningen;Heemstede;2013;232.0;410.0
3866;Woningen;Heemstede;2014;320.0;680.0
3867;Woningen;Heemstede;2015;431.0;1002.0
3868;Woningen;Heemstede;2016;502.0;1213.0
3869;Woningen;Heemstede;2017;641.0;1613.0
3870;Woningen;Heemstede;2018;857.0;2294.0
3871;Woningen;Heerde;2012;68.0;186.0
3872;Woningen;Heerde;2013;166.0;592.0
3873;Woningen;Heerde;2014;400.0;1149.0
3874;Woningen;Heerde;2015;479.0;1455.0
3875;Woningen;Heerde;2016;562.0;1788.0
3876;Woningen;Heerde;2017;688.0;2329.0
3877;Woningen;Heerde;2018;841.0;2960.0
3878;Woningen;Heerenveen;2012;277.0;742.0
3879;Woningen;Heerenveen;2013;622.0;1873.0
3880;Woningen;Heerenveen;2014;906.0;2960.0
3881;Woningen;Heerenveen;2015;1261.0;4097.0
3882;Woningen;Heerenveen;2016;1520.0;5046.0
3883;Woningen;Heerenveen;2017;1975.0;6735.0
3884;Woningen;Heerenveen;2018;2880.0;9595.0
3885;Woningen;Heerhugowaard;2012;1436.0;2363.0
3886;Woningen;Heerhugowaard;2013;2047.0;3884.0
3887;Woningen;Heerhugowaard;2014;2462.0;5146.0
3888;Woningen;Heerhugowaard;2015;2709.0;5931.0
3889;Woningen;Heerhugowaard;2016;3148.0;7695.0
3890;Woningen;Heerhugowaard;2017;3733.0;10225.0
3891;Woningen;Heerhugowaard;2018;4416.0;12770.0
3892;Woningen;Heerlen;2012;372.0;876.0
3893;Woningen;Heerlen;2013;643.0;1686.0
3894;Woningen;Heerlen;2014;853.0;2387.0
3895;Woningen;Heerlen;2015;1280.0;3866.0
3896;Woningen;Heerlen;2016;1679.0;5285.0
3897;Woningen;Heerlen;2017;2765.0;9157.0
3898;Woningen;Heerlen;2018;3815.0;13045.0
3899;Woningen;Heeze-Leende;2012;78.0;238.0
3900;Woningen;Heeze-Leende;2013;181.0;686.0
3901;Woningen;Heeze-Leende;2014;258.0;1015.0
3902;Woningen;Heeze-Leende;2015;334.0;1429.0
3903;Woningen;Heeze-Leende;2016;427.0;1833.0
3904;Woningen;Heeze-Leende;2017;579.0;2430.0
3905;Woningen;Heeze-Leende;2018;779.0;3336.0
3906;Woningen;Heiloo;2012;130.0;256.0
3907;Woningen;Heiloo;2013;339.0;790.0
3908;Woningen;Heiloo;2014;478.0;1183.0
3909;Woningen;Heiloo;2015;627.0;1620.0
3910;Woningen;Heiloo;2016;793.0;2078.0
3911;Woningen;Heiloo;2017;1028.0;2800.0
3912;Woningen;Heiloo;2018;1480.0;4153.0
3913;Woningen;Den Helder;2012;157.0;279.0
3914;Woningen;Den Helder;2013;520.0;1234.0
3915;Woningen;Den Helder;2014;848.0;2069.0
3916;Woningen;Den Helder;2015;1276.0;3071.0
3917;Woningen;Den Helder;2016;1657.0;3966.0
3918;Woningen;Den Helder;2017;1939.0;4739.0
3919;Woningen;Den Helder;2018;2373.0;5885.0
3920;Woningen;Hellendoorn;2012;151.0;731.0
3921;Woningen;Hellendoorn;2013;426.0;1782.0
3922;Woningen;Hellendoorn;2014;621.0;2630.0
3923;Woningen;Hellendoorn;2015;902.0;3667.0
3924;Woningen;Hellendoorn;2016;1033.0;4211.0
3925;Woningen;Hellendoorn;2017;1214.0;4939.0
3926;Woningen;Hellendoorn;2018;1501.0;6131.0
3927;Woningen;Hellevoetsluis;2012;167.0;407.0
3928;Woningen;Hellevoetsluis;2013;303.0;777.0
3929;Woningen;Hellevoetsluis;2014;596.0;1565.0
3930;Woningen;Hellevoetsluis;2015;780.0;2193.0
3931;Woningen;Hellevoetsluis;2016;878.0;2518.0
3932;Woningen;Hellevoetsluis;2017;1098.0;3210.0
3933;Woningen;Hellevoetsluis;2018;1309.0;3946.0
3934;Woningen;Helmond;2012;160.0;460.0
3935;Woningen;Helmond;2013;477.0;1540.0
3936;Woningen;Helmond;2014;688.0;2290.0
3937;Woningen;Helmond;2015;986.0;3304.0
3938;Woningen;Helmond;2016;1231.0;4286.0
3939;Woningen;Helmond;2017;1695.0;5890.0
3940;Woningen;Helmond;2018;2400.0;8375.0
3941;Woningen;Hendrik-Ido-Ambacht;2012;66.0;129.0
3942;Woningen;Hendrik-Ido-Ambacht;2013;193.0;526.0
3943;Woningen;Hendrik-Ido-Ambacht;2014;271.0;776.0
3944;Woningen;Hendrik-Ido-Ambacht;2015;360.0;1033.0
3945;Woningen;Hendrik-Ido-Ambacht;2016;415.0;1206.0
3946;Woningen;Hendrik-Ido-Ambacht;2017;584.0;1709.0
3947;Woningen;Hendrik-Ido-Ambacht;2018;909.0;2669.0
3948;Woningen;Hengelo (O.);2012;182.0;504.0
3949;Woningen;Hengelo (O.);2013;484.0;1534.0
3950;Woningen;Hengelo (O.);2014;824.0;2729.0
3951;Woningen;Hengelo (O.);2015;1266.0;4421.0
3952;Woningen;Hengelo (O.);2016;1541.0;5483.0
3953;Woningen;Hengelo (O.);2017;1917.0;6799.0
3954;Woningen;Hengelo (O.);2018;2457.0;8827.0
3955;Woningen;'s-Hertogenbosch;2012;371.0;985.0
3956;Woningen;'s-Hertogenbosch;2013;901.0;2859.0
3957;Woningen;'s-Hertogenbosch;2014;1270.0;4269.0
3958;Woningen;'s-Hertogenbosch;2015;1687.0;5748.0
3959;Woningen;'s-Hertogenbosch;2016;2170.0;7464.0
3960;Woningen;'s-Hertogenbosch;2017;2910.0;9936.0
3961;Woningen;'s-Hertogenbosch;2018;4031.0;13897.0
3962;Woningen;Heumen;2012;74.0;186.0
3963;Woningen;Heumen;2013;211.0;661.0
3964;Woningen;Heumen;2014;308.0;1014.0
3965;Woningen;Heumen;2015;396.0;1312.0
3966;Woningen;Heumen;2016;472.0;1590.0
3967;Woningen;Heumen;2017;610.0;2097.0
3968;Woningen;Heumen;2018;837.0;3021.0
3969;Woningen;Heusden;2012;180.0;538.0
3970;Woningen;Heusden;2013;452.0;1537.0
3971;Woningen;Heusden;2014;600.0;2124.0
3972;Woningen;Heusden;2015;829.0;2984.0
3973;Woningen;Heusden;2016;1010.0;3706.0
3974;Woningen;Heusden;2017;1402.0;4927.0
3975;Woningen;Heusden;2018;1786.0;6447.0
3976;Woningen;Hillegom;2012;74.0;197.0
3977;Woningen;Hillegom;2013;197.0;470.0
3978;Woningen;Hillegom;2014;280.0;688.0
3979;Woningen;Hillegom;2015;340.0;866.0
3980;Woningen;Hillegom;2016;525.0;1322.0
3981;Woningen;Hillegom;2017;857.0;1994.0
3982;Woningen;Hillegom;2018;1114.0;2653.0
3983;Woningen;Hilvarenbeek;2012;80.0;247.0
3984;Woningen;Hilvarenbeek;2013;186.0;631.0
3985;Woningen;Hilvarenbeek;2014;269.0;1018.0
3986;Woningen;Hilvarenbeek;2015;346.0;1296.0
3987;Woningen;Hilvarenbeek;2016;427.0;1663.0
3988;Woningen;Hilvarenbeek;2017;534.0;2141.0
3989;Woningen;Hilvarenbeek;2018;686.0;2789.0
3990;Woningen;Hilversum;2012;159.0;280.0
3991;Woningen;Hilversum;2013;308.0;686.0
3992;Woningen;Hilversum;2014;460.0;1094.0
3993;Woningen;Hilversum;2015;686.0;1779.0
3994;Woningen;Hilversum;2016;943.0;2513.0
3995;Woningen;Hilversum;2017;1557.0;3846.0
3996;Woningen;Hilversum;2018;2442.0;5860.0
3997;Woningen;Hof van Twente;2012;277.0;814.0
3998;Woningen;Hof van Twente;2013;451.0;1586.0
3999;Woningen;Hof van Twente;2014;673.0;2490.0
4000;Woningen;Hof van Twente;2015;1041.0;3941.0
4001;Woningen;Hof van Twente;2016;1233.0;4768.0
4002;Woningen;Hof van Twente;2017;1562.0;5958.0
4003;Woningen;Hof van Twente;2018;2076.0;7785.0
4004;Woningen;Hollands Kroon;2012;;
4005;Woningen;Hollands Kroon;2013;793.0;2416.0
4006;Woningen;Hollands Kroon;2014;1084.0;3432.0
4007;Woningen;Hollands Kroon;2015;1385.0;4456.0
4008;Woningen;Hollands Kroon;2016;1637.0;5289.0
4009;Woningen;Hollands Kroon;2017;2010.0;6594.0
4010;Woningen;Hollands Kroon;2018;2733.0;9248.0
4011;Woningen;Hoogeveen;2012;209.0;659.0
4012;Woningen;Hoogeveen;2013;493.0;1708.0
4013;Woningen;Hoogeveen;2014;740.0;2601.0
4014;Woningen;Hoogeveen;2015;1212.0;4205.0
4015;Woningen;Hoogeveen;2016;2037.0;6836.0
4016;Woningen;Hoogeveen;2017;3666.0;11233.0
4017;Woningen;Hoogeveen;2018;4705.0;14661.0
4018;Woningen;Hoorn;2012;327.0;665.0
4019;Woningen;Hoorn;2013;826.0;1881.0
4020;Woningen;Hoorn;2014;1111.0;2674.0
4021;Woningen;Hoorn;2015;1558.0;3799.0
4022;Woningen;Hoorn;2016;2103.0;5181.0
4023;Woningen;Hoorn;2017;2601.0;6502.0
4024;Woningen;Hoorn;2018;3555.0;9200.0
4025;Woningen;Horst aan de Maas;2012;307.0;1139.0
4026;Woningen;Horst aan de Maas;2013;610.0;2419.0
4027;Woningen;Horst aan de Maas;2014;824.0;3379.0
4028;Woningen;Horst aan de Maas;2015;1176.0;4886.0
4029;Woningen;Horst aan de Maas;2016;1580.0;6736.0
4030;Woningen;Horst aan de Maas;2017;2058.0;8724.0
4031;Woningen;Horst aan de Maas;2018;2720.0;11536.0
4032;Woningen;Houten;2012;529.0;1192.0
4033;Woningen;Houten;2013;865.0;2100.0
4034;Woningen;Houten;2014;1106.0;2820.0
4035;Woningen;Houten;2015;1420.0;3818.0
4036;Woningen;Houten;2016;1707.0;4734.0
4037;Woningen;Houten;2017;1987.0;5670.0
4038;Woningen;Houten;2018;2470.0;7336.0
4039;Woningen;Huizen;2012;95.0;397.0
4040;Woningen;Huizen;2013;222.0;813.0
4041;Woningen;Huizen;2014;398.0;1345.0
4042;Woningen;Huizen;2015;556.0;1794.0
4043;Woningen;Huizen;2016;709.0;2304.0
4044;Woningen;Huizen;2017;1199.0;3522.0
4045;Woningen;Huizen;2018;2417.0;6265.0
4046;Woningen;Hulst;2012;109.0;376.0
4047;Woningen;Hulst;2013;309.0;1062.0
4048;Woningen;Hulst;2014;538.0;1914.0
4049;Woningen;Hulst;2015;801.0;2752.0
4050;Woningen;Hulst;2016;1763.0;5227.0
