ID;Woonruimten;BewoningWoonruimte;RegioS;Perioden;BewoondeWoonruimte_1
8721;Totaal;2 of meer particuliere huishoudens;Ede;2016;1620.0
8722;Totaal;2 of meer particuliere huishoudens;Ede;2017;1570.0
8723;Totaal;2 of meer particuliere huishoudens;Ede;2018;1570.0
8724;Totaal;2 of meer particuliere huishoudens;Ede;2019;1505.0
8725;Totaal;2 of meer particuliere huishoudens;Ede;2020;1405.0
8726;Totaal;2 of meer particuliere huishoudens;Ede;2021;1415.0
8727;Totaal;2 of meer particuliere huishoudens;Ede;2022;1500.0
8728;Totaal;2 of meer particuliere huishoudens;Eemnes;2015;55.0
8729;Totaal;2 of meer particuliere huishoudens;Eemnes;2016;45.0
8730;Totaal;2 of meer particuliere huishoudens;Eemnes;2017;60.0
8731;Totaal;2 of meer particuliere huishoudens;Eemnes;2018;75.0
8732;Totaal;2 of meer particuliere huishoudens;Eemnes;2019;80.0
8733;Totaal;2 of meer particuliere huishoudens;Eemnes;2020;80.0
8734;Totaal;2 of meer particuliere huishoudens;Eemnes;2021;80.0
8735;Totaal;2 of meer particuliere huishoudens;Eemnes;2022;85.0
8736;Totaal;2 of meer particuliere huishoudens;Eemsdelta;2015;
8737;Totaal;2 of meer particuliere huishoudens;Eemsdelta;2016;
8738;Totaal;2 of meer particuliere huishoudens;Eemsdelta;2017;
8739;Totaal;2 of meer particuliere huishoudens;Eemsdelta;2018;
8740;Totaal;2 of meer particuliere huishoudens;Eemsdelta;2019;
8741;Totaal;2 of meer particuliere huishoudens;Eemsdelta;2020;
8742;Totaal;2 of meer particuliere huishoudens;Eemsdelta;2021;310.0
8743;Totaal;2 of meer particuliere huishoudens;Eemsdelta;2022;320.0
8744;Totaal;2 of meer particuliere huishoudens;Eemsmond;2015;90.0
8745;Totaal;2 of meer particuliere huishoudens;Eemsmond;2016;100.0
8746;Totaal;2 of meer particuliere huishoudens;Eemsmond;2017;80.0
8747;Totaal;2 of meer particuliere huishoudens;Eemsmond;2018;95.0
8748;Totaal;2 of meer particuliere huishoudens;Eemsmond;2019;
8749;Totaal;2 of meer particuliere huishoudens;Eemsmond;2020;
8750;Totaal;2 of meer particuliere huishoudens;Eemsmond;2021;
8751;Totaal;2 of meer particuliere huishoudens;Eemsmond;2022;
8752;Totaal;2 of meer particuliere huishoudens;Eersel;2015;130.0
8753;Totaal;2 of meer particuliere huishoudens;Eersel;2016;120.0
8754;Totaal;2 of meer particuliere huishoudens;Eersel;2017;135.0
8755;Totaal;2 of meer particuliere huishoudens;Eersel;2018;125.0
8756;Totaal;2 of meer particuliere huishoudens;Eersel;2019;140.0
8757;Totaal;2 of meer particuliere huishoudens;Eersel;2020;125.0
8758;Totaal;2 of meer particuliere huishoudens;Eersel;2021;145.0
8759;Totaal;2 of meer particuliere huishoudens;Eersel;2022;150.0
8760;Totaal;2 of meer particuliere huishoudens;Eijsden-Margraten;2015;180.0
8761;Totaal;2 of meer particuliere huishoudens;Eijsden-Margraten;2016;180.0
8762;Totaal;2 of meer particuliere huishoudens;Eijsden-Margraten;2017;170.0
8763;Totaal;2 of meer particuliere huishoudens;Eijsden-Margraten;2018;175.0
8764;Totaal;2 of meer particuliere huishoudens;Eijsden-Margraten;2019;175.0
8765;Totaal;2 of meer particuliere huishoudens;Eijsden-Margraten;2020;165.0
8766;Totaal;2 of meer particuliere huishoudens;Eijsden-Margraten;2021;160.0
8767;Totaal;2 of meer particuliere huishoudens;Eijsden-Margraten;2022;170.0
8768;Totaal;2 of meer particuliere huishoudens;Eindhoven;2015;5160.0
8769;Totaal;2 of meer particuliere huishoudens;Eindhoven;2016;5080.0
8770;Totaal;2 of meer particuliere huishoudens;Eindhoven;2017;5055.0
8771;Totaal;2 of meer particuliere huishoudens;Eindhoven;2018;5090.0
8772;Totaal;2 of meer particuliere huishoudens;Eindhoven;2019;5150.0
8773;Totaal;2 of meer particuliere huishoudens;Eindhoven;2020;4765.0
8774;Totaal;2 of meer particuliere huishoudens;Eindhoven;2021;4910.0
8775;Totaal;2 of meer particuliere huishoudens;Eindhoven;2022;5350.0
8776;Totaal;2 of meer particuliere huishoudens;Elburg;2015;135.0
8777;Totaal;2 of meer particuliere huishoudens;Elburg;2016;145.0
8778;Totaal;2 of meer particuliere huishoudens;Elburg;2017;145.0
8779;Totaal;2 of meer particuliere huishoudens;Elburg;2018;140.0
8780;Totaal;2 of meer particuliere huishoudens;Elburg;2019;130.0
8781;Totaal;2 of meer particuliere huishoudens;Elburg;2020;115.0
8782;Totaal;2 of meer particuliere huishoudens;Elburg;2021;125.0
8783;Totaal;2 of meer particuliere huishoudens;Elburg;2022;165.0
8784;Totaal;2 of meer particuliere huishoudens;Emmen;2015;800.0
8785;Totaal;2 of meer particuliere huishoudens;Emmen;2016;785.0
8786;Totaal;2 of meer particuliere huishoudens;Emmen;2017;775.0
8787;Totaal;2 of meer particuliere huishoudens;Emmen;2018;750.0
8788;Totaal;2 of meer particuliere huishoudens;Emmen;2019;800.0
8789;Totaal;2 of meer particuliere huishoudens;Emmen;2020;710.0
8790;Totaal;2 of meer particuliere huishoudens;Emmen;2021;740.0
8791;Totaal;2 of meer particuliere huishoudens;Emmen;2022;810.0
8792;Totaal;2 of meer particuliere huishoudens;Enkhuizen;2015;190.0
8793;Totaal;2 of meer particuliere huishoudens;Enkhuizen;2016;175.0
8794;Totaal;2 of meer particuliere huishoudens;Enkhuizen;2017;180.0
8795;Totaal;2 of meer particuliere huishoudens;Enkhuizen;2018;180.0
8796;Totaal;2 of meer particuliere huishoudens;Enkhuizen;2019;180.0
8797;Totaal;2 of meer particuliere huishoudens;Enkhuizen;2020;170.0
8798;Totaal;2 of meer particuliere huishoudens;Enkhuizen;2021;170.0
8799;Totaal;2 of meer particuliere huishoudens;Enkhuizen;2022;190.0
8800;Totaal;2 of meer particuliere huishoudens;Enschede;2015;2865.0
8801;Totaal;2 of meer particuliere huishoudens;Enschede;2016;2910.0
8802;Totaal;2 of meer particuliere huishoudens;Enschede;2017;2980.0
8803;Totaal;2 of meer particuliere huishoudens;Enschede;2018;3035.0
8804;Totaal;2 of meer particuliere huishoudens;Enschede;2019;3105.0
8805;Totaal;2 of meer particuliere huishoudens;Enschede;2020;2860.0
8806;Totaal;2 of meer particuliere huishoudens;Enschede;2021;2890.0
8807;Totaal;2 of meer particuliere huishoudens;Enschede;2022;3020.0
8808;Totaal;2 of meer particuliere huishoudens;Epe;2015;340.0
8809;Totaal;2 of meer particuliere huishoudens;Epe;2016;350.0
8810;Totaal;2 of meer particuliere huishoudens;Epe;2017;330.0
8811;Totaal;2 of meer particuliere huishoudens;Epe;2018;320.0
8812;Totaal;2 of meer particuliere huishoudens;Epe;2019;315.0
8813;Totaal;2 of meer particuliere huishoudens;Epe;2020;295.0
8814;Totaal;2 of meer particuliere huishoudens;Epe;2021;295.0
8815;Totaal;2 of meer particuliere huishoudens;Epe;2022;290.0
8816;Totaal;2 of meer particuliere huishoudens;Ermelo;2015;315.0
8817;Totaal;2 of meer particuliere huishoudens;Ermelo;2016;295.0
8818;Totaal;2 of meer particuliere huishoudens;Ermelo;2017;280.0
8819;Totaal;2 of meer particuliere huishoudens;Ermelo;2018;285.0
8820;Totaal;2 of meer particuliere huishoudens;Ermelo;2019;255.0
8821;Totaal;2 of meer particuliere huishoudens;Ermelo;2020;275.0
8822;Totaal;2 of meer particuliere huishoudens;Ermelo;2021;280.0
8823;Totaal;2 of meer particuliere huishoudens;Ermelo;2022;295.0
8824;Totaal;2 of meer particuliere huishoudens;Etten-Leur;2015;335.0
8825;Totaal;2 of meer particuliere huishoudens;Etten-Leur;2016;305.0
8826;Totaal;2 of meer particuliere huishoudens;Etten-Leur;2017;305.0
8827;Totaal;2 of meer particuliere huishoudens;Etten-Leur;2018;325.0
8828;Totaal;2 of meer particuliere huishoudens;Etten-Leur;2019;325.0
8829;Totaal;2 of meer particuliere huishoudens;Etten-Leur;2020;300.0
8830;Totaal;2 of meer particuliere huishoudens;Etten-Leur;2021;295.0
8831;Totaal;2 of meer particuliere huishoudens;Etten-Leur;2022;330.0
8832;Totaal;2 of meer particuliere huishoudens;Ferwerderadiel;2015;25.0
8833;Totaal;2 of meer particuliere huishoudens;Ferwerderadiel;2016;35.0
8834;Totaal;2 of meer particuliere huishoudens;Ferwerderadiel;2017;25.0
8835;Totaal;2 of meer particuliere huishoudens;Ferwerderadiel;2018;35.0
8836;Totaal;2 of meer particuliere huishoudens;Ferwerderadiel;2019;
8837;Totaal;2 of meer particuliere huishoudens;Ferwerderadiel;2020;
8838;Totaal;2 of meer particuliere huishoudens;Ferwerderadiel;2021;
8839;Totaal;2 of meer particuliere huishoudens;Ferwerderadiel;2022;
8840;Totaal;2 of meer particuliere huishoudens;Franekeradeel;2015;95.0
8841;Totaal;2 of meer particuliere huishoudens;Franekeradeel;2016;95.0
8842;Totaal;2 of meer particuliere huishoudens;Franekeradeel;2017;110.0
8843;Totaal;2 of meer particuliere huishoudens;Franekeradeel;2018;
8844;Totaal;2 of meer particuliere huishoudens;Franekeradeel;2019;
8845;Totaal;2 of meer particuliere huishoudens;Franekeradeel;2020;
8846;Totaal;2 of meer particuliere huishoudens;Franekeradeel;2021;
8847;Totaal;2 of meer particuliere huishoudens;Franekeradeel;2022;
8848;Totaal;2 of meer particuliere huishoudens;De Friese Meren;2015;255.0
8849;Totaal;2 of meer particuliere huishoudens;De Friese Meren;2016;
8850;Totaal;2 of meer particuliere huishoudens;De Friese Meren;2017;
8851;Totaal;2 of meer particuliere huishoudens;De Friese Meren;2018;
8852;Totaal;2 of meer particuliere huishoudens;De Friese Meren;2019;
8853;Totaal;2 of meer particuliere huishoudens;De Friese Meren;2020;
8854;Totaal;2 of meer particuliere huishoudens;De Friese Meren;2021;
8855;Totaal;2 of meer particuliere huishoudens;De Friese Meren;2022;
8856;Totaal;2 of meer particuliere huishoudens;De Fryske Marren;2015;
8857;Totaal;2 of meer particuliere huishoudens;De Fryske Marren;2016;265.0
8858;Totaal;2 of meer particuliere huishoudens;De Fryske Marren;2017;255.0
8859;Totaal;2 of meer particuliere huishoudens;De Fryske Marren;2018;280.0
8860;Totaal;2 of meer particuliere huishoudens;De Fryske Marren;2019;270.0
8861;Totaal;2 of meer particuliere huishoudens;De Fryske Marren;2020;265.0
8862;Totaal;2 of meer particuliere huishoudens;De Fryske Marren;2021;240.0
8863;Totaal;2 of meer particuliere huishoudens;De Fryske Marren;2022;310.0
8864;Totaal;2 of meer particuliere huishoudens;Geertruidenberg;2015;105.0
8865;Totaal;2 of meer particuliere huishoudens;Geertruidenberg;2016;100.0
8866;Totaal;2 of meer particuliere huishoudens;Geertruidenberg;2017;100.0
8867;Totaal;2 of meer particuliere huishoudens;Geertruidenberg;2018;80.0
8868;Totaal;2 of meer particuliere huishoudens;Geertruidenberg;2019;100.0
8869;Totaal;2 of meer particuliere huishoudens;Geertruidenberg;2020;110.0
8870;Totaal;2 of meer particuliere huishoudens;Geertruidenberg;2021;115.0
8871;Totaal;2 of meer particuliere huishoudens;Geertruidenberg;2022;120.0
8872;Totaal;2 of meer particuliere huishoudens;Geldermalsen;2015;175.0
8873;Totaal;2 of meer particuliere huishoudens;Geldermalsen;2016;170.0
8874;Totaal;2 of meer particuliere huishoudens;Geldermalsen;2017;195.0
8875;Totaal;2 of meer particuliere huishoudens;Geldermalsen;2018;190.0
8876;Totaal;2 of meer particuliere huishoudens;Geldermalsen;2019;
8877;Totaal;2 of meer particuliere huishoudens;Geldermalsen;2020;
8878;Totaal;2 of meer particuliere huishoudens;Geldermalsen;2021;
8879;Totaal;2 of meer particuliere huishoudens;Geldermalsen;2022;
8880;Totaal;2 of meer particuliere huishoudens;Geldrop-Mierlo;2015;305.0
8881;Totaal;2 of meer particuliere huishoudens;Geldrop-Mierlo;2016;290.0
8882;Totaal;2 of meer particuliere huishoudens;Geldrop-Mierlo;2017;315.0
8883;Totaal;2 of meer particuliere huishoudens;Geldrop-Mierlo;2018;340.0
8884;Totaal;2 of meer particuliere huishoudens;Geldrop-Mierlo;2019;320.0
8885;Totaal;2 of meer particuliere huishoudens;Geldrop-Mierlo;2020;325.0
8886;Totaal;2 of meer particuliere huishoudens;Geldrop-Mierlo;2021;300.0
8887;Totaal;2 of meer particuliere huishoudens;Geldrop-Mierlo;2022;350.0
8888;Totaal;2 of meer particuliere huishoudens;Gemert-Bakel;2015;220.0
8889;Totaal;2 of meer particuliere huishoudens;Gemert-Bakel;2016;245.0
8890;Totaal;2 of meer particuliere huishoudens;Gemert-Bakel;2017;265.0
8891;Totaal;2 of meer particuliere huishoudens;Gemert-Bakel;2018;240.0
8892;Totaal;2 of meer particuliere huishoudens;Gemert-Bakel;2019;270.0
8893;Totaal;2 of meer particuliere huishoudens;Gemert-Bakel;2020;255.0
8894;Totaal;2 of meer particuliere huishoudens;Gemert-Bakel;2021;255.0
8895;Totaal;2 of meer particuliere huishoudens;Gemert-Bakel;2022;305.0
8896;Totaal;2 of meer particuliere huishoudens;Gennep;2015;150.0
8897;Totaal;2 of meer particuliere huishoudens;Gennep;2016;140.0
8898;Totaal;2 of meer particuliere huishoudens;Gennep;2017;145.0
8899;Totaal;2 of meer particuliere huishoudens;Gennep;2018;150.0
8900;Totaal;2 of meer particuliere huishoudens;Gennep;2019;140.0
8901;Totaal;2 of meer particuliere huishoudens;Gennep;2020;125.0
8902;Totaal;2 of meer particuliere huishoudens;Gennep;2021;145.0
8903;Totaal;2 of meer particuliere huishoudens;Gennep;2022;150.0
8904;Totaal;2 of meer particuliere huishoudens;Giessenlanden;2015;85.0
8905;Totaal;2 of meer particuliere huishoudens;Giessenlanden;2016;75.0
8906;Totaal;2 of meer particuliere huishoudens;Giessenlanden;2017;75.0
8907;Totaal;2 of meer particuliere huishoudens;Giessenlanden;2018;95.0
8908;Totaal;2 of meer particuliere huishoudens;Giessenlanden;2019;
8909;Totaal;2 of meer particuliere huishoudens;Giessenlanden;2020;
8910;Totaal;2 of meer particuliere huishoudens;Giessenlanden;2021;
8911;Totaal;2 of meer particuliere huishoudens;Giessenlanden;2022;
8912;Totaal;2 of meer particuliere huishoudens;Gilze en Rijen;2015;190.0
8913;Totaal;2 of meer particuliere huishoudens;Gilze en Rijen;2016;185.0
8914;Totaal;2 of meer particuliere huishoudens;Gilze en Rijen;2017;175.0
8915;Totaal;2 of meer particuliere huishoudens;Gilze en Rijen;2018;205.0
8916;Totaal;2 of meer particuliere huishoudens;Gilze en Rijen;2019;175.0
8917;Totaal;2 of meer particuliere huishoudens;Gilze en Rijen;2020;195.0
8918;Totaal;2 of meer particuliere huishoudens;Gilze en Rijen;2021;190.0
8919;Totaal;2 of meer particuliere huishoudens;Gilze en Rijen;2022;205.0
8920;Totaal;2 of meer particuliere huishoudens;Goeree-Overflakkee;2015;240.0
8921;Totaal;2 of meer particuliere huishoudens;Goeree-Overflakkee;2016;220.0
8922;Totaal;2 of meer particuliere huishoudens;Goeree-Overflakkee;2017;250.0
8923;Totaal;2 of meer particuliere huishoudens;Goeree-Overflakkee;2018;280.0
8924;Totaal;2 of meer particuliere huishoudens;Goeree-Overflakkee;2019;290.0
8925;Totaal;2 of meer particuliere huishoudens;Goeree-Overflakkee;2020;250.0
8926;Totaal;2 of meer particuliere huishoudens;Goeree-Overflakkee;2021;260.0
8927;Totaal;2 of meer particuliere huishoudens;Goeree-Overflakkee;2022;280.0
8928;Totaal;2 of meer particuliere huishoudens;Goes;2015;245.0
8929;Totaal;2 of meer particuliere huishoudens;Goes;2016;235.0
8930;Totaal;2 of meer particuliere huishoudens;Goes;2017;275.0
8931;Totaal;2 of meer particuliere huishoudens;Goes;2018;250.0
8932;Totaal;2 of meer particuliere huishoudens;Goes;2019;250.0
8933;Totaal;2 of meer particuliere huishoudens;Goes;2020;255.0
8934;Totaal;2 of meer particuliere huishoudens;Goes;2021;270.0
8935;Totaal;2 of meer particuliere huishoudens;Goes;2022;290.0
8936;Totaal;2 of meer particuliere huishoudens;Goirle;2015;155.0
8937;Totaal;2 of meer particuliere huishoudens;Goirle;2016;155.0
8938;Totaal;2 of meer particuliere huishoudens;Goirle;2017;155.0
8939;Totaal;2 of meer particuliere huishoudens;Goirle;2018;145.0
8940;Totaal;2 of meer particuliere huishoudens;Goirle;2019;155.0
8941;Totaal;2 of meer particuliere huishoudens;Goirle;2020;145.0
8942;Totaal;2 of meer particuliere huishoudens;Goirle;2021;135.0
8943;Totaal;2 of meer particuliere huishoudens;Goirle;2022;160.0
8944;Totaal;2 of meer particuliere huishoudens;Gooise Meren;2015;
8945;Totaal;2 of meer particuliere huishoudens;Gooise Meren;2016;550.0
8946;Totaal;2 of meer particuliere huishoudens;Gooise Meren;2017;535.0
8947;Totaal;2 of meer particuliere huishoudens;Gooise Meren;2018;560.0
8948;Totaal;2 of meer particuliere huishoudens;Gooise Meren;2019;535.0
8949;Totaal;2 of meer particuliere huishoudens;Gooise Meren;2020;545.0
8950;Totaal;2 of meer particuliere huishoudens;Gooise Meren;2021;535.0
8951;Totaal;2 of meer particuliere huishoudens;Gooise Meren;2022;610.0
8952;Totaal;2 of meer particuliere huishoudens;Gorinchem;2015;285.0
8953;Totaal;2 of meer particuliere huishoudens;Gorinchem;2016;315.0
8954;Totaal;2 of meer particuliere huishoudens;Gorinchem;2017;295.0
8955;Totaal;2 of meer particuliere huishoudens;Gorinchem;2018;345.0
8956;Totaal;2 of meer particuliere huishoudens;Gorinchem;2019;345.0
8957;Totaal;2 of meer particuliere huishoudens;Gorinchem;2020;310.0
8958;Totaal;2 of meer particuliere huishoudens;Gorinchem;2021;325.0
8959;Totaal;2 of meer particuliere huishoudens;Gorinchem;2022;365.0
8960;Totaal;2 of meer particuliere huishoudens;Gouda;2015;720.0
8961;Totaal;2 of meer particuliere huishoudens;Gouda;2016;765.0
8962;Totaal;2 of meer particuliere huishoudens;Gouda;2017;800.0
8963;Totaal;2 of meer particuliere huishoudens;Gouda;2018;745.0
8964;Totaal;2 of meer particuliere huishoudens;Gouda;2019;765.0
8965;Totaal;2 of meer particuliere huishoudens;Gouda;2020;735.0
8966;Totaal;2 of meer particuliere huishoudens;Gouda;2021;800.0
8967;Totaal;2 of meer particuliere huishoudens;Gouda;2022;855.0
8968;Totaal;2 of meer particuliere huishoudens;Grave;2015;85.0
8969;Totaal;2 of meer particuliere huishoudens;Grave;2016;80.0
8970;Totaal;2 of meer particuliere huishoudens;Grave;2017;75.0
8971;Totaal;2 of meer particuliere huishoudens;Grave;2018;95.0
8972;Totaal;2 of meer particuliere huishoudens;Grave;2019;90.0
8973;Totaal;2 of meer particuliere huishoudens;Grave;2020;85.0
8974;Totaal;2 of meer particuliere huishoudens;Grave;2021;105.0
8975;Totaal;2 of meer particuliere huishoudens;Grave;2022;
8976;Totaal;2 of meer particuliere huishoudens;'s-Gravenhage (gemeente);2015;13370.0
8977;Totaal;2 of meer particuliere huishoudens;'s-Gravenhage (gemeente);2016;13170.0
8978;Totaal;2 of meer particuliere huishoudens;'s-Gravenhage (gemeente);2017;13575.0
8979;Totaal;2 of meer particuliere huishoudens;'s-Gravenhage (gemeente);2018;13745.0
8980;Totaal;2 of meer particuliere huishoudens;'s-Gravenhage (gemeente);2019;14470.0
8981;Totaal;2 of meer particuliere huishoudens;'s-Gravenhage (gemeente);2020;13865.0
8982;Totaal;2 of meer particuliere huishoudens;'s-Gravenhage (gemeente);2021;14330.0
8983;Totaal;2 of meer particuliere huishoudens;'s-Gravenhage (gemeente);2022;15600.0
8984;Totaal;2 of meer particuliere huishoudens;Groesbeek;2015;420.0
8985;Totaal;2 of meer particuliere huishoudens;Groesbeek;2016;
8986;Totaal;2 of meer particuliere huishoudens;Groesbeek;2017;
8987;Totaal;2 of meer particuliere huishoudens;Groesbeek;2018;
8988;Totaal;2 of meer particuliere huishoudens;Groesbeek;2019;
8989;Totaal;2 of meer particuliere huishoudens;Groesbeek;2020;
8990;Totaal;2 of meer particuliere huishoudens;Groesbeek;2021;
8991;Totaal;2 of meer particuliere huishoudens;Groesbeek;2022;
8992;Totaal;2 of meer particuliere huishoudens;Groningen (gemeente);2015;8105.0
8993;Totaal;2 of meer particuliere huishoudens;Groningen (gemeente);2016;7780.0
8994;Totaal;2 of meer particuliere huishoudens;Groningen (gemeente);2017;7780.0
8995;Totaal;2 of meer particuliere huishoudens;Groningen (gemeente);2018;7460.0
8996;Totaal;2 of meer particuliere huishoudens;Groningen (gemeente);2019;7480.0
8997;Totaal;2 of meer particuliere huishoudens;Groningen (gemeente);2020;6720.0
8998;Totaal;2 of meer particuliere huishoudens;Groningen (gemeente);2021;6820.0
8999;Totaal;2 of meer particuliere huishoudens;Groningen (gemeente);2022;6945.0
9000;Totaal;2 of meer particuliere huishoudens;Grootegast;2015;75.0
9001;Totaal;2 of meer particuliere huishoudens;Grootegast;2016;55.0
9002;Totaal;2 of meer particuliere huishoudens;Grootegast;2017;60.0
9003;Totaal;2 of meer particuliere huishoudens;Grootegast;2018;75.0
9004;Totaal;2 of meer particuliere huishoudens;Grootegast;2019;
9005;Totaal;2 of meer particuliere huishoudens;Grootegast;2020;
9006;Totaal;2 of meer particuliere huishoudens;Grootegast;2021;
9007;Totaal;2 of meer particuliere huishoudens;Grootegast;2022;
9008;Totaal;2 of meer particuliere huishoudens;Gulpen-Wittem;2015;120.0
9009;Totaal;2 of meer particuliere huishoudens;Gulpen-Wittem;2016;105.0
9010;Totaal;2 of meer particuliere huishoudens;Gulpen-Wittem;2017;105.0
9011;Totaal;2 of meer particuliere huishoudens;Gulpen-Wittem;2018;100.0
9012;Totaal;2 of meer particuliere huishoudens;Gulpen-Wittem;2019;105.0
9013;Totaal;2 of meer particuliere huishoudens;Gulpen-Wittem;2020;110.0
9014;Totaal;2 of meer particuliere huishoudens;Gulpen-Wittem;2021;95.0
9015;Totaal;2 of meer particuliere huishoudens;Gulpen-Wittem;2022;105.0
9016;Totaal;2 of meer particuliere huishoudens;Haaksbergen;2015;170.0
9017;Totaal;2 of meer particuliere huishoudens;Haaksbergen;2016;170.0
9018;Totaal;2 of meer particuliere huishoudens;Haaksbergen;2017;165.0
9019;Totaal;2 of meer particuliere huishoudens;Haaksbergen;2018;165.0
9020;Totaal;2 of meer particuliere huishoudens;Haaksbergen;2019;145.0
9021;Totaal;2 of meer particuliere huishoudens;Haaksbergen;2020;155.0
9022;Totaal;2 of meer particuliere huishoudens;Haaksbergen;2021;140.0
9023;Totaal;2 of meer particuliere huishoudens;Haaksbergen;2022;175.0
9024;Totaal;2 of meer particuliere huishoudens;Haaren;2015;90.0
9025;Totaal;2 of meer particuliere huishoudens;Haaren;2016;100.0
9026;Totaal;2 of meer particuliere huishoudens;Haaren;2017;75.0
9027;Totaal;2 of meer particuliere huishoudens;Haaren;2018;95.0
9028;Totaal;2 of meer particuliere huishoudens;Haaren;2019;90.0
9029;Totaal;2 of meer particuliere huishoudens;Haaren;2020;100.0
9030;Totaal;2 of meer particuliere huishoudens;Haaren;2021;
9031;Totaal;2 of meer particuliere huishoudens;Haaren;2022;
9032;Totaal;2 of meer particuliere huishoudens;Haarlem;2015;2855.0
9033;Totaal;2 of meer particuliere huishoudens;Haarlem;2016;2890.0
9034;Totaal;2 of meer particuliere huishoudens;Haarlem;2017;2720.0
9035;Totaal;2 of meer particuliere huishoudens;Haarlem;2018;2680.0
9036;Totaal;2 of meer particuliere huishoudens;Haarlem;2019;2655.0
9037;Totaal;2 of meer particuliere huishoudens;Haarlem;2020;2460.0
9038;Totaal;2 of meer particuliere huishoudens;Haarlem;2021;2310.0
9039;Totaal;2 of meer particuliere huishoudens;Haarlem;2022;2560.0
9040;Totaal;2 of meer particuliere huishoudens;Haarlemmerliede en Spaarnwoude;2015;55.0
9041;Totaal;2 of meer particuliere huishoudens;Haarlemmerliede en Spaarnwoude;2016;70.0
9042;Totaal;2 of meer particuliere huishoudens;Haarlemmerliede en Spaarnwoude;2017;60.0
9043;Totaal;2 of meer particuliere huishoudens;Haarlemmerliede en Spaarnwoude;2018;120.0
9044;Totaal;2 of meer particuliere huishoudens;Haarlemmerliede en Spaarnwoude;2019;
9045;Totaal;2 of meer particuliere huishoudens;Haarlemmerliede en Spaarnwoude;2020;
9046;Totaal;2 of meer particuliere huishoudens;Haarlemmerliede en Spaarnwoude;2021;
9047;Totaal;2 of meer particuliere huishoudens;Haarlemmerliede en Spaarnwoude;2022;
9048;Totaal;2 of meer particuliere huishoudens;Haarlemmermeer;2015;1600.0
9049;Totaal;2 of meer particuliere huishoudens;Haarlemmermeer;2016;1610.0
9050;Totaal;2 of meer particuliere huishoudens;Haarlemmermeer;2017;1650.0
9051;Totaal;2 of meer particuliere huishoudens;Haarlemmermeer;2018;1700.0
9052;Totaal;2 of meer particuliere huishoudens;Haarlemmermeer;2019;1825.0
9053;Totaal;2 of meer particuliere huishoudens;Haarlemmermeer;2020;1775.0
9054;Totaal;2 of meer particuliere huishoudens;Haarlemmermeer;2021;1780.0
9055;Totaal;2 of meer particuliere huishoudens;Haarlemmermeer;2022;2005.0
9056;Totaal;2 of meer particuliere huishoudens;Halderberge;2015;245.0
9057;Totaal;2 of meer particuliere huishoudens;Halderberge;2016;225.0
9058;Totaal;2 of meer particuliere huishoudens;Halderberge;2017;220.0
9059;Totaal;2 of meer particuliere huishoudens;Halderberge;2018;210.0
9060;Totaal;2 of meer particuliere huishoudens;Halderberge;2019;245.0
9061;Totaal;2 of meer particuliere huishoudens;Halderberge;2020;225.0
9062;Totaal;2 of meer particuliere huishoudens;Halderberge;2021;240.0
9063;Totaal;2 of meer particuliere huishoudens;Halderberge;2022;245.0
9064;Totaal;2 of meer particuliere huishoudens;Hardenberg;2015;415.0
9065;Totaal;2 of meer particuliere huishoudens;Hardenberg;2016;390.0
9066;Totaal;2 of meer particuliere huishoudens;Hardenberg;2017;380.0
9067;Totaal;2 of meer particuliere huishoudens;Hardenberg;2018;380.0
9068;Totaal;2 of meer particuliere huishoudens;Hardenberg;2019;380.0
9069;Totaal;2 of meer particuliere huishoudens;Hardenberg;2020;340.0
9070;Totaal;2 of meer particuliere huishoudens;Hardenberg;2021;355.0
9071;Totaal;2 of meer particuliere huishoudens;Hardenberg;2022;390.0
9072;Totaal;2 of meer particuliere huishoudens;Harderwijk;2015;505.0
9073;Totaal;2 of meer particuliere huishoudens;Harderwijk;2016;505.0
9074;Totaal;2 of meer particuliere huishoudens;Harderwijk;2017;515.0
9075;Totaal;2 of meer particuliere huishoudens;Harderwijk;2018;505.0
9076;Totaal;2 of meer particuliere huishoudens;Harderwijk;2019;455.0
9077;Totaal;2 of meer particuliere huishoudens;Harderwijk;2020;490.0
9078;Totaal;2 of meer particuliere huishoudens;Harderwijk;2021;425.0
9079;Totaal;2 of meer particuliere huishoudens;Harderwijk;2022;430.0
9080;Totaal;2 of meer particuliere huishoudens;Hardinxveld-Giessendam;2015;85.0
9081;Totaal;2 of meer particuliere huishoudens;Hardinxveld-Giessendam;2016;90.0
9082;Totaal;2 of meer particuliere huishoudens;Hardinxveld-Giessendam;2017;70.0
9083;Totaal;2 of meer particuliere huishoudens;Hardinxveld-Giessendam;2018;70.0
9084;Totaal;2 of meer particuliere huishoudens;Hardinxveld-Giessendam;2019;80.0
9085;Totaal;2 of meer particuliere huishoudens;Hardinxveld-Giessendam;2020;65.0
9086;Totaal;2 of meer particuliere huishoudens;Hardinxveld-Giessendam;2021;80.0
9087;Totaal;2 of meer particuliere huishoudens;Hardinxveld-Giessendam;2022;95.0
9088;Totaal;2 of meer particuliere huishoudens;Haren;2015;120.0
9089;Totaal;2 of meer particuliere huishoudens;Haren;2016;120.0
9090;Totaal;2 of meer particuliere huishoudens;Haren;2017;115.0
9091;Totaal;2 of meer particuliere huishoudens;Haren;2018;135.0
