ID;VakcentralesEnVakverenigingen;Geslacht;Leeftijd;Perioden;Leden_1;LedenRelatief_2
1027;VCP;Totaal mannen en vrouwen;Totaal;2001;215.2;11.2
1028;VCP;Totaal mannen en vrouwen;Totaal;2003;169.1;8.8
1029;VCP;Totaal mannen en vrouwen;Totaal;2005;159.1;8.4
1030;VCP;Totaal mannen en vrouwen;Totaal;2006;160.8;8.6
1031;VCP;Totaal mannen en vrouwen;Totaal;2007;167.5;8.9
1032;VCP;Totaal mannen en vrouwen;Totaal;2008;169.2;8.9
1033;VCP;Totaal mannen en vrouwen;Totaal;2009;135.2;7.2
1034;VCP;Totaal mannen en vrouwen;Totaal;2010;128.9;6.9
1035;VCP;Totaal mannen en vrouwen;Totaal;2011;130.3;6.9
1036;VCP;Totaal mannen en vrouwen;Totaal;2012;132.1;7.1
1037;VCP;Totaal mannen en vrouwen;Totaal;2013;64.9;3.6
1038;VCP;Totaal mannen en vrouwen;Totaal;2014;54.1;3.1
1039;VCP;Totaal mannen en vrouwen;Totaal;2015;102.6;5.9
1040;VCP;Totaal mannen en vrouwen;Totaal;2016;99.9;5.8
1041;VCP;Totaal mannen en vrouwen;Totaal;2017;151.2;8.9
1042;VCP;Totaal mannen en vrouwen;Totaal;2019;163.5;10.2
1043;VCP;Totaal mannen en vrouwen;Totaal;2021;163.3;10.9
1044;VCP;Totaal mannen en vrouwen;Totaal;2023;152.9;10.6
1045;VCP;Totaal mannen en vrouwen;Jonger dan 25 jaar;1999;10.7;9.2
1046;VCP;Totaal mannen en vrouwen;Jonger dan 25 jaar;2001;11.8;10.6
1047;VCP;Totaal mannen en vrouwen;Jonger dan 25 jaar;2003;5.0;4.7
1048;VCP;Totaal mannen en vrouwen;Jonger dan 25 jaar;2005;4.9;4.9
1049;VCP;Totaal mannen en vrouwen;Jonger dan 25 jaar;2006;5.1;5.6
1050;VCP;Totaal mannen en vrouwen;Jonger dan 25 jaar;2007;5.2;6.3
1051;VCP;Totaal mannen en vrouwen;Jonger dan 25 jaar;2008;4.7;6.7
1052;VCP;Totaal mannen en vrouwen;Jonger dan 25 jaar;2009;3.6;4.8
1053;VCP;Totaal mannen en vrouwen;Jonger dan 25 jaar;2010;3.1;4.4
1054;VCP;Totaal mannen en vrouwen;Jonger dan 25 jaar;2011;3.1;4.2
1055;VCP;Totaal mannen en vrouwen;Jonger dan 25 jaar;2012;3.8;5.5
1056;VCP;Totaal mannen en vrouwen;Jonger dan 25 jaar;2013;3.1;5.1
1057;VCP;Totaal mannen en vrouwen;Jonger dan 25 jaar;2014;3.0;4.5
1058;VCP;Totaal mannen en vrouwen;Jonger dan 25 jaar;2015;5.7;8.1
1059;VCP;Totaal mannen en vrouwen;Jonger dan 25 jaar;2016;6.4;9.2
1060;VCP;Totaal mannen en vrouwen;Jonger dan 25 jaar;2017;7.1;10.8
1061;VCP;Totaal mannen en vrouwen;Jonger dan 25 jaar;2019;8.2;17.6
1062;VCP;Totaal mannen en vrouwen;Jonger dan 25 jaar;2021;8.2;23.1
1063;VCP;Totaal mannen en vrouwen;Jonger dan 25 jaar;2023;8.0;22.7
1064;VCP;Totaal mannen en vrouwen;25 tot AOW-leeftijd;1999;188.3;11.5
1065;VCP;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2001;183.0;11.3
1066;VCP;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2003;143.7;8.9
1067;VCP;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2005;133.3;8.4
1068;VCP;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2006;134.4;8.6
1069;VCP;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2007;142.2;9.0
1070;VCP;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2008;144.1;9.1
1071;VCP;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2009;110.6;7.1
1072;VCP;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2010;104.8;6.8
1073;VCP;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2011;100.2;6.5
1074;VCP;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2012;100.1;6.7
1075;VCP;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2013;52.4;3.6
1076;VCP;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2014;42.6;3.1
1077;VCP;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2015;83.7;6.2
1078;VCP;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2016;80.7;6.1
1079;VCP;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2017;118.5;9.0
1080;VCP;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2019;130.7;10.3
1081;VCP;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2021;130.6;11.4
1082;VCP;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2023;120.9;11.1
1083;VCP;Totaal mannen en vrouwen;25 tot 45 jaar;1999;;
1084;VCP;Totaal mannen en vrouwen;25 tot 45 jaar;2001;;
1085;VCP;Totaal mannen en vrouwen;25 tot 45 jaar;2003;;
1086;VCP;Totaal mannen en vrouwen;25 tot 45 jaar;2005;53.2;7.6
1087;VCP;Totaal mannen en vrouwen;25 tot 45 jaar;2006;53.2;8.0
1088;VCP;Totaal mannen en vrouwen;25 tot 45 jaar;2007;58.5;8.9
1089;VCP;Totaal mannen en vrouwen;25 tot 45 jaar;2008;58.2;8.9
1090;VCP;Totaal mannen en vrouwen;25 tot 45 jaar;2009;37.8;6.2
1091;VCP;Totaal mannen en vrouwen;25 tot 45 jaar;2010;34.2;5.8
1092;VCP;Totaal mannen en vrouwen;25 tot 45 jaar;2011;31.7;5.6
1093;VCP;Totaal mannen en vrouwen;25 tot 45 jaar;2012;32.4;5.9
1094;VCP;Totaal mannen en vrouwen;25 tot 45 jaar;2013;21.2;4.1
1095;VCP;Totaal mannen en vrouwen;25 tot 45 jaar;2014;18.1;3.7
1096;VCP;Totaal mannen en vrouwen;25 tot 45 jaar;2015;35.5;7.6
1097;VCP;Totaal mannen en vrouwen;25 tot 45 jaar;2016;34.2;7.7
1098;VCP;Totaal mannen en vrouwen;25 tot 45 jaar;2017;40.6;9.3
1099;VCP;Totaal mannen en vrouwen;25 tot 45 jaar;2019;47.7;11.7
1100;VCP;Totaal mannen en vrouwen;25 tot 45 jaar;2021;48.6;14.0
1101;VCP;Totaal mannen en vrouwen;25 tot 45 jaar;2023;45.6;13.4
1102;VCP;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;1999;;
1103;VCP;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2001;;
1104;VCP;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2003;;
1105;VCP;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2005;80.1;9.1
1106;VCP;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2006;81.2;9.0
1107;VCP;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2007;83.7;9.1
1108;VCP;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2008;85.9;9.2
1109;VCP;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2009;72.8;7.6
1110;VCP;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2010;70.6;7.4
1111;VCP;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2011;68.5;7.1
1112;VCP;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2012;67.7;7.2
1113;VCP;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2013;31.2;3.4
1114;VCP;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2014;24.5;2.7
1115;VCP;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2015;48.2;5.4
1116;VCP;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2016;46.5;5.3
1117;VCP;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2017;77.9;8.8
1118;VCP;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2019;83.0;9.6
1119;VCP;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2021;82.0;10.3
1120;VCP;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2023;75.3;10.1
1121;VCP;Totaal mannen en vrouwen;AOW-leeftijd of ouder;1999;19.5;10.7
1122;VCP;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2001;20.3;10.7
1123;VCP;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2003;20.4;10.3
1124;VCP;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2005;20.8;9.7
1125;VCP;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2006;21.3;9.9
1126;VCP;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2007;20.1;9.1
1127;VCP;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2008;20.4;8.8
1128;VCP;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2009;21.0;8.6
1129;VCP;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2010;21.0;8.3
1130;VCP;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2011;27.0;10.0
1131;VCP;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2012;28.2;9.8
1132;VCP;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2013;9.4;3.2
1133;VCP;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2014;8.4;2.8
1134;VCP;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2015;13.3;4.4
1135;VCP;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2016;12.8;4.0
1136;VCP;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2017;25.6;8.1
1137;VCP;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2019;24.6;8.8
1138;VCP;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2021;24.6;7.6
1139;VCP;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2023;24.1;7.6
1140;VCP;Mannen;Totaal;1999;164.8;11.6
1141;VCP;Mannen;Totaal;2001;147.6;10.7
1142;VCP;Mannen;Totaal;2003;132.4;9.7
1143;VCP;Mannen;Totaal;2005;118.3;9.0
1144;VCP;Mannen;Totaal;2006;116.9;9.1
1145;VCP;Mannen;Totaal;2007;113.0;8.9
1146;VCP;Mannen;Totaal;2008;112.1;8.8
1147;VCP;Mannen;Totaal;2009;97.1;7.7
1148;VCP;Mannen;Totaal;2010;92.3;7.4
1149;VCP;Mannen;Totaal;2011;89.9;7.3
1150;VCP;Mannen;Totaal;2012;91.1;7.6
1151;VCP;Mannen;Totaal;2013;46.0;4.0
1152;VCP;Mannen;Totaal;2014;40.0;3.5
1153;VCP;Mannen;Totaal;2015;61.7;5.6
1154;VCP;Mannen;Totaal;2016;59.0;5.5
1155;VCP;Mannen;Totaal;2017;92.8;8.8
1156;VCP;Mannen;Totaal;2019;104.5;10.6
1157;VCP;Mannen;Totaal;2021;100.4;10.8
1158;VCP;Mannen;Totaal;2023;99.5;11.2
1159;VCP;Mannen;Jonger dan 25 jaar;1999;6.7;8.8
1160;VCP;Mannen;Jonger dan 25 jaar;2001;6.2;8.6
1161;VCP;Mannen;Jonger dan 25 jaar;2003;2.9;4.2
1162;VCP;Mannen;Jonger dan 25 jaar;2005;2.3;3.9
1163;VCP;Mannen;Jonger dan 25 jaar;2006;2.4;4.2
1164;VCP;Mannen;Jonger dan 25 jaar;2007;2.4;4.9
1165;VCP;Mannen;Jonger dan 25 jaar;2008;2.2;4.6
1166;VCP;Mannen;Jonger dan 25 jaar;2009;1.9;4.1
1167;VCP;Mannen;Jonger dan 25 jaar;2010;1.8;3.8
1168;VCP;Mannen;Jonger dan 25 jaar;2011;1.8;3.8
1169;VCP;Mannen;Jonger dan 25 jaar;2012;2.5;5.6
1170;VCP;Mannen;Jonger dan 25 jaar;2013;2.1;5.5
1171;VCP;Mannen;Jonger dan 25 jaar;2014;2.0;5.1
1172;VCP;Mannen;Jonger dan 25 jaar;2015;3.1;7.7
1173;VCP;Mannen;Jonger dan 25 jaar;2016;3.3;8.5
1174;VCP;Mannen;Jonger dan 25 jaar;2017;3.6;9.9
1175;VCP;Mannen;Jonger dan 25 jaar;2019;4.9;17.6
1176;VCP;Mannen;Jonger dan 25 jaar;2021;4.5;21.7
1177;VCP;Mannen;Jonger dan 25 jaar;2023;4.7;21.7
1178;VCP;Mannen;25 tot AOW-leeftijd;1999;140.8;11.9
1179;VCP;Mannen;25 tot AOW-leeftijd;2001;123.5;10.8
1180;VCP;Mannen;25 tot AOW-leeftijd;2003;111.0;9.9
1181;VCP;Mannen;25 tot AOW-leeftijd;2005;97.3;9.1
1182;VCP;Mannen;25 tot AOW-leeftijd;2006;95.4;9.2
1183;VCP;Mannen;25 tot AOW-leeftijd;2007;92.5;9.0
1184;VCP;Mannen;25 tot AOW-leeftijd;2008;91.7;8.9
1185;VCP;Mannen;25 tot AOW-leeftijd;2009;76.4;7.5
1186;VCP;Mannen;25 tot AOW-leeftijd;2010;71.9;7.3
1187;VCP;Mannen;25 tot AOW-leeftijd;2011;68.7;7.1
1188;VCP;Mannen;25 tot AOW-leeftijd;2012;67.8;7.3
1189;VCP;Mannen;25 tot AOW-leeftijd;2013;35.7;4.0
1190;VCP;Mannen;25 tot AOW-leeftijd;2014;30.4;3.6
1191;VCP;Mannen;25 tot AOW-leeftijd;2015;47.4;5.8
1192;VCP;Mannen;25 tot AOW-leeftijd;2016;45.0;5.8
1193;VCP;Mannen;25 tot AOW-leeftijd;2017;67.4;8.9
1194;VCP;Mannen;25 tot AOW-leeftijd;2019;78.1;10.7
1195;VCP;Mannen;25 tot AOW-leeftijd;2021;74.8;11.4
1196;VCP;Mannen;25 tot AOW-leeftijd;2023;74.0;11.8
1197;VCP;Mannen;25 tot 45 jaar;1999;;
1198;VCP;Mannen;25 tot 45 jaar;2001;;
1199;VCP;Mannen;25 tot 45 jaar;2003;;
1200;VCP;Mannen;25 tot 45 jaar;2005;33.5;7.8
1201;VCP;Mannen;25 tot 45 jaar;2006;32.1;8.1
1202;VCP;Mannen;25 tot 45 jaar;2007;31.8;8.2
1203;VCP;Mannen;25 tot 45 jaar;2008;30.8;8.0
1204;VCP;Mannen;25 tot 45 jaar;2009;22.0;6.1
1205;VCP;Mannen;25 tot 45 jaar;2010;20.1;5.9
1206;VCP;Mannen;25 tot 45 jaar;2011;18.7;5.8
1207;VCP;Mannen;25 tot 45 jaar;2012;19.2;6.2
1208;VCP;Mannen;25 tot 45 jaar;2013;13.2;4.6
1209;VCP;Mannen;25 tot 45 jaar;2014;12.0;4.5
1210;VCP;Mannen;25 tot 45 jaar;2015;19.3;7.5
1211;VCP;Mannen;25 tot 45 jaar;2016;18.8;7.9
1212;VCP;Mannen;25 tot 45 jaar;2017;21.3;9.4
1213;VCP;Mannen;25 tot 45 jaar;2019;25.9;12.2
1214;VCP;Mannen;25 tot 45 jaar;2021;25.2;14.0
1215;VCP;Mannen;25 tot 45 jaar;2023;26.1;14.4
1216;VCP;Mannen;45 jaar tot AOW-leeftijd;1999;;
1217;VCP;Mannen;45 jaar tot AOW-leeftijd;2001;;
1218;VCP;Mannen;45 jaar tot AOW-leeftijd;2003;;
1219;VCP;Mannen;45 jaar tot AOW-leeftijd;2005;63.8;10.0
1220;VCP;Mannen;45 jaar tot AOW-leeftijd;2006;63.3;9.9
1221;VCP;Mannen;45 jaar tot AOW-leeftijd;2007;60.8;9.4
1222;VCP;Mannen;45 jaar tot AOW-leeftijd;2008;60.9;9.4
1223;VCP;Mannen;45 jaar tot AOW-leeftijd;2009;54.4;8.3
1224;VCP;Mannen;45 jaar tot AOW-leeftijd;2010;51.9;8.1
1225;VCP;Mannen;45 jaar tot AOW-leeftijd;2011;50.0;7.8
1226;VCP;Mannen;45 jaar tot AOW-leeftijd;2012;48.6;7.9
1227;VCP;Mannen;45 jaar tot AOW-leeftijd;2013;22.4;3.8
1228;VCP;Mannen;45 jaar tot AOW-leeftijd;2014;18.4;3.2
1229;VCP;Mannen;45 jaar tot AOW-leeftijd;2015;28.1;5.1
1230;VCP;Mannen;45 jaar tot AOW-leeftijd;2016;26.2;4.8
1231;VCP;Mannen;45 jaar tot AOW-leeftijd;2017;46.1;8.6
1232;VCP;Mannen;45 jaar tot AOW-leeftijd;2019;52.2;10.0
1233;VCP;Mannen;45 jaar tot AOW-leeftijd;2021;49.6;10.4
1234;VCP;Mannen;45 jaar tot AOW-leeftijd;2023;47.9;10.8
1235;VCP;Mannen;AOW-leeftijd of ouder;1999;17.4;10.8
1236;VCP;Mannen;AOW-leeftijd of ouder;2001;17.9;10.8
1237;VCP;Mannen;AOW-leeftijd of ouder;2003;18.5;10.7
1238;VCP;Mannen;AOW-leeftijd of ouder;2005;18.7;10.1
1239;VCP;Mannen;AOW-leeftijd of ouder;2006;19.1;10.3
1240;VCP;Mannen;AOW-leeftijd of ouder;2007;18.0;9.6
1241;VCP;Mannen;AOW-leeftijd of ouder;2008;18.2;9.2
1242;VCP;Mannen;AOW-leeftijd of ouder;2009;18.7;9.2
1243;VCP;Mannen;AOW-leeftijd of ouder;2010;18.6;8.8
1244;VCP;Mannen;AOW-leeftijd of ouder;2011;19.3;8.8
1245;VCP;Mannen;AOW-leeftijd of ouder;2012;20.8;9.0
1246;VCP;Mannen;AOW-leeftijd of ouder;2013;8.3;3.5
1247;VCP;Mannen;AOW-leeftijd of ouder;2014;7.5;3.1
1248;VCP;Mannen;AOW-leeftijd of ouder;2015;11.3;4.6
1249;VCP;Mannen;AOW-leeftijd of ouder;2016;10.7;4.2
1250;VCP;Mannen;AOW-leeftijd of ouder;2017;21.9;8.7
1251;VCP;Mannen;AOW-leeftijd of ouder;2019;21.4;9.6
1252;VCP;Mannen;AOW-leeftijd of ouder;2021;21.1;8.4
1253;VCP;Mannen;AOW-leeftijd of ouder;2023;20.9;8.6
1254;VCP;Vrouwen;Totaal;1999;53.7;10.4
1255;VCP;Vrouwen;Totaal;2001;67.6;12.5
1256;VCP;Vrouwen;Totaal;2003;36.6;6.6
1257;VCP;Vrouwen;Totaal;2005;40.7;7.0
1258;VCP;Vrouwen;Totaal;2006;44.0;7.5
1259;VCP;Vrouwen;Totaal;2007;54.5;9.0
1260;VCP;Vrouwen;Totaal;2008;57.1;9.2
1261;VCP;Vrouwen;Totaal;2009;38.2;6.1
1262;VCP;Vrouwen;Totaal;2010;36.6;5.8
1263;VCP;Vrouwen;Totaal;2011;40.4;6.3
1264;VCP;Vrouwen;Totaal;2012;41.0;6.3
1265;VCP;Vrouwen;Totaal;2013;18.9;3.0
1266;VCP;Vrouwen;Totaal;2014;14.1;2.2
1267;VCP;Vrouwen;Totaal;2015;40.9;6.4
1268;VCP;Vrouwen;Totaal;2016;40.9;6.3
1269;VCP;Vrouwen;Totaal;2017;58.4;8.9
1270;VCP;Vrouwen;Totaal;2019;59.1;9.6
1271;VCP;Vrouwen;Totaal;2021;62.9;11.0
1272;VCP;Vrouwen;Totaal;2023;53.4;9.7
1273;VCP;Vrouwen;Jonger dan 25 jaar;1999;4.0;9.8
1274;VCP;Vrouwen;Jonger dan 25 jaar;2001;5.0;14.5
1275;VCP;Vrouwen;Jonger dan 25 jaar;2003;2.1;5.4
1276;VCP;Vrouwen;Jonger dan 25 jaar;2005;2.6;6.6
1277;VCP;Vrouwen;Jonger dan 25 jaar;2006;2.7;7.8
1278;VCP;Vrouwen;Jonger dan 25 jaar;2007;2.8;8.6
1279;VCP;Vrouwen;Jonger dan 25 jaar;2008;2.5;8.4
1280;VCP;Vrouwen;Jonger dan 25 jaar;2009;1.6;6.1
1281;VCP;Vrouwen;Jonger dan 25 jaar;2010;1.3;5.5
1282;VCP;Vrouwen;Jonger dan 25 jaar;2011;1.3;5.0
1283;VCP;Vrouwen;Jonger dan 25 jaar;2012;1.4;5.3
1284;VCP;Vrouwen;Jonger dan 25 jaar;2013;1.0;4.4
1285;VCP;Vrouwen;Jonger dan 25 jaar;2014;1.0;3.6
1286;VCP;Vrouwen;Jonger dan 25 jaar;2015;2.6;8.6
1287;VCP;Vrouwen;Jonger dan 25 jaar;2016;3.1;10.1
1288;VCP;Vrouwen;Jonger dan 25 jaar;2017;3.5;11.8
1289;VCP;Vrouwen;Jonger dan 25 jaar;2019;3.3;17.6
1290;VCP;Vrouwen;Jonger dan 25 jaar;2021;3.7;25.0
1291;VCP;Vrouwen;Jonger dan 25 jaar;2023;3.3;24.3
1292;VCP;Vrouwen;25 tot AOW-leeftijd;1999;47.6;10.4
1293;VCP;Vrouwen;25 tot AOW-leeftijd;2001;59.6;12.5
1294;VCP;Vrouwen;25 tot AOW-leeftijd;2003;32.7;6.6
1295;VCP;Vrouwen;25 tot AOW-leeftijd;2005;36.0;7.0
1296;VCP;Vrouwen;25 tot AOW-leeftijd;2006;39.1;7.5
1297;VCP;Vrouwen;25 tot AOW-leeftijd;2007;49.6;9.1
1298;VCP;Vrouwen;25 tot AOW-leeftijd;2008;52.4;9.4
1299;VCP;Vrouwen;25 tot AOW-leeftijd;2009;34.2;6.2
1300;VCP;Vrouwen;25 tot AOW-leeftijd;2010;32.9;5.9
1301;VCP;Vrouwen;25 tot AOW-leeftijd;2011;31.5;5.5
1302;VCP;Vrouwen;25 tot AOW-leeftijd;2012;32.3;5.7
1303;VCP;Vrouwen;25 tot AOW-leeftijd;2013;16.8;3.0
1304;VCP;Vrouwen;25 tot AOW-leeftijd;2014;12.2;2.2
1305;VCP;Vrouwen;25 tot AOW-leeftijd;2015;36.4;6.6
1306;VCP;Vrouwen;25 tot AOW-leeftijd;2016;35.7;6.5
1307;VCP;Vrouwen;25 tot AOW-leeftijd;2017;51.1;9.1
1308;VCP;Vrouwen;25 tot AOW-leeftijd;2019;52.6;9.7
1309;VCP;Vrouwen;25 tot AOW-leeftijd;2021;55.8;11.5
1310;VCP;Vrouwen;25 tot AOW-leeftijd;2023;46.8;10.1
1311;VCP;Vrouwen;25 tot 45 jaar;1999;;
1312;VCP;Vrouwen;25 tot 45 jaar;2001;;
1313;VCP;Vrouwen;25 tot 45 jaar;2003;;
1314;VCP;Vrouwen;25 tot 45 jaar;2005;19.7;7.3
1315;VCP;Vrouwen;25 tot 45 jaar;2006;21.2;8.0
1316;VCP;Vrouwen;25 tot 45 jaar;2007;26.7;10.0
1317;VCP;Vrouwen;25 tot 45 jaar;2008;27.4;10.1
1318;VCP;Vrouwen;25 tot 45 jaar;2009;15.8;6.2
1319;VCP;Vrouwen;25 tot 45 jaar;2010;14.2;5.7
1320;VCP;Vrouwen;25 tot 45 jaar;2011;13.0;5.3
1321;VCP;Vrouwen;25 tot 45 jaar;2012;13.2;5.5
1322;VCP;Vrouwen;25 tot 45 jaar;2013;8.0;3.5
1323;VCP;Vrouwen;25 tot 45 jaar;2014;6.2;2.8
1324;VCP;Vrouwen;25 tot 45 jaar;2015;16.2;7.6
1325;VCP;Vrouwen;25 tot 45 jaar;2016;15.4;7.4
1326;VCP;Vrouwen;25 tot 45 jaar;2017;19.3;9.3
1327;VCP;Vrouwen;25 tot 45 jaar;2019;21.8;11.1
1328;VCP;Vrouwen;25 tot 45 jaar;2021;23.4;14.0
1329;VCP;Vrouwen;25 tot 45 jaar;2023;19.4;12.2
1330;VCP;Vrouwen;45 jaar tot AOW-leeftijd;1999;;
1331;VCP;Vrouwen;45 jaar tot AOW-leeftijd;2001;;
1332;VCP;Vrouwen;45 jaar tot AOW-leeftijd;2003;;
1333;VCP;Vrouwen;45 jaar tot AOW-leeftijd;2005;16.3;6.7
1334;VCP;Vrouwen;45 jaar tot AOW-leeftijd;2006;17.9;7.0
1335;VCP;Vrouwen;45 jaar tot AOW-leeftijd;2007;22.9;8.3
1336;VCP;Vrouwen;45 jaar tot AOW-leeftijd;2008;25.0;8.7
1337;VCP;Vrouwen;45 jaar tot AOW-leeftijd;2009;18.4;6.1
1338;VCP;Vrouwen;45 jaar tot AOW-leeftijd;2010;18.7;6.0
1339;VCP;Vrouwen;45 jaar tot AOW-leeftijd;2011;18.5;5.7
1340;VCP;Vrouwen;45 jaar tot AOW-leeftijd;2012;19.1;5.8
1341;VCP;Vrouwen;45 jaar tot AOW-leeftijd;2013;8.8;2.7
1342;VCP;Vrouwen;45 jaar tot AOW-leeftijd;2014;6.0;1.8
1343;VCP;Vrouwen;45 jaar tot AOW-leeftijd;2015;20.2;6.0
1344;VCP;Vrouwen;45 jaar tot AOW-leeftijd;2016;20.3;5.9
1345;VCP;Vrouwen;45 jaar tot AOW-leeftijd;2017;31.8;9.1
1346;VCP;Vrouwen;45 jaar tot AOW-leeftijd;2019;30.8;8.9
1347;VCP;Vrouwen;45 jaar tot AOW-leeftijd;2021;32.4;10.2
1348;VCP;Vrouwen;45 jaar tot AOW-leeftijd;2023;27.4;9.0
1349;VCP;Vrouwen;AOW-leeftijd of ouder;1999;2.1;10.1
1350;VCP;Vrouwen;AOW-leeftijd of ouder;2001;2.4;10.4
1351;VCP;Vrouwen;AOW-leeftijd of ouder;2003;1.9;7.8
1352;VCP;Vrouwen;AOW-leeftijd of ouder;2005;2.1;7.3
1353;VCP;Vrouwen;AOW-leeftijd of ouder;2006;2.2;7.3
1354;VCP;Vrouwen;AOW-leeftijd of ouder;2007;2.1;6.4
1355;VCP;Vrouwen;AOW-leeftijd of ouder;2008;2.2;6.1
1356;VCP;Vrouwen;AOW-leeftijd of ouder;2009;2.3;5.7
1357;VCP;Vrouwen;AOW-leeftijd of ouder;2010;2.3;5.6
1358;VCP;Vrouwen;AOW-leeftijd of ouder;2011;7.6;15.4
1359;VCP;Vrouwen;AOW-leeftijd of ouder;2012;7.4;13.5
1360;VCP;Vrouwen;AOW-leeftijd of ouder;2013;1.1;2.1
1361;VCP;Vrouwen;AOW-leeftijd of ouder;2014;0.9;1.6
1362;VCP;Vrouwen;AOW-leeftijd of ouder;2015;1.9;3.1
1363;VCP;Vrouwen;AOW-leeftijd of ouder;2016;2.1;3.2
1364;VCP;Vrouwen;AOW-leeftijd of ouder;2017;3.7;5.6
1365;VCP;Vrouwen;AOW-leeftijd of ouder;2019;3.3;5.6
1366;VCP;Vrouwen;AOW-leeftijd of ouder;2021;3.4;4.7
1367;VCP;Vrouwen;AOW-leeftijd of ouder;2023;3.3;4.5
1368;Overige vakverenigingen;Totaal mannen en vrouwen;Totaal;1999;123.1;6.4
1369;Overige vakverenigingen;Totaal mannen en vrouwen;Totaal;2001;125.3;6.5
1370;Overige vakverenigingen;Totaal mannen en vrouwen;Totaal;2003;190.9;9.9
1371;Overige vakverenigingen;Totaal mannen en vrouwen;Totaal;2005;198.6;10.5
1372;Overige vakverenigingen;Totaal mannen en vrouwen;Totaal;2006;192.3;10.3
1373;Overige vakverenigingen;Totaal mannen en vrouwen;Totaal;2007;193.6;10.3
1374;Overige vakverenigingen;Totaal mannen en vrouwen;Totaal;2008;202.9;10.7
1375;Overige vakverenigingen;Totaal mannen en vrouwen;Totaal;2009;218.5;11.6
1376;Overige vakverenigingen;Totaal mannen en vrouwen;Totaal;2010;207.1;11.1
1377;Overige vakverenigingen;Totaal mannen en vrouwen;Totaal;2011;207.3;11.1
1378;Overige vakverenigingen;Totaal mannen en vrouwen;Totaal;2012;196.4;10.6
1379;Overige vakverenigingen;Totaal mannen en vrouwen;Totaal;2013;294.4;16.4
1380;Overige vakverenigingen;Totaal mannen en vrouwen;Totaal;2014;289.1;16.4
1381;Overige vakverenigingen;Totaal mannen en vrouwen;Totaal;2015;247.7;14.3
1382;Overige vakverenigingen;Totaal mannen en vrouwen;Totaal;2016;257.4;15.0
1383;Overige vakverenigingen;Totaal mannen en vrouwen;Totaal;2017;228.8;13.4
1384;Overige vakverenigingen;Totaal mannen en vrouwen;Totaal;2019;188.2;11.8
